plot,year_0,year_1,date_0,date_1,interval,nbdays,cyclone,tree_n,d_tree_n,dstem,ba,rec_n,rec_yr,Ur,rec_n_all,dead_n,mort_yr,WD_mn,dwd,totAGB,dAGB,AGB_rec,AGB_Urec,AGB_rec_all,AGB_rec_yr,AGB_Ugrow,growth,growth_yr,AGBgrowth,AGBgrowth_yr,AGB_mort,AGB_mort_R2,AGB_mort_yr,AGB_mort_yr_R2,totMort,totMort_R2,totMort_yr,totMort_yr_R2,netAGB_yr,dec,crt
EP40,1982,1984,2/11/1982,18/10/1984,3,716,0,485,-7,-4,57.23699598,0,0,0.1,0,7,7,0.742776893,0.000267151,573.9092025,-5.434887421,0,3.44E-05,3.44E-05,1.75E-05,0.042680587,5.629254427,2.869661824,5.629288817,2.869679355,11.10682243,10.59543066,5.66199747,5.401301942,11.10685682,10.59546505,5.662015001,5.401319473,-2.792335646,1980,119.167387
EP40,1984,1986,18/10/1984,24/11/1986,4,767,0,483,-2,-1,57.21636326,3,3,0.1,6,5,5,0.742588599,-0.000188294,582.9337041,9.024501657,0.223621768,3.69E-05,0.223658618,0.106434675,0.000961441,9.640249279,4.58760233,9.863907897,4.694037005,0.840330831,0.469602066,0.39989668,0.223474256,0.840367681,0.469638916,0.399914216,0.223491792,4.294122789,1980,119.167387
EP40,1986,1988,24/11/1986,11/10/1988,5,687,0,483,0,0,57.52371644,1,1,0.1,2,1,1,0.74290744,0.000318841,588.2790065,5.345302398,0.092130773,3.30E-05,0.092163793,0.048966208,0.000380698,5.425075398,2.882318079,5.517239192,2.931284287,0.172284471,0.098118537,0.091533962,0.052129936,0.172317491,0.098151557,0.091551506,0.052147479,2.839732781,1980,119.167387
EP40,1988,1990,11/10/1988,28/8/1990,6,686,0,485,2,1,58.76576617,5,5,0.1,10,3,3,0.743302667,0.000395227,601.6970712,13.41806467,0.345951279,3.29E-05,0.345984209,0.184087808,0.000742022,14.56870501,7.751570451,14.91468922,7.935658259,1.497333647,1.338003021,0.79668627,0.711911228,1.497366577,1.338035951,0.796703791,0.711928749,7.138954468,1990,219.9705452
EP40,1990,1998,28/8/1990,24/11/1998,7,3010,0,477,-8,-1,62.07039955,11,3,0.3,22,19,5,0.744495863,0.001193196,630.8616475,29.16457628,1.184215615,0.000439,1.184654615,0.143654131,0.192838809,42.28783101,5.127926352,43.47248563,5.271580483,14.50030916,13.06036325,1.758343137,1.583731756,14.50074816,13.06080225,1.758396371,1.58378499,3.513184112,1990,219.9705452
EP40,1998,2002,24/11/1998,14/1/2003,8,1512,0,465,-12,-3,62.17179896,3,1,0.1,6,14,7,0.745188229,0.000692366,640.8594857,9.997838237,0.21366226,7.30E-05,0.2137353,0.051596154,0.08001534,17.57760813,4.243271804,17.79134343,4.294867958,7.811266994,6.803064366,1.885656384,1.642274136,7.811340034,6.803137406,1.885674016,1.642291768,2.409193942,2000,37.1129851
EP40,2002,2006,14/1/2003,23/8/2006,9,1317,0,423,-42,-12,63.16052208,10,6,0.1,20,53,29,0.741921261,-0.003266969,612.5098026,-28.34968316,0.725140407,6.35E-05,0.725203887,0.200986651,0.723820531,18.90141453,5.238433033,19.62661842,5.439419684,48.76223913,44.72989951,13.51421206,12.39666919,48.76230261,44.72996299,13.51422965,12.39668678,-8.074809969,2000,37.1129851
EP40,2006,2013,23/8/2006,26/9/2013,10,2591,0,413,-10,-1,61.84390864,32,9,0.2,64,42,12,0.740444939,-0.001476321,529.2845278,-83.22527477,2.735763646,0.00024928,2.736012926,0.385428297,3.316666925,36.50577018,5.142649987,39.2417831,5.528078284,125.7834755,122.7532236,17.71940122,17.29252282,125.7837248,122.7534729,17.71943634,17.29255794,-12.19135805,2010,27.47978573
EP40,2013,2017,26/9/2013,11/9/2017,11,1446,0,422,9,2,51.79556279,14,7,0.1,28,5,3,0.738248352,-0.002196588,553.3820435,24.09751573,1.126712098,6.93E-05,1.126781398,0.28442269,0.024510016,23.9221749,6.038446637,25.04895629,6.322869327,0.975881285,0.583871437,0.246332413,0.147381103,0.975950585,0.583940737,0.246349906,0.147398596,6.076519422,2010,27.47978573
EP41,1977,1979,2/11/1977,18/10/1979,1,715,0,382,-9,-5,45.07930824,1,1,0,2,9,9,0.617093421,0.0004088,384.8066961,-6.944549171,0.071144808,0,0.071144808,0.036318678,0.097004136,14.76786523,7.538840291,14.83901003,7.575158969,21.80941853,21.26513139,11.13347939,10.85562651,21.80941853,21.26513139,11.13347939,10.85562651,-3.558320423,1970,15.76073815
EP41,1979,1981,18/10/1979,16/12/1981,2,790,0,374,-8,-4,44.34335307,1,1,0,2,9,8,0.617199697,0.000106276,391.4593722,6.652676103,0.081508108,0,0.081508108,0.037658809,0.061622267,13.11755695,6.0606434,13.19906506,6.098302209,6.608011218,6.044148306,3.053068474,2.792549534,6.608011218,6.044148306,3.053068474,2.792549534,3.045233735,1980,98.60711645
EP41,1981,1983,16/12/1981,10/11/1983,3,694,0,364,-10,-5,44.24515794,1,1,0,2,11,12,0.61773348,0.000533783,394.2973514,2.83797915,0.067462292,0,0.067462292,0.035480889,0.082225945,8.608299206,4.527419611,8.675761499,4.5629005,5.920008294,5.252847875,3.113549031,2.762664949,5.920008294,5.252847875,3.113549031,2.762664949,1.449351469,1980,98.60711645
EP41,1983,1985,10/11/1983,20/11/1985,4,741,0,362,-2,-1,44.55693461,4,4,0,8,6,6,0.619334217,0.001600737,403.9462276,9.648876186,0.287869298,0,0.287869298,0.141797967,0.031932885,12.40807431,6.111939438,12.69594361,6.253737406,3.079000308,2.741368722,1.516646575,1.35033682,3.079000308,2.741368722,1.516646575,1.35033682,4.73709083,1980,98.60711645
EP41,1985,1987,20/11/1985,22/10/1987,5,701,0,352,-10,-5,44.65164309,0,0,0,0,10,10,0.619934621,0.000600404,408.682919,4.736691401,0,0,0,0,0.010553385,7.249862184,3.774892578,7.249862184,3.774892578,2.523724168,1.920104278,1.314064652,0.999768989,2.523724168,1.920104278,1.314064652,0.999768989,2.460827926,1980,98.60711645
EP41,1987,1989,22/10/1987,13/8/1989,6,661,0,351,-1,-1,45.1792189,3,3,0,6,4,4,0.620368623,0.000434002,419.1751024,10.49218338,0.201289695,0,0.201289695,0.11115089,0.001442003,10.89196825,6.01447566,11.09325794,6.12562655,0.602516565,0.357657985,0.332705819,0.197496467,0.602516565,0.357657985,0.332705819,0.197496467,5.792920732,1980,98.60711645
EP41,1989,1991,13/8/1989,10/11/1991,7,819,0,343,-8,-4,45.93851571,0,0,0,0,8,7,0.620009874,-0.000358749,425.1687756,5.993673232,0,0,0,0,0.039868749,10.49494563,4.67723462,10.49494563,4.67723462,4.541141144,4.027933061,2.023829692,1.795110583,4.541141144,4.027933061,2.023829692,1.795110583,2.653404928,1990,56.9274098
EP41,1991,1995,10/11/1991,4/10/1995,8,1424,0,331,-12,-3,47.0496433,4,2,0.1,8,16,8,0.621154058,0.001144185,434.1140434,8.945267805,0.273520908,5.73E-05,0.273578218,0.07012363,0.107768301,18.79641494,4.817901302,19.06999316,4.888024933,10.23243635,9.25532354,2.622780384,2.37232661,10.23249366,9.25538085,2.622795074,2.372341299,2.265229859,1990,56.9274098
EP41,1995,1998,4/10/1995,11/10/1998,9,1103,0,324,-7,-2,47.19581068,2,1,0,4,9,6,0.623824053,0.002669995,436.324931,2.210887566,0.173775459,0,0.173775459,0.057505025,0.250696805,19.10639774,6.322606687,19.2801732,6.380111712,17.31998244,16.84471502,5.731453844,5.574180402,17.31998244,16.84471502,5.731453844,5.574180402,0.648657868,1990,56.9274098
EP41,1998,2002,11/10/1998,16/8/2002,10,1405,1,317,-7,-2,47.13893276,7,4,0.1,14,14,7,0.621839096,-0.001984958,425.8288846,-10.49604637,0.477082128,5.68E-05,0.477138928,0.123954241,0.987459723,19.3660679,5.03104255,19.84320683,5.154996791,31.32665611,30.4020205,8.138241624,7.898033795,31.32671291,30.4020773,8.13825638,7.898048551,-2.983259589,2000,36.60570408
EP41,2002,2006,16/8/2002,12/8/2006,11,1457,0,314,-3,-1,46.41504557,5,3,0.1,10,8,4,0.623162399,0.001323303,437.068017,11.23913243,0.35993751,5.88E-05,0.35999633,0.090184393,0.194007572,21.10732901,5.287697383,21.46732534,5.377881776,10.42214166,9.951919549,2.610900279,2.493102701,10.42220048,9.951978369,2.610915015,2.493117436,2.766966762,2000,36.60570408
EP41,2006,2012,12/8/2006,31/8/2012,12,2211,0,306,-8,-1,47.36475055,6,2,0.1,12,14,5,0.624101285,0.000938886,449.8595873,12.79157031,0.442275761,8.96E-05,0.442365401,0.073027305,0.411526005,24.74895499,4.085648381,25.19132039,4.158675686,12.81118644,11.96606478,2.114917708,1.97540192,12.81127608,11.96615442,2.114932506,1.975416718,2.04374318,2010,118.9366317
EP41,2012,2015,31/8/2012,1/8/2015,13,1065,0,303,-3,-1,46.66795222,1,1,0,2,4,3,0.623957074,-0.000144212,455.2266932,5.367105889,0.06924929,0,0.06924929,0.023733325,0.027226639,9.224683514,3.161511251,9.293932804,3.185244576,3.954053555,3.69674317,1.355145115,1.266958927,3.954053555,3.69674317,1.355145115,1.266958927,1.830099461,2010,118.9366317
EP42,1977,1979,17/11/1977,5/8/1979,1,626,0,227,-22,-13,44.21635442,6,8,0.6,13,22,26,0.587861959,0.00186451,377.4192399,-50.02550193,0.473624834,0.00014235,0.473767184,0.276238055,0.6643518,12.10443196,7.057695952,12.57819915,7.333934007,63.09259745,61.83443039,36.78721736,36.05362155,63.0927398,61.83457274,36.78730036,36.05370455,-29.45336635,1970,4.678331156
EP42,1979,1981,5/8/1979,22/7/1981,2,717,0,220,-7,-4,39.83826013,7,8,0.7,15,14,14,0.587609233,-0.000252726,363.1357875,-14.28345249,0.447492569,0.00019021,0.447682779,0.227899881,0.852206124,12.33840134,6.281055076,12.78608412,6.508954957,27.92155252,27.13507745,14.21390052,13.81353315,27.92174273,27.13526766,14.21399735,13.81362998,-7.70504239,1980,9.941694257
EP42,1981,1983,22/7/1981,11/7/1983,3,719,0,216,-4,-2,38.5076792,9,10,0.7,19,13,13,0.592007552,0.004398319,355.0777888,-8.057998605,0.572024922,0.00019104,0.572215962,0.290485155,0.226673975,12.58247555,6.387487588,13.15469151,6.677972743,21.43917305,20.78490843,10.88358576,10.55144864,21.43936409,20.78509947,10.88368275,10.55154563,-4.205710002,1980,9.941694257
EP42,1983,1985,11/7/1983,22/7/1985,4,742,0,209,-7,-3,37.77131094,15,15,0.7,31,22,22,0.583989145,-0.008018407,299.448534,-55.62925483,1.270867301,0.00019848,1.271065781,0.625254731,0.696225326,13.11736098,6.452610185,14.38842676,7.077864915,70.71370844,69.26350711,34.78504526,34.07167129,70.71390692,69.26370559,34.78514289,34.07176892,-27.70727798,1980,9.941694257
EP42,1985,1987,22/7/1985,8/9/1987,5,778,0,213,4,2,34.11734608,11,11,0.7,23,7,7,0.589855859,0.005866714,316.4837102,17.03517621,0.994378963,0.00020641,0.994585373,0.46661139,0.06862652,18.76641604,8.804295442,19.76100141,9.270906832,2.794245308,2.470676659,1.310924855,1.159122083,2.794451718,2.470883069,1.311021693,1.15921892,7.959885139,1980,9.941694257
EP42,1987,1990,8/9/1987,19/9/1990,6,1107,0,219,6,2,36.11420907,15,10,1,31,9,6,0.580560721,-0.009295138,335.7764528,19.29274259,1.301764917,0.00041968,1.302184597,0.429356258,0.518119326,23.30856866,7.685300415,24.61075325,8.114656674,5.835710312,5.203634921,1.924150193,1.715742318,5.836129992,5.204054601,1.92428857,1.715880695,6.190368104,1990,74.17678066
EP42,1990,1998,19/9/1990,12/9/1998,7,2915,0,228,9,1,41.13922947,41,11,3,85,32,8,0.579096921,-0.0014638,374.3894377,38.61298488,4.551320211,0.00334134,4.554661551,0.570309251,2.069645659,51.4867485,6.446882745,56.04141005,7.017191996,19.49472949,17.45712185,2.441021016,2.185883182,19.49807083,17.46046319,2.4414394,2.186301566,4.575752596,1990,74.17678066
EP42,1998,2002,12/9/1998,26/9/2002,8,1475,0,217,-11,-3,41.52271897,6,3,1.4,13,17,8,0.577217814,-0.001879107,380.442204,6.052766253,0.492882152,0.00077758,0.493659732,0.122159866,0.875460179,31.36029347,7.760343809,31.85395321,7.882503675,26.67586955,25.61380002,6.601147381,6.338330175,26.67664713,25.6145776,6.601339799,6.338522593,1.281163876,2000,14.65462203
EP42,2002,2006,26/9/2002,12/9/2006,9,1447,1,207,-10,-3,42.2639241,28,14,1.4,57,38,19,0.576339738,-0.000878077,358.4771178,-21.96508611,3.254955007,0.00076537,3.255720377,0.821242528,3.189816744,23.40127875,5.902879575,26.65699913,6.724122103,51.81113662,49.4527366,13.06915333,12.47425629,51.81190199,49.45350197,13.06934639,12.47444936,-6.345224287,2000,14.65462203
EP42,2006,2008,12/9/2006,12/9/2008,10,731,1,217,10,5,38.12236814,26,26,0.7,53,16,16,0.568249888,-0.00808985,342.8227777,-15.65434017,2.242902004,0.0001903,2.243092304,1.120011889,0.452637216,9.666860178,4.826818009,11.90995248,5.946829898,28.01673957,26.94556149,13.98920649,13.45435013,28.01692987,26.94575179,13.98930151,13.45444515,-8.04247161,2000,14.65462203
EP42,2008,2013,12/9/2008,12/9/2013,11,1826,0,233,16,3,40.74834723,54,22,2,110,38,15,0.570025489,0.001775601,327.0338049,-15.78897279,4.667938249,0.00134694,4.669285189,0.933345615,3.914772854,38.81711337,7.759171074,43.48639856,8.692516689,63.18879726,61.06994009,12.63083845,12.20729909,63.1901442,61.07128703,12.63110769,12.20756833,-3.938590997,2010,15.23451474
EP42,2013,2019,12/9/2013,2/10/2019,12,2211,1,206,-27,-4,38.11070012,28,10,2.3,58,54,18,0.565485723,-0.004539766,321.7898307,-5.243974206,2.661950403,0.00189562,2.663846023,0.439757485,3.032104277,34.8857357,5.759065369,37.54958173,6.198822854,41.12575054,37.85299453,6.789189935,6.248911354,41.12764616,37.85489015,6.789502871,6.24922429,-0.590680017,2010,15.23451474
EP43,1978,1980,26/6/1978,4/7/1980,1,739,0,391,-2,-1,65.91364438,5,5,0.1,10,2,2,0.548702967,-0.000745532,601.9268289,11.01818595,0.412728947,2.63E-05,0.412755217,0.203864214,0.007201148,11.23422534,5.548703989,11.64698055,5.752568203,0.321546285,0.181246537,0.158815147,0.089519602,0.321572555,0.181272807,0.158828123,0.089532577,5.593740081,1980,55.53985951
EP43,1980,1982,4/7/1980,16/6/1982,2,712,0,387,-4,-2,66.90259936,2,2,0.1,4,6,6,0.548383359,-0.000319608,584.4911219,-17.43570699,0.092417638,2.53E-05,0.092442888,0.047389964,0.026397481,10.46788841,5.366263017,10.56033129,5.413652981,28.02241052,27.69875442,14.36542112,14.19950191,28.02243577,27.69877967,14.36543407,14.19951486,-8.951781085,1980,55.53985951
EP43,1982,1984,16/6/1982,22/7/1984,3,767,0,384,-3,-1,65.68769627,1,1,0.1,2,4,4,0.547737917,-0.000645443,595.1978377,10.70671579,0.05098801,2.72E-05,0.05101522,0.024277125,0.024959585,15.02058628,7.147997382,15.0716015,7.172274507,4.389818079,4.14915719,2.089026856,1.97450114,4.389845289,4.1491844,2.089039805,1.974514089,5.083234702,1980,55.53985951
EP43,1984,1986,22/7/1984,24/8/1986,4,763,0,376,-8,-4,66.22186922,2,2,0.1,4,10,10,0.54904617,0.001308254,592.1679829,-3.029854817,0.112308415,2.71E-05,0.112335465,0.05373846,0.235454871,9.635557011,4.609408006,9.747892475,4.663146466,13.01317511,12.50834223,6.225175513,5.983676165,13.01320216,12.50836928,6.225188453,5.983689105,-1.562041987,1980,55.53985951
EP43,1986,1988,24/8/1986,12/6/1988,5,658,0,372,-4,-2,65.5102568,4,4,0.1,8,8,9,0.545017097,-0.004029073,598.54429,6.376307149,0.254078888,2.33E-05,0.254102208,0.140953352,0.006524109,8.937460735,4.957709982,9.191562943,5.098663335,2.821756583,2.270860096,1.565260111,1.259671634,2.821779903,2.270883416,1.565273046,1.25968457,3.533390288,1980,55.53985951
EP43,1988,1990,12/6/1988,26/6/1990,6,744,0,371,-1,0,66.33811287,3,3,0.1,6,4,4,0.545166469,0.000149372,609.6878664,11.14357636,0.192456914,2.63E-05,0.192483164,0.094430584,0.004387227,12.30426336,6.036365761,12.49674652,6.130796345,1.357531141,1.13055311,0.6659931,0.554639631,1.357557391,1.13057936,0.666005978,0.554652509,5.464790367,1990,74.44628049
EP43,1990,1995,26/6/1990,22/7/1995,7,1852,0,364,-7,-1,68.36887911,5,2,0.2,10,12,5,0.547253095,0.002086626,588.484285,-21.20358143,0.363133737,0.0001314,0.363265137,0.071593831,0.356504463,21.06221308,4.151030115,21.42547821,4.222623946,42.98543271,42.37456776,8.471751047,8.351359198,42.98556411,42.37469916,8.471776943,8.351385095,-4.249152997,1990,74.44628049
EP43,1995,1998,22/7/1995,29/7/1998,8,1103,0,361,-3,-1,66.4792075,4,3,0.1,8,7,5,0.547382622,0.000129527,604.0610495,15.57676457,0.244967334,3.91E-05,0.245006464,0.081076482,0.072572906,21.00474438,6.950799365,21.24975085,7.031875847,5.745520051,5.355921858,1.901282701,1.772358548,5.745559181,5.355960988,1.901295649,1.772371496,5.130580198,1990,74.44628049
EP43,1998,2002,29/7/1998,12/12/2002,9,1597,0,353,-8,-2,67.90275713,2,1,0.2,4,10,5,0.548055883,0.000673261,602.0921838,-1.968865777,0.134725783,0.00011355,0.134839333,0.030818007,0.434423635,23.17851997,5.297532742,23.3133593,5.328350749,25.71653517,25.17917018,5.877605094,5.754788425,25.71664872,25.17928373,5.877631047,5.754814377,-0.549280298,2000,20.96084091
EP43,2002,2006,12/12/2002,24/8/2006,10,1351,1,323,-30,-8,67.46534878,6,3,0.2,12,36,19,0.548055088,-7.95E-07,554.9171491,-47.17503469,0.519446564,9.63E-05,0.519542824,0.140365012,1.132433225,22.58328188,6.101330781,23.1028247,6.241695793,71.41019636,69.37539257,19.29291019,18.74316676,71.41029262,69.37548883,19.2929362,18.74319276,-13.05124041,2000,20.96084091
EP43,2006,2012,24/8/2006,12/9/2012,11,2211,0,338,15,2,64.5282706,47,16,0.3,94,31,10,0.540808047,-0.00724704,519.9695911,-34.94755798,3.278327716,0.00023383,3.278561546,0.541236981,2.199700245,27.46343201,4.533764217,30.74199356,5.075001198,67.8379263,66.11321348,11.19893401,10.91421208,67.83816013,66.11344731,11.19897261,10.91425069,-6.123971416,2010,23.87392674
EP43,2012,2016,12/9/2012,20/10/2016,12,1499,0,350,12,3,60.73507581,27,13,0.2,54,16,8,0.548569771,0.007761724,514.8524326,-5.11715845,2.349119562,0.00010611,2.349225672,0.572026264,0.894838766,26.76890651,6.51811266,29.11813219,7.090138925,35.18111494,34.41142053,8.566448934,8.379031685,35.18122105,34.41152664,8.566474771,8.379057522,-1.476335847,2010,23.87392674
EP44,1980,1982,6/11/1980,2/11/1982,1,726,0,437,-7,-4,58.7824788,5,5,0.1,10,7,7,0.601491567,0.001998738,489.1004894,-5.580857416,0.324538656,2.82E-05,0.324566816,0.163177531,0.091278633,17.71099052,8.904285866,18.03555733,9.067463397,23.39337724,23.05786468,11.76113318,11.59245263,23.3934054,23.05789284,11.76114734,11.59246678,-2.693683944,1980,62.09458834
EP44,1982,1984,2/11/1982,14/10/1984,2,712,0,442,5,3,57.36678471,9,9,0.1,18,4,4,0.602296425,0.000804858,497.5646556,8.464166198,0.624386618,2.77E-05,0.624414358,0.320100057,0.004995971,9.393944366,4.815715862,10.01835872,5.135815919,1.559160757,1.321224331,0.799288871,0.677313035,1.559188497,1.321252071,0.799303092,0.677327255,4.336512827,1980,62.09458834
EP44,1984,1986,14/10/1984,24/11/1986,3,771,0,443,1,0,58.03024334,6,6,0.1,12,5,5,0.602485573,0.000189148,503.4461546,5.881498915,0.421021407,3.01E-05,0.421051507,0.19933048,0.017121798,8.140068338,3.853599148,8.561119845,4.052929628,2.696712628,2.354328368,1.276653838,1.11456531,2.696742728,2.354358468,1.276668088,1.11457956,2.77626154,1980,62.09458834
EP44,1986,1988,24/11/1986,11/10/1988,4,687,0,445,2,1,58.96201441,3,3,0.1,6,1,1,0.602847125,0.000361551,514.9412626,11.49510802,0.212979652,2.68E-05,0.213006452,0.113169367,-0.003474919,12.95556225,6.883231764,13.1685687,6.996401131,1.669958968,1.59856795,0.887241664,0.849311938,1.669985768,1.59859475,0.887255903,0.849326177,6.109145228,1980,62.09458834
EP44,1988,1990,11/10/1988,28/8/1990,5,686,0,443,-2,-1,59.61212076,2,2,0.1,4,4,4,0.603931652,0.001084527,522.5653278,7.62406518,0.132477521,2.68E-05,0.132504271,0.070501544,0.006169825,8.443663354,4.492619715,8.576167626,4.563121259,0.958245521,0.766490423,0.509853666,0.407826537,0.958272271,0.766517173,0.509867899,0.40784077,4.053253359,1990,52.94578299
EP44,1990,1998,28/8/1990,18/10/1998,6,2973,0,416,-27,-3,64.00478353,13,3,0.3,26,40,10,0.606379414,0.002447762,501.6382144,-20.92711339,1.790230721,0.00035268,1.790583401,0.219832809,2.605640654,42.37285872,5.202184135,44.16344212,5.422016944,67.69584349,65.27537684,8.311127774,8.013963184,67.69619617,65.27572952,8.311171073,8.014006483,-2.889154129,1990,52.94578299
EP44,1998,2004,18/10/1998,6/10/2004,7,2180,0,396,-20,-3,59.72164876,10,3,0.2,20,30,10,0.607176042,0.000796629,497.3729873,-4.265227069,0.669211295,0.00017184,0.669383135,0.112075617,0.926575023,28.26802302,4.732948808,28.93740615,4.845024425,34.12903641,32.35380464,5.71426527,5.417036098,34.12920825,32.35397648,5.714294041,5.417064869,-0.869269616,2000,48.73474247
EP44,2004,2009,6/10/2004,1/10/2009,8,1821,0,390,-6,-1,58.81915847,9,4,0.2,18,15,6,0.609604636,0.002428594,508.3878415,11.01485424,0.625476461,0.00014395,0.625620411,0.125398929,0.371054987,28.45958716,5.704420271,29.08520757,5.8298192,18.44126436,17.57121891,3.696354472,3.521963154,18.44140831,17.57136286,3.696383325,3.521992007,2.133435875,2000,48.73474247
EP44,2009,2013,1/10/2009,24/9/2013,9,1454,0,397,7,2,59.04532167,18,9,0.1,36,11,6,0.611513897,0.001909261,521.1966069,12.80876534,1.353488351,5.77E-05,1.353546041,0.339782878,0.131563292,17.09495756,4.291375178,18.4485036,4.631158056,5.771243857,5.093730479,1.448764792,1.2786875,5.771301547,5.093788169,1.448779274,1.278701982,3.182378782,2010,73.48063246
EP44,2013,2017,24/9/2013,13/9/2017,10,1450,0,389,-8,-2,60.22384612,7,4,0.1,14,15,8,0.613438153,0.001924256,521.3483063,0.151699426,0.585829918,5.76E-05,0.585887468,0.147482018,0.263056101,19.24903243,4.845446094,19.8349199,4.992928112,19.94621902,19.08977906,5.020944788,4.805358178,19.94627657,19.08983661,5.020959275,4.805372665,-0.028031163,2010,73.48063246
