year,month,lat,lon,mucape_jkg,shr6_ms,tcw_kgm2,hmelt_m,flh_m
2017,4,-4.0,18.25,2993,7.82,49.07,4476,4852
2017,4,3.25,21.5,2564,6.23,54.62,4560,5025
2017,4,17.0,269.25,1798,4.2,47.66,4875,5058
2017,4,7.0,101.25,895,5.22,64.79,5028,5109
2017,4,-3.0,26.75,3878,8.61,43.1,4494,5091
2017,4,-22.0,309.5,1531,7.33,51.05,4619,5066
2017,4,6.25,11.25,3014,8.09,49.13,4457,5199
2017,4,-6.5,14.0,3255,6.38,53.9,4554,5006
2017,4,-3.25,14.5,3449,6.34,48.83,4610,5198
2017,4,-5.75,23.0,2891,3.77,42.84,4476,5122
2017,4,-2.5,23.75,4202,3.6,47.91,4655,5161
2017,4,8.25,12.25,1376,3.97,55.98,4174,4646
2017,4,-1.5,18.0,1689,5.83,49.6,4752,5060
2017,4,5.75,9.25,3575,1.79,59.62,4913,5054
2017,4,3.25,26.25,3500,7.12,44.87,4653,5310
2017,4,4.25,26.0,3147,6.7,47.86,4690,5320
2017,4,8.0,4.5,3374,4.46,52.58,4762,5129
2017,4,22.75,90.25,1968,12.62,49.88,4377,4425
2017,4,-5.5,305.5,1866,4.75,54.02,4887,5112
2017,4,4.0,28.0,3391,9.65,44.47,4503,5203
2017,4,7.5,351.5,2601,5.2,42.68,4438,4927
2017,4,8.75,351.5,4354,4.44,40.8,4390,5119
2017,4,-4.5,136.25,1276,5.45,62.4,4839,4969
2017,4,17.75,121.5,2055,8.16,55.48,4728,4816
2017,4,9.25,287.75,1846,2.13,58.56,4885,4960
2017,4,10.75,285.75,2974,4.68,54.08,4971,5034
2017,4,12.75,99.0,1717,7.85,51.42,4684,4981
2017,4,17.25,101.0,2837,3.23,42.28,4338,5001
2017,4,-5.5,21.0,2842,6.09,42.8,4534,5071
2017,4,3.75,290.75,1609,6.7,55.98,4940,5074
2017,4,11.25,105.25,2438,2.28,55.31,5136,5205
2017,4,11.75,106.0,2064,0.87,56.08,5137,5204
2017,4,7.25,10.75,2230,8.42,49.18,4274,4873
2017,4,-5.0,15.25,3169,7.16,40.01,4523,5060
2017,4,5.75,354.25,1554,12.96,50.91,4834,5041
2017,4,3.5,19.75,2778,1.58,52.13,4321,4729
2017,4,15.0,101.5,1947,4.01,48.56,4902,5179
2017,4,6.75,4.25,3752,9.7,50.84,4969,5049
2017,5,10.5,352.0,2309,6.69,44.81,4528,4922
2017,5,-2.75,18.75,2424,4.73,47.64,4556,4891
2017,5,-1.75,18.75,2474,5.97,48.3,4629,4941
2017,5,-5.0,119.75,2181,3.4,49.29,4555,5014
2017,5,7.25,124.25,1384,8.87,55.67,4966,5110
2017,5,19.25,104.5,2636,9.07,44.59,4666,5170
2017,5,27.5,109.25,2420,22.95,46.74,4336,4839
2017,5,9.75,8.75,3239,6.4,45.03,3719,4855
2017,5,13.25,40.75,2074,2.75,55.71,4741,4819
2017,5,9.25,15.25,2605,11.74,45.64,4225,4640
2017,5,18.5,263.5,1948,10.46,51.79,4655,4745
2017,5,-2.0,21.25,2537,7.83,49.52,4329,4756
2017,5,3.5,22.0,2933,10.92,50.12,4375,4844
2017,5,12.0,104.0,2021,2.35,49.42,4623,4952
2017,5,7.25,80.25,1212,14.29,54.52,4815,4946
2017,5,19.5,83.5,3202,8.0,44.91,4129,4608
2017,5,23.75,95.0,3208,16.07,40.17,4341,4691
2017,5,23.75,95.5,2835,16.23,43.43,4463,4708
2017,5,8.5,7.0,1810,4.21,66.24,4700,4917
2017,5,13.75,100.25,3577,4.59,58.38,4962,5056
2017,5,23.5,88.75,3545,9.4,52.68,4424,4503
2017,5,24.5,89.0,2591,15.07,53.42,4462,4552
2017,5,16.75,99.0,3908,3.58,48.45,4334,4885
2017,5,-1.75,12.75,1790,7.26,51.07,4401,5097
2017,5,21.25,105.75,1652,11.09,57.48,4712,4827
2017,5,2.25,99.5,1213,4.19,58.38,4202,4830
2017,5,4.5,21.25,2548,12.08,45.1,4484,4937
2017,5,21.25,85.5,2569,11.08,48.66,4880,5182
2017,5,12.75,41.25,1713,8.44,53.74,4798,4962
2017,5,9.75,5.75,2110,9.1,53.72,4762,4937
2017,5,-2.75,27.5,2903,6.65,44.55,4342,4980
2017,5,12.25,357.0,2506,8.64,50.46,4486,4770
2017,5,11.25,78.0,1619,9.63,52.38,4847,5060
2017,5,5.5,33.25,2186,7.31,55.82,4619,5077
2017,5,12.25,7.0,2582,3.82,48.57,4445,4913
2017,5,24.5,87.5,2608,18.19,46.01,4893,5029
2017,5,12.75,78.25,2975,4.3,51.89,4239,4926
2017,5,31.0,266.5,3248,15.26,43.95,4459,4580
2017,5,31.75,265.75,6137,18.32,39.1,4146,4256
2017,5,13.5,354.25,1570,11.01,48.17,4760,5042
2017,5,26.0,90.0,2247,15.89,50.52,5246,5267
2017,5,26.25,66.75,3042,12.16,41.83,4257,4840
2017,5,15.0,103.5,1411,2.52,68.75,5110,5256
2017,5,7.5,349.5,1085,8.78,51.19,4647,4994
2017,5,19.0,110.0,1610,5.31,58.97,5009,5341
2017,5,22.5,94.5,6273,7.95,59.95,4917,5353
2017,5,2.75,102.75,2380,1.82,63.7,5234,5297
2017,5,18.75,269.75,2684,2.57,53.93,4934,5018
2017,5,18.0,82.0,2608,8.76,49.58,4779,5393
2017,5,18.5,80.75,2367,11.74,57.09,5025,5281
2017,5,28.25,258.5,5690,7.21,51.96,4324,4883
2017,5,31.5,264.25,3080,10.46,67.48,4375,4482
2017,5,2.75,27.5,3554,4.98,45.53,4264,4999
2017,5,1.0,28.25,4131,4.54,44.69,4201,4912
2017,5,19.25,287.25,2613,4.33,44.31,4329,4471
2017,5,21.25,76.5,1682,6.66,51.07,4903,5294
2017,6,-1.5,17.25,4073,5.25,50.25,4465,4818
2017,6,7.75,20.0,1923,6.37,50.76,4746,5199
2017,6,8.25,287.5,1137,5.81,53.96,4906,5051
2017,6,23.75,69.25,2615,12.41,51.31,5429,5434
2017,6,22.0,70.5,3280,6.13,66.79,5266,5388
2017,6,10.5,27.0,1707,8.53,52.21,4698,5123
2017,6,11.75,3.0,1893,6.01,50.55,4882,5111
2017,6,12.25,4.25,1885,5.15,48.6,4923,5141
2017,6,10.5,107.0,2803,4.84,63.08,5152,5214
2017,6,12.75,12.75,1949,7.42,51.82,4867,5172
2017,6,10.0,13.5,1935,10.42,52.4,4489,5126
2017,6,9.0,351.0,2267,9.66,45.1,4661,5335
2017,6,4.75,352.25,657,10.16,60.96,4945,5042
2017,6,14.75,43.5,4558,11.85,37.43,4197,4944
2017,6,13.5,43.75,4927,10.88,38.99,4073,4876
2017,6,5.75,290.0,1334,7.73,60.27,4934,5038
2017,6,19.75,85.25,4973,15.14,57.31,5005,5064
2017,6,20.5,86.75,4915,13.63,60.3,5009,5021
2017,6,26.25,88.75,2000,8.94,59.28,5172,5234
2017,6,5.0,103.25,2166,3.82,60.98,4841,4908
2017,6,10.0,78.25,1569,2.0,55.42,5100,5259
2017,6,9.5,31.0,2983,8.01,50.37,4640,5042
2017,6,9.0,30.5,2912,6.32,50.23,4614,5015
2017,6,8.5,31.25,3162,7.34,51.21,4713,5116
2017,6,7.75,31.5,1565,7.25,46.24,4629,5038
2017,6,6.0,9.5,1282,1.23,52.86,4562,5071
2017,6,18.75,270.25,1587,7.34,55.64,5074,5276
2017,6,17.5,271.25,3078,7.63,60.28,5026,5079
2017,6,15.25,272.25,2967,5.79,51.54,4671,5081
2017,6,14.25,358.0,2373,10.99,57.66,4571,4879
2017,6,20.75,105.25,3880,7.49,59.92,5044,5412
2017,6,19.0,105.5,1893,3.33,58.78,5392,5425
2017,6,24.5,80.0,1766,2.19,51.43,4684,5033
2017,6,10.75,16.0,2933,5.12,49.77,4549,4876
2017,6,9.75,17.0,3148,6.9,48.93,4603,4942
2017,6,12.25,350.5,3273,10.16,49.25,4516,4924
2017,6,12.5,352.25,2939,11.73,56.44,4715,5074
2017,6,10.25,352.0,2580,10.99,52.08,4561,4975
2017,6,8.75,353.75,1408,9.77,51.54,4816,5175
2017,6,5.25,283.5,1295,12.78,56.87,4853,5062
2017,6,20.0,85.5,2229,3.3,68.03,5516,5539
2017,6,-0.5,23.25,1889,4.78,45.84,4731,5145
2017,6,1.5,101.5,3205,8.12,57.2,4968,5044
2017,6,7.25,29.5,1797,2.4,49.02,4455,4865
2017,6,6.25,29.75,2472,1.25,48.22,4487,4969
2017,6,11.75,2.25,4217,10.1,52.74,4564,4830
2017,6,12.0,2.5,3659,10.01,51.13,4555,4813
2017,6,7.25,4.5,2086,10.63,56.3,4752,4954
2017,6,4.0,13.25,2658,8.47,43.81,4244,4952
2017,6,9.0,16.25,3233,5.71,46.98,4495,4918
2017,6,12.5,354.75,1769,6.59,55.5,4269,4608
2017,6,4.25,16.0,2307,5.21,49.6,4535,5067
2017,6,3.75,15.25,2667,5.71,48.63,4534,5154
2017,6,2.25,15.0,3368,2.93,48.91,4783,5274
2017,6,9.0,22.75,2840,9.8,49.58,4258,4900
2017,6,26.75,279.0,2401,5.94,54.89,4355,4522
2017,6,12.0,11.25,2996,10.22,58.23,4592,4965
2017,6,2.5,103.25,1958,5.37,49.62,4861,5068
2017,6,-1.75,105.5,2959,9.26,55.11,4672,4760
2017,6,40.25,278.75,3032,0.7,39.12,4191,4510
2017,6,15.25,359.0,2453,10.33,50.81,4478,4756
2017,6,33.25,73.25,4909,5.14,45.25,4748,5184
2017,6,28.5,74.0,1620,20.56,46.84,4582,4792
2017,6,-0.5,22.5,1528,5.03,50.37,4320,4745
2017,6,8.5,0.75,2364,9.79,50.97,4191,4598
2017,6,8.5,11.5,1426,4.5,52.7,4263,4742
2017,6,7.5,348.5,2032,16.94,57.5,4774,4885
2017,6,13.25,350.0,2932,8.83,60.5,4908,5197
2017,6,22.75,278.5,2098,2.47,52.8,4874,5034
2017,6,32.25,71.25,2681,3.76,68.42,5117,5367
2017,6,18.25,104.0,559,4.6,63.11,4722,4953
2017,7,41.75,121.5,2079,8.5,49.84,4266,4484
2017,7,20.75,281.25,2149,5.21,53.96,4491,4660
2017,7,8.0,283.75,3199,11.92,52.69,4690,5007
2017,7,20.25,282.75,1730,3.99,53.56,4620,4759
2017,7,29.75,78.0,2938,9.39,67.07,5499,5786
2017,7,4.75,97.75,1483,5.53,62.6,4754,4840
2017,7,22.0,277.25,2929,5.04,49.05,4438,4590
2017,7,10.25,15.0,2505,7.17,50.59,4766,5102
2017,7,37.25,270.25,4869,8.24,51.51,4531,4667
2017,7,40.75,120.75,3106,16.78,47.49,4322,4416
2017,7,37.75,115.5,2528,7.75,50.69,4453,4478
2017,7,16.75,34.0,1451,8.51,49.51,4562,4955
2017,7,13.75,357.25,2518,9.99,46.1,4708,4998
2017,7,16.5,358.25,1454,10.2,49.42,4513,4803
2017,7,28.0,105.75,2116,9.12,49.42,4221,5292
2017,7,26.5,59.0,2497,5.63,48.59,4551,5309
2017,7,36.75,283.0,2647,12.16,50.54,4743,4864
2017,7,39.25,285.75,1164,22.36,54.52,4406,4538
2017,7,33.75,117.5,4048,18.92,64.65,5215,5242
2017,7,24.5,67.0,938,21.85,63.65,5274,5273
2017,7,26.75,68.75,2002,9.89,67.62,5569,5620
2017,7,15.75,352.25,2614,11.78,50.45,4716,4985
2017,7,20.75,283.5,1877,6.98,57.08,4614,4746
2017,7,13.0,358.75,2696,7.29,49.75,4402,4717
2017,7,19.25,269.25,2847,9.73,54.77,4524,4625
2017,7,5.25,19.0,1385,4.21,56.68,4285,4706
2017,7,35.0,135.75,2325,8.15,48.44,4419,4690
2017,7,31.0,111.25,3428,8.56,46.42,4712,5356
2017,7,20.5,81.5,1631,15.79,60.79,4903,5296
2017,7,12.25,7.25,3015,8.66,47.01,4420,4918
2017,7,23.25,278.75,2878,8.42,55.78,4563,4702
2017,7,32.0,121.0,2960,5.45,52.65,5046,5114
2017,7,25.75,91.5,2766,8.85,54.48,4693,5601
2017,7,26.0,70.25,2308,7.1,70.37,5485,5573
2017,7,27.75,70.75,2487,5.1,71.23,5545,5668
2017,7,30.75,71.75,1782,5.15,73.92,5500,5641
2017,7,27.5,77.5,2079,4.43,60.31,5450,5632
2017,7,3.0,22.0,2150,8.89,48.11,4223,4678
2017,7,42.75,261.25,3731,14.74,41.75,4507,5064
2017,7,-1.0,25.5,3167,5.42,47.48,4278,4748
2017,7,41.0,268.75,4695,9.47,45.98,4615,4816
2017,7,38.75,126.0,2848,9.88,66.12,5188,5327
2017,7,32.5,271.75,1176,10.25,49.91,4583,4706
2017,7,38.5,275.0,2059,8.46,52.37,4667,4902
2017,7,43.5,263.0,2858,23.33,40.66,4381,4830
2017,7,36.25,111.0,3105,1.55,45.62,4604,5905
2017,7,38.75,110.25,2583,10.96,48.68,4781,5966
2017,7,36.75,283.0,2813,9.01,51.77,4864,4957
2017,7,39.25,262.0,3099,10.85,50.37,4445,4889
2017,7,38.75,274.0,2444,11.04,52.35,4476,4691
2017,7,26.75,113.25,2027,5.84,60.26,5118,5299
2017,7,36.75,118.75,3716,7.96,66.91,5704,5773
2017,7,26.25,66.75,2594,8.46,41.34,4683,5265
2017,7,21.25,282.75,2074,2.97,55.13,4905,5040
2017,7,32.25,265.5,2901,8.8,52.82,4868,4973
2017,7,22.25,104.75,2085,3.76,60.27,4978,5266
2017,7,10.25,285.5,3695,10.09,55.61,4960,5067
2017,7,33.5,275.0,2527,3.83,52.29,4508,4816
2017,7,12.0,15.0,2084,9.03,52.9,4498,4793
2017,7,22.0,275.5,3522,7.22,50.0,4554,4714
2017,7,22.5,276.5,3475,6.59,46.81,4586,4744
2017,7,22.75,277.25,3265,6.8,46.01,4561,4722
2017,7,24.25,113.75,4125,10.8,54.69,4993,5257
2017,7,25.25,113.25,2678,11.32,52.67,4682,5229
2017,7,27.75,70.0,3745,3.69,66.49,5276,5359
2017,7,30.5,71.25,2449,2.5,62.46,5455,5587
2017,7,10.75,14.75,2363,6.97,49.68,4362,4687
2017,7,30.25,265.75,3146,4.41,50.34,4559,4720
2017,7,38.25,271.75,2596,5.79,43.1,4945,5073
2017,7,4.5,19.5,2702,10.21,46.72,4157,4683
2017,7,11.0,1.0,1780,9.78,52.3,4477,4657
2017,7,3.5,116.5,3322,7.75,56.53,4862,5054
2017,7,62.25,43.0,3526,13.66,41.6,3746,3800
2017,7,60.75,41.75,3980,10.8,38.1,3573,3737
2017,7,11.5,20.75,2622,14.18,51.99,4206,4671
2017,7,22.25,110.0,4488,6.15,60.74,5207,5364
2017,7,23.5,108.75,3669,3.85,60.0,5143,5370
2017,7,23.5,109.25,4178,3.33,62.5,5205,5356
2017,7,24.0,108.75,3416,3.2,60.06,5066,5423
2017,7,12.5,11.75,2302,14.17,49.55,4394,4732
2017,8,16.0,270.75,1804,4.37,51.37,4614,4831
2017,8,3.25,26.25,3539,10.87,42.37,3996,4653
2017,8,0.75,26.25,3019,5.44,42.87,4187,4692
2017,8,9.25,359.5,1311,12.44,59.12,4828,4971
2017,8,-0.25,20.5,2249,2.01,45.87,4542,4898
2017,8,-0.25,109.0,920,8.48,58.89,5013,5107
2017,8,12.75,10.25,3775,8.2,54.53,4669,5018
2017,8,17.5,3.75,1622,15.67,50.81,4400,4749
2017,8,29.75,103.75,1522,12.36,74.91,5583,5973
2017,8,11.0,106.25,1670,6.06,60.54,4814,4902
2017,8,12.75,357.25,2053,9.14,51.53,4733,5020
2017,8,35.5,267.75,2070,10.45,55.1,4312,4535
2017,8,14.0,4.5,2296,12.64,48.83,4618,4894
2017,8,11.5,6.25,2505,10.96,46.97,4279,4759
2017,8,16.0,107.5,2370,4.23,47.15,4554,5241
2017,8,29.5,250.5,2546,3.59,46.72,4319,5122
2017,8,10.0,24.0,2081,10.33,46.21,4328,4885
2017,8,33.0,273.75,2042,4.79,54.7,4661,4864
2017,8,24.25,107.5,814,1.9,55.58,4513,5092
2017,8,13.0,32.25,1293,12.32,55.74,4432,4834
2017,8,12.25,120.5,2073,12.45,57.74,4852,4918
2017,8,30.25,119.25,2241,7.75,50.75,4503,4929
2017,8,29.25,121.25,2690,9.73,50.89,4624,4927
2017,8,28.5,120.75,3561,9.32,48.41,4413,4899
2017,8,15.25,11.25,2018,10.03,49.43,4484,4886
2017,8,-3.0,27.5,3493,6.88,42.23,4069,4895
2017,8,20.5,282.75,1332,4.6,53.56,4826,4924
2017,8,-10.25,296.5,3653,6.2,51.09,4665,4858
2017,8,33.25,115.75,1582,10.71,68.18,4852,4905
2017,8,32.0,113.75,1890,6.93,63.99,5163,5362
2017,8,13.25,13.25,3660,12.25,52.8,4840,5134
2017,8,38.25,266.5,3519,9.25,43.42,4196,4454
2017,8,37.75,266.25,4394,8.52,44.84,4225,4511
2017,8,35.75,136.0,2389,13.22,53.42,4572,4726
2017,8,17.0,7.25,2081,2.6,54.45,4482,4889
2017,8,11.75,8.75,1299,5.26,51.78,4535,4992
2017,8,36.25,262.25,1858,7.66,48.22,4336,4680
2017,8,36.25,263.5,2789,9.48,51.71,4502,4768
2017,8,35.5,264.25,3293,8.17,56.86,4556,4762
2017,8,34.5,263.75,2139,5.5,48.48,4607,4824
2017,8,23.25,106.25,2443,13.43,49.79,4266,5216
2017,8,24.5,82.0,2093,4.14,60.37,5249,5590
2017,8,18.25,83.75,1488,5.88,62.03,5169,5214
2017,8,13.0,16.0,2865,12.05,47.57,4433,4724
2017,8,11.25,16.5,2290,11.96,47.58,4379,4710
2017,8,10.25,26.5,2949,7.54,47.97,4583,5013
2017,8,9.0,3.25,2010,7.27,50.3,4338,4720
2017,8,7.5,3.25,2689,8.11,54.35,4620,4759
2017,8,19.25,288.25,3033,3.61,44.92,4170,4627
2017,8,33.5,73.5,2270,11.99,49.76,4518,5150
2017,8,28.75,74.75,2747,2.52,60.29,5203,5426
2017,8,11.0,11.0,3653,12.05,47.93,4269,4694
2017,8,0.5,21.0,3208,2.63,48.78,4387,4762
2017,8,11.5,1.5,1529,14.59,50.43,4317,4520
2017,8,12.0,19.5,2127,11.18,47.2,4336,4793
2017,8,18.0,354.5,2857,8.1,48.16,4418,4723
2017,8,17.25,353.75,3313,11.27,48.67,4463,4755
2017,8,28.25,279.0,3631,2.57,62.01,5066,5174
2017,8,-9.5,288.75,2639,5.75,40.13,4608,4890
2017,8,-11.5,289.75,2771,3.01,43.55,4546,4918
2017,8,15.5,21.25,1480,13.47,49.25,4404,4932
2017,8,9.0,1.0,2914,7.75,48.86,4274,4672
2017,8,8.25,0.75,2341,7.11,46.2,4304,4758
2017,8,7.25,0.5,1989,6.37,50.6,4469,4791
2017,8,-6.25,296.25,2148,8.04,43.21,4840,4916
2017,8,-2.25,297.25,2191,7.97,57.21,4606,4712
2017,8,12.0,275.0,1690,5.03,54.53,4655,4910
2017,8,12.0,352.75,2201,6.01,51.39,4408,4757
2017,8,-6.25,290.5,2719,8.71,50.69,4510,4666
2017,8,-8.5,291.0,2600,7.88,51.71,4635,4838
2017,8,-8.75,292.0,2494,7.69,51.24,4809,4992
2017,8,-9.25,291.75,1817,6.64,50.59,4619,4793
2017,9,9.0,26.25,2634,3.32,53.71,4525,5017
2017,9,35.5,279.5,1915,25.47,48.53,4243,4455
2017,9,35.5,280.0,1983,26.18,50.36,4231,4412
2017,9,-1.5,297.25,2486,13.9,45.86,4860,4963
2017,9,14.25,352.5,2768,8.45,55.29,4380,4731
2017,9,13.75,80.0,1742,4.57,58.96,5064,5120
2017,9,8.25,11.25,2354,5.13,53.3,4613,4911
2017,9,23.75,106.25,2384,5.42,52.41,4889,5526
2017,9,9.0,288.0,1807,10.14,58.43,4765,4863
2017,9,-1.5,290.75,1751,14.07,44.56,4681,4786
2017,9,37.25,273.25,2549,12.27,46.22,4243,4398
2017,9,-9.5,287.5,3280,7.7,45.24,4445,4765
2017,9,8.0,31.0,2146,9.8,49.16,4375,4779
2017,9,10.0,19.75,4436,4.68,49.05,4508,4908
2017,9,-1.25,19.75,1811,5.1,52.37,4433,4781
2017,9,-9.0,289.5,1593,6.38,48.62,4338,4573
2017,9,14.5,103.25,1406,8.18,58.07,4732,4905
2017,9,11.25,8.5,2365,10.18,44.08,4285,4875
2017,9,18.25,263.75,1404,7.72,68.81,5167,5271
2017,9,12.25,5.5,4918,6.21,47.12,4763,5054
2017,9,9.25,24.5,2847,5.14,44.56,4259,4884
2017,9,9.75,10.0,3301,5.65,45.65,4450,4987
2017,9,9.25,8.25,1631,3.15,48.02,4415,4938
2017,9,28.0,260.25,1504,12.58,61.58,4641,4842
2017,9,-8.25,302.75,3480,3.97,51.72,4614,4872
2017,10,3.5,19.0,2135,5.48,50.7,4625,4983
2017,10,6.25,20.25,2517,6.61,46.61,4723,5248
2017,10,9.75,22.5,3085,7.49,41.58,4698,5230
2017,10,10.75,21.75,2434,7.33,40.78,4555,5002
2017,10,-10.25,305.25,3041,9.07,49.87,4559,4861
2017,10,9.5,289.25,2342,6.69,56.54,4628,4943
2017,10,2.5,21.75,2523,8.41,47.59,4368,4797
2017,10,-7.5,23.75,3546,1.36,49.19,4036,4917
2017,10,-5.25,24.75,3270,5.73,47.17,4278,4943
2017,10,-4.5,24.5,3301,4.19,42.5,4520,5109
2017,10,-2.75,26.25,3818,5.08,42.2,4493,5047
2017,10,2.5,28.5,3847,9.21,41.56,4176,5008
2017,10,11.5,345.75,2503,3.26,54.56,4625,4733
2017,10,-9.5,290.5,1794,6.51,47.37,4777,5000
2017,10,1.5,293.25,3326,3.26,55.28,4738,4849
2017,10,19.5,255.0,2082,9.03,62.27,4996,5164
2017,10,-0.5,20.25,2834,6.87,51.23,4780,5128
2017,10,7.25,24.0,3592,5.15,41.84,4459,5165
2017,10,9.25,24.25,3164,4.12,43.0,4350,4952
2017,10,26.0,93.25,3073,1.55,56.67,4820,5091
2017,10,-1.0,301.25,2502,9.88,56.07,4564,4703
2017,10,16.0,43.25,3502,16.73,35.94,4688,5091
2017,10,6.25,354.25,688,5.34,52.81,4523,4753
2017,10,12.5,355.0,2532,8.36,43.8,4477,4819
2017,10,-14.75,299.0,1949,6.32,43.84,4582,4764
2017,10,-13.5,299.25,2923,8.18,47.26,4551,4797
2017,10,-5.25,302.5,2740,4.16,50.6,4634,4792
2017,10,-3.0,303.0,2047,6.22,43.0,4648,4723
2017,10,2.0,18.25,2160,4.59,51.32,4471,4808
2017,10,4.5,24.25,2353,9.72,44.62,4295,4861
2017,10,9.5,27.25,1687,5.8,48.12,4576,4999
2017,10,-27.5,301.0,2214,18.34,47.82,4436,4494
2017,10,-24.5,301.5,2565,18.06,46.67,4732,4819
2017,10,10.0,348.0,2144,4.31,45.69,4648,5006
2017,10,18.0,281.75,2446,5.12,49.92,4716,4792
2017,10,-1.75,282.75,2891,3.37,45.31,4722,5107
2017,10,21.25,80.25,2906,3.25,52.42,4943,5278
2017,10,3.75,293.75,3110,11.36,49.76,4670,4923
2017,10,4.25,294.25,1719,11.08,47.77,4385,4936
2017,10,11.25,108.25,2335,3.59,53.14,4980,5258
2017,10,-14.5,294.75,2690,1.35,55.01,4650,4802
2017,10,-14.25,295.25,2708,0.77,54.55,4665,4814
2017,10,-9.5,297.75,1945,3.58,53.02,4549,4706
2017,10,-7.0,298.5,4173,4.59,54.39,5047,5126
2017,10,-1.0,299.0,3302,9.42,53.47,4927,4996
2017,10,-12.0,304.25,2545,4.07,47.39,4511,4863
2017,10,-9.0,304.75,3271,6.42,45.62,4599,5090
2017,10,4.5,288.0,2712,14.82,50.26,4649,4806
2017,10,13.5,276.0,2931,8.92,52.86,4955,5047
2017,10,22.25,279.75,2185,6.1,51.53,4672,4797
2017,10,16.0,81.0,1701,10.63,62.05,5038,5096
2017,10,-2.75,26.25,3150,6.45,49.59,4402,4956
2017,10,-7.25,301.5,1959,6.11,56.95,4648,4816
2017,10,-17.25,295.5,1487,2.46,47.14,4504,4878
2017,10,-20.25,309.75,2279,6.37,50.52,4148,4590
2017,11,1.25,281.25,1031,4.1,59.94,4992,5084
2017,11,-18.5,300.0,1919,4.89,55.64,4755,5119
2017,11,-8.5,304.5,2093,5.71,50.83,4587,4970
2017,11,-19.25,304.0,2174,2.52,54.71,4676,4801
2017,11,-14.5,319.75,2585,15.44,44.7,4345,5084
2017,11,5.5,352.5,1741,5.7,51.32,4842,4996
2017,11,15.5,100.5,1534,6.6,58.01,5095,5174
2017,11,-23.25,44.5,1504,3.18,52.12,4277,4655
2017,11,-4.75,303.0,1632,1.34,54.42,4764,4897
2017,11,-7.0,304.5,2097,0.88,51.11,4756,5003
2017,11,3.5,293.0,2423,4.63,49.88,4867,4984
2017,11,-12.5,301.75,1125,6.76,50.47,4481,4831
2017,11,-17.75,44.5,1754,6.17,53.84,4589,4752
2017,11,-17.25,133.0,2270,9.04,52.57,4502,4734
2017,11,-3.0,17.75,2239,3.94,49.12,4487,4825
2017,11,-0.75,284.0,2124,8.35,50.37,4808,5033
2017,11,-4.0,310.25,1368,3.96,53.79,4634,4729
2017,11,3.75,289.75,2990,2.33,53.42,4804,4972
2017,11,10.0,103.0,1204,11.98,53.25,4868,4949
2017,11,-6.0,317.0,1595,3.34,50.1,4600,4773
2017,11,-2.5,301.0,2317,2.02,52.31,4916,5001
2017,11,5.25,353.75,2917,8.67,48.99,4481,4584
2017,11,-16.75,35.5,1270,8.9,54.2,4526,4693
2017,11,-11.5,307.25,2573,3.93,50.17,4817,5131
2017,11,-0.5,22.0,2663,5.13,47.12,4129,4528
2017,11,-2.25,18.5,3535,6.52,50.45,4321,4635
2017,12,-22.5,302.0,2036,8.62,65.29,4782,4866
2017,12,-19.75,124.75,1458,17.68,57.65,4728,4909
2017,12,-6.75,22.25,4669,2.09,47.97,4140,4928
2017,12,-16.5,139.75,2952,13.76,46.49,5057,5164
2017,12,-17.5,139.25,3485,14.69,48.24,4381,4452
2017,12,-4.0,13.75,2652,10.03,51.5,4578,4943
2017,12,-2.5,13.5,3212,10.66,44.43,4289,4869
2017,12,-2.0,13.75,2629,10.92,44.76,4406,4882
2017,12,11.75,125.25,893,15.24,67.08,5008,5195
2017,12,-9.5,23.0,3125,6.78,42.43,4073,5078
2017,12,-6.25,289.25,3418,5.76,58.94,4912,5080
2017,12,6.75,358.75,2196,7.22,47.66,4583,4838
2017,12,-3.5,20.75,3248,8.35,48.45,4586,4995
2017,12,-1.5,133.25,1932,3.34,54.35,4505,4943
2017,12,-29.75,153.25,2212,20.19,54.2,4102,4192
2017,12,-11.25,311.75,2709,8.11,48.56,4639,4914
2017,12,-9.25,312.5,1588,6.58,51.73,4540,4806
2017,12,-22.0,47.5,1868,7.97,50.39,4333,4711
2017,12,-13.75,311.0,2660,10.24,45.61,4183,4655
2017,12,-22.25,301.25,2892,4.51,54.48,5020,5122
2017,12,-9.0,307.0,3331,6.66,47.6,4729,5046
2017,12,-3.0,284.0,1678,4.19,54.18,4765,4992
2017,12,-30.75,303.0,3185,14.39,50.92,3943,4085
2017,12,-20.75,308.25,3005,3.58,51.58,4432,4767
2017,12,-17.5,123.25,2169,11.27,64.1,4981,5028
2017,12,0.0,16.75,5428,1.44,45.4,4458,4781
2017,12,-25.5,127.25,1222,13.5,52.75,4244,4779
2017,12,-25.5,128.0,1780,13.95,50.43,4246,4795
2018,1,-16.75,125.25,3965,8.03,54.95,4557,4917
2018,1,-15.0,126.0,2318,6.55,48.09,4714,5022
2018,1,-16.75,135.0,1741,3.23,51.0,4793,5037
2018,1,-12.5,135.75,1717,6.45,51.77,5046,5102
2018,1,8.75,282.5,1056,11.25,59.4,4665,4761
2018,1,-8.0,311.25,1861,6.88,48.64,4670,4946
2018,1,-15.0,143.25,2757,3.73,51.25,5041,5186
2018,1,-11.75,40.0,1790,5.43,51.44,4633,4834
2018,1,-12.5,312.0,3157,13.61,39.93,4121,4445
2018,1,-11.25,297.25,980,0.67,57.02,4374,4636
