antibody_short,animal,semana,inmunogeno,kd_molar,tipo,se_une
RVz20_wk12_41,RVz20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RVz20_wk12_41,RVz20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,N332-GT5 gp140,1.8490e-11,prime,1
RVz20_wk12_42,RVz20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RVz20_wk12_42,RVz20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,N332-GT5 gp140,1.5370e-11,prime,1
RLy20_wk12_10,RLy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLy20_wk12_10,RLy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,N332-GT5 gp140,1.4750e-10,prime,1
RLy20_wk12_30,RLy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLy20_wk12_30,RLy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,N332-GT5 gp140,1.9240e-11,prime,1
RLy20_wk12_31,RLy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLy20_wk12_31,RLy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,N332-GT5 gp140,5.2280e-10,prime,1
ROe21_wk12_12,ROe21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
ROe21_wk12_12,ROe21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,N332-GT5 gp140,7.6490e-11,prime,1
ROe21_wk12_32,ROe21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
ROe21_wk12_32,ROe21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,N332-GT5 gp140,5.2800e-10,prime,1
ROe21_wk12_33,ROe21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
ROe21_wk12_33,ROe21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,N332-GT5 gp140,1.6090e-11,prime,1
RQd20_wk12_14,RQd20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RQd20_wk12_14,RQd20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,N332-GT5 gp140,1.4330e-10,prime,1
RQd20_wk12_36,RQd20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RQd20_wk12_36,RQd20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,N332-GT5 gp140,3.8400e-10,prime,1
RQd20_wk12_37,RQd20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RQd20_wk12_37,RQd20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,N332-GT5 gp140,3.3590e-10,prime,1
RYy20_wk12_21,RYy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYy20_wk12_21,RYy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,N332-GT5 gp140,3.9290e-11,prime,1
RYy20_wk12_44,RYy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYy20_wk12_44,RYy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,N332-GT5 gp140,1.2620e-10,prime,1
RYy20_wk12_45,RYy20,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYy20_wk12_45,RYy20,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,N332-GT5 gp140,1.8100e-11,prime,1
REe21_wk12_03,REe21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
REe21_wk12_03,REe21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,N332-GT5 gp140,2.6440e-11,prime,1
REe21_wk12_24,REe21,12,SF162P3_MD64_B20,1.3810e-06,aislado_clinico,0
REe21_wk12_24,REe21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
REe21_wk12_24,REe21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,N332-GT5 gp140,6.5450e-11,prime,1
REg21_wk12_04,REg21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
REg21_wk12_04,REg21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,N332-GT5 gp140,1.9850e-11,prime,1
REg21_wk12_25,REg21,12,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
REg21_wk12_25,REg21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,N332-GT5 gp140,2.8680e-11,prime,1
REg21_wk12_26,REg21,12,SF162P3_MD64_B20,8.4430e-07,aislado_clinico,1
REg21_wk12_26,REg21,12,DU156_MD39_BET1,8.6320e-06,aislado_clinico,0
REg21_wk12_26,REg21,12,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,TRO_11_MD39,1.2900e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
REg21_wk12_26,REg21,12,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,N332-GT5 gp140,2.4940e-11,prime,1
RDj20_wk46_03,RDj20,46,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RDj20_wk46_03,RDj20,46,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,N332-GT5 gp140,6.1450e-11,prime,1
RFe21_wk46_01,RFe21,46,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RFe21_wk46_01,RFe21,46,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,N332-GT5 gp140,4.9430e-11,prime,1
RTd20_wk46_04,RTd20,46,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTd20_wk46_04,RTd20,46,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,N332-GT5 gp140,2.1030e-11,prime,1
RTd20_wk46_05,RTd20,46,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTd20_wk46_05,RTd20,46,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RZc21_wk46_02,RZc21,46,N332-GT5 gp140,3.8860e-11,prime,1
RZc21_wk46_02,RZc21,46,SF162P3_MD64_B20,1.2400e-05,aislado_clinico,0
RZc21_wk46_02,RZc21,46,DU156_MD39_BET1,1.3640e-05,aislado_clinico,0
RZc21_wk46_02,RZc21,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RZc21_wk46_02,RZc21,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
