forest_id,humedad_suelo,es_primario,soc_60cm_kgCm2,capa_organica_kgCm2
16,3,0,9.423200790380148,6.366599800109865
16,3,0,9.102666760597623,1.968999958038328
16,3,0,16.08194533091508,4.7685
16,3,0,10.03749224626701,6.011399803161622
16,3,0,4.433337490137465,2.08
16,1,0,11.46682033494014,0.0
16,5,0,6.430594395804693,2.399699913024902
16,1,0,3.893618260289949,0.0
16,3,0,3.880815696553274,0.0
16,5,0,9.021399715790364,1.23
16,1,0,6.403858537573383,4.174100135803222
16,2,0,7.913109180987988,0.0
16,2,0,8.718226682303188,5.168800216674803
16,3,0,30.98173662708297,30.98173662708297
16,2,0,7.978964674236799,3.2422
16,1,0,5.16955133759436,1.8601
16,3,0,7.001427860887203,0.4802
16,5,0,16.09745347203605,7.566999999999999
16,5,0,23.59271166465536,23.59271166465536
16,1,0,7.369201552235419,4.662000000000001
16,2,0,10.81780433709046,3.132
16,4,0,10.19987907605853,1.840299970626833
16,4,0,4.891705871486408,0.0
16,2,0,5.640553901756499,2.496
16,4,0,6.795789707776962,0.0
16,3,0,9.978460613171515,7.412800125122078
16,2,0,4.677462613116935,2.540399944305416
16,3,0,3.750050644079218,1.921
16,5,0,8.393292401243329,4.11642
16,2,0,11.91445521052835,0.0
16,5,0,21.96332489915576,0.0
16,1,0,3.995692168334401,0.0
16,3,0,40.69706869873765,40.69706869873765
16,3,0,21.2967641520248,4.917299915313715
16,3,0,6.25801234806123,1.638
16,5,0,8.89920016479491,8.89920016479491
16,1,0,3.258711341230452,0.0
16,1,0,3.754478136091901,0.6767999725341798
16,1,0,7.451036366213611,1.810299934387207
16,4,0,5.57279899020592,2.590799961090091
16,4,0,10.11343354047925,4.012799926757808
16,5,0,29.67379899676586,29.67379899676586
16,5,0,10.7654689987155,0.0
16,3,0,3.845387992611768,1.435500020980834
16,4,0,7.962784797064736,3.121799934387203
16,2,0,4.55893250576614,0.0
16,4,0,8.24690562274726,0.0
16,2,0,6.229878398891447,2.42170004653931
16,1,0,6.36646063118476,4.067199905395501
16,2,0,6.238009074113168,0.0
16,1,0,8.630208025056582,0.0
16,1,0,4.922004563209695,1.247999954223633
16,3,0,12.63686249696406,0.0
16,2,0,2.671097050009279,1.455300024032591
16,2,0,6.130353450419368,3.537199943542477
16,3,1,10.08676414254792,3.899955
16,2,1,12.73044672312643,3.5934096
16,1,1,14.10681864511768,5.020795138623326
16,5,1,19.32323015508731,15.53764231959139
16,1,1,7.001435787323335,1.84477404
16,5,1,27.56351928271752,27.56351928271752
16,2,1,9.456043055730213,3.400140254823057
16,3,1,17.99462710134565,6.5367493902439
16,3,1,9.2611081203287,2.953168500000001
16,4,1,7.083128019804921,2.998699300699301
16,5,1,7.516341883451949,5.217852896030246
16,3,1,11.26227406959152,6.633175466666666
16,4,1,11.21049971210336,2.778967967999999
16,1,1,12.3495499422987,8.175179668376993
16,1,1,14.59262590200055,4.104321356065574
16,3,1,20.07408186300024,9.005128200000001
16,1,1,4.504704754064406,2.286593632148377
17,5,0,13.89760052490234,13.89760052490234
17,5,0,5.088056829328248,1.51334
17,4,0,5.546115548726624,0.79819
17,3,0,4.538441930531881,1.204
17,5,0,29.29486715517286,29.29486715517286
17,2,0,10.36297165790624,0.5273999862670891
17,1,0,3.996642177564596,1.55067
17,4,0,3.278809765555983,0.0
17,5,0,13.72519378714187,6.969190000000001
17,5,0,7.210470793237224,0.0
17,3,0,3.94774744162654,1.584
17,4,0,2.66503514548056,0.0
17,3,0,2.492250049837025,0.0
17,4,0,6.292039976666063,5.577000198364258
17,5,0,27.03381146857991,27.03381146857991
17,3,0,4.430057124625647,2.0022
17,5,0,11.35767567358189,2.9295
17,1,0,4.989450884002845,0.0
17,4,0,5.380333658428831,3.226399887084961
17,3,0,10.04228228487285,0.0
17,1,0,10.99403700109322,1.5345
17,4,0,3.335566056368795,0.6768000000000001
17,4,0,12.7402612151525,6.7195
17,3,0,2.225544274072099,1.346799957275391
17,1,0,3.174147275946608,0.0
17,5,0,27.64359990830268,27.64359990830268
17,2,0,3.140673656076882,0.5280000114440926
17,3,0,8.013829670118918,1.152000017166137
17,5,0,25.69553757201962,25.69553757201962
17,1,0,12.51757427640858,6.223799789428711
17,4,0,4.742744621015524,1.2905
17,3,0,5.977821079688633,0.7771000289916992
17,3,0,5.382660472803659,0.7137000274658205
17,3,0,9.922322135168118,3.816800079345708
17,5,0,4.420757769170614,1.630200050354004
17,4,0,4.824072309252452,0.969799980163573
17,5,0,25.67777639324721,25.67777639324721
17,3,0,10.59654938977588,1.185600028991701
17,5,0,6.150180028232423,2.017800086975097
17,2,0,6.33937532787473,0.0
17,4,0,4.686405632118998,0.7420000000000002
17,1,0,5.927988565622478,3.324000091552739
17,5,0,6.4982671714908,3.664800109863281
17,5,0,3.18535804841168,1.712100059509277
17,5,0,27.69405851733595,27.69405851733595
17,4,0,8.986554751586938,0.0
17,4,0,5.693642781342835,2.363
17,5,0,7.407780346197064,2.80080010986328
17,2,0,6.032564652451944,2.949200111389159
17,1,0,4.990618597677706,0.0
17,4,0,6.569943621044315,2.448600040435794
17,3,0,4.155714795200113,2.545200096130371
17,3,0,5.173195298325597,2.47799995422363
17,1,1,23.71351567122887,6.282036145390072
17,5,1,31.08941468957933,31.08941468957933
17,3,1,9.6620336214319,9.6620336214319
17,4,1,8.408105548901514,5.158351544910181
17,2,1,6.113834687251716,3.292157588816831
17,2,1,8.760410387382793,6.198220326848248
17,2,1,8.629773622669969,2.013830006847472
17,1,1,9.40019782984244,0.957641228794336
17,5,1,11.55065249847305,11.55065249847305
17,2,1,9.07269469052152,5.386230979028359
17,1,1,7.49705538341858,2.496378284775778
17,1,1,11.68558617615645,2.014564435672113
17,4,1,8.149824951191848,1.019466758782201
17,2,1,10.92603004338647,2.901461155234657
17,5,1,11.75561092671345,3.774020500000001
18,5,0,6.601191243222427,0.0
18,5,0,10.57951447473273,4.906200084686285
18,5,0,6.579484567328475,3.4602
18,5,0,11.29820329683362,0.0
18,5,0,12.84489077503492,4.730999999999999
18,5,0,4.272358893199456,0.0
18,5,0,6.482140514847497,2.126700038909915
18,5,0,14.16678252281806,3.728800045013425
18,5,0,9.49614284069519,0.0
18,5,0,12.54828412528961,4.597999916076666
18,5,1,6.291340399138074,2.574799968719485
19,3,0,4.501092062623735,2.06659
19,3,0,3.332449961163023,1.10216
19,3,1,3.637997784251605,1.15830002975464
20,5,0,5.280333333333332,5.280333333333332
20,3,0,6.780520809892237,1.92800003051758
20,4,0,7.091251926969422,1.46245
20,2,0,5.08624127901312,1.48995
20,2,0,4.41573410509785,0.7219999694824221
20,1,0,2.529816687531333,0.651
20,3,0,8.845395238375716,4.338859999999999
20,2,0,5.689626847827858,3.160899944305417
20,2,0,3.999469875741243,1.2915
20,2,0,5.507030012635395,3.638
20,2,0,8.184175306203251,1.8921
20,2,0,8.656154920177503,1.6554
20,1,0,4.130731423679943,0.608
20,1,0,5.221178418961343,0.0
20,2,0,9.413097512741697,1.428
20,2,0,4.437552607533163,2.392199958801267
20,5,0,5.743183453497402,1.386
20,4,0,4.978699799088254,1.41
20,4,0,4.266538265790791,2.124200065612793
20,2,0,5.251168909786577,1.419600059509277
20,2,0,7.246062742302038,2.396100074768066
20,3,0,9.428017205237907,3.024
20,3,0,8.782869377444936,2.033200035095217
20,2,0,15.20911323486637,13.033899559021
20,2,0,5.010249538217407,3.85809993743896
20,2,0,12.65027771386994,1.705699943542481
20,2,0,5.504196207408702,2.933699882507325
20,2,0,6.141624760101118,1.003799983978273
20,1,0,10.25760290215035,6.806800117492683
20,4,0,4.417312719345334,2.761900108337401
20,5,0,15.88501999996094,4.84159979248047
20,2,0,2.904535071713981,0.5264999771118165
20,2,0,3.560782310391852,1.8
20,4,0,9.56667854690044,3.161599884033204
20,3,0,8.564399860382071,8.564399860382071
20,4,0,4.010587682364491,2.007900026321409
20,3,0,6.476177515230781,2.454400039672854
20,1,0,3.073592121584745,0.0
20,5,0,16.66138073595155,8.750699855804434
20,2,0,2.826556461378777,0.9522000350952148
20,5,0,5.523972373516444,2.53799995422363
20,1,1,6.472556310473697,1.970281665977677
20,3,1,48.51057164162038,48.51057164162039
20,1,1,9.143861907163243,3.015945283554322
20,5,1,25.62562362207602,25.62562362207602
20,3,1,30.08521247167056,30.08521247167056
20,4,1,9.336743375906025,2.971620867346938
20,4,1,5.281069303798773,1.480608736218182
20,4,1,11.30494756715645,6.671952965834427
20,5,1,7.269309907498929,2.012388202147623
20,4,1,8.797505242642579,3.501715844918727
20,5,1,21.14308703971963,21.14308703971963
20,3,1,7.50191295811547,2.9730465625
20,4,1,4.748248493997289,1.44639200762638
20,2,1,8.253506086273433,6.569772181208053
20,1,1,7.591117140902258,2.721581901927722
21,1,0,2.222122036298581,0.0
21,1,0,5.287052607628574,1.7875
21,1,0,1.285798189919314,0.0
21,4,0,5.695068140071559,1.99144
21,4,0,4.412841472467139,1.42752
21,1,0,6.491028688060119,1.692360008239747
21,1,0,6.371891683784573,1.86966
21,4,0,3.848965142510166,0.9052000000000002
21,1,0,3.527732477083306,1.432200050354004
21,1,0,2.535258920314499,0.0
21,2,0,5.525241612588248,1.788800079345703
21,4,0,3.833496729936797,2.979600059509282
21,4,0,22.27775939941407,22.27775939941407
21,2,0,5.322294422786068,4.066
21,4,0,8.27546835194928,5.330100166320801
21,2,0,5.475111983752777,1.280400016784667
21,4,0,4.873518003880234,3.308800048828128
21,2,0,6.94433896919216,3.49440013885498
21,2,0,5.964565943712095,1.388799957275388
21,1,0,5.811413347233218,3.404700044631955
21,1,0,4.274801120299136,1.688400032043459
21,1,0,4.561634054387692,1.645600067138672
21,2,0,4.324087357711612,1.776600082397461
21,4,0,7.820108275307613,5.904099769592287
21,4,0,8.80821355043355,4.303199937820439
21,4,0,9.780709839779217,6.859999999999999
21,2,0,4.717407974855062,1.042800033569338
21,1,0,2.422226943221451,0.7925000190734874
21,4,0,4.313005829377017,1.0075
21,1,1,18.60127480255154,15.87459176013326
21,1,1,11.56544605351984,8.07463799713877
21,2,1,67.86910405863196,67.86910405863196
21,4,1,15.14200941651677,5.449961549230053
22,1,0,4.102161334164805,1.4935
22,2,0,2.818591670252244,0.0
22,4,0,4.370674326631952,2.03949
22,4,0,7.044666548834943,1.591399944305416
22,1,0,4.428571230680729,1.808100074768066
22,4,0,8.653984415970239,4.0495
22,1,0,8.953542350517148,0.0
22,4,0,9.215957340836995,6.182399999999999
22,4,0,6.934804025690515,3.2175
22,2,0,6.512308083696111,2.12
22,2,0,4.850105153458599,0.0
22,4,0,3.952668195263044,1.191000022888185
22,4,0,8.657071416428176,6.240000000000001
22,4,0,8.504576637792422,4.070400146484384
22,1,0,9.0483435072682,2.313999900817872
22,2,0,9.047593705826944,0.0
22,2,0,6.403665751000026,2.970000000000001
22,1,0,7.505605869417259,3.842999839782716
22,1,0,2.824412497182542,1.325400035858156
22,4,0,4.148044366289245,0.0
22,2,0,11.73467206539285,0.0
22,4,0,8.332937777955362,7.135499744415267
22,4,0,16.80466091273742,7.972200157165537
22,4,0,11.05958732504781,5.059200103759772
22,4,0,5.078198843008447,1.14
22,2,0,5.322458107723621,1.244599981307985
22,1,0,6.905961675885408,2.826900123596191
22,2,0,12.1600499420953,2.628799919128413
22,4,0,11.02181450684965,3.160199947357174
22,2,0,12.99513271470495,10.53570030975342
22,1,0,5.432655632114233,1.361100059509277
22,1,0,4.016233343017995,1.797399971008299
22,4,1,6.733601980846998,0.3876245000000001
22,1,1,16.15002376709331,5.589547417840375
22,2,1,8.45262780875224,2.215978542691104
23,2,0,14.87069420945061,8.366
23,2,0,7.487623622191609,3.42
23,2,0,7.555115591120799,2.974999904632563
23,1,0,8.193846953399909,4.514100093841559
23,2,0,9.738536429949455,2.128900093078613
23,2,0,4.925068681506711,0.0
23,1,0,7.596444362078573,4.183
23,1,0,13.16756133421647,4.071599933624263
23,2,0,5.81526781664383,1.416
23,1,0,10.09717655582433,3.74399993896484
23,2,0,5.98340772237828,2.10868
23,2,0,11.92546334143935,5.933399734497071
23,2,0,7.03053791663191,0.9237999763488756
23,1,0,5.80831926107226,1.672400028228762
23,1,0,12.4258513806249,3.843000068664555
23,2,0,9.65308463982871,1.992799919128418
23,1,0,7.652029403504417,0.0
23,2,0,17.75411918332578,3.343099845886232
23,2,0,6.846372209727852,2.548800045013424
23,2,0,9.960525621219826,1.99800006866455
23,2,0,7.261939618809276,3.241699882507325
23,2,0,5.619898223497683,1.664399971008299
23,2,0,5.413106224378962,2.8755
23,1,0,5.007216727672473,2.029199913024903
23,2,0,8.5713343850583,0.0
23,2,1,14.78866823770603,11.38605963977165
23,1,1,7.779694287638016,6.345429999999999
23,1,1,14.39113189823202,5.552413714285715
24,2,0,4.874854934606239,2.45376
24,3,0,8.27002334595683,2.269500064849858
24,4,0,7.909645463908535,3.676400154113769
24,3,0,5.891380595519855,1.47665
24,3,0,12.01959163789327,3.881700086593622
24,2,0,5.956179545441102,0.0
24,3,0,14.90640361569993,3.7673
24,2,0,14.87069420945061,8.366
24,2,0,7.487623622191609,3.42
24,2,0,7.555115591120799,2.974999904632563
24,3,0,15.05143502215469,4.089599853515626
24,3,0,7.236425264816718,3.157
24,1,0,4.401804388170542,0.8337000160217294
24,3,0,6.956293126497699,2.04
24,4,0,12.24718590271373,7.371
24,3,0,7.272533447265634,7.272533447265634
24,3,0,12.53417050739534,4.216400096893317
24,2,0,9.738536429949455,2.128900093078613
24,3,0,15.1234218208564,2.449700099945074
24,3,0,6.471680510017333,3.268000144958505
24,2,0,4.925068681506711,0.0
24,2,0,7.762411587023292,2.034900043487551
24,1,0,5.652371262755684,2.223200042724613
24,3,0,9.489309716506687,3.729999923706049
24,3,0,7.181628726258134,1.6317
24,1,0,10.72233942019577,0.0
24,1,0,7.321167453755041,0.0
24,1,0,7.596444362078573,4.183
24,1,0,5.404986118168871,0.0
24,3,0,20.6382616186491,16.983
24,2,0,7.953833285187253,1.72040007019043
24,3,0,11.06914141416486,0.0
24,1,0,4.902094554510081,2.725
24,4,0,5.753524637101401,0.0
24,3,0,11.85970859893011,0.0
24,4,0,12.24274885872812,3.2711
24,4,0,11.36143973408461,4.024799934387203
24,1,0,10.09717655582433,3.74399993896484
24,2,0,5.98340772237828,2.10868
24,4,0,6.684439231283346,0.0
24,3,0,13.34874768074556,11.91329950332639
24,3,0,8.44034332826219,1.162800025939943
24,1,0,9.866303985369637,3.643199890136712
24,4,0,13.73600652861558,12.00119979095458
24,2,0,7.03053791663191,0.9237999763488756
24,3,0,8.201252183625346,4.839599830627442
24,4,0,11.44262115840271,5.071499824523926
24,1,0,7.652029403504417,0.0
24,4,0,9.107961463370147,0.0
24,1,0,5.007216727672473,2.029199913024903
24,2,0,7.832601848047521,3.6105
24,1,0,7.243111575154644,0.0
24,2,0,9.960525621219826,1.99800006866455
24,1,0,6.18972625581022,3.339599899291993
24,2,0,8.5713343850583,0.0
24,3,0,12.28984791133946,5.959800098419197
24,4,0,7.84838379859818,1.877199920654298
24,1,1,7.679124375255694,4.184227960275019
24,3,1,14.16409461718966,9.05200439888164
24,4,1,14.16313996833574,10.7735026427672
24,2,1,11.53080132015039,7.447525714285714
25,5,0,13.41195302920486,7.479999999999999
25,2,0,4.874854934606239,2.45376
25,4,0,7.42993091557294,0.0
25,1,0,4.979457610953632,1.0591
25,4,0,7.909645463908535,3.676400154113769
25,2,0,5.720314686179039,2.34
25,5,0,3.581199963933899,1.344
25,2,0,3.841638741182365,0.0
25,2,0,5.956179545441102,0.0
25,5,0,33.09339897155762,33.09339897155762
25,2,0,6.387022480561487,2.314
25,1,0,4.401804388170542,0.8337000160217294
25,4,0,15.48787831838413,9.717
25,1,0,4.230694465448137,1.916599971771242
25,5,0,3.191095285424908,0.0
25,5,0,2.892945325162354,0.0
25,2,0,7.762411587023292,2.034900043487551
25,5,0,13.5711074992696,12.88160029602053
25,4,0,2.470663468273851,0.3648000000000001
25,2,0,6.36189026925872,1.495
25,4,0,5.909940772081034,0.0
25,1,0,5.652371262755684,2.223200042724613
25,5,0,19.93783464637471,0.0
25,5,0,9.85694235435869,4.074
25,2,0,5.847719694660099,3.91959993743896
25,5,0,36.94156176796631,36.94156176796631
25,4,0,5.277693614440578,0.0
25,1,0,10.72233942019577,0.0
25,2,0,6.985049537619913,3.167199943542485
25,1,0,5.404986118168871,0.0
25,2,0,7.953833285187253,1.72040007019043
25,1,0,7.321167453755041,0.0
25,4,0,9.02681594711709,0.0
25,1,0,6.907674734745919,2.068500080108647
25,1,0,4.902094554510081,2.725
25,4,0,5.753524637101401,0.0
25,4,0,12.24274885872812,3.2711
25,4,0,2.49165708851863,0.0
25,2,0,11.46809725272089,0.0
25,1,0,5.161316660652583,0.611
25,5,0,26.81661207816854,26.81661207816854
25,1,0,9.866303985369637,3.643199890136712
25,4,0,4.5203261484557,0.6930000000000001
25,5,0,11.7229724716938,2.308800079345703
25,5,0,14.630272273567,10.127
25,5,0,12.44854418692125,5.948564737319946
25,1,0,9.115776288363428,4.154100139617928
25,5,0,7.09431724143291,5.849900104522713
25,4,0,9.503886763672648,4.219199890136712
25,5,0,13.90630881354167,10.9525
25,4,0,5.584967941396666,2.194200080871581
25,5,0,11.1318293325416,0.0
25,2,0,9.944522624808274,5.64
25,4,0,6.661740874090723,0.0
25,1,0,5.007216727672473,2.029199913024903
25,2,0,7.832601848047521,3.6105
25,5,0,16.01206225170872,16.01206225170872
25,1,0,7.243111575154644,0.0
25,5,0,8.647802630966524,6.212249999999999
25,2,0,8.5713343850583,0.0
25,4,0,5.196642682501992,3.399999999999999
25,4,0,30.06053888397217,30.06053888397217
25,1,0,5.895532448402798,3.762
25,2,0,3.79144654860102,1.87199996948242
25,4,0,7.84838379859818,1.877199920654298
25,4,0,4.944337348283556,1.230580047607422
25,5,0,15.57702753060057,9.882600208282458
25,1,0,17.76834545587463,2.181600082397461
25,1,1,10.67567976450113,10.67567976450113
25,1,1,9.998147803677291,3.568756838029366
25,5,1,34.67073042923077,34.67073042923077
25,4,1,17.22232170877663,5.419721973507132
25,1,1,41.74240810431039,41.74240810431039
25,1,1,13.5252349786645,6.035164482732174
25,1,1,17.53172985,17.53172985
25,4,1,18.29458557385472,13.92550946571429
25,4,1,9.74999884370968,7.318191687298627
25,2,1,20.15969741241087,20.15969741241087
26,1,0,4.425772139582861,1.105000019073487
26,1,0,4.141947683712621,1.128800025939943
26,1,0,7.006370502025309,1.89
26,1,0,6.621780962569439,2.480399959564207
26,1,0,4.354833250893746,1.438799949645996
26,1,0,1.978208344205583,0.8613000221252454
26,1,0,4.680346046691986,1.462
26,1,1,3.284300296048669,0.4960999832153321
