forest_id,humedad_suelo,es_primario,biomasa_viva_kgCm2,madera_muerta_kgCm2
1,5,0,0.0,1.131364408695364
1,4,0,0.3481660766591574,1.041836706037492
1,1,0,0.0,0.1147515558807857
1,4,0,0.8896090138260376,0.4060484570073978
1,1,0,0.7350711411329652,0.0718679378148978
1,4,0,0.0,1.02141288250948
1,4,0,0.6182069489833394,2.156062719563351
1,4,0,0.0,1.102027245243848
1,4,0,0.0,1.247284657098386
1,1,0,0.1254947844193656,0.1173640125040408
1,4,0,0.4469971605142143,0.0
1,4,0,0.3681198099490456,1.560797804492718
1,1,0,1.116272082119511,0.0832335428891019
1,1,0,0.0,0.9887001428153982
1,3,0,3.381161852688759,0.0
1,2,0,3.43164293480412,0.0122435510574489
1,4,0,7.493224493303648,0.1308045304375715
1,1,0,0.0,1.245684121967188
1,4,0,5.406342004518159,0.4385620303447039
1,3,0,4.708503247338027,0.025391719347551
1,4,0,2.182392538382694,0.9097098946108152
1,3,0,2.715963379305499,0.3220017592615156
1,1,0,2.810371663074968,0.0
1,4,0,2.33513382333149,0.759603324076319
1,4,0,0.9741811648755828,0.3839837339158164
1,1,0,0.0,0.9887001428153982
1,4,0,0.0,1.056170712269562
1,1,0,0.8665588819237648,0.3765830928569999
1,1,0,2.414467159878893,0.024307364277
1,5,0,2.985878550380926,0.186033048286917
1,4,0,5.31027680680569,0.0774667953899998
1,3,0,7.840698466122419,0.1063185876974906
1,5,0,3.105611001069171,0.0326920149530816
1,3,0,2.379310722451736,0.0
1,4,0,4.724436109453913,0.5188960647917151
1,5,0,4.71800774943102,0.2783802649298878
1,1,0,0.7388655959413175,1.671632491055082
1,1,0,3.499521801299911,0.0
1,3,0,1.496813712324437,0.832101338981021
1,1,0,0.0852196737589032,1.266113411209527
1,2,0,2.827232391625044,0.1395518942686911
1,1,0,4.834334077809868,0.4754571660669161
1,5,0,2.650596724591131,0.1642696880882142
1,1,0,1.174161349120892,0.1327636839732244
1,3,0,0.8582766541081147,1.421894785315678
1,5,0,0.7386858762120048,0.2463558667354287
1,4,0,0.0,1.160164619890878
1,1,0,0.3835325494227827,0.1788374308207958
1,5,0,2.611542456066515,0.0345055299904285
1,5,0,0.113724903125836,0.0
1,4,0,4.241916076096645,0.1046390668732652
1,1,0,0.5033697269358901,0.9565988076050078
1,1,0,0.5280115915536827,0.247770706977061
1,4,0,0.2984213009897093,0.1083272407019999
1,1,0,0.3783675388808364,0.0
1,4,0,3.226329309605875,0.0190204438574999
1,5,0,0.4731583799958102,0.3079294379057751
1,3,0,0.0,1.678265529680593
1,3,0,0.0,1.469202765892568
1,5,0,0.0,1.545486880599237
1,4,0,0.0,2.27935533874161
1,4,0,0.0,1.307554940748409
1,4,0,0.0,1.641026408069569
1,5,0,0.0,1.366067246566883
1,5,0,0.0,1.264398716226592
1,1,0,0.0,1.287486519427463
1,2,0,0.0,1.572217163906824
1,5,0,0.0,1.683320321205819
1,3,0,0.0,0.5445054854499933
1,5,0,0.0,1.469202765892568
1,2,0,0.0,1.375346776413943
1,5,0,0.0,1.33134471954613
1,1,0,0.0,1.421500365096257
1,5,0,0.0554287337988188,0.9053225583934288
1,5,0,0.0,1.672738353817983
1,3,0,0.0,0.9565988076050078
1,4,0,0.0,1.040466991464729
1,3,0,0.0,0.0
1,3,0,0.0891483718803608,0.0450283205556323
1,4,0,0.0,0.9887001428153982
1,2,0,0.0,0.0
1,4,0,0.0552940424144698,1.35774451623173
1,4,0,0.0964578188422865,0.1885025940283892
1,1,0,0.2725704267194237,0.0
1,3,0,0.3364687578614921,1.287486519427463
1,2,0,0.4025541640871603,0.9565988076050078
1,1,0,0.4169569304897203,0.0
1,4,0,0.3282442762288811,0.0
