id,region,area_ha,modulos_fiscales,clase_tamano,cobertura_forestal_2010_pct,biodiv_evitar_deforestacion,biodiv_evitar_perturbacion,biodiv_restauracion,carbono_evitar_deforestacion_mgc,carbono_evitar_perturbacion_mgc,carbono_restauracion_mgc,biodiv_evitar_deforestacion_por_ha,biodiv_evitar_perturbacion_por_ha,biodiv_restauracion_por_ha,carbono_evitar_deforestacion_mgc_por_ha,carbono_evitar_perturbacion_mgc_por_ha,carbono_restauracion_mgc_por_ha
171,Paragominas,1493.55,27.1555,grande,79.8112,297.342,5440.37,1.7643e-05,108619,433133,0,0.199084,3.64257,1.18128e-08,72.7255,290.002,0
172,Paragominas,1919.81,34.9056,grande,99.277,52.7656,0.138518,45.3591,9272.32,20.9908,6099.83,0.0274848,7.21518e-05,0.0236269,4.82981,0.0109338,3.17731
173,Paragominas,5.27592,0.0959258,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Paragominas,141.487,2.5725,pequena,0,0,3.42736e-05,0.365629,0,0.106777,343.306,0,2.42238e-07,0.00258418,0,0.000754677,2.42641
175,Paragominas,66.9582,1.21742,pequena,14.9321,0.00607015,0.000215041,0.216683,20.8419,0,261.533,9.06558e-05,3.21156e-06,0.00323609,0.311267,0,3.90591
176,Paragominas,552.062,10.0375,mediana,45.7795,23.7738,0.075592,7.71279,15196.7,24.8097,6033.23,0.0430637,0.000136927,0.0139709,27.5271,0.0449401,10.9285
177,Paragominas,49.9214,0.907661,pequena,55.2576,25.5941,1.73483,0,11432.5,359.688,0,0.512687,0.0347511,0,229.011,7.2051,0
178,Paragominas,396.079,7.20143,mediana,3.08736,8.35837,0,162.946,6756.96,0,84101.8,0.0211028,0,0.411398,17.0597,0,212.336
179,Paragominas,167.17,3.03946,pequena,2.99073,1.10738,0,3.75353,0,0,1837.69,0.00662424,0,0.0224533,0,0,10.9929
180,Paragominas,470.627,8.55686,mediana,28.1435,0.871579,0,76.6573,0,0,43201.2,0.00185195,0,0.162883,0,0,91.795
181,Paragominas,21.041,0.382563,pequena,24.614,2.48177,0,0.371479,1603.01,0.781013,935.192,0.117949,0,0.017655,76.185,0.0371187,44.4462
182,Paragominas,174.625,3.175,pequena,27.9951,98.6765,9.88167,72.7655,31435.2,587.417,19788.3,0.565077,0.056588,0.416696,180.016,3.36388,113.319
183,Paragominas,50.1198,0.911268,pequena,10.3358,9.61795,0,2.65886,3383.97,0,2825.17,0.191899,0,0.0530501,67.5177,0,56.3683
184,Paragominas,100.718,1.83123,pequena,14.8981,30.3167,10.8054,5.81975,11797.8,1116.07,5685.78,0.301007,0.107284,0.0577829,117.137,11.0812,56.4527
185,Paragominas,578.144,10.5117,mediana,3.33611,25.154,0.940156,351.496,4609.04,68.9932,124854,0.0435082,0.00162616,0.607972,7.97212,0.119336,215.956
186,Paragominas,26.6286,0.484156,pequena,21.1204,3.73018,0,0.641675,2617.9,0,828.843,0.140082,0,0.0240972,98.3117,0,31.1261
187,Paragominas,366.189,6.65798,mediana,13.4848,6.87641,0.805939,260.83,894.839,119.38,56088.3,0.0187783,0.00220088,0.712284,2.44366,0.326007,153.168
188,Paragominas,1037.78,18.8688,grande,63.7957,0,0.94782,0.427785,0,79.9787,454.541,0,0.000913312,0.00041221,0,0.0770669,0.437992
189,Paragominas,1060.98,19.2906,grande,92.6228,737.499,676.668,0.0156348,251496,58803.1,0,0.69511,0.637776,1.47362e-05,237.041,55.4232,0
190,Paragominas,27.7401,0.504365,pequena,21.5698,0.299986,0,2.02025,0,0,377.046,0.0108142,0,0.0728279,0,0,13.5921
191,Paragominas,25.5122,0.463859,pequena,42.3559,1.20653,0,0.489082,174.243,0,306.167,0.0472922,0,0.0191705,6.82978,0,12.0008
192,Paragominas,5.70865,0.103794,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Paragominas,99.3879,1.80705,pequena,57.581,90.2445,0.142198,0.0512209,25894.1,0,164.959,0.908003,0.00143074,0.000515364,260.536,0,1.65975
194,Paragominas,1460.74,26.5588,grande,75.8553,54.8572,6.43499,0.99283,11776.7,259.248,256.205,0.0375545,0.00440531,0.000679678,8.0622,0.177478,0.175394
195,Paragominas,11.6693,0.212169,pequena,79.5826,4.64759,0.108518,0,3746.41,24.9102,0,0.398275,0.00929947,0,321.048,2.13468,0
196,Paragominas,28.7839,0.523344,pequena,92.4483,22.3041,74.0376,0.529948,10277.3,3460.83,178.086,0.77488,2.57219,0.0184112,357.05,120.235,6.187
197,Paragominas,250.097,4.54722,mediana,36.5899,9.40694,0,19.4966,4688.2,5.06443,13520.2,0.0376131,0,0.0779561,18.7455,0.0202499,54.0598
198,Paragominas,16.3364,0.297026,pequena,54.1138,5.75392,5.69358,0.0368686,3114.37,231.059,0,0.352214,0.348521,0.00225683,190.639,14.1438,0
199,Paragominas,20.6882,0.376149,pequena,87.62,0.79412,0.150967,0.0169092,402.027,45.4987,12.3017,0.0383852,0.00729726,0.000817333,19.4327,2.19926,0.594623
200,Paragominas,28.941,0.5262,pequena,37.93,51.1604,0.0410807,27.4187,8249.71,3.48633,4198.95,1.76775,0.00141946,0.947401,285.052,0.120463,145.086
201,Paragominas,47.2827,0.859685,pequena,17.931,4.78385,0.00360442,5.00658,1120.58,0,5483.96,0.101176,7.62313e-05,0.105886,23.6997,0,115.982
202,Paragominas,14.3749,0.261362,pequena,60.2223,20.8532,0.00756434,0.0160547,4599.35,1.52325,0,1.45066,0.000526218,0.00111686,319.957,0.105966,0
203,Paragominas,128.647,2.33904,pequena,57.888,39.5019,248.98,0.305404,14897.1,21621.4,0,0.307056,1.93537,0.00237396,115.798,168.068,0
204,Paragominas,143.311,2.60565,pequena,77.2003,53.2926,253.17,0,23111.2,24231.4,0,0.371868,1.76658,0,161.266,169.083,0
205,Paragominas,78.2651,1.423,pequena,13.1234,0.0476402,0.0374748,0.549494,0,95.761,764.272,0.000608703,0.000478819,0.00702094,0,1.22355,9.76518
206,Paragominas,87.7817,1.59603,pequena,39.9771,32.4906,83.7499,4.33526,9810.27,4409.91,3738.79,0.37013,0.95407,0.0493868,111.758,50.2373,42.5919
207,Paragominas,15.0876,0.27432,pequena,30.1842,3.26355,0.433755,1.83933,1897.66,81.4446,1543.67,0.216306,0.0287491,0.12191,125.776,5.39811,102.314
208,Paragominas,106.506,1.93647,pequena,55.3426,24.2509,14.7598,0.278075,8500.16,613.561,119.697,0.227696,0.138582,0.00261089,79.8094,5.76082,1.12385
209,Paragominas,55.5408,1.00983,pequena,43.8977,23.9769,0,0.791162,16215.5,28.1852,991.573,0.4317,0,0.0142447,291.957,0.507469,17.853
210,Paragominas,21.8303,0.396914,pequena,37.6374,11.7151,0.00635113,0.524131,6092.39,0,677.179,0.536646,0.000290932,0.0240093,279.08,0,31.0202
211,Paragominas,21.2577,0.386504,pequena,66.3802,5.83755,0.026034,0,3241.84,0.401232,0,0.274609,0.00122469,0,152.502,0.0188747,0
212,Paragominas,19.1221,0.347674,pequena,67.6744,25.1699,0.710307,0.0589345,4323.17,251.091,0,1.31628,0.0371459,0.00308202,226.083,13.131,0
213,Paragominas,58.3524,1.06095,pequena,67.1893,2.7673,1.20771,0.0121463,1266.67,21.3951,0,0.0474238,0.0206968,0.000208155,21.7073,0.366654,0
214,Paragominas,25.6595,0.466536,pequena,74.7786,17.7503,1.98363,0.481577,7963.83,145.824,419.117,0.691763,0.0773061,0.018768,310.366,5.68306,16.3338
215,Paragominas,56.8331,1.03333,pequena,55.4322,32.5158,0.583912,1.76264,6748.22,69.7102,304.787,0.572128,0.0102742,0.0310143,118.738,1.22658,5.36286
216,Paragominas,77.6801,1.41236,pequena,21.3688,5.21431,0,0.179878,4011.46,0,260.042,0.0671254,0,0.00231563,51.6408,0,3.3476
217,Paragominas,21.342,0.388036,pequena,25.5085,11.7768,0,2.8078,2836.39,0,868.47,0.551816,0,0.131562,132.902,0,40.693
218,Paragominas,69.9004,1.27092,pequena,1.02187,0.12864,0,0,169.166,0,0,0.00184034,0,0,2.42011,0,0
219,Paragominas,47.6458,0.866287,pequena,65.605,1.91489,11.8875,0.0908565,732.334,249.039,0,0.0401901,0.249498,0.00190692,15.3704,5.22689,0
220,Paragominas,16.4937,0.299886,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Paragominas,9.70901,0.176527,pequena,10.1146,0.176337,0.00584223,0,144.458,0,0,0.0181622,0.000601733,0,14.8788,0,0
222,Paragominas,11.8115,0.214755,pequena,0,0,7.32578e-06,0,0,0,0,0,6.20222e-07,0,0,0,0
223,Paragominas,64.0295,1.16417,pequena,13.2402,0,0.0309925,1.3865,0,0,1126.8,0,0.000484035,0.021654,0,0,17.5981
224,Paragominas,30.5715,0.555846,pequena,10.2249,0,0.000527553,0.0313729,0,0.202114,65.3668,0,1.72564e-05,0.00102621,0,0.00661119,2.13816
225,Paragominas,31.3007,0.569105,pequena,0,0,0,0.98285,0,0,939.919,0,0,0.0314002,0,0,30.0286
226,Paragominas,69.8694,1.27035,pequena,85.76,3.60946,301.286,0,5505.8,24640.4,0,0.0516601,4.31213,0,78.8013,352.663,0
227,Paragominas,20.7876,0.377957,pequena,29.6222,7.4705,0,11.3249,1392.92,0.05867,1792.64,0.359372,0,0.544791,67.007,0.00282235,86.2361
228,Paragominas,15.4314,0.28057,pequena,0,0,0.000935169,0,0,0,19.1906,0,6.06018e-05,0,0,0,1.24361
229,Paragominas,89.5918,1.62894,pequena,37.7832,22.1117,96.8334,22.462,8172.77,6734.08,4475.91,0.246805,1.08083,0.250716,91.2224,75.1641,49.959
230,Paragominas,96.6754,1.75773,pequena,58.0196,23.2705,62.169,0.14324,6845.54,5874.91,0,0.240707,0.64307,0.00148166,70.8096,60.7695,0
231,Paragominas,51.7698,0.941269,pequena,15.174,5.02954,0.000971449,0,2964.31,0.330666,0.181313,0.0971519,1.87648e-05,0,57.2593,0.00638723,0.00350228
232,Paragominas,56.8409,1.03347,pequena,4.08414,0.035043,0,0,33.6461,0,0,0.00061651,0,0,0.591935,0,0
233,Paragominas,264.168,4.80306,mediana,1.62209,0.767273,0,87.5787,380.231,20.7133,54027.2,0.00290449,0,0.331526,1.43935,0.0784095,204.518
234,Paragominas,0.982324,0.0178604,pequena,0,0,0,0.0629901,0,0,199.18,0,0,0.0641235,0,0,202.764
235,Paragominas,715.082,13.0015,mediana,50.8598,48.3547,0,0.0282267,4142.26,0,0,0.0676212,0,3.94734e-05,5.7927,0,0
236,Paragominas,776.231,14.1133,mediana,34.7766,161.062,88.7121,205.16,63107.4,5538.85,68758.4,0.207493,0.114286,0.264303,81.2997,7.13556,88.5797
237,Paragominas,30.6384,0.557061,pequena,93.2645,8.53057,129.216,0.00764939,5117.28,8539.98,12.0908,0.278428,4.21746,0.000249667,167.022,278.735,0.394631
238,Paragominas,22.8226,0.414955,pequena,84.9039,10.5944,3.06044,0.266158,4528.15,0,263.685,0.464207,0.134097,0.011662,198.407,0,11.5537
239,Paragominas,87.7816,1.59603,pequena,39.9771,32.4906,83.7499,4.33526,9810.27,4409.91,3738.79,0.37013,0.954071,0.0493869,111.758,50.2373,42.592
240,Paragominas,111.706,2.03101,pequena,5.75642,1.55987,2.28035,0.000855546,988.004,88.2078,0,0.0139641,0.0204139,7.65892e-06,8.8447,0.789644,0
241,Paragominas,173.332,3.1515,pequena,47.42,82.2897,2.78262,7.82297,28487.3,139.565,4293.48,0.474751,0.0160537,0.0451328,164.351,0.805185,24.7702
242,Paragominas,2130.14,38.7298,grande,99.64,9.92162,2.08019,0,1425.2,239.59,0,0.00465773,0.000976551,0,0.669067,0.112476,0
243,Paragominas,1315.78,23.9232,grande,31.3708,448.799,0,812.246,89730.9,50.6709,158516,0.341091,0,0.617314,68.1962,0.0385103,120.474
244,Paragominas,2239.61,40.7202,grande,74.7949,49.6588,2.90156,0,11315,888.115,0,0.022173,0.00129557,0,5.0522,0.396549,0
245,Paragominas,4053.95,73.7082,grande,96.2308,3.3242,0,0,739.957,202.616,0,0.00081999,0,0,0.182527,0.0499798,0
246,Paragominas,8.01882,0.145797,pequena,3.34001,0.0188629,0.0315767,0.000490606,0.679539,0.0394936,0,0.00235233,0.00393782,6.11818e-05,0.084743,0.00492511,0
247,Paragominas,2243.71,40.7948,grande,70.1104,17.3103,0,0,3938.54,132.417,0,0.00771502,0,0,1.75537,0.0590171,0
248,Paragominas,1113.25,20.2408,grande,53.5164,44.9213,0.785412,3.8394,6181.12,90.6125,1038.2,0.0403516,0.000705516,0.00344884,5.55235,0.0813949,0.932591
249,Paragominas,2653.92,48.2531,grande,92.4429,89.7554,3496.05,26.1913,23161.4,269539,0,0.0338199,1.31731,0.00986892,8.72723,101.562,0
250,Paragominas,56.8057,1.03283,pequena,1.57153,0,0,0.429833,21.3446,0,436.447,0,0,0.00756672,0.375747,0,7.68315
251,Paragominas,1813.6,32.9745,grande,7.98097,0,0,731.595,0,0,333241,0,0,0.403394,0,0,183.746
252,Paragominas,186.466,3.39029,pequena,27.101,24.6996,150.268,25.5996,5009.62,8529.27,6058.11,0.132462,0.805874,0.137289,26.8661,45.7417,32.4891
253,Paragominas,718.275,13.0595,mediana,99.7626,3.89734,0.0285086,0,687.581,9.46966,0,0.00542597,3.96904e-05,0,0.957266,0.0131839,0
254,Paragominas,193.391,3.51619,pequena,98.4158,128.327,440.981,0,56435.6,39892.1,0,0.663566,2.28026,0,291.822,206.278,0
255,Paragominas,367.37,6.67945,mediana,74.7999,74.5403,1.71636,0.229289,16213.6,105.088,0,0.202903,0.00467203,0.000624137,44.1344,0.286054,0
256,Paragominas,191.785,3.48701,pequena,15.7404,0.278419,0.190037,0.0455065,0,0.0767136,0,0.00145172,0.000990881,0.000237278,0,0.000399997,0
257,Paragominas,1258.62,22.884,grande,81.0637,777.001,4144.3,4.84586e-05,329263,313063,0,0.617345,3.29274,3.85014e-08,261.607,248.735,0
258,Paragominas,2.11146,0.0383901,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Paragominas,404.632,7.35695,mediana,10.6739,0.171032,0,37.5301,36.4893,0,6788.66,0.000422685,0,0.0927513,0.0901789,0,16.7774
260,Paragominas,232.064,4.21935,mediana,3.42424,0.12042,0.000124421,60.1947,38.7653,0,32650.3,0.000518909,5.36149e-07,0.259388,0.167046,0,140.695
261,Paragominas,1492.57,27.1377,grande,69.3775,103.817,2191.13,0.840741,19168.8,173330,760.434,0.0695556,1.46802,0.000563282,12.8428,116.128,0.509478
262,Paragominas,91.7946,1.66899,pequena,9.43514,0.0305801,0.00042848,0,14.2033,0,0.0430183,0.000333136,4.66781e-06,0,0.154729,0,0.000468637
263,Paragominas,0.737946,0.0134172,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Paragominas,0.762883,0.0138706,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Paragominas,1.54792,0.0281441,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Paragominas,847.03,15.4005,grande,67.6436,478.696,2068.4,0.480267,203020,171826,0,0.565146,2.44195,0.000567001,239.684,202.858,0
267,Paragominas,21.3449,0.38809,pequena,0.418238,0.0149665,0,0.000170285,15.9553,0.0469646,1.2815,0.000701173,0,7.97777e-06,0.747499,0.00220027,0.0600379
268,Paragominas,3.28669,0.0597581,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Paragominas,34.0651,0.619365,pequena,78.1338,8.05553,85.7906,0.114719,3140.19,5073.87,0,0.236475,2.51843,0.00336764,92.1821,148.946,0
270,Paragominas,23.0816,0.419666,pequena,0,0,0,0.0532421,0,0,33.0394,0,0,0.00230669,0,0,1.43142
271,Paragominas,80.9118,1.47112,pequena,42.4991,21.7523,132.062,1.12711,11224.7,6580.71,1598,0.26884,1.63218,0.0139301,138.728,81.3319,19.7499
272,Paragominas,58.9338,1.07152,pequena,95.0095,43.5923,0,0,41839.4,0,0,0.739684,0,0,709.939,0,0
273,Paragominas,252.342,4.58804,mediana,9.83573,8.30688,0.702143,85.2547,3190.23,0,42167.2,0.0329191,0.0027825,0.337853,12.6425,0,167.103
274,Paragominas,49.9921,0.908947,pequena,84.8566,14.6327,0.586715,0,5207.39,0,0,0.2927,0.0117362,0,104.164,0,0
275,Paragominas,44.7153,0.813006,pequena,52.5281,0.177412,0,0,536.925,0.416084,0,0.00396759,0,0,12.0076,0.00930518,0
276,Paragominas,46.7694,0.850353,pequena,83.2564,5.11872,1.66275,0,3001.67,63.5638,0,0.109446,0.0355522,0,64.1802,1.35909,0
277,Paragominas,59.9618,1.09022,pequena,55.2634,11.1386,5.66606,0,5156.87,390.047,0,0.185761,0.0944945,0,86.0025,6.50493,0
278,Paragominas,59.4265,1.08048,pequena,65.0798,2.22634,16.2885,0.05886,866.86,898.752,5.35941,0.0374638,0.274094,0.000990468,14.5871,15.1238,0.0901856
279,Paragominas,57.2512,1.04093,pequena,70.9848,13.0096,3.83071,0.0178051,3036.34,105.493,0.788366,0.227238,0.0669105,0.000311,53.0354,1.84263,0.0137703
280,Paragominas,44.2993,0.805442,pequena,78.625,0.905453,0,0,588.363,0,0,0.0204395,0,0,13.2816,0,0
281,Paragominas,34.763,0.632054,pequena,92.2226,25.075,0,0,21812.2,77.4757,0,0.721314,0,0,627.455,2.22868,0
282,Paragominas,424.852,7.72458,mediana,27.9233,10.8623,0.38875,44.7605,5137.03,22.3948,31904.5,0.0255672,0.000915026,0.105356,12.0914,0.0527121,75.0957
283,Paragominas,57.2246,1.04045,pequena,47.9172,16.0517,35.9101,0,8421.4,3709.22,0,0.280503,0.627529,0,147.164,64.8187,0
284,Paragominas,37.4224,0.680408,pequena,84.4903,54.5379,8.5705,0,21622.5,794.086,0,1.45736,0.22902,0,577.795,21.2195,0
285,Paragominas,79.2097,1.44018,pequena,61.793,32.2109,106.084,3.80765,13185.1,6705.71,839.727,0.406654,1.33928,0.0480705,166.459,84.6578,10.6013
286,Paragominas,77.1191,1.40217,pequena,91.8433,94.417,40.2688,0.00176695,42494.8,2798.84,0.808727,1.2243,0.522164,2.2912e-05,551.028,36.2924,0.0104867
287,Paragominas,1.12147,0.0203904,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Paragominas,1.93533,0.0351877,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Paragominas,4.84035,0.0880063,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Paragominas,51.9132,0.943876,pequena,2.92347,0.0329935,0.0116684,0.0161122,0,0,110.429,0.000635551,0.000224768,0.000310369,0,0,2.12718
291,Paragominas,40.9429,0.744416,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Paragominas,275.559,5.01016,mediana,75.3591,310.445,16.0568,0,143992,1397.97,0,1.1266,0.0582698,0,522.546,5.0732,0
293,Paragominas,4377.1,79.5836,grande,100.003,0.142709,0,0,718.092,0,0,3.26035e-05,0,0,0.164057,0,0
294,Paragominas,2172.38,39.4979,grande,100.019,65.4466,0.818243,0,49739.8,300.505,0,0.0301266,0.000376657,0,22.8964,0.138329,0
295,Paragominas,1031.77,18.7594,grande,99.8296,0.265543,0.000933886,0,134.384,1.56587,0,0.000257368,9.05132e-07,0,0.130247,0.00151766,0
296,Paragominas,444.88,8.08872,mediana,3.85153,18.1727,0.59813,257.098,3097.86,0,91144.9,0.0408485,0.00134448,0.577904,6.96336,0,204.875
297,Paragominas,297.452,5.40822,mediana,3.51091,0,0.00402271,131.786,0,0,68333,0,1.35239e-05,0.443048,0,0,229.728
298,Paragominas,2123.15,38.6028,grande,75.809,1723.63,597.956,0.103538,604502,68783.1,150.697,0.811824,0.281636,4.8766e-05,284.719,32.3967,0.0709778
299,Paragominas,2356.19,42.8397,grande,33.1557,26.4486,0,309.701,8383.54,0,177381,0.0112252,0,0.131442,3.5581,0,75.283
300,Paragominas,4597.99,83.5999,grande,65.8227,3809.08,4186.12,1.72852,1.32134e+06,414239,1642.69,0.828421,0.910422,0.000375929,287.373,90.0913,0.357262
301,Paragominas,774.875,14.0886,mediana,11.246,8.86063,0.0851441,285.175,3158.68,16.7404,121405,0.0114349,0.000109881,0.368027,4.07637,0.021604,156.676
302,Paragominas,2020.51,36.7365,grande,36.1844,301.744,1568.42,343.138,115495,136489,108549,0.14934,0.776248,0.169827,57.1612,67.5516,53.7238
303,Paragominas,1075.67,19.5576,grande,74.4778,243.518,747.579,0.367015,89528.6,51962.7,0,0.226387,0.69499,0.000341197,83.2305,48.3073,0
304,Paragominas,2010.07,36.5468,grande,51.9375,6.46536,0,0.0137347,1736.22,0,0,0.00321648,0,6.83295e-06,0.86376,0,0
305,Paragominas,65.5568,1.19194,pequena,87.5834,17.2383,90.522,0.00927133,6962.01,4503.88,0,0.262952,1.38082,0.000141424,106.198,68.702,0
306,Paragominas,20.6624,0.37568,pequena,18.5727,0.0649602,0.000392032,0.033607,12.6255,0,11.3716,0.00314388,1.89732e-05,0.00162648,0.611039,0,0.550351
307,Paragominas,867.612,15.7748,grande,100.076,0.0961771,0,0.00132987,27.418,0,1.9327,0.000110853,0,1.53279e-06,0.0316017,0,0.00222761
308,Paragominas,3001.24,54.568,grande,85.0146,0,2.01369,0,566.29,286.797,0,0,0.000670954,0,0.188685,0.0955595,0
309,Paragominas,259.914,4.72571,mediana,43.8043,42.7152,175.814,4.56049,20110.6,12470.9,3122.12,0.164343,0.676432,0.0175461,77.3742,47.9808,12.0121
310,Paragominas,1149.49,20.8999,grande,7.52588,0,31.8453,462.31,0,1025.75,176709,0,0.0277037,0.402186,0,0.892353,153.728
311,Paragominas,544.37,9.89763,mediana,57.7888,101.157,97.6033,0.527089,59616,3991.63,68.0316,0.185824,0.179296,0.000968256,109.514,7.33257,0.124973
312,Paragominas,40.5724,0.73768,pequena,11.4383,3.6796,0.0298944,0.0111202,1341.35,0,0,0.0906921,0.000736817,0.000274082,33.0607,0,0
313,Paragominas,87.2395,1.58617,pequena,43.8869,8.35175,1.43061,16.5315,3416.92,91.5855,4871.2,0.0957336,0.0163987,0.189496,39.1672,1.04982,55.8371
314,Paragominas,35.5379,0.646144,pequena,36.6648,13.3316,1.02556,1.27194,5332.51,68.1515,1721.91,0.375137,0.0288583,0.035791,150.051,1.91771,48.4527
315,Paragominas,1639.7,29.8128,grande,9.78617,21.9674,14.9874,729.628,3870.42,886.798,311734,0.0133972,0.00914032,0.444976,2.36044,0.540829,190.116
316,Paragominas,1018.9,18.5255,grande,23.5966,92.0715,68.2227,310.565,20906.9,4273.17,126775,0.0903635,0.0669571,0.304804,20.5191,4.19391,124.423
317,Paragominas,1956.54,35.5734,grande,9.97103,0,11.054,572.739,0,0,257849,0,0.0056498,0.292731,0,0,131.788
318,Paragominas,2534.39,46.0797,grande,80.9836,218.65,943.995,2.29013,164568,48181.6,814.238,0.0862734,0.372475,0.000903624,64.9343,19.0111,0.321276
319,Paragominas,218.597,3.97449,pequena,8.65513,10.0848,0.00133133,1.01944,6547.01,10.514,1155.23,0.0461342,6.09035e-06,0.00466357,29.9501,0.0480975,5.28475
320,Paragominas,527.146,9.58448,mediana,1.60892,0.250662,0.00571968,274.014,130.421,0,115255,0.000475508,1.08503e-05,0.519806,0.247409,0,218.639
321,Paragominas,176.716,3.21302,pequena,19.2033,28.0162,0.607409,9.39785,19291.9,202.162,6669.16,0.158538,0.0034372,0.0531804,109.169,1.14399,37.7394
322,Paragominas,2208.91,40.1621,grande,71.0215,766.261,6820.2,12.5412,338860,583600,2795.38,0.346895,3.08758,0.00567755,153.406,264.202,1.2655
323,Paragominas,1774.11,32.2566,grande,85.5968,0,0,0,0,0,0,0,0,0,0,0,0
324,Paragominas,78.9569,1.43558,pequena,76.3565,27.6738,159.581,0.00338811,10474.7,8223.6,0,0.350492,2.02111,4.29108e-05,132.663,104.153,0
325,Paragominas,1595.74,29.0134,grande,56.9347,10.3995,0.179147,0,1313.61,79.9627,0,0.00651706,0.000112266,0,0.823201,0.0501101,0
326,Paragominas,9.37044,0.170372,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Paragominas,2118.27,38.514,grande,96.9323,39.1255,0,0,9808.11,5.1656,0,0.0184705,0,0,4.63024,0.00243859,0
328,Paragominas,2986.79,54.3054,grande,89.2682,0,0,0,0,0,0,0,0,0,0,0,0
329,Paragominas,4329.96,78.7266,grande,93.6935,0,0,0,0,0,0,0,0,0,0,0,0
330,Paragominas,2376.67,43.2121,grande,99.9906,8.89399,0.124749,0,14018.5,11.2454,0,0.00374221,5.24891e-05,0,5.89839,0.00473157,0
331,Paragominas,843.809,15.342,grande,78.3947,33.175,0,5.84673,11275.4,0,2596.98,0.0393158,0,0.00692898,13.3626,0,3.07769
332,Paragominas,599.363,10.8975,mediana,99.6571,5.63101,0.391915,0,2233.75,33.525,0,0.00939499,0.000653885,0,3.72687,0.0559344,0
333,Paragominas,4284.58,77.9014,grande,44.3578,39.7395,0,625.505,3234.13,0,128271,0.00927501,0,0.14599,0.754831,0,29.9378
334,Paragominas,1406.69,25.5762,grande,36.2559,12.5254,2.43077,393.416,0,1220.19,81047.7,0.00890417,0.00172801,0.279675,0,0.867419,57.6159
335,Paragominas,1097.21,19.9492,grande,39.8644,55.0347,0.984842,222.198,11378,213.762,58058.4,0.0501589,0.00089759,0.202513,10.37,0.194824,52.9148
336,Paragominas,107.705,1.95827,pequena,47.6601,25.7081,31.3816,0.41589,11670.6,3166.44,580.466,0.23869,0.291367,0.00386139,108.357,29.3993,5.38941
337,Paragominas,47.5369,0.864308,pequena,45.2728,3.95625,2.0549,0,1411.09,125.758,0,0.0832248,0.0432274,0,29.6841,2.64548,0
338,Paragominas,22.7596,0.413811,pequena,0,0,0,0.137368,0,0,134.649,0,0,0.00603561,0,0,5.91615
339,Paragominas,23.577,0.428673,pequena,74.2366,6.30039,30.4222,0,2840.55,1041.38,0,0.267226,1.29033,0,120.48,44.1692,0
340,Paragominas,21.4545,0.390082,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Paragominas,73.2415,1.33166,pequena,18.2888,23.2183,0,14.8116,8697.04,0,5021.01,0.317011,0,0.20223,118.745,0,68.5542
342,Paragominas,25.0394,0.455261,pequena,87.7328,62.0221,0,0,14915.7,0,0,2.47698,0,0,595.689,0,0
343,Paragominas,86.8888,1.5798,pequena,78.8439,79.0602,16.3018,0.0134774,23000.8,2095.27,0,0.909902,0.187616,0.000155111,264.716,24.1144,0
344,Paragominas,39.6666,0.721211,pequena,53.7888,55.4872,49.4073,0.0274383,17141.7,4278.29,3.18189,1.39884,1.24556,0.000691723,432.143,107.856,0.0802158
345,Paragominas,54.3467,0.988121,pequena,0,0,0,1.2098,0,0,500.384,0,0,0.0222607,0,0,9.20726
346,Paragominas,206.359,3.75198,pequena,0,0.0699709,0.0439565,0.0148508,0.595654,23.5062,0,0.000339074,0.00021301,7.19658e-05,0.00288649,0.11391,0
347,Paragominas,816.116,14.8385,mediana,34.7057,81.2422,61.0236,76.6124,34251.6,4293.38,43300.3,0.0995474,0.0747732,0.0938744,41.969,5.26076,53.0565
348,Paragominas,359.41,6.53473,mediana,14.0112,0,0.0745362,228.67,0,0,56883.1,0,0.000207385,0.636236,0,0,158.268
349,Paragominas,207.994,3.78171,pequena,8.24346,1.27786,0,17.3885,0,0,2924.96,0.00614373,0,0.083601,0,0,14.0627
350,Paragominas,58.4065,1.06194,pequena,80.5548,24.6602,11.059,0,5593.75,719.061,0,0.422217,0.189346,0,95.7728,12.3113,0
351,Paragominas,19.0103,0.345642,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Paragominas,90.6784,1.6487,pequena,7.77787,0.819511,9.08437,0.0448403,307.796,567.928,0,0.00903756,0.100182,0.000494498,3.39437,6.2631,0
