ecosystem,plotID,site,Tmean_GS_B_CRU,ThermGS05_abundance,ThermGSMedian_abundance,ThermGS95_abundance,debt_GSMedian_ab
forest,EU_007_42,EU_007,13.64666691,-0.363140485,-0.029460673,0.117940019,0.331544036
forest,EU_007_43,EU_007,13.64666691,-0.325537805,0.016578875,0.113890184,0.285504488
forest,EU_007_44,EU_007,13.64666691,0.450624109,-0.038627118,-0.277448194,0.340710481
forest,EU_007_45,EU_007,13.64666691,0.007547714,-0.00809403,-0.012197699,0.310177393
forest,EU_007_46,EU_007,13.64666691,-0.374041827,-0.022049895,0.183997478,0.324133258
forest,EU_007_47,EU_007,13.64666691,-0.404958105,0.051772245,0.268180915,0.250311118
forest,EU_007_48,EU_007,13.64666691,0.203222053,0.023955764,-0.026771024,0.278127599
forest,EU_007_49,EU_007,13.64666691,0.135539431,-0.021115899,-0.006120476,0.323199262
forest,EU_007_5,EU_007,13.64666691,-0.530437559,-0.117952989,0.04137068,0.420036352
forest,EU_007_50,EU_007,13.64666691,0.005882076,-0.098991851,-0.205961271,0.401075214
forest,EU_007_51,EU_007,13.64666691,-0.09762171,0.003266276,0.049558746,0.298817087
forest,EU_007_52,EU_007,13.64666691,0.184432105,0.012380396,-0.098044547,0.289702967
forest,EU_007_53,EU_007,13.64666691,-0.036959644,-0.029448039,-0.034487567,0.331531402
forest,EU_007_54,EU_007,13.64666691,-0.23813185,0.038846503,0.067907514,0.26323686
forest,EU_007_55,EU_007,13.64666691,0.290748805,0.050931734,-0.104776543,0.251151629
forest,EU_007_56,EU_007,13.64666691,0.304095798,0.027754466,-0.120657474,0.274328897
forest,EU_007_57,EU_007,13.64666691,0.15224522,0.045321216,0.05173057,0.256762147
forest,EU_007_58,EU_007,13.64666691,0.014169581,-0.015053135,-0.195691409,0.317136498
forest,EU_007_59,EU_007,13.64666691,0.060889447,-0.154095071,-0.180427237,0.456178434
forest,EU_007_6,EU_007,13.64666691,-0.003076978,-0.023933303,-0.041891077,0.326016666
forest,EU_007_60,EU_007,13.64666691,0.16152084,-0.023255221,-0.109269821,0.325338584
forest,EU_007_61,EU_007,13.64666691,-0.273269326,0.075548182,0.192427304,0.226535181
forest,EU_007_62,EU_007,13.64666691,0.029929269,-0.020934947,-0.039194099,0.32301831
forest,EU_007_63,EU_007,13.64666691,0.147670041,-0.008237672,-0.101413988,0.310321035
forest,EU_007_64,EU_007,13.64666691,-0.042340179,-0.018824068,0.004126126,0.320907431
forest,EU_007_65,EU_007,13.64666691,-0.333782561,-0.045090618,0.110842986,0.347173981
forest,EU_007_7,EU_007,13.64666691,0.014096676,0.002287224,-0.029829765,0.299796139
forest,EU_007_8,EU_007,13.64666691,-0.219984354,0.025320035,0.116159606,0.276763328
forest,EU_007_9,EU_007,13.64666691,0.038876724,-0.026822913,-0.055586853,0.328906276
forest,EU_008_1,EU_008,13.52333353,-0.066697493,-0.007853911,0.01469642,0.421889048
forest,EU_008_10,EU_008,13.52333353,-0.351404882,0.036279026,0.210258257,0.377756111
forest,EU_008_100,EU_008,13.52333353,-0.187547341,-0.061490417,0.035456264,0.475525554
forest,EU_008_101,EU_008,13.52333353,0.17110122,0.082883724,-0.008170777,0.331151413
forest,EU_008_102,EU_008,13.52333353,0.566148012,0.15386713,0.027760032,0.260168007
forest,EU_008_103,EU_008,13.52333353,-0.258441506,-0.011026783,0.207365336,0.42506192
forest,EU_008_104,EU_008,13.52333353,-0.105025966,-0.015351504,0.083008878,0.429386641
forest,EU_008_105,EU_008,13.52333353,-0.378339226,0.092109795,0.572781198,0.321925342
forest,EU_008_106,EU_008,13.52333353,0.049701106,-0.137111409,-0.317245899,0.551146546
forest,EU_008_107,EU_008,13.52333353,0.53432797,0.139513805,-0.167483101,0.274521332
forest,EU_008_108,EU_008,13.52333353,0.712887721,0.147310545,-0.164693888,0.266724592
forest,EU_008_109,EU_008,13.52333353,-0.275152661,0.060525918,0.514302691,0.353509219
forest,EU_008_11,EU_008,13.52333353,-0.183406019,0.024155451,0.115211139,0.389879686
forest,EU_008_110,EU_008,13.52333353,0.420973492,0.244574371,0.09252018,0.169460766
forest,EU_008_111,EU_008,13.52333353,0.328150751,0.12275907,0.132454518,0.291276067
forest,EU_008_112,EU_008,13.52333353,-0.005827437,-0.089152526,-0.211561946,0.503187663
forest,EU_008_113,EU_008,13.52333353,0.444075352,0.296954322,0.255078968,0.117080815
forest,EU_008_114,EU_008,13.52333353,-0.353806961,0.004033838,0.333256665,0.410001299
forest,EU_008_115,EU_008,13.52333353,-0.096378796,0.096555539,0.220857782,0.317479598
forest,EU_008_116,EU_008,13.52333353,0.270804477,-0.083614549,-0.421529292,0.497649686
forest,EU_008_117,EU_008,13.52333353,0.387093349,0.196436333,0.048216655,0.217598804
forest,EU_008_118,EU_008,13.52333353,0.444699694,0.09900143,-0.260274723,0.315033707
forest,EU_008_119,EU_008,13.52333353,0.212572618,0.085035079,0.006945269,0.329000058
forest,EU_008_12,EU_008,13.52333353,-0.533332496,-0.008363957,0.246870027,0.422399094
forest,EU_008_120,EU_008,13.52333353,0.549690236,0.167565747,0.086469425,0.24646939
forest,EU_008_121,EU_008,13.52333353,0.246028766,-0.015279332,-0.185800717,0.429314469
forest,EU_008_122,EU_008,13.52333353,-0.309872378,0.058289766,0.252760281,0.355745371
forest,EU_008_123,EU_008,13.52333353,0.67892296,0.031021884,-0.710063663,0.383013253
forest,EU_008_124,EU_008,13.52333353,0.146211246,-0.033096604,0.063050988,0.447131741
forest,EU_008_125,EU_008,13.52333353,-0.213054968,-0.07607718,0.034665882,0.490112317
forest,EU_008_126,EU_008,13.52333353,0.215560745,-0.030297854,-0.043928118,0.444332991
forest,EU_008_127,EU_008,13.52333353,-0.01896367,-0.056988201,-0.014925306,0.471023338
forest,EU_008_128,EU_008,13.52333353,-0.59166867,0.051523287,0.347979159,0.36251185
forest,EU_008_129,EU_008,13.52333353,0.315676039,0.023880234,-0.201087838,0.390154903
forest,EU_008_13,EU_008,13.52333353,-0.107159502,0.059925417,0.123276929,0.35410972
forest,EU_008_130,EU_008,13.52333353,0.454492391,0.455768676,0.515735473,-0.041733539
forest,EU_008_131,EU_008,13.52333353,-0.000392,0.142445642,0.337883953,0.271589495
forest,EU_008_132,EU_008,13.52333353,0.557900702,0.182264596,-0.137286349,0.231770541
forest,EU_008_133,EU_008,13.52333353,0.072955985,0.015784293,-0.043582394,0.398250844
forest,EU_008_134,EU_008,13.52333353,0.065037293,0.027752263,0.006220974,0.386282874
forest,EU_008_135,EU_008,13.52333353,0.008766809,-0.021476299,-0.048700571,0.435511436
forest,EU_008_136,EU_008,13.52333353,-0.605173071,-0.056672487,0.496128421,0.470707624
forest,EU_008_137,EU_008,13.52333353,0.844927483,0.234317734,-0.272991121,0.179717403
forest,EU_008_138,EU_008,13.52333353,-0.294438284,-0.06033937,0.149075059,0.474374507
forest,EU_008_139,EU_008,13.52333353,0.694125733,0.027667879,-0.615471948,0.386367258
forest,EU_008_14,EU_008,13.52333353,-0.103558497,-0.023907092,0.019383632,0.437942229
forest,EU_008_140,EU_008,13.52333353,-0.308435289,0.112751242,0.531272423,0.301283895
forest,EU_008_141,EU_008,13.52333353,0.576225047,0.216541657,0.127721196,0.19749348
forest,EU_008_142,EU_008,13.52333353,-0.134230287,0.048771891,0.294498328,0.365263246
forest,EU_008_143,EU_008,13.52333353,-0.115063194,0.072037809,0.319209299,0.341997328
forest,EU_008_144,EU_008,13.52333353,-0.128815968,0.094863059,0.324119897,0.319172078
forest,EU_008_145,EU_008,13.52333353,-0.106138458,-0.065181274,-0.07849911,0.479216411
forest,EU_008_146,EU_008,13.52333353,0.123314984,-0.068895278,-0.288660994,0.482930415
forest,EU_008_147,EU_008,13.52333353,0.292896062,0.053310086,0.055971119,0.360725051
forest,EU_008_148,EU_008,13.52333353,0.512331057,-0.023104326,-0.314109439,0.437139463
forest,EU_008_149,EU_008,13.52333353,0.509139817,-0.076355546,-0.388379255,0.490390683
forest,EU_008_15,EU_008,13.52333353,-0.177944108,0.049461628,0.11282008,0.364573509
forest,EU_008_150,EU_008,13.52333353,-0.208325234,-0.350139179,-0.392861097,0.764174316
forest,EU_008_151,EU_008,13.52333353,0.120989908,0.010155368,-0.104924754,0.403879769
forest,EU_008_152,EU_008,13.52333353,0.144397483,0.09993423,0.10651026,0.314100907
forest,EU_008_153,EU_008,13.52333353,-0.012991145,0.131892766,0.383812181,0.282142371
forest,EU_008_154,EU_008,13.52333353,-0.200199333,0.149634009,0.56671447,0.264401128
forest,EU_008_155,EU_008,13.52333353,-0.225354339,-0.186320005,-0.127607676,0.600355142
forest,EU_008_156,EU_008,13.52333353,-0.07987636,-0.002632066,0.042958602,0.416667203
forest,EU_008_157,EU_008,13.52333353,0.069020539,-0.164236695,-0.325128923,0.578271832
forest,EU_008_158,EU_008,13.52333353,-0.134998032,0.042101371,0.167195736,0.371933766
forest,EU_008_159,EU_008,13.52333353,0.256780073,-0.005753491,-0.170440192,0.419788628
forest,EU_008_16,EU_008,13.52333353,-0.083533075,0.070367887,0.187960131,0.34366725
forest,EU_008_160,EU_008,13.52333353,-0.20183352,-0.017463155,0.135614436,0.431498292
forest,EU_008_161,EU_008,13.52333353,0.167120401,0.050456297,0.006318529,0.36357884
forest,EU_008_162,EU_008,13.52333353,-0.246950119,0.001664745,0.110531267,0.412370392
forest,EU_008_163,EU_008,13.52333353,-0.103296634,-0.023182779,0.026177662,0.437217916
forest,EU_008_164,EU_008,13.52333353,-0.228820732,-0.02582602,0.065967167,0.439861157
forest,EU_008_165,EU_008,13.52333353,-0.033201578,0.003827325,-0.001881333,0.410207812
forest,EU_008_166,EU_008,13.52333353,-0.166606708,-0.030206246,0.046498475,0.444241383
forest,EU_008_167,EU_008,13.52333353,-0.233471848,0.024680271,0.177971412,0.389354866
forest,EU_008_168,EU_008,13.52333353,-0.009129943,0.011121061,0.044808277,0.402914076
forest,EU_008_169,EU_008,13.52333353,0.07108583,0.010524772,0.070546693,0.403510365
forest,EU_008_17,EU_008,13.52333353,-0.052765205,0.009812233,0.144012071,0.404222904
forest,EU_008_170,EU_008,13.52333353,3.05e-05,0.014620689,0.018238842,0.399414448
forest,EU_008_171,EU_008,13.52333353,-0.377434889,0.054968616,0.206683826,0.359066521
forest,EU_008_172,EU_008,13.52333353,-0.416740053,-0.017258349,0.171623626,0.431293486
forest,EU_008_173,EU_008,13.52333353,-0.049489537,0.019333925,0.073192439,0.394701212
forest,EU_008_174,EU_008,13.52333353,-0.153855543,0.006277088,0.08107157,0.407758049
forest,EU_008_175,EU_008,13.52333353,-0.395215938,0.076937305,0.247850772,0.337097832
forest,EU_008_176,EU_008,13.52333353,-0.451695325,-0.016736074,0.253422071,0.430771211
forest,EU_008_177,EU_008,13.52333353,-0.168906747,0.013399678,0.089865388,0.400635459
forest,EU_008_178,EU_008,13.52333353,0.057005396,0.003286878,-0.08568983,0.410748259
forest,EU_008_179,EU_008,13.52333353,0.207606215,-0.115512343,-0.24189319,0.52954748
forest,EU_008_18,EU_008,13.52333353,0.025070898,-0.021656132,0.002148739,0.435691269
forest,EU_008_180,EU_008,13.52333353,-0.232916538,0.092396516,0.248546079,0.321638621
forest,EU_008_181,EU_008,13.52333353,-0.20347961,0.023257457,0.162282316,0.39077768
forest,EU_008_182,EU_008,13.52333353,0.363087745,-0.032509776,-0.157397113,0.446544913
forest,EU_008_183,EU_008,13.52333353,-0.233575015,0.05655037,0.194725586,0.357484767
forest,EU_008_184,EU_008,13.52333353,0.070320334,0.046043679,0.121676033,0.367991458
forest,EU_008_185,EU_008,13.52333353,-0.057816932,0.097932645,0.120457665,0.316102492
forest,EU_008_186,EU_008,13.52333353,-0.35742146,-0.01666677,0.120479007,0.430701907
forest,EU_008_187,EU_008,13.52333353,-0.243972863,0.026993467,0.114777769,0.38704167
forest,EU_008_188,EU_008,13.52333353,-0.097153211,0.040395553,0.245527518,0.373639584
forest,EU_008_189,EU_008,13.52333353,-0.40796594,0.068659725,0.288631151,0.345375412
forest,EU_008_19,EU_008,13.52333353,0.086687935,0.038320172,0.019968536,0.375714965
forest,EU_008_190,EU_008,13.52333353,-0.427146768,0.009631797,0.236274141,0.40440334
forest,EU_008_2,EU_008,13.52333353,-0.300333149,-0.007657225,0.138293637,0.421692362
forest,EU_008_20,EU_008,13.52333353,-0.374156966,-0.046617264,0.088135613,0.460652401
forest,EU_008_21,EU_008,13.52333353,-0.021800896,-0.166654459,-0.15890362,0.580689596
forest,EU_008_22,EU_008,13.52333353,-0.330657567,0.128371405,0.246747496,0.285663732
forest,EU_008_23,EU_008,13.52333353,0.009937149,-0.043875049,-0.049538851,0.457910186
forest,EU_008_24,EU_008,13.52333353,0.418667343,0.230049871,0.200214784,0.183985266
forest,EU_008_25,EU_008,13.52333353,-0.627132783,0.03053852,0.356799677,0.383496617
forest,EU_008_26,EU_008,13.52333353,0.06394261,0.079565183,0.129766358,0.334469954
forest,EU_008_27,EU_008,13.52333353,-0.034722209,0.111243755,0.404555169,0.302791382
forest,EU_008_28,EU_008,13.52333353,0.216905416,0.090400057,0.148865333,0.32363508
forest,EU_008_29,EU_008,13.52333353,0.255760842,0.07532883,0.146387011,0.338706307
forest,EU_008_3,EU_008,13.52333353,0.110164968,0.010526354,0.006720731,0.403508783
forest,EU_008_30,EU_008,13.52333353,0.023192703,0.030071896,-0.032099864,0.383963241
forest,EU_008_31,EU_008,13.52333353,-0.051112509,0.085812412,0.268376068,0.328222725
forest,EU_008_32,EU_008,13.52333353,0.129626834,0.155890526,0.179137914,0.258144611
forest,EU_008_33,EU_008,13.52333353,0.008527578,-0.006838713,0.029183902,0.42087385
forest,EU_008_34,EU_008,13.52333353,0.176669143,0.014561096,-0.089970628,0.399474041
forest,EU_008_35,EU_008,13.52333353,-0.010682476,0.022383832,0.03606608,0.391651305
forest,EU_008_36,EU_008,13.52333353,-0.754508185,0.005997779,0.281328544,0.408037358
forest,EU_008_37,EU_008,13.52333353,-0.275674455,-0.065627314,-0.039224426,0.479662451
forest,EU_008_38,EU_008,13.52333353,-0.346173441,-0.009442247,0.220441655,0.423477384
forest,EU_008_39,EU_008,13.52333353,-0.023828582,-0.01312733,-0.061624436,0.427162467
forest,EU_008_4,EU_008,13.52333353,-0.592722198,-0.036045266,0.227440613,0.450080403
forest,EU_008_40,EU_008,13.52333353,-0.509130534,-0.041422845,0.099624515,0.455457982
forest,EU_008_41,EU_008,13.52333353,-0.054900054,-0.002857134,0.044677528,0.416892271
forest,EU_008_42,EU_008,13.52333353,-0.035998859,0.098097808,0.304289611,0.315937329
forest,EU_008_43,EU_008,13.52333353,-0.037738192,-0.02281213,-0.009383876,0.436847267
forest,EU_008_44,EU_008,13.52333353,0.471929333,0.219129557,0.067220404,0.19490558
forest,EU_008_45,EU_008,13.52333353,-0.081815191,-0.038080058,-0.003491661,0.452115195
forest,EU_008_46,EU_008,13.52333353,-0.249030023,-0.064496558,-0.010046267,0.478531695
forest,EU_008_47,EU_008,13.52333353,-0.12566532,-0.023406462,0.043132221,0.437441599
forest,EU_008_48,EU_008,13.52333353,-0.073777031,0.032216971,-0.088377785,0.381818166
forest,EU_008_49,EU_008,13.52333353,0.110689252,0.021442382,-0.058457723,0.392592755
forest,EU_008_5,EU_008,13.52333353,-0.278772722,0.009393962,0.138153745,0.404641175
forest,EU_008_50,EU_008,13.52333353,-0.597650822,-0.022582117,0.251539008,0.436617254
forest,EU_008_51,EU_008,13.52333353,0.141349991,0.020056489,-0.039717216,0.393978648
forest,EU_008_52,EU_008,13.52333353,-0.674197046,-0.051904862,0.167266333,0.465939999
forest,EU_008_53,EU_008,13.52333353,-0.243376621,-0.131773276,-0.052094979,0.545808413
forest,EU_008_54,EU_008,13.52333353,-0.14734933,-0.018536518,0.054343564,0.432571655
forest,EU_008_55,EU_008,13.52333353,-0.366715935,0.060295912,0.185446917,0.353739225
forest,EU_008_56,EU_008,13.52333353,0.089325104,0.062165261,0.134235186,0.351869876
forest,EU_008_57,EU_008,13.52333353,-0.142695566,-0.010355492,0.081732345,0.424390629
forest,EU_008_58,EU_008,13.52333353,-0.190376823,0.062993182,0.209914709,0.351041955
forest,EU_008_59,EU_008,13.52333353,-0.085483563,0.095110584,0.180988452,0.318924553
forest,EU_008_6,EU_008,13.52333353,0.067828666,0.075360958,0.16047023,0.338674179
forest,EU_008_60,EU_008,13.52333353,-0.040900999,0.075730909,0.149577944,0.338304228
forest,EU_008_61,EU_008,13.52333353,0.174401462,0.175774009,0.288845787,0.238261128
forest,EU_008_62,EU_008,13.52333353,0.01396649,0.127503922,0.188002833,0.286531215
forest,EU_008_63,EU_008,13.52333353,-0.04975527,0.018811138,0.083574692,0.395223999
forest,EU_008_64,EU_008,13.52333353,-0.478723086,-0.006958728,0.114352024,0.420993865
forest,EU_008_65,EU_008,13.52333353,-0.207820913,-0.005512313,0.056641643,0.41954745
forest,EU_008_66,EU_008,13.52333353,-0.197700526,-0.005430808,0.038848321,0.419465945
forest,EU_008_67,EU_008,13.52333353,0.056801175,-0.037508032,-0.080909839,0.451543169
forest,EU_008_68,EU_008,13.52333353,-0.085444706,0.038563182,0.147088103,0.375471955
forest,EU_008_69,EU_008,13.52333353,0.222497235,0.206184925,0.288296984,0.207850212
forest,EU_008_7,EU_008,13.52333353,-0.337217302,0.015763601,0.182065256,0.398271536
forest,EU_008_70,EU_008,13.52333353,-0.013147765,0.085425147,0.22246769,0.32860999
forest,EU_008_71,EU_008,13.52333353,-0.096752938,0.093069237,0.243396562,0.3209659
forest,EU_008_72,EU_008,13.52333353,-0.785573587,-0.147909097,0.115160205,0.561944234
forest,EU_008_73,EU_008,13.52333353,-0.571832767,-0.079817071,0.205786681,0.493852208
forest,EU_008_74,EU_008,13.52333353,0.093038053,-0.000108,-0.042412903,0.414143137
forest,EU_008_75,EU_008,13.52333353,0.131276466,0.117058128,0.248520578,0.296977009
forest,EU_008_76,EU_008,13.52333353,0.313987831,0.065856853,-0.005026812,0.348178284
forest,EU_008_77,EU_008,13.52333353,-0.416456932,-0.053464593,0.129947942,0.46749973
forest,EU_008_78,EU_008,13.52333353,-0.641475667,-0.168661795,-0.118762192,0.582696932
forest,EU_008_79,EU_008,13.52333353,0.148452071,-0.019149803,-0.088526424,0.43318494
forest,EU_008_8,EU_008,13.52333353,0.036043767,0.051511153,0.042619021,0.362523984
forest,EU_008_80,EU_008,13.52333353,-0.260794482,-0.036775805,-0.067080581,0.450810942
forest,EU_008_81,EU_008,13.52333353,-0.557278411,-0.092852421,-0.041830464,0.506887558
forest,EU_008_82,EU_008,13.52333353,-0.048535884,-0.08171892,-0.093062861,0.495754057
forest,EU_008_83,EU_008,13.52333353,-0.517194056,-0.06248872,0.100211937,0.476523857
forest,EU_008_84,EU_008,13.52333353,-0.568525871,-0.098501551,0.093341479,0.512536688
forest,EU_008_85,EU_008,13.52333353,-0.379526968,-0.003027925,0.128057815,0.417063062
forest,EU_008_86,EU_008,13.52333353,-0.087657686,-0.062010536,0.04515746,0.476045673
forest,EU_008_87,EU_008,13.52333353,-0.860485063,-0.05608347,0.273730496,0.470118607
forest,EU_008_88,EU_008,13.52333353,-0.789961102,-0.129651476,0.123704464,0.543686613
forest,EU_008_89,EU_008,13.52333353,0.031076447,-0.018617589,-0.041222629,0.432652726
forest,EU_008_9,EU_008,13.52333353,0.237403657,0.036575576,0.003732278,0.377459561
forest,EU_008_90,EU_008,13.52333353,-0.178068318,-0.029222455,0.112593142,0.443257592
forest,EU_008_91,EU_008,13.52333353,-0.516731099,-0.06431075,-0.049256177,0.478345887
forest,EU_008_92,EU_008,13.52333353,0.294957479,0.011830858,-0.340862057,0.402204279
forest,EU_008_93,EU_008,13.52333353,0.272036745,0.029727153,-0.07693263,0.384307984
forest,EU_008_94,EU_008,13.52333353,0.376638728,0.019556474,-0.526502611,0.394478663
forest,EU_008_95,EU_008,13.52333353,-0.173054623,-0.093437845,-0.278879817,0.507472982
forest,EU_008_96,EU_008,13.52333353,0.106823481,-0.003925409,-0.020079295,0.417960546
forest,EU_008_97,EU_008,13.52333353,-0.036639537,-0.037703736,-0.408258072,0.451738873
forest,EU_008_98,EU_008,13.52333353,0.30560393,-0.004539261,-0.156842585,0.418574398
forest,EU_008_99,EU_008,13.52333353,-0.372954978,0.023359586,0.548962756,0.390675551
forest,EU_009a_1,EU_009,13.18666697,0.04783747,0.020519633,-0.013309171,0.061104295
forest,EU_009a_10,EU_009,13.18666697,0.029492632,0.003387295,0.007639548,0.078236633
forest,EU_009a_11,EU_009,13.18666697,-0.023663149,0.007004747,0.080444617,0.074619181
forest,EU_009a_12,EU_009,13.18666697,-0.136222385,-0.005919235,0.090805994,0.087543163
forest,EU_009a_13,EU_009,13.18666697,0.079256585,0.050021544,0.035258375,0.031602384
forest,EU_009a_14,EU_009,13.18666697,0.127240533,0.038746323,-0.115226192,0.042877605
forest,EU_009a_15,EU_009,13.18666697,-0.150644588,-0.015190579,0.149805798,0.096814507
forest,EU_009a_16,EU_009,13.18666697,-0.067711324,0.030573301,0.048888368,0.051050627
forest,EU_009a_17,EU_009,13.18666697,0.129191785,-0.053100843,-0.278629551,0.134724771
forest,EU_009a_18,EU_009,13.18666697,-0.005174274,0.022072483,0.037827322,0.059551445
forest,EU_009a_19,EU_009,13.18666697,-0.037402384,-0.019660482,-0.062609764,0.10128441
forest,EU_009a_2,EU_009,13.18666697,0.063880952,0.002588756,-0.057210187,0.079035172
forest,EU_009a_20,EU_009,13.18666697,0.055472204,-0.007158887,-0.023081673,0.088782815
forest,EU_009a_21,EU_009,13.18666697,-0.13129892,0.010388121,0.058165732,0.071235807
forest,EU_009a_22,EU_009,13.18666697,-0.027662926,-0.004619172,-0.032706337,0.0862431
forest,EU_009a_23,EU_009,13.18666697,0.132636174,0.026769769,-0.055896825,0.054854159
forest,EU_009a_24,EU_009,13.18666697,-0.017039729,-0.003754465,0.009839347,0.085378393
