anio,dlod_decadal_ms,dlod_multidecadal_ms
2011.5893224,-0.270957,-1.39531
2011.5920602,-0.270693,-1.39544
2011.5947981,-0.270419,-1.39558
2011.5975359,-0.270155,-1.39571
2011.6002738,-0.26988,-1.39584
2011.6030116,-0.269614,-1.39597
2011.6057495,-0.269349,-1.3961
2011.6084873,-0.269073,-1.39623
2011.6112252,-0.268806,-1.39636
2011.613963,-0.26854,-1.39649
2011.6167009,-0.268263,-1.39663
2011.6194387,-0.267995,-1.39676
2011.6221766,-0.267718,-1.39689
2011.6249144,-0.267449,-1.39702
2011.6276523,-0.267181,-1.39715
2011.6303901,-0.266903,-1.39728
2011.633128,-0.266634,-1.39741
2011.6358658,-0.266354,-1.39754
2011.6386037,-0.266085,-1.39768
2011.6413415,-0.265815,-1.39781
2011.6440794,-0.265535,-1.39794
2011.6468172,-0.265264,-1.39807
2011.6495551,-0.264994,-1.3982
2011.652293,-0.264713,-1.39833
2011.6550308,-0.264442,-1.39846
2011.6577687,-0.26416,-1.39859
2011.6605065,-0.263889,-1.39872
2011.6632444,-0.263617,-1.39886
2011.6659822,-0.263335,-1.39899
2011.6687201,-0.263063,-1.39912
2011.6714579,-0.26279,-1.39925
2011.6741958,-0.262507,-1.39938
2011.6769336,-0.262235,-1.39951
2011.6796715,-0.261951,-1.39964
2011.6824093,-0.261678,-1.39977
2011.6851472,-0.261405,-1.3999
2011.687885,-0.261121,-1.40003
2011.6906229,-0.260847,-1.40017
2011.6933607,-0.260573,-1.4003
2011.6960986,-0.260289,-1.40043
2011.6988364,-0.260015,-1.40056
2011.7015743,-0.25973,-1.40069
2011.7043121,-0.259456,-1.40082
2011.70705,-0.259181,-1.40095
2011.7097878,-0.258896,-1.40108
2011.7125257,-0.258621,-1.40121
2011.7152635,-0.258336,-1.40134
2011.7180014,-0.258061,-1.40147
2011.7207392,-0.257786,-1.40161
2011.7234771,-0.2575,-1.40174
2011.7262149,-0.257225,-1.40187
2011.7289528,-0.25695,-1.402
2011.7316906,-0.256664,-1.40213
2011.7344285,-0.256388,-1.40226
2011.7371663,-0.256102,-1.40239
2011.7399042,-0.255827,-1.40252
2011.742642,-0.255551,-1.40265
2011.7453799,-0.255265,-1.40278
2011.7481177,-0.254989,-1.40291
2011.7508556,-0.254713,-1.40304
2011.7535934,-0.254427,-1.40317
2011.7563313,-0.254151,-1.40331
2011.7590691,-0.253865,-1.40344
2011.761807,-0.253589,-1.40357
2011.7645448,-0.253313,-1.4037
2011.7672827,-0.253027,-1.40383
2011.7700205,-0.252751,-1.40396
2011.7727584,-0.252475,-1.40409
2011.7754962,-0.252189,-1.40422
2011.7782341,-0.251913,-1.40435
2011.7809719,-0.251627,-1.40448
2011.7837098,-0.251351,-1.40461
2011.7864476,-0.251075,-1.40474
2011.7891855,-0.250789,-1.40487
2011.7919233,-0.250514,-1.405
2011.7946612,-0.250228,-1.40513
2011.797399,-0.249952,-1.40527
2011.8001369,-0.249677,-1.4054
2011.8028747,-0.249392,-1.40553
2011.8056126,-0.249116,-1.40566
2011.8083504,-0.248841,-1.40579
2011.8110883,-0.248556,-1.40592
2011.8138261,-0.248281,-1.40605
2011.816564,-0.247996,-1.40618
2011.8193018,-0.247721,-1.40631
2011.8220397,-0.247447,-1.40644
2011.8247775,-0.247162,-1.40657
2011.8275154,-0.246888,-1.4067
2011.8302533,-0.246614,-1.40683
2011.8329911,-0.24633,-1.40696
2011.835729,-0.246056,-1.40709
2011.8384668,-0.245772,-1.40722
2011.8412047,-0.245499,-1.40735
2011.8439425,-0.245225,-1.40748
2011.8466804,-0.244942,-1.40761
2011.8494182,-0.244669,-1.40775
2011.8521561,-0.244396,-1.40788
2011.8548939,-0.244114,-1.40801
2011.8576318,-0.243841,-1.40814
2011.8603696,-0.243559,-1.40827
2011.8631075,-0.243287,-1.4084
2011.8658453,-0.243016,-1.40853
2011.8685832,-0.242734,-1.40866
2011.871321,-0.242463,-1.40879
2011.8740589,-0.242182,-1.40892
2011.8767967,-0.241911,-1.40905
2011.8795346,-0.241641,-1.40918
2011.8822724,-0.241361,-1.40931
2011.8850103,-0.241091,-1.40944
2011.8877481,-0.240821,-1.40957
2011.890486,-0.240542,-1.4097
2011.8932238,-0.240273,-1.40983
2011.8959617,-0.239994,-1.40996
2011.8986995,-0.239725,-1.41009
2011.9014374,-0.239457,-1.41022
2011.9041752,-0.239179,-1.41035
2011.9069131,-0.238912,-1.41048
2011.9096509,-0.238645,-1.41061
2011.9123888,-0.238368,-1.41074
2011.9151266,-0.238101,-1.41087
2011.9178645,-0.237825,-1.411
2011.9206023,-0.237559,-1.41113
2011.9233402,-0.237294,-1.41126
2011.926078,-0.237019,-1.41139
2011.9288159,-0.236754,-1.41152
2011.9315537,-0.23649,-1.41165
2011.9342916,-0.236216,-1.41178
2011.9370294,-0.235952,-1.41191
2011.9397673,-0.235679,-1.41204
2011.9425051,-0.235417,-1.41217
2011.945243,-0.235154,-1.4123
2011.9479808,-0.234882,-1.41243
2011.9507187,-0.234621,-1.41256
2011.9534565,-0.23435,-1.41269
2011.9561944,-0.234089,-1.41282
2011.9589322,-0.233829,-1.41295
2011.9616701,-0.233559,-1.41308
2011.9644079,-0.2333,-1.41321
2011.9671458,-0.233041,-1.41334
2011.9698836,-0.232773,-1.41347
2011.9726215,-0.232515,-1.4136
2011.9753593,-0.232248,-1.41373
2011.9780972,-0.231991,-1.41386
2011.980835,-0.231734,-1.41399
2011.9835729,-0.231469,-1.41412
2011.9863107,-0.231213,-1.41425
2011.9890486,-0.230958,-1.41438
2011.9917864,-0.230694,-1.41451
2011.9945243,-0.23044,-1.41464
2011.9972621,-0.230175,-1.41477
2012.0,-0.229907,-1.4149
2012.0027379,-0.22964,-1.41503
2012.0054757,-0.229364,-1.41516
2012.0082136,-0.229098,-1.41529
2012.0109514,-0.228832,-1.41542
2012.0136893,-0.228557,-1.41555
2012.0164271,-0.228293,-1.41568
2012.019165,-0.228019,-1.41581
2012.0219028,-0.227756,-1.41594
2012.0246407,-0.227493,-1.41607
2012.0273785,-0.227221,-1.4162
2012.0301164,-0.22696,-1.41633
2012.0328542,-0.226698,-1.41646
2012.0355921,-0.226428,-1.41659
2012.0383299,-0.226168,-1.41672
2012.0410678,-0.225899,-1.41685
2012.0438056,-0.225641,-1.41698
2012.0465435,-0.225382,-1.41711
2012.0492813,-0.225115,-1.41724
2012.0520192,-0.224858,-1.41737
2012.054757,-0.224592,-1.4175
2012.0574949,-0.224336,-1.41763
2012.0602327,-0.224081,-1.41776
2012.0629706,-0.223817,-1.41789
2012.0657084,-0.223563,-1.41802
2012.0684463,-0.22331,-1.41815
2012.0711841,-0.223048,-1.41828
2012.073922,-0.222795,-1.41841
2012.0766598,-0.222535,-1.41854
2012.0793977,-0.222284,-1.41867
2012.0821355,-0.222033,-1.4188
2012.0848734,-0.221774,-1.41893
2012.0876112,-0.221525,-1.41906
2012.0903491,-0.221277,-1.41919
2012.0930869,-0.22102,-1.41932
2012.0958248,-0.220773,-1.41945
2012.0985626,-0.220517,-1.41957
2012.1013005,-0.220272,-1.4197
2012.1040383,-0.220026,-1.41983
2012.1067762,-0.219773,-1.41996
2012.109514,-0.219529,-1.42009
2012.1122519,-0.219286,-1.42022
2012.1149897,-0.219034,-1.42035
2012.1177276,-0.218793,-1.42048
2012.1204654,-0.218542,-1.42061
2012.1232033,-0.218302,-1.42074
2012.1259411,-0.218062,-1.42087
2012.128679,-0.217814,-1.421
2012.1314168,-0.217576,-1.42113
2012.1341547,-0.217329,-1.42126
2012.1368925,-0.217092,-1.42139
2012.1396304,-0.216856,-1.42152
2012.1423682,-0.216612,-1.42165
2012.1451061,-0.216377,-1.42178
2012.1478439,-0.216142,-1.42191
2012.1505818,-0.2159,-1.42204
2012.1533196,-0.215667,-1.42216
2012.1560575,-0.215427,-1.42229
2012.1587953,-0.215195,-1.42242
2012.1615332,-0.214965,-1.42255
2012.164271,-0.214726,-1.42268
2012.1670089,-0.214497,-1.42281
2012.1697467,-0.214269,-1.42294
2012.1724846,-0.214033,-1.42307
2012.1752225,-0.213806,-1.4232
2012.1779603,-0.213571,-1.42333
2012.1806982,-0.213346,-1.42346
2012.183436,-0.213121,-1.42359
2012.1861739,-0.212889,-1.42372
2012.1889117,-0.212666,-1.42385
2012.1916496,-0.212443,-1.42398
2012.1943874,-0.212213,-1.42411
2012.1971253,-0.211992,-1.42423
2012.1998631,-0.211764,-1.42436
2012.202601,-0.211545,-1.42449
2012.2053388,-0.211326,-1.42462
2012.2080767,-0.2111,-1.42475
2012.2108145,-0.210883,-1.42488
2012.2135524,-0.210659,-1.42501
2012.2162902,-0.210444,-1.42514
2012.2190281,-0.210229,-1.42527
2012.2217659,-0.210007,-1.4254
2012.2245038,-0.209794,-1.42553
2012.2272416,-0.209582,-1.42566
2012.2299795,-0.209363,-1.42578
2012.2327173,-0.209152,-1.42591
2012.2354552,-0.208935,-1.42604
2012.238193,-0.208726,-1.42617
2012.2409309,-0.208517,-1.4263
2012.2436687,-0.208302,-1.42643
2012.2464066,-0.208096,-1.42656
2012.2491444,-0.20789,-1.42669
2012.2518823,-0.207678,-1.42682
2012.2546201,-0.207474,-1.42695
2012.257358,-0.207263,-1.42708
2012.2600958,-0.207061,-1.42721
2012.2628337,-0.206859,-1.42733
2012.2655715,-0.206651,-1.42746
2012.2683094,-0.206452,-1.42759
2012.2710472,-0.206253,-1.42772
2012.2737851,-0.206047,-1.42785
2012.2765229,-0.20585,-1.42798
2012.2792608,-0.205647,-1.42811
2012.2819986,-0.205451,-1.42824
2012.2847365,-0.205257,-1.42837
2012.2874743,-0.205056,-1.4285
2012.2902122,-0.204863,-1.42862
2012.29295,-0.204664,-1.42875
2012.2956879,-0.204473,-1.42888
2012.2984257,-0.204283,-1.42901
2012.3011636,-0.204087,-1.42914
2012.3039014,-0.203898,-1.42927
2012.3066393,-0.203711,-1.4294
2012.3093771,-0.203518,-1.42953
2012.312115,-0.203332,-1.42966
2012.3148528,-0.203141,-1.42978
2012.3175907,-0.202957,-1.42991
2012.3203285,-0.202774,-1.43004
2012.3230664,-0.202585,-1.43017
2012.3258042,-0.202404,-1.4303
2012.3285421,-0.202224,-1.43043
2012.3312799,-0.202038,-1.43056
2012.3340178,-0.20186,-1.43069
2012.3367556,-0.201676,-1.43082
2012.3394935,-0.2015,-1.43094
2012.3422313,-0.201325,-1.43107
2012.3449692,-0.201144,-1.4312
2012.347707,-0.20097,-1.43133
2012.3504449,-0.200798,-1.43146
2012.3531828,-0.20062,-1.43159
2012.3559206,-0.200449,-1.43172
2012.3586585,-0.200273,-1.43185
2012.3613963,-0.200105,-1.43197
2012.3641342,-0.199937,-1.4321
2012.366872,-0.199764,-1.43223
2012.3696099,-0.199598,-1.43236
2012.3723477,-0.199427,-1.43249
2012.3750856,-0.199264,-1.43262
2012.3778234,-0.199101,-1.43275
2012.3805613,-0.198933,-1.43288
2012.3832991,-0.198772,-1.433
2012.386037,-0.198613,-1.43313
2012.3887748,-0.198448,-1.43326
2012.3915127,-0.19829,-1.43339
2012.3942505,-0.198128,-1.43352
2012.3969884,-0.197972,-1.43365
2012.3997262,-0.197817,-1.43378
2012.4024641,-0.197658,-1.4339
2012.4052019,-0.197505,-1.43403
2012.4079398,-0.197353,-1.43416
2012.4106776,-0.197197,-1.43429
2012.4134155,-0.197047,-1.43442
2012.4161533,-0.196893,-1.43455
2012.4188912,-0.196746,-1.43468
2012.421629,-0.196599,-1.4348
2012.4243669,-0.196449,-1.43493
2012.4271047,-0.196304,-1.43506
2012.4298426,-0.196161,-1.43519
2012.4325804,-0.196013,-1.43532
2012.4353183,-0.195872,-1.43545
2012.4380561,-0.195727,-1.43558
2012.440794,-0.195588,-1.4357
2012.4435318,-0.19545,-1.43583
2012.4462697,-0.195308,-1.43596
2012.4490075,-0.195172,-1.43609
2012.4517454,-0.195037,-1.43622
2012.4544832,-0.194898,-1.43635
2012.4572211,-0.194766,-1.43648
2012.4599589,-0.194629,-1.4366
2012.4626968,-0.194499,-1.43673
2012.4654346,-0.194369,-1.43686
2012.4681725,-0.194236,-1.43699
2012.4709103,-0.194109,-1.43712
2012.4736482,-0.193979,-1.43725
2012.476386,-0.193854,-1.43737
2012.4791239,-0.19373,-1.4375
2012.4818617,-0.193603,-1.43763
2012.4845996,-0.193481,-1.43776
2012.4873374,-0.193361,-1.43789
2012.4900753,-0.193237,-1.43802
2012.4928131,-0.193119,-1.43814
2012.495551,-0.192997,-1.43827
2012.4982888,-0.192881,-1.4384
2012.5010267,-0.192767,-1.43853
2012.5037645,-0.192649,-1.43866
2012.5065024,-0.192536,-1.43879
2012.5092402,-0.192425,-1.43891
2012.5119781,-0.192311,-1.43904
2012.5147159,-0.192202,-1.43917
2012.5174538,-0.19209,-1.4393
2012.5201916,-0.191983,-1.43943
2012.5229295,-0.191877,-1.43955
2012.5256674,-0.191769,-1.43968
2012.5284052,-0.191666,-1.43981
2012.5311431,-0.191564,-1.43994
2012.5338809,-0.191459,-1.44007
2012.5366188,-0.19136,-1.4402
2012.5393566,-0.191258,-1.44032
2012.5420945,-0.19116,-1.44045
2012.5448323,-0.191064,-1.44058
2012.5475702,-0.190966,-1.44071
2012.550308,-0.190872,-1.44084
2012.5530459,-0.190776,-1.44096
2012.5557837,-0.190685,-1.44109
2012.5585216,-0.190595,-1.44122
2012.5612594,-0.190503,-1.44135
2012.5639973,-0.190415,-1.44148
2012.5667351,-0.190329,-1.44161
2012.569473,-0.19024,-1.44173
2012.5722108,-0.190156,-1.44186
2012.5749487,-0.190071,-1.44199
2012.5776865,-0.189989,-1.44212
2012.5804244,-0.189909,-1.44225
2012.5831622,-0.189827,-1.44237
2012.5859001,-0.189749,-1.4425
2012.5886379,-0.189673,-1.44263
2012.5913758,-0.189594,-1.44276
2012.5941136,-0.18952,-1.44289
2012.5968515,-0.189445,-1.44301
2012.5995893,-0.189373,-1.44314
2012.6023272,-0.189303,-1.44327
2012.605065,-0.189232,-1.4434
2012.6078029,-0.189164,-1.44353
2012.6105407,-0.189098,-1.44365
2012.6132786,-0.18903,-1.44378
2012.6160164,-0.188966,-1.44391
2012.6187543,-0.188901,-1.44404
2012.6214921,-0.18884,-1.44417
2012.62423,-0.18878,-1.44429
2012.6269678,-0.188719,-1.44442
2012.6297057,-0.188662,-1.44455
2012.6324435,-0.188603,-1.44468
2012.6351814,-0.188549,-1.4448
2012.6379192,-0.188495,-1.44493
2012.6406571,-0.188441,-1.44506
2012.6433949,-0.18839,-1.44519
2012.6461328,-0.18834,-1.44532
2012.6488706,-0.18829,-1.44544
2012.6516085,-0.188244,-1.44557
2012.6543463,-0.188196,-1.4457
2012.6570842,-0.188152,-1.44583
2012.659822,-0.188109,-1.44596
2012.6625599,-0.188066,-1.44608
2012.6652977,-0.188026,-1.44621
2012.6680356,-0.187987,-1.44634
2012.6707734,-0.187948,-1.44647
2012.6735113,-0.187912,-1.44659
2012.6762491,-0.187876,-1.44672
2012.678987,-0.187842,-1.44685
2012.6817248,-0.18781,-1.44698
2012.6844627,-0.187778,-1.44711
2012.6872005,-0.187749,-1.44723
2012.6899384,-0.187721,-1.44736
2012.6926762,-0.187693,-1.44749
2012.6954141,-0.187668,-1.44762
2012.698152,-0.187643,-1.44774
2012.7008898,-0.18762,-1.44787
2012.7036277,-0.187599,-1.448
2012.7063655,-0.187579,-1.44813
2012.7091034,-0.18756,-1.44825
2012.7118412,-0.187543,-1.44838
2012.7145791,-0.187527,-1.44851
2012.7173169,-0.187513,-1.44864
2012.7200548,-0.1875,-1.44876
2012.7227926,-0.187489,-1.44889
2012.7255305,-0.187479,-1.44902
2012.7282683,-0.18747,-1.44915
2012.7310062,-0.187463,-1.44928
2012.733744,-0.187457,-1.4494
2012.7364819,-0.187453,-1.44953
2012.7392197,-0.18745,-1.44966
2012.7419576,-0.187449,-1.44979
2012.7446954,-0.187449,-1.44991
2012.7474333,-0.18745,-1.45004
2012.7501711,-0.187453,-1.45017
2012.752909,-0.187458,-1.4503
2012.7556468,-0.187464,-1.45042
2012.7583847,-0.187471,-1.45055
2012.7611225,-0.18748,-1.45068
2012.7638604,-0.187491,-1.45081
2012.7665982,-0.187502,-1.45093
2012.7693361,-0.187516,-1.45106
2012.7720739,-0.187531,-1.45119
2012.7748118,-0.187547,-1.45132
2012.7775496,-0.187565,-1.45144
2012.7802875,-0.187584,-1.45157
2012.7830253,-0.187605,-1.4517
2012.7857632,-0.187628,-1.45182
2012.788501,-0.187651,-1.45195
2012.7912389,-0.187677,-1.45208
2012.7939767,-0.187704,-1.45221
2012.7967146,-0.187732,-1.45233
2012.7994524,-0.187763,-1.45246
2012.8021903,-0.187794,-1.45259
2012.8049281,-0.187826,-1.45272
2012.807666,-0.187862,-1.45284
2012.8104038,-0.187897,-1.45297
2012.8131417,-0.187936,-1.4531
2012.8158795,-0.187975,-1.45323
2012.8186174,-0.188015,-1.45335
2012.8213552,-0.188058,-1.45348
2012.8240931,-0.188101,-1.45361
2012.8268309,-0.188146,-1.45373
2012.8295688,-0.188194,-1.45386
2012.8323066,-0.188242,-1.45399
2012.8350445,-0.188293,-1.45412
2012.8377823,-0.188344,-1.45424
2012.8405202,-0.188397,-1.45437
2012.843258,-0.188453,-1.4545
2012.8459959,-0.188509,-1.45463
2012.8487337,-0.188566,-1.45475
2012.8514716,-0.188627,-1.45488
2012.8542094,-0.188687,-1.45501
2012.8569473,-0.188751,-1.45513
2012.8596851,-0.188815,-1.45526
2012.862423,-0.18888,-1.45539
2012.8651608,-0.188949,-1.45552
2012.8678987,-0.189017,-1.45564
2012.8706366,-0.189087,-1.45577
2012.8733744,-0.189161,-1.4559
2012.8761123,-0.189234,-1.45602
2012.8788501,-0.189312,-1.45615
2012.881588,-0.189388,-1.45628
2012.8843258,-0.189466,-1.45641
2012.8870637,-0.189548,-1.45653
2012.8898015,-0.18963,-1.45666
2012.8925394,-0.189715,-1.45679
2012.8952772,-0.1898,-1.45691
2012.8980151,-0.189886,-1.45704
2012.9007529,-0.189976,-1.45717
2012.9034908,-0.190066,-1.45729
2012.9062286,-0.190157,-1.45742
2012.9089665,-0.190253,-1.45755
2012.9117043,-0.190347,-1.45768
2012.9144422,-0.190446,-1.4578
2012.91718,-0.190544,-1.45793
2012.9199179,-0.190643,-1.45806
2012.9226557,-0.190747,-1.45818
2012.9253936,-0.19085,-1.45831
2012.9281314,-0.190954,-1.45844
2012.9308693,-0.191063,-1.45856
2012.9336071,-0.191171,-1.45869
2012.936345,-0.191284,-1.45882
2012.9390828,-0.191395,-1.45895
2012.9418207,-0.191507,-1.45907
2012.9445585,-0.191625,-1.4592
2012.9472964,-0.191741,-1.45933
2012.9500342,-0.191859,-1.45945
2012.9527721,-0.191982,-1.45958
2012.9555099,-0.192103,-1.45971
2012.9582478,-0.19223,-1.45983
2012.9609856,-0.192355,-1.45996
2012.9637235,-0.19248,-1.46009
2012.9664613,-0.192613,-1.46021
2012.9691992,-0.192742,-1.46034
2012.971937,-0.192878,-1.46047
2012.9746749,-0.193011,-1.46059
2012.9774127,-0.193146,-1.46072
2012.9801506,-0.193287,-1.46085
2012.9828884,-0.193425,-1.46098
2012.9856263,-0.193565,-1.4611
2012.9883641,-0.193712,-1.46123
2012.991102,-0.193855,-1.46136
2012.9938398,-0.194005,-1.46148
2012.9965777,-0.194152,-1.46161
2012.9993155,-0.194308,-1.46174
2013.0020534,-0.194474,-1.46186
2013.0047912,-0.194635,-1.46199
2013.0075291,-0.194798,-1.46212
2013.0102669,-0.194969,-1.46224
2013.0130048,-0.195135,-1.46237
2013.0157426,-0.195309,-1.4625
2013.0184805,-0.195479,-1.46262
2013.0212183,-0.195651,-1.46275
2013.0239562,-0.19583,-1.46288
2013.026694,-0.196005,-1.463
2013.0294319,-0.196181,-1.46313
2013.0321697,-0.196366,-1.46326
2013.0349076,-0.196546,-1.46338
2013.0376454,-0.196734,-1.46351
2013.0403833,-0.196917,-1.46364
2013.0431211,-0.197101,-1.46376
2013.045859,-0.197294,-1.46389
2013.0485969,-0.197482,-1.46402
2013.0513347,-0.197678,-1.46414
2013.0540726,-0.197869,-1.46427
2013.0568104,-0.198062,-1.4644
2013.0595483,-0.198263,-1.46452
2013.0622861,-0.198459,-1.46465
2013.065024,-0.198656,-1.46477
2013.0677618,-0.198862,-1.4649
2013.0704997,-0.199062,-1.46503
2013.0732375,-0.199271,-1.46515
2013.0759754,-0.199474,-1.46528
2013.0787132,-0.199679,-1.46541
2013.0814511,-0.199892,-1.46553
2013.0841889,-0.2001,-1.46566
2013.0869268,-0.200309,-1.46579
2013.0896646,-0.200527,-1.46591
2013.0924025,-0.200739,-1.46604
2013.0951403,-0.200961,-1.46617
2013.0978782,-0.201175,-1.46629
2013.100616,-0.201392,-1.46642
2013.1033539,-0.201617,-1.46655
2013.1060917,-0.201836,-1.46667
2013.1088296,-0.202057,-1.4668
2013.1115674,-0.202287,-1.46692
2013.1143053,-0.20251,-1.46705
2013.1170431,-0.202743,-1.46718
2013.119781,-0.202969,-1.4673
2013.1225188,-0.203196,-1.46743
2013.1252567,-0.203433,-1.46756
2013.1279945,-0.203663,-1.46768
2013.1307324,-0.203903,-1.46781
2013.1334702,-0.204135,-1.46793
2013.1362081,-0.204369,-1.46806
2013.1389459,-0.204613,-1.46819
2013.1416838,-0.204849,-1.46831
2013.1444216,-0.205087,-1.46844
2013.1471595,-0.205335,-1.46857
2013.1498973,-0.205575,-1.46869
2013.1526352,-0.205825,-1.46882
2013.155373,-0.206068,-1.46894
2013.1581109,-0.206312,-1.46907
2013.1608487,-0.206566,-1.4692
2013.1635866,-0.206812,-1.46932
2013.1663244,-0.20706,-1.46945
2013.1690623,-0.207318,-1.46958
2013.1718001,-0.207568,-1.4697
2013.174538,-0.207828,-1.46983
2013.1772758,-0.20808,-1.46995
2013.1800137,-0.208334,-1.47008
2013.1827515,-0.208598,-1.47021
2013.1854894,-0.208853,-1.47033
2013.1882272,-0.20911,-1.47046
2013.1909651,-0.209378,-1.47059
2013.1937029,-0.209637,-1.47071
2013.1964408,-0.209907,-1.47084
2013.1991786,-0.210168,-1.47096
2013.2019165,-0.21043,-1.47109
2013.2046543,-0.210703,-1.47122
2013.2073922,-0.210968,-1.47134
2013.21013,-0.211243,-1.47147
2013.2128679,-0.21151,-1.47159
2013.2156057,-0.211777,-1.47172
2013.2183436,-0.212056,-1.47185
2013.2210815,-0.212326,-1.47197
2013.2238193,-0.212596,-1.4721
2013.2265572,-0.212878,-1.47222
2013.229295,-0.213151,-1.47235
2013.2320329,-0.213435,-1.47248
2013.2347707,-0.213709,-1.4726
2013.2375086,-0.213985,-1.47273
2013.2402464,-0.214272,-1.47285
2013.2429843,-0.214549,-1.47298
2013.2457221,-0.214828,-1.47311
2013.24846,-0.215117,-1.47323
2013.2511978,-0.215398,-1.47336
2013.2539357,-0.215689,-1.47348
2013.2566735,-0.215971,-1.47361
2013.2594114,-0.216254,-1.47374
2013.2621492,-0.216549,-1.47386
2013.2648871,-0.216833,-1.47399
2013.2676249,-0.217119,-1.47411
2013.2703628,-0.217416,-1.47424
2013.2731006,-0.217704,-1.47436
2013.2758385,-0.218002,-1.47449
2013.2785763,-0.218291,-1.47462
2013.2813142,-0.218581,-1.47474
2013.284052,-0.218883,-1.47487
2013.2867899,-0.219174,-1.47499
2013.2895277,-0.219466,-1.47512
2013.2922656,-0.21977,-1.47525
2013.2950034,-0.220064,-1.47537
2013.2977413,-0.22037,-1.4755
2013.3004791,-0.220665,-1.47562
2013.303217,-0.220961,-1.47575
2013.3059548,-0.221269,-1.47587
2013.3086927,-0.221566,-1.476
2013.3114305,-0.221876,-1.47613
2013.3141684,-0.222175,-1.47625
2013.3169062,-0.222474,-1.47638
2013.3196441,-0.222786,-1.4765
2013.3223819,-0.223087,-1.47663
2013.3251198,-0.223389,-1.47675
2013.3278576,-0.223702,-1.47688
2013.3305955,-0.224006,-1.47701
2013.3333333,-0.224321,-1.47713
2013.3360712,-0.224625,-1.47726
2013.338809,-0.22493,-1.47738
2013.3415469,-0.225247,-1.47751
2013.3442847,-0.225553,-1.47763
2013.3470226,-0.22586,-1.47776
2013.3497604,-0.226179,-1.47789
2013.3524983,-0.226487,-1.47801
2013.3552361,-0.226807,-1.47814
2013.357974,-0.227116,-1.47826
2013.3607118,-0.227426,-1.47839
2013.3634497,-0.227748,-1.47851
2013.3661875,-0.228059,-1.47864
2013.3689254,-0.22837,-1.47876
2013.3716632,-0.228693,-1.47889
2013.3744011,-0.229006,-1.47902
2013.3771389,-0.22933,-1.47914
2013.3798768,-0.229644,-1.47927
2013.3826146,-0.229958,-1.47939
2013.3853525,-0.230284,-1.47952
2013.3880903,-0.230599,-1.47964
2013.3908282,-0.230926,-1.47977
2013.3935661,-0.231241,-1.47989
2013.3963039,-0.231558,-1.48002
2013.3990418,-0.231886,-1.48014
2013.4017796,-0.232203,-1.48027
2013.4045175,-0.232521,-1.4804
2013.4072553,-0.23285,-1.48052
2013.4099932,-0.233169,-1.48065
2013.412731,-0.233499,-1.48077
2013.4154689,-0.233818,-1.4809
2013.4182067,-0.234138,-1.48102
2013.4209446,-0.234469,-1.48115
2013.4236824,-0.23479,-1.48127
2013.4264203,-0.23511,-1.4814
2013.4291581,-0.235443,-1.48152
2013.431896,-0.235764,-1.48165
2013.4346338,-0.236097,-1.48178
2013.4373717,-0.236419,-1.4819
2013.4401095,-0.236741,-1.48203
2013.4428474,-0.237076,-1.48215
2013.4455852,-0.237398,-1.48228
2013.4483231,-0.237721,-1.4824
2013.4510609,-0.238056,-1.48253
2013.4537988,-0.23838,-1.48265
2013.4565366,-0.238715,-1.48278
2013.4592745,-0.239039,-1.4829
2013.4620123,-0.239364,-1.48303
2013.4647502,-0.2397,-1.48315
2013.467488,-0.240025,-1.48328
2013.4702259,-0.240361,-1.4834
2013.4729637,-0.240686,-1.48353
2013.4757016,-0.241012,-1.48365
2013.4784394,-0.241349,-1.48378
2013.4811773,-0.241674,-1.4839
2013.4839151,-0.242,-1.48403
2013.486653,-0.242338,-1.48415
2013.4893908,-0.242664,-1.48428
2013.4921287,-0.243002,-1.48441
2013.4948665,-0.243328,-1.48453
2013.4976044,-0.243654,-1.48466
2013.5003422,-0.243993,-1.48478
2013.5030801,-0.244319,-1.48491
2013.5058179,-0.244646,-1.48503
2013.5085558,-0.244985,-1.48516
2013.5112936,-0.245311,-1.48528
2013.5140315,-0.24565,-1.48541
2013.5167693,-0.245977,-1.48553
2013.5195072,-0.246304,-1.48566
2013.522245,-0.246643,-1.48578
2013.5249829,-0.24697,-1.48591
2013.5277207,-0.247297,-1.48603
2013.5304586,-0.247636,-1.48616
2013.5331964,-0.247963,-1.48628
2013.5359343,-0.248302,-1.48641
2013.5386721,-0.248629,-1.48653
2013.54141,-0.248955,-1.48666
2013.5441478,-0.249294,-1.48678
2013.5468857,-0.249621,-1.48691
2013.5496235,-0.24996,-1.48703
2013.5523614,-0.250286,-1.48716
2013.5550992,-0.250613,-1.48728
2013.5578371,-0.250951,-1.48741
2013.5605749,-0.251278,-1.48753
2013.5633128,-0.251604,-1.48766
2013.5660507,-0.251942,-1.48778
2013.5687885,-0.252268,-1.48791
2013.5715264,-0.252606,-1.48803
2013.5742642,-0.252932,-1.48816
2013.5770021,-0.253257,-1.48828
2013.5797399,-0.253595,-1.48841
2013.5824778,-0.25392,-1.48853
2013.5852156,-0.254245,-1.48865
2013.5879535,-0.254582,-1.48878
2013.5906913,-0.254906,-1.4889
2013.5934292,-0.255243,-1.48903
2013.596167,-0.255567,-1.48915
2013.5989049,-0.255891,-1.48928
2013.6016427,-0.256227,-1.4894
2013.6043806,-0.25655,-1.48953
2013.6071184,-0.256874,-1.48965
2013.6098563,-0.257209,-1.48978
