Stimuli,DF,Duration,Pitch,AMVariance,SpectralCentroid,ShannonEntropy,Roughness,AttackSlope,rmsEnergy,Brightness,SpectralSkewness,SpectralSpread
animalSounds_113,2218.9999999999995,2.025578231292517,,0.0763602769310039,2463.881106709718,0.66886756151274,489.91759566942926,16.608369616893157,0.2858726044104322,0.9868114881214872,4.471568316807849,1074.2183964422863
animalSounds_114,2608.9999999999995,2.077823129251701,,0.07105384043069375,2715.2443985363766,0.6921265156214539,491.74654136507513,12.378370895214493,0.31437870203753243,0.9886889603876486,4.1063279822962,1132.0839374928942
animalSounds_115,2235.0,2.077823129251701,1935.0541395108899,0.04826641370814044,3189.547025318461,0.8413154113492989,658.6248609727083,6.865125017004544,0.21291237313455355,0.9866220740403623,1.1777375448320755,1349.3765540828908
animalSounds_120,4331.0,5.221,113.92071226305518,0.011495525611858565,4136.457392693543,0.7921712563831195,7.502005989025472,41.3201996576134,0.08357908202204288,0.9951972169734279,4.669574043315182,975.5561536825948
animalSounds_121,4396.0,7.717,313.5489807467434,0.008316111459968852,4152.358069123499,0.8022703591625968,0.0,38.03653913285853,0.0686715137489577,0.9950858984700169,4.720420614397425,977.2376575977174
animalSounds_122,4418.0,5.725,91.64164193082283,0.009680113390138554,4077.1977721070475,0.8024045881117411,6.098514317079438,34.054638990622244,0.07496496047347057,0.9942381201361692,4.773893498670719,956.5621344739344
animalSounds_123,4492.0,8.005,91.53533752104491,0.008339192338693603,4081.2848230252253,0.8065100147693794,0.07756665131530441,30.24395651133429,0.0680872178331935,0.9933909674176097,4.5711625847838135,1011.3229439998348
animalSounds_124,4154.0,7.429,235.8032833014447,0.015510390750402926,4025.3344514167625,0.8113457081701002,12.11665985907927,33.57321272124248,0.09543545376279601,0.9960775516998409,4.715412269250071,986.3950580633395
animalSounds_125,4109.0,11.341,235.36808267273454,0.009735969674269951,4009.163822322909,0.8206077594809482,0.08108249619461332,30.58319945421698,0.07386122823654422,0.9959602101575648,4.828768985508743,969.464286288061
animalSounds_126,4267.0,5.485,259.5987002576829,0.01314137220934793,4122.598079164576,0.8026647378203834,7.4488465233763534,32.73195845500304,0.0903361892153555,0.996534927052325,5.1519420528248,940.5082461377965
animalSounds_127,4387.0,8.989,259.919321722533,0.010848246627278952,4114.921188124122,0.8039091299299839,0.0,36.15486113757859,0.0784740266977318,0.9965158431373408,5.124856293464789,944.910499302424
animalSounds_128,4371.0,5.269,89.02722318654088,0.013019124050037566,4035.174244099199,0.7997395307532384,2.5229808155398,39.04120000625862,0.0874574195913826,0.9955660384099027,4.3454473115096715,1010.2444348996037
animalSounds_129,3571.9999999999995,6.709,90.20315043309849,0.009862943462083966,3991.4539530873667,0.8117701783179662,0.0,40.03462701766228,0.07433122790554968,0.9955409399330893,4.3466340966553485,1015.045985482107
animalSounds_130,3713.0,3.901,76.35642630049188,0.01667746066095063,4045.614583446481,0.795230409062939,10.066820041860014,32.37049031171198,0.09791881525706442,0.9952964231717825,5.193967546132731,1010.8188230776884
animalSounds_131,3668.9999999999995,4.621,137.91913401920073,0.013985181342756682,3998.395008010078,0.792682565688053,0.0,32.873760054808955,0.0877054439844275,0.9951365234601176,5.237790933429911,993.3169928910695
animalSounds_132,5148.0,2.2345578231292516,150.70273915799638,0.022318453722200943,5074.513409961462,0.8345048499990608,298.4404183194958,40.93830343100616,0.11998310970927994,0.9998908366535358,1.1182663391590428,1172.2721273459324
animalSounds_133,4753.999999999999,1.8165986394557823,1143.1288852632197,0.028750443689343333,4837.910250237164,0.834335375633423,2087.7077655897356,20.62634565464652,0.16382251556743693,0.9998924505641743,1.2529880953913684,1161.098746453056
animalSounds_134,4377.0,2.1039455782312926,241.54319253531781,0.024091763562926288,4825.459195735038,0.8254282233949125,157.30784977872935,16.596828375591677,0.14353394530691818,0.9999036595736522,1.646123798052637,1217.5889684970323
animalSounds_135,3990.9999999999995,2.1039455782312926,1844.9295598004608,0.029261943800734953,4896.478474532486,0.8256161088842917,61.14095632817695,31.072454492465717,0.14771914365288494,0.9998375450655932,1.2153702087689542,1120.1398987097296
animalSounds_136,4294.0,2.2345578231292516,1764.0,0.02965376980555951,4736.792365079496,0.8217004925103298,134.61690118620197,29.72685429161455,0.15099146008416534,0.9999109596865138,1.6392644088381234,1050.0524814885052
animalSounds_137,5879.0,1.8165986394557823,366.31704912053635,0.0438917881360959,5061.358577971057,0.8108675675016556,97.26824782254329,29.002015358551027,0.18520535201251306,0.9999061270541127,1.1989557326233982,982.5247913068481
animalSounds_138,5278.0,2.2345578231292516,1392.1771513362155,0.026190666458254474,5040.671513586012,0.8292301867158296,135.40575194761024,36.56461381472975,0.13260726753567864,0.9998464213927465,0.9293257064488268,1120.0702528236616
animalSounds_139,6195.999999999999,1.4770068027210885,1239.3329521114217,0.07140602656728136,5487.581905131003,0.7772173144400745,538.3390763860796,26.14794018752877,0.2497609843922391,0.9994041716645584,-0.3163888515241044,1191.341679710636
animalSounds_140,4668.0,2.182312925170068,1175.5288119287075,0.03551741141217889,4587.688226621858,0.7995951209961151,569.5213292959382,13.6426727665637,0.1878406549395932,0.9998541470532915,2.5288793071330162,1112.7460716519768
animalSounds_141,4636.0,1.9472108843537415,179.69153147395937,0.02879061343220097,5099.929362666367,0.8092413600925913,158.04425934903583,31.934902673853795,0.15292779301032752,0.9998641927378619,1.6390913856508906,992.225709781979
animalSounds_142,4056.9999999999995,2.1039455782312926,1377.9249219321655,0.046037900346093744,4729.073546112905,0.8009048761247439,156.4547944049946,29.66350207082714,0.18836021130073682,0.9998801089728204,1.9569245800829853,1070.0290395065754
animalSounds_143,5026.999999999999,1.8165986394557823,122.96655166869184,0.04883846071977944,4922.1212802724485,0.8041958034526138,233.87877137731536,19.244968278010116,0.20764064651583702,0.9999053271478091,2.3273985992805812,979.2277209743338
animalSounds_144,5573.999999999999,2.182312925170068,1147.3344393636967,0.03151813908361442,4977.268664017954,0.8270819097082331,143.19264278392956,23.167572448867787,0.15509528084133417,0.9998829307533444,0.7253610442608552,1063.9794175451875
animalSounds_145,5689.999999999999,1.7643537414965986,978.9264251285583,0.027817047935076663,4792.799563343031,0.826020343199528,102.70064510337515,31.628261800275297,0.14694838924962553,0.9998681534993994,1.0169336012191241,1193.3286684950456
animalSounds_146,4578.0,2.3912925170068027,1518.198330967176,0.018428093734696397,4991.306869543494,0.8476877002685536,169.7082162647502,30.70458447624695,0.11716230706667397,0.9998888632809049,0.8948248827070292,1283.9691645573803
animalSounds_147,4984.999999999999,1.5553741496598639,1270.3561124265068,0.05547097410515552,4780.415571556108,0.8041988132293951,638.3227593205853,13.778465313167175,0.22103505151405384,0.9998692880327851,1.9784156274892626,1070.7158324798745
