meander_id,cuenca,tipo_canal_codigo,tipo_canal_nombre,slope_t1_pct,slope_t2_pct,migration_m_yr_t1,migration_m_yr_t2,migration_norm_t1,migration_norm_t2,curvatura_R_t1,curvatura_R_t2,sinuosidad_C_t1,sinuosidad_C_t2
UIRB_M012,Indus,5,densely grass-vegetated-coarse-grained sand,0.154795167,0.140577775,2.736,4.06733,0.03433,0.04684,1.69565,1.75862,1.66225,1.53363
UIRB_M013,Indus,5,densely grass-vegetated-coarse-grained sand,0.003305348,0.00347184,1.39233,2.62033,0.02114,0.03775,2.11112,1.49345,2.05782,1.91843
UIRB_M014,Indus,5,densely grass-vegetated-coarse-grained sand,0.002542701,0.002346316,1.535,2.302,0.01983,0.02958,2.53903,2.34867,1.83298,1.77586
UIRB_M015,Indus,5,densely grass-vegetated-coarse-grained sand,0.004606146,0.004480487,1.04567,1.303,0.01589,0.02038,3.17417,3.09338,2.12777,2.11808
UIRB_M016,Indus,5,densely grass-vegetated-coarse-grained sand,0.157918009,0.156124775,1.16867,2.141,0.01908,0.02831,1.88731,1.48972,1.74631,1.41847
UIRB_M017,Indus,5,densely grass-vegetated-coarse-grained sand,0.035420015,0.033025735,1.335,2.29917,0.01994,0.03064,2.54674,2.06911,1.92046,1.72438
UIRB_M018,Indus,5,densely grass-vegetated-coarse-grained sand,0.092555864,0.088242153,1.44167,1.95617,0.01841,0.02024,2.9997,2.13346,1.13721,0.79754
UIRB_M019,Indus,5,densely grass-vegetated-coarse-grained sand,0.001335702,0.00122517,2.175,2.30317,0.01487,0.0164,1.38712,1.37444,0.63015,0.61913
UIRB_M020,Indus,5,densely grass-vegetated-coarse-grained sand,0.455079212,0.443825672,2.69533,3.38467,0.02567,0.02971,2.13546,1.94007,1.01874,0.87999
UIRB_M021,Indus,5,densely grass-vegetated-coarse-grained sand,-0.06850273,-0.068703077,1.08694,1.58933,0.00763,0.01169,2.38861,2.30654,0.61772,0.65206
UIRB_M022,Indus,5,densely grass-vegetated-coarse-grained sand,-0.021004211,-0.021329996,0.557,1.85467,0.00458,0.0134,3.4483,2.90707,0.52352,0.32636
UIRB_M023,Indus,5,densely grass-vegetated-coarse-grained sand,0.166020894,0.167212567,1.19403,2.77783,0.00703,0.01543,2.71194,2.43255,0.1393,-0.01849
UIRB_M024,Indus,5,densely grass-vegetated-coarse-grained sand,-0.02374,-0.023303988,1.26567,2.53467,0.00822,0.01454,3.49344,3.1078,0.70466,0.50082
UIRB_M025,Indus,5,densely grass-vegetated-coarse-grained sand,0.056236446,0.054335276,1.34944,3.2204,0.00711,0.01844,1.69171,1.75409,0.29905,0.32398
UIRB_M026,Indus,5,densely grass-vegetated-coarse-grained sand,0.000558566,0.000541456,1.47569,3.47667,0.00769,0.01732,3.81221,3.46591,-0.05505,-0.15503
UIRB_M027,Indus,5,densely grass-vegetated-coarse-grained sand,0.137153382,0.146827478,3.30267,4.3315,0.0279,0.0341,1.34218,1.08523,0.57451,0.44334
UIRB_M028,Indus,5,densely grass-vegetated-coarse-grained sand,0.002743315,0.003218746,1.64167,3.12633,0.01251,0.01943,2.34571,1.8238,0.74895,0.43408
UIRB_M029,Indus,5,densely grass-vegetated-coarse-grained sand,0.033992071,0.036867832,1.70467,2.33583,0.01253,0.01612,1.83303,1.74267,0.73038,0.56957
UIRB_M030,Indus,5,densely grass-vegetated-coarse-grained sand,0.029575955,0.037296887,1.40292,4.03483,0.01193,0.02922,1.86258,1.78668,1.08774,0.81453
UIRB_M031,Indus,5,densely grass-vegetated-coarse-grained sand,0.043224552,0.047019548,1.48694,3.953,0.01577,0.03119,1.14428,1.00495,1.16871,0.75137
UIRB_M032,Indus,5,densely grass-vegetated-coarse-grained sand,0.093233884,0.103082915,1.52633,2.9195,0.01402,0.02559,2.19819,2.00672,1.19903,1.06348
UIRB_M033,Indus,5,densely grass-vegetated-coarse-grained sand,0.002730245,0.002472728,0.651,2.8125,0.01509,0.06167,2.92487,2.56897,3.83188,3.75994
UIRB_M034,Indus,5,densely grass-vegetated-coarse-grained sand,0.010573339,0.010688328,0.93633,1.49333,0.02472,0.03602,4.02091,3.29778,3.95958,3.84441
UIRB_M035,Indus,5,densely grass-vegetated-coarse-grained sand,0.004959764,0.00520874,1.00633,2.54167,0.02308,0.04696,3.61462,3.26821,3.87671,3.60681
UIRB_M036,Indus,5,densely grass-vegetated-coarse-grained sand,-0.022117655,-0.020892674,0.938,3.10817,0.01864,0.04975,4.24208,3.45306,3.83042,3.55696
UIRB_M037,Indus,5,densely grass-vegetated-coarse-grained sand,0.002386443,0.002584502,1.90286,3.18533,0.01663,0.02201,2.54136,2.13331,1.39409,1.08698
UIRB_M038,Indus,5,densely grass-vegetated-coarse-grained sand,0.290353561,0.251837526,2.42667,2.56933,0.02699,0.03045,3.77201,4.67877,2.01084,2.09528
UIRB_M039,Indus,5,densely grass-vegetated-coarse-grained sand,0.0039612,0.003416166,1.44944,4.8385,0.02262,0.06489,2.94768,2.59055,2.32343,2.13912
UIRB_M040,Indus,5,densely grass-vegetated-coarse-grained sand,0.001446095,0.001454003,1.77067,2.46683,0.02507,0.03544,4.46034,4.09475,2.03138,2.0487
UIRB_M041,Indus,5,densely grass-vegetated-coarse-grained sand,0.27479133,0.249979168,1.06167,1.96467,0.01235,0.0281,2.98441,3.68862,2.16205,2.44303
UIRB_M042,Indus,5,densely grass-vegetated-coarse-grained sand,0.120934272,0.108401618,0.92067,2.61417,0.01339,0.02906,3.58966,2.62482,1.76017,1.42227
UIRB_M043,Indus,5,densely grass-vegetated-coarse-grained sand,-0.05406136,-0.046980431,1.838,2.429,0.02248,0.02428,2.64539,2.58316,1.82733,1.58565
UIRB_M044,Indus,5,densely grass-vegetated-coarse-grained sand,0.184741443,0.156039891,0.42767,1.29367,0.00508,0.01489,4.87176,5.37235,1.49496,1.45785
UIRB_M045,Indus,5,densely grass-vegetated-coarse-grained sand,0.004655033,0.003632995,1.24267,4.02067,0.01782,0.04359,2.31512,2.10722,1.73789,1.38016
UIRB_M046,Indus,5,densely grass-vegetated-coarse-grained sand,0.131775093,0.138701065,1.26333,1.27933,0.02501,0.02192,2.34366,2.45627,2.15537,1.97497
UIRB_M047,Indus,5,densely grass-vegetated-coarse-grained sand,0.002993071,0.00349991,1.15833,1.4,0.02166,0.026,2.23887,2.64902,2.08124,2.0787
UIRB_M048,Indus,5,densely grass-vegetated-coarse-grained sand,0.139852805,0.148842748,1.714,2.435,0.02649,0.03494,2.41873,2.41167,2.55145,2.44819
UIRB_M049,Indus,5,densely grass-vegetated-coarse-grained sand,0.002627499,0.002825245,1.275,1.6475,0.02311,0.0287,3.06779,2.51243,2.7443,2.68787
UIRB_M050,Indus,5,densely grass-vegetated-coarse-grained sand,-0.016862553,-0.015848572,1.419,2.74717,0.02492,0.03936,3.65128,2.68357,2.00205,1.74301
UIRB_M051,Indus,5,densely grass-vegetated-coarse-grained sand,0.010089494,0.008766752,1.04367,1.82983,0.01629,0.02735,3.26042,3.80339,1.84709,1.79083
UIRB_M052,Indus,5,densely grass-vegetated-coarse-grained sand,0.002870676,0.002518279,1.021,2.01967,0.01759,0.03044,2.64865,2.77614,2.58521,2.43082
UIRB_M053,Indus,5,densely grass-vegetated-coarse-grained sand,0.36205466,0.318860605,2.03133,4.5695,0.03588,0.06477,3.12167,2.14599,3.01602,2.73873
UIRB_M054,Indus,5,densely grass-vegetated-coarse-grained sand,0.001540239,0.001389973,1.306,3.07448,0.02247,0.03762,4.24915,2.60614,3.3284,2.88621
UIRB_M055,Indus,5,densely grass-vegetated-coarse-grained sand,0.128735336,0.10701506,3.976,3.22317,0.0655,0.03907,3.64063,2.81348,3.61208,3.20936
UIRB_M056,Indus,5,densely grass-vegetated-coarse-grained sand,0.011846938,0.010546947,3.031,2.683,0.06056,0.03727,2.71954,2.18262,3.29173,2.82273
UIRB_M057,Indus,5,densely grass-vegetated-coarse-grained sand,-0.13673188,-0.152131103,1.53583,3.39683,0.02681,0.05745,2.3217,2.24645,2.78543,2.74258
UIRB_M058,Indus,5,densely grass-vegetated-coarse-grained sand,0.001693129,0.001606275,1.34764,3.87283,0.02606,0.06233,3.17837,2.23269,3.97789,3.73784
UIRB_M059,Indus,5,densely grass-vegetated-coarse-grained sand,-0.003266853,-0.003181412,1.23533,1.96667,0.02141,0.03522,4.13357,4.28935,3.63694,3.67987
UIRB_M060,Indus,5,densely grass-vegetated-coarse-grained sand,0.093632411,0.082661422,1.15819,2.2325,0.01982,0.04035,2.72286,2.9644,3.90074,3.97739
UIRB_M061,Indus,5,densely grass-vegetated-coarse-grained sand,0.006892452,0.006457272,0.82267,1.112,0.01755,0.02212,2.62135,2.44898,2.86893,2.77767
UIRB_M062,Indus,5,densely grass-vegetated-coarse-grained sand,-0.031083412,-0.028870236,0.54567,1.281,0.01005,0.0212,5.3341,4.90903,2.3763,2.23783
UIRB_M063,Indus,5,densely grass-vegetated-coarse-grained sand,0.266711119,0.240964547,0.67567,1.66983,0.0107,0.02587,3.44817,3.5397,2.1773,2.16255
UIRB_M064,Indus,5,densely grass-vegetated-coarse-grained sand,0.002865093,0.002687624,1.013,1.8355,0.01702,0.02492,3.44565,2.81646,2.2546,1.97742
UIRB_M065,Indus,5,densely grass-vegetated-coarse-grained sand,0.005857687,0.008484243,4.93667,9.021,0.08809,0.17471,1.64369,1.90691,2.63652,2.74556
UIRB_M066,Indus,5,densely grass-vegetated-coarse-grained sand,0.13473217,0.142945232,0.851,1.4875,0.01353,0.02718,1.88219,2.16864,2.66465,2.84948
UIRB_M067,Indus,5,densely grass-vegetated-coarse-grained sand,-0.042744633,-0.036531905,1.30433,2.724,0.02334,0.03825,2.21261,1.62806,2.87835,2.57483
UIRB_M068,Indus,5,densely grass-vegetated-coarse-grained sand,0.282600632,0.245605956,1.04528,2.48633,0.0198,0.03516,2.50117,1.88383,2.96599,2.57541
UIRB_M069,Indus,5,densely grass-vegetated-coarse-grained sand,0.007256565,0.006896037,0.91625,2.07933,0.01433,0.0276,2.87878,2.25564,2.64563,2.42163
UIRB_M070,Indus,5,densely grass-vegetated-coarse-grained sand,-0.002254436,-0.002020052,1.70556,2.12717,0.02776,0.0354,3.64993,3.47247,1.9294,1.94739
UIRB_M071,Indus,5,densely grass-vegetated-coarse-grained sand,-0.042829304,-0.054200052,1.76819,2.98783,0.02395,0.04405,3.10254,4.65462,1.67506,1.78369
UIRB_M072,Indus,5,densely grass-vegetated-coarse-grained sand,0.001704594,0.004288287,1.78875,8.31,0.03222,0.15537,3.47819,2.89038,2.05284,2.09533
UIRB_M073,Indus,5,densely grass-vegetated-coarse-grained sand,0.509045344,0.396249851,2.35867,3.18417,0.03927,0.04893,3.69691,4.00242,2.24127,2.1428
UIRB_M074,Indus,5,densely grass-vegetated-coarse-grained sand,0.187792448,0.206694688,2.04067,6.07383,0.02653,0.10327,3.24866,3.207,1.94486,2.27626
UIRB_M075,Indus,5,densely grass-vegetated-coarse-grained sand,-0.039698687,-0.042919274,1.99972,3.12083,0.03376,0.0535,3.83147,4.0565,1.9593,1.97916
UIRB_M076,Indus,5,densely grass-vegetated-coarse-grained sand,0.170172938,0.182850177,1.73167,6.92233,0.02817,0.11012,3.35319,2.37268,1.91242,1.88289
UIRB_M077,Indus,5,densely grass-vegetated-coarse-grained sand,0.131258573,0.12358037,2.74028,6.766,0.03793,0.06403,2.44656,1.75662,2.40228,1.92115
UIRB_M078,Indus,5,densely grass-vegetated-coarse-grained sand,-0.307292153,-0.22237459,1.27267,2.5725,0.02312,0.03821,3.65823,4.21534,2.05194,1.80386
UIRB_M079,Indus,5,densely grass-vegetated-coarse-grained sand,0.449700317,0.369368572,1.221,3.191,0.02406,0.04028,3.10932,2.30453,2.63521,2.07247
UIRB_M080,Indus,5,densely grass-vegetated-coarse-grained sand,0.002680103,0.002574676,0.51533,1.80767,0.00999,0.02866,3.16618,2.40082,2.13644,1.88568
UIRB_M081,Indus,5,densely grass-vegetated-coarse-grained sand,-0.203035379,-0.205634382,1.10033,1.6355,0.02647,0.03954,2.46998,2.57941,2.42174,2.42661
