meander_id,tributario,decada,temp_C,precip_mm,glacier_index,ndvi,meltwater_AMB,discharge_Q,sediment_Qs,migration_m_yr,migration_norm,RPMI
LTR_M066,LTR,1990s,-0.82,22.85,18.61,0.143,-0.00303,164.65,1.63,0.42,0.007,0.0007
LTR_M067,LTR,1990s,-0.89,22.85,18.61,0.143,-0.00302,164.65,1.63,0.77,0.022,0.0022
LTR_M068,LTR,1990s,-0.89,22.85,18.61,0.143,-0.00302,164.65,1.63,1.07,0.032,0.0032
LTR_M069,LTR,1990s,-0.89,22.85,18.61,0.143,-0.00302,164.65,1.63,1.28,0.038,0.0038
LTR_M070,LTR,1990s,-0.89,22.85,18.61,0.143,-0.00302,164.65,1.63,0.61,0.017,0.0017
LTR_M071,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.8,0.027,0.0027
LTR_M072,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.71,0.023,0.0023
LTR_M073,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.95,0.028,0.0028
LTR_M074,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.79,0.024,0.0024
LTR_M075,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.87,0.026,0.0026
LTR_M076,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.59,0.02,0.002
LTR_M077,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.86,0.033,0.0033
LTR_M078,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.93,0.035,0.0035
LTR_M079,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.65,0.018,0.0018
LTR_M080,LTR,1990s,-0.76,23.01,18.61,0.143,-0.00302,164.65,1.63,0.75,0.023,0.0023
LTR_M081,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00302,164.65,1.63,0.44,0.014,0.0014
LTR_M082,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00302,164.65,1.63,0.8,0.029,0.0029
LTR_M083,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00302,164.65,1.63,1.25,0.05,0.005
LTR_M084,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,0.95,0.032,0.0032
LTR_M085,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,0.71,0.016,0.0016
LTR_M086,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,0.7,0.018,0.0018
LTR_M087,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,1.45,0.042,0.0042
LTR_M088,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,0.65,0.023,0.0023
LTR_M089,LTR,1990s,-0.7,23.27,18.61,0.143,-0.00301,164.65,1.63,0.8,0.021,0.0021
LTR_M090,LTR,1990s,-0.68,23.36,18.61,0.143,-0.00301,164.65,1.63,0.8,0.021,0.0021
LTR_M091,LTR,1990s,-0.68,23.36,18.61,0.143,-0.00301,164.65,1.63,0.99,0.033,0.0033
LTR_M092,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00301,164.65,1.63,0.84,0.025,0.0025
LTR_M093,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00301,164.65,1.63,1.11,0.029,0.0029
LTR_M094,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00301,164.65,1.63,1.4,0.029,0.0029
LTR_M095,LTR,1990s,-0.67,23.44,18.61,0.143,-0.00301,164.65,1.63,1.39,0.025,0.0025
LTR_M096,LTR,1990s,-0.67,23.44,18.61,0.143,-0.003,164.65,1.63,0.87,0.016,0.0016
LTR_M097,LTR,1990s,-0.67,23.44,18.61,0.143,-0.003,164.65,1.63,0.8,0.018,0.0018
LTR_M098,LTR,1990s,-0.79,23.01,18.61,0.143,-0.003,164.65,1.63,0.79,0.014,0.0014
LTR_M099,LTR,1990s,-0.75,23.27,18.61,0.143,-0.00303,164.65,1.63,0.77,0.018,0.0018
LTR_M100,LTR,1990s,-0.75,23.27,18.61,0.143,-0.00303,164.65,1.63,0.71,0.014,0.0014
LTR_M101,LTR,1990s,-0.76,23.35,18.61,0.143,-0.00303,164.65,1.63,1.32,0.027,0.0027
LTR_M102,LTR,1990s,-0.76,23.35,18.61,0.143,-0.00303,164.65,1.63,1.13,0.026,0.0026
LTR_M103,LTR,1990s,-0.76,23.35,18.61,0.143,-0.00303,164.65,1.63,1.09,0.025,0.0025
LTR_M104,LTR,1990s,-0.76,23.35,18.61,0.143,-0.00303,164.65,1.63,1.08,0.026,0.0026
LTR_M105,LTR,1990s,-0.68,23.36,18.61,0.143,-0.00302,164.65,1.63,1.2,0.031,0.0031
LTR_M106,LTR,1990s,-0.74,23.45,18.61,0.143,-0.00302,164.65,1.63,1.42,0.029,0.0029
LTR_M107,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00302,164.65,1.63,0.96,0.017,0.0017
LTR_M108,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00301,164.65,1.63,1.14,0.016,0.0016
LTR_M109,LTR,1990s,-0.66,23.53,18.61,0.143,-0.00301,164.65,1.63,0.94,0.017,0.0017
LTR_M110,LTR,1990s,-0.61,23.53,18.61,0.143,-0.003,164.65,1.63,0.96,0.012,0.0012
LTR_M111,LTR,1990s,-0.61,23.44,18.61,0.143,-0.00299,164.65,1.63,1.29,0.021,0.0021
LTR_M112,LTR,1990s,-0.55,23.44,18.61,0.143,-0.00298,164.65,1.63,0.86,0.013,0.0013
LTR_M113,LTR,1990s,-0.55,23.44,18.61,0.143,-0.00298,164.65,1.63,2.08,0.034,0.0034
LTR_M114,LTR,1990s,-0.49,23.44,18.61,0.143,-0.00297,164.65,1.63,1.74,0.026,0.0026
LTR_M115,LTR,1990s,-0.49,23.44,18.61,0.143,-0.00297,164.65,1.63,1.21,0.02,0.002
LTR_M116,LTR,1990s,-0.53,23.36,18.61,0.143,-0.00296,164.65,1.63,1.07,0.016,0.0016
LTR_M117,LTR,1990s,-0.4,23.45,18.61,0.143,-0.00295,164.65,1.63,1.23,0.019,0.0019
LTR_M118,LTR,1990s,-0.4,23.45,18.61,0.143,-0.00295,164.65,1.63,0.72,0.01,0.001
LTR_M119,LTR,1990s,-0.34,23.52,18.61,0.143,-0.00294,164.65,1.63,0.77,0.015,0.0015
LTR_M120,LTR,1990s,-0.33,23.61,18.61,0.143,-0.00293,164.65,1.63,1.01,0.019,0.0019
LTR_M121,LTR,1990s,-0.33,23.61,18.61,0.143,-0.00293,164.65,1.63,1.08,0.021,0.0021
LTR_M122,LTR,1990s,-0.28,23.53,18.61,0.143,-0.00293,164.65,1.63,1.15,0.017,0.0017
LTR_M123,LTR,1990s,-0.28,23.79,18.61,0.143,-0.00292,164.65,1.63,1.35,0.024,0.0024
LTR_M124,LTR,1990s,-0.28,23.79,18.61,0.143,-0.00292,164.65,1.63,1.21,0.016,0.0016
LTR_M125,LTR,1990s,-0.28,23.79,18.61,0.143,-0.00292,164.65,1.63,0.84,0.01,0.001
LTR_M126,LTR,1990s,-0.26,23.79,18.61,0.143,-0.00291,164.65,1.63,0.84,0.013,0.0013
LTR_M127,LTR,1990s,-0.26,23.88,18.61,0.143,-0.00291,164.65,1.63,0.98,0.014,0.0014
LTR_M128,LTR,1990s,-0.26,23.88,18.61,0.143,-0.0029,164.65,1.63,0.76,0.011,0.0011
RTR_M01,RTR,1990s,-0.07,29.43,18.61,0.143,-0.00272,164.65,1.63,0.25,0.006,0.0006
RTR_M02,RTR,1990s,-0.22,29.08,18.61,0.143,-0.00272,164.65,1.63,0.35,0.01,0.001
RTR_M03,RTR,1990s,-0.22,29.08,18.61,0.143,-0.00272,164.65,1.63,0.42,0.011,0.0011
RTR_M04,RTR,1990s,-0.22,29.08,18.61,0.143,-0.00272,164.65,1.63,0.36,0.011,0.0011
RTR_M05,RTR,1990s,-0.06,29.27,18.61,0.143,-0.00272,164.65,1.63,0.3,0.012,0.0012
RTR_M06,RTR,1990s,-0.06,29.27,18.61,0.143,-0.00272,164.65,1.63,0.71,0.022,0.0022
RTR_M07,RTR,1990s,-0.06,29.27,18.61,0.143,-0.00272,164.65,1.63,0.56,0.014,0.0014
RTR_M08,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.47,0.012,0.0012
RTR_M09,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.51,0.013,0.0013
RTR_M10,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.06,0.002,0.0002
RTR_M11,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.41,0.013,0.0013
RTR_M12,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.37,0.013,0.0013
RTR_M13,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.46,0.016,0.0016
RTR_M14,RTR,1990s,-0.06,29.1,18.61,0.143,-0.00272,164.65,1.63,0.59,0.017,0.0017
RTR_M15,RTR,1990s,-0.06,29.1,18.61,0.143,-0.00272,164.65,1.63,0.67,0.018,0.0018
RTR_M16,RTR,1990s,-0.06,29.1,18.61,0.143,-0.00272,164.65,1.63,0.63,0.015,0.0015
RTR_M17,RTR,1990s,-0.05,29.1,18.61,0.143,-0.00272,164.65,1.63,0.91,0.024,0.0024
RTR_M18,RTR,1990s,-0.1,28.61,18.61,0.143,-0.00272,164.65,1.63,0.67,0.016,0.0016
RTR_M19,RTR,1990s,-0.1,28.61,18.61,0.143,-0.00272,164.65,1.63,0.72,0.018,0.0018
RTR_M20,RTR,1990s,-0.1,28.61,18.61,0.143,-0.00272,164.65,1.63,0.56,0.016,0.0016
RTR_M21,RTR,1990s,-0.1,28.61,18.61,0.143,-0.00273,164.65,1.63,0.46,0.012,0.0012
RTR_M22,RTR,1990s,-0.07,28.93,18.61,0.143,-0.00273,164.65,1.63,0.63,0.014,0.0014
RTR_M23,RTR,1990s,-0.28,28.44,18.61,0.143,-0.00273,164.65,1.63,0.63,0.016,0.0016
RTR_M24,RTR,1990s,-0.07,28.61,18.61,0.143,-0.00273,164.65,1.63,0.98,0.014,0.0014
RTR_M25,RTR,1990s,-0.07,28.61,18.61,0.143,-0.00273,164.65,1.63,0.86,0.023,0.0023
RTR_M26,RTR,1990s,-0.07,28.61,18.61,0.143,-0.00274,164.65,1.63,0.84,0.021,0.0021
RTR_M27,RTR,1990s,-0.16,28.52,18.61,0.143,-0.00274,164.65,1.63,0.7,0.015,0.0015
RTR_M28,RTR,1990s,-0.16,28.52,18.61,0.143,-0.00274,164.65,1.63,3.6,0.069,0.0069
RTR_M29,RTR,1990s,-0.16,28.52,18.61,0.143,-0.00274,164.65,1.63,1.2,0.025,0.0025
RTR_M31,RTR,1990s,-0.17,28.02,18.61,0.143,-0.00275,164.65,1.63,0.65,0.013,0.0013
RTR_M32,RTR,1990s,-0.17,28.02,18.61,0.143,-0.00275,164.65,1.63,0.51,0.012,0.0012
RTR_M33,RTR,1990s,-0.11,28.02,18.61,0.143,-0.00275,164.65,1.63,0.79,0.017,0.0017
RTR_M34,RTR,1990s,-0.09,27.94,18.61,0.143,-0.00275,164.65,1.63,0.91,0.019,0.0019
RTR_M35,RTR,1990s,-0.09,27.94,18.61,0.143,-0.00275,164.65,1.63,0.94,0.021,0.0021
RTR_M37,RTR,1990s,-0.08,27.77,18.61,0.143,-0.00275,164.65,1.63,0.56,0.01,0.001
RTR_M38,RTR,1990s,-0.08,27.77,18.61,0.143,-0.00275,164.65,1.63,0.91,0.017,0.0017
RTR_M39,RTR,1990s,-0.15,27.17,18.61,0.143,-0.00275,164.65,1.63,0.44,0.006,0.0006
RTR_M40,RTR,1990s,-0.01,27.18,18.61,0.143,-0.00274,164.65,1.63,0.56,0.009,0.0009
RTR_M41,RTR,1990s,-0.02,27.18,18.61,0.143,-0.00274,164.65,1.63,0.9,0.016,0.0016
RTR_M42,RTR,1990s,-0.02,27.18,18.61,0.143,-0.00274,164.65,1.63,0.55,0.014,0.0014
RTR_M44,RTR,1990s,0.03,27.01,18.61,0.143,-0.00273,164.65,1.63,0.98,0.017,0.0017
RTR_M45,RTR,1990s,0.03,27.01,18.61,0.143,-0.00272,164.65,1.63,0.51,0.008,0.0008
RTR_M46,RTR,1990s,0.04,27.01,18.61,0.143,-0.00272,164.65,1.63,1.09,0.015,0.0015
RTR_M47,RTR,1990s,0.01,26.77,18.61,0.143,-0.0027,164.65,1.63,0.61,0.006,0.0006
RTR_M48,RTR,1990s,0.01,26.77,18.61,0.143,-0.00269,164.65,1.63,1.16,0.013,0.0013
RTR_M49,RTR,1990s,0.0,26.68,18.61,0.143,-0.00268,164.65,1.63,0.8,0.009,0.0009
RTR_M50,RTR,1990s,-0.04,26.61,18.61,0.143,-0.00267,164.65,1.63,0.88,0.006,0.0006
RTR_M51,RTR,1990s,-0.03,26.93,18.61,0.143,-0.00266,164.65,1.63,1.09,0.007,0.0007
RTR_M52,RTR,1990s,-0.03,26.34,18.61,0.143,-0.00264,164.65,1.63,0.44,0.003,0.0003
RTR_M53,RTR,1990s,-0.02,26.35,18.61,0.143,-0.00264,164.65,1.63,1.26,0.022,0.0022
CR_M001,CR,1990s,-0.51,20.55,18.61,0.143,-0.00248,164.65,1.63,0.85,0.021,0.0024
CR_M002,CR,1990s,-0.51,20.55,18.61,0.143,-0.00248,164.65,1.63,1.0,0.02,0.0022
CR_M003,CR,1990s,-0.51,20.55,18.61,0.143,-0.00247,164.65,1.63,0.95,0.025,0.0028
CR_M004,CR,1990s,-0.51,20.55,18.61,0.143,-0.00247,164.65,1.63,0.75,0.011,0.0012
CR_M005,CR,1990s,-0.59,20.55,18.61,0.143,-0.00247,164.65,1.63,0.76,0.017,0.0019
CR_M006,CR,1990s,-0.49,20.55,18.61,0.143,-0.00247,164.65,1.63,0.48,0.012,0.0013
CR_M007,CR,1990s,-0.49,20.55,18.61,0.143,-0.00246,164.65,1.63,0.58,0.011,0.0012
CR_M029,CR,1990s,-0.24,20.82,18.61,0.143,-0.00242,164.65,1.63,2.1,0.047,0.0052
CR_M030,CR,1990s,-0.24,20.82,18.61,0.143,-0.00242,164.65,1.63,0.87,0.02,0.0022
CR_M031,CR,1990s,-0.24,20.82,18.61,0.143,-0.00241,164.65,1.63,2.01,0.046,0.0052
CR_M032,CR,1990s,-0.2,20.66,18.61,0.143,-0.00241,164.65,1.63,0.79,0.016,0.0018
CR_M033,CR,1990s,-0.2,20.66,18.61,0.143,-0.00241,164.65,1.63,1.11,0.024,0.0026
CR_M034,CR,1990s,-0.2,20.66,18.61,0.143,-0.00241,164.65,1.63,,,
CR_M035,CR,1990s,-0.19,20.75,18.61,0.143,-0.0024,164.65,1.63,1.07,0.019,0.0021
CR_M036,CR,1990s,-0.19,20.75,18.61,0.143,-0.0024,164.65,1.63,1.58,0.045,0.005
CR_M037,CR,1990s,-0.19,20.76,18.61,0.143,-0.0024,164.65,1.63,0.71,0.013,0.0015
CR_M038,CR,1990s,-0.19,20.76,18.61,0.143,-0.00239,164.65,1.63,0.58,0.013,0.0014
CR_M039,CR,1990s,-0.19,20.76,18.61,0.143,-0.00239,164.65,1.63,1.45,0.033,0.0037
CR_M040,CR,1990s,-0.17,20.67,18.61,0.143,-0.00239,164.65,1.63,1.21,0.031,0.0034
CR_M041,CR,1990s,-0.17,20.67,18.61,0.143,-0.00239,164.65,1.63,0.94,0.02,0.0022
CR_M042,CR,1990s,-0.17,20.67,18.61,0.143,-0.00239,164.65,1.63,1.55,0.036,0.004
CR_M043,CR,1990s,-0.17,20.67,18.61,0.143,-0.00238,164.65,1.63,0.75,0.015,0.0017
CR_M044,CR,1990s,-0.17,20.67,18.61,0.143,-0.00238,164.65,1.63,1.39,0.031,0.0034
CR_M045,CR,1990s,-0.18,20.59,18.61,0.143,-0.00238,164.65,1.63,0.58,0.015,0.0016
CR_M046,CR,1990s,-0.18,20.59,18.61,0.143,-0.00238,164.65,1.63,1.37,0.031,0.0034
CR_M047,CR,1990s,-0.14,20.74,18.61,0.143,-0.00237,164.65,1.63,2.91,0.066,0.0073
CR_M048,CR,1990s,-0.14,20.67,18.61,0.143,-0.00237,164.65,1.63,0.99,0.021,0.0023
CR_M049,CR,1990s,-0.14,20.67,18.61,0.143,-0.00237,164.65,1.63,3.13,0.068,0.0076
CR_M050,CR,1990s,-0.14,20.67,18.61,0.143,-0.00237,164.65,1.63,1.58,0.044,0.0049
CR_M051,CR,1990s,-0.14,20.67,18.61,0.143,-0.00237,164.65,1.63,1.29,0.036,0.004
CR_M052,CR,1990s,-0.14,20.67,18.61,0.143,-0.00236,164.65,1.63,0.77,0.02,0.0022
CR_M053,CR,1990s,-0.15,20.58,18.61,0.143,-0.00236,164.65,1.63,1.86,0.053,0.0058
CR_M054,CR,1990s,-0.15,20.58,18.61,0.143,-0.00236,164.65,1.63,1.08,0.024,0.0027
CR_M055,CR,1990s,-0.15,20.58,18.61,0.143,-0.00236,164.65,1.63,0.96,0.022,0.0024
CR_M056,CR,1990s,-0.11,20.67,18.61,0.143,-0.00235,164.65,1.63,0.92,0.022,0.0025
CR_M057,CR,1990s,-0.11,20.67,18.61,0.143,-0.00235,164.65,1.63,0.97,0.02,0.0022
CR_M058,CR,1990s,-0.13,20.6,18.61,0.143,-0.00235,164.65,1.63,1.23,0.029,0.0033
CR_M059,CR,1990s,-0.13,20.6,18.61,0.143,-0.00235,164.65,1.63,0.87,0.025,0.0027
CR_M060,CR,1990s,-0.13,20.6,18.61,0.143,-0.00234,164.65,1.63,0.93,0.022,0.0024
CR_M061,CR,1990s,-0.13,20.6,18.61,0.143,-0.00234,164.65,1.63,0.91,0.022,0.0024
CR_M073,CR,1990s,-0.11,20.44,18.61,0.143,-0.00231,164.65,1.63,1.36,0.028,0.0031
CR_M074,CR,1990s,-0.05,20.7,18.61,0.143,-0.00231,164.65,1.63,0.75,0.014,0.0015
CR_M075,CR,1990s,-0.1,20.45,18.61,0.143,-0.00231,164.65,1.63,2.1,0.044,0.0049
CR_M076,CR,1990s,-0.1,20.45,18.61,0.143,-0.0023,164.65,1.63,0.64,0.015,0.0017
CR_M077,CR,1990s,-0.02,20.71,18.61,0.143,-0.0023,164.65,1.63,2.03,0.049,0.0068
CR_M078,CR,1990s,-0.02,20.71,18.61,0.143,-0.0023,164.65,1.63,0.46,0.01,0.0011
CR_M079,CR,1990s,0.0,20.8,18.61,0.143,-0.0023,164.65,1.63,2.07,0.04,0.0044
CR_M084,CR,1990s,0.07,20.89,18.61,0.143,-0.00227,164.65,1.63,5.55,0.116,0.0129
CR_M085,CR,1990s,0.03,20.89,18.61,0.143,-0.00226,164.65,1.63,2.07,0.04,0.0045
CR_M086,CR,1990s,0.03,20.89,18.61,0.143,-0.00226,164.65,1.63,1.54,0.031,0.0034
CR_M087,CR,1990s,-0.11,20.73,18.61,0.143,-0.00225,164.65,1.63,1.17,0.018,0.0021
CR_M088,CR,1990s,-0.11,20.73,18.61,0.143,-0.00224,164.65,1.63,1.35,0.023,0.0026
CR_M089,CR,1990s,-0.01,21.08,18.61,0.143,-0.00224,164.65,1.63,0.76,0.011,0.0012
CR_M090,CR,1990s,-0.09,20.9,18.61,0.143,-0.00224,164.65,1.63,0.72,0.012,0.0014
CR_M091,CR,1990s,-0.03,21.16,18.61,0.143,-0.00224,164.65,1.63,1.32,0.025,0.0028
CR_M092,CR,1990s,-0.03,21.16,18.61,0.143,-0.00224,164.65,1.63,0.71,0.012,0.0013
CR_M104,CR,1990s,0.8,24.41,18.61,0.143,-0.00208,164.65,1.63,1.05,0.01,0.0012
CR_M107,CR,1990s,0.88,24.83,18.61,0.143,-0.00206,164.65,1.63,1.33,0.016,0.0018
CR_M108,CR,1990s,0.91,25.0,18.61,0.143,-0.00205,164.65,1.63,0.92,0.014,0.0016
CR_M109,CR,1990s,0.91,24.92,18.61,0.143,-0.00205,164.65,1.63,1.54,0.017,0.0019
CR_M111,CR,1990s,0.92,25.16,18.61,0.143,-0.00204,164.65,1.63,0.76,0.005,0.0006
CR_M112,CR,1990s,0.92,25.16,18.61,0.143,-0.00204,164.65,1.63,1.77,0.025,0.0028
CR_M113,CR,1990s,0.93,25.17,18.61,0.143,-0.00204,164.65,1.63,1.39,0.019,0.0021
CR_M114,CR,1990s,0.94,25.16,18.61,0.143,-0.00204,164.65,1.63,1.94,0.034,0.0047
CR_M115,CR,1990s,0.94,25.34,18.61,0.143,-0.00204,164.65,1.63,1.23,0.004,0.0004
CR_M116,CR,1990s,0.98,25.69,18.61,0.143,-0.00204,164.65,1.63,1.05,0.013,0.0014
CR_M117,CR,1990s,0.97,25.53,18.61,0.143,-0.00203,164.65,1.63,1.31,0.016,0.0018
CR_M118,CR,1990s,0.98,25.68,18.61,0.143,-0.00202,164.65,1.63,1.09,0.018,0.002
CR_M119,CR,1990s,0.98,25.68,18.61,0.143,-0.00202,164.65,1.63,1.36,0.028,0.0031
CR_M120,CR,1990s,1.02,25.76,18.61,0.143,-0.00202,164.65,1.63,0.87,0.012,0.0014
CR_M121,CR,1990s,1.02,25.76,18.61,0.143,-0.00202,164.65,1.63,0.76,0.006,0.0006
CR_M122,CR,1990s,1.0,25.68,18.61,0.143,-0.00202,164.65,1.63,1.77,0.031,0.0034
CR_M123,CR,1990s,1.02,25.85,18.61,0.143,-0.00202,164.65,1.63,1.31,0.025,0.0027
CR_M124,CR,1990s,1.06,25.93,18.61,0.143,-0.00202,164.65,1.63,1.38,0.019,0.0021
PR_M001,PR,1990s,2.26,32.07,7.06,0.132,-0.00633,1550.39,252.52,3.08,0.098,0.0123
PR_M002,PR,1990s,2.26,32.07,7.06,0.132,-0.00634,1550.39,252.52,2.62,0.062,0.0062
PR_M003,PR,1990s,2.31,32.07,7.06,0.132,-0.00636,1550.39,252.52,1.66,0.048,0.0048
PR_M004,PR,1990s,2.34,32.26,7.06,0.132,-0.00637,1550.39,252.52,0.92,0.023,0.0023
PR_M005,PR,1990s,2.34,32.26,7.06,0.132,-0.00637,1550.39,252.52,3.49,0.071,0.0071
PR_M006,PR,1990s,2.28,32.06,7.06,0.132,-0.00638,1550.39,252.52,2.78,0.06,0.006
PR_M007,PR,1990s,2.28,32.06,7.06,0.132,-0.00639,1550.39,252.52,3.13,0.079,0.0079
PR_M008,PR,1990s,2.36,32.25,7.06,0.132,-0.0064,1550.39,252.52,3.61,0.078,0.0078
PR_M009,PR,1990s,2.36,32.25,7.06,0.132,-0.00641,1550.39,252.52,3.26,0.052,0.0052
PR_M010,PR,1990s,2.36,32.25,7.06,0.132,-0.00643,1550.39,252.52,1.58,0.04,0.004
PR_M011,PR,1990s,2.36,32.25,7.06,0.132,-0.00645,1550.39,252.52,1.1,0.028,0.0036
PR_M012,PR,1990s,2.36,32.5,7.06,0.132,-0.00647,1550.39,252.52,1.44,0.044,0.0055
PR_M013,PR,1990s,2.36,32.5,7.06,0.132,-0.00648,1550.39,252.52,1.61,0.032,0.0032
PR_M014,PR,1990s,2.36,32.5,7.06,0.132,-0.00648,1550.39,252.52,1.23,0.025,0.0025
PR_M015,PR,1990s,2.36,32.5,7.06,0.132,-0.00649,1550.39,252.52,3.03,0.053,0.0053
PR_M016,PR,1990s,2.33,32.4,7.06,0.132,-0.0065,1550.39,252.52,2.22,0.06,0.006
PR_M017,PR,1990s,2.33,32.4,7.06,0.132,-0.00652,1550.39,252.52,0.95,0.024,0.0024
PR_M018,PR,1990s,2.4,32.57,7.06,0.132,-0.0066,1550.39,252.52,1.0,0.022,0.0027
PR_M019,PR,1990s,2.4,32.57,7.06,0.132,-0.00661,1550.39,252.52,1.14,0.033,0.0033
PR_M020,PR,1990s,2.35,32.57,7.06,0.132,-0.00666,1550.39,252.52,0.56,0.014,0.0014
PR_M021,PR,1990s,2.35,32.57,7.06,0.132,-0.0067,1550.39,252.52,0.8,0.018,0.0018
PR_M022,PR,1990s,2.42,32.84,7.06,0.132,-0.00673,1550.39,252.52,1.55,0.04,0.004
PR_M023,PR,1990s,2.42,32.84,7.06,0.132,-0.00674,1550.39,252.52,2.32,0.051,0.0051
PR_M024,PR,1990s,2.42,32.96,7.06,0.132,-0.00675,1550.39,252.52,1.61,0.038,0.0038
PR_M025,PR,1990s,2.35,32.91,7.06,0.132,-0.00673,1550.39,252.52,1.2,0.031,0.0031
PR_M026,PR,1990s,2.35,32.91,7.06,0.132,-0.00673,1550.39,252.52,1.16,0.026,0.0026
PR_M027,PR,1990s,2.35,32.91,7.06,0.132,-0.00674,1550.39,252.52,1.58,0.036,0.0036
PR_M028,PR,1990s,2.34,33.13,7.06,0.132,-0.00675,1550.39,252.52,1.21,0.024,0.0024
PR_M029,PR,1990s,2.34,33.13,7.06,0.132,-0.00676,1550.39,252.52,1.03,0.025,0.0025
PR_M030,PR,1990s,2.34,33.13,7.06,0.132,-0.00677,1550.39,252.52,,,
PR_M031,PR,1990s,2.34,33.13,7.06,0.132,-0.00677,1550.39,252.52,1.16,0.025,0.0025
PR_M032,PR,1990s,2.39,33.28,7.06,0.132,-0.00679,1550.39,252.52,0.96,0.024,0.0024
PR_M033,PR,1990s,2.39,33.28,7.06,0.132,-0.00679,1550.39,252.52,0.84,0.019,0.0019
PR_M034,PR,1990s,2.39,33.28,7.06,0.132,-0.0068,1550.39,252.52,0.77,0.016,0.0016
PR_M035,PR,1990s,2.38,33.43,7.06,0.132,-0.00683,1550.39,252.52,1.25,0.025,0.0025
PR_M036,PR,1990s,2.38,33.43,7.06,0.132,-0.00685,1550.39,252.52,1.31,0.031,0.0031
PR_M037,PR,1990s,2.38,33.43,7.06,0.132,-0.00687,1550.39,252.52,1.43,0.032,0.0032
PR_M038,PR,1990s,2.39,33.43,7.06,0.132,-0.00689,1550.39,252.52,1.27,0.018,0.0018
PR_M039,PR,1990s,2.4,33.85,7.06,0.132,-0.0069,1550.39,252.52,0.86,0.016,0.0016
PR_M040,PR,1990s,2.4,33.85,7.06,0.132,-0.00692,1550.39,252.52,1.06,0.021,0.0021
PR_M043,PR,1990s,2.38,33.85,7.06,0.132,-0.00696,1550.39,252.52,0.99,0.023,0.0023
PR_M044,PR,1990s,2.33,33.89,7.06,0.132,-0.00698,1550.39,252.52,1.09,0.02,0.002
PR_M045,PR,1990s,2.33,33.89,7.06,0.132,-0.00699,1550.39,252.52,0.81,0.016,0.0016
PR_M046,PR,1990s,2.39,34.05,7.06,0.132,-0.00703,1550.39,252.52,0.96,0.019,0.0019
PR_M047,PR,1990s,2.38,34.05,7.06,0.132,-0.00705,1550.39,252.52,0.67,0.013,0.0013
PR_M048,PR,1990s,2.38,34.05,7.06,0.132,-0.00707,1550.39,252.52,0.77,0.016,0.0016
PR_M049,PR,1990s,2.37,34.19,7.06,0.132,-0.00711,1550.39,252.52,0.83,0.016,0.0016
PR_M050,PR,1990s,2.42,34.3,7.06,0.132,-0.00717,1550.39,252.52,0.74,0.014,0.0014
PR_M051,PR,1990s,2.42,34.55,7.06,0.132,-0.00718,1550.39,252.52,1.33,0.024,0.0024
PR_M052,PR,1990s,2.43,34.55,7.06,0.132,-0.00722,1550.39,252.52,3.04,0.047,0.0047
PR_M053,PR,1990s,2.44,34.62,7.06,0.132,-0.00726,1550.39,252.52,0.92,0.015,0.0015
PR_M054,PR,1990s,2.44,34.75,7.06,0.132,-0.00726,1550.39,252.52,2.0,0.032,0.0032
PR_M055,PR,1990s,2.28,34.98,7.06,0.132,-0.00715,1550.39,252.52,2.48,0.045,0.0045
PR_M056,PR,1990s,2.38,35.39,7.06,0.132,-0.00714,1550.39,252.52,1.19,0.031,0.0031
