sciName,order,family,genus,BioRealm,DOMESTICATED_large,extinct,Synanthropy_level_simple,WildMeat,Traded_all,Traded_legal,Traded_illegal,Traded_all_live,Traded_all_product,timeTraded_all_1980_2019,Zoonose_vector_1,ZOONOTIC_NB_all,Zoonose_virus_vector_1,ZOONOTIC_NB_viruses,PhyloDist_Homosapiens_mean,pubs_pubmed_all_log,pubs_X
Antechinus_leo,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739088553285,0,0
Antechinus_mimetes,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390886569705,0,0
Antechinus_minimus,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390886320385,0.6931471805599453,0
Antechinus_mysticus,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885461055,1.6094379124341,0
Antechinus_stuartii,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890987995,4.465908118654584,0.0554235098327324
Antechinus_subtropicus,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390888775395,1.09861228866811,0
Antechinus_swainsonii,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390885349835,2.397895272798371,0.03481530573527592
Antechinus_vandycki,DASYUROMORPHIA,DASYURIDAE,Antechinus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885351225,0,0
Murexia_habbema,DASYUROMORPHIA,DASYURIDAE,Murexia,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390887914249,0,0
Murexia_longicaudata,DASYUROMORPHIA,DASYURIDAE,Murexia,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.739088986385,0,0
Murexia_melanurus,DASYUROMORPHIA,DASYURIDAE,Murexia,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.739088840935,1.386294361119891,0
Murexia_naso,DASYUROMORPHIA,DASYURIDAE,Murexia,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739088986385,0,0
Murexia_rothschildi,DASYUROMORPHIA,DASYURIDAE,Murexia,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390887914249,0,0
Phascogale_calura,DASYUROMORPHIA,DASYURIDAE,Phascogale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.73908889803,3.58351893845611,0.07114573952654972
Phascogale_pirata,DASYUROMORPHIA,DASYURIDAE,Phascogale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.73908898694,0,0
Phascogale_tapoatafa,DASYUROMORPHIA,DASYURIDAE,Phascogale,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.739088927385,1.945910149055313,0.03580214071068193
Planigale_gilesi,DASYUROMORPHIA,DASYURIDAE,Planigale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390891637645,1.09861228866811,0
Planigale_ingrami,DASYUROMORPHIA,DASYURIDAE,Planigale,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390890529345,0,0
Planigale_maculata,DASYUROMORPHIA,DASYURIDAE,Planigale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390887095395,0.6931471805599453,0
Planigale_novaeguineae,DASYUROMORPHIA,DASYURIDAE,Planigale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390889476345,0,0
Planigale_tenuirostris,DASYUROMORPHIA,DASYURIDAE,Planigale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390889434095,0,0
Antechinomys_laniger,DASYUROMORPHIA,DASYURIDAE,Antechinomys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390888508215,2.079441541679836,0.06971117627775737
Ningaui_ridei,DASYUROMORPHIA,DASYURIDAE,Ningaui,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390885310296,0.6931471805599453,0
Ningaui_timealeyi,DASYUROMORPHIA,DASYURIDAE,Ningaui,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885310296,0.6931471805599453,0
Ningaui_yvonneae,DASYUROMORPHIA,DASYURIDAE,Ningaui,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390883332295,0,0
Sminthopsis_archeri,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390884483085,0,0
Sminthopsis_bindi,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390887100615,0,0
Sminthopsis_butleri,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390887100615,0.6931471805599453,0
Sminthopsis_crassicaudata,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,yes,yes,no,yes,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390887640695,5.41164605185504,0.05764418754014187
Sminthopsis_dolichura,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,NotZoonotic,0,320.7390888889885,0,0
Sminthopsis_douglasi,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390892532445,2.079441541679836,0
Sminthopsis_froggatti,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390884483085,0,0
Sminthopsis_fuliginosus,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739088632955,0.6931471805599453,0
Sminthopsis_gilberti,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390886657735,0,0
Sminthopsis_granulipes,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.73908870866,1.09861228866811,0
Sminthopsis_hirtipes,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739088755635,0.6931471805599453,0
Sminthopsis_leucopus,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390888748886,1.09861228866811,0
Sminthopsis_longicaudata,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390888695084,0,0
Sminthopsis_macroura,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390893058645,4.804021044733257,0.03699557223227135
Sminthopsis_murina,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390886658085,1.09861228866811,0
Sminthopsis_ooldea,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390882403265,1.386294361119891,0
Sminthopsis_psammophila,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890728365,1.6094379124341,0
Sminthopsis_stalkeri,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390884483085,0,0
Sminthopsis_virginiae,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390892568145,1.386294361119891,0
Sminthopsis_youngsoni,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390883700715,1.945910149055313,0
Myrmecobius_fasciatus,DASYUROMORPHIA,MYRMECOBIIDAE,Myrmecobius,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,2,NotZoonotic,0,320.7390894569596,3.951243718581428,0.05915437193880107
Thylacinus_cynocephalus,DASYUROMORPHIA,THYLACINIDAE,Thylacinus,Australoceania,no,1,no,no,yes,yes,yes,no,yes,2,NotZoonotic,0,NotZoonotic,0,320.7390891258145,4.406719247264253,0.07081434024030293
Chaeropus_ecaudatus,PERAMELEMORPHIA,CHAEROPODIDAE,Chaeropus,Australoceania,no,1,no,no,yes,yes,no,yes,no,0,NotZoonotic,0,NotZoonotic,0,320.7390880517866,1.09861228866811,0
Chaeropus_yirratji,PERAMELEMORPHIA,CHAEROPODIDAE,Chaeropus,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390880517866,0,0
Echymipera_clara,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,Australoceania,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739089415503,0,0
Echymipera_davidi,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390896142114,0,0
Echymipera_echinista,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390891165815,0,0
Echymipera_kalubu,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,Australoceania,no,0,yes,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.739089338965,1.09861228866811,0.03023633288979501
Echymipera_rufescens,PERAMELEMORPHIA,PERAMELIDAE,Echymipera,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.73908939287,1.09861228866811,0
Microperoryctes_aplini,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739089671992,0,0
Microperoryctes_longicauda,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390897428155,0,0
Microperoryctes_murina,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390897774694,0,0
Microperoryctes_papuensis,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739089836558,0,0
Rhynchomeles_prattorum,PERAMELEMORPHIA,PERAMELIDAE,Rhynchomeles,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390894893945,0.6931471805599453,0
Isoodon_auratus,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885482445,2.19722457733622,0
Isoodon_fusciventer,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885482445,2.079441541679836,0.06971117627775737
Isoodon_macrourus,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,Australoceania,no,0,yes,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390885723745,4.61512051684126,0.08657261326914659
Isoodon_obesulus,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,320.7390885482445,4.007333185232471,0.1202358934512496
Isoodon_peninsulae,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390885482445,0,0
Perameles_bougainville,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,0,no,no,yes,yes,no,no,yes,1,Zoonotic,3,NotZoonotic,0,320.7390890762745,3.433987204485146,0.1514252846228588
Perameles_eremiana,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390889793045,0,0
Perameles_fasciata,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890762745,0,0
Perameles_gunnii,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,320.7390889701895,3.465735902799727,0.1161852937962623
Perameles_myosuros,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890762745,0,0
Perameles_nasuta,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,320.7390888140745,3.663561646129646,0.1044023028195831
Perameles_notina,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890762745,0,0
Perameles_pallescens,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890762745,0,0
Perameles_papillon,PERAMELEMORPHIA,PERAMELIDAE,Perameles,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390890762745,0,0
Peroryctes_broadbenti,PERAMELEMORPHIA,PERAMELIDAE,Peroryctes,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739089043824,0,0
Peroryctes_raffrayana,PERAMELEMORPHIA,PERAMELIDAE,Peroryctes,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739089043824,0,0
Macrotis_lagotis,PERAMELEMORPHIA,THYLACOMYIDAE,Macrotis,Australoceania,no,0,no,no,yes,yes,no,no,yes,6,Zoonotic,1,NotZoonotic,0,320.7390897481945,3.465735902799727,0.05959252078146344
Macrotis_leucura,PERAMELEMORPHIA,THYLACOMYIDAE,Macrotis,Australoceania,no,1,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390897481945,0.6931471805599453,0.02323705875925246
Hypsiprymnodon_moschatus,DIPROTODONTIA,HYPSIPRYMNODONTIDAE,Hypsiprymnodon,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390901413744,2.079441541679836,0.03575551246887806
Dendrolagus_bennettianus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,no,yes,yes,no,yes,yes,5,NotZoonotic,0,NotZoonotic,0,320.739090746597,0,0
Dendrolagus_dorianus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,no,yes,2,NotZoonotic,0,NotZoonotic,0,320.7390905570295,1.09861228866811,0
Dendrolagus_goodfellowi,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,yes,yes,6,Zoonotic,1,Zoonotic,1,320.739090515362,2.302585092994046,0.03521101147238224
Dendrolagus_inustus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,yes,yes,7,NotZoonotic,0,NotZoonotic,0,320.7390908993465,1.386294361119891,0
Dendrolagus_lumholtzi,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.739090806275,2.564949357461537,0.0964482465392522
Dendrolagus_matschiei,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,no,yes,10,NotZoonotic,0,NotZoonotic,0,320.7390906746095,2.833213344056216,0.03197017223219715
Dendrolagus_mayri,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390904580645,0,0
Dendrolagus_mbaiso,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390908869976,0,0
Dendrolagus_notatus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390909624265,0,0
Dendrolagus_pulcherrimus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,no,yes,1,NotZoonotic,0,NotZoonotic,0,320.739090741732,0,0
Dendrolagus_scottae,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390905425045,0,0
Dendrolagus_spadix,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739090538602,0,0
Dendrolagus_stellarum,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739090757717,0,0
Dendrolagus_ursinus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,Australoceania,no,0,no,yes,yes,yes,no,yes,yes,4,NotZoonotic,0,NotZoonotic,0,320.739090881502,0,0
Dorcopsis_atrata,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390902288636,0,0
Dorcopsis_hageni,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Australoceania,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390902870065,0,0
Dorcopsis_luctuosa,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Australoceania,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390901440251,0,0
Dorcopsis_muelleri,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,Australoceania,no,0,no,yes,yes,yes,no,yes,no,0,NotZoonotic,0,NotZoonotic,0,320.739090362223,1.791759469228055,0.04931333494885793
Dorcopsulus_macleayi,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,Australoceania,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390903164529,0,0
Dorcopsulus_vanheurni,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,Australoceania,no,0,yes,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,320.7390903164529,1.09861228866811,0
Petrogale_assimilis,DIPROTODONTIA,MACROPODIDAE,Petrogale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.7390905688015,2.079441541679836,0.06049682135491721
Petrogale_brachyotis,DIPROTODONTIA,MACROPODIDAE,Petrogale,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,320.739090528655,1.6094379124341,0.0348821089138858
