estado,pais,ibd_medio_cm,grupo_ancestria
East Dunbartonshire,United Kingdom,0.0034257258435853,Indigenous American
Quezaltenango,Guatemala,0.0034209031464452,Indigenous American
Illinois,United States,0.00341753933779753,Indigenous American
Washington,United States,0.00341544704223788,Indigenous American
Lempira,Honduras,0.003390553734104,Indigenous American
Wrexham,United Kingdom,0.00338741986252436,Indigenous American
Anglesey,United Kingdom,0.0033185934348461,Indigenous American
Quiche,Guatemala,0.00329186996641659,Indigenous American
Arusha,Tanzania,0.0032749649584837,Indigenous American
Alaska,United States,0.00326542890734968,Indigenous American
Jutiapa,Guatemala,0.00325732813428198,Indigenous American
Powys,United Kingdom,0.00322620856583491,Indigenous American
Veraguas,Panama,0.0032013260966751,Indigenous American
Idaho,United States,0.00319434086303223,Indigenous American
Aargau,Switzerland,0.0031819497233981,Indigenous American
Isla de la Juventud,Cuba,0.0031634043956089,Indigenous American
Boaco,Nicaragua,0.0031440413076888,Indigenous American
Pais Vasco,Spain,0.00312112768764848,Indigenous American
Fermanagh and Omagh,United Kingdom,0.00302351077130203,Indigenous American
Scottish Borders,United Kingdom,0.00301385155740927,Indigenous American
Berlin,Germany,0.00299279638217214,Indigenous American
Denbighshire,United Kingdom,0.00298547746121564,Indigenous American
Faro,Portugal,0.0029513009770343,Indigenous American
East Lothian,United Kingdom,0.0029479223348233,Indigenous American
South Dakota,United States,0.00294686675598738,Indigenous American
Mid and East Antrim,United Kingdom,0.002940326539015,Indigenous American
Morona Santiago,Ecuador,0.0029375409656713,Indigenous American
Guatemala,Guatemala,0.00289762519572575,Indigenous American
Antrim and Newtownabbey,United Kingdom,0.0028870889089424,Indigenous American
South Lanarkshire,United Kingdom,0.0028581012141671,Indigenous American
Monaghan,Ireland,0.00285385737988168,Indigenous American
Ohio,United States,0.00283865231052032,Indigenous American
Montana,United States,0.00283822072823638,Indigenous American
Renfrewshire,United Kingdom,0.00283685568511622,Indigenous American
Nebraska,United States,0.00283669372936776,Indigenous American
Ayre,Isle of Man,0.0028302410459781,Indigenous American
Panama Oeste,Panama,0.0028286196870134,Indigenous American
Vargas,Venezuela,0.002819631182266,Indigenous American
Chalatenango,El Salvador,0.00281530467247835,Indigenous American
East Ayrshire,United Kingdom,0.00279815606117518,Indigenous American
Herefordshire,United Kingdom,0.00276758622218295,Indigenous American
Tumbes,Peru,0.0027219713964768,Indigenous American
Santa Rita,Guam,0.0027080678660862,Indigenous American
Pasco,Peru,0.0027040402862751,Indigenous American
Cork,Ireland,0.00270170089510515,Indigenous American
Ceredigion,United Kingdom,0.0026457772833163,Indigenous American
Delaware,United States,0.00264047202518406,Indigenous American
Puntarenas,Costa Rica,0.0026393486128778,Indigenous American
Islas Canarias,Spain,0.0026348172539459,Indigenous American
Izabal,Guatemala,0.00263210525309059,Indigenous American
Lubusz,Poland,0.0026315317856804,Indigenous American
Causeway Coast and Glens,United Kingdom,0.0026314687980731,Indigenous American
Cantabria,Spain,0.00262878588242752,Indigenous American
La Libertad,El Salvador,0.00261788805986136,Indigenous American
Merthyr Tydfil,United Kingdom,0.00261326059848805,Indigenous American
Monmouthshire,United Kingdom,0.00260699664373855,Indigenous American
Iowa,United States,0.00258932547568495,Indigenous American
Carmarthenshire,United Kingdom,0.00258569317230996,Indigenous American
Islas Baleares,Spain,0.0025695539414808,Indigenous American
Derry and Strabane,United Kingdom,0.00255507762381708,Indigenous American
Zacapa,Guatemala,0.0025367456255717,Indigenous American
West Dunbartonshire,United Kingdom,0.00251620446626465,Indigenous American
Salzburg,Austria,0.0025112518445696,Indigenous American
Argyll and Bute,United Kingdom,0.0025108086720065,Indigenous American
Maryland,United States,0.00250734438188771,Indigenous American
Ceara,Brazil,0.00250241751416535,Indigenous American
Nouvelle-Aquitaine,France,0.00247327634801736,Indigenous American
Neath Port Talbot,United Kingdom,0.00246731048450876,Indigenous American
Inarajan,Guam,0.0024583007108927,Indigenous American
Santo Domingo,Dominican Republic,0.0024467696278302,Indigenous American
Aragua,Venezuela,0.0024390103012822,Indigenous American
Atlantida,Honduras,0.002415004969885,Indigenous American
Pembrokeshire,United Kingdom,0.00241443890487244,Indigenous American
North Yorkshire,United Kingdom,0.00237675537917889,Indigenous American
Braga,Portugal,0.0023715921429716,Indigenous American
North Dakota,United States,0.00236708405226396,Indigenous American
Hedmark,Norway,0.0023593761245889,Indigenous American
Guarico,Venezuela,0.0023484661308855,Indigenous American
Southland,New Zealand,0.0023476036387066,Indigenous American
Saskatchewan,Canada,0.0023391489274944,Indigenous American
Vermont,United States,0.00232793389029751,Indigenous American
Bridgend,United Kingdom,0.00232279675993665,Indigenous American
Independencia,Dominican Republic,0.0023205704501526,Indigenous American
Fife,United Kingdom,0.00230871706988708,Indigenous American
Ontario,Canada,0.00228998297164501,Indigenous American
Olancho,Honduras,0.00228826609516185,Indigenous American
Conwy,United Kingdom,0.0022497901538219,Indigenous American
Maine,United States,0.0022439458314213,Indigenous American
Dumfries and Galloway,United Kingdom,0.00224342277049942,Indigenous American
Tamuning,Guam,0.0022419239201313,Indigenous American
Michigan,United States,0.00224092367537361,Indigenous American
Ticino,Switzerland,0.0022167573767118,Indigenous American
East Renfrewshire,United Kingdom,0.00221502022438595,Indigenous American
Northern Territory,Australia,0.0022134378969251,Indigenous American
Highland,United Kingdom,0.00220755976926252,Indigenous American
Cortes,Honduras,0.0022035001583978,Indigenous American
Kerry,Ireland,0.00219627216375335,Indigenous American
Bekaa,Lebanon,0.0021930563850023,Indigenous American
Ocotepeque,Honduras,0.0021927673793431,Indigenous American
Falkirk,United Kingdom,0.00218979311306422,Indigenous American
Nordland,Norway,0.0021873065863446,Indigenous American
Colon,Honduras,0.0021810109926369,Indigenous American
Norfolk,United Kingdom,0.00216274090650694,Indigenous American
Chimborazo,Ecuador,0.00215665307268649,Indigenous American
Swansea,United Kingdom,0.0021505456679027,Indigenous American
Santa Ana,El Salvador,0.00214483994247166,Indigenous American
Clare,Ireland,0.00214169156359517,Indigenous American
Kalimantan Tengah,Indonesia,0.002137254123926,Indigenous American
British Columbia,Canada,0.00213675037970538,Indigenous American
Miranda,Venezuela,0.0021356286417041,Indigenous American
Donegal,Ireland,0.00213190985096814,Indigenous American
San CristÃ³bal,Dominican Republic,0.0021290467898532,Indigenous American
Arica y Parinacota,Chile,0.0021289890564183,Indigenous American
Ahuachapan,El Salvador,0.0021254126689355,Indigenous American
Merseyside,United Kingdom,0.00211584976439761,Indigenous American
North Ayrshire,United Kingdom,0.0021117028840159,Indigenous American
South Ayrshire,United Kingdom,0.0021046448814404,Indigenous American
Caerphilly,United Kingdom,0.00210425098608955,Indigenous American
San Salvador,El Salvador,0.00210037444211152,Indigenous American
Schleswig-Holstein,Germany,0.00209975946614746,Indigenous American
South Gloucestershire,United Kingdom,0.0020935513643268,Indigenous American
San Pedro de MacorÃ­s,Dominican Republic,0.0020830453452675,Indigenous American
Cabanas,El Salvador,0.00208280746212585,Indigenous American
Cambridgeshire,United Kingdom,0.00206719038436571,Indigenous American
Bath and North East Somerset,United Kingdom,0.00205389589925816,Indigenous American
Occitanie,France,0.0020514667418341,Indigenous American
La Paz,El Salvador,0.00204429349288676,Indigenous American
Stoke-on-Trent,United Kingdom,0.00204387165344375,Indigenous American
Comunidad Valenciana,Spain,0.0020372149286803,Indigenous American
Newport,United Kingdom,0.0020216388104926,Indigenous American
Coimbra,Portugal,0.0020145471403215,Indigenous American
Principado de Asturias,Spain,0.00200561959658227,Indigenous American
Torfaen,United Kingdom,0.0020041564192829,Indigenous American
Lancashire,United Kingdom,0.00199832735586869,Indigenous American
New York,United States,0.00199758822902129,Indigenous American
Lisburn and Castlereagh,United Kingdom,0.0019965050439337,Indigenous American
Cumbria,United Kingdom,0.00199574479696635,Indigenous American
North Lanarkshire,United Kingdom,0.00199216158214336,Indigenous American
San Miguel,El Salvador,0.00198985268169146,Indigenous American
Greater Manchester,United Kingdom,0.00198330162817089,Indigenous American
North Down and Ards,United Kingdom,0.0019802255146274,Indigenous American
Repuplika Srpska,Bosnia and Herzegovina,0.0019721102631932,Indigenous American
Peten,Guatemala,0.0019716155252997,Indigenous American
Central Bedfordshire,United Kingdom,0.00196634448593059,Indigenous American
Yoro,Honduras,0.0019640384894933,Indigenous American
Derbyshire,United Kingdom,0.00196359891633508,Indigenous American
Perthshire and Kinross,United Kingdom,0.00195955798072042,Indigenous American
Leon,Nicaragua,0.0019554524936786,Indigenous American
Stirling,United Kingdom,0.0019506002262508,Indigenous American
La Altagracia,Dominican Republic,0.0019504778707983,Indigenous American
New Brunswick,Canada,0.00194729895859208,Indigenous American
West Lothian,United Kingdom,0.00194708613045947,Indigenous American
Shropshire,United Kingdom,0.00194544991648186,Indigenous American
Carlow,Ireland,0.00194329654670226,Indigenous American
Cardiff,United Kingdom,0.0019419843311489,Indigenous American
Blaenau Gwent,United Kingdom,0.0019373043817742,Indigenous American
Jinotega,Nicaragua,0.0019329417673744,Indigenous American
Pennsylvania,United States,0.00192974400353471,Indigenous American
Alberta,Canada,0.00192851652042709,Indigenous American
Umbria,Italy,0.0019264539376737,Indigenous American
Uppsala,Sweden,0.0019245573450113,Indigenous American
Angus,United Kingdom,0.00192358823485112,Indigenous American
Mid Ulster,United Kingdom,0.00192138727480412,Indigenous American
New Hampshire,United States,0.00192032125647448,Indigenous American
Nova Scotia,Canada,0.00191452176737938,Indigenous American
Gloucestershire,United Kingdom,0.00191224477597855,Indigenous American
Bolivar,Colombia,0.00190506099831166,Indigenous American
Staffordshire,United Kingdom,0.00190425207265161,Indigenous American
Northumberland,United Kingdom,0.00190004143924147,Indigenous American
Moray,United Kingdom,0.00189997258511812,Indigenous American
Vestfold,Norway,0.0018911327162965,Indigenous American
Attica,Greece,0.0018816098691399,Indigenous American
Cuscatlan,El Salvador,0.00187669075981896,Indigenous American
Miyagi,Japan,0.0018766880815664,Indigenous American
West Yorkshire,United Kingdom,0.00187501861067965,Indigenous American
Galway,Ireland,0.00187433391741513,Indigenous American
Dublin,Ireland,0.00187237173434286,Indigenous American
Wiltshire,United Kingdom,0.00186901487395968,Indigenous American
Canelones,Uruguay,0.0018671338820503,Indigenous American
Aberdeenshire,United Kingdom,0.00186445806058247,Indigenous American
Udon Thani,Thailand,0.0018610363260965,Indigenous American
Cheshire West and Chester,United Kingdom,0.00186096660947891,Indigenous American
Santiago RodrÃ­guez,Dominican Republic,0.0018570496026495,Indigenous American
Victoria,Australia,0.00185255130374427,Indigenous American
CamagÃ¼ey,Cuba,0.00184986018913075,Indigenous American
Matagalpa,Nicaragua,0.0018495597322696,Indigenous American
Hy?go,Japan,0.0018472573945123,Indigenous American
Peterborough,United Kingdom,0.0018470357124536,Indigenous American
Vysocina,Czech Republic,0.0018469147178025,Indigenous American
Phetchabun,Thailand,0.0018433660597052,Indigenous American
Devon,United Kingdom,0.00184277011339785,Indigenous American
Cheshire East,United Kingdom,0.00183616511433111,Indigenous American
Quindio,Colombia,0.00183374259528576,Indigenous American
HaZafon,Israel,0.001831605231293,Indigenous American
Corse,France,0.0018306832280617,Indigenous American
El Oro,Ecuador,0.0018283160340811,Indigenous American
Aconcagua,Chile,0.0018155720210541,Indigenous American
Hampshire,United Kingdom,0.00181262418494111,Indigenous American
Esteli,Nicaragua,0.0018080003584161,Indigenous American
New Jersey,United States,0.0018075088461217,Indigenous American
Waterford,Ireland,0.00180747755905273,Indigenous American
Louth,Ireland,0.00180413668930666,Indigenous American
La Paz,Bolivia,0.001798061051629,Indigenous American
Hessen,Germany,0.0017953385666161,Indigenous American
Rhode Island,United States,0.00179426626244267,Indigenous American
Yaroslavl',Russia,0.0017912175711365,Indigenous American
Granada,Nicaragua,0.0017831974628555,Indigenous American
Worcestershire,United Kingdom,0.00178055085060798,Indigenous American
Vasterbotten,Sweden,0.0017780655064276,Indigenous American
New South Wales,Australia,0.0017769419235023,Indigenous American
South Yorkshire,United Kingdom,0.00177585917841654,Indigenous American
Manawatu-Wanganui,New Zealand,0.0017752353876413,Indigenous American
Hawaii,United States,0.00177510923600789,Indigenous American
Kanagawa,Japan,0.0017632170525752,Indigenous American
Cornwall,United Kingdom,0.0017592823403661,Indigenous American
Buckinghamshire,United Kingdom,0.00175764799429496,Indigenous American
Barahona,Dominican Republic,0.0017572096177877,Indigenous American
Eilean Siar,United Kingdom,0.00175685519070386,Indigenous American
Falcon,Venezuela,0.001751342444282,Indigenous American
South,Lebanon,0.001750050563188,Indigenous American
Panama,Panama,0.0017499116077794,Indigenous American
Nottinghamshire,United Kingdom,0.00174318231707653,Indigenous American
Fes-Meknes,Morocco,0.00173696379784635,Indigenous American
Francisco Morazan,Honduras,0.0017369123476761,Indigenous American
Mayo,Ireland,0.00172792318313494,Indigenous American
Offaly,Ireland,0.00172667483478555,Indigenous American
Kilkenny,Ireland,0.0017230202932413,Indigenous American
Mayabeque,Cuba,0.00172280601208655,Indigenous American
Redcar and Cleveland,United Kingdom,0.00172223178913085,Indigenous American
Wisconsin,United States,0.0017207812280532,Indigenous American
Blackburn with Darwen,United Kingdom,0.0017187101549974,Indigenous American
Massachusetts,United States,0.00171852996329168,Indigenous American
Cauca,Colombia,0.00171728938201675,Indigenous American
Castile and Leon,Spain,0.00171705763091303,Indigenous American
Wellington,New Zealand,0.0017128804865191,Indigenous American
Zulia,Venezuela,0.0017073488305609,Indigenous American
Oxfordshire,United Kingdom,0.00170161050297574,Indigenous American
Potosi,Bolivia,0.0016942182834705,Indigenous American
West Berkshire,United Kingdom,0.00169352472476466,Indigenous American
Chiriqui,Panama,0.0016913275323913,Indigenous American
Nelson,New Zealand,0.0016885736926175,Indigenous American
Marche,Italy,0.00168240803131972,Indigenous American
Sonsonate,El Salvador,0.0016812874570842,Indigenous American
Pernambuco,Brazil,0.00166661366046793,Indigenous American
Atlantico Sur,Nicaragua,0.0016596166918524,Indigenous American
Atacama,Chile,0.00165746731023,Indigenous American
Minnesota,United States,0.00165077952054577,Indigenous American
Bayern,Germany,0.00165073218934195,Indigenous American
Leicestershire,United Kingdom,0.00163725122061452,Indigenous American
Coastal-Karst,Slovenia,0.0016371078731078,Indigenous American
Aussig,Czech Republic,0.001635114790762,Indigenous American
Taranaki,New Zealand,0.001634818413653,Indigenous American
Essex,United Kingdom,0.00163163049892346,Indigenous American
Inverclyde,United Kingdom,0.0016247877612635,Indigenous American
Midlothian,United Kingdom,0.0016243564864213,Indigenous American
Lincolnshire,United Kingdom,0.00162151503785512,Indigenous American
Tipperary,Ireland,0.00162092999782915,Indigenous American
Melekeok,Palau,0.0016208991024763,Indigenous American
Salta,Argentina,0.001612302890226,Indigenous American
Comayagua,Honduras,0.0016091001685018,Indigenous American
Luton,United Kingdom,0.0016077351065606,Indigenous American
Valverde,Dominican Republic,0.001607164830054,Indigenous American
Andalusia,Spain,0.00160027045857424,Indigenous American
