depth_m,age_AD,CH4
123.368,1728.22,748
123.373,1728.2,747.5
123.378,1728.18,747
123.383,1728.15,746.9
123.388,1728.13,747.3
123.394,1728.1,747.1
123.399,1728.08,747.3
123.404,1728.06,748.4
123.41,1728.03,748
123.415,1728.01,748.2
123.42,1727.98,748.4
123.426,1727.96,748.6
123.431,1727.93,750
123.436,1727.9,751.4
123.441,1727.87,749
123.447,1727.84,749.1
123.452,1727.82,750.6
123.457,1727.79,749.6
123.463,1727.76,748.5
123.468,1727.73,748.6
123.473,1727.7,748.7
123.478,1727.67,747.1
123.484,1727.65,747.3
123.489,1727.62,747
123.494,1727.59,747.2
123.499,1727.56,746.4
123.505,1727.53,746.1
123.51,1727.51,748.2
123.515,1727.48,747.8
123.521,1727.45,747.6
123.526,1727.42,747.3
123.531,1727.39,746.5
123.537,1727.36,747.8
123.542,1727.34,746.9
123.547,1727.31,746.5
123.552,1727.28,745.8
123.558,1727.25,746.7
123.563,1727.22,746.9
123.568,1727.19,745.5
123.573,1727.17,745.6
123.579,1727.14,746.5
123.584,1727.11,745.5
123.589,1727.08,744.5
123.595,1727.05,744.2
123.6,1727.03,744.7
123.605,1727,744.7
123.61,1726.97,744.7
123.616,1726.94,744.3
123.621,1726.92,744.5
123.626,1726.89,747.1
123.632,1726.86,745.2
123.637,1726.83,746
123.642,1726.81,747.2
123.647,1726.78,746.5
123.653,1726.75,746.6
123.658,1726.72,746.2
123.663,1726.7,747.4
123.668,1726.67,747.2
123.674,1726.64,746.2
123.679,1726.61,745.3
123.684,1726.59,746.8
123.69,1726.56,745.9
123.695,1726.53,745.2
123.7,1726.51,744.9
123.705,1726.48,746.1
123.711,1726.45,745.3
123.716,1726.42,745.7
123.721,1726.4,745.9
123.727,1726.37,745.8
123.732,1726.34,745.3
123.737,1726.31,744.4
123.742,1726.29,745.1
123.748,1726.26,744.5
123.753,1726.23,745.7
123.758,1726.2,744.3
123.764,1726.18,744.3
123.769,1726.15,743.4
123.775,1726.12,744.2
123.78,1726.09,745
123.785,1726.07,744.2
123.791,1726.04,744.7
123.796,1726.01,744.4
123.802,1725.99,744.8
123.807,1725.96,743.4
123.812,1725.94,744
123.818,1725.92,743.7
123.823,1725.9,745.3
123.828,1725.88,745.7
123.834,1725.86,747
123.839,1725.84,746.8
123.844,1725.82,746.9
123.85,1725.79,748.3
123.855,1725.77,748.2
123.861,1725.75,748.6
123.866,1725.73,747.7
123.871,1725.71,746.8
123.877,1725.69,744.9
123.882,1725.67,743.5
123.888,1725.64,741.9
123.893,1725.62,742.9
123.898,1725.6,742.6
123.904,1725.58,743.6
123.909,1725.56,743.4
123.914,1725.54,743.3
123.92,1725.52,743.2
123.925,1725.49,742.6
123.931,1725.47,742.7
123.936,1725.45,742
123.941,1725.43,741.9
123.947,1725.41,741.6
123.952,1725.39,742.4
123.957,1725.37,742.1
123.963,1725.34,741.7
123.968,1725.32,742.4
123.974,1725.3,742.5
123.979,1725.28,742.2
123.984,1725.26,744.2
123.99,1725.24,743.8
123.995,1725.22,741.8
124,1725.2,743.2
124.006,1725.17,741.9
124.011,1725.15,742.4
124.017,1725.13,742
124.022,1725.11,743.1
124.027,1725.09,742.5
124.033,1725.07,743
124.038,1725.04,743
124.043,1725.02,743.6
124.049,1725,741.4
124.054,1724.98,742.3
124.06,1724.96,743.3
124.065,1724.94,742.3
124.07,1724.91,742.6
124.076,1724.89,743.2
124.081,1724.87,743.1
124.087,1724.85,742.8
124.092,1724.82,742.3
124.097,1724.8,741.8
124.103,1724.78,743.3
124.108,1724.76,743
124.113,1724.73,743.2
124.119,1724.71,743.3
124.124,1724.69,744.5
124.129,1724.67,743.1
124.135,1724.65,744.5
124.14,1724.62,745.8
124.146,1724.6,745
124.151,1724.58,747
124.156,1724.56,745.2
124.162,1724.53,747
124.167,1724.51,746.3
124.172,1724.49,745.7
124.178,1724.47,744.5
124.183,1724.45,743.7
124.189,1724.42,742
124.194,1724.4,742.3
124.199,1724.38,740.3
124.205,1724.36,740.7
124.21,1724.33,741.9
124.215,1724.31,741
124.221,1724.29,740.4
124.226,1724.27,740.2
124.232,1724.24,738.1
124.237,1724.22,739.1
124.242,1724.2,739.1
124.248,1724.18,738.2
124.253,1724.16,740.1
124.258,1724.13,739.7
124.264,1724.11,738.9
124.269,1724.09,738.6
124.275,1724.07,738.3
124.28,1724.04,738.4
124.285,1724.02,738.6
124.291,1724,738.5
124.296,1723.98,739.2
124.302,1723.96,739.1
124.307,1723.93,741.3
124.312,1723.91,742.1
124.318,1723.89,744
124.323,1723.87,745.3
124.328,1723.85,746.1
124.334,1723.82,746.7
124.339,1723.8,746.9
124.345,1723.78,747.8
124.35,1723.76,748.1
124.355,1723.74,747.2
124.361,1723.72,749.2
124.366,1723.69,750.2
124.371,1723.67,752.3
124.377,1723.65,752.1
124.382,1723.63,754.1
124.388,1723.61,755.6
124.393,1723.58,756.5
124.398,1723.56,756.6
124.404,1723.54,754.4
124.409,1723.52,752
124.414,1723.5,751.7
124.42,1723.47,750
124.425,1723.45,749.4
124.431,1723.43,749.5
124.436,1723.41,749.5
124.441,1723.39,748.9
124.447,1723.36,749.9
124.452,1723.34,749.8
124.457,1723.32,751.4
124.463,1723.3,753.3
124.468,1723.28,752.4
124.474,1723.25,750.5
124.479,1723.23,749.8
124.485,1723.21,748.5
124.49,1723.19,748.3
124.495,1723.17,747.6
124.5,1723.15,747.5
124.506,1723.12,746.6
124.511,1723.1,746.2
124.517,1723.08,747.3
124.522,1723.06,748.1
124.527,1723.04,747.1
124.533,1723.01,746.9
124.538,1722.99,747.4
124.543,1722.97,747
124.549,1722.94,745.7
124.554,1722.91,747.6
124.56,1722.89,746.2
124.565,1722.86,746.6
124.57,1722.84,746.1
124.576,1722.81,746.2
124.581,1722.78,746.7
124.586,1722.76,746.3
124.592,1722.73,746.3
124.597,1722.71,746.9
124.603,1722.68,746.3
124.608,1722.66,745.4
124.613,1722.63,746.2
124.619,1722.6,745.7
124.624,1722.58,744.9
124.629,1722.55,743.9
124.635,1722.53,744.5
124.64,1722.5,744.6
124.645,1722.47,744.2
124.651,1722.45,743.2
124.656,1722.42,744.5
124.662,1722.4,744.4
124.667,1722.37,744.4
124.673,1722.34,742.9
124.678,1722.32,743.5
124.683,1722.29,743.6
124.689,1722.27,743.6
124.694,1722.24,744.3
124.699,1722.22,743.8
124.705,1722.19,744.2
124.71,1722.17,744.3
124.715,1722.14,744.5
124.721,1722.11,743.3
124.726,1722.09,744.3
124.732,1722.06,743.5
124.737,1722.04,743.4
124.742,1722.01,743.2
124.748,1721.99,742.2
124.753,1721.96,742.3
124.759,1721.94,742
124.764,1721.91,741.2
124.769,1721.89,741.1
124.775,1721.86,740.1
124.78,1721.84,741.2
124.785,1721.81,741.3
124.791,1721.79,740.5
124.796,1721.76,740.7
124.802,1721.74,740.1
124.807,1721.71,741.2
124.812,1721.69,740.7
124.818,1721.66,740.9
124.823,1721.64,740.2
124.828,1721.62,740.9
124.834,1721.59,740.1
124.839,1721.57,740
124.844,1721.54,740
124.85,1721.52,740.6
124.855,1721.49,740.6
124.86,1721.47,740.9
124.865,1721.45,741.1
124.871,1721.42,742.2
124.876,1721.4,741.8
124.881,1721.37,742.1
124.887,1721.35,743
124.892,1721.33,742.8
124.897,1721.3,743.4
124.902,1721.28,744.1
124.907,1721.25,743.7
124.913,1721.23,743.6
124.918,1721.21,745.3
124.923,1721.18,744.6
124.928,1721.16,744.5
124.934,1721.13,745.2
124.939,1721.11,743.6
124.944,1721.09,743.1
124.949,1721.06,742.5
124.954,1721.04,743.3
124.96,1721.02,742.4
124.965,1720.99,743
124.97,1720.95,743.5
124.975,1720.92,743
124.981,1720.89,744.4
124.986,1720.85,745.2
124.991,1720.82,744.1
124.996,1720.79,744.7
125.001,1720.75,744.4
125.007,1720.72,746.1
125.012,1720.68,746.4
125.017,1720.65,746.5
125.022,1720.62,747
125.027,1720.58,745.1
125.033,1720.55,744.9
125.038,1720.52,743.7
125.043,1720.48,742.6
125.048,1720.45,743.3
125.054,1720.42,741.9
125.059,1720.38,743
125.064,1720.35,742.6
125.069,1720.32,742.7
125.075,1720.28,742.3
125.08,1720.25,742.6
125.085,1720.21,741.9
125.09,1720.18,741.7
125.095,1720.15,742.3
125.101,1720.12,741.9
125.106,1720.08,742.2
125.111,1720.05,742.7
125.116,1720.01,742.6
125.122,1719.99,742.5
125.127,1719.96,741.4
125.132,1719.94,740
125.137,1719.91,740.9
125.142,1719.89,741.7
125.148,1719.87,740.3
125.153,1719.84,739.7
125.158,1719.82,740.3
125.163,1719.79,740.2
125.169,1719.77,740.3
125.174,1719.75,740.6
125.179,1719.72,741.4
125.184,1719.7,741.4
125.189,1719.67,742.5
125.195,1719.65,741.9
125.2,1719.63,743.2
125.205,1719.6,744.1
125.21,1719.58,744.1
125.216,1719.55,746
125.221,1719.53,745
125.226,1719.51,745.6
125.231,1719.48,746.3
125.237,1719.46,746.7
125.242,1719.44,748.5
125.247,1719.41,749
125.252,1719.39,748.2
125.257,1719.36,748.8
125.263,1719.34,747.3
125.268,1719.32,745.7
125.273,1719.29,745.7
125.278,1719.27,746.1
125.284,1719.24,745.2
125.289,1719.22,744.2
125.294,1719.2,744.3
125.299,1719.17,745.7
125.304,1719.15,745.9
125.31,1719.12,745.8
125.315,1719.1,746.7
125.32,1719.08,746.7
125.326,1719.05,746.6
125.331,1719.03,746.4
125.336,1719,747.1
125.341,1718.98,746.3
125.346,1718.97,746.4
125.351,1718.95,745.9
125.357,1718.93,745.2
125.362,1718.91,745
125.367,1718.9,744.1
125.372,1718.88,743.6
125.378,1718.86,743.1
125.383,1718.84,741.6
125.388,1718.82,742.8
125.393,1718.81,741.9
125.399,1718.79,741.3
125.404,1718.77,742.8
125.409,1718.75,742.5
125.414,1718.73,741.9
125.419,1718.72,742.9
125.425,1718.7,742
125.43,1718.68,742.2
125.435,1718.66,741.6
125.44,1718.65,742.9
125.445,1718.63,743.5
125.451,1718.61,742.7
125.456,1718.59,742
125.461,1718.57,742.9
125.467,1718.56,742.8
125.472,1718.54,742.7
125.477,1718.52,742.3
125.482,1718.5,742.2
125.487,1718.48,741.9
125.493,1718.47,740.8
125.498,1718.45,742.5
125.503,1718.43,741.6
125.508,1718.41,741.8
125.513,1718.4,741.6
125.519,1718.38,740.9
125.524,1718.36,741.1
125.529,1718.34,740.6
125.534,1718.32,740.7
125.54,1718.31,740.1
125.545,1718.29,739.5
125.55,1718.27,739.3
125.555,1718.25,739.9
125.561,1718.23,739.3
125.566,1718.22,739.5
125.571,1718.2,738.4
125.576,1718.18,738.6
125.582,1718.16,739.3
125.587,1718.15,739.4
125.592,1718.13,738.6
125.597,1718.11,738.2
125.602,1718.09,737.1
125.607,1718.08,737.5
125.613,1718.06,737.1
125.618,1718.04,736
125.623,1718.02,736.7
125.628,1718,736.3
125.634,1717.97,737.2
125.639,1717.94,736.7
125.684,1717.66,736.3
125.689,1717.62,737
125.695,1717.59,736.7
125.7,1717.56,737.4
125.705,1717.53,738.1
125.71,1717.49,737.3
125.715,1717.46,738.5
125.721,1717.43,738.9
125.726,1717.4,739.2
125.731,1717.36,738.4
125.736,1717.33,739.7
125.741,1717.3,738.4
125.747,1717.27,738.8
125.752,1717.23,739.4
125.757,1717.2,740.2
125.762,1717.17,738.6
125.768,1717.13,738.8
125.773,1717.1,739.4
125.778,1717.07,740.1
125.783,1717.04,738.8
125.788,1717,739.2
125.793,1716.98,739
125.799,1716.96,739.1
125.804,1716.93,740.1
125.809,1716.91,740.1
125.814,1716.89,740.3
125.82,1716.87,740.6
125.825,1716.84,740.1
125.83,1716.82,740.8
125.835,1716.8,740.3
125.841,1716.78,740
125.846,1716.75,740.5
125.851,1716.73,739.4
125.856,1716.71,739.5
125.861,1716.68,739
125.867,1716.66,740.1
125.872,1716.64,739.7
125.877,1716.62,738.7
125.882,1716.59,739.3
125.887,1716.57,739.2
125.893,1716.55,738.5
125.898,1716.53,738.8
125.903,1716.5,739.3
125.919,1716.44,738.5
125.924,1716.41,739.6
125.954,1716.28,738.3
125.959,1716.26,739.2
125.964,1716.24,739.4
125.969,1716.22,738.8
125.974,1716.19,738.9
125.979,1716.17,739.6
125.984,1716.15,739.2
125.989,1716.13,740.2
125.994,1716.11,741.3
125.999,1716.08,740.7
126.004,1716.06,740.2
126.009,1716.04,741.9
126.014,1716.02,743.5
126.019,1716,743.5
126.024,1715.97,743.6
126.029,1715.95,745.3
126.035,1715.93,745
126.04,1715.9,747.1
126.045,1715.88,746.2
126.05,1715.86,746.6
126.055,1715.83,747.3
126.06,1715.81,747.1
126.065,1715.79,746.4
126.07,1715.76,745.2
126.075,1715.74,743.5
126.08,1715.72,743.7
126.085,1715.7,741.9
126.09,1715.67,741.5
126.095,1715.65,740.5
126.1,1715.63,741.2
126.105,1715.6,740.6
126.11,1715.58,741.4
126.115,1715.56,742.5
126.12,1715.53,742.3
126.125,1715.51,741.1
126.13,1715.49,741.5
126.135,1715.47,740.9
126.14,1715.44,742.7
126.145,1715.42,740.7
126.15,1715.4,740.4
126.155,1715.37,740.4
126.161,1715.35,740.3
126.166,1715.33,740
126.17,1715.3,740.3
126.175,1715.28,740.4
126.18,1715.26,740.3
126.186,1715.23,740.1
126.191,1715.21,740.2
126.196,1715.19,739.2
126.201,1715.16,739.6
126.206,1715.14,740
126.211,1715.12,740.1
126.216,1715.09,741.1
126.221,1715.07,739.5
126.226,1715.05,740.3
126.231,1715.03,739.9
126.236,1715,739.1
126.241,1714.98,739.3
126.246,1714.95,738.8
126.251,1714.92,738.8
126.256,1714.9,737.7
126.261,1714.87,737.5
126.266,1714.85,737.9
126.271,1714.82,736.7
126.276,1714.8,737.3
126.281,1714.77,738.1
126.286,1714.74,737.5
126.291,1714.72,737
126.296,1714.69,738.4
126.301,1714.67,736.6
126.306,1714.64,737.3
126.311,1714.61,735.7
126.317,1714.59,736.9
126.322,1714.56,736.7
126.327,1714.54,736.7
126.332,1714.51,737
126.337,1714.48,736
126.342,1714.46,736.7
126.347,1714.43,737.3
126.352,1714.41,737.4
126.357,1714.38,737.6
126.362,1714.36,738.2
126.367,1714.33,737.7
126.372,1714.3,739
126.377,1714.28,739
126.382,1714.25,738
126.387,1714.23,738.1
126.392,1714.2,738.7
126.397,1714.17,738.9
126.402,1714.15,737.6
126.407,1714.12,739.1
126.412,1714.1,738.5
126.417,1714.07,738.1
126.422,1714.04,737.6
126.427,1714.02,738.6
126.432,1713.99,737.4
126.437,1713.97,738.5
126.442,1713.94,738.4
126.447,1713.92,738.5
126.452,1713.89,739.4
126.458,1713.87,739.7
126.463,1713.84,740.7
126.468,1713.82,741.2
126.473,1713.79,740.9
126.478,1713.77,740.7
126.483,1713.75,740.9
126.488,1713.72,741
126.493,1713.7,740.6
126.498,1713.67,741.4
126.503,1713.65,742.2
126.508,1713.62,740.5
126.513,1713.6,741.7
126.518,1713.57,740.6
126.523,1713.55,740.4
126.528,1713.52,740.1
126.533,1713.5,739.8
126.538,1713.47,739.3
126.543,1713.45,739.3
126.548,1713.43,739.9
126.553,1713.4,740.1
126.558,1713.38,740.1
126.563,1713.35,739.4
126.568,1713.33,739.6
126.574,1713.3,740.7
126.579,1713.28,739.6
126.584,1713.25,740.2
126.589,1713.23,740.3
126.594,1713.2,739.2
126.599,1713.18,741
126.604,1713.15,739.4
126.609,1713.13,741.3
126.614,1713.1,740.4
126.619,1713.08,739.3
126.624,1713.06,740
126.629,1713.03,738.4
126.634,1713.01,738.8
126.639,1712.99,737.5
126.644,1712.97,737.8
126.649,1712.95,736.6
126.654,1712.93,736.6
126.659,1712.91,736
126.664,1712.89,736.3
126.669,1712.87,737.2
126.674,1712.85,735.5
126.679,1712.83,736.6
126.684,1712.81,736.4
126.689,1712.79,736.4
126.694,1712.77,736.3
126.7,1712.74,736.3
126.704,1712.73,737
126.709,1712.71,737.7
126.714,1712.69,737.8
126.719,1712.67,737.6
126.725,1712.65,738.3
126.73,1712.63,738.3
126.735,1712.61,738.3
126.74,1712.59,738.9
126.745,1712.57,737.9
126.75,1712.55,739.2
126.755,1712.53,739.9
126.76,1712.51,738.3
126.765,1712.49,738.7
126.77,1712.47,739.3
126.775,1712.45,739.4
126.78,1712.43,739.8
126.785,1712.41,740.5
126.79,1712.39,740.4
126.795,1712.37,740.1
126.8,1712.35,739.4
126.805,1712.33,740.4
126.81,1712.31,739.3
126.815,1712.29,739.8
126.82,1712.27,740.3
126.825,1712.25,740.7
126.83,1712.23,740.6
126.835,1712.21,740
126.84,1712.19,740.2
126.846,1712.17,741.2
126.851,1712.15,740.5
126.856,1712.13,739.9
126.861,1712.11,738.8
126.866,1712.09,739.5
126.871,1712.07,740.4
126.876,1712.05,740.1
126.881,1712.03,740.9
126.886,1712.01,741.8
126.891,1711.98,740.8
126.896,1711.96,741.1
126.901,1711.94,742.2
126.906,1711.91,741.4
126.911,1711.89,741.2
126.916,1711.86,741.8
126.921,1711.84,741.8
126.926,1711.81,741.4
126.931,1711.79,741.8
126.936,1711.76,741.3
126.941,1711.74,740.3
126.946,1711.71,740.2
126.951,1711.69,740.2
126.956,1711.66,739.4
126.961,1711.64,740.3
126.966,1711.61,740.1
126.971,1711.59,739.3
126.976,1711.56,739.1
126.981,1711.54,739.2
126.986,1711.51,738.6
126.991,1711.49,738.5
126.996,1711.46,738.3
127.001,1711.44,738.4
127.007,1711.41,738.1
127.012,1711.39,738.6
127.017,1711.36,737.3
127.022,1711.34,737.7
127.027,1711.31,737.4
127.032,1711.29,738.3
127.037,1711.26,737.6
127.042,1711.24,737.8
127.047,1711.21,737.9
127.182,1710.53,738.1
127.187,1710.5,738
127.192,1710.48,736.7
127.197,1710.45,737.3
127.202,1710.43,737.2
127.208,1710.4,736.2
127.213,1710.37,736.5
127.218,1710.35,735.5
127.223,1710.32,737.2
127.228,1710.3,736.9
127.233,1710.27,735.8
127.238,1710.24,736.8
127.243,1710.22,736.2
127.248,1710.19,735.6
127.253,1710.17,735.6
127.259,1710.14,734.4
127.264,1710.11,735
127.269,1710.09,734.4
127.274,1710.06,735
127.279,1710.04,734
127.284,1710.01,734.2
127.289,1709.99,734.3
127.294,1709.96,733.5
127.3,1709.94,734.2
127.305,1709.92,734.6
127.31,1709.89,734.4
127.315,1709.87,736.1
127.32,1709.85,737.8
127.325,1709.83,738.1
127.33,1709.8,740.3
127.335,1709.78,739.8
127.34,1709.76,741.1
127.346,1709.73,741.4
127.504,1709.02,735.9
127.509,1709,737.5
127.514,1708.98,736
127.52,1708.96,738.4
127.525,1708.94,736.1
127.53,1708.91,735.7
127.535,1708.89,737.7
127.54,1708.87,736.5
127.545,1708.85,735
127.55,1708.83,732.8
127.555,1708.81,733.9
127.561,1708.78,734.2
127.566,1708.76,732.9
127.571,1708.74,732.5
127.576,1708.72,732.8
127.581,1708.7,731.3
127.586,1708.68,732.7
127.591,1708.65,732.2
127.596,1708.63,732.8
127.601,1708.61,732.3
127.607,1708.59,731.9
127.612,1708.57,732.3
127.617,1708.55,732.1
127.622,1708.52,732.2
127.627,1708.5,732.3
127.632,1708.48,732.3
127.637,1708.46,731.6
127.642,1708.44,732.7
127.648,1708.42,732.1
127.653,1708.39,732.3
127.658,1708.37,732.3
127.663,1708.35,731.6
127.668,1708.33,731.1
127.673,1708.31,731.9
127.678,1708.29,731.6
127.683,1708.26,732.3
127.688,1708.24,731.2
127.694,1708.22,731.9
127.699,1708.2,733.4
127.704,1708.18,731.4
127.709,1708.16,732.9
127.714,1708.13,734.3
127.719,1708.11,733.7
127.724,1708.09,734.8
127.729,1708.07,735.8
127.734,1708.05,735.8
127.74,1708.03,737.6
127.745,1708,737.8
127.75,1707.98,737.2
127.755,1707.96,739.9
127.76,1707.93,739.8
127.765,1707.91,740.1
127.77,1707.89,739.8
127.775,1707.86,739.6
127.781,1707.84,739.1
127.786,1707.82,739.2
127.791,1707.79,738.7
127.796,1707.77,738.7
127.801,1707.75,739.3
127.806,1707.72,740.7
127.811,1707.7,739.9
127.816,1707.67,740
127.821,1707.65,740.2
127.827,1707.63,739
127.832,1707.6,739.1
127.837,1707.58,738.5
127.842,1707.56,739.3
127.847,1707.53,740.1
127.852,1707.51,739.1
127.857,1707.49,738.4
127.862,1707.46,737.9
127.867,1707.44,738.6
127.872,1707.42,738
127.878,1707.39,739.1
127.883,1707.37,739.9
127.888,1707.34,738
127.893,1707.32,740.1
127.898,1707.3,740.7
127.903,1707.27,740.2
127.908,1707.25,740
127.913,1707.23,739.5
127.919,1707.2,739.2
127.924,1707.18,739.2
127.929,1707.16,738.8
127.934,1707.13,738.1
127.939,1707.11,738.8
127.944,1707.08,738
127.949,1707.06,738.5
127.954,1707.04,738.5
127.959,1707.01,739.1
127.965,1706.99,737.6
127.97,1706.96,738.3
127.975,1706.92,737.2
127.98,1706.89,737.5
127.985,1706.86,737
127.99,1706.83,736.7
127.995,1706.79,737.5
128,1706.76,737.1
128.005,1706.73,735.8
128.011,1706.7,736.7
128.016,1706.67,737.5
128.021,1706.63,736.4
128.026,1706.6,736.3
128.031,1706.57,737.1
128.036,1706.54,735.8
128.041,1706.51,736.8
128.047,1706.47,736.2
128.052,1706.44,735.4
128.057,1706.41,737.6
128.062,1706.38,735.9
128.067,1706.34,734.9
128.072,1706.31,735
128.077,1706.28,734.6
128.082,1706.25,735.1
128.087,1706.22,735.6
128.093,1706.18,735.8
128.098,1706.15,734.6
128.103,1706.12,735.7
128.108,1706.09,735.4
128.113,1706.06,735.8
128.118,1706.02,735.8
128.123,1705.99,735.9
128.128,1705.97,734.9
128.134,1705.94,734.7
128.139,1705.91,735.6
128.144,1705.89,735.7
128.149,1705.86,736.2
128.154,1705.83,735.8
128.159,1705.8,735.5
128.164,1705.78,735.9
128.169,1705.75,734.6
128.174,1705.72,733.8
128.179,1705.7,734.5
128.184,1705.67,734.5
128.189,1705.64,733.5
128.194,1705.62,734.3
128.2,1705.59,734
128.205,1705.56,733.7
128.21,1705.54,733.5
128.215,1705.51,733.5
128.22,1705.48,733.3
128.225,1705.46,733.9
128.23,1705.43,733.2
128.235,1705.4,734.1
128.24,1705.38,734.4
128.245,1705.35,734
128.25,1705.32,734.7
128.255,1705.3,734.6
128.261,1705.27,733.9
128.266,1705.24,733.4
128.271,1705.22,733.6
128.276,1705.19,735
128.281,1705.17,735.1
128.286,1705.14,735.4
128.291,1705.11,734.8
128.296,1705.08,735
128.301,1705.06,736.7
128.306,1705.03,734.8
128.311,1705,734.9
128.316,1704.98,736
128.321,1704.96,736.5
128.326,1704.94,735.9
128.331,1704.91,736
128.337,1704.89,735.2
128.342,1704.87,736.5
128.347,1704.84,736.1
128.352,1704.82,736.8
128.357,1704.8,736
128.362,1704.77,735.4
128.367,1704.75,734.6
128.372,1704.73,735
128.377,1704.71,732.6
128.382,1704.68,732.2
128.387,1704.66,731.1
