y_km,x_km,vort_llc4320_zeta_f,vort_goflow_zeta_f,div_llc4320_delta_f,div_goflow_delta_f,gradT_sst
428.0,8.0,-0.03406967222690582,0.1726539433002472,0.12679071724414825,0.028348218649625778,0.7663611173629761
428.0,12.0,-0.0049586049281060696,0.15079590678215027,0.09323664009571075,0.004117580596357584,0.7517275214195251
428.0,16.0,0.031119534745812416,0.1412685364484787,0.08453356474637985,0.014156089164316654,0.735401451587677
428.0,20.0,0.0889294445514679,0.17520581185817719,0.04893025755882263,0.022792993113398552,0.7906129956245422
428.0,24.0,0.16423729062080383,0.20361268520355225,0.03678617626428604,0.06443602591753006,0.7943629026412964
428.0,28.0,0.2171788066625595,0.2235463559627533,0.0987919270992279,0.050413355231285095,0.7788658142089844
428.0,32.0,0.21023021638393402,0.20287451148033142,0.1403052657842636,0.01617046818137169,0.7783912420272827
428.0,36.0,0.10695626586675644,0.08623671531677246,0.06498033553361893,-0.017966900020837784,0.7688833475112915
428.0,40.0,-0.0449601411819458,-0.06722742319107056,0.009958180598914623,-0.03751948103308678,0.7439443469047546
428.0,44.0,-0.06920529156923294,-0.10590492188930511,-0.022342152893543243,-0.01870148256421089,0.7515900731086731
428.0,48.0,0.2372284084558487,-0.07742786407470703,-0.22723950445652008,-0.03606337681412697,0.727514386177063
428.0,52.0,0.41153785586357117,-0.07804736495018005,-0.36844730377197266,-0.055981263518333435,0.7515493035316467
428.0,56.0,0.10935448855161667,-0.09259036183357239,-0.22730909287929535,-0.021415239199995995,0.7562295794487
428.0,60.0,-0.12294121086597443,-0.1256721466779709,-0.03921769931912422,0.017492445185780525,0.7521472573280334
428.0,64.0,-0.2149125635623932,-0.18059159815311432,0.03068751096725464,0.006336791906505823,0.741856038570404
428.0,68.0,-0.194536492228508,-0.17001894116401672,0.02067914791405201,0.012296008877456188,0.7231634259223938
428.0,72.0,-0.1596708744764328,-0.13759790360927582,-0.0013226879527792335,0.04866499826312065,0.7130157947540283
428.0,76.0,-0.1507195681333542,-0.11960693448781967,-0.04803323745727539,0.050495076924562454,0.7315278053283691
428.0,80.0,-0.13085758686065674,-0.11138183623552322,-0.09320340305566788,0.02232873998582363,0.7336678504943848
428.0,84.0,-0.14613381028175354,-0.1434112936258316,-0.07758041471242905,-0.03900058567523956,0.7549028396606445
428.0,88.0,-0.16241110861301422,-0.17551085352897644,-0.06634827703237534,-0.09931637346744537,0.7513917684555054
428.0,92.0,-0.11177200824022293,-0.10021891444921494,-0.07555562257766724,-0.0870317742228508,0.7726550698280334
428.0,96.0,-0.07797539234161377,-0.07411661744117737,-0.004803181625902653,0.002584931906312704,0.7196059226989746
428.0,100.0,-0.1060597226023674,-0.10788838565349579,0.030211584642529488,0.007653108797967434,0.7591548562049866
428.0,104.0,-0.12217415124177933,-0.12371993064880371,-0.01808156445622444,0.017807990312576294,0.7516140937805176
428.0,108.0,-0.16085046529769897,-0.13363657891750336,-0.04261919856071472,0.03451831638813019,0.7442963123321533
428.0,112.0,-0.2839302122592926,-0.17912648618221283,-0.007084949407726526,0.058801982551813126,0.7399182319641113
428.0,116.0,-0.41316547989845276,-0.22633148729801178,0.003347131423652172,0.06864352524280548,0.7390749454498291
428.0,120.0,-0.5045772194862366,-0.22553613781929016,0.03556180000305176,0.050645336508750916,0.7384747862815857
428.0,124.0,-0.5319165587425232,-0.24940794706344604,0.04896959289908409,-0.0668683648109436,0.739136815071106
428.0,128.0,-0.4897828996181488,-0.2529314160346985,0.053288690745830536,-0.12265118956565857,0.7381871938705444
428.0,132.0,-0.43337392807006836,-0.22085458040237427,0.010240375995635986,-0.1324983388185501,0.7437141537666321
428.0,136.0,-0.2305099219083786,0.03881381079554558,-0.1498449295759201,-0.017359500750899315,0.6958493590354919
428.0,140.0,0.18632802367210388,0.062206659466028214,-0.002947211265563965,0.06490737944841385,0.7530342936515808
428.0,144.0,0.4056096374988556,0.025130197405815125,-0.0019410259556025267,-0.05862432345747948,0.7611157298088074
428.0,148.0,0.14076268672943115,-0.04225049540400505,0.06559030711650848,0.0685633048415184,0.7532275915145874
428.0,152.0,-0.22478218376636505,-0.16559438407421112,0.09626263380050659,0.08682831376791,0.7565091848373413
428.0,156.0,-0.30199649930000305,-0.19968830049037933,0.066085584461689,0.043038200587034225,0.748778223991394
428.0,160.0,-0.376181423664093,-0.24074798822402954,-0.04271935671567917,0.005065458826720715,0.7622275948524475
428.0,164.0,-0.4521618187427521,-0.2692125141620636,-0.03492620214819908,0.007244199048727751,0.7599398493766785
428.0,168.0,-0.4894005060195923,-0.2576233744621277,0.005683951545506716,0.0023785403463989496,0.7557295560836792
428.0,172.0,-0.5431463122367859,-0.23701238632202148,0.029241355136036873,-0.027834804728627205,0.7576146125793457
428.0,176.0,-0.5978981852531433,-0.1809055358171463,0.09940041601657867,-0.05137516185641289,0.7616101503372192
428.0,180.0,-0.5672592520713806,-0.11092509329319,0.1399201601743698,-0.014725105836987495,0.7646212577819824
428.0,184.0,-0.5034993886947632,-0.1294887214899063,0.13465489447116852,-0.05652492865920067,0.7576242685317993
428.0,188.0,-0.5187322497367859,-0.11587299406528473,0.13409563899040222,-0.10620385408401489,0.7581754922866821
428.0,192.0,-0.45451655983924866,-0.03685809671878815,0.0015286828856915236,-0.11263538897037506,0.7626813054084778
428.0,196.0,-0.3599274754524231,-0.04196125268936157,-0.055503688752651215,-0.20562727749347687,0.7604743838310242
428.0,200.0,-0.221856027841568,-0.08590254187583923,-0.0215610358864069,-0.2308632731437683,0.7556992769241333
428.0,204.0,-0.039758242666721344,0.06712987273931503,-0.04361233115196228,-0.11657630652189255,0.763303816318512
428.0,208.0,-0.039506442844867706,0.20343221724033356,-0.06381332874298096,0.14472872018814087,0.7863497138023376
428.0,212.0,0.12136092036962509,0.09260080754756927,-0.08173873275518417,0.0637134537100792,0.7842682003974915
428.0,216.0,-0.021050387993454933,-0.09633519500494003,0.002249449957162142,0.06926499307155609,0.7666069865226746
428.0,220.0,-0.17131634056568146,-0.11976797133684158,0.08887312561273575,0.10819276422262192,0.7386253476142883
428.0,224.0,-0.21500182151794434,-0.1723841428756714,-0.004667880013585091,-0.010992138646543026,0.7818920016288757
428.0,228.0,-0.055911142379045486,-0.09292450547218323,-0.0105513334274292,0.043730493634939194,0.7618612051010132
428.0,232.0,-0.13602444529533386,-0.03158045932650566,0.06119610369205475,0.07840492576360703,0.769758403301239
428.0,236.0,-0.02139587514102459,0.010842171497642994,-0.09303358942270279,0.0583207905292511,0.7732285857200623
428.0,240.0,-0.013863489031791687,0.07068127393722534,0.008874566294252872,0.02229330502450466,0.7679399251937866
428.0,244.0,-0.06612580269575119,0.08766589313745499,0.06954750418663025,0.020445585250854492,0.7370694279670715
428.0,248.0,-0.0031864927150309086,0.0770549327135086,0.11015041917562485,0.0013510718708857894,0.7397758364677429
428.0,252.0,0.02078009396791458,0.03161746263504028,0.05597174912691116,-0.012827317230403423,0.7568653225898743
428.0,256.0,0.10044755786657333,-0.04612204059958458,-0.010358969680964947,0.036895107477903366,0.7728421092033386
428.0,260.0,0.025592846795916557,-0.07207849621772766,0.024906881153583527,0.1426667869091034,0.7681100964546204
428.0,264.0,-0.04966766759753227,-0.05000672861933708,0.038225170224905014,0.20524005591869354,0.7744019031524658
428.0,268.0,-0.060869250446558,0.01155866589397192,0.03925657272338867,0.2617558240890503,0.7787711024284363
428.0,272.0,-0.10161091387271881,-0.06668150424957275,-0.01685713231563568,0.147311732172966,0.7730591297149658
428.0,276.0,-0.1893504112958908,-0.2110937088727951,-0.037858352065086365,0.010584449395537376,0.7458443641662598
428.0,280.0,-0.2818675935268402,-0.2898131310939789,-0.03765779361128807,-0.08217474073171616,0.718671977519989
428.0,284.0,-0.34355810284614563,-0.35069331526756287,-0.044393159449100494,-0.05863549932837486,0.7516390085220337
428.0,288.0,-0.37582290172576904,-0.3623465895652771,-0.023630840703845024,-0.04264398291707039,0.727059543132782
428.0,292.0,-0.36723434925079346,-0.3652283251285553,-0.020488480105996132,-0.03832774981856346,0.7333614826202393
428.0,296.0,-0.32635846734046936,-0.35243701934814453,-0.004484620410948992,-0.009092110209167004,0.7238218188285828
428.0,300.0,-0.27689129114151,-0.3593808114528656,-0.010722411796450615,-0.01671282947063446,0.7092287540435791
428.0,304.0,-0.21910257637500763,-0.3343268632888794,-0.03593376651406288,-0.03771050274372101,0.7026277780532837
428.0,308.0,-0.21292439103126526,-0.24869713187217712,-0.02721025049686432,-0.045574743300676346,0.7226359844207764
428.0,312.0,-0.279834508895874,-0.22182397544384003,0.012404023669660091,-0.03259817510843277,0.7265498638153076
428.0,316.0,-0.34674638509750366,-0.22713589668273926,0.04296102002263069,-0.053883425891399384,0.7227657437324524
428.0,320.0,-0.30098268389701843,-0.1503332108259201,0.027800969779491425,-0.09938716143369675,0.7214105129241943
428.0,324.0,-0.12611645460128784,-0.09650256484746933,-0.03446811065077782,-0.07680173218250275,0.7297496795654297
428.0,328.0,-0.02590048499405384,-0.12104538828134537,-0.028438527137041092,-0.022170420736074448,0.7408251762390137
428.0,332.0,0.006200280971825123,-0.14396385848522186,-0.03528069704771042,0.03098473511636257,0.7548732757568359
428.0,336.0,0.051514726132154465,-0.0959431529045105,-0.044388312846422195,0.003938240930438042,0.763309895992279
428.0,340.0,0.05088655650615692,-0.07396668195724487,-0.04253685474395752,-0.08929125964641571,0.7532076835632324
428.0,344.0,0.002957068383693695,-0.02691688761115074,-0.04273582622408867,-0.10286560654640198,0.7401560544967651
428.0,348.0,-0.008640878833830357,-0.001508117071352899,-0.046095170080661774,-0.06140376254916191,0.7513339519500732
428.0,352.0,0.021473746746778488,0.02630087547004223,-0.06854230910539627,-0.05637114867568016,0.7616019248962402
428.0,356.0,0.03700968623161316,0.10556033253669739,-0.07970783114433289,-0.0462067686021328,0.7552089095115662
428.0,360.0,0.029244598001241684,0.11392451822757721,-0.0905788242816925,0.010681859217584133,0.7394339442253113
428.0,364.0,0.031191853806376457,0.1064131110906601,-0.08499857038259506,-0.006414557341486216,0.7652745842933655
428.0,368.0,0.06753884255886078,0.0779896080493927,-0.06788051873445511,-0.04354392737150192,0.7702937126159668
428.0,372.0,0.08331044763326645,0.11968185007572174,-0.06651921570301056,-0.03750523179769516,0.7217430472373962
428.0,376.0,0.05102672055363655,0.14094178378582,-0.042828962206840515,-0.014298171736299992,0.7707931995391846
428.0,380.0,0.02665824256837368,0.09291023015975952,0.019631749019026756,0.015492668375372887,0.7561295032501221
428.0,384.0,0.06256857514381409,0.017400061711668968,0.05253190919756889,0.03019675798714161,0.7847940325737
428.0,388.0,0.14200983941555023,-0.05518576130270958,0.05275952070951462,0.028340131044387817,0.7820202708244324
428.0,392.0,0.20128807425498962,-0.13443079590797424,0.07175198197364807,0.02088404819369316,0.767816960811615
428.0,396.0,0.21444450318813324,-0.16892029345035553,0.10819785296916962,0.056956302374601364,0.7428487539291382
428.0,400.0,0.18251971900463104,-0.15555454790592194,0.11463616788387299,0.08857984095811844,0.7252618670463562
428.0,404.0,0.13335609436035156,-0.15311883389949799,0.09655214846134186,0.09149017184972763,0.7099053263664246
428.0,408.0,0.08894215524196625,-0.18125379085540771,0.0722096711397171,0.08789513260126114,0.7087134718894958
428.0,412.0,0.044717155396938324,-0.1993008553981781,0.06352249532938004,0.07597131282091141,0.6958953738212585
428.0,416.0,0.006893029902130365,-0.19677546620368958,0.07077851891517639,0.04167129471898079,0.7178882360458374
428.0,420.0,-0.006882892455905676,-0.20709383487701416,0.07516888529062271,0.0182412788271904,0.7298274040222168
428.0,424.0,0.002711208537220955,-0.19502481818199158,0.0639934316277504,0.04679809510707855,0.7268500924110413
428.0,428.0,0.0014831264270469546,-0.15998874604701996,0.03689787536859512,0.03685551881790161,0.7407045960426331
428.0,432.0,-0.06622163206338882,-0.12229972332715988,0.058805663138628006,0.03066878952085972,0.7161816954612732
428.0,436.0,-0.15910997986793518,-0.14139102399349213,0.10515069961547852,0.02884683758020401,0.7878680229187012
428.0,440.0,-0.15258723497390747,-0.13753560185432434,0.034049563109874725,-0.002314401790499687,0.7982967495918274
428.0,444.0,-0.1414324790239334,-0.0432715080678463,0.02073887176811695,-0.0398612841963768,0.755405604839325
428.0,448.0,-0.09757950156927109,-0.0285843126475811,0.012617395259439945,-0.025358296930789948,0.7782158851623535
428.0,452.0,0.012204953469336033,-0.08616464585065842,-0.055151358246803284,0.03247365728020668,0.7468932271003723
428.0,456.0,-0.14891178905963898,-0.12479161471128464,-0.004344512242823839,-0.007523872423917055,0.7753143310546875
428.0,460.0,-0.22409817576408386,-0.16364260017871857,-0.030816935002803802,0.02942053973674774,0.7616669535636902
428.0,464.0,-0.07676495611667633,-0.18192386627197266,0.010985035449266434,0.06834546476602554,0.7333292961120605
428.0,468.0,0.005591314285993576,-0.07986113429069519,0.03346937522292137,-0.0009753475314937532,0.7613946199417114
428.0,472.0,0.09930703788995743,-0.015128477476537228,0.11809711158275604,-0.029908018186688423,0.8064551949501038
428.0,476.0,0.31573328375816345,0.38244596123695374,0.03876446932554245,-0.05580009147524834,0.8182591795921326
428.0,480.0,0.17995880544185638,0.32721811532974243,-0.06568894535303116,-0.04923522472381592,0.7817720770835876
428.0,484.0,0.16474761068820953,0.1141173467040062,-0.030813371762633324,0.07874152064323425,0.7481420040130615
428.0,488.0,0.07747103273868561,0.16345733404159546,0.00055172317661345,0.02440749481320381,0.8054803609848022
428.0,492.0,-0.03232865408062935,0.020111380144953728,0.05281754955649376,0.17913542687892914,0.8114993572235107
428.0,496.0,-0.15828587114810944,-0.2316792607307434,0.07313133776187897,0.07079263776540756,0.7745956778526306
428.0,500.0,-0.10274533182382584,-0.17259541153907776,0.03831570968031883,-0.03211934491991997,0.7231787443161011
428.0,504.0,-0.12925021350383759,-0.17292021214962006,-0.01140569057315588,0.026578692719340324,0.7003849148750305
428.0,508.0,-0.2280663102865219,0.13618794083595276,0.028461305424571037,-0.17503273487091064,0.7160135507583618
432.0,0.0,0.36184853315353394,0.06955153495073318,-0.07733718305826187,-0.10479821264743805,0.7734021544456482
432.0,4.0,0.4843369722366333,0.11529142409563065,-0.11753284186124802,0.03759365528821945,0.7801101207733154
432.0,8.0,0.511260449886322,0.2356954962015152,-0.15909573435783386,0.058509137481451035,0.7770112752914429
432.0,12.0,0.28869572281837463,0.22800377011299133,-0.03438619151711464,-0.0017148538026958704,0.769832968711853
432.0,16.0,0.17045734822750092,0.20557835698127747,0.01332086231559515,-0.0003308297018520534,0.7944348454475403
432.0,20.0,0.1659863144159317,0.14144772291183472,0.06196438521146774,0.01148180477321148,0.7903279662132263
432.0,24.0,0.17037300765514374,0.11809729039669037,0.10862363129854202,0.002777466783300042,0.7624965310096741
432.0,28.0,0.1458112895488739,0.07617054134607315,0.059128645807504654,-0.03140438348054886,0.7605693936347961
432.0,32.0,0.09594765305519104,-0.05129373446106911,-0.04499826207756996,-0.02142350748181343,0.7569785714149475
432.0,36.0,0.08623523265123367,-0.09368912130594254,-0.073858343064785,0.03775613754987717,0.7391735911369324
432.0,40.0,0.13630491495132446,-0.07964998483657837,-0.15796348452568054,0.019543712958693504,0.7486286163330078
432.0,44.0,0.19314709305763245,-0.07368309795856476,-0.2514457106590271,0.00040706174331717193,0.7626104950904846
432.0,48.0,-0.004073264542967081,-0.060500044375658035,-0.12811805307865143,0.017304114997386932,0.7519902586936951
432.0,52.0,-0.32371917366981506,-0.08478562533855438,0.06186041235923767,0.007549073547124863,0.7323429584503174
432.0,56.0,-0.2942321002483368,-0.11941255629062653,0.14183546602725983,0.00973867904394865,0.7204473614692688
432.0,60.0,-0.20984649658203125,-0.1240299642086029,0.08048025518655777,0.01872653141617775,0.7422711849212646
432.0,64.0,-0.15083572268486023,-0.13480845093727112,-0.029411036521196365,0.01767161302268505,0.7573193907737732
432.0,68.0,-0.1125040054321289,-0.13545919954776764,-0.09723640978336334,0.01287869457155466,0.7617653012275696
432.0,72.0,-0.09816847741603851,-0.12117858231067657,-0.10189013928174973,0.027611583471298218,0.7627776265144348
432.0,76.0,-0.03278753533959389,-0.1016431599855423,-0.09550303220748901,0.0019995970651507378,0.7718049883842468
432.0,80.0,0.06950205564498901,-0.08220866322517395,-0.00887945108115673,0.004666997119784355,0.7590674757957458
432.0,84.0,-0.04647063463926315,-0.10979445278644562,0.15564818680286407,0.06992305815219879,0.7266392111778259
432.0,88.0,-0.23044151067733765,-0.18045000731945038,0.17923270165920258,0.08889446407556534,0.7494053244590759
432.0,92.0,-0.262392520904541,-0.1908615678548813,0.07247480005025864,0.03276122361421585,0.7663879990577698
432.0,96.0,-0.1864887923002243,-0.15032759308815002,-0.059934429824352264,-0.010676338337361813,0.7464451193809509
432.0,100.0,-0.17271991074085236,-0.12933586537837982,-0.013360020704567432,-0.01133713498711586,0.7615507245063782
432.0,104.0,-0.21664436161518097,-0.1530122458934784,0.06288386136293411,-0.017111297696828842,0.7156267166137695
432.0,108.0,-0.26910996437072754,-0.1558317244052887,0.10629240423440933,0.01925320364534855,0.71649169921875
432.0,112.0,-0.2962905764579773,-0.164388045668602,0.1256682276725769,0.0711846873164177,0.7164825797080994
432.0,116.0,-0.2690799832344055,-0.19444023072719574,0.11927684396505356,0.10410195589065552,0.7112856507301331
432.0,120.0,-0.2698093354701996,-0.2310023456811905,0.1450996994972229,0.11790536344051361,0.7161400318145752
432.0,124.0,-0.23736578226089478,-0.1971561312675476,0.15797820687294006,0.06379752606153488,0.7081777453422546
432.0,128.0,-0.17159198224544525,-0.1223311722278595,0.20825190842151642,0.030047932639718056,0.6945054531097412
432.0,132.0,-0.20073087513446808,-0.1275467574596405,0.1900251805782318,-0.07542527467012405,0.6961236000061035
432.0,136.0,-0.2946297526359558,0.09558229148387909,-0.05450013279914856,-0.10480140149593353,0.7481586337089539
432.0,140.0,0.01863759197294712,0.19210179150104523,-0.180580273270607,-0.12508182227611542,0.7570528984069824
432.0,144.0,0.41325780749320984,0.08130811154842377,-0.021601418033242226,-0.05053984001278877,0.6782431602478027
432.0,148.0,0.45221301913261414,0.022245384752750397,-0.031231021508574486,-0.1089075356721878,0.7732070088386536
432.0,152.0,-0.13936038315296173,-0.1784009337425232,0.09651391953229904,0.08289185911417007,0.7169821262359619
432.0,156.0,-0.3057904541492462,-0.2055903524160385,0.09713494777679443,0.07486701756715775,0.748208224773407
432.0,160.0,-0.29287105798721313,-0.22837908565998077,0.054956406354904175,0.061930760741233826,0.7455677390098572
432.0,164.0,-0.30998483300209045,-0.24640986323356628,-0.011403070762753487,0.13162361085414886,0.7494235038757324
432.0,168.0,-0.38751018047332764,-0.2873670756816864,-0.01324428990483284,0.1527426838874817,0.7510431408882141
432.0,172.0,-0.425205260515213,-0.36087924242019653,0.028230803087353706,0.0973324254155159,0.7584522366523743
432.0,176.0,-0.37791162729263306,-0.3830203115940094,0.07720264047384262,-0.0295697208493948,0.7591851949691772
432.0,180.0,-0.3352700471878052,-0.3413415551185608,0.1079002097249031,-0.06479152292013168,0.7520594596862793
432.0,184.0,-0.26303258538246155,-0.2536316514015198,-0.00014286463556345552,0.021413646638393402,0.7580543160438538
432.0,188.0,-0.3275953233242035,-0.31592249870300293,0.0632873922586441,-0.010948999784886837,0.7510285377502441
432.0,192.0,-0.3731371760368347,-0.29579925537109375,0.19161371886730194,0.03766181319952011,0.7540094256401062
432.0,196.0,-0.32916533946990967,-0.18591447174549103,0.10569580644369125,0.14559678733348846,0.7618381381034851
432.0,200.0,-0.3261549174785614,-0.13776187598705292,0.05933636054396629,0.06189040467143059,0.7496224045753479
432.0,204.0,-0.2573604881763458,-0.09681297093629837,0.0909218117594719,-0.12382227927446365,0.7505865693092346
432.0,208.0,-0.13010083138942719,0.10804622620344162,0.033895354717969894,-0.1386263370513916,0.757201075553894
432.0,212.0,-0.022209767252206802,0.22407317161560059,-0.08485045284032822,-0.036932796239852905,0.7920916080474854
432.0,216.0,0.10836435854434967,0.00841193925589323,-0.1374199092388153,0.049191322177648544,0.7827156782150269
432.0,220.0,-0.019936226308345795,-0.1569477915763855,-0.044019173830747604,0.08802288770675659,0.7789922952651978
432.0,224.0,-0.015073234215378761,-0.1809663027524948,-0.01949835568666458,0.03568294644355774,0.7482140064239502
432.0,228.0,0.0025644823908805847,-0.1550523191690445,-0.008296854794025421,-0.020673485472798347,0.759731113910675
432.0,232.0,-0.10048922151327133,-0.03910199552774429,0.11084365844726562,0.02229280211031437,0.7779996991157532
432.0,236.0,-0.03408841788768768,0.004978366661816835,-0.0461655929684639,0.0761084258556366,0.7745434045791626
432.0,240.0,0.059627220034599304,0.005166805349290371,0.05545080453157425,0.06457820534706116,0.7542613744735718
432.0,244.0,0.024564286693930626,0.019831648096442223,0.06884277611970901,0.10875245183706284,0.768139660358429
432.0,248.0,-0.07554221898317337,0.02855011820793152,0.0672871395945549,0.14421813189983368,0.7754191160202026
432.0,252.0,-0.16353055834770203,-0.012039123103022575,-0.006356576457619667,0.2199644148349762,0.7765641212463379
432.0,256.0,-0.11117304116487503,-0.05298059061169624,0.01579628884792328,0.2140815705060959,0.7749351859092712
432.0,260.0,-0.07957535982131958,-0.08951906114816666,-0.007048838771879673,0.1548987627029419,0.7661342620849609
432.0,264.0,-0.05350646749138832,-0.19263049960136414,-0.013434136286377907,-0.0021092472597956657,0.7529765963554382
432.0,268.0,-0.1265527307987213,-0.2808898091316223,-0.05489487573504448,-0.09442435950040817,0.7418299317359924
432.0,272.0,-0.2309267222881317,-0.24259942770004272,-0.03948212414979935,-0.2123311460018158,0.7362802624702454
432.0,276.0,-0.34360364079475403,-0.19441327452659607,0.014988956041634083,-0.1300145387649536,0.70822674036026
432.0,280.0,-0.41406282782554626,-0.2085215449333191,0.03764136880636215,-0.02965760976076126,0.7348498106002808
432.0,284.0,-0.4605826139450073,-0.3099047839641571,0.033055033534765244,0.0017748648533597589,0.7266872525215149
432.0,288.0,-0.47644898295402527,-0.3978309631347656,0.012881466187536716,-0.033334121108055115,0.7379612922668457
432.0,292.0,-0.48096534609794617,-0.4318060278892517,-0.06109457463026047,-0.06111562252044678,0.7292972207069397
432.0,296.0,-0.47015050053596497,-0.403430700302124,-0.1116454005241394,-0.04193272814154625,0.7340534925460815
432.0,300.0,-0.437073290348053,-0.3561646342277527,-0.04239235073328018,-0.02874845638871193,0.7371465563774109
432.0,304.0,-0.4032147526741028,-0.3375234603881836,0.03351807966828346,-0.041268885135650635,0.7199673652648926
432.0,308.0,-0.2747717797756195,-0.31510844826698303,-0.0006309020682238042,-0.06559057533740997,0.7338250279426575
432.0,312.0,-0.22795388102531433,-0.2686920464038849,-0.0231782216578722,-0.03540031984448433,0.7506251335144043
432.0,316.0,-0.2338455766439438,-0.22955015301704407,-0.020972972735762596,-0.020463887602090836,0.747580349445343
432.0,320.0,-0.23540449142456055,-0.17969855666160583,0.00818888284265995,-0.059262849390506744,0.7234050631523132
432.0,324.0,-0.2377912551164627,-0.16301974654197693,0.012537922710180283,-0.092911496758461,0.7320113778114319
432.0,328.0,-0.21508356928825378,-0.038708899170160294,-0.005475829355418682,-0.07044218480587006,0.7542127966880798
432.0,332.0,-0.12910474836826324,0.026684632524847984,-0.028572283685207367,-0.0763217881321907,0.7643460631370544
432.0,336.0,-0.011819078586995602,-0.00471279863268137,-0.06745122373104095,-0.06312403082847595,0.7626586556434631
432.0,340.0,0.058181729167699814,-0.05599837005138397,-0.04356563091278076,-0.07050161063671112,0.7456638813018799
432.0,344.0,0.09432414919137955,-0.04772888123989105,-0.021917082369327545,-0.06780693680047989,0.7346609234809875
432.0,348.0,0.09551571309566498,-0.046811867505311966,-0.005526075139641762,0.002183890901505947,0.7438521981239319
432.0,352.0,0.04940077289938927,-0.07703055441379547,0.0012387875467538834,0.012693094089627266,0.7343002557754517
432.0,356.0,0.007859650067985058,0.006815006956458092,-0.02085741050541401,-0.057434599846601486,0.7448408007621765
432.0,360.0,0.018119553104043007,0.10302118211984634,-0.04866505414247513,-0.05763467773795128,0.7365996837615967
432.0,364.0,0.04140691086649895,0.12842194736003876,-0.04907223582267761,-0.12245103716850281,0.7447171211242676
432.0,368.0,0.06363166868686676,0.1345905065536499,-0.03972763568162918,-0.16366948187351227,0.7402324676513672
432.0,372.0,0.054535236209630966,0.14091762900352478,0.0017287087393924594,-0.1056244969367981,0.7353901267051697
432.0,376.0,0.05441224202513695,0.1731543093919754,-0.009939903393387794,-0.047203920781612396,0.773146390914917
432.0,380.0,0.07732143998146057,0.17979782819747925,-0.0715440958738327,-0.01797996088862419,0.7468436360359192
432.0,384.0,0.05355020612478256,0.13729260861873627,-0.09766466915607452,-0.055401597172021866,0.779396653175354
432.0,388.0,0.045031480491161346,0.11761993914842606,-0.10472920536994934,-0.08339092135429382,0.7803287506103516
432.0,392.0,0.07029131799936295,0.13043539226055145,-0.1387202888727188,-0.08462807536125183,0.7543041110038757
432.0,396.0,0.08171945065259933,0.1321313977241516,-0.16164031624794006,-0.07398968935012817,0.7448764443397522
432.0,400.0,0.0760028138756752,0.10576602071523666,-0.15379247069358826,-0.07553680986166,0.741191029548645
432.0,404.0,0.07491721957921982,0.133315309882164,-0.1219245195388794,-0.06719806045293808,0.7553231120109558
432.0,408.0,0.07496559619903564,0.17231358587741852,-0.07875064015388489,-0.0723508670926094,0.7622053027153015
432.0,412.0,0.06393775343894958,0.18238793313503265,-0.04604314640164375,-0.07632485032081604,0.7674346566200256
432.0,416.0,0.04585336521267891,0.1790890246629715,-0.032461490482091904,-0.08010374009609222,0.7762489318847656
432.0,420.0,0.026833748444914818,0.1385374367237091,-0.021281467750668526,-0.10411888360977173,0.7809126377105713
432.0,424.0,-0.0244961678981781,0.1416851133108139,-0.02942625992000103,-0.06860682368278503,0.7834836840629578
432.0,428.0,-0.07590781152248383,0.13376353681087494,-0.00560395373031497,-0.03387882933020592,0.7893286943435669
432.0,432.0,-0.10084199160337448,0.10891926288604736,-0.0019934503361582756,-0.022997340187430382,0.7949345111846924
432.0,436.0,-0.03337367624044418,0.04773548245429993,-0.05016462132334709,-0.0093408627435565,0.785175085067749
432.0,440.0,0.024107499048113823,0.010488757863640785,-0.045641783624887466,-0.020101428031921387,0.7724652886390686
432.0,444.0,0.019605541601777077,-0.02675008773803711,-0.06923790276050568,0.002531275153160095,0.7785106301307678
432.0,448.0,-0.025801124051213264,-0.09639258682727814,-0.07426473498344421,-0.0018830549670383334,0.750723659992218
432.0,452.0,-0.21277467906475067,-0.10689569264650345,-0.00780777633190155,-0.023144042119383812,0.7682211995124817
432.0,456.0,-0.22044333815574646,-0.14568063616752625,0.0294948723167181,0.010648084804415703,0.7500937581062317
432.0,460.0,-0.11338236927986145,-0.22081740200519562,0.06666669249534607,0.03876816853880882,0.7034692764282227
432.0,464.0,-0.024819567799568176,-0.1627519726753235,-0.0004675416857935488,0.04512287303805351,0.7557968497276306
432.0,468.0,-0.015384088270366192,-0.09639623761177063,0.08587643504142761,0.001566647319123149,0.7781141996383667
432.0,472.0,0.17352117598056793,0.19237172603607178,0.10726150870323181,-0.01726766861975193,0.8196792602539062
432.0,476.0,0.3560459613800049,0.46277546882629395,0.04565185308456421,-0.12430743128061295,0.8026990294456482
432.0,480.0,0.10846974700689316,0.2512103021144867,-0.007683632895350456,0.0646442174911499,0.8016654849052429
432.0,484.0,0.11194470524787903,0.10492463409900665,-0.005983573850244284,0.11095543205738068,0.7882011532783508
432.0,488.0,0.060470469295978546,0.2269158512353897,0.013035821728408337,0.07328293472528458,0.8082038760185242
432.0,492.0,-0.046832744032144547,-0.006323728710412979,0.06372382491827011,0.15858319401741028,0.8145263195037842
432.0,496.0,-0.22021682560443878,-0.2667976915836334,0.05946740880608559,0.04827142506837845,0.7703618407249451
432.0,500.0,-0.1684817224740982,-0.1657373458147049,0.022122129797935486,-0.056836336851119995,0.7150101065635681
