site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
NWS194,-14.10193,123.5508,sin protección,sin protección,,0.4147954344972189,0.5484008388503773
NWS195,-14.10958,123.55655,sin protección,sin protección,,-2.4821733557870593,-0.4536776972887023
NWS196,-14.1045,123.55491,sin protección,sin protección,,-0.4213958102233657,0.09030779375822658
NWS197,-14.056610000000001,125.35585,protección parcial,parcial,1.0,1.4323167700135329,-0.5109393279252211
NWS198,-14.05545,125.3604,protección parcial,parcial,1.0,0.7883614867672504,-0.4536776972887023
NWS199,-13.94304,125.64153,sin protección,sin protección,,1.3972257055249917,-0.22463117474262698
NWS20,-12.24414,123.00182,protección total,total (grande y antigua),30.0,-0.13566800070033036,1.1782787758520843
NWS20,-12.24414,123.00182,protección total,total (grande y antigua),30.0,0.032521161619746344,0.9778630686242684
NWS20,-12.24414,123.00182,protección total,total (grande y antigua),30.0,0.19035387178908358,1.1782787758520843
NWS200,-13.94105,125.63595,sin protección,sin protección,,0.4386182827182024,-0.024215467514811077
NWS201,-13.82453,127.2726,sin protección,sin protección,,1.0678525493869855,-0.9976631883356312
NWS201,-13.82453,127.2726,sin protección,sin protección,,0.8396626409789523,-0.7399858504712965
NWS202,-12.201299667358398,123.02549743652344,protección total,total (grande y antigua),38.0,0.23002849388987878,1.006493883942528
NWS202,-12.201299667358398,123.02549743652344,protección total,total (grande y antigua),38.0,-0.026426821300514894,0.8347089920329713
NWS203,-12.541020393371582,123.57073211669922,protección total,total (grande y antigua),38.0,0.8753663866312543,0.462508392895599
NWS203,-12.541020393371582,123.57073211669922,protección total,total (grande y antigua),38.0,0.5075794950776712,-0.0814770981513299
NWS204,-12.54,123.54,protección total,total (grande y antigua),23.0,-0.7260635434346365,-0.0814770981513299
NWS21,-12.24405,122.99881,protección total,total (grande y antigua),30.0,0.24791616891854237,1.3786944830799002
NWS21,-12.24405,122.99881,protección total,total (grande y antigua),30.0,0.20374384023379577,1.579110190307716
NWS22,-12.24109,122.9864,protección parcial,parcial,30.0,0.2841388347446898,1.6077410056259755
NWS22,-12.24109,122.9864,protección parcial,parcial,30.0,-0.5382046358137141,1.579110190307716
NWS22,-12.24109,122.9864,protección parcial,parcial,30.0,-0.6342979324722815,0.6342932848051555
NWS23,-12.233839999999999,122.99001000000001,protección parcial,parcial,30.0,0.5440211847615913,1.3786944830799002
NWS23,-12.233839999999999,122.99001000000001,protección parcial,parcial,30.0,-1.2265734024085135,0.8060781767147119
NWS24,-12.24264,122.98531000000001,protección total,total (grande y antigua),30.0,0.7361936068996526,0.8347089920329713
NWS24,-12.24264,122.98531000000001,protección total,total (grande y antigua),30.0,0.02217926602412942,0.6342932848051555
NWS24,-12.24264,122.98531000000001,protección total,total (grande y antigua),30.0,-1.6139584509001734,1.1782787758520843
NWS25,-12.239889999999999,122.98643,protección parcial,parcial,30.0,-0.07491096588286295,0.6629241001234149
NWS25,-12.239889999999999,122.98643,protección parcial,parcial,30.0,-0.09625932806330573,0.17620023971300483
NWS27,-14.07039,121.96127,sin protección,sin protección,,1.343522214221314,0.7201857307599338
NWS27,-14.07039,121.96127,sin protección,sin protección,,-0.40660345742662096,-0.13873872878784874
NWS27,-14.07039,121.96127,sin protección,sin protección,,-0.5629727670947934,-0.2532619900608864
NWS28,-14.1327,121.94218000000001,sin protección,sin protección,,0.6485254996945218,0.4338775775773396
NWS28,-14.1327,121.94218000000001,sin protección,sin protección,,0.2725221906349259,-0.3964160666521835
NWS29,-14.126679999999999,121.94546000000001,sin protección,sin protección,,-0.01817575509390939,-0.052846282833070496
NWS29,-14.126679999999999,121.94546000000001,sin protección,sin protección,,0.6729164601591897,0.6056624694868961
NWS29,-14.126679999999999,121.94546000000001,sin protección,sin protección,,-0.08164420382226892,0.462508392895599
NWS32,-14.10934,121.96473,sin protección,sin protección,,-2.1449020939831964,0.03304616312170775
NWS33,-14.05597,121.95846999999999,sin protección,sin protección,,-0.10841403863299819,1.1782787758520843
NWS33,-14.05597,121.95846999999999,sin protección,sin protección,,-0.22243078561574686,1.8081567128537914
NWS34,-14.062570000000001,121.9653,sin protección,sin protección,,0.4211850431324854,0.6629241001234149
NWS34,-14.062570000000001,121.9653,sin protección,sin protección,,0.23751219268553833,0.3193543163043019
NWS34,-14.062570000000001,121.9653,sin protección,sin protección,,-0.011654374959834237,0.20483105503126425
NWS35,-14.0717,121.95083000000001,sin protección,sin protección,,1.7656034893737194,1.092386329897306
NWS35,-14.0717,121.95083000000001,sin protección,sin protección,,0.7168836086619143,0.9778630686242684
NWS35,-14.0717,121.95083000000001,sin protección,sin protección,,-0.06940704341431665,0.6915549154416742
NWS36,-14.0747,121.78766999999999,sin protección,sin protección,,-0.6103054206247409,1.5218485596711973
NWS36,-14.0747,121.78766999999999,sin protección,sin protección,,-0.030628352979508774,0.462508392895599
NWS36,-14.0747,121.78766999999999,sin protección,sin protección,,-0.27523855136052533,0.09030779375822658
NWS37,-14.0453,121.78072,sin protección,sin protección,,-0.30268444409043277,1.3214328524433814
NWS37,-14.0453,121.78072,sin protección,sin protección,,-0.26820935320295575,0.40524676225908013
NWS38,-14.068660000000001,121.77651000000002,sin protección,sin protección,,0.40763003942314213,0.9206014379877496
NWS38,-14.068660000000001,121.77651000000002,sin protección,sin protección,,1.0622592340437549,0.9206014379877496
NWS38,-14.068660000000001,121.77651000000002,sin protección,sin protección,,-0.042080708633155606,-0.024215467514811077
NWS39,-14.0828,121.74816000000001,sin protección,sin protección,,1.1786559699050854,1.5504793749894568
NWS39,-14.0828,121.74816000000001,sin protección,sin protección,,0.4686836970550263,0.949232253306009
NWS40,-14.0785,121.742,protección parcial,parcial,20.0,-0.046471060100655895,0.09030779375822658
NWS40,-14.0785,121.742,protección parcial,parcial,20.0,1.3238856144234086,-0.2532619900608864
NWS40,-14.0785,121.742,protección parcial,parcial,20.0,0.24423087321495437,-0.22463117474262698
NWS41,-14.108229999999999,121.72068,sin protección,sin protección,,0.6357042615749248,0.3193543163043019
NWS41,-14.108229999999999,121.72068,sin protección,sin protección,,-0.9845247578237629,-0.052846282833070496
NWS5,-11.979610000000001,123.38073999999999,sin protección,sin protección,,-0.5756520483565569,0.1475694243947454
NWS5,-11.979610000000001,123.38073999999999,sin protección,sin protección,,-0.4268324929252863,-0.0814770981513299
NWS50,-17.6101,118.97,protección total,total (grande y antigua),23.0,0.3490772016286672,0.34798513162256134
NWS50,-17.6101,118.97,protección total,total (grande y antigua),23.0,-0.05554176400974354,-0.33915443601566464
NWS51,-17.6089,118.96363999999998,protección total,total (grande y antigua),23.0,0.14614290297197188,-0.31052362069740524
NWS51,-17.6089,118.96363999999998,protección total,total (grande y antigua),23.0,-0.4499791933889471,-0.22463117474262698
NWS52,-17.6089,118.96363999999998,protección total,total (grande y antigua),23.0,0.980948729135882,0.7774473613964525
NWS53,-17.579,118.96871999999999,protección total,total (grande y antigua),23.0,0.47726244316116434,-0.4250468819704429
NWS53,-17.579,118.96871999999999,protección total,total (grande y antigua),23.0,0.203258478083707,-0.33915443601566464
NWS54,-17.5804,118.9369,protección total,total (grande y antigua),23.0,0.40248551627637497,-0.3964160666521835
NWS54,-17.5804,118.9369,protección total,total (grande y antigua),23.0,0.2537329719776582,0.118938609076486
NWS55,-17.56991,118.97193,protección total,total (grande y antigua),23.0,0.762056202116036,1.1210171452155655
NWS55,-17.56991,118.97193,protección total,total (grande y antigua),23.0,0.6356584555414797,1.3786944830799002
NWS56,-17.6102,118.9747,protección total,total (grande y antigua),23.0,-0.2675791912530777,0.5484008388503773
NWS56,-17.6102,118.9747,protección total,total (grande y antigua),23.0,0.3121154263363833,0.20483105503126425
NWS56,-17.6102,118.9747,protección total,total (grande y antigua),23.0,0.30961960665585914,0.24777727800865337
NWS57,-17.548,118.9737,protección total,total (grande y antigua),23.0,1.0121331684236494,1.092386329897306
NWS57,-17.548,118.9737,protección total,total (grande y antigua),23.0,0.2210389741053899,0.6056624694868961
NWS57,-17.548,118.9737,protección total,total (grande y antigua),23.0,-0.3434234393654917,0.4338775775773396
NWS58,-17.5531,118.9738,protección total,total (grande y antigua),23.0,0.3404937495216259,0.6342932848051555
NWS58,-17.5531,118.9738,protección total,total (grande y antigua),23.0,0.3615302964580461,0.37661594694082073
NWS59,-17.547320000000003,118.9668,protección total,total (grande y antigua),23.0,0.6927571475132465,0.5770316541686367
NWS59,-17.547320000000003,118.9668,protección total,total (grande y antigua),23.0,0.8181022243066266,0.49113920821385837
NWS59,-17.547320000000003,118.9668,protección total,total (grande y antigua),23.0,0.050542716966724216,0.4338775775773396
NWS6,-11.97448,123.38116000000001,sin protección,sin protección,,-0.3163299277449939,0.462508392895599
NWS6,-11.97448,123.38116000000001,sin protección,sin protección,,-0.40371557705993694,1.3214328524433814
NWS6,-11.97448,123.38116000000001,sin protección,sin protección,,-0.06401916387621184,-0.0814770981513299
NWS60,-17.54749,118.96883999999999,protección total,total (grande y antigua),23.0,0.3732441917335598,0.118938609076486
NWS60,-17.54749,118.96883999999999,protección total,total (grande y antigua),23.0,0.5521917737788619,0.2907235009860425
NWS60,-17.54749,118.96883999999999,protección total,total (grande y antigua),23.0,0.8324328205930601,0.949232253306009
NWS61,-17.5582,118.9724,protección total,total (grande y antigua),23.0,0.05884972608784913,0.3193543163043019
NWS61,-17.5582,118.9724,protección total,total (grande y antigua),23.0,0.33727788975498385,1.092386329897306
NWS61,-17.5582,118.9724,protección total,total (grande y antigua),23.0,-0.09979490120582826,0.5484008388503773
NWS62,-17.50713,118.96635,protección parcial,parcial,23.0,0.8316866661826443,1.7795258975355321
NWS62,-17.50713,118.96635,protección parcial,parcial,23.0,0.8402133291278104,1.979941604763348
NWS62,-17.50713,118.96635,protección parcial,parcial,23.0,0.7372942388487324,0.7488165460781931
NWS63,-17.50218,118.96276,protección total,total (grande y antigua),23.0,0.3753957358782342,0.8347089920329713
NWS63,-17.50218,118.96276,protección total,total (grande y antigua),23.0,-0.22019151439464443,0.23346187034952365
NWS63,-17.50218,118.96276,protección total,total (grande y antigua),23.0,0.14373087851366784,0.7201857307599338
NWS64,-17.56045,118.94214,protección total,total (grande y antigua),23.0,0.20145840339981794,0.03304616312170775
NWS64,-17.56045,118.94214,protección total,total (grande y antigua),23.0,0.3472638429123554,0.462508392895599
NWS65,-17.13371,119.6339,protección total,total (grande y antigua),22.0,0.8188948714971812,1.235540406488603
NWS68,-17.06263,119.64696,protección total,total (grande y antigua),22.0,1.0686167423097288,0.462508392895599
NWS68,-17.06263,119.64696,protección total,total (grande y antigua),22.0,0.8434616139567953,1.1210171452155655
NWS69,-17.0658,119.6494,protección total,total (grande y antigua),22.0,0.12062651675702059,1.006493883942528
NWS69,-17.0658,119.6494,protección total,total (grande y antigua),22.0,0.46060597152954263,1.0637555145790467
NWS70,-17.1641,119.6277,protección total,total (grande y antigua),22.0,-2.4821733557870593,-0.2532619900608864
NWS70,-17.1641,119.6277,protección total,total (grande y antigua),22.0,-0.1379164880982285,0.4338775775773396
NWS71,-17.15365,119.6311,protección total,total (grande y antigua),22.0,0.4985461537262294,0.23346187034952365
NWS71,-17.15365,119.6311,protección total,total (grande y antigua),22.0,0.7727435538224205,0.6056624694868961
NWS73,-17.06644,119.64166999999999,protección total,total (grande y antigua),22.0,0.16613235884468416,1.092386329897306
NWS73,-17.06644,119.64166999999999,protección total,total (grande y antigua),22.0,0.43979978823140126,1.3500636677616409
NWS74,-17.06983,119.64367,protección total,total (grande y antigua),22.0,1.2947995760210593,1.979941604763348
NWS74,-17.06983,119.64367,protección total,total (grande y antigua),22.0,0.8770435018027026,0.8060781767147119
NWS75,-17.08687,119.6148,protección total,total (grande y antigua),22.0,0.4059352164697055,0.6056624694868961
NWS75,-17.08687,119.6148,protección total,total (grande y antigua),22.0,0.683789747773856,0.118938609076486
NWS76,-17.11469,119.63474,protección total,total (grande y antigua),22.0,0.28350070680468886,0.17620023971300483
NWS76,-17.11469,119.63474,protección total,total (grande y antigua),22.0,-0.23812687608434213,0.49113920821385837
NWS77,-17.06202,119.64815,protección total,total (grande y antigua),22.0,1.2570105928234405,0.8633398073512307
NWS77,-17.06202,119.64815,protección total,total (grande y antigua),22.0,0.7858772878917992,1.2069095911703438
NWS78,-17.0666,119.64027,protección total,total (grande y antigua),22.0,0.11552797795322611,0.06167697843996717
NWS78,-17.0666,119.64027,protección total,total (grande y antigua),22.0,0.6365240152753414,1.5218485596711973
NWS79,-17.0721,119.6533,protección total,total (grande y antigua),22.0,0.3299491169090573,0.5197700235321178
NWS79,-17.0721,119.6533,protección total,total (grande y antigua),22.0,0.4348978154723959,1.0351246992607872
NWS8,-11.97908,123.36079,sin protección,sin protección,,-1.0518852330998358,0.8347089920329713
NWS8,-11.97908,123.36079,sin protección,sin protección,,0.31203740108321576,1.6077410056259755
NWS8,-11.97908,123.36079,sin protección,sin protección,,-0.8749281190729644,1.1782787758520843
NWS80,-17.08181,119.65518,protección total,total (grande y antigua),22.0,0.01535729330752386,1.2641712218068626
NWS81,-17.02767,119.61792,protección total,total (grande y antigua),22.0,0.47200738898653033,0.462508392895599
NWS81,-17.02767,119.61792,protección total,total (grande y antigua),22.0,0.31123232321490896,0.5484008388503773
NWS82,-17.0762,119.5962,protección total,total (grande y antigua),22.0,0.4946233031650524,0.7488165460781931
NWS82,-17.0762,119.5962,protección total,total (grande y antigua),22.0,0.7206156922322728,0.5197700235321178
NWS83,-17.24607,119.35201,protección total,total (grande y antigua),23.0,-0.46478760330901847,0.118938609076486
NWS83,-17.24607,119.35201,protección total,total (grande y antigua),23.0,-0.21856300049596358,0.7488165460781931
NWS83,-17.24607,119.35201,protección total,total (grande y antigua),23.0,-0.3020643943075072,0.6056624694868961
NWS84,-17.24612,119.34713,protección parcial,parcial,23.0,-1.3421496975970852,0.4338775775773396
NWS84,-17.24612,119.34713,protección parcial,parcial,23.0,0.9292079675920525,0.462508392895599
NWS84,-17.24612,119.34713,protección parcial,parcial,23.0,0.09581263736026674,0.3193543163043019
NWS85,-17.24607,119.35201,protección total,total (grande y antigua),23.0,1.1038742062147109,3.0106509562206867
NWS86,-17.2909,119.35928999999999,protección total,total (grande y antigua),23.0,0.2717419344710845,1.0637555145790467
NWS86,-17.2909,119.35928999999999,protección total,total (grande y antigua),23.0,0.34424549000548604,0.9206014379877496
NWS87,-17.2843,119.3769,protección total,total (grande y antigua),23.0,0.28874418304586363,1.235540406488603
NWS87,-17.2843,119.3769,protección total,total (grande y antigua),23.0,0.14442703857969966,1.4645869290346785
NWS87,-17.2843,119.3769,protección total,total (grande y antigua),23.0,0.5805825259789473,0.6056624694868961
NWS88,-17.288,119.3775,protección total,total (grande y antigua),23.0,0.3127946793716227,0.6629241001234149
NWS88,-17.288,119.3775,protección total,total (grande y antigua),23.0,0.7484913799475035,1.0637555145790467
NWS88,-17.288,119.3775,protección total,total (grande y antigua),23.0,0.14886288011277718,0.7774473613964525
NWS89,-17.253020000000003,119.36036999999999,protección parcial,parcial,23.0,0.9636736049751639,1.5218485596711973
NWS89,-17.253020000000003,119.36036999999999,protección parcial,parcial,23.0,-0.22153741763291357,0.5484008388503773
NWS89,-17.253020000000003,119.36036999999999,protección parcial,parcial,23.0,0.9716718760430543,1.3786944830799002
NWS90,-17.28632,119.3724,protección total,total (grande y antigua),23.0,-0.8187855037547307,0.20483105503126425
NWS90,-17.28632,119.3724,protección total,total (grande y antigua),23.0,0.03736209414384483,1.006493883942528
NWS90,-17.28632,119.3724,protección total,total (grande y antigua),23.0,-0.0007376259223277386,0.1475694243947454
NWS91,-17.28312,119.37301000000001,protección total,total (grande y antigua),23.0,0.08335502051912501,0.0044153478034483365
NWS91,-17.28312,119.37301000000001,protección total,total (grande y antigua),23.0,-0.3142051896993626,0.40524676225908013
NWS91,-17.28312,119.37301000000001,protección total,total (grande y antigua),23.0,0.04491766157532792,0.2907235009860425
NWS92,-17.28321,119.37053,protección total,total (grande y antigua),23.0,0.16908986994753442,-0.4823085126069617
NWS92,-17.28321,119.37053,protección total,total (grande y antigua),23.0,0.6814267189266567,0.49113920821385837
NWS92,-17.28321,119.37053,protección total,total (grande y antigua),23.0,0.6897469552864994,0.6056624694868961
NWS93,-17.29772,119.3423,protección parcial,parcial,23.0,0.3805622764194371,-0.36778525133392403
NWS93,-17.29772,119.3423,protección parcial,parcial,23.0,0.682562891252388,0.3193543163043019
NWS94,-17.31065,119.3675,protección total,total (grande y antigua),23.0,-0.08704030109775383,-0.4823085126069617
NWS94,-17.31065,119.3675,protección total,total (grande y antigua),23.0,0.2184016064966766,0.8060781767147119
NWS95,-17.31065,119.3675,protección total,total (grande y antigua),23.0,0.14675079958322992,-0.19600035942436755
NWS95,-17.31065,119.3675,protección total,total (grande y antigua),23.0,-0.15314445519263586,-0.16736954410610816
NWS95,-17.31065,119.3675,protección total,total (grande y antigua),23.0,0.4964095837272999,-0.13873872878784874
NWS96,-17.318820000000002,119.3605,protección total,total (grande y antigua),23.0,0.3457102466035752,-0.4536776972887023
NWS96,-17.318820000000002,119.3605,protección total,total (grande y antigua),23.0,0.2946727006395963,0.0044153478034483365
NWS97,-17.3155,119.3675,protección total,total (grande y antigua),23.0,-0.1985763509815394,-0.16736954410610816
NWS97,-17.3155,119.3675,protección total,total (grande y antigua),23.0,0.5462811499259781,-0.2532619900608864
NWS97,-17.3155,119.3675,protección total,total (grande y antigua),23.0,0.016852376831006037,0.09030779375822658
NWS98,-17.30694,119.37064,protección total,total (grande y antigua),23.0,0.03990961321377701,-0.3964160666521835
NWS98,-17.30694,119.37064,protección total,total (grande y antigua),23.0,0.4234182024177752,0.26209268566778304
NWS98,-17.30694,119.37064,protección total,total (grande y antigua),23.0,-0.03621526221604136,0.462508392895599
NWS99,-17.2909,119.35928999999999,protección total,total (grande y antigua),23.0,0.5845483105805475,0.8919706226694902
NWS99,-17.2909,119.35928999999999,protección total,total (grande y antigua),23.0,0.2338283244560678,0.23346187034952365
NWS99,-17.2909,119.35928999999999,protección total,total (grande y antigua),23.0,0.7507504636850524,0.8347089920329713
PAC1,-17.48149,-149.81842,sin protección,sin protección,,0.1269625057074861,0.8347089920329713
PAC10,-21.195870000000003,-159.7935,sin protección,sin protección,,-0.8096136119767855,-0.5682009585617399
PAC11,-18.0483,-163.19341,sin protección,sin protección,,0.46520219492380055,0.03304616312170775
PAC12,-18.04635,-163.19069,sin protección,sin protección,,0.7995512910197156,0.20483105503126425
PAC13,-17.99609,-163.17459,sin protección,sin protección,,0.6874407307585756,-0.024215467514811077
PAC14,-13.25131,-163.1132,sin protección,sin protección,,0.46372340165108755,-0.5968317738799994
PAC16,-13.251579999999999,-163.09743,sin protección,sin protección,,0.27624558751577594,-0.13873872878784874
PAC17,-13.247829999999999,-163.09517,sin protección,sin protección,,0.6316735236193625,-0.2532619900608864
PAC18,-13.25593,-163.09905,sin protección,sin protección,,0.3559855292039255,0.3193543163043019
PAC19,-13.250370000000002,-163.09197,sin protección,sin protección,,0.2742319943090673,-0.052846282833070496
PAC2,-17.49221,-149.85392,sin protección,sin protección,,-0.11917914737662619,0.118938609076486
PAC20,-13.2541,-163.09476,sin protección,sin protección,,0.7896311487441613,0.118938609076486
PAC21,-13.30521,-163.12854,sin protección,sin protección,,-0.2515336468332935,-0.5395701432434805
PAC22,-13.227920000000001,-163.13067,sin protección,sin protección,,-0.16770547888969475,-0.33915443601566464
PAC24,-13.230170000000001,-163.13503,sin protección,sin protección,,0.10177073113720231,-0.6540934045165182
PAC25,-13.20604,-163.1329,sin protección,sin protección,,0.6852091780085897,0.5484008388503773
PAC26,-14.1637,-169.68516,sin protección,sin protección,,-0.1420816714637396,-0.6540934045165182
PAC27,-14.16394,-169.68718,sin protección,sin protección,,-0.6652865239742,0.118938609076486
PAC28,-14.168070000000002,-169.68573999999998,sin protección,sin protección,,-0.6117503814616889,-0.33915443601566464
PAC29,-14.15962,-169.68162,sin protección,sin protección,,-0.18691491330713803,-0.8545091117443341
PAC3,-21.8089,-154.72711999999999,sin protección,sin protección,,-0.6669562252359044,-0.5968317738799994
PAC30,-14.178170000000001,-169.65513,sin protección,sin protección,,-0.5954869676689033,-0.6254625891982588
PAC31,-14.17125,-169.68514,sin protección,sin protección,,-0.5651985023687234,-0.7686166657895559
PAC32,-14.16952,-169.68672,sin protección,sin protección,,-0.805195819011007,-0.2818928053791458
PAC33,-14.1644,-169.68301,sin protección,sin protección,,-0.10102557126147327,-0.11010791346958933
PAC34,-14.5348,-168.16045,sin protección,sin protección,-2.0,0.35377604154641845,-0.2818928053791458
PAC35,-14.549029999999998,-168.16197,sin protección,sin protección,-2.0,-0.522131834531425,-0.4250468819704429
PAC36,-14.54895,-168.15986,sin protección,sin protección,-2.0,-0.11630709569758534,-1.398494602791263
PAC37,-14.543429999999999,-168.16185,sin protección,sin protección,-2.0,0.23046956442893018,-0.5968317738799994
PAC38,-14.537939999999999,-168.15357,sin protección,sin protección,-2.0,-0.11255672107605963,-0.13873872878784874
PAC39,-14.54156,-168.15939,sin protección,sin protección,-2.0,-0.22244105703963363,-0.2818928053791458
PAC4,-21.79699,-154.7145,sin protección,sin protección,,0.1537129539521005,0.6629241001234149
PAC40,-14.533079999999998,-168.1567,sin protección,sin protección,-2.0,-2.4821733557870593,-0.13873872878784874
PAC41,-14.530660000000001,-168.15526,sin protección,sin protección,-2.0,0.8318288843116532,-0.5682009585617399
PAC42,-14.283389999999999,-170.66541,sin protección,sin protección,,-0.6837465204192438,-0.2818928053791458
PAC43,-14.28387,-170.67467,sin protección,sin protección,,-0.7847070707906119,-0.2532619900608864
PAC44,-13.81993,-171.76126000000002,sin protección,sin protección,,-0.5246906286337669,0.20483105503126425
PAC44,-13.81993,-171.76126000000002,sin protección,sin protección,,-0.40980605340757287,0.0044153478034483365
PAC45,-13.822379999999999,-171.76148999999998,sin protección,sin protección,,-0.5117158427298897,-0.024215467514811077
PAC45,-13.822379999999999,-171.76148999999998,sin protección,sin protección,,-2.4821733557870593,0.118938609076486
PAC46,-15.92787,-173.76078,sin protección,sin protección,,-0.6117503814616889,-0.22463117474262698
PAC46,-15.92787,-173.76078,sin protección,sin protección,,-2.4821733557870593,-0.0814770981513299
PAC47,-15.933179999999998,-173.77358,sin protección,sin protección,,-2.4821733557870593,-0.5395701432434805
PAC47,-15.933179999999998,-173.77358,sin protección,sin protección,,-2.4821733557870593,0.17620023971300483
PAC48,-15.93205,-173.77546999999998,sin protección,sin protección,,0.024645587797082386,-0.22463117474262698
PAC48,-15.93205,-173.77546999999998,sin protección,sin protección,,-0.041215523295063256,0.06167697843996717
PAC49,-15.931629999999998,-173.77721,sin protección,sin protección,,-0.3675832110755273,-0.5395701432434805
PAC49,-15.931629999999998,-173.77721,sin protección,sin protección,,-2.4821733557870593,0.0044153478034483365
PAC5,-21.80433,-154.72078,sin protección,sin protección,,0.5108796303362816,0.118938609076486
PAC50,-15.928429999999999,-173.77272,sin protección,sin protección,,-0.4360362826378045,1.2641712218068626
PAC50,-15.928429999999999,-173.77272,sin protección,sin protección,,-0.1560777648508938,-0.2532619900608864
PAC51,-18.03079,-174.33005,sin protección,sin protección,,-0.44743055171178664,-0.4536776972887023
PAC52,-19.96625,-174.49686,sin protección,sin protección,,-2.1864541554403765,0.4338775775773396
PAC53,-19.9579,-174.49818,sin protección,sin protección,,-2.4821733557870593,0.1475694243947454
PAC55,-20.503439999999998,-174.7452,sin protección,sin protección,,-0.8096136119767855,-0.024215467514811077
PAC55,-20.503439999999998,-174.7452,sin protección,sin protección,,-0.3954042081990221,-0.9404015576991124
PAC56,-20.502110000000002,-174.74473,sin protección,sin protección,,-0.27557693034837044,-0.0814770981513299
PAC57,-20.5037,-174.7408,sin protección,sin protección,,-2.4821733557870593,-0.31052362069740524
PAC57,-20.5037,-174.7408,sin protección,sin protección,,-2.4821733557870593,-0.5395701432434805
PAC58,-21.11765,-175.16484,protección parcial,parcial,33.0,-1.0362817806502775,0.34798513162256134
PAC58,-21.11765,-175.16484,protección parcial,parcial,33.0,0.5573223943016944,0.0044153478034483365
PAC59,-21.10983,-174.98039,sin protección,sin protección,,-0.3097189596660444,0.3193543163043019
PAC59,-21.10983,-174.98039,sin protección,sin protección,,-2.1864541554403765,0.0044153478034483365
PAC6,-21.81136,-154.72791999999998,sin protección,sin protección,,-1.1588960243565778,-0.9404015576991124
PAC60,-21.10966,-174.97932,sin protección,sin protección,,-2.4821733557870593,0.09030779375822658
PAC60,-21.10966,-174.97932,sin protección,sin protección,,-1.105346553294176,-0.36778525133392403
PAC7,-21.79135,-154.70135,sin protección,sin protección,,0.14959360981442088,-0.16736954410610816
PAC8,-21.799020000000002,-154.71623,sin protección,sin protección,,0.6660705534840061,-0.3821006589930538
PAC9,-21.20091,-159.76789,sin protección,sin protección,,-0.3685172313988866,-0.19600035942436755
PIT1,-24.68358,-124.80179,sin protección,sin protección,-4.0,-0.10665213729989712,-0.6827242198347776
PIT3,-24.349,-128.349,sin protección,sin protección,-4.0,0.5035826593241406,0.3193543163043019
PIT3,-24.349,-128.349,sin protección,sin protección,-4.0,0.217326732199889,0.03304616312170775
PIT4,-24.36073,-128.35643000000002,sin protección,sin protección,-4.0,-1.1318850055993237,0.49113920821385837
PIT5,-24.3374,-128.3449,sin protección,sin protección,,0.24596652222013676,-0.0814770981513299
PNG1,-5.09096,150.19648999999998,sin protección,sin protección,,-0.18175494562374872,2.609819541765055
PNG2,-5.23625,150.10628,sin protección,sin protección,,0.6803619427999121,1.579110190307716
PNG3,-5.30049,150.10766,sin protección,sin protección,,1.293801168745629,2.667081172401574
PNG7,-5.23387,150.10262,sin protección,sin protección,,0.2543169554664742,1.8081567128537914
PNG8,-5.2918,150.13111999999998,sin protección,sin protección,,0.20968865522804392,1.8081567128537914
PNG9,-5.4343900000000005,150.08723999999998,sin protección,sin protección,,0.30284067758749084,0.5484008388503773
QAT10,24.77907,51.76769,sin protección,sin protección,,-2.4821733557870593,-2.085634170429489
QAT9,24.74531,51.60062,sin protección,sin protección,,-0.7046561320943168,-1.6848027559738572
QLD4,-24.882089999999998,152.48897,protección parcial,parcial,19.0,0.8995768200738445,-1.255340526199966
QLD4,-24.882089999999998,152.48897,protección parcial,parcial,19.0,0.9416162101576704,-1.2267097108817064
QLD5,-24.8397,152.47916,protección parcial,parcial,19.0,1.6998405634132652,-0.8831399270625935
QLD5,-24.8397,152.47916,protección parcial,parcial,19.0,-0.21359718494043006,-1.2267097108817064
QLD5,-24.8397,152.47916,protección parcial,parcial,19.0,-0.22646695508125916,-1.1694480802451876
RAJA1,-0.56005,130.66519,protección parcial,parcial,7.0,-0.04425700613781155,2.0944648660363856
RAJA1,-0.56005,130.66519,protección parcial,parcial,7.0,0.8510724762862351,0.6629241001234149
RAJA10,-0.55515,130.67675,protección total,total (otras),7.0,1.3566339229593543,3.411482370676319
RAJA11,-0.48773999999999995,130.66423,protección total,total (otras),7.0,-2.4821733557870593,-0.6159189840921723
RAJA12,-0.50721,130.6656,protección total,total (otras),7.0,0.8892422190382492,1.6172846107320622
RAJA13,-0.51544,130.67327,protección total,total (otras),7.0,-0.09529783041872741,2.208988127309423
RAJA15,-0.55402,130.68881000000002,protección total,total (otras),7.0,0.5898131183447684,2.3235113885824608
RAJA18,-0.5903,130.60341,protección parcial,parcial,7.0,0.9509225662485958,3.296959109403281
RAJA19,-0.54459,130.25262,sin protección,sin protección,,-0.18122558848373366,1.8940491588085697
RAJA20,-0.59112,130.29654,sin protección,sin protección,,0.553681200720371,1.5600229800955434
RAJA20,-0.59112,130.29654,sin protección,sin protección,,0.3946907352928778,1.8654183434903102
RAJA24,-0.55513,130.67764,protección total,total (otras),7.0,0.5725980244053142,3.1251742174937247
RAJA24,-0.55513,130.67764,protección total,total (otras),7.0,1.1491256500901585,4.613976614043214
