biomasa_piscivoros,biomasa_herbivoros,riqueza_peces,NN_score,NP_score,proteccion
3.6281379825992723,3.5448134605200674,32.0,0.17698630429540926,-0.27502071855521354,sin protección
3.8560317553718484,3.8362243197849524,34.0,0.3895740745346406,-0.18914255435361338,sin protección
2.968361988412566,3.0638875438640336,29.0,-0.05989222326571457,-0.217589118115195,sin protección
4.162022422456719,4.131330524283589,52.0,0.3217323733268094,0.0406235086202899,sin protección
2.5965090887733537,2.6576700040021692,21.0,-0.032894663888525986,-0.4979958445900692,sin protección
3.075191159136581,2.552765634755005,22.0,-0.09343963581198608,-0.5787730009000276,sin protección
3.6326065277969017,3.4401518015955266,30.0,0.308835573044047,-0.1716955137500812,sin protección
3.8333399638021257,2.24677832154947,24.0,-0.0486237040941424,0.11956292600655977,sin protección
2.493032410360302,3.4065316651982287,21.0,-0.14355614600454003,-0.5243778732098642,sin protección
3.3325083565041744,3.4506422062297073,53.0,0.4498007701148796,-0.2210285952625023,sin protección
3.3183140442671832,3.1487143575439585,42.0,0.4127774020015655,-0.2617179734315492,sin protección
3.622854556703591,3.721844764860424,75.0,0.43980894959265504,-0.31056003465767845,sin protección
4.75833653232424,2.9612855997726535,52.0,0.38018424429952846,-0.2441718599348076,sin protección
0.0,4.074557751540576,49.0,0.1203129529240844,-0.042609742313093,protección total
0.0,3.5839389452887542,35.0,0.03280820404661308,-0.037827961458411795,protección total
2.489412941848004,3.455830285582606,27.0,0.033636145599960796,-0.4945444611840983,protección parcial
3.4523755909937126,3.3528563250327306,22.0,0.17400924515173144,-0.6671586331623702,protección parcial
,,52.0,0.36108223545906853,0.8282854957803013,protección parcial
,,54.0,0.20036896936643617,0.0023471794873118346,protección parcial
4.522251042841004,3.981198320373925,64.0,0.8423135626994396,0.7656984222127677,protección parcial
3.8521903994060303,3.924140828155543,62.0,0.7339072444382263,0.3701435979718475,protección parcial
2.7579571977742816,2.5978873630729877,20.0,0.1574555442900997,-0.3132709854681613,protección parcial
3.041085505673131,2.645442702788916,8.0,-0.27205474756752196,-0.30709128049250356,protección parcial
2.4691794568110548,3.04474016784136,37.0,0.3374042658527556,-0.26813336788005937,protección parcial
,,36.0,-0.0972818880201835,-0.23668310581869745,protección parcial
0.0,3.510657838501236,42.0,-0.3266296265977997,-0.08155369473580841,protección parcial
0.0,4.155004577265104,13.0,-0.6344375458291653,-0.5432827819717712,protección parcial
0.0,4.91033708455053,13.0,-0.7668232799794495,-0.9273673928961516,protección parcial
4.27147860846494,3.3778541912929505,23.0,0.2753460655535014,-0.5250782593454589,sin protección
3.2183493626111144,3.3022185983855348,18.0,-0.08615462336325952,-0.4093631025483199,sin protección
,,25.0,0.39103050115545257,-0.3177528675613557,sin protección
,,32.0,0.28947477060414467,-0.08589447061171991,sin protección
4.3825350262234295,3.483688943526088,26.0,0.5427661972037848,-0.4631044560912844,sin protección
4.353044058073635,3.529831642744185,24.0,0.4548186611564662,-0.3760517700160748,sin protección
4.585162966968342,3.5962139565838656,22.0,0.5324917182429402,-0.37803613564889976,sin protección
4.662162134949416,3.519351702543188,22.0,0.3139251581730961,-0.41727812496436933,sin protección
