time_bjd,flux_ppm
10271.662139274045,172.98772251916893
10271.662599921245,172.8732766030916
10271.663060568451,172.7604438368502
10271.663521215643,172.6492248799172
10271.663981862865,172.5396203684504
10271.664442510064,172.43163095681524
10271.664903157263,172.3252572756184
10271.665363804485,172.22049995169186
10271.665824451684,172.117359619417
10271.666285098876,172.01583689652188
10271.666745746075,171.9159323940733
10271.667206393304,171.81764671425626
10271.667667040496,171.72098047701922
10271.668127687703,171.62593426744976
10271.668588334916,171.53250867973924
10271.669048982101,171.44070430896718
10271.669509629322,171.35052172267962
10271.669970276515,171.26196150796247
10271.670430923721,171.17502422836495
10271.670891570942,171.0897104472142
10271.671352218134,171.00602073272242
10271.671812865341,170.92395562912088
10271.67227351254,170.84351568863454
10271.67273415974,170.76470145305223
10271.673194806946,170.68751345639123
10271.673655454146,170.611952233779
10271.674576748566,170.46571219769822
10271.675037395751,170.39503442539683
10271.675498042972,170.32598548838428
10271.675958690164,170.25856589958366
10271.676419337364,170.19277615304418
10271.676879984585,170.12861673704194
10271.67734063177,170.06608814851276
10271.677801278962,170.00519085996757
10271.678261926176,169.94592534591567
10271.678722573382,169.88829208086642
10271.679183220596,169.8322915268946
10271.679643867781,169.77792414607507
10271.68010451498,169.72519038738199
10271.68056516218,169.6740906995675
10271.681025809386,169.62462552383428
10271.681486456586,169.57679529805426
10271.681947103785,169.53060045166168
10271.682407751006,169.48604140765156
10271.682868398191,169.44311859212746
10271.683329045405,169.40183241143103
10271.683789692604,169.36218327900932
10271.684250339782,169.32417159720714
10271.684710987003,169.28779775793322
10271.685171634203,169.2530621579813
10271.685632281402,169.21996518060035
10271.686092928594,169.1885072070409
10271.686553575793,169.15868861122618
10271.687014223,169.13050976130606
10271.687474870192,169.10397102298802
10271.687935517406,169.07907275065526
10271.688856811812,169.03419901370677
10271.689317459011,169.01422423520884
10271.689778106203,168.99589129981683
10271.690238753403,168.9792005348245
10271.690699400617,168.96415226486107
10271.691160047816,168.95074680944867
10271.691620695023,168.93898447967183
10271.692081342215,168.92886558372845
10271.693002636614,168.91355928971842
10271.693463283791,168.90837247851564
10271.693923931012,168.9048302708773
10271.69438457819,168.90293294657965
10271.694845225396,168.9026807778493
10271.695305872596,168.90407403291618
10271.695766519795,168.90711297357086
10271.696227166995,168.91179785538668
10271.696687814194,168.91812892838587
10271.697148461386,168.92610643814976
10271.6976091086,168.93573062359835
10271.698069755807,168.94700171787846
10271.698530402984,168.95991994769764
10271.69899105019,168.97448553732096
10271.699451697383,168.99069870213168
10271.700372991781,169.0280685942014
10271.700833638966,169.0492257258036
10271.70129428618,169.0720312423899
10271.701754933387,169.09648533181
10271.702676227764,169.150339948132
10271.703136874963,169.17974082497622
10271.704058169362,169.24349054114884
10271.704518816554,169.27783969444832
10271.704979463775,169.3138385794324
10271.705440110953,169.35148733354666
10271.70590075813,169.3907860964572
10271.706361405337,169.43173500250097
10271.706822052543,169.4743341751348
10271.707743346935,169.56448379090716
10271.70820399412,169.61203445631236
10271.708664641326,169.66123583572744
10271.709125288526,169.7120880237435
10271.709585935725,169.7645911116208
10271.710046582924,169.81874518551265
10271.710507230116,169.874550324689
10271.710967877301,169.9320066035348
10271.711428524522,169.99111409576884
10271.7118891717,170.0518728551259
10271.712349818885,170.11428294400054
10271.712810466106,170.17834441945823
10271.713271113305,170.2440573185804
10271.713731760483,170.31142168222323
10271.714653054874,170.45110494695592
10271.715113702074,170.523423899116
10271.715574349273,170.59739442171207
10271.71603499645,170.67301652362588
10271.716495643635,170.7502902150715
10271.716956290857,170.82921550137797
10271.717416938041,170.90979236522585
10271.717877585234,170.99202080261833
10271.718338232433,171.07590079690203
10271.718798879632,171.16143232431824
10271.719259526824,171.2486153548909
10271.719720174002,171.33744985375898
10271.720180821201,171.42793578805993
10271.7211021156,171.6138617631202
10271.721562762785,171.70930169307928
10271.722023409984,171.80639284219978
10271.722484057176,171.9051351369849
10271.722944704376,172.00552850660245
10271.723405351553,172.10757286578726
10271.723865998752,172.21126813815602
10271.724326645952,172.31661422889567
10271.724787293137,172.4236110365318
10271.725247940336,172.5322584666955
10271.725708587535,172.64255640747626
10271.72616923472,172.75450474096843
10271.726629881912,172.8681033539292
10271.727090529104,172.98335211779482
10271.727551176304,173.10025090533367
10271.728011823481,173.21879957110653
10271.72847247068,173.3389979845512
10271.728933117873,173.46084598957034
10271.729393765072,173.58434343694995
10271.729854412271,173.70949016459747
10271.730315059456,173.8362860033149
10271.730775706634,173.96473078479247
10271.731236353833,174.0948243396101
10271.731697001025,174.22656647836376
10271.732157648225,174.35995701631236
10271.732618295402,174.49499575139527
10271.733078942601,174.631682496873
10271.733539589794,174.77001703936068
10271.734000236964,174.90999916347505
10271.734460884163,175.05162866782166
10271.734921531362,175.1949053214741
10271.735382178555,175.33982889350597
10271.735842825747,175.4863991538791
10271.736303472931,175.6346158594546
10271.736764120124,175.78447877086845
10271.737224767301,175.93598762966067
10271.737685414515,176.08914219557903
10271.7381460617,176.2439421857387
10271.738606708906,176.4003873490072
10271.739067356084,176.55847739339592
10271.739528003262,176.71821205134108
10271.739988650454,176.879591040624
10271.740449297646,177.0426140674797
10271.74090994483,177.20728083148174
10271.74137059203,177.37359103930928
10271.741831239215,52.49502518678284
10271.742291886407,-1352.0277408659576
10271.742752533592,-3323.231790288039
10271.743213180784,-5357.527014639208
10271.743673827961,-6881.090640179166
10271.74413447516,-7073.375620018307
10271.744595122345,-7159.7860581898985
10271.745055769523,-7223.684184055501
10271.745516416722,-7273.062020549559
10271.745977063922,-7312.133422677891
10271.746437711121,-7343.494768891179
10271.746898358291,-7368.89336425961
10271.747359005476,-7389.575316276487
10271.74781965266,-7406.466588368521
10271.74828029986,-7420.2765036431865
10271.748740947045,-7431.561078854565
10271.749201594244,-7440.763854585919
10271.750122888607,-7454.291890129805
10271.750583535792,-7459.149564197798
10271.75104418299,-7463.013689078757
10271.751504830176,-7466.046308086338
10271.751965477353,-7468.379611021647
10271.75242612453,-7470.120042619155
10271.752886771752,-7471.351391480585
10271.753347418922,-7472.137086096398
10271.7538080661,-7472.521856163538
10271.754268713306,-7472.532863236681
10271.754729360477,-7472.180372025239
10271.755190007683,-7471.458000826381
10271.755650654854,-7470.342566292865
10271.756111302031,-7468.793512648397
10271.75657194923,-7466.751892852064
10271.757032596415,-7464.138839657908
10271.757953890785,-7456.769792933415
10271.758414537984,-7451.735057909747
10271.758875185162,-7445.560843533872
10271.759335832354,-7438.017503267114
10271.759796479524,-7428.826351911999
10271.760257126723,-7417.646382794851
10271.760717773916,-7404.056781590396
10271.761639068285,-7367.404275042233
10271.76209971544,-7342.807973582555
10271.762560362662,-7312.587115790859
10271.763021009825,-7275.1389093600465
10271.76348165701,-7228.119597031179
10271.763942304216,-7167.820264733505
10271.764402951372,-7087.536794834426
10271.764863598572,-6970.671272987339
10271.765324245756,-5792.228924840881
10271.765784892941,-3814.8113565730223
10271.766245540133,-1788.0052452188265
10271.766706187303,-183.4491336875077
10271.767166834496,189.29681957002842
10271.76762748168,189.55604742387777
10271.76808812885,189.81689000163726
10271.76854877605,190.07934669224014
10271.769009423235,190.34341682844234
10271.769470070412,190.6090997669807
10271.769930717604,190.87639486814467
10271.770391364782,191.14530145625253
10271.770852011967,191.4158188793813
10271.771312659152,191.68794646517995
10271.771773306344,191.9616835408533
10271.772233953514,192.23702940873721
10271.773155247884,192.7925448268475
10271.773615895061,193.07271297241968
10271.774076542253,193.3544871537407
10271.77453718943,193.63786664161609
10271.77499783663,193.92285074570913
10271.775458483793,194.20943870884776
10271.775919130985,194.4976298466905
10271.776379778163,194.78742339917864
10271.776840425333,195.07881863578547
10271.777301072532,195.3718148359762
10271.777761719724,195.66641122903405
10271.778222366895,195.96260705201374
10271.77914366125,196.55979399590962
10271.77960430842,196.8607835716174
10271.780064955627,197.1633695450059
10271.780525602804,197.4675510916235
10271.780986249974,197.77332743853293
10271.781446897166,198.08069781213078
10271.781907544351,198.38966139484882
10271.782368191522,198.7002173780006
10271.782828838714,199.01236497665843
10271.783289485884,199.32610334816303
10271.783750133076,199.64143169914905
10271.784210780246,199.9583491754109
10271.784671427424,200.27685496493143
10271.785132074616,200.5969482361536
10271.785592721793,200.91862812643413
10271.786053368964,201.24189379266966
10271.786514016163,201.56674440574562
10271.78697466334,201.89317907171045
10271.78743531051,202.22119693480423
10271.787895957703,202.55079714770474
10271.788356604873,202.88197880224956
10271.788817252065,203.21474104800785
10271.78927789922,203.54908295683316
10271.789738546406,203.8850036840678
10271.790199193605,204.22250231932892
10271.79065984076,204.5615779202592
10271.79112048796,204.90222963953642
10271.791581135145,205.24445652059242
10271.7920417823,205.58825763306032
10271.792502429493,205.93363210008596
10271.792963076663,206.2805789466715
10271.793423723862,206.62909727531263
10271.793884371025,206.97918609480226
10271.79526631255,208.03886619202848
10271.79572695975,208.39522758553386
10271.79618760692,208.75315468327216
10271.796648254105,209.11264654421836
10271.797108901283,209.47370217117012
10271.79756954846,209.83632058557689
10271.79803019563,210.20050078979224
10271.798490842815,210.5662418041554
10271.79895149,210.93354261525477
10271.799412137156,211.3024021919152
10271.79987278434,211.67281956846472
10271.800333431533,212.04479370817708
10271.800794078696,212.41832355900493
10271.801254725873,212.79340812641044
10271.801715373043,213.17004635879044
10271.80263666742,213.9279796962157
10271.803557961754,214.6921151258141
10271.804018608946,215.0765060164872
10271.804479256123,215.4624442423092
10271.804939903286,215.84992873169284
10271.805400550471,216.2389584356994
10271.805861197641,216.6295322418854
10271.806321844833,217.0216490910981
10271.806782492004,217.4153078517982
10271.807243139181,217.81050744928976
10271.807703786366,218.20724677912295
10271.808164433536,218.60552471175686
10271.808625080692,219.00534013097328
10271.809085727891,219.40669196629514
10271.809546375061,219.80957902778542
10271.810007022246,220.2140002207642
10271.810467669402,220.61995436972737
10271.811388963764,221.43645708450066
10271.811849610935,221.84700331528973
10271.812310258127,222.25907794393152
10271.812770905282,222.67267975495386
10271.813231552453,223.08780762436697
10271.813692199652,223.5044603895453
10271.814152846815,223.92263681147995
10271.814613493985,224.34233574508687
10271.815074141163,224.763555999985
10271.815534788333,225.18629636447685
10271.81599543551,225.61055565040178
10271.816456082674,226.0363326331838
10271.816916729866,226.46362613909508
10271.817377377043,226.89243490847667
10271.817838024206,227.3227577223036
10271.818298671384,227.7545933779823
10271.819219965731,228.62279822755127
10271.819680612902,229.05916493964895
10271.820141260087,229.49703952712673
10271.820601907242,229.93642069324414
10271.821062554434,230.3773072442894
10271.82152320159,230.8196978424437
10271.82198384876,231.2635912664618
10271.82244449596,231.70898625624048
10271.822905143123,232.15588146507926
10271.823365790293,232.6042756517488
10271.82382643747,233.054167521507
10271.824287084633,233.50555575918364
10271.824747731811,233.95843909046476
10271.825208378981,234.41281618596932
10271.825669026151,234.8686857409632
10271.826129673314,235.32604642917397
10271.826590320485,235.78489694431326
10271.827050967684,236.24523597787217
10271.827511614832,236.7070621169809
10271.82797226201,237.17037410375673
10271.828432909195,237.63517057284744
10271.828893556365,238.10145015223938
10271.829354203543,238.56921151033106
10271.829814850706,239.0384532637846
10271.830275497883,239.50917407944416
10271.830736145032,239.9813725406652
10271.831196792216,240.4550473427136
10271.831657439387,240.93019705118124
10271.832118086564,241.40682030204806
10271.832578733734,241.88491569177017
10271.83303938089,242.3644818168036
10271.833500028075,242.84551731978965
10271.833960675252,243.32802075655025
10271.834421322423,243.81199071754622
10271.834881969586,244.29742578702118
10271.835342616756,244.7843245574344
10271.835803263933,245.27268560170512
10271.836263911104,245.76250747232464
10271.836724558267,246.25378873355254
10271.837185205444,246.7465279663017
10271.837645852615,247.2407236981944
10271.83810649977,247.73637447150776
10271.83856714694,248.233478858495
10271.839027794103,248.7320353745659
10271.839488441296,249.2320425893091
10271.839949088466,249.73349897594588
10271.840409735636,250.23640308097228
10271.840870382792,250.74075340358883
10271.841331029962,251.24654848984738
10271.841791677154,251.75378685271534
10271.84225232431,252.26246693144105
10271.84271297148,252.77258727895992
10271.843173618643,253.28414636049956
10271.843634265813,253.7971426814778
10271.844094912984,254.31157471333955
10271.844555560147,254.82744092419907
10271.845016207324,255.3447398128128
10271.84593750165,256.3836293953958
10271.846398148813,256.9052170247055
10271.846858795983,257.42823115759705
10271.847319443154,257.9526702315427
10271.847780090324,258.4785326857908
10271.848240737494,259.00581696136624
10271.84870138465,259.5345214704281
10271.849162031842,260.06464469841006
10271.849622679005,260.5961849904137
10271.850083326175,261.12914080345104
10271.85054397333,261.6635105261445
10271.851004620501,262.19929259596597
10271.851465267664,262.7364853906578
10271.851925914842,263.2750873337031
10271.852386562005,263.8150967799735
10271.85284720916,264.3565121236424
10271.853307856345,264.89933179130173
10271.8537685035,265.44355409097165
10271.854229150664,265.9891774348111
10271.854689797856,266.5362002174376
10271.855150445026,267.08462074020997
10271.85561109216,267.6344373409023
10271.856532386515,268.7382524184656
10271.856993033663,269.29224749761005
10271.857453680841,269.84763210968765
10271.857914328011,270.4044045465093
10271.858374975174,270.96256313718925
10271.85883562233,271.5221062019601
10271.8592962695,272.0830320837031
10271.859756916663,272.64533907045416
10271.860217563833,273.2090254879971
10271.860678210996,273.7740896208152
10271.861138858167,274.3405297862545
10271.861599505322,274.90834424725995
10271.862060152493,275.4775313320579
10271.862520799663,276.0480893064798
10271.863442093982,277.19331100062305
10271.863902741152,277.7679712944181
10271.864363388315,278.34399555226594
10271.864824035485,278.9213820519887
10271.86528468264,279.50012902433485
10271.865745329826,280.08023477177346
10271.866205976974,280.66169745755155
10271.866666624144,281.2445153967946
10271.8671272713,281.82868677717465
10271.86758791847,282.41420986718776
10271.868048565633,283.0010828662744
10271.868509212803,283.5893040091797
10271.868969859966,284.1788715006732
10271.869430507137,284.76978356972717
10271.869891154292,285.36203839246707
10271.87035180144,285.9556341827663
10271.870812448626,286.5505691933556
10271.871273095796,287.1468415528433
10271.87173374293,287.7444494173709
10271.8721943901,288.3433910692013
10271.872655037256,288.94366461962306
10271.873115684455,289.5452683180366
10271.873576331582,290.14820018424814
10271.874036978752,290.75245852983045
10271.874497625915,291.35804145186125
10271.87495827307,291.9649471042618
10271.875418920234,292.5731736560522
10271.875879567404,293.1827192556025
10271.876340214552,293.7935820059856
10271.876800861715,294.40576008932237
10271.877722156041,295.6340547246583
10271.878182803212,296.25016753653813
10271.878643450375,296.8675881529492
10271.879104097545,297.48631470871703
10271.8795647447,298.10634528293355
10271.880025391863,298.7276780079817
10271.880946686182,299.974242270018
10271.881407333345,300.5994700016057
10271.881867980515,301.22599225457236
10271.882328627671,301.8538070820309
10271.882789274827,302.4829125828354
10271.883249922004,303.113306855618
10271.88371056916,303.7449879101928
10271.884171216316,304.37795383875255
10271.884631863464,305.0122026899693
10271.885092510634,305.6477325595886
10271.88555315779,306.2845414425475
10271.886013804953,306.92262741816023
10271.886474452123,307.5619885264391
10271.886935099272,308.2026227620993
10271.887395746435,308.8445282082297
10271.887856393583,309.4877028497756
10271.88831704076,310.1321447704919
10271.888777687916,310.7778519191306
10271.889238335072,311.424822335038
10271.889698982235,312.07305404157285
10271.89015962939,312.7225450230142
10271.890620276554,313.3732933000566
10271.891080923717,314.02529685564673
10271.891541570865,314.6785536616292
10271.892002218035,315.3330617577943
10271.892462865191,315.9888190715776
10271.892923512361,316.6458236252279
10271.893384159524,317.30407336150176
10271.893844806651,317.9635662085012
10271.894305453821,318.62430024309776
10271.894766100992,319.2862733636392
10271.895226748155,319.94948351554694
10271.895687395296,320.61392863202974
10271.896148042466,321.27960673022926
10271.8966086896,321.9465156611978
10271.89706933677,322.6146534678343
10271.897529983933,323.2840180196206
10271.897990631096,323.95460725975767
10271.898451278252,324.6264191028025
10271.898911925415,325.2994514886254
10271.899372572563,325.9737023038056
10271.899833219726,326.64916950198017
10271.900293866875,327.32585095285316
10271.90075451403,328.003744587857
10271.9012151612,328.68284832110464
10271.901675808356,329.3631600027602
10271.902136455512,330.0446775469368
10271.902597102675,330.7273988495396
10271.903057749816,331.41132174718814
10271.903518396972,332.09644418041864
10271.903979044142,332.78276401604853
10271.904439691283,333.4702790636079
10271.904900338453,334.15898727273685
10271.905360985595,334.84888641721614
10271.905821632765,335.53997444402125
10271.906282279913,336.23224912826544
10271.906742927076,336.92570837251526
10271.907203574232,337.6203499887431
10271.90766422138,338.31617181956375
10271.908124868543,339.0131717315725
10271.908585515706,339.71134753718604
10271.909046162862,340.4106970497089
10271.90950681001,341.1112180979892
10271.909967457152,341.8129084942212
10271.910428104322,342.5157661154366
10271.910888751485,343.21978871409976
10271.911349398626,343.9249740784245
10271.911810045796,344.6313200872186
10271.912270692952,345.3388244718525
10271.912731340093,346.0474850265349
10271.913652634426,347.46826595322136
10271.91411328156,348.18038180661756
10271.914573928716,348.89364502443954
10271.915034575864,349.6080533382795
10271.915955870176,351.0402963815551
10271.916416517332,351.7581266310188
10271.916877164495,352.4770930529719
10271.91733781165,353.1971933810052
10271.917798458791,353.9184253531502
10271.918259105954,354.640786774052
10271.918719753096,355.3642753146846
10271.919180400266,356.0888887954583
10271.919641047421,356.81462488379447
10271.920101694563,357.54148130284767
10271.920562341726,358.26945583972145
10271.921022988881,358.99854617382766
10271.92148363603,359.72875002121543
10271.92194428317,360.46006509504736
10271.922404930327,361.1924891406826
10271.922865577482,361.9260198406415
10271.923326224645,362.6606549134159
10271.923786871794,363.3963920151029
10271.924247518957,364.13322889172764
10271.924708166112,364.8711632004975
10271.92516881326,365.6101926257094
10271.925629460402,366.35031484988366
10271.92609010755,367.09152757730124
10271.92655075472,367.83382850336113
10271.927011401862,368.57721522309816
10271.92747204901,369.3216854561143
10271.92793269618,370.0672368931457
10271.928393343314,370.81386709969524
10271.929314637626,372.3103546886541
10271.929775284774,373.06020732619237
10271.930235931923,373.8111293889457
10271.930696579086,374.5631185458898
10271.931157226227,375.3161723722975
10271.93161787339,376.07028857689073
10271.932078520524,376.82546470207967
10271.932539167687,377.58169847190715
10271.932999814835,378.33898743167003
10271.93346046199,379.0973292381317
10271.933921109125,379.8567214583493
10271.93438175628,380.61716177573146
10271.934842403421,381.37864773091223
10271.93530305057,382.1411769733274
10271.935763697733,382.9047471057834
10271.936224344896,383.66935570577357
10271.936684992044,384.4350003365804
10271.937145639193,385.20167861477717
10271.937606286327,385.9693880987613
10271.938066933482,386.7381264286429
10271.938988227786,388.2786798161675
10271.939448874942,389.0504900323499
10271.939909522076,389.8233193111445
10271.940370169224,390.59716527445335
10271.940830816373,391.37202545869167
10271.941291463536,392.14789744645987
10271.941752110692,392.9247787479717
10271.94221275784,393.70266691740596
10271.942673404981,394.48155949450836
10271.943134052122,395.2614540381205
10271.94359469927,396.0423480924291
10271.944055346426,396.8242391967358
10271.944515993582,397.60712486569537
10271.944976640716,398.3910025917581
10271.94589793502,399.96172447409606
10271.946358582161,400.74856361904665
10271.94681922931,401.5363849443343
10271.947279876465,402.325185956176
10271.947740523621,403.11496415124105
10271.948201170755,403.9057169933358
10271.94866181791,404.69744205617883
10271.949122465052,405.4901367702701
10271.949583112215,406.2837986964496
10271.95050440649,407.8740139275005
10271.950965053653,408.67056228655053
10271.951425700787,409.4680677018125
10271.951886347935,410.2665277230244
10271.952346995105,411.0659398359751
10271.952807642225,411.86630137657335
10271.95326828938,412.6676099711624
10271.953728936522,413.46986298518294
10271.95418958367,414.27305791819083
10271.954650230811,415.07719220024165
10271.955110877952,415.88226329247743
10271.955571525115,416.6882686851281
10271.956032172264,145.9768878229184
10271.956492819427,-477.6672925261849
10271.95695346656,-1274.8829476155743
10271.957414113702,-2178.0574564845833
10271.957874760843,-3138.8751345775568
10271.958335407991,-4114.6855496009275
10271.958796055133,-5062.06074108384
10271.959256702281,-5930.173930998594
10271.959717349415,-6646.477120394678
10271.960177996585,-7020.5901846361885
10271.960638643734,-7082.083863535926
10271.961099290853,-7131.249181595356
10271.961559938001,-7172.454001193707
10271.962020585164,-7207.773618110203
10271.962481232305,-7238.475266052591
10271.962941879432,-7265.421414015982
10271.963402526595,-7289.238261692699
10271.963863173736,-7310.40085643786
10271.964323820885,-7329.281338763316
10271.964784468011,-7346.178498586986
10271.965245115174,-7361.336976048793
10271.965705762315,-7374.960283841991
10271.966166409456,-7387.219977578407
10271.966627056605,-7398.2622869114275
10271.967087703746,-7408.213037209399
10271.96754835088,-7417.181376737081
10271.968008998036,-7425.262649245478
10271.968469645177,-7432.540640607832
10271.968930292325,-7439.089364466356
10271.969390939474,-7444.974493055812
10271.9698515866,-7450.254519490107
10271.970312233741,-7454.981710298569
10271.970772880912,-7459.202890777061
10271.971233528024,-7462.960098687521
10271.971694175187,-7466.291134925252
10271.97215482232,-7469.230022267626
10271.972615469462,-7471.807398992669
10271.973076116625,-7474.050850662217
10271.973536763751,-7475.985194234758
10271.973997410892,-7477.632722249438
10271.974458058055,-7479.013410900182
10271.974918705182,-7480.145099543644
10271.97537935233,-7481.0436451836495
10271.975839999472,-7481.7230541731615
10271.976300646606,-7482.195716110418
10271.976761293732,-7482.472017748431
10271.977221940902,-7482.561147356903
10271.977682588036,-7482.470680502895
10271.978603882304,-7481.77412047435
10271.979064529452,-7481.176161528102
10271.979525176615,-7480.414932256041
10271.979985823742,-7479.491165409801
10271.980907118024,-7477.152368871031
10271.981367765173,-7475.73220246145
10271.981828412314,-7474.139188831441
10271.98228905944,-7472.367349547593
10271.982749706582,-7470.409274730306
10271.983671000886,-7465.8972853336445
10271.984131648012,-7463.320844936172
10271.984592295146,-7460.512942828456
10271.985052942317,-7457.457936843049
10271.98597423657,-6747.023451167178
10271.98643488371,-6751.115910307526
10271.986895530867,-6754.7861117351895
10271.987356177993,-6758.007817246114
10271.987816825134,-6760.751757109995
10271.988277472276,-6762.985301899227
10271.988738119417,-6764.672078750089
10271.989198766543,-6765.771517704411
10271.989659413692,-6766.238314000139
10271.99012006084,-6766.021786167697
10271.990580707974,-6765.065105885371
10271.9910413551,-6763.304365951517
10271.991502002242,-6760.667443331814
10271.99196264939,-6757.072600240943
10271.992423296524,-6752.4267431680055
10271.992883943672,-6746.623231258631
10271.993344590806,-6739.5390820012
10271.99380523794,-6731.03135041675
10271.994265885081,-6720.932358467713
10271.994726532215,-6709.043279779503
10271.995187179371,-6695.125301938054
10271.995647826505,-6678.887108705789
10271.996108473646,-6659.966509013681
10271.99656912078,-6637.902305987819
10271.997029767921,-6612.088718288001
10271.997490415055,-6581.695752070793
10271.997951062196,-6545.513955519055
10271.998411709323,-6501.592786504862
10271.998872356464,-6446.009608450209
10271.999333003605,-6132.684601576566
10271.999793650732,-5443.445890083498
10272.00025429788,-4591.390869359669
10272.000714945036,-3653.4930068155004
10272.001175592162,-2682.0164740376517
10272.001636239296,-1720.8513090660738
10272.00209688643,-812.4753690834652
10272.002557533564,-4.176794369925574
10272.003018180712,639.8655292942923
10272.003478827846,964.1528907979869
10272.003939474973,959.8187043697859
10272.004400122114,955.5446023949976
10272.00486076924,951.329905940268
10272.005321416396,947.1739431055059
10272.005782063523,943.0760505089175
10272.006242710657,939.0355714429255
10272.006703357813,935.0518568336241
10272.007164004925,931.1242656457886
10272.007624652066,927.2521629251073
10272.0080852992,923.434921829669
10272.008545946333,919.6719222486216
10272.009006593482,915.9625510424263
10272.009467240616,912.3062023539408
10272.009927887742,908.7022769005415
10272.010388534884,905.150182065162
10272.010849182003,901.6493324018882
10272.011309829144,898.1991484695584
10272.012231123412,891.4484946858092
10272.013152417694,884.8937175895966
10272.01361306482,881.6884035005579
10272.014073711955,878.5304156928576
10272.014534359096,875.4192194220245
10272.014995006222,872.3542861113209
10272.015455653385,869.3350927069243
10272.015916300505,866.3611229140499
10272.016376947646,863.4318653359951
10272.016837594765,860.546815067087
10272.017298241892,857.7054724385746
10272.017758889062,854.9073434056531
10272.018219536167,852.1519403896782
10272.018680183315,849.4387800102032
10272.019140830456,846.767385306535
10272.019601477576,844.1372844856243
10272.020062124717,841.5480107668571
10272.020522771843,838.9991030934851
10272.02098341897,836.4901053317109
10272.021444066111,834.0205665069434
10272.021904713223,831.590041058039
10272.022365360372,829.1980878785132
10272.022826007506,826.844271450744
10272.023286654632,824.5281608780797
10272.02374730178,822.2493300260592
10272.024207948914,820.0073578976675
10272.024668596034,817.8018280644573
10272.02512924316,815.63232870141
10272.025589890301,813.4984527172762
10272.02605053742,811.3997978007603
10272.026511184577,809.335965761715
10272.026971831681,807.3065635565424
10272.02743247883,805.3112017725184
10272.027893125964,803.3494960626442
10272.02835377309,801.4210661340115
10272.028814420231,799.525535918999
10272.029275067365,797.6625337897669
10272.029735714492,795.8316922083153
10272.030196361626,794.0326477291482
10272.030657008752,792.2650411253951
10272.031117655886,790.5285171028175
10272.031578303013,788.8227244949863
10272.032038950147,787.1473159752895
10272.032499597273,785.5019482521097
10272.0329602444,783.8862818159154
10272.033420891534,782.2999809969922
10272.03388153866,780.7427139723267
10272.034342185794,779.2141525704288
10272.034802832935,777.713972359706
10272.035263480062,776.2418526380266
10272.035724127196,774.7974761815879
10272.036184774322,773.3805294476426
10272.03664542147,771.9907022973871
10272.037106068583,770.6276883490126
10272.037566715717,769.2911843193428
10272.038027362843,767.9808906004837
10272.03848800997,766.6965108517054
10272.038948657104,765.4377520736056
10272.039409304245,764.2043245807972
10272.039869951372,762.9959420074606
10272.040330598506,761.8123210988425
10272.04079124561,760.6531819299711
10272.041251892766,759.5182474395834
10272.041712539893,758.4072440811607
10272.042173187005,757.3199011443598
10272.042633834131,756.255950935758
10272.04309448128,755.2151288316988
10272.043555128392,754.1971733158182
10272.04401577554,753.2018255316242
10272.044476422652,752.228829852486
10272.044937069786,751.2779332319308
10272.045397716913,750.3488856610563
10272.045858364047,749.4414398487859
10272.046319011173,748.555351336222
10272.0467796583,747.6903783714129
10272.047240305412,746.8462819557598
10272.047700952553,746.0228256672697
10272.048161599672,745.2197759187928
10272.048622246806,744.4369015772168
10272.049082893926,743.6739742274767
10272.049543541052,742.9307679209795
10272.050004188186,742.2070592923991
10272.050464835313,741.5026274999459
10272.050925482446,740.8172541329972
10272.051386129573,740.1507232713822
10272.0518467767,739.502821392346
10272.052307423834,738.8733373623335
10272.05276807096,738.2620624400981
10272.053228718072,737.6687902247436
10272.054150012333,736.535439668895
10272.055071306593,735.4716801757367
10272.055531953712,734.965405157162
10272.055992600846,734.4759419691816
10272.05645324798,734.003099856162
10272.056913895092,733.5466902111954
10272.057374542226,733.106526464189
10272.057835189353,732.6824242070984
10272.058295836487,732.2742010547056
10272.058756483606,731.8816766914704
10272.059217130733,731.5046727807139
10272.059677777845,731.1430130167995
10272.060138424986,730.7965230121116
10272.060599072105,730.4650303971982
10272.061059719224,730.1483646759976
10272.061520366351,729.846357268693
10272.061981013463,729.558841493283
10272.062441660604,729.2856524889758
10272.06290230773,729.0266272972357
10272.06336295485,728.7816047329976
10272.063823601991,728.5504254042063
10272.064284249096,728.3329317460119
10272.06474489623,728.1289678835457
10272.065205543342,727.9383797347272
10272.065666190476,727.7610148979097
10272.066126837602,727.5967226940683
10272.066587484736,727.4453541137316
10272.067048131856,727.3067618116524
10272.06750877896,727.1808000794966
10272.067969426094,727.0673248227499
10272.068430073221,726.9661935618287
10272.06889072034,726.8772654009936
10272.06935136746,726.8004010145823
10272.0698120146,726.7354626105948
10272.070272661713,726.6823139535638
10272.070733308847,726.6408203061569
10272.071193955951,726.6108484300648
10272.071654603085,726.5922665717906
10272.072115250205,726.5849444326733
10272.07303654445,726.6035653727964
10272.073497191584,726.6292550327513
10272.073957838704,726.6656975470909
10272.074418485823,726.7127696934939
10272.074879132942,726.7703496223188
10272.075339780076,726.8383168239634
10272.075800427196,726.9165521268661
10272.076261074315,727.0049376859599
10272.076721721442,727.1033569553608
10272.07718236856,727.2116946803742
10272.07764301568,727.3298368810632
10272.078564309926,727.5950851068912
10272.079024957053,727.7419694196042
10272.079485604165,727.8982147627122
