id,Distribution,Upper,Weight,n_languages
tight lognormal unweighted,lognormal,tight,unweighted,5672.0
tight lognormal unweighted,lognormal,tight,unweighted,5774.0
tight lognormal unweighted,lognormal,tight,unweighted,5900.0
tight lognormal unweighted,lognormal,tight,unweighted,5945.0
tight lognormal unweighted,lognormal,tight,unweighted,6137.0
tight lognormal unweighted,lognormal,tight,unweighted,6092.0
tight lognormal unweighted,lognormal,tight,unweighted,6190.0
tight lognormal unweighted,lognormal,tight,unweighted,6299.0
tight lognormal unweighted,lognormal,tight,unweighted,6395.0
tight lognormal unweighted,lognormal,tight,unweighted,4407.0
tight lognormal unweighted,lognormal,tight,unweighted,4544.0
tight lognormal unweighted,lognormal,tight,unweighted,4641.0
tight lognormal unweighted,lognormal,tight,unweighted,4744.0
tight lognormal unweighted,lognormal,tight,unweighted,4654.0
tight lognormal unweighted,lognormal,tight,unweighted,4945.0
tight lognormal unweighted,lognormal,tight,unweighted,4993.0
tight lognormal unweighted,lognormal,tight,unweighted,5100.0
tight lognormal unweighted,lognormal,tight,unweighted,5349.0
tight lognormal unweighted,lognormal,tight,unweighted,5168.0
tight lognormal unweighted,lognormal,tight,unweighted,5505.0
tight lognormal unweighted,lognormal,tight,unweighted,5501.0
tight lognormal unweighted,lognormal,tight,unweighted,5798.0
tight lognormal unweighted,lognormal,tight,unweighted,5544.0
tight lognormal unweighted,lognormal,tight,unweighted,5860.0
tight lognormal unweighted,lognormal,tight,unweighted,5909.0
tight lognormal unweighted,lognormal,tight,unweighted,5982.0
tight lognormal unweighted,lognormal,tight,unweighted,6314.0
tight lognormal unweighted,lognormal,tight,unweighted,6218.0
tight lognormal unweighted,lognormal,tight,unweighted,6381.0
tight lognormal unweighted,lognormal,tight,unweighted,6371.0
tight lognormal unweighted,lognormal,tight,unweighted,6377.0
tight lognormal unweighted,lognormal,tight,unweighted,6613.0
tight lognormal unweighted,lognormal,tight,unweighted,6740.0
tight lognormal unweighted,lognormal,tight,unweighted,6707.0
tight lognormal unweighted,lognormal,tight,unweighted,6819.0
tight lognormal unweighted,lognormal,tight,unweighted,6990.0
tight lognormal unweighted,lognormal,tight,unweighted,4829.0
tight lognormal unweighted,lognormal,tight,unweighted,5079.0
tight lognormal unweighted,lognormal,tight,unweighted,5305.0
tight lognormal unweighted,lognormal,tight,unweighted,5367.0
tight lognormal unweighted,lognormal,tight,unweighted,5357.0
tight lognormal unweighted,lognormal,tight,unweighted,5507.0
tight lognormal unweighted,lognormal,tight,unweighted,5566.0
tight lognormal unweighted,lognormal,tight,unweighted,5659.0
tight lognormal unweighted,lognormal,tight,unweighted,5969.0
tight lognormal unweighted,lognormal,tight,unweighted,5976.0
tight lognormal unweighted,lognormal,tight,unweighted,6124.0
tight lognormal unweighted,lognormal,tight,unweighted,6128.0
tight lognormal unweighted,lognormal,tight,unweighted,6475.0
tight lognormal unweighted,lognormal,tight,unweighted,6742.0
tight lognormal unweighted,lognormal,tight,unweighted,6621.0
tight lognormal unweighted,lognormal,tight,unweighted,6692.0
tight lognormal unweighted,lognormal,tight,unweighted,6627.0
tight lognormal unweighted,lognormal,tight,unweighted,6849.0
tight lognormal unweighted,lognormal,tight,unweighted,7145.0
tight lognormal unweighted,lognormal,tight,unweighted,7016.0
tight lognormal unweighted,lognormal,tight,unweighted,7222.0
tight lognormal unweighted,lognormal,tight,unweighted,7195.0
tight lognormal unweighted,lognormal,tight,unweighted,7540.0
tight lognormal unweighted,lognormal,tight,unweighted,7603.0
tight lognormal unweighted,lognormal,tight,unweighted,7879.0
tight lognormal unweighted,lognormal,tight,unweighted,7723.0
tight lognormal unweighted,lognormal,tight,unweighted,8046.0
tight lognormal unweighted,lognormal,tight,unweighted,3631.0
tight lognormal unweighted,lognormal,tight,unweighted,3838.0
tight lognormal unweighted,lognormal,tight,unweighted,3874.0
tight lognormal unweighted,lognormal,tight,unweighted,3903.0
tight lognormal unweighted,lognormal,tight,unweighted,4059.0
tight lognormal unweighted,lognormal,tight,unweighted,4155.0
tight lognormal unweighted,lognormal,tight,unweighted,4261.0
tight lognormal unweighted,lognormal,tight,unweighted,4250.0
tight lognormal unweighted,lognormal,tight,unweighted,4429.0
tight lognormal unweighted,lognormal,tight,unweighted,4447.0
tight lognormal unweighted,lognormal,tight,unweighted,4570.0
tight lognormal unweighted,lognormal,tight,unweighted,4633.0
tight lognormal unweighted,lognormal,tight,unweighted,4721.0
tight lognormal unweighted,lognormal,tight,unweighted,4793.0
tight lognormal unweighted,lognormal,tight,unweighted,4783.0
tight lognormal unweighted,lognormal,tight,unweighted,4934.0
tight lognormal unweighted,lognormal,tight,unweighted,5187.0
tight lognormal unweighted,lognormal,tight,unweighted,5251.0
tight lognormal unweighted,lognormal,tight,unweighted,5283.0
tight lognormal unweighted,lognormal,tight,unweighted,5373.0
tight lognormal unweighted,lognormal,tight,unweighted,5460.0
tight lognormal unweighted,lognormal,tight,unweighted,5653.0
tight lognormal unweighted,lognormal,tight,unweighted,5501.0
tight lognormal unweighted,lognormal,tight,unweighted,5710.0
tight lognormal unweighted,lognormal,tight,unweighted,5788.0
tight lognormal unweighted,lognormal,tight,unweighted,5996.0
tight lognormal unweighted,lognormal,tight,unweighted,5953.0
tight lognormal unweighted,lognormal,tight,unweighted,4580.0
tight lognormal unweighted,lognormal,tight,unweighted,4731.0
tight lognormal unweighted,lognormal,tight,unweighted,4829.0
tight lognormal unweighted,lognormal,tight,unweighted,4823.0
tight lognormal unweighted,lognormal,tight,unweighted,5070.0
tight lognormal unweighted,lognormal,tight,unweighted,5222.0
tight lognormal unweighted,lognormal,tight,unweighted,5324.0
tight lognormal unweighted,lognormal,tight,unweighted,5376.0
tight lognormal unweighted,lognormal,tight,unweighted,5542.0
tight lognormal unweighted,lognormal,tight,unweighted,5544.0
tight lognormal unweighted,lognormal,tight,unweighted,5730.0
tight lognormal unweighted,lognormal,tight,unweighted,5959.0
tight lognormal unweighted,lognormal,tight,unweighted,5806.0
tight lognormal unweighted,lognormal,tight,unweighted,5920.0
tight lognormal unweighted,lognormal,tight,unweighted,6071.0
tight lognormal unweighted,lognormal,tight,unweighted,5969.0
tight lognormal unweighted,lognormal,tight,unweighted,6309.0
tight lognormal unweighted,lognormal,tight,unweighted,6368.0
tight lognormal unweighted,lognormal,tight,unweighted,6558.0
tight lognormal unweighted,lognormal,tight,unweighted,6636.0
tight lognormal unweighted,lognormal,tight,unweighted,6675.0
tight lognormal unweighted,lognormal,tight,unweighted,6984.0
tight lognormal unweighted,lognormal,tight,unweighted,6872.0
tight lognormal unweighted,lognormal,tight,unweighted,7157.0
tight lognormal unweighted,lognormal,tight,unweighted,7111.0
tight lognormal unweighted,lognormal,tight,unweighted,7324.0
tight lognormal unweighted,lognormal,tight,unweighted,7260.0
tight lognormal unweighted,lognormal,tight,unweighted,4813.0
tight lognormal unweighted,lognormal,tight,unweighted,4687.0
tight lognormal unweighted,lognormal,tight,unweighted,4928.0
tight lognormal unweighted,lognormal,tight,unweighted,4915.0
tight lognormal unweighted,lognormal,tight,unweighted,5169.0
tight lognormal unweighted,lognormal,tight,unweighted,5188.0
tight lognormal unweighted,lognormal,tight,unweighted,5477.0
tight lognormal unweighted,lognormal,tight,unweighted,5471.0
tight lognormal unweighted,lognormal,tight,unweighted,5531.0
tight lognormal unweighted,lognormal,tight,unweighted,5487.0
tight lognormal unweighted,lognormal,tight,unweighted,5685.0
tight lognormal unweighted,lognormal,tight,unweighted,5951.0
tight lognormal unweighted,lognormal,tight,unweighted,5908.0
tight lognormal unweighted,lognormal,tight,unweighted,5999.0
tight lognormal unweighted,lognormal,tight,unweighted,6143.0
tight lognormal unweighted,lognormal,tight,unweighted,6174.0
tight lognormal unweighted,lognormal,tight,unweighted,6331.0
tight lognormal unweighted,lognormal,tight,unweighted,6564.0
tight lognormal unweighted,lognormal,tight,unweighted,6523.0
tight lognormal unweighted,lognormal,tight,unweighted,6547.0
tight lognormal unweighted,lognormal,tight,unweighted,6678.0
tight lognormal unweighted,lognormal,tight,unweighted,6778.0
tight lognormal unweighted,lognormal,tight,unweighted,7099.0
tight lognormal unweighted,lognormal,tight,unweighted,7162.0
tight lognormal unweighted,lognormal,tight,unweighted,7101.0
tight lognormal unweighted,lognormal,tight,unweighted,7421.0
tight lognormal unweighted,lognormal,tight,unweighted,7418.0
tight lognormal unweighted,lognormal,tight,unweighted,4329.0
tight lognormal unweighted,lognormal,tight,unweighted,4348.0
tight lognormal unweighted,lognormal,tight,unweighted,4402.0
tight lognormal unweighted,lognormal,tight,unweighted,4512.0
tight lognormal unweighted,lognormal,tight,unweighted,4735.0
tight lognormal unweighted,lognormal,tight,unweighted,4687.0
tight lognormal unweighted,lognormal,tight,unweighted,4883.0
tight lognormal unweighted,lognormal,tight,unweighted,4931.0
tight lognormal unweighted,lognormal,tight,unweighted,5123.0
tight lognormal unweighted,lognormal,tight,unweighted,5140.0
tight lognormal unweighted,lognormal,tight,unweighted,5381.0
tight lognormal unweighted,lognormal,tight,unweighted,5269.0
tight lognormal unweighted,lognormal,tight,unweighted,5429.0
tight lognormal unweighted,lognormal,tight,unweighted,5542.0
tight lognormal unweighted,lognormal,tight,unweighted,5712.0
tight lognormal unweighted,lognormal,tight,unweighted,5714.0
tight lognormal unweighted,lognormal,tight,unweighted,5903.0
tight lognormal unweighted,lognormal,tight,unweighted,6093.0
tight lognormal unweighted,lognormal,tight,unweighted,6265.0
tight lognormal unweighted,lognormal,tight,unweighted,6186.0
tight lognormal unweighted,lognormal,tight,unweighted,6318.0
tight lognormal unweighted,lognormal,tight,unweighted,6207.0
tight lognormal unweighted,lognormal,tight,unweighted,6386.0
tight lognormal unweighted,lognormal,tight,unweighted,6552.0
tight lognormal unweighted,lognormal,tight,unweighted,6568.0
tight lognormal unweighted,lognormal,tight,unweighted,6660.0
tight lognormal unweighted,lognormal,tight,unweighted,6854.0
tight lognormal unweighted,lognormal,tight,unweighted,4932.0
tight lognormal unweighted,lognormal,tight,unweighted,4895.0
tight lognormal unweighted,lognormal,tight,unweighted,4995.0
tight lognormal unweighted,lognormal,tight,unweighted,5173.0
tight lognormal unweighted,lognormal,tight,unweighted,5328.0
tight lognormal unweighted,lognormal,tight,unweighted,5232.0
tight lognormal unweighted,lognormal,tight,unweighted,5617.0
tight lognormal unweighted,lognormal,tight,unweighted,5706.0
tight lognormal unweighted,lognormal,tight,unweighted,5821.0
tight lognormal unweighted,lognormal,tight,unweighted,5821.0
tight lognormal unweighted,lognormal,tight,unweighted,5992.0
tight lognormal unweighted,lognormal,tight,unweighted,6044.0
tight lognormal unweighted,lognormal,tight,unweighted,6212.0
tight lognormal unweighted,lognormal,tight,unweighted,6305.0
tight lognormal unweighted,lognormal,tight,unweighted,6507.0
tight lognormal unweighted,lognormal,tight,unweighted,6614.0
tight lognormal unweighted,lognormal,tight,unweighted,6715.0
tight lognormal unweighted,lognormal,tight,unweighted,6715.0
tight lognormal unweighted,lognormal,tight,unweighted,6938.0
tight lognormal unweighted,lognormal,tight,unweighted,6919.0
tight lognormal unweighted,lognormal,tight,unweighted,7209.0
tight lognormal unweighted,lognormal,tight,unweighted,7383.0
tight lognormal unweighted,lognormal,tight,unweighted,7305.0
tight lognormal unweighted,lognormal,tight,unweighted,7436.0
tight lognormal unweighted,lognormal,tight,unweighted,7496.0
tight lognormal unweighted,lognormal,tight,unweighted,7663.0
tight lognormal unweighted,lognormal,tight,unweighted,7808.0
tight lognormal unweighted,lognormal,tight,unweighted,4446.0
tight lognormal unweighted,lognormal,tight,unweighted,4589.0
tight lognormal unweighted,lognormal,tight,unweighted,4619.0
tight lognormal unweighted,lognormal,tight,unweighted,4592.0
tight lognormal unweighted,lognormal,tight,unweighted,4788.0
tight lognormal unweighted,lognormal,tight,unweighted,4798.0
tight lognormal unweighted,lognormal,tight,unweighted,4937.0
tight lognormal unweighted,lognormal,tight,unweighted,5104.0
tight lognormal unweighted,lognormal,tight,unweighted,5176.0
tight lognormal unweighted,lognormal,tight,unweighted,5326.0
tight lognormal unweighted,lognormal,tight,unweighted,5251.0
tight lognormal unweighted,lognormal,tight,unweighted,5444.0
tight lognormal unweighted,lognormal,tight,unweighted,5445.0
tight lognormal unweighted,lognormal,tight,unweighted,5787.0
tight lognormal unweighted,lognormal,tight,unweighted,5719.0
tight lognormal unweighted,lognormal,tight,unweighted,5931.0
tight lognormal unweighted,lognormal,tight,unweighted,6002.0
tight lognormal unweighted,lognormal,tight,unweighted,6172.0
tight lognormal unweighted,lognormal,tight,unweighted,6290.0
tight lognormal unweighted,lognormal,tight,unweighted,6184.0
tight lognormal unweighted,lognormal,tight,unweighted,6388.0
tight lognormal unweighted,lognormal,tight,unweighted,6487.0
tight lognormal unweighted,lognormal,tight,unweighted,6631.0
tight lognormal unweighted,lognormal,tight,unweighted,6528.0
tight lognormal unweighted,lognormal,tight,unweighted,6993.0
tight lognormal unweighted,lognormal,tight,unweighted,6710.0
tight lognormal unweighted,lognormal,tight,unweighted,7035.0
tight lognormal unweighted,lognormal,tight,unweighted,4875.0
tight lognormal unweighted,lognormal,tight,unweighted,4952.0
tight lognormal unweighted,lognormal,tight,unweighted,4987.0
tight lognormal unweighted,lognormal,tight,unweighted,5040.0
tight lognormal unweighted,lognormal,tight,unweighted,5238.0
tight lognormal unweighted,lognormal,tight,unweighted,5245.0
tight lognormal unweighted,lognormal,tight,unweighted,5392.0
tight lognormal unweighted,lognormal,tight,unweighted,5334.0
tight lognormal unweighted,lognormal,tight,unweighted,5620.0
tight lognormal unweighted,lognormal,tight,unweighted,5801.0
tight lognormal unweighted,lognormal,tight,unweighted,5924.0
tight lognormal unweighted,lognormal,tight,unweighted,6042.0
tight lognormal unweighted,lognormal,tight,unweighted,6074.0
tight lognormal unweighted,lognormal,tight,unweighted,6234.0
tight lognormal unweighted,lognormal,tight,unweighted,6239.0
tight lognormal unweighted,lognormal,tight,unweighted,6332.0
tight lognormal unweighted,lognormal,tight,unweighted,6554.0
tight lognormal unweighted,lognormal,tight,unweighted,6746.0
tight lognormal unweighted,lognormal,tight,unweighted,6768.0
tight lognormal unweighted,lognormal,tight,unweighted,6787.0
tight lognormal unweighted,lognormal,tight,unweighted,7046.0
tight lognormal unweighted,lognormal,tight,unweighted,6971.0
tight lognormal unweighted,lognormal,tight,unweighted,7127.0
tight lognormal unweighted,lognormal,tight,unweighted,7108.0
tight lognormal unweighted,lognormal,tight,unweighted,7403.0
tight lognormal unweighted,lognormal,tight,unweighted,7539.0
tight lognormal unweighted,lognormal,tight,unweighted,7479.0
tight lognormal unweighted,lognormal,tight,unweighted,4297.0
tight lognormal unweighted,lognormal,tight,unweighted,4389.0
tight lognormal unweighted,lognormal,tight,unweighted,4414.0
tight lognormal unweighted,lognormal,tight,unweighted,4378.0
tight lognormal unweighted,lognormal,tight,unweighted,4636.0
tight lognormal unweighted,lognormal,tight,unweighted,4727.0
tight lognormal unweighted,lognormal,tight,unweighted,4835.0
tight lognormal unweighted,lognormal,tight,unweighted,4714.0
tight lognormal unweighted,lognormal,tight,unweighted,4954.0
tight lognormal unweighted,lognormal,tight,unweighted,5034.0
tight lognormal unweighted,lognormal,tight,unweighted,5088.0
tight lognormal unweighted,lognormal,tight,unweighted,5212.0
tight lognormal unweighted,lognormal,tight,unweighted,5408.0
tight lognormal unweighted,lognormal,tight,unweighted,5509.0
tight lognormal unweighted,lognormal,tight,unweighted,5531.0
tight lognormal unweighted,lognormal,tight,unweighted,5573.0
tight lognormal unweighted,lognormal,tight,unweighted,5739.0
tight lognormal unweighted,lognormal,tight,unweighted,5801.0
tight lognormal unweighted,lognormal,tight,unweighted,5907.0
tight lognormal unweighted,lognormal,tight,unweighted,5975.0
tight lognormal unweighted,lognormal,tight,unweighted,6040.0
tight lognormal unweighted,lognormal,tight,unweighted,6180.0
tight lognormal unweighted,lognormal,tight,unweighted,6323.0
tight lognormal unweighted,lognormal,tight,unweighted,6311.0
tight lognormal unweighted,lognormal,tight,unweighted,6501.0
tight lognormal unweighted,lognormal,tight,unweighted,6564.0
tight lognormal unweighted,lognormal,tight,unweighted,6639.0
tight lognormal unweighted,lognormal,tight,unweighted,4478.0
tight lognormal unweighted,lognormal,tight,unweighted,4417.0
tight lognormal unweighted,lognormal,tight,unweighted,4485.0
tight lognormal unweighted,lognormal,tight,unweighted,4499.0
tight lognormal unweighted,lognormal,tight,unweighted,4771.0
tight lognormal unweighted,lognormal,tight,unweighted,4913.0
tight lognormal unweighted,lognormal,tight,unweighted,4988.0
tight lognormal unweighted,lognormal,tight,unweighted,5059.0
tight lognormal unweighted,lognormal,tight,unweighted,5214.0
tight lognormal unweighted,lognormal,tight,unweighted,5317.0
tight lognormal unweighted,lognormal,tight,unweighted,5328.0
tight lognormal unweighted,lognormal,tight,unweighted,5426.0
tight lognormal unweighted,lognormal,tight,unweighted,5462.0
tight lognormal unweighted,lognormal,tight,unweighted,5435.0
tight lognormal unweighted,lognormal,tight,unweighted,5736.0
tight lognormal unweighted,lognormal,tight,unweighted,5658.0
tight lognormal unweighted,lognormal,tight,unweighted,5921.0
tight lognormal unweighted,lognormal,tight,unweighted,5931.0
tight lognormal unweighted,lognormal,tight,unweighted,6144.0
tight lognormal unweighted,lognormal,tight,unweighted,6164.0
tight lognormal unweighted,lognormal,tight,unweighted,6296.0
tight lognormal unweighted,lognormal,tight,unweighted,6407.0
tight lognormal unweighted,lognormal,tight,unweighted,6555.0
tight lognormal unweighted,lognormal,tight,unweighted,6572.0
tight lognormal unweighted,lognormal,tight,unweighted,6793.0
tight lognormal unweighted,lognormal,tight,unweighted,6815.0
tight lognormal unweighted,lognormal,tight,unweighted,6949.0
tight lognormal unweighted,lognormal,tight,unweighted,4660.0
tight lognormal unweighted,lognormal,tight,unweighted,4790.0
tight lognormal unweighted,lognormal,tight,unweighted,4855.0
tight lognormal unweighted,lognormal,tight,unweighted,4943.0
tight lognormal unweighted,lognormal,tight,unweighted,5132.0
tight lognormal unweighted,lognormal,tight,unweighted,5223.0
tight lognormal unweighted,lognormal,tight,unweighted,5312.0
tight lognormal unweighted,lognormal,tight,unweighted,5341.0
tight lognormal unweighted,lognormal,tight,unweighted,5414.0
tight lognormal unweighted,lognormal,tight,unweighted,5667.0
tight lognormal unweighted,lognormal,tight,unweighted,5640.0
tight lognormal unweighted,lognormal,tight,unweighted,5966.0
tight lognormal unweighted,lognormal,tight,unweighted,5951.0
tight lognormal unweighted,lognormal,tight,unweighted,6121.0
tight lognormal unweighted,lognormal,tight,unweighted,6227.0
tight lognormal unweighted,lognormal,tight,unweighted,6216.0
tight lognormal unweighted,lognormal,tight,unweighted,6274.0
tight lognormal unweighted,lognormal,tight,unweighted,6417.0
tight lognormal unweighted,lognormal,tight,unweighted,6674.0
tight lognormal unweighted,lognormal,tight,unweighted,6678.0
tight lognormal unweighted,lognormal,tight,unweighted,6653.0
tight lognormal unweighted,lognormal,tight,unweighted,6798.0
tight lognormal unweighted,lognormal,tight,unweighted,7019.0
tight lognormal unweighted,lognormal,tight,unweighted,7189.0
tight lognormal unweighted,lognormal,tight,unweighted,7244.0
tight lognormal unweighted,lognormal,tight,unweighted,7265.0
tight lognormal unweighted,lognormal,tight,unweighted,7466.0
tight lognormal unweighted,lognormal,tight,unweighted,3973.0
tight lognormal unweighted,lognormal,tight,unweighted,4137.0
tight lognormal unweighted,lognormal,tight,unweighted,4175.0
tight lognormal unweighted,lognormal,tight,unweighted,4313.0
tight lognormal unweighted,lognormal,tight,unweighted,4444.0
tight lognormal unweighted,lognormal,tight,unweighted,4372.0
tight lognormal unweighted,lognormal,tight,unweighted,4613.0
tight lognormal unweighted,lognormal,tight,unweighted,4605.0
tight lognormal unweighted,lognormal,tight,unweighted,4849.0
tight lognormal unweighted,lognormal,tight,unweighted,4752.0
tight lognormal unweighted,lognormal,tight,unweighted,4879.0
tight lognormal unweighted,lognormal,tight,unweighted,5087.0
tight lognormal unweighted,lognormal,tight,unweighted,5124.0
tight lognormal unweighted,lognormal,tight,unweighted,5201.0
tight lognormal unweighted,lognormal,tight,unweighted,5270.0
tight lognormal unweighted,lognormal,tight,unweighted,5417.0
tight lognormal unweighted,lognormal,tight,unweighted,5466.0
tight lognormal unweighted,lognormal,tight,unweighted,5622.0
tight lognormal unweighted,lognormal,tight,unweighted,5482.0
tight lognormal unweighted,lognormal,tight,unweighted,5613.0
tight lognormal unweighted,lognormal,tight,unweighted,5934.0
tight lognormal unweighted,lognormal,tight,unweighted,5969.0
tight lognormal unweighted,lognormal,tight,unweighted,6029.0
tight lognormal unweighted,lognormal,tight,unweighted,6182.0
tight lognormal unweighted,lognormal,tight,unweighted,6193.0
tight lognormal unweighted,lognormal,tight,unweighted,6331.0
tight lognormal unweighted,lognormal,tight,unweighted,6588.0
tight lognormal unweighted,lognormal,tight,unweighted,4578.0
tight lognormal unweighted,lognormal,tight,unweighted,4620.0
tight lognormal unweighted,lognormal,tight,unweighted,4672.0
tight lognormal unweighted,lognormal,tight,unweighted,4852.0
tight lognormal unweighted,lognormal,tight,unweighted,5012.0
tight lognormal unweighted,lognormal,tight,unweighted,5134.0
tight lognormal unweighted,lognormal,tight,unweighted,5309.0
tight lognormal unweighted,lognormal,tight,unweighted,5262.0
tight lognormal unweighted,lognormal,tight,unweighted,5544.0
tight lognormal unweighted,lognormal,tight,unweighted,5312.0
tight lognormal unweighted,lognormal,tight,unweighted,5594.0
tight lognormal unweighted,lognormal,tight,unweighted,5650.0
tight lognormal unweighted,lognormal,tight,unweighted,5755.0
tight lognormal unweighted,lognormal,tight,unweighted,5863.0
tight lognormal unweighted,lognormal,tight,unweighted,6117.0
tight lognormal unweighted,lognormal,tight,unweighted,6012.0
tight lognormal unweighted,lognormal,tight,unweighted,6139.0
tight lognormal unweighted,lognormal,tight,unweighted,6383.0
tight lognormal unweighted,lognormal,tight,unweighted,6338.0
tight lognormal unweighted,lognormal,tight,unweighted,6468.0
tight lognormal unweighted,lognormal,tight,unweighted,6465.0
tight lognormal unweighted,lognormal,tight,unweighted,6718.0
tight lognormal unweighted,lognormal,tight,unweighted,6832.0
tight lognormal unweighted,lognormal,tight,unweighted,6783.0
tight lognormal unweighted,lognormal,tight,unweighted,6955.0
tight lognormal unweighted,lognormal,tight,unweighted,7063.0
tight lognormal unweighted,lognormal,tight,unweighted,7122.0
tight lognormal unweighted,lognormal,tight,unweighted,3939.0
tight lognormal unweighted,lognormal,tight,unweighted,4149.0
tight lognormal unweighted,lognormal,tight,unweighted,4184.0
tight lognormal unweighted,lognormal,tight,unweighted,4355.0
tight lognormal unweighted,lognormal,tight,unweighted,4218.0
tight lognormal unweighted,lognormal,tight,unweighted,4433.0
tight lognormal unweighted,lognormal,tight,unweighted,4392.0
tight lognormal unweighted,lognormal,tight,unweighted,4727.0
tight lognormal unweighted,lognormal,tight,unweighted,4660.0
tight lognormal unweighted,lognormal,tight,unweighted,4846.0
tight lognormal unweighted,lognormal,tight,unweighted,4954.0
tight lognormal unweighted,lognormal,tight,unweighted,5048.0
tight lognormal unweighted,lognormal,tight,unweighted,4965.0
tight lognormal unweighted,lognormal,tight,unweighted,5071.0
tight lognormal unweighted,lognormal,tight,unweighted,5102.0
tight lognormal unweighted,lognormal,tight,unweighted,5313.0
tight lognormal unweighted,lognormal,tight,unweighted,5454.0
tight lognormal unweighted,lognormal,tight,unweighted,5491.0
tight lognormal unweighted,lognormal,tight,unweighted,5590.0
tight lognormal unweighted,lognormal,tight,unweighted,5709.0
tight lognormal unweighted,lognormal,tight,unweighted,6014.0
tight lognormal unweighted,lognormal,tight,unweighted,5900.0
tight lognormal unweighted,lognormal,tight,unweighted,5913.0
tight lognormal unweighted,lognormal,tight,unweighted,6074.0
tight lognormal unweighted,lognormal,tight,unweighted,6248.0
tight lognormal unweighted,lognormal,tight,unweighted,6050.0
tight lognormal unweighted,lognormal,tight,unweighted,6374.0
tight lognormal unweighted,lognormal,tight,unweighted,3901.0
tight lognormal unweighted,lognormal,tight,unweighted,4069.0
tight lognormal unweighted,lognormal,tight,unweighted,4042.0
tight lognormal unweighted,lognormal,tight,unweighted,4182.0
tight lognormal unweighted,lognormal,tight,unweighted,4235.0
tight lognormal unweighted,lognormal,tight,unweighted,4433.0
tight lognormal unweighted,lognormal,tight,unweighted,4426.0
tight lognormal unweighted,lognormal,tight,unweighted,4519.0
tight lognormal unweighted,lognormal,tight,unweighted,4682.0
tight lognormal unweighted,lognormal,tight,unweighted,4592.0
tight lognormal unweighted,lognormal,tight,unweighted,4795.0
tight lognormal unweighted,lognormal,tight,unweighted,4690.0
tight lognormal unweighted,lognormal,tight,unweighted,5144.0
tight lognormal unweighted,lognormal,tight,unweighted,5118.0
tight lognormal unweighted,lognormal,tight,unweighted,5251.0
tight lognormal unweighted,lognormal,tight,unweighted,5282.0
tight lognormal unweighted,lognormal,tight,unweighted,5461.0
tight lognormal unweighted,lognormal,tight,unweighted,5507.0
tight lognormal unweighted,lognormal,tight,unweighted,5560.0
tight lognormal unweighted,lognormal,tight,unweighted,5567.0
tight lognormal unweighted,lognormal,tight,unweighted,5654.0
tight lognormal unweighted,lognormal,tight,unweighted,5809.0
tight lognormal unweighted,lognormal,tight,unweighted,5800.0
tight lognormal unweighted,lognormal,tight,unweighted,6200.0
tight lognormal unweighted,lognormal,tight,unweighted,5908.0
tight lognormal unweighted,lognormal,tight,unweighted,6083.0
tight lognormal unweighted,lognormal,tight,unweighted,6249.0
tight lognormal unweighted,lognormal,tight,unweighted,4499.0
tight lognormal unweighted,lognormal,tight,unweighted,4805.0
tight lognormal unweighted,lognormal,tight,unweighted,5149.0
tight lognormal unweighted,lognormal,tight,unweighted,4966.0
tight lognormal unweighted,lognormal,tight,unweighted,5106.0
tight lognormal unweighted,lognormal,tight,unweighted,5159.0
tight lognormal unweighted,lognormal,tight,unweighted,5244.0
tight lognormal unweighted,lognormal,tight,unweighted,5450.0
tight lognormal unweighted,lognormal,tight,unweighted,5522.0
tight lognormal unweighted,lognormal,tight,unweighted,5648.0
tight lognormal unweighted,lognormal,tight,unweighted,5763.0
tight lognormal unweighted,lognormal,tight,unweighted,5991.0
tight lognormal unweighted,lognormal,tight,unweighted,5702.0
tight lognormal unweighted,lognormal,tight,unweighted,6141.0
tight lognormal unweighted,lognormal,tight,unweighted,6391.0
tight lognormal unweighted,lognormal,tight,unweighted,6336.0
tight lognormal unweighted,lognormal,tight,unweighted,6516.0
tight lognormal unweighted,lognormal,tight,unweighted,6622.0
tight lognormal unweighted,lognormal,tight,unweighted,6796.0
tight lognormal unweighted,lognormal,tight,unweighted,6865.0
tight lognormal unweighted,lognormal,tight,unweighted,6909.0
tight lognormal unweighted,lognormal,tight,unweighted,6918.0
tight lognormal unweighted,lognormal,tight,unweighted,7021.0
tight lognormal unweighted,lognormal,tight,unweighted,7210.0
tight lognormal unweighted,lognormal,tight,unweighted,7459.0
tight lognormal unweighted,lognormal,tight,unweighted,7303.0
tight lognormal unweighted,lognormal,tight,unweighted,7471.0
tight lognormal unweighted,lognormal,tight,unweighted,4272.0
tight lognormal unweighted,lognormal,tight,unweighted,4465.0
tight lognormal unweighted,lognormal,tight,unweighted,4540.0
tight lognormal unweighted,lognormal,tight,unweighted,4575.0
tight lognormal unweighted,lognormal,tight,unweighted,4778.0
tight lognormal unweighted,lognormal,tight,unweighted,4749.0
tight lognormal unweighted,lognormal,tight,unweighted,4839.0
tight lognormal unweighted,lognormal,tight,unweighted,4884.0
tight lognormal unweighted,lognormal,tight,unweighted,5136.0
tight lognormal unweighted,lognormal,tight,unweighted,5238.0
tight lognormal unweighted,lognormal,tight,unweighted,5367.0
tight lognormal unweighted,lognormal,tight,unweighted,5421.0
tight lognormal unweighted,lognormal,tight,unweighted,5494.0
tight lognormal unweighted,lognormal,tight,unweighted,5577.0
