mjd,year,mag,magerr,filter
59737.534134,2022.4313,20.322,0.42,ATLAS_c
59737.539671,2022.4313,20.57,0.441,ATLAS_c
59737.541042,2022.4313,19.873,0.284,ATLAS_c
59737.575326,2022.4314,19.578,0.281,ATLAS_o
59737.600722,2022.4315,19.593,0.312,ATLAS_o
59739.572337,2022.4369,20.253,0.354,ATLAS_c
59739.583885,2022.4369,20.402,0.377,ATLAS_c
59741.56881,2022.4424,19.8,0.346,ATLAS_o
59745.604366,2022.4534,19.151,0.346,ATLAS_o
59745.608547,2022.4534,19.579,0.418,ATLAS_o
59749.553348,2022.4642,19.707,0.345,ATLAS_o
59749.556551,2022.4642,19.321,0.251,ATLAS_o
59749.591372,2022.4643,20.278,0.454,ATLAS_o
59750.535524,2022.4669,19.968,0.352,ATLAS_o
59750.53873,2022.4669,20.25,0.377,ATLAS_o
59750.545607,2022.4669,20.417,0.481,ATLAS_o
59750.557301,2022.4670,19.232,0.29,ATLAS_o
59751.576953,2022.4698,20.164,0.376,ATLAS_o
59751.583365,2022.4698,19.476,0.287,ATLAS_o
59751.601141,2022.4698,19.615,0.203,ATLAS_o
59752.572197,2022.4725,20.241,0.468,ATLAS_o
59752.590034,2022.4725,20.236,0.431,ATLAS_o
59753.536456,2022.4751,19.902,0.298,ATLAS_o
59753.557027,2022.4752,20.134,0.293,ATLAS_o
59754.554094,2022.4779,20.135,0.284,ATLAS_o
59754.55731,2022.4779,19.949,0.207,ATLAS_o
59754.560259,2022.4779,20.277,0.336,ATLAS_o
59754.59613,2022.4780,19.996,0.271,ATLAS_o
59755.571162,2022.4807,20.118,0.383,ATLAS_o
59755.59698,2022.4808,20.164,0.449,ATLAS_o
59755.604958,2022.4808,19.875,0.336,ATLAS_o
59756.571587,2022.4834,19.875,0.293,ATLAS_o
59757.557442,2022.4861,20.635,0.44,ATLAS_c
59757.55929,2022.4861,20.191,0.296,ATLAS_c
59757.562044,2022.4861,20.263,0.335,ATLAS_c
59757.581796,2022.4862,19.948,0.243,ATLAS_c
59759.518707,2022.4915,19.933,0.381,ATLAS_o
59759.529438,2022.4915,19.997,0.402,ATLAS_o
59761.512341,2022.4970,19.748,0.35,ATLAS_o
59765.518179,2022.5079,19.853,0.328,ATLAS_o
59766.523766,2022.5107,20.328,0.368,ATLAS_c
59767.526147,2022.5134,16.353,0.462,ATLAS_c
59768.574357,2022.5163,20.244,0.39,ATLAS_o
59768.579993,2022.5163,20.393,0.438,ATLAS_o
59768.603659,2022.5164,19.677,0.268,ATLAS_o
59769.518038,2022.5189,19.989,0.364,ATLAS_c
59770.53467,2022.5217,20.312,0.382,ATLAS_o
59770.54669,2022.5217,20.025,0.309,ATLAS_o
59771.539343,2022.5244,19.116,0.481,ATLAS_o
59776.532522,2022.5381,19.764,0.475,ATLAS_o
59778.556263,2022.5436,20.092,0.406,ATLAS_o
59778.578957,2022.5437,20.056,0.472,ATLAS_o
59778.607728,2022.5438,19.729,0.308,ATLAS_o
59779.576743,2022.5464,20.145,0.451,ATLAS_o
59779.579907,2022.5464,20.06,0.398,ATLAS_o
59779.584575,2022.5464,19.904,0.413,ATLAS_o
59779.58731,2022.5464,20.15,0.429,ATLAS_o
59779.604395,2022.5465,20.139,0.441,ATLAS_o
59779.623113,2022.5465,18.875,0.427,ATLAS_o
59780.508432,2022.5490,19.791,0.355,ATLAS_o
59780.51028,2022.5490,20.037,0.422,ATLAS_o
59783.502656,2022.5572,19.629,0.227,ATLAS_o
59783.502837,2022.5572,20.383,0.445,ATLAS_o
59783.505569,2022.5572,19.955,0.294,ATLAS_o
59783.514632,2022.5572,20.265,0.39,ATLAS_o
59783.533893,2022.5572,19.854,0.349,ATLAS_o
59785.505243,2022.5626,20.032,0.315,ATLAS_o
59785.525816,2022.5627,20.136,0.373,ATLAS_o
59787.530492,2022.5682,19.761,0.265,ATLAS_o
59787.565967,2022.5683,19.968,0.317,ATLAS_o
59787.574134,2022.5683,19.746,0.214,ATLAS_o
59788.482162,2022.5708,20.545,0.438,ATLAS_o
59788.48535,2022.5708,19.802,0.24,ATLAS_o
59789.331568,2022.5731,19.626,0.356,ATLAS_o
59789.421878,2022.5734,19.949,0.298,ATLAS_c
59789.44532,2022.5734,20.694,0.496,ATLAS_c
59789.448269,2022.5734,20.641,0.486,ATLAS_c
59791.461631,2022.5790,20.42,0.399,ATLAS_c
59791.466733,2022.5790,20.383,0.418,ATLAS_c
59791.484257,2022.5790,20.161,0.413,ATLAS_o
59791.487041,2022.5790,19.83,0.303,ATLAS_o
59791.510714,2022.5791,19.82,0.276,ATLAS_o
59792.475999,2022.5817,19.776,0.259,ATLAS_o
59792.477822,2022.5817,20.298,0.465,ATLAS_o
59792.483322,2022.5817,20.172,0.399,ATLAS_o
59792.498417,2022.5818,19.662,0.276,ATLAS_o
59793.477423,2022.5845,20.266,0.414,ATLAS_o
59793.480609,2022.5845,19.997,0.324,ATLAS_o
59793.490657,2022.5845,20.285,0.453,ATLAS_o
59795.526691,2022.5901,19.833,0.263,ATLAS_o
59796.483193,2022.5927,19.996,0.335,ATLAS_o
59796.500251,2022.5927,19.809,0.258,ATLAS_o
59796.510096,2022.5928,20.03,0.333,ATLAS_o
59797.466099,2022.5954,19.827,0.328,ATLAS_o
59797.474786,2022.5954,20.076,0.373,ATLAS_o
59799.45095,2022.6008,20.015,0.456,ATLAS_o
59799.485372,2022.6009,19.565,0.275,ATLAS_o
59800.517334,2022.6037,19.907,0.409,ATLAS_o
59801.445104,2022.6063,19.592,0.329,ATLAS_o
59801.449692,2022.6063,19.566,0.303,ATLAS_o
59801.583881,2022.6067,19.313,0.295,ATLAS_o
59805.432841,2022.6172,19.232,0.281,ATLAS_o
59806.376216,2022.6198,19.715,0.363,ATLAS_o
59807.427436,2022.6227,19.477,0.254,ATLAS_o
59807.434469,2022.6227,19.706,0.322,ATLAS_o
59807.498097,2022.6229,19.686,0.412,ATLAS_o
59808.498202,2022.6256,19.892,0.393,ATLAS_o
59808.521281,2022.6257,19.668,0.331,ATLAS_o
59808.527885,2022.6257,19.459,0.246,ATLAS_o
59809.379397,2022.6280,20.378,0.382,ATLAS_c
59810.503224,2022.6311,20.295,0.43,ATLAS_o
59810.517049,2022.6311,20.002,0.326,ATLAS_o
59811.450985,2022.6337,19.963,0.258,ATLAS_o
59811.465035,2022.6337,20.383,0.495,ATLAS_o
59811.485662,2022.6338,20.086,0.394,ATLAS_o
59812.464748,2022.6365,19.965,0.303,ATLAS_o
59812.473781,2022.6365,20.126,0.383,ATLAS_o
59812.476579,2022.6365,19.997,0.371,ATLAS_o
59812.491363,2022.6365,19.808,0.253,ATLAS_o
59813.493593,2022.6393,20.167,0.379,ATLAS_c
59815.46397,2022.6447,19.85,0.335,ATLAS_o
59816.470596,2022.6474,19.989,0.38,ATLAS_o
59816.487848,2022.6475,20.228,0.433,ATLAS_o
59817.350496,2022.6498,20.516,0.44,ATLAS_c
59817.353694,2022.6498,20.397,0.328,ATLAS_c
59817.401909,2022.6500,20.409,0.398,ATLAS_c
59817.518719,2022.6503,20.006,0.376,ATLAS_o
59818.584538,2022.6532,20.533,0.491,ATLAS_c
59818.58956,2022.6532,20.042,0.333,ATLAS_c
59819.448504,2022.6556,20.321,0.414,ATLAS_c
59819.458593,2022.6556,19.946,0.382,ATLAS_o
59819.465538,2022.6556,20.11,0.35,ATLAS_o
59819.497794,2022.6557,20.147,0.377,ATLAS_o
59820.4228,2022.6582,19.911,0.316,ATLAS_o
59820.447354,2022.6583,20.234,0.451,ATLAS_o
59821.448385,2022.6610,20.615,0.494,ATLAS_c
59821.456206,2022.6611,20.236,0.323,ATLAS_c
59821.490234,2022.6612,19.838,0.296,ATLAS_o
59821.493422,2022.6612,20.19,0.441,ATLAS_o
59821.498901,2022.6612,19.453,0.223,ATLAS_o
59821.510795,2022.6612,20.102,0.407,ATLAS_o
59822.402098,2022.6637,20.869,0.477,ATLAS_c
59822.403907,2022.6637,20.288,0.285,ATLAS_c
59822.408879,2022.6637,20.133,0.262,ATLAS_c
59823.4476,2022.6665,20.178,0.381,ATLAS_o
59823.45277,2022.6665,20.058,0.383,ATLAS_o
59823.456639,2022.6665,20.18,0.399,ATLAS_o
59823.49041,2022.6666,19.93,0.309,ATLAS_o
59824.425543,2022.6692,19.804,0.29,ATLAS_o
59824.428778,2022.6692,19.899,0.312,ATLAS_o
59824.45575,2022.6693,19.929,0.33,ATLAS_o
59824.494375,2022.6694,20.001,0.464,ATLAS_o
59827.438483,2022.6774,19.792,0.351,ATLAS_o
59827.44169,2022.6775,19.914,0.39,ATLAS_o
59827.452899,2022.6775,19.992,0.318,ATLAS_o
59828.46208,2022.6803,19.292,0.31,ATLAS_o
59828.462537,2022.6803,19.257,0.29,ATLAS_o
59828.467896,2022.6803,19.313,0.289,ATLAS_o
59829.324906,2022.6826,19.475,0.44,ATLAS_o
59831.373128,2022.6882,19.269,0.335,ATLAS_o
59831.457434,2022.6885,19.635,0.474,ATLAS_o
59833.471375,2022.6940,19.077,0.267,ATLAS_o
59834.610976,2022.6971,16.16,0.431,ATLAS_o
59835.473079,2022.6994,19.833,0.414,ATLAS_o
59835.476314,2022.6995,19.47,0.231,ATLAS_o
59835.499823,2022.6995,19.501,0.246,ATLAS_o
59836.41918,2022.7020,19.9,0.321,ATLAS_o
59836.4401,2022.7021,19.749,0.256,ATLAS_o
59836.442872,2022.7021,20.14,0.41,ATLAS_o
59837.367875,2022.7046,20.334,0.453,ATLAS_o
59837.373421,2022.7047,20.131,0.344,ATLAS_o
59837.409089,2022.7047,19.565,0.196,ATLAS_o
59837.50431,2022.7050,20.129,0.422,ATLAS_o
59837.509748,2022.7050,19.757,0.332,ATLAS_o
59838.445471,2022.7076,20.241,0.44,ATLAS_o
59838.47855,2022.7077,19.9,0.317,ATLAS_o
59838.489123,2022.7077,19.962,0.364,ATLAS_o
59839.355289,2022.7101,19.759,0.313,ATLAS_o
59839.395901,2022.7102,20.131,0.332,ATLAS_o
59839.400979,2022.7102,20.04,0.251,ATLAS_o
59839.404274,2022.7102,20.165,0.325,ATLAS_o
59839.417795,2022.7102,20.251,0.328,ATLAS_o
59840.403113,2022.7129,20.579,0.42,ATLAS_c
59841.435572,2022.7158,20.257,0.338,ATLAS_o
59841.438737,2022.7158,20.063,0.249,ATLAS_o
59841.457437,2022.7158,19.894,0.237,ATLAS_o
59842.410457,2022.7184,20.372,0.425,ATLAS_o
59842.413621,2022.7184,20.378,0.471,ATLAS_o
59842.432088,2022.7185,19.904,0.273,ATLAS_o
59843.427581,2022.7212,20.289,0.333,ATLAS_c
59843.430482,2022.7212,19.968,0.298,ATLAS_o
59843.439446,2022.7213,20.388,0.36,ATLAS_c
59843.440451,2022.7213,20.11,0.377,ATLAS_o
59843.457565,2022.7213,20.548,0.498,ATLAS_o
59843.465144,2022.7213,20.207,0.324,ATLAS_c
59844.478867,2022.7241,20.288,0.328,ATLAS_c
59844.526616,2022.7242,20.26,0.327,ATLAS_c
59845.417525,2022.7267,20.144,0.298,ATLAS_o
59845.445944,2022.7268,20.248,0.443,ATLAS_o
59846.475977,2022.7296,20.263,0.442,ATLAS_o
59847.352035,2022.7320,19.355,0.285,ATLAS_o
59847.357006,2022.7320,19.582,0.421,ATLAS_o
59847.365619,2022.7320,19.785,0.341,ATLAS_o
59847.392105,2022.7321,20.299,0.276,ATLAS_c
59847.394876,2022.7321,20.246,0.313,ATLAS_c
59847.421851,2022.7322,20.633,0.445,ATLAS_c
59848.401476,2022.7348,20.798,0.445,ATLAS_c
59848.411723,2022.7349,20.746,0.464,ATLAS_c
59849.34986,2022.7374,19.851,0.264,ATLAS_o
59849.353025,2022.7374,20.462,0.434,ATLAS_o
59849.387206,2022.7375,20.234,0.326,ATLAS_o
59850.433844,2022.7404,20.127,0.32,ATLAS_o
59850.438965,2022.7404,20.293,0.411,ATLAS_o
59850.469294,2022.7405,20.146,0.307,ATLAS_o
59850.472495,2022.7405,20.31,0.36,ATLAS_o
59851.39381,2022.7430,20.532,0.484,ATLAS_o
59851.39698,2022.7430,20.387,0.427,ATLAS_o
59851.402408,2022.7431,20.262,0.339,ATLAS_o
59851.41327,2022.7431,20.512,0.478,ATLAS_o
59852.38276,2022.7457,20.635,0.404,ATLAS_c
59852.406391,2022.7458,20.575,0.399,ATLAS_c
59853.390561,2022.7485,20.195,0.39,ATLAS_o
59853.401061,2022.7485,20.048,0.287,ATLAS_o
59853.411573,2022.7486,20.273,0.33,ATLAS_o
59854.38876,2022.7512,20.124,0.345,ATLAS_o
59854.394185,2022.7513,19.889,0.239,ATLAS_o
59855.347171,2022.7539,20.312,0.42,ATLAS_o
59855.379013,2022.7539,20.326,0.416,ATLAS_o
59855.381784,2022.7540,20.645,0.387,ATLAS_o
59855.399865,2022.7540,20.046,0.315,ATLAS_o
59856.360802,2022.7566,20.043,0.332,ATLAS_o
59856.363591,2022.7566,20.305,0.374,ATLAS_o
59856.388487,2022.7567,20.325,0.424,ATLAS_o
59856.394495,2022.7567,20.008,0.327,ATLAS_o
59857.466037,2022.7597,19.809,0.284,ATLAS_o
59857.480947,2022.7597,19.778,0.321,ATLAS_o
59858.409343,2022.7622,19.57,0.393,ATLAS_o
59859.363253,2022.7649,19.432,0.249,ATLAS_o
59859.379963,2022.7649,19.719,0.419,ATLAS_o
59859.385068,2022.7649,19.88,0.474,ATLAS_o
59860.413574,2022.7677,19.685,0.416,ATLAS_o
59863.401282,2022.7759,19.661,0.47,ATLAS_o
59863.401844,2022.7759,19.594,0.437,ATLAS_o
59864.43924,2022.7788,19.435,0.281,ATLAS_o
59866.472211,2022.7843,19.659,0.322,ATLAS_o
59866.475464,2022.7843,19.611,0.308,ATLAS_o
59867.362994,2022.7868,19.907,0.359,ATLAS_o
59867.373455,2022.7868,20.106,0.383,ATLAS_o
59867.405389,2022.7869,19.92,0.328,ATLAS_o
59868.36843,2022.7895,20.31,0.473,ATLAS_o
59868.410533,2022.7896,20.077,0.455,ATLAS_o
59869.322757,2022.7921,20.374,0.424,ATLAS_o
59869.331084,2022.7921,19.723,0.286,ATLAS_o
59869.364822,2022.7922,19.745,0.242,ATLAS_o
59870.231045,2022.7946,20.388,0.442,ATLAS_c
59870.243315,2022.7946,20.364,0.427,ATLAS_c
59871.247095,2022.7974,20.009,0.312,ATLAS_o
59871.248942,2022.7974,20.428,0.476,ATLAS_o
59871.251714,2022.7974,20.074,0.327,ATLAS_o
59871.257721,2022.7974,20.276,0.366,ATLAS_o
59871.366484,2022.7977,20.616,0.414,ATLAS_c
59871.377843,2022.7977,20.358,0.325,ATLAS_c
59872.371169,2022.8005,20.24,0.388,ATLAS_o
59872.374896,2022.8005,19.981,0.283,ATLAS_o
59872.393781,2022.8005,20.171,0.338,ATLAS_o
59872.409089,2022.8006,19.822,0.267,ATLAS_o
59875.325699,2022.8086,19.998,0.303,ATLAS_o
59875.328932,2022.8086,20.032,0.266,ATLAS_o
59875.335397,2022.8086,20.384,0.457,ATLAS_o
59875.359611,2022.8087,20.6,0.421,ATLAS_o
59876.290384,2022.8112,20.029,0.288,ATLAS_o
59876.305958,2022.8112,20.102,0.301,ATLAS_o
59876.320562,2022.8113,19.905,0.295,ATLAS_o
59877.309,2022.8140,20.059,0.31,ATLAS_o
59877.312699,2022.8140,20.49,0.423,ATLAS_o
59877.318247,2022.8140,19.956,0.29,ATLAS_o
59877.32841,2022.8140,20.087,0.359,ATLAS_o
59879.291536,2022.8194,19.719,0.286,ATLAS_o
59879.320617,2022.8195,20.042,0.336,ATLAS_o
59879.328018,2022.8195,20.209,0.419,ATLAS_o
59881.346675,2022.8250,19.961,0.417,ATLAS_c
59881.34798,2022.8250,20.099,0.27,ATLAS_o
59881.351215,2022.8251,20.173,0.366,ATLAS_o
59881.356886,2022.8251,20.243,0.439,ATLAS_o
59881.369918,2022.8251,20.076,0.452,ATLAS_o
59882.383224,2022.8279,20.2,0.365,ATLAS_c
59882.404718,2022.8279,20.126,0.328,ATLAS_c
59883.317042,2022.8304,19.883,0.305,ATLAS_o
59883.320346,2022.8304,20.026,0.303,ATLAS_o
59883.328882,2022.8305,19.768,0.278,ATLAS_o
59883.337485,2022.8305,20.077,0.409,ATLAS_o
59883.338408,2022.8305,20.223,0.38,ATLAS_o
59884.292374,2022.8331,20.217,0.451,ATLAS_o
59884.316961,2022.8332,20.289,0.439,ATLAS_o
59885.297343,2022.8359,20.001,0.328,ATLAS_o
59886.296169,2022.8386,19.474,0.314,ATLAS_o
59887.276979,2022.8413,19.44,0.396,ATLAS_o
59890.413928,2022.8499,19.019,0.326,ATLAS_o
59893.344227,2022.8579,19.991,0.446,ATLAS_o
59893.431851,2022.8581,19.407,0.406,ATLAS_o
59893.454131,2022.8582,19.235,0.46,ATLAS_o
59895.271514,2022.8632,20.225,0.379,ATLAS_o
59895.29769,2022.8632,19.912,0.334,ATLAS_o
59896.290509,2022.8660,20.179,0.33,ATLAS_o
59896.31293,2022.8660,20.341,0.478,ATLAS_o
59897.205999,2022.8685,19.841,0.342,ATLAS_o
59897.209615,2022.8685,19.83,0.349,ATLAS_o
59897.215038,2022.8685,19.73,0.251,ATLAS_o
59899.284588,2022.8742,20.475,0.353,ATLAS_c
59899.296078,2022.8742,19.986,0.31,ATLAS_o
59899.299711,2022.8742,20.041,0.333,ATLAS_o
59899.30562,2022.8742,19.718,0.272,ATLAS_o
59899.317038,2022.8742,19.95,0.289,ATLAS_o
59899.321209,2022.8743,20.035,0.247,ATLAS_c
59902.422891,2022.8827,19.647,0.289,ATLAS_o
59903.31869,2022.8852,20.532,0.401,ATLAS_c
59905.358083,2022.8908,20.147,0.272,ATLAS_c
59905.384282,2022.8909,19.367,0.406,ATLAS_c
59906.312043,2022.8934,20.476,0.444,ATLAS_o
59906.324884,2022.8934,20.289,0.439,ATLAS_o
59906.328519,2022.8934,20.469,0.476,ATLAS_o
59907.297268,2022.8961,20.277,0.333,ATLAS_o
59907.314413,2022.8961,20.476,0.493,ATLAS_o
59907.322202,2022.8962,20.45,0.39,ATLAS_o
59907.339338,2022.8962,20.369,0.356,ATLAS_c
59907.351139,2022.8962,20.083,0.296,ATLAS_c
59908.22487,2022.8986,20.809,0.496,ATLAS_c
59908.228569,2022.8986,20.236,0.3,ATLAS_c
59909.244793,2022.9014,20.732,0.458,ATLAS_c
59909.279219,2022.9015,20.62,0.427,ATLAS_c
59909.282486,2022.9015,20.64,0.486,ATLAS_c
59910.258287,2022.9042,19.263,0.398,ATLAS_o
59910.26699,2022.9042,19.292,0.374,ATLAS_o
59914.335822,2022.9154,19.837,0.338,ATLAS_o
59914.339015,2022.9154,20.127,0.399,ATLAS_o
59914.344559,2022.9154,19.609,0.229,ATLAS_o
59914.355575,2022.9154,20.029,0.469,ATLAS_o
59917.312276,2022.9235,19.653,0.423,ATLAS_o
59917.333572,2022.9236,19.399,0.372,ATLAS_o
59919.229343,2022.9288,18.712,0.212,ATLAS_o
59919.232536,2022.9288,19.06,0.371,ATLAS_o
59926.243237,2022.9480,19.917,0.34,ATLAS_o
59926.2464,2022.9480,19.663,0.281,ATLAS_o
59927.226439,2022.9507,20.058,0.315,ATLAS_c
60066.621077,2023.3323,19.658,0.466,ATLAS_o
60071.588228,2023.3459,19.655,0.479,ATLAS_o
60071.610569,2023.3460,19.111,0.296,ATLAS_o
60077.583391,2023.3623,19.954,0.434,ATLAS_o
60093.561939,2023.4061,20.166,0.457,ATLAS_o
60093.565758,2023.4061,19.999,0.373,ATLAS_o
60093.571444,2023.4061,19.877,0.393,ATLAS_o
60094.593133,2023.4089,19.238,0.382,ATLAS_o
60094.603613,2023.4089,19.884,0.331,ATLAS_o
60094.612622,2023.4089,19.612,0.354,ATLAS_o
60095.566608,2023.4115,19.819,0.301,ATLAS_o
60095.595439,2023.4116,19.977,0.313,ATLAS_o
60096.599222,2023.4144,19.972,0.442,ATLAS_o
60099.60384,2023.4226,18.948,0.322,ATLAS_o
60101.571862,2023.4280,19.354,0.464,ATLAS_o
60102.559127,2023.4307,19.589,0.347,ATLAS_o
60105.526145,2023.4388,19.866,0.345,ATLAS_o
60105.535648,2023.4388,19.481,0.311,ATLAS_o
60106.573336,2023.4417,19.812,0.299,ATLAS_o
60106.583178,2023.4417,19.924,0.426,ATLAS_o
60110.350438,2023.4520,19.862,0.462,ATLAS_c
60111.551034,2023.4553,20.609,0.449,ATLAS_c
60112.570621,2023.4581,20.391,0.442,ATLAS_c
60112.59169,2023.4582,20.573,0.477,ATLAS_c
60112.603422,2023.4582,20.598,0.469,ATLAS_c
60113.463753,2023.4605,20.194,0.425,ATLAS_c
60113.485893,2023.4606,19.794,0.248,ATLAS_c
60114.550408,2023.4635,19.686,0.248,ATLAS_c
60114.571262,2023.4636,20.363,0.375,ATLAS_c
60123.527537,2023.4881,20.634,0.496,ATLAS_c
60123.547127,2023.4882,20.246,0.383,ATLAS_c
60124.52118,2023.4908,19.955,0.313,ATLAS_c
60124.534517,2023.4909,20.273,0.375,ATLAS_c
60124.54455,2023.4909,20.357,0.314,ATLAS_c
60124.556322,2023.4909,20.207,0.374,ATLAS_c
60124.560576,2023.4909,19.93,0.282,ATLAS_c
60125.527456,2023.4936,19.611,0.272,ATLAS_o
60125.535639,2023.4936,20.014,0.408,ATLAS_o
60125.536994,2023.4936,19.297,0.234,ATLAS_o
60125.544577,2023.4936,20.227,0.392,ATLAS_o
60125.569982,2023.4937,20.304,0.465,ATLAS_o
60129.503599,2023.5045,19.541,0.43,ATLAS_o
60131.532085,2023.5100,20.027,0.428,ATLAS_o
60131.538055,2023.5100,19.658,0.35,ATLAS_o
60132.535311,2023.5128,20.075,0.49,ATLAS_o
60138.570184,2023.5293,20.402,0.477,ATLAS_o
60138.576627,2023.5293,19.884,0.387,ATLAS_o
60140.269294,2023.5339,19.3,0.263,ATLAS_o
60141.490406,2023.5373,20.562,0.489,ATLAS_c
60141.497186,2023.5373,19.978,0.244,ATLAS_c
60141.513074,2023.5373,20.192,0.332,ATLAS_c
60147.497019,2023.5537,20.265,0.337,ATLAS_c
60155.453153,2023.5755,19.952,0.347,ATLAS_o
60155.511284,2023.5757,19.616,0.257,ATLAS_o
60157.498436,2023.5811,19.661,0.464,ATLAS_o
60157.5016,2023.5811,19.555,0.375,ATLAS_o
60157.531181,2023.5812,19.638,0.408,ATLAS_o
60161.457296,2023.5919,19.707,0.328,ATLAS_o
60161.490972,2023.5920,20.212,0.454,ATLAS_o
60162.542319,2023.5949,19.948,0.352,ATLAS_o
60170.420338,2023.6165,20.663,0.419,ATLAS_c
60170.422148,2023.6165,20.394,0.392,ATLAS_c
60170.424947,2023.6165,20.552,0.404,ATLAS_c
60171.449211,2023.6193,20.522,0.345,ATLAS_c
60171.476593,2023.6194,20.584,0.359,ATLAS_c
60171.482137,2023.6194,19.962,0.282,ATLAS_c
60174.439391,2023.6275,20.458,0.364,ATLAS_c
60174.468832,2023.6276,20.162,0.292,ATLAS_c
60177.489841,2023.6358,20.257,0.381,ATLAS_c
60177.52272,2023.6359,19.901,0.357,ATLAS_c
60178.477687,2023.6385,20.418,0.38,ATLAS_c
60179.525981,2023.6414,20.626,0.493,ATLAS_c
60183.471518,2023.6522,20.003,0.459,ATLAS_o
60183.47469,2023.6522,19.661,0.31,ATLAS_o
60184.62043,2023.6554,20.144,0.465,ATLAS_o
60187.478686,2023.6632,19.064,0.49,ATLAS_o
60188.228265,2023.6652,18.487,0.337,ATLAS_o
60191.441209,2023.6740,19.658,0.377,ATLAS_o
60191.444374,2023.6740,20.005,0.354,ATLAS_o
60196.42221,2023.6877,20.539,0.423,ATLAS_c
60196.479808,2023.6878,20.44,0.43,ATLAS_c
60201.401797,2023.7013,20.442,0.391,ATLAS_c
60201.444987,2023.7014,20.344,0.351,ATLAS_c
60203.408744,2023.7068,20.264,0.441,ATLAS_c
60203.414777,2023.7068,20.184,0.406,ATLAS_c
60205.383822,2023.7122,20.318,0.39,ATLAS_c
60205.397717,2023.7122,20.462,0.402,ATLAS_c
60205.401786,2023.7123,20.272,0.356,ATLAS_c
60205.445882,2023.7124,19.889,0.275,ATLAS_c
60207.389837,2023.7177,20.667,0.429,ATLAS_c
60207.393011,2023.7177,20.644,0.4,ATLAS_c
60209.43537,2023.7233,19.57,0.237,ATLAS_c
60212.152517,2023.7307,18.913,0.355,ATLAS_o
60214.382363,2023.7368,19.545,0.308,ATLAS_o
60214.388264,2023.7369,19.3,0.247,ATLAS_o
60215.409334,2023.7397,19.485,0.374,ATLAS_o
60221.461762,2023.7562,19.94,0.36,ATLAS_o
60221.475364,2023.7563,19.702,0.353,ATLAS_o
60223.397181,2023.7615,20.441,0.455,ATLAS_c
60224.135808,2023.7635,19.475,0.496,ATLAS_o
60227.372254,2023.7724,20.197,0.435,ATLAS_c
60227.375418,2023.7724,19.621,0.274,ATLAS_c
60227.380264,2023.7724,20.371,0.433,ATLAS_c
60227.384136,2023.7724,20.41,0.408,ATLAS_c
60227.403897,2023.7725,19.971,0.443,ATLAS_c
60228.361784,2023.7751,20.361,0.403,ATLAS_c
60229.379496,2023.7779,20.555,0.487,ATLAS_c
60230.355882,2023.7806,20.514,0.471,ATLAS_c
60231.36266,2023.7833,20.439,0.404,ATLAS_c
60231.369439,2023.7834,20.448,0.425,ATLAS_c
60231.372603,2023.7834,20.233,0.372,ATLAS_c
60232.359017,2023.7861,20.168,0.384,ATLAS_c
60232.368564,2023.7861,20.3,0.351,ATLAS_c
60232.378862,2023.7861,20.596,0.484,ATLAS_c
60235.368443,2023.7943,20.009,0.291,ATLAS_c
60235.379193,2023.7943,20.769,0.446,ATLAS_c
60235.393559,2023.7944,20.205,0.337,ATLAS_c
60237.366111,2023.7998,20.068,0.315,ATLAS_c
60238.333321,2023.8024,20.253,0.402,ATLAS_o
60239.366442,2023.8052,19.848,0.303,ATLAS_o
60239.376248,2023.8053,19.934,0.319,ATLAS_o
60241.350769,2023.8107,19.67,0.383,ATLAS_o
60241.354094,2023.8107,19.483,0.332,ATLAS_o
60242.352075,2023.8134,19.368,0.243,ATLAS_o
60247.402992,2023.8272,19.622,0.497,ATLAS_o
60248.378563,2023.8299,19.453,0.266,ATLAS_o
60248.397494,2023.8300,19.936,0.413,ATLAS_o
60248.404648,2023.8300,20.05,0.479,ATLAS_o
60251.362628,2023.8381,20.285,0.486,ATLAS_o
60251.382473,2023.8381,20.093,0.385,ATLAS_o
60252.31866,2023.8407,20.417,0.442,ATLAS_c
60252.325077,2023.8407,19.926,0.29,ATLAS_c
60253.3525,2023.8435,20.244,0.37,ATLAS_c
60255.411399,2023.8492,19.781,0.372,ATLAS_c
60255.419723,2023.8492,19.773,0.395,ATLAS_c
60256.320829,2023.8517,20.293,0.417,ATLAS_c
60256.333472,2023.8517,20.469,0.454,ATLAS_c
60257.346909,2023.8545,20.487,0.434,ATLAS_c
60260.045266,2023.8619,19.899,0.494,ATLAS_o
60260.060219,2023.8619,19.492,0.346,ATLAS_o
60260.33998,2023.8627,20.596,0.422,ATLAS_c
60261.263238,2023.8652,20.443,0.38,ATLAS_c
60261.290882,2023.8653,20.079,0.31,ATLAS_c
60264.284109,2023.8735,20.593,0.43,ATLAS_c
60264.297332,2023.8735,20.108,0.382,ATLAS_c
60266.310422,2023.8790,20.178,0.427,ATLAS_o
60267.323457,2023.8818,20.354,0.471,ATLAS_o
60267.343485,2023.8818,19.941,0.423,ATLAS_o
60273.331387,2023.8982,19.475,0.437,ATLAS_o
60274.363258,2023.9011,19.003,0.315,ATLAS_o
60274.379813,2023.9011,19.184,0.346,ATLAS_o
60281.341992,2023.9202,19.994,0.31,ATLAS_c
60282.308494,2023.9228,20.477,0.473,ATLAS_c
60284.229937,2023.9281,20.074,0.374,ATLAS_o
60284.241218,2023.9281,19.961,0.314,ATLAS_o
