wave_um,flux_cgs,err_cgs,snr
1.7158,-3.84584e-21,3.4255e-21,-1.1227090935629835
1.7165,1.4411999999999998e-21,3.3997e-21,0.42391975762567286
1.7171,3.0241199999999998e-21,3.3470999999999997e-21,0.9035045263063548
1.7178,-5.40294e-21,3.3369999999999998e-21,-1.6191009889121966
1.7184,-2.3643199999999998e-21,3.4035e-21,-0.694673130600852
1.719,-2.56644e-22,3.4098999999999995e-21,-0.07526437725446494
1.7197,-7.3666e-22,3.4025999999999994e-21,-0.2164991477105743
1.7203,2.8709999999999996e-23,3.4428e-21,0.00833914255838271
1.721,-7.9926e-21,3.4096e-21,-2.3441459408728296
1.7216,-5.6000799999999995e-21,3.4812999999999995e-21,-1.6086174704851637
1.7222,-2.17776e-21,3.4239e-21,-0.6360466135109087
1.7229,1.1424799999999999e-21,3.5014e-21,0.32629234020677444
1.7235,-4.732399999999999e-22,3.5418999999999996e-21,-0.13361190321578814
1.7242,6.37e-23,3.4188e-21,0.018632268632268634
1.7248,2.18856e-21,3.3823999999999997e-21,0.6470435193945129
1.7254,4.00248e-21,3.3964e-21,1.1784477682251797
1.7261,2.59852e-21,3.4155999999999995e-21,0.7607799508139127
1.7267,-3.57646e-21,3.4281e-21,-1.0432776173390508
1.7274,-1.00098e-20,3.5044999999999995e-21,-2.8562705093451277
1.728,-2.5754999999999998e-21,3.4790999999999994e-21,-0.7402776580150039
1.7286,-1.867e-23,3.442299999999999e-21,-0.00542369927083636
1.7293,2.2582e-22,3.4904e-21,0.06469745587898236
1.7299,-3.4413199999999995e-21,3.3187999999999998e-21,-1.0369169579366035
1.7306,-2.2402799999999998e-21,3.4336e-21,-0.6524580615097856
1.7312,-4.10496e-21,3.4525999999999996e-21,-1.1889474598853038
1.7318,-4.7382399999999994e-21,3.4816e-21,-1.3609375
1.7325,-4.6808e-21,3.3816999999999996e-21,-1.3841558979211641
1.7331,-5.54138e-21,3.3605999999999998e-21,-1.6489257870618343
1.7338,-6.74754e-21,3.3722999999999998e-21,-2.0008718085579575
1.7344,-7.66542e-21,3.3720999999999998e-21,-2.273188814092109
1.735,-1.00724e-20,3.3692999999999996e-21,-2.989463686819221
1.7357,-5.52486e-21,3.4056e-21,-1.6222868217054265
1.7363,-3.04834e-21,3.4531e-21,-0.8827835857635169
1.737,1.0466999999999999e-21,3.4800999999999995e-21,0.3007672193327778
1.7376,6.4947e-22,3.3923999999999995e-21,0.19144853201273435
1.7382,-2.9994599999999998e-21,3.3853e-21,-0.8860248722417511
1.7389,-3.67052e-21,3.5077e-21,-1.0464178806625424
1.7395,6.5688e-22,3.3772999999999997e-21,0.19449856394161016
1.7402,-3.11566e-21,3.3588999999999997e-21,-0.9275834350531424
1.7408,3.9384e-22,3.4086999999999994e-21,0.11553964854636667
1.7414,-4.0133199999999996e-21,3.3758999999999996e-21,-1.1888148345626353
1.7421,-3.74558e-21,3.401599999999999e-21,-1.101123000940734
1.7427,-1.4581599999999999e-21,3.4029e-21,-0.42850509859237707
1.7434,9.967999999999999e-23,3.2986999999999996e-21,0.030217964652741992
1.744,7.1215e-21,3.3647999999999997e-21,2.1164705183071804
1.7446,3.03972e-21,3.3743999999999995e-21,0.9008179231863443
1.7453,-2.74434e-21,3.2871999999999997e-21,-0.8348564127524946
1.7459,-5.5201199999999994e-21,3.2255e-21,-1.711399782979383
1.7466,-6.5463799999999996e-21,3.2422e-21,-2.019116649188822
1.7472,-7.63516e-21,3.2661e-21,-2.337699396834145
1.7478,-7.766639999999999e-21,3.2557999999999995e-21,-2.385478223478101
1.7485,-3.966e-21,3.2417999999999998e-21,-1.2233944105126782
1.7491,-4.2385e-22,3.2308e-21,-0.1311904172341216
1.7498,-2.00574e-21,3.2801999999999996e-21,-0.6114688128772636
1.7504,-6.4775e-22,3.2859999999999996e-21,-0.19712416311625078
1.751,-1.4778999999999999e-21,3.2869999999999996e-21,-0.44961971402494677
1.7517,4.5210999999999995e-22,3.2297999999999998e-21,0.139980803764939
1.7523,1.6473e-22,3.2203999999999996e-21,0.05115203080362688
1.753,-1.3951999999999999e-21,3.1491999999999996e-21,-0.4430331512765147
1.7536,-2.5975799999999998e-21,3.1511999999999997e-21,-0.8243145468392993
1.7542,1.4646399999999999e-21,3.2033999999999996e-21,0.45721420990197914
1.7549,2.40788e-21,3.1717e-21,0.7591764668789608
1.7555,1.1624999999999998e-21,3.1786999999999996e-21,0.3657155440903514
1.7562,-2.9690599999999998e-21,3.1576999999999997e-21,-0.9402603160528232
1.7568,-2.84044e-21,3.1318999999999996e-21,-0.9069382802771482
1.7574,-1.84792e-21,3.0969999999999997e-21,-0.5966806587019696
1.7581,-1.36668e-21,3.1303e-21,-0.4365971312653739
1.7587,4.5785399999999995e-21,3.1673999999999996e-21,1.4455199848456146
1.7594,1.9197799999999998e-21,3.1264999999999996e-21,0.6140348632656325
1.76,1.4585999999999998e-21,3.1090999999999997e-21,0.469138979125792
1.7606,6.143819999999999e-21,3.1656e-21,1.9408074298711144
1.7613,2.69446e-21,3.1725999999999995e-21,0.8492908024963753
1.7619,-2.15784e-22,3.0849999999999996e-21,-0.06994619124797408
1.7626,-3.14178e-21,3.0961999999999996e-21,-1.0147212712357083
1.7632,-1.61076e-21,3.124e-21,-0.5156081946222791
1.7638,-1.4948399999999999e-21,3.1088999999999997e-21,-0.48082601563253885
1.7645,3.1824999999999998e-21,3.1116e-21,1.0227857051034837
1.7651,1.35982e-21,3.0964999999999996e-21,0.4391474245115453
1.7658,-1.71974e-21,3.1087999999999996e-21,-0.5531845084920226
1.7664,-3.68302e-21,3.1154999999999997e-21,-1.1821601669073987
1.767,-1.1851e-21,3.1537e-21,-0.3757808288676792
1.7677,2.35744e-21,3.1250999999999996e-21,0.7543566605868613
1.7683,-1.00195e-21,3.0916999999999997e-21,-0.32407736843807616
1.769,-4.286099999999999e-21,3.0667999999999996e-21,-1.3975805399765227
1.7696,1.55212e-21,3.0914999999999997e-21,0.5020604884360343
1.7702,-9.9928e-23,3.1092999999999997e-21,-0.03213842343935935
1.7709,2.95078e-21,3.0723999999999996e-21,0.9604153105064446
1.7715,1.2216999999999998e-21,3.0719999999999996e-21,0.39768880208333335
1.7722,3.58994e-21,3.0622999999999997e-21,1.1723018646115666
1.7728,6.4498e-22,3.0975999999999997e-21,0.20821926652892564
1.7734,-3.22842e-21,3.0175e-21,-1.0698989229494615
1.7741,-4.30618e-21,2.9748e-21,-1.4475527766572545
1.7747,2.8588399999999997e-21,3.0108e-21,0.9495283645542713
1.7754,1.0449799999999999e-21,3.1239e-21,0.33451134799449406
1.776,-1.686e-21,3.0562999999999997e-21,-0.551647416811177
1.7766,-1.69618e-21,3.1062e-21,-0.5460627132831112
1.7773,-5.2144e-22,3.1584999999999998e-21,-0.16509102422035776
1.7779,2.9704799999999997e-21,3.1508999999999997e-21,0.942740169475388
1.7786,5.33222e-21,3.0337999999999998e-21,1.7576043246094009
1.7792,6.17414e-21,3.0956999999999996e-21,1.994424524340214
1.7798,2.788e-23,3.0862999999999997e-21,0.009033470498655348
1.7805,7.3266e-21,3.0433999999999996e-21,2.4073733324571203
1.7811,5.1254199999999996e-21,3.0338999999999998e-21,1.6893833020205016
1.7818,2.1840599999999997e-21,3.1415e-21,0.6952283940792614
1.7824,-2.44842e-21,3.1214999999999997e-21,-0.7843728976453628
1.783,3.539e-21,3.0618999999999997e-21,1.1558182827656032
1.7837,2.2410399999999997e-21,2.9807e-21,0.7518502365216224
1.7843,9.588599999999999e-22,3.0125999999999996e-21,0.31828321051583347
1.785,4.5958e-21,3.0191999999999996e-21,1.5221913089560148
1.7856,-4.0214999999999997e-22,3.0683999999999997e-21,-0.1310617911615174
1.7862,-2.30426e-21,3.0737999999999997e-21,-0.749645390070922
1.7869,2.8698799999999997e-21,3.0810999999999998e-21,0.9314465612930447
1.7875,1.0357e-21,3.1247999999999995e-21,0.3314452124935996
1.7882,-6.81976e-21,3.1331999999999997e-21,-2.1766117707136474
1.7888,-5.31294e-21,3.0639e-21,-1.73404484480564
1.7894,5.4951e-22,3.0966999999999996e-21,0.17745018891077602
1.7901,5.09262e-21,3.0437999999999997e-21,1.6731125566725804
1.7907,-3.4632999999999997e-22,3.0698e-21,-0.11281842465307186
1.7914,-1.78682e-21,3.0632999999999998e-21,-0.583299056572977
1.792,1.6998e-21,3.059e-21,0.5556717881660673
1.7926,3.0058999999999996e-22,3.0845999999999996e-21,0.09744861570381898
1.7933,-3.7546399999999996e-21,3.1017999999999996e-21,-1.2104713392223871
1.7939,-2.4171199999999997e-21,3.1100999999999997e-21,-0.7771840133757757
1.7946,-4.1317799999999995e-21,3.1032999999999997e-21,-1.3314149453807238
1.7952,-9.923e-23,3.1306e-21,-0.03169679933559062
1.7958,3.2899599999999998e-21,3.1390999999999997e-21,1.0480583606766272
1.7965,-4.6458e-21,3.1265999999999996e-21,-1.485895221646517
1.7971,1.5364199999999999e-21,3.1596e-21,0.4862704139764527
1.7978,1.44256e-21,3.0775999999999996e-21,0.46872887964647786
1.7984,-3.84822e-21,3.0850999999999997e-21,-1.2473566497034134
1.799,-6.791399999999999e-21,3.0788999999999996e-21,-2.205787781350482
1.7997,-2.33196e-21,3.1008e-21,-0.7520510835913313
1.8003,4.11816e-21,3.1580999999999998e-21,1.303999240049397
1.801,-1.6223999999999998e-21,3.1166999999999998e-21,-0.5205505823467128
1.8016,5.0047e-22,3.2139999999999995e-21,0.15571561916614812
1.8022,-4.6422599999999996e-21,3.2373e-21,-1.4339912890371604
1.8029,6.7755e-22,3.1441999999999996e-21,0.21549201704726165
1.8035,-3.2908999999999995e-21,3.1683999999999997e-21,-1.0386630475950005
1.8042,-3.72306e-21,3.1901999999999995e-21,-1.1670302802332144
1.8048,-4.83184e-21,3.1056e-21,-1.555847501287996
1.8054,4.354e-22,3.1550999999999996e-21,0.13799879560077338
1.8061,1.3619199999999999e-21,3.3658999999999997e-21,0.4046228349029977
1.8067,3.67744e-21,3.8234e-21,0.9618245540618299
1.8074,1.13578e-21,3.2078e-21,0.3540682087411934
1.808,2.9170999999999996e-21,3.1077999999999996e-21,0.9386382650106184
1.8086,6.2249199999999996e-21,3.1046999999999998e-21,2.004998872676909
1.8093,2.38396e-21,3.1127e-21,0.7658817104121823
1.8099,-2.0733199999999998e-21,3.1364e-21,-0.6610508863665349
1.8106,-2.54458e-21,3.1715e-21,-0.8023269746176888
1.8112,-2.26026e-21,3.1422e-21,-0.7193240404811916
1.8118,-5.7184e-22,3.1109999999999998e-21,-0.18381227900996464
1.8125,-1.22257e-22,3.0730999999999996e-21,-0.03978295532198758
1.8131,3.5884e-22,3.0447999999999997e-21,0.11785338938518129
1.8138,1.50146e-21,3.0676999999999997e-21,0.48944160119959584
1.8144,9.9928e-22,3.1706999999999998e-21,0.31516069006843916
1.815,5.2488e-22,3.0913999999999997e-21,0.1697871514524164
1.8157,4.10154e-21,3.0924999999999997e-21,1.3262861762328215
1.8163,4.03196e-21,3.0849999999999996e-21,1.3069562398703405
1.817,2.4254999999999997e-21,3.0798999999999997e-21,0.7875255690119809
1.8176,-9.47e-22,3.0917999999999997e-21,-0.30629406818034804
1.8182,-9.5223e-22,3.1322999999999996e-21,-0.30400344794559914
1.8189,5.1979e-22,3.1927999999999997e-21,0.1628006765221749
1.8195,-4.5573999999999995e-21,3.1715e-21,-1.436985653476273
1.8202,-2.81056e-21,3.1216999999999997e-21,-0.9003299484255374
1.8208,-2.88464e-21,3.1655e-21,-0.9112746801453167
1.8214,-4.55672e-21,3.1684999999999997e-21,-1.4381316080164117
1.8221,-6.61768e-21,3.1401999999999998e-21,-2.107407171517738
1.8227,-4.11956e-21,3.1471e-21,-1.3090019382923963
1.8234,-6.5148199999999995e-21,3.1701999999999998e-21,-2.055018610813198
1.824,-4.4589e-21,3.2176999999999998e-21,-1.3857413680579296
1.8246,-1.98078e-21,3.1446999999999997e-21,-0.629878843768881
1.8253,-1.16061e-21,3.1034999999999997e-21,-0.37396810053165785
1.8259,-5.6635199999999994e-21,3.1099999999999997e-21,-1.8210675241157557
1.8266,-2.06028e-21,3.1641999999999998e-21,-0.6511219265533152
1.8272,4.6698e-22,3.1571999999999997e-21,0.14790954009882176
1.8278,-4.9709399999999995e-21,3.1889e-21,-1.5588259274357927
1.8285,-6.193799999999999e-21,3.2193e-21,-1.9239586245457085
1.8291,-9.8869e-22,3.2251e-21,-0.3065610368670739
1.8298,1.18076e-21,3.1895e-21,0.37020222605424047
1.8304,6.530999999999999e-23,3.2639999999999997e-21,0.020009191176470587
1.831,3.6366e-22,3.2996999999999997e-21,0.1102100190926448
1.8317,-1.55476e-21,3.3025e-21,-0.47078274034822104
1.8323,-5.84494e-21,3.3182999999999997e-21,-1.7614260314016215
1.833,-2.2932e-21,3.2505999999999996e-21,-0.7054697594290286
1.8336,-3.4233e-22,3.2923999999999996e-21,-0.10397582310776335
1.8342,-1.55206e-21,3.2419999999999998e-21,-0.4787353485502776
1.8349,-3.81212e-21,3.2603e-21,-1.1692543630954206
1.8355,-1.8287e-21,3.3309999999999998e-21,-0.5489942960072051
1.8362,3.06534e-21,3.3042999999999996e-21,0.9276821111884516
1.8368,6.27956e-21,3.2120999999999998e-21,1.9549702686715855
1.8374,1.8489799999999998e-21,3.1884999999999998e-21,0.5798902305159166
1.8381,-2.0077e-22,3.1869999999999997e-21,-0.06299654847819267
1.8387,-5.51156e-21,3.2148999999999996e-21,-1.714379918504464
1.8394,-3.74572e-21,3.3058999999999997e-21,-1.1330409268277928
1.84,-5.5771999999999994e-21,3.3345999999999996e-21,-1.6725244407125293
1.8406,-4.5066799999999995e-21,3.3018e-21,-1.3649161063662245
1.8413,-2.05964e-21,3.3067999999999998e-21,-0.6228498850852788
1.8419,-3.5375199999999995e-21,3.3131999999999998e-21,-1.0677049378244596
1.8426,3.24462e-21,3.3194e-21,0.9774718322588419
1.8432,1.0400399999999999e-21,3.2812999999999997e-21,0.3169597415658428
1.8438,-1.10308e-21,3.267e-21,-0.33764309764309763
1.8445,-5.182e-21,3.3226999999999996e-21,-1.5595750443916094
1.8451,-2.14618e-21,3.2887999999999998e-21,-0.6525723668207248
1.8458,-1.2376e-22,3.3287999999999997e-21,-0.037178562845469845
1.8464,3.27288e-21,3.2778e-21,0.9984989932271646
1.847,5.0946e-21,3.2669e-21,1.5594600385686737
1.8477,2.59484e-21,3.3002999999999997e-21,0.7862436748174408
1.8483,-1.0138199999999999e-21,3.3153999999999996e-21,-0.3057911564215479
1.849,1.2641999999999999e-21,3.3326999999999995e-21,0.37933207309388783
1.8496,-2.6512799999999998e-21,3.3315e-21,-0.7958217019360648
1.8502,-4.30896e-21,3.2520999999999997e-21,-1.3249777067125859
1.8509,1.54198e-21,3.3181999999999997e-21,0.46470375504791755
1.8515,4.648599999999999e-21,3.3106999999999996e-21,1.4041139336092066
1.8522,-3.58636e-21,3.2770999999999998e-21,-1.0943700222757928
1.8528,-4.41994e-21,3.2808999999999996e-21,-1.3471730317900577
1.8534,-2.26052e-21,3.2576999999999997e-21,-0.6939006047211224
1.8541,5.56782e-21,3.2863999999999996e-21,1.6942003407984423
1.8547,5.8995399999999996e-21,3.3022e-21,1.7865483616982618
1.8554,8.02188e-21,3.2764999999999997e-21,2.4483076453532733
1.856,3.0500000000000004e-21,3.2318999999999995e-21,0.9437173179863241
1.8566,-1.5106799999999998e-21,3.2778e-21,-0.4608822991030569
1.8573,-3.54714e-21,3.2886999999999998e-21,-1.078584243013957
1.8579,5.432999999999999e-23,3.3008999999999998e-21,0.016459147505225848
1.8586,-5.34308e-21,3.2712999999999998e-21,-1.633320086815639
1.8592,-7.51956e-21,3.2920999999999996e-21,-2.2841225965189396
1.8598,-1.0876899999999999e-21,3.3428999999999998e-21,-0.3253731789763379
1.8605,2.5200000000000004e-21,3.2176999999999998e-21,0.7831681014389161
1.8611,4.5331999999999995e-22,3.2212999999999996e-21,0.140725793934126
1.8618,-4.03144e-21,3.2042999999999997e-21,-1.2581343819242894
1.8624,-6.87242e-21,3.2047999999999997e-21,-2.1444146280579135
1.863,-5.1918e-21,3.2668e-21,-1.589261662789274
1.8637,-6.861959999999999e-21,3.2297999999999998e-21,-2.1245773732119635
1.8643,1.09346e-21,3.2891999999999998e-21,0.332439498966314
1.865,-1.9192e-21,3.2860999999999996e-21,-0.5840357871032532
1.8656,2.04722e-21,3.1990999999999997e-21,0.6399362320652684
1.8662,1.36894e-21,3.2228999999999997e-21,0.424754103447206
1.8669,3.74878e-21,3.2459999999999997e-21,1.1548921749845966
1.8675,-5.7324e-22,3.2334999999999996e-21,-0.17728158342353487
1.8682,7.758999999999999e-22,3.2327999999999996e-21,0.2400086612224697
1.8688,1.90146e-21,3.1672999999999996e-21,0.6003409844346921
1.8694,1.25198e-21,3.3098999999999996e-21,0.37825311942959006
1.8701,3.52822e-21,3.2713999999999998e-21,1.0785046157608364
1.8707,-9.7209e-22,3.1827e-21,-0.3054293524366104
1.8714,-1.72247e-22,3.2243e-21,-0.053421517848835406
1.872,3.2514999999999997e-21,3.2887999999999998e-21,0.988658477256142
1.8726,4.4521e-22,3.3540999999999998e-21,0.1327360543812051
1.8733,-1.91954e-21,3.1287999999999998e-21,-0.613506775760675
1.8739,-2.688e-23,3.13e-21,-0.008587859424920128
1.8746,-3.02868e-21,3.1224999999999998e-21,-0.9699535628502803
1.8752,1.0489999999999999e-22,3.1594e-21,0.03320250680508957
1.8758,3.35696e-21,3.1963999999999996e-21,1.0502315104492554
1.8765,3.4796e-21,3.1309999999999996e-21,1.1113382305972535
1.8771,-1.87108e-21,3.0712e-21,-0.6092341755665538
1.8778,-2.66634e-21,3.1522999999999998e-21,-0.8458395457285157
1.8784,1.85718e-21,3.1693999999999997e-21,0.58597210828548
1.879,4.9092e-22,3.0905999999999996e-21,0.1588429431178412
1.8797,-3.0695599999999997e-21,3.1925999999999997e-21,-0.9614608782810249
1.8803,4.43036e-21,7.377599999999999e-21,0.6005150726523532
2.879,9.696999999999999e-23,1.8487e-21,0.052453075133877855
2.8807,-7.681999999999999e-22,8.5118e-22,-0.9025118071383255
2.8825,-2.3511e-22,8.1776e-22,-0.28750489141068286
2.8842,-7.090599999999999e-22,8.1986e-22,-0.864854975239675
2.886,-9.546699999999999e-22,8.1633e-22,-1.1694657797704358
2.8877,5.2754e-22,8.197299999999999e-22,0.6435533651324217
2.8895,3.8373e-22,8.141599999999999e-22,0.47132013363466646
2.8912,-5.526199999999999e-22,8.156599999999999e-22,-0.6775126891106589
2.893,-1.0697e-21,8.208399999999999e-22,-1.3031772330783102
2.8947,4.3962e-22,8.2978e-22,0.5298030803345465
2.8965,1.9788e-21,8.158e-22,2.4255945084579555
2.8982,2.2155e-22,8.008599999999999e-22,0.2766401118797293
2.9,-4.9405e-23,7.824299999999999e-22,-0.06314302876934678
2.9017,-6.473299999999999e-22,7.6151e-22,-0.8500610628882089
2.9035,5.6182e-22,7.6137e-22,0.7379066682427728
2.9052,6.6192e-22,8.075899999999999e-22,0.8196238190170756
2.907,5.890899999999999e-22,8.109199999999999e-22,0.7264465052039658
2.9087,6.643099999999999e-22,7.862999999999999e-22,0.844855653058629
2.9105,6.9799999999999995e-25,7.6618999999999995e-22,0.0009110011876949581
2.9122,8.928499999999999e-22,7.718399999999999e-22,1.1567811981757876
2.914,7.5571e-22,7.835499999999999e-22,0.9644694020802758
2.9157,3.7945e-22,7.749299999999999e-22,0.4896571303214484
2.9175,5.6098e-22,7.759499999999999e-22,0.7229589535408211
2.9192,3.4124e-22,7.8658e-22,0.43382745556713875
2.921,3.9486e-22,7.6262e-22,0.5177676955757783
2.9227,4.4792e-22,7.662799999999999e-22,0.5845382888761289
2.9245,-2.7958e-22,7.5944e-22,-0.36813968187085216
2.9262,-2.7226e-22,7.508899999999999e-22,-0.3625830680925302
2.928,1.29751e-22,7.4305e-22,0.17461947379045825
2.9297,9.9692e-23,7.4324e-22,0.1341316398471557
2.9315,3.4567999999999998e-22,7.3834e-22,0.4681853888452474
2.9332,-2.8256e-22,7.3617e-22,-0.38382438838855154
2.935,1.6538999999999999e-22,7.2752e-22,0.22733395645480534
2.9367,1.6931999999999999e-22,7.375999999999999e-22,0.22955531453362255
2.9385,-1.0317999999999999e-21,7.200299999999999e-22,-1.4329958473952473
2.9402,-7.895399999999999e-22,7.3826e-22,-1.0694606236285318
2.942,6.4926e-23,7.651699999999999e-22,0.08485173229478418
2.9437,-1.0507e-22,7.4027e-22,-0.14193469950153323
2.9455,1.34436e-22,7.1289e-22,0.18857888313765098
2.9472,-8.1574e-22,6.891e-22,-1.1837759396314034
2.949,-4.811e-22,6.831699999999999e-22,-0.7042171055520589
2.9507,2.102e-24,6.8451e-22,0.0030708097763363575
2.9525,1.5086e-22,6.8636e-22,0.21979719097849523
2.9542,-2.9824e-22,6.7471999999999995e-22,-0.4420203936447712
2.956,-8.1643e-22,6.711e-22,-1.216554909849501
2.9577,-1.0269999999999999e-22,6.6079e-22,-0.1554200275427897
2.9595,6.1664e-22,6.6326e-22,0.9297108223019631
2.9612,6.5182e-22,6.578799999999999e-22,0.9907885936644982
2.963,6.0165e-22,6.6645e-22,0.9027683997299123
2.9647,1.37094e-21,7.289399999999999e-22,1.880730924355914
2.9665,-5.957e-23,7.0179e-22,-0.08488294219068382
2.9682,4.7364e-22,6.5608e-22,0.7219241555907815
2.97,-1.6583e-22,6.6294e-22,-0.2501433010528856
2.9717,6.254199999999999e-22,6.5994e-22,0.9476922144437372
2.9735,1.2397999999999999e-21,6.589899999999999e-22,1.8813639053703395
2.9752,2.1753999999999997e-22,6.5415999999999995e-22,0.33254861196037666
2.977,1.4047999999999998e-23,6.5394e-22,0.021482093158393733
2.9787,-6.552599999999999e-22,6.5144999999999995e-22,-1.0058484918259267
2.9805,9.3759e-22,6.701199999999999e-22,1.3991374679161943
2.9822,8.6677e-22,6.4184e-22,1.3504455939174873
2.984,-1.4268999999999998e-22,6.3068e-22,-0.22624785945328849
2.9857,-1.30856e-21,6.3172e-22,-2.0714240486291398
2.9875,-7.141e-22,6.150699999999999e-22,-1.1610060643503992
2.9892,-1.7269999999999997e-22,6.1579999999999995e-22,-0.28044819746670996
2.991,-7.5162999999999995e-22,6.121699999999999e-22,-1.227812535733538
2.9927,-1.0302599999999999e-21,6.112899999999999e-22,-1.6853866413649823
2.9945,-8.329e-23,6.1302e-22,-0.13586832403510488
2.9962,6.8452e-22,6.215499999999999e-22,1.1013112380339476
2.998,7.1827e-22,6.328199999999999e-22,1.1350304984039696
2.9997,2.8161999999999997e-23,6.1786e-22,0.04557990483281002
3.0015,5.415399999999999e-22,6.065999999999999e-22,0.8927464556544675
3.0032,1.4815e-23,6.0553e-22,0.02446617013195052
3.005,8.6422e-23,6.1443e-22,0.14065393942353074
3.0067,6.855399999999999e-22,6.132799999999999e-22,1.1178254630837463
3.0085,6.226599999999999e-22,6.032599999999999e-22,1.0321586049133045
3.0102,-5.157e-23,5.9588e-22,-0.08654427065852185
3.012,8.5834e-23,5.9931e-22,0.14322137124359682
3.0137,6.714199999999999e-22,6.0247e-22,1.1144455325576377
3.0155,8.56e-22,6.037999999999999e-22,1.4176879761510435
3.0172,-3.0668e-23,6.000299999999999e-22,-0.05111077779444361
3.019,-1.2851e-22,6.0507e-22,-0.21238864924719456
3.0207,-2.4046e-22,6.0348e-22,-0.398455624047193
3.0225,-4.0674e-22,6.1084e-22,-0.6658699495776308
3.0242,3.2061999999999997e-23,6.0217e-22,0.05324410050318016
3.026,-1.3678999999999999e-22,6.0005e-22,-0.22796433630530788
3.0277,-2.5238e-22,5.9165e-22,-0.4265697625285219
3.0295,-1.455e-22,5.961099999999999e-22,-0.24408246800087233
3.0312,7.4865e-22,5.9136e-22,1.2659801136363635
3.033,4.920599999999999e-22,5.7684e-22,0.8530268358643643
3.0347,2.2166e-23,5.7635e-22,0.03845926954107747
3.0365,9.7651e-23,6.1289999999999995e-22,0.1593261543481808
3.0382,6.787699999999999e-22,6.051999999999999e-22,1.1215631196298743
3.04,6.9432e-22,5.8839e-22,1.1800336511497476
3.0417,3.6024e-23,5.8032e-22,0.062076095947063696
3.0435,6.284199999999999e-22,5.8122e-22,1.0812084924813323
3.0452,1.47604e-21,5.7537e-22,2.5653753237047465
3.047,8.886e-22,5.717699999999999e-22,1.5541214124560576
3.0487,7.364399999999999e-22,5.684899999999999e-22,1.2954317578145613
3.0505,5.2983e-22,5.7598999999999995e-22,0.9198597197868019
3.0522,-3.0396e-22,5.7337999999999995e-22,-0.5301196414245353
3.054,2.1164e-22,5.7544e-22,0.36778812734603084
3.0557,4.742099999999999e-22,5.6751e-22,0.8355976106147908
3.0575,2.0245e-22,5.7283e-22,0.3534207356458286
3.0592,3.8385e-22,5.7123e-22,0.6719710099259493
3.061,2.6883999999999997e-22,5.6954e-22,0.47203005934613895
3.0627,-3.9392e-22,5.6089999999999995e-22,-0.7022998752005706
3.0645,-2.4289e-23,5.656e-22,-0.042943776520509194
3.0662,5.3912999999999995e-22,5.6881e-22,0.9478208892248728
3.068,-4.518099999999999e-22,5.6175e-22,-0.8042901646639963
3.0697,-5.6165e-22,5.5923e-22,-1.0043273787171647
3.0715,1.7365999999999998e-22,5.636499999999999e-22,0.3080989976048967
3.0732,3.5413999999999997e-22,5.5923e-22,0.633263594585412
3.075,6.9280999999999995e-22,5.5738e-22,1.2429760665972944
3.0767,6.3764e-22,5.5087e-22,1.1575144770998602
3.0785,4.842e-23,5.360299999999999e-22,0.09033076506911927
3.0802,3.2302e-22,5.4431e-22,0.5934485862835517
3.082,1.42927e-22,5.4675e-22,0.26141197988111564
3.0837,5.4487e-22,5.3252e-22,1.0231916172162547
3.0855,7.173799999999999e-22,5.3452e-22,1.3421013245528697
3.0872,-1.5672e-22,5.426099999999999e-22,-0.2888262287831039
3.089,-3.0846e-22,5.3817e-22,-0.5731646134121189
3.0907,-7.986799999999999e-22,5.4064e-22,-1.4772861793430008
3.0925,2.8421999999999997e-22,5.3615e-22,0.5301128415555348
3.0942,5.0123e-22,5.2959e-22,0.9464491399006778
3.096,3.5181e-22,5.344799999999999e-22,0.6582285585990122
3.0977,-5.5406e-22,5.212e-22,-1.0630468150422103
3.0995,-2.1359e-22,5.2664999999999995e-22,-0.4055634671983291
3.1012,5.0141e-22,5.3131e-22,0.943724002936139
3.103,-4.5939999999999997e-23,5.2536e-22,-0.08744479975635755
3.1047,3.044e-22,5.2019e-22,0.5851708029758358
3.1065,2.1735e-22,5.2681e-22,0.4125775896433249
3.1082,4.361399999999999e-22,5.2083e-22,0.8373941593226195
3.11,-3.5261999999999997e-22,5.175499999999999e-22,-0.6813254757994397
3.1117,-1.1044999999999998e-22,5.1531e-22,-0.21433700102850708
3.1135,3.4491e-22,5.107299999999999e-22,0.6753274724414075
3.1152,1.8488e-22,5.1337e-22,0.360130120575803
3.117,-3.5711e-22,5.1602e-22,-0.6920468198907019
3.1187,5.177399999999999e-22,5.0866e-22,1.0178508237329453
3.1205,1.8727999999999998e-23,5.1051e-22,0.03668488374370727
3.1222,2.0416999999999998e-22,5.1205e-22,0.3987305927155551
3.124,-2.124e-22,5.0542e-22,-0.42024454908788733
3.1257,6.788699999999999e-22,5.0029e-22,1.3569529672789782
3.1275,9.8711e-22,4.9889e-22,1.9786125197939426
3.1292,-1.9860999999999999e-22,4.9568e-22,-0.4006818915429309
3.131,-2.5288e-22,4.9955e-22,-0.5062155940346311
3.1327,-3.3383e-22,4.9856e-22,-0.6695884146341463
3.1345,-5.9068e-22,4.9563e-22,-1.1917761233177975
3.1362,1.07964e-22,4.9426e-22,0.2184356411605228
3.138,-7.636999999999999e-23,4.944799999999999e-22,-0.15444507361268403
3.1397,2.2017e-22,4.9846e-22,0.4417004373470289
3.1415,4.1822e-22,5.004e-22,0.835771382893685
