comparacion,gen,log2fc,pvalue,padj
PRDX1_estimulado,Zfp407,-0.1542,1.363e-02,4.415e-02
PRDX1_estimulado,H2-Ob,-0.1541,5.609e-02,1.353e-01
PRDX1_estimulado,Cd320,-0.1541,2.651e-02,7.467e-02
PRDX1_estimulado,Pcna,-0.154,1.432e-08,2.838e-07
PRDX1_estimulado,Ccdc137,-0.154,1.775e-02,5.445e-02
PRDX1_estimulado,Nasp,-0.1538,4.143e-04,2.432e-03
PRDX1_estimulado,Gar1,-0.1538,1.176e-02,3.905e-02
PRDX1_estimulado,Erp44,-0.1537,3.068e-04,1.873e-03
PRDX1_estimulado,Hsp90ab1,-0.1536,1.856e-13,9.675e-12
PRDX1_estimulado,Ocel1,-0.1536,4.269e-02,1.092e-01
PRDX1_estimulado,Cd74,-0.1535,6.957e-04,3.771e-03
PRDX1_estimulado,Ddost,-0.1535,2.958e-07,4.316e-06
PRDX1_estimulado,Anxa2,-0.1534,9.575e-09,1.974e-07
PRDX1_estimulado,Ankrd6,-0.1533,3.738e-02,9.839e-02
PRDX1_estimulado,Osgep,-0.1533,4.004e-03,1.632e-02
PRDX1_estimulado,Fam69b,-0.1531,4.896e-02,1.215e-01
PRDX1_estimulado,Cyb561d2,-0.1531,1.572e-02,4.927e-02
PRDX1_estimulado,Chtf18,-0.1531,4.369e-03,1.758e-02
PRDX1_estimulado,Gmeb2,-0.153,8.105e-04,4.291e-03
PRDX1_estimulado,Timmdc1,-0.153,8.835e-03,3.111e-02
PRDX1_estimulado,Arfrp1,-0.153,7.769e-03,2.794e-02
PRDX1_estimulado,Gapdh,-0.153,2.466e-06,2.841e-05
PRDX1_estimulado,Pcyt1a,-0.153,3.719e-03,1.536e-02
PRDX1_estimulado,Cherp,-0.1529,2.687e-05,2.297e-04
PRDX1_estimulado,Rpl23a,-0.1529,1.274e-09,3.276e-08
PRDX1_estimulado,Kctd17,-0.1529,7.015e-03,2.570e-02
PRDX1_estimulado,Mcm5,-0.1528,1.710e-06,2.064e-05
PRDX1_estimulado,Pim2,-0.1527,3.350e-06,3.733e-05
PRDX1_estimulado,Dhrs9,-0.1526,5.305e-02,1.296e-01
PRDX1_estimulado,Cycs,-0.1526,1.571e-03,7.499e-03
PRDX1_estimulado,Gm6981,-0.1525,2.105e-02,6.222e-02
PRDX1_estimulado,Slc50a1,-0.1524,5.117e-03,2.000e-02
PRDX1_estimulado,Chst3,-0.1523,5.147e-02,1.263e-01
PRDX1_estimulado,Tk1,-0.1522,4.254e-04,2.489e-03
PRDX1_estimulado,Esrra,-0.1522,1.505e-02,4.762e-02
PRDX1_estimulado,Ftsj2,-0.1522,4.368e-02,1.111e-01
PRDX1_estimulado,Dbnl,-0.1521,1.016e-06,1.288e-05
PRDX1_estimulado,Rnf220,-0.1521,3.529e-04,2.116e-03
PRDX1_estimulado,Zfp777,-0.152,1.367e-03,6.675e-03
PRDX1_estimulado,2001-09-01 00:00:00,-0.152,3.605e-08,6.480e-07
PRDX1_estimulado,Mrpl47,-0.1517,3.073e-02,8.422e-02
PRDX1_estimulado,Uap1l1,-0.1517,2.371e-02,6.843e-02
PRDX1_estimulado,Grpel1,-0.1515,3.528e-03,1.470e-02
PRDX1_estimulado,Nfil3,-0.1514,1.396e-03,6.779e-03
PRDX1_estimulado,2810004N23Rik,-0.1514,1.309e-03,6.433e-03
PRDX1_estimulado,Tkt,-0.1513,3.859e-06,4.206e-05
PRDX1_estimulado,Cdipt,-0.1513,5.620e-05,4.387e-04
PRDX1_estimulado,Bola1,-0.1512,4.714e-02,1.179e-01
PRDX1_estimulado,Top1,-0.1511,1.538e-04,1.044e-03
PRDX1_estimulado,Pycard,-0.151,6.778e-04,3.695e-03
PRDX1_estimulado,Atp5b,-0.1509,3.402e-08,6.180e-07
PRDX1_estimulado,Slc7a6os,-0.1508,7.410e-03,2.683e-02
PRDX1_estimulado,Eef1g,-0.1508,1.161e-08,2.353e-07
PRDX1_estimulado,Ptpmt1,-0.1507,3.314e-03,1.394e-02
PRDX1_estimulado,Hdac4,-0.1506,1.113e-02,3.742e-02
PRDX1_estimulado,Zmynd19,-0.1506,1.267e-02,4.157e-02
PRDX1_estimulado,Eif4b,-0.1506,1.359e-15,1.033e-13
PRDX1_estimulado,Znrd1,-0.1506,8.669e-03,3.060e-02
PRDX1_estimulado,Cmss1,-0.1505,2.965e-02,8.200e-02
PRDX1_estimulado,Npdc1,-0.1503,5.430e-02,1.320e-01
PRDX1_estimulado,Apopt1,-0.1503,1.054e-02,3.589e-02
PRDX1_estimulado,Il2rb,-0.1503,1.031e-12,4.696e-11
PRDX1_estimulado,Otub2,-0.1502,5.529e-02,1.339e-01
PRDX1_estimulado,Rasal3,-0.1502,4.575e-06,4.889e-05
PRDX1_estimulado,Sh3bgrl3,-0.1502,2.925e-06,3.318e-05
PRDX1_estimulado,Capns1,-0.1501,3.991e-07,5.663e-06
PRDX1_estimulado,Rbm28,-0.15,7.010e-04,3.793e-03
PRDX1_estimulado,Sytl3,-0.15,5.304e-03,2.059e-02
PRDX1_estimulado,Stk25,-0.1497,2.867e-03,1.236e-02
PRDX1_estimulado,Ier2,-0.1495,1.506e-03,7.225e-03
PRDX1_estimulado,Hsd17b10,-0.1494,4.436e-03,1.780e-02
PRDX1_estimulado,Gtse1,-0.1493,4.838e-04,2.768e-03
PRDX1_estimulado,Trappc5,-0.1492,7.637e-03,2.755e-02
PRDX1_estimulado,Slc17a9,-0.1492,4.224e-02,1.084e-01
PRDX1_estimulado,Ppie,-0.1492,4.446e-03,1.784e-02
PRDX1_estimulado,Psma2,-0.1491,2.594e-05,2.223e-04
PRDX1_estimulado,9330175E14Rik,-0.1491,6.364e-02,1.486e-01
PRDX1_estimulado,Fnbp4,-0.149,1.225e-04,8.547e-04
PRDX1_estimulado,Lrp5,-0.149,1.001e-02,3.441e-02
PRDX1_estimulado,Tes,-0.1489,4.644e-05,3.702e-04
PRDX1_estimulado,Cables2,-0.1489,2.222e-03,1.007e-02
PRDX1_estimulado,Ndufb11,-0.1489,1.098e-03,5.556e-03
PRDX1_estimulado,Cst7,-0.1489,4.541e-04,2.631e-03
PRDX1_estimulado,Rnf26,-0.1489,2.229e-04,1.429e-03
PRDX1_estimulado,Ndor1,-0.1489,4.907e-03,1.935e-02
PRDX1_estimulado,Eps15l1,-0.1488,4.747e-04,2.729e-03
PRDX1_estimulado,Enkd1,-0.1488,2.866e-02,7.969e-02
PRDX1_estimulado,Pdcd1,-0.1488,2.885e-03,1.243e-02
PRDX1_estimulado,Dync1li1,-0.1488,1.876e-04,1.235e-03
PRDX1_estimulado,2310022A10Rik,-0.1487,4.409e-03,1.773e-02
PRDX1_estimulado,2210015D19Rik,-0.1487,6.429e-02,1.497e-01
PRDX1_estimulado,Apbb1ip,-0.1487,7.279e-07,9.537e-06
PRDX1_estimulado,Acsl5,-0.1487,5.058e-08,8.890e-07
PRDX1_estimulado,Junb,-0.1484,9.153e-03,3.203e-02
PRDX1_estimulado,Ifi35,-0.1484,2.837e-03,1.227e-02
PRDX1_estimulado,Trp53,-0.1483,5.648e-08,9.855e-07
PRDX1_estimulado,9130023H24Rik,-0.1482,6.314e-02,1.478e-01
PRDX1_estimulado,Pop5,-0.1482,2.689e-03,1.177e-02
PRDX1_estimulado,Nup54,-0.1481,1.476e-03,7.117e-03
PRDX1_estimulado,Rps8,-0.148,1.704e-07,2.679e-06
PRDX1_estimulado,Tmem161a,-0.148,1.084e-02,3.672e-02
PRDX1_estimulado,Tgfb3,-0.1478,1.891e-02,5.720e-02
PRDX1_estimulado,Cxxc1,-0.1477,9.427e-04,4.888e-03
PRDX1_estimulado,Ccdc34,-0.1476,9.643e-03,3.336e-02
PRDX1_estimulado,Pter,-0.1475,6.176e-02,1.453e-01
PRDX1_estimulado,Tssc4,-0.1475,2.073e-02,6.143e-02
PRDX1_estimulado,Tmbim1,-0.1475,2.535e-02,7.229e-02
PRDX1_estimulado,Ddx20,-0.1475,1.729e-03,8.158e-03
PRDX1_estimulado,Cenpm,-0.1474,7.864e-03,2.823e-02
PRDX1_estimulado,Atp7b,-0.1473,5.230e-02,1.280e-01
PRDX1_estimulado,Ppat,-0.1473,1.978e-04,1.290e-03
PRDX1_estimulado,Sec23b,-0.1473,3.085e-05,2.615e-04
PRDX1_estimulado,Slc35b1,-0.1472,6.942e-03,2.548e-02
PRDX1_estimulado,Ttc39c,-0.1472,7.040e-03,2.576e-02
PRDX1_estimulado,Ube2q1,-0.147,5.730e-05,4.464e-04
PRDX1_estimulado,Mta2,-0.147,4.350e-07,6.101e-06
PRDX1_estimulado,Il2ra,-0.147,4.971e-03,1.955e-02
PRDX1_estimulado,Per2,-0.147,6.503e-02,1.509e-01
PRDX1_estimulado,Adgrg5,-0.147,6.851e-03,2.524e-02
PRDX1_estimulado,Vapa,-0.1469,6.089e-04,3.363e-03
PRDX1_estimulado,Gng10,-0.1469,1.152e-03,5.786e-03
PRDX1_estimulado,Cog8,-0.1469,1.555e-03,7.437e-03
PRDX1_estimulado,Gcdh,-0.1468,2.711e-02,7.592e-02
PRDX1_estimulado,Trmu,-0.1468,5.935e-02,1.409e-01
PRDX1_estimulado,Tex2,-0.1468,5.514e-03,2.128e-02
PRDX1_estimulado,Mmgt2,-0.1468,1.700e-02,5.260e-02
PRDX1_estimulado,Neu1,-0.1468,1.364e-02,4.416e-02
PRDX1_estimulado,Ppdpf,-0.1468,7.669e-03,2.763e-02
PRDX1_estimulado,Tbcd,-0.1467,1.093e-04,7.782e-04
PRDX1_estimulado,Ap2a1,-0.1465,1.859e-05,1.657e-04
PRDX1_estimulado,Rel,-0.1464,3.445e-02,9.213e-02
PRDX1_estimulado,Hsd17b12,-0.1464,2.792e-04,1.726e-03
PRDX1_estimulado,Lman2,-0.1464,6.450e-07,8.583e-06
PRDX1_estimulado,Tomm40l,-0.1464,2.439e-02,6.995e-02
PRDX1_estimulado,Mcm3ap,-0.1463,5.489e-04,3.080e-03
PRDX1_estimulado,Eif3l,-0.1462,2.164e-06,2.538e-05
PRDX1_estimulado,Psmd4,-0.1461,5.332e-05,4.192e-04
PRDX1_estimulado,Rbm8a,-0.1459,2.378e-03,1.065e-02
PRDX1_estimulado,Ergic3,-0.1459,5.832e-04,3.240e-03
PRDX1_estimulado,Nup214,-0.1459,5.959e-03,2.267e-02
PRDX1_estimulado,Mrpl40,-0.1459,9.329e-03,3.254e-02
PRDX1_estimulado,Acad9,-0.1458,2.787e-03,1.211e-02
PRDX1_estimulado,Cdc37,-0.1458,2.984e-06,3.379e-05
PRDX1_estimulado,Ring1,-0.1458,1.811e-02,5.533e-02
PRDX1_estimulado,Nrp1,-0.1457,2.991e-04,1.831e-03
PRDX1_estimulado,Por,-0.1457,7.126e-04,3.842e-03
PRDX1_estimulado,Btbd1,-0.1457,6.318e-04,3.476e-03
PRDX1_estimulado,Gm20324,-0.1456,6.682e-02,1.539e-01
PRDX1_estimulado,Psme2,-0.1456,1.968e-07,3.035e-06
PRDX1_estimulado,Utp23,-0.1455,1.335e-02,4.342e-02
PRDX1_estimulado,Mrfap1,-0.1455,2.961e-04,1.818e-03
PRDX1_estimulado,Psmc3,-0.1455,7.750e-06,7.721e-05
PRDX1_estimulado,Gmps,-0.1454,1.350e-05,1.255e-04
PRDX1_estimulado,Ppp1ca,-0.1454,7.092e-07,9.343e-06
PRDX1_estimulado,Hps4,-0.1453,8.921e-03,3.134e-02
PRDX1_estimulado,Lzic,-0.1453,1.185e-02,3.932e-02
PRDX1_estimulado,Ints5,-0.1453,8.416e-05,6.257e-04
PRDX1_estimulado,Mvp,-0.1453,2.364e-03,1.060e-02
PRDX1_estimulado,Prelid1,-0.1452,3.829e-06,4.178e-05
PRDX1_estimulado,Psmb2,-0.1452,1.185e-04,8.336e-04
PRDX1_estimulado,Zfp706,-0.1451,6.508e-05,4.999e-04
PRDX1_estimulado,Pitpna,-0.1451,2.299e-05,2.000e-04
PRDX1_estimulado,Rrp7a,-0.145,1.142e-03,5.740e-03
PRDX1_estimulado,Dut,-0.1449,2.072e-04,1.343e-03
PRDX1_estimulado,Cand1,-0.1449,5.658e-06,5.852e-05
PRDX1_estimulado,Frrs1,-0.1447,2.361e-02,6.820e-02
PRDX1_estimulado,Usp2,-0.1447,7.013e-02,1.596e-01
PRDX1_estimulado,Lrrc45,-0.1446,4.586e-02,1.153e-01
PRDX1_estimulado,Sarnp,-0.1445,2.965e-03,1.273e-02
PRDX1_estimulado,Havcr2,-0.1445,9.844e-03,3.393e-02
PRDX1_estimulado,Nlgn2,-0.1445,1.157e-02,3.858e-02
PRDX1_estimulado,Ticam1,-0.1444,1.425e-02,4.561e-02
PRDX1_estimulado,Scarb1,-0.1443,4.888e-03,1.930e-02
PRDX1_estimulado,Mcm10,-0.1443,5.039e-04,2.863e-03
PRDX1_estimulado,Pebp1,-0.1442,1.654e-05,1.501e-04
PRDX1_estimulado,Rplp1,-0.1441,9.835e-06,9.520e-05
PRDX1_estimulado,Eefsec,-0.1441,1.111e-02,3.740e-02
PRDX1_estimulado,Fam188a,-0.144,9.645e-03,3.336e-02
PRDX1_estimulado,Htra2,-0.1439,2.954e-02,8.175e-02
PRDX1_estimulado,Dhx9,-0.1438,3.466e-07,4.966e-06
PRDX1_estimulado,Tmem39a,-0.1437,7.106e-03,2.593e-02
PRDX1_estimulado,Thoc1,-0.1437,5.246e-03,2.038e-02
PRDX1_estimulado,Gucy1b3,-0.1437,7.315e-02,1.647e-01
PRDX1_estimulado,Sp110,-0.1437,9.430e-06,9.180e-05
PRDX1_estimulado,Coro7,-0.1436,4.189e-04,2.454e-03
PRDX1_estimulado,Gcsh,-0.1436,2.286e-02,6.649e-02
PRDX1_estimulado,Nup155,-0.1436,1.505e-03,7.225e-03
PRDX1_estimulado,H2afj,-0.1436,3.895e-02,1.016e-01
PRDX1_estimulado,Bin3,-0.1436,1.563e-03,7.472e-03
PRDX1_estimulado,Slc39a10,-0.1435,1.075e-02,3.647e-02
PRDX1_estimulado,9430015G10Rik,-0.1433,4.415e-02,1.121e-01
PRDX1_estimulado,Ap1b1,-0.1433,2.141e-05,1.885e-04
PRDX1_estimulado,Srf,-0.1432,2.101e-03,9.591e-03
PRDX1_estimulado,Snrnp70,-0.1431,1.132e-03,5.700e-03
PRDX1_estimulado,E2f1,-0.1431,6.396e-03,2.393e-02
PRDX1_estimulado,Use1,-0.1431,2.605e-03,1.147e-02
PRDX1_estimulado,Abca2,-0.1429,1.883e-04,1.239e-03
PRDX1_estimulado,Rps26,-0.1429,3.568e-06,3.935e-05
PRDX1_estimulado,Plcxd1,-0.1428,5.575e-02,1.348e-01
PRDX1_estimulado,Ubap2,-0.1428,1.282e-04,8.892e-04
PRDX1_estimulado,Igflr1,-0.1428,2.458e-02,7.042e-02
PRDX1_estimulado,Dcun1d3,-0.1428,1.131e-02,3.792e-02
PRDX1_estimulado,Sf1,-0.1427,4.863e-06,5.131e-05
PRDX1_estimulado,Chrac1,-0.1427,1.062e-02,3.612e-02
PRDX1_estimulado,Wdr73,-0.1427,1.772e-02,5.439e-02
PRDX1_estimulado,Rps19,-0.1427,3.095e-04,1.888e-03
PRDX1_estimulado,Rps6ka1,-0.1427,4.247e-07,5.984e-06
PRDX1_estimulado,Isg20,-0.1426,4.508e-02,1.139e-01
PRDX1_estimulado,Naa25,-0.1426,9.535e-03,3.310e-02
PRDX1_estimulado,Eif4h,-0.1426,1.464e-06,1.793e-05
PRDX1_estimulado,Kcna4,-0.1425,5.063e-02,1.247e-01
PRDX1_estimulado,Axl,-0.1424,1.850e-04,1.221e-03
PRDX1_estimulado,Mrps15,-0.1424,8.330e-04,4.391e-03
PRDX1_estimulado,Sp2,-0.1423,6.667e-03,2.471e-02
PRDX1_estimulado,Dgcr14,-0.1422,2.404e-03,1.073e-02
PRDX1_estimulado,Cebpz,-0.1422,9.084e-04,4.732e-03
PRDX1_estimulado,Nans,-0.1422,6.569e-04,3.593e-03
PRDX1_estimulado,Npm1,-0.1422,8.480e-05,6.288e-04
PRDX1_estimulado,Napa,-0.1421,5.988e-04,3.313e-03
PRDX1_estimulado,Pole,-0.1421,2.121e-03,9.659e-03
PRDX1_estimulado,Dpp3,-0.1421,4.514e-06,4.832e-05
PRDX1_estimulado,Ppp1r37,-0.142,2.709e-02,7.590e-02
PRDX1_estimulado,Adam19,-0.142,1.983e-03,9.120e-03
PRDX1_estimulado,Vcp,-0.1419,2.136e-07,3.249e-06
PRDX1_estimulado,Pcx,-0.1418,4.201e-02,1.080e-01
PRDX1_estimulado,Tesc,-0.1417,2.145e-02,6.320e-02
PRDX1_estimulado,Xpnpep1,-0.1417,5.802e-06,5.980e-05
PRDX1_estimulado,Sirt6,-0.1417,2.068e-02,6.134e-02
PRDX1_estimulado,Pcif1,-0.1417,2.929e-04,1.801e-03
PRDX1_estimulado,Copz1,-0.1416,3.849e-04,2.276e-03
PRDX1_estimulado,Nup205,-0.1416,2.402e-05,2.075e-04
PRDX1_estimulado,Gltscr2,-0.1416,8.601e-05,6.364e-04
PRDX1_estimulado,Rbm3,-0.1415,3.457e-04,2.078e-03
PRDX1_estimulado,Gale,-0.1415,2.900e-02,8.055e-02
PRDX1_estimulado,Champ1,-0.1414,5.224e-04,2.955e-03
PRDX1_estimulado,Lrrk1,-0.1413,1.448e-02,4.618e-02
PRDX1_estimulado,2810408I11Rik,-0.1413,7.756e-02,1.723e-01
PRDX1_estimulado,Ppp1r3g,-0.1413,6.742e-02,1.550e-01
PRDX1_estimulado,Nfx1,-0.1412,3.235e-05,2.717e-04
PRDX1_estimulado,Avil,-0.1412,4.764e-02,1.188e-01
PRDX1_estimulado,Plxna3,-0.1411,7.493e-02,1.680e-01
PRDX1_estimulado,Dnajb11,-0.1411,1.567e-04,1.060e-03
PRDX1_estimulado,Arf1,-0.141,1.667e-07,2.628e-06
PRDX1_estimulado,Nup85,-0.141,1.364e-03,6.670e-03
PRDX1_estimulado,Emid1,-0.141,7.283e-02,1.643e-01
PRDX1_estimulado,Psmd14,-0.1409,5.012e-04,2.850e-03
PRDX1_estimulado,Ilf2,-0.1409,3.015e-03,1.287e-02
PRDX1_estimulado,Trim27,-0.1408,1.633e-04,1.101e-03
PRDX1_estimulado,Chst2,-0.1408,1.711e-02,5.279e-02
PRDX1_estimulado,Rpl7a,-0.1408,4.282e-09,9.606e-08
PRDX1_estimulado,Ndufb10,-0.1407,4.739e-04,2.727e-03
PRDX1_estimulado,Itga3,-0.1406,1.879e-02,5.693e-02
PRDX1_estimulado,Nme2,-0.1406,1.150e-04,8.123e-04
PRDX1_estimulado,Dlat,-0.1406,7.130e-04,3.842e-03
PRDX1_estimulado,Vars,-0.1405,1.946e-06,2.318e-05
PRDX1_estimulado,Trmt5,-0.1405,2.388e-02,6.877e-02
PRDX1_estimulado,Cox5a,-0.1404,4.781e-05,3.794e-04
PRDX1_estimulado,Rps10,-0.1403,3.783e-06,4.131e-05
PRDX1_estimulado,Edf1,-0.1402,2.239e-03,1.012e-02
PRDX1_estimulado,Arfgap2,-0.1402,2.626e-04,1.632e-03
PRDX1_estimulado,Vps11,-0.1402,7.121e-03,2.597e-02
PRDX1_estimulado,Abca7,-0.1402,1.528e-03,7.319e-03
PRDX1_estimulado,Wars,-0.1399,8.420e-05,6.257e-04
PRDX1_estimulado,Rnaseh2c,-0.1399,7.116e-03,2.597e-02
PRDX1_estimulado,Itgb1,-0.1399,2.060e-07,3.152e-06
PRDX1_estimulado,Pik3cb,-0.1398,7.284e-02,1.643e-01
PRDX1_estimulado,Atp6v1e1,-0.1397,3.360e-03,1.410e-02
PRDX1_estimulado,Ankrd11,-0.1397,9.657e-04,4.983e-03
PRDX1_estimulado,Med25,-0.1397,2.730e-03,1.190e-02
PRDX1_estimulado,Mms19,-0.1396,1.037e-03,5.303e-03
PRDX1_estimulado,Atp5o,-0.1396,4.985e-04,2.839e-03
PRDX1_estimulado,Alg5,-0.1395,2.425e-03,1.080e-02
PRDX1_estimulado,Ism1,-0.1394,4.668e-02,1.170e-01
PRDX1_estimulado,Uap1,-0.1393,2.792e-03,1.212e-02
PRDX1_estimulado,Bag5,-0.1393,6.866e-03,2.526e-02
PRDX1_estimulado,Xpo6,-0.1393,4.560e-06,4.877e-05
PRDX1_estimulado,Dusp9,-0.1393,6.844e-02,1.567e-01
PRDX1_estimulado,Glb1,-0.1393,4.147e-03,1.681e-02
PRDX1_estimulado,Ubash3a,-0.1392,6.130e-05,4.741e-04
PRDX1_estimulado,Gm13546,-0.1392,7.162e-02,1.621e-01
PRDX1_estimulado,Bhlha15,-0.1392,3.206e-02,8.715e-02
PRDX1_estimulado,Proz,-0.1391,8.179e-02,1.792e-01
PRDX1_estimulado,P4hb,-0.139,4.397e-07,6.145e-06
PRDX1_estimulado,Nucb1,-0.139,1.724e-05,1.554e-04
PRDX1_estimulado,Blvra,-0.139,2.270e-02,6.612e-02
PRDX1_estimulado,Sys1,-0.139,2.379e-03,1.065e-02
PRDX1_estimulado,Arfgap1,-0.1388,1.111e-02,3.740e-02
PRDX1_estimulado,Cd5,-0.1388,3.363e-06,3.740e-05
PRDX1_estimulado,Serpina3g,-0.1388,1.700e-02,5.260e-02
PRDX1_estimulado,Phc2,-0.1388,1.614e-04,1.089e-03
PRDX1_estimulado,Exog,-0.1388,3.766e-02,9.895e-02
PRDX1_estimulado,C2cd2l,-0.1388,1.133e-02,3.795e-02
PRDX1_estimulado,Tubb4b,-0.1387,6.688e-08,1.142e-06
PRDX1_estimulado,Utp11l,-0.1387,3.938e-03,1.609e-02
PRDX1_estimulado,Agpat6,-0.1386,2.955e-04,1.815e-03
PRDX1_estimulado,Polr3b,-0.1386,1.900e-03,8.802e-03
PRDX1_estimulado,Pom121,-0.1384,2.744e-03,1.195e-02
PRDX1_estimulado,Trap1,-0.1384,6.899e-04,3.750e-03
PRDX1_estimulado,Atg2b,-0.1384,3.369e-03,1.412e-02
PRDX1_estimulado,Plod3,-0.1384,2.211e-02,6.479e-02
PRDX1_estimulado,Kpna3,-0.1383,1.277e-03,6.302e-03
PRDX1_estimulado,Ccdc116,-0.1383,7.611e-02,1.701e-01
PRDX1_estimulado,9930014A18Rik,-0.1382,6.926e-02,1.582e-01
PRDX1_estimulado,Eri2,-0.1382,5.579e-02,1.348e-01
PRDX1_estimulado,Pcid2,-0.138,3.357e-03,1.409e-02
PRDX1_estimulado,Sugp1,-0.1379,3.311e-03,1.393e-02
PRDX1_estimulado,Bcap31,-0.1379,3.131e-04,1.907e-03
PRDX1_estimulado,Sh3rf1,-0.1379,1.684e-02,5.226e-02
PRDX1_estimulado,Nfs1,-0.1379,6.750e-03,2.493e-02
PRDX1_estimulado,Wsb2,-0.1378,9.507e-03,3.302e-02
PRDX1_estimulado,Cct8,-0.1378,1.451e-04,9.917e-04
PRDX1_estimulado,Ptcd2,-0.1377,1.020e-02,3.489e-02
PRDX1_estimulado,Ppm1m,-0.1377,1.516e-02,4.787e-02
PRDX1_estimulado,Uqcc2,-0.1376,3.732e-02,9.829e-02
PRDX1_estimulado,Chaf1a,-0.1376,3.218e-04,1.954e-03
PRDX1_estimulado,Rif1,-0.1376,1.147e-03,5.762e-03
PRDX1_estimulado,Vma21,-0.1375,6.779e-03,2.503e-02
PRDX1_estimulado,Ehmt1,-0.1375,1.467e-03,7.080e-03
PRDX1_estimulado,Cacna1s,-0.1373,8.340e-02,1.818e-01
PRDX1_estimulado,Ddx23,-0.1373,3.220e-05,2.708e-04
PRDX1_estimulado,Cd8b1,-0.1373,1.659e-06,2.011e-05
PRDX1_estimulado,Spata5,-0.1373,8.695e-03,3.068e-02
PRDX1_estimulado,Tlr9,-0.1373,4.095e-02,1.058e-01
PRDX1_estimulado,Rpf1,-0.1373,7.865e-03,2.823e-02
PRDX1_estimulado,Ric8,-0.1372,3.143e-04,1.912e-03
PRDX1_estimulado,Adrbk1,-0.1372,1.456e-08,2.883e-07
PRDX1_estimulado,Enpp1,-0.1371,7.309e-02,1.646e-01
PRDX1_estimulado,Tomm20,-0.137,6.077e-05,4.707e-04
PRDX1_estimulado,Lrrc32,-0.137,4.561e-02,1.149e-01
PRDX1_estimulado,Cox11,-0.1369,5.247e-02,1.284e-01
PRDX1_estimulado,Mrpl51,-0.1369,3.367e-03,1.412e-02
PRDX1_estimulado,H13,-0.1368,3.341e-06,3.727e-05
PRDX1_estimulado,Gtf2h4,-0.1367,6.688e-03,2.476e-02
PRDX1_estimulado,Utp14a,-0.1367,6.367e-03,2.386e-02
PRDX1_estimulado,Fxr2,-0.1366,1.094e-03,5.542e-03
PRDX1_estimulado,Rpl28,-0.1366,1.064e-04,7.625e-04
PRDX1_estimulado,Gna12,-0.1366,3.117e-02,8.523e-02
PRDX1_estimulado,2009-09-01 00:00:00,-0.1366,1.443e-07,2.321e-06
PRDX1_estimulado,Eif5,-0.1366,7.199e-04,3.877e-03
PRDX1_estimulado,Elavl1,-0.1365,6.939e-04,3.768e-03
PRDX1_estimulado,Elovl1,-0.1364,3.018e-03,1.287e-02
PRDX1_estimulado,Pafah1b3,-0.1364,3.050e-02,8.374e-02
PRDX1_estimulado,Dgkd,-0.1364,3.052e-06,3.433e-05
PRDX1_estimulado,Bola3,-0.1363,3.585e-02,9.523e-02
PRDX1_estimulado,Uqcrc2,-0.1362,6.575e-05,5.043e-04
PRDX1_estimulado,Rraga,-0.1362,4.786e-03,1.894e-02
PRDX1_estimulado,Rps7,-0.1361,1.064e-06,1.341e-05
PRDX1_estimulado,Zfp553,-0.136,1.835e-02,5.586e-02
PRDX1_estimulado,Ahcy,-0.136,2.535e-05,2.180e-04
PRDX1_estimulado,Coq7,-0.1359,6.177e-02,1.453e-01
PRDX1_estimulado,Gak,-0.1359,3.377e-05,2.823e-04
PRDX1_estimulado,Paf1,-0.1358,1.386e-03,6.742e-03
PRDX1_estimulado,Mid1ip1,-0.1358,3.690e-03,1.528e-02
PRDX1_estimulado,Tmem222,-0.1358,1.077e-02,3.651e-02
PRDX1_estimulado,Dolk,-0.1357,5.901e-02,1.405e-01
PRDX1_estimulado,Rpap1,-0.1357,1.053e-03,5.362e-03
PRDX1_estimulado,Sdhc,-0.1357,9.165e-04,4.771e-03
PRDX1_estimulado,Sh3glb2,-0.1356,1.404e-02,4.508e-02
PRDX1_estimulado,Alkbh2,-0.1356,8.944e-02,1.920e-01
PRDX1_estimulado,Snx8,-0.1356,7.882e-02,1.744e-01
PRDX1_estimulado,Creb3l2,-0.1356,5.871e-02,1.400e-01
PRDX1_estimulado,Ap4s1,-0.1356,4.259e-02,1.090e-01
PRDX1_estimulado,Heatr6,-0.1355,2.789e-03,1.211e-02
PRDX1_estimulado,Mto1,-0.1355,2.842e-02,7.910e-02
PRDX1_estimulado,Gne,-0.1354,3.359e-03,1.410e-02
PRDX1_estimulado,Fam49b,-0.1353,5.880e-04,3.261e-03
PRDX1_estimulado,Nup35,-0.1352,3.611e-02,9.582e-02
PRDX1_estimulado,Lsm1,-0.1351,4.356e-02,1.109e-01
PRDX1_estimulado,Map4k1,-0.1351,5.353e-05,4.206e-04
PRDX1_estimulado,Gpr89,-0.1351,3.316e-03,1.394e-02
PRDX1_estimulado,B4galt2,-0.135,8.904e-02,1.915e-01
PRDX1_estimulado,Atp5g3,-0.135,4.095e-05,3.320e-04
PRDX1_estimulado,Haghl,-0.135,8.905e-02,1.915e-01
PRDX1_estimulado,Psmd1,-0.1349,4.003e-05,3.261e-04
PRDX1_estimulado,Qsox2,-0.1349,6.241e-02,1.465e-01
PRDX1_estimulado,Slc7a6,-0.1349,6.184e-03,2.337e-02
PRDX1_estimulado,Stx8,-0.1348,1.880e-02,5.696e-02
PRDX1_estimulado,Srp72,-0.1348,7.748e-06,7.721e-05
