caseid,peso,grupo_experimental,apoya_nacionalismo_blanco,apoya_sin_descripcion,apoya_con_descripcion,genero,edad,edad_grupo,educacion,ingreso_percentil,ingreso_quintil,asistencia_religiosa,partido,ideologia,voto_2020,dificultades_personales_n,amigos_solo_online_n,redes_frecuencia,redes_politica_n,identidad_blanca_indice,apoyo_violencia_indice,conspiracion_indice,condado_pct_blanco_2019,condado_cambio_pct_blanco,condado_distress,condado_ruralidad,info_pct_correcto
1633767073,2.09547675800942,control,0,0.0,,Woman,41,30-44,2-year,52.0,41-60%,Never,Democrat,Moderate,Did not vote,0,0.0,1.0,0.0,21.089578268045212,0.0,51.59473007264434,71.78692626953125,-6.6081085205078125,0.08474721014499664,Medium/small metro,0.0
1633749401,0.967639422324146,treated,0,,0.0,Man,41,30-44,Some college,,,Seldom,Republican,Conservative,Trump,1,,2.0,3.0,50.000000000000014,0.0,50.0,70.25080108642578,-5.574615478515625,0.3677680790424347,Suburban metro,80.0
1634869387,1.58564290610874,treated,0,,0.0,Man,56,45-64,High school graduate,68.0,61-80%,Seldom,Republican,Moderate,Did not vote,0,0.0,2.0,1.0,31.420057771031328,0.0,63.29736503632217,62.74293518066406,-7.985496520996094,0.18941783905029297,Medium/small metro,90.0
1634905893,0.512785756105744,control,0,0.0,,Man,59,45-64,High school graduate,22.0,21-40%,Never,Democrat,Liberal,Biden,0,0.0,2.0,3.0,15.204603318958313,0.0,9.403796680078264,87.26243591308594,-1.910400390625,-0.6028653383255005,Non-metro,100.0
1634366291,0.927553464102491,treated,0,,0.0,Woman,72,65+,Post-grad,90.0,81-100%,Never,Democrat,Very liberal,Biden,1,0.0,2.0,0.0,10.13640221263888,0.0,0.0,67.16256713867188,-7.440704345703125,-0.2702082395553589,Medium/small metro,90.0
1633959617,0.403249419614583,treated,0,,0.0,Woman,64,45-64,Some college,1.0,0-20%,Never,Democrat,Very liberal,Other,3,0.0,1.0,1.0,4.9380166328285275,0.0,0.0,76.36831665039062,-2.81988525390625,0.1307050734758377,Medium/small metro,50.0
1634978501,0.745248534336769,control,0,0.0,,Woman,40,30-44,Post-grad,52.0,41-60%,Never,Democrat,Very liberal,Biden,0,0.0,2.0,0.0,10.006217739147965,0.0,13.297365036322171,62.19334411621094,-3.942138671875,-0.14457882940769196,Central metro,60.0
1634969281,0.193554862460793,treated,0,,0.0,Woman,35,30-44,2-year,,,Weekly,Independent,Moderate,Other,1,0.0,2.0,0.0,20.328553267967266,,46.1064316437561,65.75397491455078,-7.4149017333984375,-0.2676752507686615,Medium/small metro,100.0
1634822033,0.721948432488515,control,0,0.0,,Man,55,45-64,4-year,75.0,61-80%,Weekly,Republican,Conservative,Trump,2,0.0,2.0,0.0,55.95138031890475,0.0,100.0,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,90.0
1634893399,0.873581282407573,control,0,0.0,,Other,49,45-64,Some college,43.0,41-60%,Weekly,Independent,Moderate,Trump,1,0.0,2.0,1.0,50.000000000000014,0.0,88.29736503632219,63.7893180847168,-3.303813934326172,0.6166638731956482,Medium/small metro,100.0
1634978683,0.194674331303862,treated,0,,0.0,Woman,34,30-44,High school graduate,43.0,41-60%,Seldom,Democrat,Moderate,Biden,0,0.0,2.0,0.0,70.96899720655952,0.0,67.19093339256607,93.09037017822266,-1.6583023071289062,-0.5971349477767944,Medium/small metro,0.0
1634984377,0.951471486933406,treated,0,,0.0,Woman,38,30-44,Post-grad,68.0,61-80%,Monthly,Democrat,Very liberal,Biden,1,0.0,2.0,3.0,2.46900831641427,0.0,50.0,46.91361999511719,-2.9048194885253906,-0.23702727258205414,Central metro,90.0
1634979137,0.790482693460397,control,0,0.0,,Man,56,45-64,High school graduate,32.0,21-40%,Never,Republican,Moderate,Trump,0,0.0,4.0,0.0,75.13018447349091,19.237135394828886,75.0,77.52213287353516,-3.9719314575195312,0.48417261242866516,Medium/small metro,60.0
1634111333,0.980945834298155,treated,0,,0.0,Man,37,30-44,4-year,1.0,0-20%,Never,Democrat,Moderate,Biden,0,0.0,3.0,0.0,64.80157906642387,,91.40453330371696,94.27738189697266,-0.8212966918945312,0.6954202651977539,Non-metro,90.0
1634999381,0.533134785328966,control,0,0.0,,Man,58,45-64,Post-grad,75.0,61-80%,Yearly,Democrat,Liberal,Biden,0,0.0,2.0,3.0,11.844385528975197,0.0,25.80832998379523,69.61873626708984,-6.4325408935546875,-0.0808510035276413,Medium/small metro,90.0
1634981883,0.627707243838693,control,0,0.0,,Man,33,30-44,Some college,10.0,0-20%,Never,Democrat,Moderate,Biden,1,1.0,2.0,0.0,28.267980850812123,0.0,34.403796680078266,52.327205657958984,-8.788074493408203,-0.6781697869300842,Suburban metro,90.0
1634594619,1.48342209586342,control,0,0.0,,Woman,65,65+,High school graduate,32.0,21-40%,Never,Independent,Liberal,Did not vote,2,1.0,2.0,0.0,62.93143267562711,0.0,25.0,79.02989959716797,-7.490776062011719,-0.40004321932792664,Suburban metro,0.0
1633447015,0.345252172299019,treated,0,,0.0,Woman,73,65+,Some college,22.0,21-40%,Never,Democrat,Conservative,Biden,0,0.0,8.0,0.0,44.35149044665841,0.0,75.0,52.64643096923828,-6.8836212158203125,0.2981453239917755,Suburban metro,0.0
1634370625,0.566451343126126,treated,0,,0.0,Woman,65,65+,High school graduate,43.0,41-60%,Seldom,Democrat,Very liberal,Biden,5,0.0,2.0,2.0,31.55376300999384,0.0,9.403796680078264,62.89094161987305,-7.520374298095703,-0.31108883023262024,Medium/small metro,90.0
1633342323,2.2750685347948,treated,0,,0.0,Woman,61,45-64,High school graduate,52.0,41-60%,Weekly,Republican,Moderate,Did not vote,0,0.0,2.0,0.0,22.553065927652675,0.0,16.404533303716963,37.28828811645508,-14.578941345214844,-0.9952415823936462,Suburban metro,90.0
1635035481,0.770475978899044,control,0,0.0,,Woman,36,30-44,Post-grad,86.0,81-100%,Yearly,Democrat,Very liberal,Biden,1,1.0,3.0,3.0,33.88638589910323,0.0,75.0,56.202144622802734,-4.476093292236328,-0.23980557918548584,Central metro,50.0
1635011921,0.437051248364056,treated,0,,0.0,Woman,69,65+,High school graduate,22.0,21-40%,Weekly,Independent,Conservative,Trump,2,0.0,2.0,0.0,54.176991632750585,0.0,26.59473007264434,83.42015075683594,-5.0309295654296875,-0.7431627511978149,Medium/small metro,60.0
1635021901,0.980945834298155,control,0,0.0,,Man,40,30-44,4-year,60.0,41-60%,Never,Democrat,Moderate,Biden,0,0.0,2.0,1.0,7.667393896224615,0.0,0.0,89.41442108154297,-4.246002197265625,-0.20816878974437714,Non-metro,100.0
1634643971,0.944161676314209,control,0,0.0,,Woman,76,65+,High school graduate,10.0,0-20%,Monthly,Republican,Conservative,Trump,0,0.0,2.0,0.0,80.82119584541384,0.0,91.40453330371696,92.5680923461914,-3.2254104614257812,-0.9789143800735474,Non-metro,60.0
1635036889,0.56192656613245,control,0,0.0,,Woman,66,65+,High school graduate,22.0,21-40%,Monthly,Democrat,Moderate,Biden,2,0.0,3.0,1.0,5.198385579810352,0.0,13.297365036322171,54.17247772216797,3.343647003173828,-0.57807856798172,Central metro,100.0
1635080091,0.133562731875614,treated,0,,0.0,Woman,27,18-29,High school graduate,,,Never,Democrat,Liberal,Biden,1,0.0,2.0,0.0,18.490385478140038,0.0,34.403796680078266,88.2410888671875,-2.5619049072265625,0.5951428413391113,Non-metro,100.0
1634770903,0.739160839830047,control,0,0.0,,Man,81,65+,Post-grad,92.0,81-100%,Seldom,Democrat,Very liberal,Biden,0,0.0,5.0,0.0,11.844385528975197,0.0,0.0,39.23820495605469,-6.452548980712891,-1.5439143180847168,Suburban metro,100.0
1633627469,1.12033204674047,treated,0,,0.0,Man,68,65+,High school graduate,60.0,41-60%,Weekly,Republican,Very conservative,Trump,1,0.0,2.0,3.0,38.844716393262885,0.0,100.0,92.50890350341797,-1.1114425659179688,-0.2933869957923889,Non-metro,100.0
1634385987,0.953533077338059,control,0,0.0,,Man,80,65+,High school graduate,,,Weekly,Republican,Conservative,Trump,1,0.0,2.0,0.0,58.66664467478367,0.0,86.70263496367784,79.52779388427734,-4.906097412109375,-1.114790916442871,Medium/small metro,100.0
1634168117,1.91519518677101,treated,0,,0.0,Man,40,30-44,4-year,68.0,61-80%,Weekly,Independent,Moderate,Trump,2,0.0,4.0,0.0,50.000000000000014,0.0,86.70263496367784,81.38118743896484,-3.0703964233398438,-0.3768620491027832,Medium/small metro,90.0
1635097509,0.960199188947872,treated,0,,0.0,Man,49,45-64,High school graduate,86.0,81-100%,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,3.0,61.730074345737265,0.0,100.0,70.76358032226562,-8.022003173828125,-0.9436473250389099,Suburban metro,100.0
1634680597,0.552759936675508,control,0,0.0,,Man,53,45-64,High school graduate,60.0,41-60%,Never,Democrat,Moderate,Biden,0,0.0,4.0,0.0,9.11500826557911,0.0,0.0,86.68915557861328,-2.7102890014648438,-0.38008052110671997,Medium/small metro,90.0
1635132993,1.94070794700999,control,0,0.0,,Woman,38,30-44,4-year,90.0,81-100%,Weekly,Republican,Conservative,Trump,0,0.0,3.0,0.0,25.798972534397855,0.0,16.404533303716963,70.89358520507812,-6.69610595703125,-0.5173048973083496,Medium/small metro,90.0
1635075913,0.790482693460397,treated,0,,0.0,Man,51,45-64,High school graduate,86.0,81-100%,Never,Independent,Very conservative,Trump,0,0.0,5.0,0.0,38.728644827289145,0.0,27.40306005643957,93.51952362060547,-1.844451904296875,-0.5632306337356567,Suburban metro,70.0
1635115609,0.600523868529879,treated,0,,0.0,Woman,44,30-44,4-year,,,Seldom,Democrat,Moderate,Biden,1,0.0,1.0,3.0,0.0,0.0,0.0,35.75910949707031,-5.549404144287109,0.785513699054718,Central metro,80.0
1634821195,0.521289478436435,treated,0,,0.0,Woman,66,65+,High school graduate,68.0,61-80%,Never,Democrat,Moderate,Biden,2,0.0,1.0,3.0,20.33669724213408,0.0,82.00073662363869,92.29425048828125,-1.4891815185546875,-0.4733138680458069,Non-metro,70.0
1635168935,0.388290272193889,control,0,0.0,,Woman,38,30-44,High school graduate,86.0,81-100%,Weekly,Democrat,Liberal,Biden,2,,2.0,0.0,,0.0,,78.56283569335938,-3.2500228881835938,-0.6618316173553467,Suburban metro,100.0
1635172975,0.222353056972576,control,0,0.0,,Man,64,45-64,High school graduate,43.0,41-60%,Never,Democrat,Liberal,Biden,1,0.0,4.0,1.0,12.605410529053142,0.0,42.999263376361306,76.91905212402344,-4.853874206542969,-0.1442917436361313,Non-metro,80.0
1635215025,0.618556464397953,treated,0,,0.0,Man,70,65+,High school graduate,10.0,0-20%,Seldom,Democrat,Liberal,Biden,0,0.0,2.0,2.0,15.204603318958313,0.0,100.0,68.62506103515625,-5.0199737548828125,0.7006579637527466,Medium/small metro,100.0
1634245713,1.79841500795495,treated,0,,0.0,Man,66,65+,No HS,22.0,21-40%,Weekly,Republican,Very conservative,Trump,1,0.0,2.0,1.0,47.17662541469711,0.0,79.70189834003914,95.37669372558594,-4.0727691650390625,-0.09274788945913315,Non-metro,90.0
1635269365,0.252582303657508,control,0,0.0,,Man,30,30-44,No HS,,,Never,Independent,Moderate,Biden,0,3.0,2.0,1.0,27.24482652101655,0.0,91.40453330371696,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,80.0
1635368413,6.71770501686072,treated,0,,0.0,Man,60,45-64,No HS,52.0,41-60%,Seldom,Republican,Very conservative,Did not vote,0,,2.0,0.0,62.19072153688028,0.0,16.404533303716963,70.84955596923828,-1.477783203125,1.20949125289917,Non-metro,60.0
1635450675,0.409038022321925,treated,0,,0.0,Man,59,45-64,High school graduate,,,Never,Republican,Moderate,Trump,0,0.0,3.0,2.0,65.30644367013456,0.0,91.40453330371696,83.82083892822266,-2.143951416015625,-1.2417398691177368,Suburban metro,100.0
1631740233,0.813521467582776,treated,0,,0.0,Woman,46,45-64,Some college,52.0,41-60%,Weekly,Republican,Conservative,Trump,1,0.0,5.0,0.0,47.553065927652675,0.0,50.0,12.703842163085938,-5.403766632080078,-0.45289376378059387,Suburban metro,100.0
1635241115,1.57297689228635,control,0,0.0,,Man,64,45-64,High school graduate,32.0,21-40%,Never,Democrat,Liberal,Did not vote,1,,5.0,0.0,7.5372094227337,0.0,41.40453330371697,86.99440002441406,-1.9151382446289062,-1.0488698482513428,Medium/small metro,90.0
1634679901,1.05704811944848,control,0,0.0,,Man,90,65+,Post-grad,86.0,81-100%,Monthly,Republican,Conservative,Trump,3,0.0,3.0,0.0,47.84365309286825,0.0,39.1056950201174,80.96197509765625,-5.114967346191406,-1.5721051692962646,Medium/small metro,100.0
1633823389,0.866235499395837,treated,0,,0.0,Woman,72,65+,High school graduate,68.0,61-80%,Seldom,Republican,Very conservative,Trump,1,0.0,2.0,2.0,65.5526997095992,0.0,59.403796680078266,26.772241592407227,-5.37702751159668,2.466562271118164,Non-metro,80.0
1635990729,0.998303058104458,treated,1,,1.0,Man,50,45-64,Post-grad,86.0,81-100%,Never,Republican,Very conservative,Trump,1,0.0,1.0,0.0,95.82300836724944,0.0,11.702634963677832,33.282012939453125,-2.1025009155273438,1.0835490226745605,Non-metro,100.0
1635986327,0.614968274868471,control,1,0.0,,Man,73,65+,High school graduate,75.0,61-80%,Never,Republican,Conservative,Trump,0,0.0,4.0,2.0,89.06086792767707,0.0,75.0,84.667724609375,-2.6185455322265625,-0.4095795750617981,Suburban metro,90.0
1636015293,0.949075218638625,treated,0,,0.0,Man,67,65+,Some college,22.0,21-40%,Never,Republican,Conservative,Trump,1,0.0,2.0,1.0,79.52959751890343,0.0,9.403796680078264,28.527555465698242,-7.813543319702148,0.05032656341791153,Suburban metro,90.0
1636018857,0.442984160319034,treated,0,,0.0,Man,60,45-64,Post-grad,75.0,61-80%,Weekly,Independent,Moderate,Biden,2,0.0,8.0,1.0,56.68577679065434,0.0,75.0,73.62189483642578,-4.4544219970703125,-0.795464813709259,Medium/small metro,100.0
1636041821,0.789071699522952,treated,0,,0.0,Man,59,45-64,4-year,32.0,21-40%,Yearly,Democrat,Very liberal,Biden,0,0.0,2.0,0.0,0.0,0.0,14.105695020117402,78.12223052978516,-2.2817230224609375,-1.1137017011642456,Suburban metro,70.0
1636111379,2.82877890902616,control,0,0.0,,Man,62,45-64,Some college,1.0,0-20%,Weekly,Democrat,Very conservative,Did not vote,0,0.0,2.0,0.0,97.53099168358574,0.0,59.403796680078266,76.26127624511719,-4.943443298339844,0.2484273463487625,Medium/small metro,80.0
1636134917,1.37069631069959,control,0,0.0,,Man,61,45-64,4-year,93.0,81-100%,Yearly,Republican,Very conservative,Trump,1,0.0,8.0,0.0,7.667393896224615,0.0,100.0,61.04512023925781,-5.641349792480469,-0.09775597602128983,Medium/small metro,90.0
1636183403,0.502896419724778,treated,0,,0.0,Man,60,45-64,2-year,68.0,61-80%,Weekly,Democrat,Liberal,Biden,0,1.0,3.0,0.0,5.198385579810352,0.0,0.0,90.62750244140625,-1.9193801879882812,-0.9646860361099243,Medium/small metro,100.0
1636218511,0.844977894403097,control,0,0.0,,Man,63,45-64,Some college,10.0,0-20%,Never,Republican,Very conservative,Trump,2,0.0,2.0,3.0,97.53099168358574,66.66666666666667,79.70189834003914,95.84907531738281,-0.9495468139648438,-0.5049973130226135,Non-metro,90.0
1636274073,0.910848091705074,treated,0,,0.0,Man,57,45-64,Some college,10.0,0-20%,Weekly,Republican,Conservative,Trump,1,0.0,5.0,0.0,82.63904977390995,8.391506587126234,79.70189834003914,46.67635726928711,-6.808048248291016,-0.3784574270248413,Suburban metro,90.0
1636519425,0.482320711062759,control,0,0.0,,Man,54,45-64,Some college,22.0,21-40%,Never,Democrat,Liberal,Biden,0,0.0,5.0,1.0,10.13640221263888,0.0,8.595466696283037,73.98591613769531,-4.7506561279296875,-0.620426595211029,Central metro,90.0
1636566095,0.74351943331671,treated,0,,0.0,Man,60,45-64,Some college,75.0,61-80%,Never,Republican,Very conservative,Trump,1,0.0,2.0,1.0,91.52987624409133,0.0,100.0,64.2057113647461,-3.7186965942382812,-0.5949047207832336,Medium/small metro,90.0
1636866365,1.22618479568181,control,0,0.0,,Man,52,45-64,4-year,75.0,61-80%,Seldom,Republican,Moderate,Trump,0,0.0,1.0,3.0,55.198385579810356,0.0,50.0,89.9280776977539,-1.529296875,-0.4763040244579315,Suburban metro,100.0
1636873453,0.789071699522952,treated,0,,0.0,Man,53,45-64,4-year,52.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,3.0,0.0,5.198385579810352,0.0,0.0,40.50728988647461,-4.141143798828125,-1.0679171085357666,Central metro,100.0
1636866241,1.69517627167344,treated,0,,0.0,Woman,51,45-64,4-year,90.0,81-100%,Monthly,Republican,Moderate,Trump,0,1.0,2.0,2.0,44.48343530288512,0.0,67.9992633763613,64.67886352539062,-3.9815597534179688,-0.6436718106269836,Medium/small metro,100.0
1636866033,0.803591570320498,control,0,0.0,,Woman,71,65+,High school graduate,32.0,21-40%,Weekly,Republican,Moderate,Trump,2,0.0,3.0,0.0,58.03756453093244,0.0,9.403796680078264,85.04437255859375,-3.7957992553710938,-1.7299633026123047,Suburban metro,60.0
1636874007,0.502896419724778,control,0,0.0,,Man,57,45-64,Some college,,,Never,Democrat,Very liberal,Biden,2,0.0,5.0,0.0,2.5991927899051785,0.0,25.0,78.12223052978516,-2.2817230224609375,-1.1137017011642456,Suburban metro,80.0
1636865925,0.221340957145861,treated,0,,0.0,Woman,64,45-64,2-year,68.0,61-80%,Yearly,Independent,Moderate,Biden,1,0.0,2.0,0.0,51.01336368607623,0.0,46.1064316437561,67.20433044433594,-2.2942276000976562,-1.7624428272247314,Non-metro,100.0
1636875449,1.2574200756585,treated,0,,0.0,Woman,53,45-64,Post-grad,22.0,21-40%,Weekly,Republican,Conservative,Biden,2,2.0,4.0,2.0,29.08475469357958,0.0,0.0,34.19148254394531,-2.8673744201660156,1.3121293783187866,Non-metro,60.0
1636878893,0.905293668447134,control,0,0.0,,Woman,62,45-64,4-year,90.0,81-100%,Seldom,Democrat,Very liberal,Biden,2,0.0,2.0,3.0,70.7068678768419,0.0,0.0,68.82722473144531,-6.2554168701171875,-0.9998795986175537,Central metro,100.0
1636878801,1.03255622483195,treated,0,,0.0,Woman,74,65+,4-year,43.0,41-60%,Yearly,Republican,Conservative,Trump,0,,4.0,0.0,20.600586954587506,0.0,75.0,64.33709716796875,-4.090362548828125,0.0873977392911911,Medium/small metro,100.0
1636892057,1.2675451449694,control,0,0.0,,Woman,47,45-64,Post-grad,52.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,2.0,0.0,56.553763009993844,0.0,8.595466696283037,76.84608459472656,-5.20355224609375,-0.2374342381954193,Medium/small metro,40.0
1635834545,0.927553464102491,treated,0,,0.0,Woman,82,65+,Post-grad,81.0,81-100%,Monthly,Democrat,Liberal,Biden,1,0.0,4.0,0.0,27.05450655595554,0.0,16.404533303716963,93.55944061279297,-3.0984268188476562,-0.6953896284103394,Medium/small metro,100.0
1636892585,1.2574200756585,treated,0,,0.0,Woman,64,45-64,Post-grad,32.0,21-40%,Weekly,Democrat,Very liberal,Biden,1,0.0,1.0,2.0,0.0,0.0,33.59546669628303,84.9137954711914,-4.148887634277344,-0.34740427136421204,Medium/small metro,100.0
1636878753,1.36684717367107,control,0,0.0,,Woman,82,65+,Some college,81.0,81-100%,Seldom,Republican,Conservative,Trump,2,0.0,2.0,3.0,49.55163640920456,0.0,50.0,59.606414794921875,-8.995010375976562,-1.3278628587722778,Central metro,90.0
1636892473,0.998747571956616,treated,0,,0.0,Other,77,65+,4-year,,,Weekly,Independent,Very conservative,Trump,0,0.0,8.0,0.0,5.198385579810352,0.0,75.0,73.74656677246094,-4.244270324707031,-0.6054556369781494,Central metro,100.0
1636903911,0.698393082096256,treated,0,,0.0,Woman,67,65+,4-year,43.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,4.0,0.0,0.0,0.0,49.213599911150894,54.99137878417969,-4.136608123779297,0.003968510311096907,Medium/small metro,100.0
1636892757,2.49937514293481,control,0,0.0,,Woman,71,65+,High school graduate,,,Weekly,Independent,Conservative,Did not vote,1,1.0,3.0,1.0,55.95138031890475,,50.80832998379523,49.52151107788086,-0.7897872924804688,1.0669995546340942,Central metro,100.0
1636904731,0.880440533584704,treated,0,,0.0,Man,69,65+,Some college,60.0,41-60%,Seldom,Republican,Conservative,Trump,2,0.0,5.0,0.0,34.0210109436723,0.0,66.40453330371697,91.11579132080078,-2.2268600463867188,-0.5170813202857971,Medium/small metro,70.0
1636905461,0.43445383589606,treated,0,,0.0,Other,49,45-64,Some college,22.0,21-40%,Never,Democrat,Very liberal,Biden,0,1.0,2.0,3.0,,0.0,0.0,89.7752685546875,2.5159378051757812,0.12315335124731064,Non-metro,90.0
1636904969,0.617898717749106,control,0,0.0,,Woman,61,45-64,High school graduate,10.0,0-20%,Weekly,Republican,Conservative,Trump,0,1.0,2.0,3.0,49.79789244866921,0.0,82.80906660743393,81.98406982421875,-5.0194091796875,-0.8792454600334167,Medium/small metro,70.0
1636905185,0.999860834618644,treated,0,,0.0,Woman,71,65+,Post-grad,52.0,41-60%,Never,Democrat,Moderate,Biden,1,0.0,2.0,0.0,25.022074244066943,0.0,14.105695020117402,88.38420867919922,-1.962432861328125,-0.73322594165802,Non-metro,80.0
1636068341,0.672145045222301,treated,0,,0.0,Man,70,65+,High school graduate,52.0,41-60%,Seldom,Democrat,Moderate,Biden,0,0.0,4.0,0.0,21.219762741536123,0.0,0.0,71.70145416259766,-8.238670349121094,-0.32440245151519775,Medium/small metro,90.0
1636766991,1.0264239126247,control,0,0.0,,Woman,64,45-64,Post-grad,32.0,21-40%,Never,Democrat,Liberal,Biden,0,0.0,2.0,1.0,10.006217739147965,0.0,37.51096494747306,49.88407897949219,-7.3465118408203125,0.46759331226348877,Medium/small metro,70.0
1636925705,0.34115354221895,treated,0,,0.0,Woman,64,45-64,High school graduate,22.0,21-40%,Weekly,Democrat,Moderate,Biden,2,0.0,2.0,0.0,55.198385579810356,0.0,50.0,75.4949951171875,-4.162849426269531,-0.07335115969181061,Central metro,70.0
