individual_id,country,lat,lon,date_bp,region,unrelated,coverage,data_source
3052866,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3053711,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3053836,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3055082,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3055125,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3056208,Poland,,,0.0,C,1,,1. Previously published data (modern)
3056334,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3057433,Poland,,,0.0,C,1,,1. Previously published data (modern)
3058764,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3059984,Norway,,,0.0,N,1,,1. Previously published data (modern)
3060017,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3061217,Germany,,,0.0,C,1,,1. Previously published data (modern)
3061819,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3061930,Norway,,,0.0,N,1,,1. Previously published data (modern)
3063625,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3064277,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3064410,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3065202,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3065888,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3066759,Hungary,,,0.0,C,1,,1. Previously published data (modern)
3068229,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3070708,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3072512,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3073587,Germany,,,0.0,C,1,,1. Previously published data (modern)
3073677,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3074626,France,,,0.0,C,1,,1. Previously published data (modern)
3074763,Austria,,,0.0,C,1,,1. Previously published data (modern)
3076157,Poland,,,0.0,C,1,,1. Previously published data (modern)
3077030,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3079426,Germany,,,0.0,C,1,,1. Previously published data (modern)
3079684,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3079945,Poland,,,0.0,C,1,,1. Previously published data (modern)
3081616,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3082893,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3083317,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3083670,Channel Islands,,,0.0,C,1,,1. Previously published data (modern)
3084672,Gibrenhancedar,,,0.0,SW,1,,1. Previously published data (modern)
3085646,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3087338,Croatia,,,0.0,SE,1,,1. Previously published data (modern)
3090292,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3091491,Switzerland,,,0.0,C,1,,1. Previously published data (modern)
3092267,Switzerland,,,0.0,C,1,,1. Previously published data (modern)
3092872,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3093262,Russia,,,0.0,E,1,,1. Previously published data (modern)
3094628,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3095632,Germany,,,0.0,C,1,,1. Previously published data (modern)
3096198,Germany,,,0.0,C,1,,1. Previously published data (modern)
3096224,Croatia,,,0.0,SE,1,,1. Previously published data (modern)
3096826,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3096893,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3097729,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3097993,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3100284,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3101952,Poland,,,0.0,C,1,,1. Previously published data (modern)
3103375,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3105061,Poland,,,0.0,C,1,,1. Previously published data (modern)
3105514,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3105635,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3107088,Greece,,,0.0,SE,1,,1. Previously published data (modern)
3107782,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3107922,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3108430,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3108632,Hungary,,,0.0,C,1,,1. Previously published data (modern)
3109740,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3110428,Czech Republic,,,0.0,C,1,,1. Previously published data (modern)
3110935,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3111197,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3111214,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3111885,Austria,,,0.0,C,1,,1. Previously published data (modern)
3113251,Poland,,,0.0,C,1,,1. Previously published data (modern)
3113770,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3114133,Serbia/Montenegro,,,0.0,SE,1,,1. Previously published data (modern)
3114617,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3116157,Austria,,,0.0,C,1,,1. Previously published data (modern)
3116349,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3116447,Bosnia and Herzegovina,,,0.0,SE,1,,1. Previously published data (modern)
3118343,Poland,,,0.0,C,1,,1. Previously published data (modern)
3118486,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3118588,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3118783,Ukraine,,,0.0,E,1,,1. Previously published data (modern)
3118923,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3119178,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3119369,Greece,,,0.0,SE,1,,1. Previously published data (modern)
3119882,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3121573,France,,,0.0,C,1,,1. Previously published data (modern)
3122673,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3123184,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3126718,Finland,,,0.0,N,1,,1. Previously published data (modern)
3127222,Norway,,,0.0,N,1,,1. Previously published data (modern)
3127281,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3128411,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3128694,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3128806,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3129878,Norway,,,0.0,N,1,,1. Previously published data (modern)
3129927,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3131807,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3132389,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3132612,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3135079,France,,,0.0,C,1,,1. Previously published data (modern)
3135409,Russia,,,0.0,E,1,,1. Previously published data (modern)
3136285,Switzerland,,,0.0,C,1,,1. Previously published data (modern)
3137402,Poland,,,0.0,C,1,,1. Previously published data (modern)
3138816,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3139465,Austria,,,0.0,C,1,,1. Previously published data (modern)
3139610,Poland,,,0.0,C,1,,1. Previously published data (modern)
3141960,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3142093,Greece,,,0.0,SE,1,,1. Previously published data (modern)
3143542,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3143821,Hungary,,,0.0,C,1,,1. Previously published data (modern)
3145468,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3147363,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3149561,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3149657,Germany,,,0.0,C,1,,1. Previously published data (modern)
3150223,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3150324,Romania,,,0.0,E,1,,1. Previously published data (modern)
3152982,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3153757,Germany,,,0.0,C,1,,1. Previously published data (modern)
3153796,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3154385,Norway,,,0.0,N,1,,1. Previously published data (modern)
3154861,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3156547,Channel Islands,,,0.0,C,1,,1. Previously published data (modern)
3156931,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3157972,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3159307,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3160208,Finland,,,0.0,N,1,,1. Previously published data (modern)
3161004,Ukraine,,,0.0,E,1,,1. Previously published data (modern)
3161677,Gibrenhancedar,,,0.0,SW,1,,1. Previously published data (modern)
3162373,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3162672,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3162732,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3163092,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3163907,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3164441,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3164774,Finland,,,0.0,N,1,,1. Previously published data (modern)
3165819,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3166845,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3168502,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3170019,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3170482,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3171302,Russia,,,0.0,E,1,,1. Previously published data (modern)
3171327,Czech Republic,,,0.0,C,1,,1. Previously published data (modern)
3172199,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3174980,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3175685,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3176300,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3176698,Republic of Kosovo,,,0.0,SE,1,,1. Previously published data (modern)
3178161,Sweden,,,0.0,N,1,,1. Previously published data (modern)
3178472,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3179106,Poland,,,0.0,C,1,,1. Previously published data (modern)
3179242,France,,,0.0,C,1,,1. Previously published data (modern)
3179370,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3180634,Poland,,,0.0,C,1,,1. Previously published data (modern)
3181106,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3182445,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3182895,Lithuania,,,0.0,N,1,,1. Previously published data (modern)
3183838,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3185723,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3186814,Poland,,,0.0,C,1,,1. Previously published data (modern)
3186917,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3187439,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3187494,Iceland,,,0.0,N,1,,1. Previously published data (modern)
3187752,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3188146,Czech Republic,,,0.0,C,1,,1. Previously published data (modern)
3188815,Latvia,,,0.0,N,1,,1. Previously published data (modern)
3189709,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3190131,Belgium,,,0.0,C,1,,1. Previously published data (modern)
3190594,France,,,0.0,C,1,,1. Previously published data (modern)
3190726,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3190811,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3191711,Latvia,,,0.0,N,1,,1. Previously published data (modern)
3192837,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3193209,Germany,,,0.0,C,1,,1. Previously published data (modern)
3193398,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3193658,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3194865,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3196696,Czech Republic,,,0.0,C,1,,1. Previously published data (modern)
3196802,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3198784,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3200205,Russia,,,0.0,E,1,,1. Previously published data (modern)
3202570,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3202601,Finland,,,0.0,N,1,,1. Previously published data (modern)
3204003,Slovenia,,,0.0,C,1,,1. Previously published data (modern)
3206368,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3207723,Azerbaijan,,,0.0,SE,1,,1. Previously published data (modern)
3207853,Latvia,,,0.0,N,1,,1. Previously published data (modern)
3208855,Poland,,,0.0,C,1,,1. Previously published data (modern)
3209119,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3209616,Iceland,,,0.0,N,1,,1. Previously published data (modern)
3210403,Poland,,,0.0,C,1,,1. Previously published data (modern)
3211705,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3211865,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3214429,Austria,,,0.0,C,1,,1. Previously published data (modern)
3214565,Greece,,,0.0,SE,1,,1. Previously published data (modern)
3215244,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3216274,Luxembourg,,,0.0,C,1,,1. Previously published data (modern)
3218170,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3219969,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3220058,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3221512,Germany,,,0.0,C,1,,1. Previously published data (modern)
3221676,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3221984,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3222749,Germany,,,0.0,C,1,,1. Previously published data (modern)
3222773,Switzerland,,,0.0,C,1,,1. Previously published data (modern)
3223318,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3223767,France,,,0.0,C,1,,1. Previously published data (modern)
3225460,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3225548,Macedonia,,,0.0,SE,1,,1. Previously published data (modern)
3226257,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3227600,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3227632,Gibrenhancedar,,,0.0,SW,1,,1. Previously published data (modern)
3228237,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3228356,Channel Islands,,,0.0,C,1,,1. Previously published data (modern)
3229290,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3230129,Austria,,,0.0,C,1,,1. Previously published data (modern)
3230745,Austria,,,0.0,C,1,,1. Previously published data (modern)
3232764,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3233586,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3233930,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3234574,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3234882,Poland,,,0.0,C,1,,1. Previously published data (modern)
3235298,Iran,,,0.0,SE,1,,1. Previously published data (modern)
3235311,United Kingdom,,,0.0,N,1,,1. Previously published data (modern)
3237315,Syria,,,0.0,SE,1,,1. Previously published data (modern)
3237985,Austria,,,0.0,C,1,,1. Previously published data (modern)
3238522,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3240031,Menhanceda,,,0.0,SW,1,,1. Previously published data (modern)
3240900,Netherlands,,,0.0,C,1,,1. Previously published data (modern)
3241181,Italy,,,0.0,SW,1,,1. Previously published data (modern)
3241444,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3243259,Portugal,,,0.0,SW,1,,1. Previously published data (modern)
3243664,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3244610,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3245711,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
3246025,Austria,,,0.0,C,1,,1. Previously published data (modern)
3246404,France,,,0.0,C,1,,1. Previously published data (modern)
3247033,Norway,,,0.0,N,1,,1. Previously published data (modern)
3247452,Spain,,,0.0,SW,1,,1. Previously published data (modern)
3250629,Turkey,,,0.0,SE,1,,1. Previously published data (modern)
3250879,Denmark,,,0.0,N,1,,1. Previously published data (modern)
3251144,Norway,,,0.0,N,1,,1. Previously published data (modern)
3251519,Cyprus,,,0.0,SE,1,,1. Previously published data (modern)
3252533,Bulgaria,,,0.0,SE,1,,1. Previously published data (modern)
3253894,Iraq,,,0.0,SE,1,,1. Previously published data (modern)
