x_m,y_m
-212544.7,-1073865.2
-212822.6,-1073958.3
-213100.6,-1074051.4
-213378.5,-1074144.5
-213656.5,-1074237.6
-213934.5,-1074330.6
-214198.5,-1074419.1
-214476.4,-1074512.4
-214754.3,-1074605.7
-223699.2,-1077620.8
-223977.3,-1077713.5
-224255.3,-1077806.4
-224519.5,-1077894.6
-224797.6,-1077987.5
-225075.6,-1078080.5
-225353.6,-1078173.5
-225631.6,-1078266.6
-225909.6,-1078359.7
313353.4,-1137760.9
313532.6,-1137993.4
313710.4,-1138226.9
313884.2,-1138463.4
314043.9,-1138691.9
314207.0,-1138935.9
305114.3,-1127068.2
305293.1,-1127300.9
305471.8,-1127533.5
305650.7,-1127766.2
305829.6,-1127998.8
306008.8,-1128231.1
306179.3,-1128451.7
306358.8,-1128683.8
306538.4,-1128915.9
306717.9,-1129148.1
306897.0,-1129380.5
307076.1,-1129612.9
307255.1,-1129845.5
307434.0,-1130078.1
307612.8,-1130310.8
307791.6,-1130543.4
307970.5,-1130776.0
308140.5,-1130996.9
308320.0,-1131229.0
308499.9,-1131460.9
308679.9,-1131692.6
308860.1,-1131924.2
309040.5,-1132155.6
309221.1,-1132386.9
309401.2,-1132618.6
412300.8,-1157791.1
412426.5,-1158072.7
412546.1,-1158341.0
412671.7,-1158622.7
412791.5,-1158891.0
412917.3,-1159172.5
413037.3,-1159440.7
413163.3,-1159722.2
413283.3,-1159990.3
407484.7,-1147042.7
407611.9,-1147323.7
407732.8,-1147591.3
407859.5,-1147872.5
407979.8,-1148140.4
408105.9,-1148421.8
408225.8,-1148689.9
408351.6,-1148971.5
408477.3,-1149253.1
408596.9,-1149521.3
408722.4,-1149803.0
408842.0,-1150071.3
408967.6,-1150352.9
409087.3,-1150621.1
409213.2,-1150902.7
-208945.6,-1056513.6
-209279.3,-1056624.6
-209599.1,-1056730.9
-209919.0,-1056837.0
-210252.8,-1056947.8
-210572.7,-1057053.9
-210892.6,-1057159.9
-211226.5,-1057270.3
-213258.3,-1057940.9
-213592.2,-1058051.3
-213912.1,-1058157.4
-214232.0,-1058263.7
-214565.7,-1058374.6
-214885.6,-1058480.8
-215205.5,-1058586.8
-215539.4,-1058697.5
-228629.5,-1063036.8
-228963.3,-1063147.5
-229283.3,-1063253.5
-229603.4,-1063359.4
-229937.3,-1063469.8
-230257.5,-1063575.5
-230577.6,-1063681.0
-230911.7,-1063791.0
-231231.9,-1063896.5
-231552.1,-1064002.0
-231872.4,-1064107.3
-219720.6,-1043956.3
-220013.0,-1044052.0
-220291.4,-1044143.3
-220583.7,-1044239.4
-220861.9,-1044331.3
-221153.9,-1044428.3
-223615.0,-1045246.1
-223907.6,-1045341.2
-224186.5,-1045431.3
-224479.4,-1045525.3
-224758.4,-1045614.9
-225051.3,-1045709.2
-225330.1,-1045799.4
-225622.7,-1045894.6
-225901.2,-1045985.8
-226179.5,-1046077.4
181916.6,-1287314.7
181623.6,-1287339.2
181330.5,-1287362.0
181037.3,-1287383.3
180744.0,-1287404.2
180450.7,-1287424.7
180172.1,-1287444.1
179878.8,-1287465.0
179585.5,-1287484.8
179292.0,-1287503.4
178998.5,-1287520.3
178704.9,-1287535.6
178411.2,-1287549.3
178117.4,-1287561.7
177823.7,-1287573.7
177529.9,-1287585.9
177236.2,-1287599.2
176957.2,-1287613.6
176663.8,-1287631.5
176370.5,-1287652.7
176077.5,-1287676.8
175784.7,-1287703.0
-63573.2,-1802589.3
-63846.5,-1802705.5
-64119.7,-1802821.9
-64392.7,-1802938.7
-64665.7,-1803055.6
-64938.6,-1803172.6
-65211.6,-1803289.5
-65484.6,-1803406.5
-65757.6,-1803523.2
-66017.4,-1803633.3
-66291.0,-1803748.6
-66564.9,-1803863.5
-66838.9,-1803978.0
-67113.0,-1804092.1
-67387.4,-1804205.8
-67661.5,-1804320.0
-67934.9,-1804435.9
-68207.9,-1804552.9
-68481.0,-1804669.5
-68754.4,-1804785.4
-69014.3,-1804895.1
-69287.8,-1805010.8
299565.1,-1161958.2
299393.0,-1161720.3
299220.7,-1161482.6
299048.6,-1161244.8
298876.3,-1161007.1
298702.8,-1160770.3
298528.0,-1160534.4
298352.3,-1160299.3
298175.8,-1160064.6
298007.9,-1159841.9
297831.2,-1159607.5
297653.9,-1159373.6
297476.5,-1159139.6
297300.2,-1158905.0
297125.0,-1158669.4
296951.1,-1158432.8
296777.4,-1158196.2
296603.8,-1157959.5
296431.3,-1157721.9
214881.1,-1365124.1
215154.4,-1365014.5
215427.6,-1364904.6
215686.7,-1364799.3
215959.0,-1364687.5
216231.4,-1364575.8
216503.8,-1364463.8
216775.9,-1364351.3
217047.7,-1364238.3
217319.6,-1364125.3
217591.5,-1364012.4
217863.6,-1363899.7
218122.1,-1363792.9
218394.3,-1363680.7
218666.6,-1363568.7
218938.9,-1363456.9
219211.4,-1363345.4
219484.0,-1363234.0
219756.5,-1363122.6
394034.2,-1170424.8
393761.1,-1170533.0
393487.5,-1170640.0
393213.7,-1170746.3
392953.3,-1170846.7
392679.0,-1170951.8
392404.5,-1171056.4
392130.1,-1171161.3
391855.9,-1171266.8
391582.1,-1171373.3
391309.1,-1171481.7
391036.6,-1171591.4
390764.7,-1171702.7
390493.5,-1171815.5
390222.4,-1171928.7
389951.4,-1172042.0
389680.2,-1172155.0
389408.3,-1172266.2
389149.1,-1172369.6
388875.4,-1172476.2
388601.1,-1172581.5
388326.6,-1172686.0
388051.9,-1172790.1
387777.1,-1172894.1
398851.0,-1168506.8
398578.6,-1168616.7
398305.6,-1168725.2
398032.1,-1168832.4
397758.2,-1168938.3
397483.9,-1169043.6
397209.4,-1169148.3
396935.0,-1169253.1
396674.6,-1169353.6
396400.9,-1169460.2
396127.5,-1169567.8
395854.6,-1169676.5
395582.4,-1169786.9
395310.9,-1169899.0
395039.7,-1170011.9
394768.5,-1170124.8
394497.0,-1170237.0
394225.0,-1170348.0
-153734.7,-1155485.7
-153896.1,-1155587.3
-154057.4,-1155689.1
-154206.5,-1155782.8
-154368.0,-1155884.2
-154529.6,-1155985.4
-154691.3,-1156086.6
-154852.7,-1156188.3
-155001.4,-1156282.5
-155162.5,-1156384.5
-155323.5,-1156486.7
-155484.5,-1156589.0
-155645.4,-1156691.4
-155806.5,-1156793.5
-155955.0,-1156888.0
-156115.7,-1156990.7
-156276.1,-1157093.9
-156436.3,-1157197.4
-156596.5,-1157301.0
-156744.2,-1157396.7
-156904.4,-1157500.3
-157064.6,-1157603.7
-157224.9,-1157707.0
-157385.3,-1157810.2
-157545.8,-1157913.3
-157693.8,-1158008.7
-157853.9,-1158112.2
-158014.3,-1158215.5
-158174.9,-1158318.3
-158335.9,-1158420.6
-158484.6,-1158514.8
-158645.8,-1158616.9
-158807.2,-1158718.4
-158969.1,-1158819.2
-140254.6,-1146890.3
-140416.1,-1146991.8
-140577.6,-1147093.1
-140739.2,-1147194.3
-140888.7,-1147287.2
-141050.7,-1147387.9
-141212.7,-1147488.3
-141374.9,-1147588.6
-141537.0,-1147688.9
-141699.1,-1147789.4
-141848.5,-1147882.3
-142010.2,-1147983.5
-142171.5,-1148085.1
-142332.4,-1148187.6
-142492.7,-1148290.8
-142640.3,-1148386.7
-142800.3,-1148490.5
-142959.8,-1148595.0
-143118.6,-1148700.6
-143277.1,-1148806.5
-143435.8,-1148912.2
-143582.1,-1149010.1
-143739.6,-1149117.6
-143896.1,-1149226.6
-144052.2,-1149336.1
-144208.2,-1149445.7
-144365.0,-1149554.3
-144510.9,-1149652.7
250177.2,-1580005.7
250448.9,-1579889.3
250719.9,-1579771.1
250990.2,-1579651.5
251260.3,-1579531.3
251517.1,-1579417.5
251787.4,-1579297.8
252057.2,-1579177.0
252326.7,-1579055.6
252596.6,-1578934.9
252867.1,-1578815.7
253138.3,-1578697.9
253409.9,-1578581.4
253681.7,-1578465.1
270869.0,-1571068.4
271140.6,-1570951.7
271399.2,-1570842.3
271672.0,-1570728.3
271944.9,-1570614.8
272217.8,-1570501.1
272490.4,-1570386.9
272762.7,-1570272.0
273034.6,-1570156.0
273306.0,-1570038.8
273577.4,-1569921.6
273849.1,-1569805.2
274107.6,-1569695.4
274379.8,-1569580.2
274651.7,-1569464.2
274923.3,-1569347.6
275194.3,-1569229.4
275464.9,-1569110.4
275735.5,-1568991.6
276006.7,-1568873.8
276278.2,-1568757.0
276550.0,-1568640.8
276822.3,-1568525.8
277081.2,-1568417.1
308523.4,-1129099.0
308279.1,-1129233.4
308022.1,-1129375.1
307765.2,-1129517.0
307508.1,-1129658.4
307263.6,-1129792.1
307005.9,-1129932.3
306747.8,-1130071.8
306489.4,-1130210.7
306243.8,-1130342.3
305985.5,-1130481.5
305727.7,-1130621.3
305470.2,-1130762.0
305226.0,-1130896.5
304969.4,-1131038.8
304713.2,-1131181.9
304457.3,-1131325.6
304214.2,-1131462.0
303955.7,-1131600.9
303692.4,-1131730.5
303424.0,-1131849.1
303163.7,-1131949.0
302884.8,-1132040.1
302601.6,-1132117.2
302315.0,-1132179.9
302040.1,-1132225.9
301748.6,-1132260.1
301455.9,-1132280.3
301162.5,-1132287.0
300883.8,-1132280.8
300591.2,-1132258.1
300300.5,-1132218.1
300012.8,-1132160.4
299743.3,-1132089.2
299464.1,-1131998.7
-167686.2,-1099145.1
-167408.8,-1099050.2
-167131.5,-1098955.1
-166854.2,-1098859.7
-166591.0,-1098768.8
-166313.9,-1098672.9
-166037.0,-1098576.6
-165760.1,-1098480.3
-165483.0,-1098384.4
-165205.9,-1098288.7
-164942.6,-1098197.9
-164665.3,-1098102.7
-164387.6,-1098008.5
-164109.8,-1097914.9
-163831.9,-1097821.6
-163554.1,-1097727.8
-163290.5,-1097637.8
-163013.3,-1097542.4
-162736.4,-1097446.2
-162459.6,-1097349.5
-162183.0,-1097252.4
-161906.4,-1097155.1
-161644.0,-1097061.9
-161367.7,-1096963.8
-161091.2,-1096866.2
-160814.3,-1096769.8
-160537.1,-1096674.4
-160259.6,-1096579.9
-159995.6,-1096491.4
-159717.2,-1096399.4
-159438.5,-1096308.5
-159159.8,-1096217.6
-158881.4,-1096125.6
-158617.5,-1096036.4
-158340.4,-1095940.9
-158063.6,-1095844.3
-157786.5,-1095748.4
-157509.3,-1095652.9
-157232.1,-1095557.5
-156968.8,-1095466.9
-156691.7,-1095371.0
-156415.0,-1095274.2
-156138.5,-1095176.8
-155862.1,-1095079.1
-155585.6,-1094981.9
-155322.7,-1094890.1
-155045.8,-1094794.0
-154768.7,-1094698.4
-154491.3,-1094603.6
-154213.7,-1094509.4
-153935.9,-1094415.7
-153671.8,-1094327.1
-153393.9,-1094233.8
-153116.2,-1094140.0
-152838.9,-1094044.9
-170431.1,-1100089.0
-170153.7,-1099993.9
-169876.6,-1099898.2
-169613.5,-1099806.5
-169336.6,-1099710.4
-169059.4,-1099614.9
-168782.0,-1099519.7
219398.7,-1354926.9
219208.8,-1355006.8
219018.9,-1355087.0
218829.2,-1355167.5
218639.6,-1355248.0
218463.6,-1355323.2
218274.3,-1355404.6
218084.9,-1355485.9
217895.3,-1355566.5
217705.0,-1355645.7
217514.4,-1355724.1
217323.6,-1355801.9
217132.6,-1355879.3
216941.5,-1355956.2
216750.0,-1356032.3
216571.8,-1356102.1
216379.6,-1356176.4
216187.3,-1356250.5
215995.2,-1356325.0
215803.2,-1356399.9
215611.2,-1356474.6
215419.0,-1356549.1
-230033.9,-1823232.8
-229798.6,-1823414.4
-229563.4,-1823596.1
-229340.3,-1823769.1
-229105.0,-1823950.7
-228869.1,-1824131.5
-228632.8,-1824311.8
-228396.0,-1824491.5
-228158.8,-1824670.6
-227921.4,-1824849.4
-227684.0,-1825028.2
-227446.5,-1825207.0
-227209.3,-1825386.1
-226984.1,-1825556.4
-226747.3,-1825735.9
-226510.0,-1825914.9
-226272.1,-1826093.2
-226033.7,-1826270.7
-225794.8,-1826447.5
-225555.7,-1826624.0
-225316.6,-1826800.5
-225076.9,-1826976.2
-224837.1,-1827151.9
-224611.3,-1827321.4
-224376.4,-1827503.5
-224143.9,-1827688.7
-223913.4,-1827876.4
-223684.8,-1828066.3
-223458.3,-1828258.9
-223234.7,-1828454.8
-223014.7,-1828654.6
-222799.3,-1828859.4
-222589.0,-1829069.6
-222384.2,-1829285.0
-222195.3,-1829494.9
-222002.0,-1829720.6
-221814.0,-1829950.9
-221631.9,-1830185.9
-221454.1,-1830424.1
-221280.0,-1830665.0
-221109.5,-1830908.6
