t_s,lat,lon,elevacion_m,dist_acum_m,temp_aire_c
14283,36.43688050098717,128.18171999417245,53.79999923706055,38066.4,15.0
14284,36.43686809577048,128.18169459700584,53.79999923706055,38069.0,15.0
14285,36.43685502000153,128.18166919983923,54.0,38071.7,15.0
14286,36.436842028051615,128.18164355121553,54.0,38074.4,15.0
14287,36.43683146685362,128.18161739967763,54.0,38077.0,15.0
14288,36.43681822344661,128.18158647045493,54.0,38080.2,15.0
14289,36.436804393306375,128.18155579268932,54.0,38083.3,15.0
14290,36.43679089844227,128.18152846768498,54.0,38086.2,15.0
14291,36.43677530810237,128.18150063976643,54.0,38089.2,15.0
14292,36.43676231615245,128.1814748235047,54.0,38091.9,15.0
14293,36.43674831837416,128.18144800141454,54.0,38094.8,15.0
14294,36.43673297949135,128.18142000585794,54.0,38097.8,15.0
14295,36.43671914935112,128.18139309994876,54.0,38100.7,15.0
14296,36.436706744134426,128.18136770278215,54.20000076293945,38103.4,15.0
14297,36.43669517710805,128.18134146742523,54.20000076293945,38106.0,15.0
14298,36.43667975440621,128.18131565116346,54.20000076293945,38108.9,15.0
14299,36.43666391260922,128.18129201419652,54.20000076293945,38111.7,15.0
14300,36.4366458915174,128.1812673714012,54.20000076293945,38114.6,15.0
14301,36.43662828952074,128.18124557845294,54.20000076293945,38117.4,15.0
14302,36.43661228008568,128.18122319877148,54.20000076293945,38120.1,15.0
14303,36.43659534864128,128.1811997294426,54.20000076293945,38122.9,15.0
14304,36.43657648935914,128.1811759248376,54.400001525878906,38125.9,15.0
14305,36.43656006082893,128.18115488626063,54.400001525878906,38128.5,15.0
14306,36.436542542651296,128.1811336800456,54.400001525878906,38131.2,15.0
14307,36.43652309663594,128.18111264146864,54.400001525878906,38134.1,15.0
14308,36.436503399163485,128.18109344691038,54.400001525878906,38136.9,15.0
14309,36.43648621626198,128.1810771021992,54.400001525878906,38139.3,15.0
14310,36.43646794371307,128.1810599192977,54.59999847412109,38141.8,15.0
14311,36.43644849769771,128.18104416131973,54.59999847412109,38144.4,15.0
14312,36.43642804585397,128.18102681078017,54.59999847412109,38147.2,15.0
14313,36.43640524707735,128.18101063370705,54.59999847412109,38150.1,15.0
14314,36.43638144247234,128.1809941213578,54.59999847412109,38153.1,15.0
14315,36.43636015243828,128.18097786046565,54.59999847412109,38155.9,15.0
14316,36.43633936531842,128.18096361123025,54.59999847412109,38158.5,15.0
14317,36.43631732091308,128.18095061928034,54.59999847412109,38161.2,15.0
14318,36.43629401922226,128.1809372920543,54.59999847412109,38164.1,15.0
14319,36.43627080135048,128.18092471919954,54.59999847412109,38166.9,15.0
14320,36.43624615855515,128.18091189488769,54.59999847412109,38169.9,15.0
14321,36.436222521588206,128.18089965730906,54.59999847412109,38172.7,15.0
14322,36.436198549345136,128.18088800646365,54.59999847412109,38175.6,15.0
14323,36.43617390654981,128.18087736144662,54.59999847412109,38178.5,15.0
14324,36.4361501019448,128.18086822517216,54.59999847412109,38181.3,15.0
14325,36.4361260458827,128.18085783161223,54.59999847412109,38184.1,15.0
14326,36.43610215745866,128.18084701895714,54.59999847412109,38186.9,15.0
14327,36.43607625737786,128.18083654157817,54.59999847412109,38190.0,15.0
14328,36.43605060875416,128.18082673475146,54.59999847412109,38192.9,15.0
14329,36.436025043949485,128.1808183528483,54.59999847412109,38195.9,15.0
14330,36.43599939532578,128.180809635669,54.59999847412109,38198.8,15.0
14331,36.43597634509206,128.18080217577517,54.59999847412109,38201.5,15.0
14332,36.43595295958221,128.18079278804362,54.59999847412109,38204.2,15.0
14333,36.43592890352011,128.18078423850238,54.59999847412109,38207.0,15.0
14334,36.43590551801026,128.18077510222793,54.59999847412109,38209.7,15.0
14335,36.43587970174849,128.1807657983154,54.59999847412109,38212.7,15.0
14336,36.43585480749607,128.18075741641223,54.59999847412109,38215.6,15.0
14337,36.43583049997687,128.1807491183281,54.59999847412109,38218.4,15.0
14338,36.4358067791909,128.18074107170105,54.59999847412109,38221.1,15.0
14339,36.43578347750008,128.18073285743594,54.59999847412109,38223.8,15.0
14340,36.43575950525701,128.18072355352342,54.59999847412109,38226.6,15.0
14341,36.43573494628072,128.180714501068,54.59999847412109,38229.5,15.0
14342,36.43571021966636,128.18070586770773,54.59999847412109,38232.3,15.0
14343,36.43568532541394,128.1806973181665,54.59999847412109,38235.2,15.0
14344,36.43565992824733,128.18068793043494,54.400001525878906,38238.1,15.0
14345,36.43563486635685,128.1806785427034,54.400001525878906,38241.0,15.0
14346,36.43561089411378,128.18066865205765,54.400001525878906,38243.8,15.0
14347,36.43558708950877,128.18065892904997,54.400001525878906,38246.6,15.0
14348,36.43556278198957,128.18064912222326,54.400001525878906,38249.5,15.0
14349,36.43553797155619,128.18063981831074,54.400001525878906,38252.4,15.0
14350,36.43551358021796,128.18063084967434,54.400001525878906,38255.2,15.0
14351,36.43548944033682,128.18062179721892,54.400001525878906,38258.0,15.0
14352,36.435463624075055,128.1806117389351,54.400001525878906,38261.0,15.0
14353,36.43543831072748,128.1806021835655,54.400001525878906,38263.9,15.0
14354,36.435413751751184,128.1805932149291,54.400001525878906,38266.8,15.0
14355,36.43538944423199,128.1805847492069,54.400001525878906,38269.6,15.0
14356,36.43536354415119,128.18057611584663,54.400001525878906,38272.6,15.0
14357,36.435338566079736,128.18056664429605,54.400001525878906,38275.5,15.0
14358,36.43531451001763,128.18055801093578,54.400001525878906,38278.3,15.0
14359,36.43528995104134,128.1805487908423,54.400001525878906,38281.1,15.0
14360,36.43526530824602,128.18053789436817,54.400001525878906,38284.0,15.0
14361,36.43524150364101,128.18052775226533,54.59999847412109,38286.8,15.0
14362,36.43521744757891,128.18051752634346,54.59999847412109,38289.6,15.0
14363,36.435190960764885,128.18050621077418,54.59999847412109,38292.8,15.0
14364,36.43516740761697,128.18049606867137,54.59999847412109,38295.5,15.0
14365,36.43514427356422,128.1804859265685,54.59999847412109,38298.3,15.0
14366,36.43511988222599,128.18047519773245,54.59999847412109,38301.1,15.0
14367,36.43509482033551,128.1804639659822,54.400001525878906,38304.1,15.0
14368,36.43507084809244,128.1804531533271,54.400001525878906,38306.9,15.0
14369,36.43504561856389,128.1804409995675,54.400001525878906,38309.9,15.0
14370,36.435022903606296,128.1804298516363,54.400001525878906,38312.7,15.0
14371,36.43500002101064,128.18041811697185,54.400001525878906,38315.4,15.0
14372,36.43497655168176,128.18040705285966,54.400001525878906,38318.2,15.0
14373,36.43495509400964,128.18039598874748,54.400001525878906,38320.8,15.0
14374,36.43493355251849,128.18038408644497,54.400001525878906,38323.4,15.0
14375,36.434911424294114,128.1803727708757,54.400001525878906,38326.1,15.0
14376,36.434887954965234,128.18036019802094,54.400001525878906,38328.9,15.0
14377,36.43486440181732,128.180347122252,54.400001525878906,38331.8,15.0
14378,36.43484059721232,128.1803328730166,54.59999847412109,38334.7,15.0
14379,36.43481746315956,128.1803199648857,54.59999847412109,38337.5,15.0
14380,36.43479340709746,128.1803053803742,54.59999847412109,38340.5,15.0
14381,36.43476943485439,128.18029071204364,54.59999847412109,38343.5,15.0
14382,36.43474638462067,128.1802760437131,54.59999847412109,38346.4,15.0
14383,36.43472333438695,128.18026104010642,54.59999847412109,38349.3,15.0
14384,36.4347012899816,128.18024544976652,54.59999847412109,38352.1,15.0
14385,36.434679413214326,128.18022994324565,54.59999847412109,38354.9,15.0
14386,36.43465669825673,128.18021401762962,54.59999847412109,38357.8,15.0
14387,36.43463473767042,128.18019960075617,54.59999847412109,38360.5,15.0
14388,36.434612944722176,128.1801838427782,54.59999847412109,38363.3,15.0
14389,36.43459257669747,128.1801682524383,54.59999847412109,38366.0,15.0
14390,36.43457246012986,128.18015350028872,54.59999847412109,38368.6,15.0
14391,36.43455075100064,128.18013790994883,54.59999847412109,38371.4,15.0
14392,36.43452853895724,128.18012190051377,54.59999847412109,38374.2,15.0
14393,36.43450599163771,128.1801045499742,54.59999847412109,38377.2,15.0
14394,36.43448436632752,128.1800868641585,54.59999847412109,38380.1,15.0
14395,36.4344634115696,128.18007077090442,54.59999847412109,38382.8,15.0
14396,36.43444019369781,128.18005308508873,54.59999847412109,38385.8,15.0
14397,36.434417897835374,128.18003573454916,54.59999847412109,38388.8,15.0
14398,36.43439518287778,128.1800178810954,54.59999847412109,38391.7,15.0
14399,36.434373473748565,128.18000053055584,54.59999847412109,38394.6,15.0
14400,36.434352016076446,128.1799826771021,54.59999847412109,38397.5,15.0
14401,36.4343318156898,128.17996440455315,54.59999847412109,38400.3,15.0
14402,36.434311447665095,128.17994554527104,54.59999847412109,38403.1,15.0
14403,36.434289989992976,128.1799261830747,54.400001525878906,38406.0,15.0
14404,36.434268951416016,128.1799060665071,54.400001525878906,38409.0,15.0
14405,36.43424740992487,128.1798854470253,54.400001525878906,38412.0,15.0
14406,36.434226622805,128.17986633628607,54.400001525878906,38414.9,15.0
14407,36.4342057518661,128.17984613589942,54.400001525878906,38417.8,15.0
14408,36.434186892583966,128.1798270251602,54.400001525878906,38420.5,15.0
14409,36.43417339771986,128.1798109319061,54.400001525878906,38422.6,15.0
14410,36.434158477932215,128.17979123443365,54.400001525878906,38425.0,15.0
14411,36.43414196558297,128.1797713693231,54.400001525878906,38427.6,15.0
14412,36.43412503413856,128.17975049838424,54.400001525878906,38430.2,15.0
14413,36.43410801887512,128.17972878925502,54.400001525878906,38433.0,15.0
14414,36.434089662507176,128.1797091756016,54.400001525878906,38435.6,15.0
14415,36.43406971357763,128.17968478426337,54.400001525878906,38438.8,15.0
14416,36.43405009992421,128.1796581298113,54.400001525878906,38442.0,15.0
14417,36.434028558433056,128.17963742651045,54.20000076293945,38445.0,15.0
14418,36.43401062116027,128.17961362190545,54.20000076293945,38447.9,15.0
14419,36.43399268388748,128.17959115840495,54.20000076293945,38450.8,15.0
14420,36.4339760877192,128.17956928163767,54.20000076293945,38453.5,15.0
14421,36.43395697697997,128.17954564467072,54.20000076293945,38456.5,15.0
14422,36.43393895588815,128.17951982840896,54.0,38459.5,15.0
14423,36.433921018615365,128.1794948503375,54.0,38462.5,15.0
14424,36.43390358425677,128.179472386837,54.0,38465.3,15.0
14425,36.43388447351754,128.17944874987006,54.0,38468.3,15.0
14426,36.43386536277831,128.17942603491247,53.79999923706055,38471.2,15.0
14427,36.43385069444776,128.17940466105938,53.79999923706055,38473.8,15.0
14428,36.43383535556495,128.17938295193017,53.79999923706055,38476.3,15.0
14429,36.43381875939667,128.17936073988676,53.59999847412109,38479.0,15.0
14430,36.433802247047424,128.17933743819594,53.59999847412109,38481.8,15.0
14431,36.43378397449851,128.17931472323835,53.59999847412109,38484.7,15.0
14432,36.43376662395895,128.17929192446172,53.400001525878906,38487.5,15.0
14433,36.433748519048095,128.1792707182467,53.20000076293945,38490.3,15.0
14434,36.43373175524175,128.1792466621846,53.20000076293945,38493.1,15.0
14435,36.433713817968965,128.17922143265605,53.20000076293945,38496.1,15.0
14436,36.43369554542005,128.17919821478426,53.0,38499.0,15.0
14437,36.43367777578533,128.17917390726507,52.79999923706055,38502.0,15.0
14438,36.43365933559835,128.1791485939175,52.79999923706055,38505.0,15.0
14439,36.43363988958299,128.1791226938367,52.59999847412109,38508.2,15.0
14440,36.433621030300856,128.17909821867943,52.59999847412109,38511.2,15.0
14441,36.43360250629485,128.17907298915088,52.59999847412109,38514.3,15.0
14442,36.43358398228884,128.17904775962234,52.400001525878906,38517.3,15.0
14443,36.43356663174927,128.17902328446507,52.400001525878906,38520.3,15.0
14444,36.43355037085712,128.1789988093078,52.20000076293945,38523.1,15.0
14445,36.43353343941271,128.17897425033152,52.20000076293945,38526.0,15.0
14446,36.43351575359702,128.17895052954557,52.0,38528.9,15.0
14447,36.433498822152615,128.1789266411215,51.79999923706055,38531.7,15.0
14448,36.43348138779402,128.1789033394307,51.79999923706055,38534.6,15.0
14449,36.43346579745412,128.17888079211116,51.59999847412109,38537.2,15.0
14450,36.43345079384744,128.17885874770582,51.400001525878906,38539.8,15.0
14451,36.43343268893659,128.17883267998695,51.400001525878906,38542.9,15.0
14452,36.43341458402574,128.1788061093539,51.400001525878906,38546.0,15.0
14453,36.43339606001973,128.17878163419664,51.20000076293945,38549.0,15.0
14454,36.43337728455663,128.17875632084906,51.20000076293945,38552.1,15.0
14455,36.43335901200771,128.1787315942347,51.0,38555.1,15.0
14456,36.433339063078165,128.17870519123971,50.79999923706055,38558.4,15.0
14457,36.43332112580538,128.17868130281568,50.79999923706055,38561.3,15.0
14458,36.43330494873226,128.17865724675357,50.59999847412109,38564.1,15.0
14459,36.43328860402107,128.17863545380533,50.59999847412109,38566.7,15.0
14460,36.43327351659536,128.1786147505045,50.400001525878906,38569.2,15.0
14461,36.43325733952224,128.1785925384611,50.400001525878906,38571.9,15.0
14462,36.43324116244912,128.17856965586543,50.400001525878906,38574.6,15.0
14463,36.43322406336665,128.17854694090784,50.20000076293945,38577.4,15.0
14464,36.4332080539316,128.17852380685508,50.0,38580.2,15.0
14465,36.43319263122976,128.17850151099265,50.0,38582.8,15.0
14466,36.43317670561373,128.17847904749215,50.0,38585.5,15.0
14467,36.43315826542676,128.1784551590681,50.0,38588.4,15.0
14468,36.43313999287784,128.17843261174858,50.0,38591.3,15.0
14469,36.43312272615731,128.1784107349813,50.0,38594.0,15.0
14470,36.43310378305614,128.17838927730918,50.0,38596.9,15.0
14471,36.43308416940272,128.17836513742805,50.0,38600.0,15.0
14472,36.43306598067284,128.1783401593566,50.0,38603.0,15.0
14473,36.43304703757167,128.17831342108548,50.0,38606.2,15.0
14474,36.43302842974663,128.17828693427143,50.0,38609.3,15.0
14475,36.43301158212125,128.17826002836227,50.0,38612.4,15.0
14476,36.43299615941942,128.17823505029082,50.0,38615.2,15.0
14477,36.432979982346296,128.17821074277165,49.79999923706055,38618.0,15.0
14478,36.43296447582543,128.17818945273757,49.79999923706055,38620.6,15.0
14479,36.43294762820005,128.1781675759703,49.79999923706055,38623.3,15.0
14480,36.4329297747463,128.1781451124698,49.79999923706055,38626.1,15.0
14481,36.43291116692126,128.17812097258866,49.79999923706055,38629.1,15.0
14482,36.43289448693395,128.17809691652656,49.79999923706055,38631.9,15.0
14483,36.43287805840373,128.17807361483574,49.79999923706055,38634.7,15.0
14484,36.43286305479705,128.17805249243975,49.79999923706055,38637.2,15.0
14485,36.43284687772393,128.17803028039634,49.79999923706055,38639.9,15.0
14486,36.4328277669847,128.17800563760102,49.79999923706055,38643.0,15.0
14487,36.43280999734998,128.17798191681504,49.79999923706055,38645.9,15.0
14488,36.43279206007719,128.1779601238668,49.79999923706055,38648.7,15.0
14489,36.43277546390891,128.17793967202306,49.79999923706055,38651.3,15.0
14490,36.43275735899806,128.1779138557613,49.79999923706055,38654.3,15.0
14491,36.43273833207786,128.17788963206112,49.79999923706055,38657.3,15.0
14492,36.43272081390023,128.17786599509418,49.79999923706055,38660.2,15.0
14493,36.43270312808454,128.17784286104143,49.79999923706055,38663.1,15.0
14494,36.43268569372594,128.17782048135996,49.79999923706055,38665.9,15.0
14495,36.43266951665282,128.17779793404043,50.0,38668.6,15.0
14496,36.43265409395099,128.17777446471155,50.0,38671.3,15.0
14497,36.432638922706246,128.17775183357298,50.0,38673.9,15.0
14498,36.43262383528054,128.17772945389152,50.0,38676.5,15.0
14499,36.43260598182678,128.17770414054394,50.0,38679.5,15.0
14500,36.43258821219206,128.17767756991088,50.0,38682.6,15.0
14501,36.43257211893797,128.17765493877232,50.0,38685.3,15.0
14502,36.43255610950291,128.17763381637633,50.0,38687.9,15.0
14503,36.43253750167787,128.17761168815196,50.0,38690.8,15.0
14504,36.43251897767186,128.17758997902274,50.0,38693.6,15.0
14505,36.432502549141645,128.17756776697934,50.20000076293945,38696.3,15.0
14506,36.432485450059175,128.17754463292658,50.20000076293945,38699.1,15.0
14507,36.43246969208121,128.177521917969,50.20000076293945,38701.8,15.0
14508,36.43245284445584,128.1774973589927,50.20000076293945,38704.7,15.0
14509,36.43243188969791,128.17747053690255,50.20000076293945,38708.0,15.0
14510,36.4324115216732,128.17744463682175,50.20000076293945,38711.3,15.0
14511,36.432392075657845,128.17741689272225,50.400001525878906,38714.6,15.0
14512,36.43237606622279,128.17739266902208,50.400001525878906,38717.4,15.0
14513,36.43236173316837,128.17737196572125,50.400001525878906,38719.8,15.0
14514,36.432344717904925,128.17735117860138,50.400001525878906,38722.5,15.0
14515,36.43232736736536,128.17733039148152,50.59999847412109,38725.2,15.0
14516,36.43231026828289,128.17731086164713,50.59999847412109,38727.7,15.0
14517,36.4322923310101,128.17729049362242,50.59999847412109,38730.4,15.0
14518,36.43227481283248,128.1772676948458,50.59999847412109,38733.3,15.0
14519,36.43225603736937,128.17724137566984,50.59999847412109,38736.4,15.0
14520,36.432239608839154,128.1772172357887,50.79999923706055,38739.2,15.0
14521,36.43222125247121,128.17719175480306,50.79999923706055,38742.3,15.0
14522,36.43220574595034,128.17716644145548,50.79999923706055,38745.1,15.0
14523,36.43219099380076,128.17714079283178,51.0,38748.0,15.0
14524,36.4321749843657,128.1771109532565,51.0,38751.2,15.0
14525,36.43215922638774,128.17708287388086,51.0,38754.2,15.0
14526,36.43214397132397,128.17705605179071,51.0,38757.2,15.0
14527,36.43212804570794,128.1770322471857,51.20000076293945,38759.9,15.0
14528,36.43211295828223,128.1770071014762,51.20000076293945,38762.7,15.0
14529,36.43209720030427,128.17697868682444,51.20000076293945,38765.8,15.0
14530,36.432084711268544,128.17695412784815,51.20000076293945,38768.4,15.0
14531,36.43206995911896,128.17692722193897,51.400001525878906,38771.3,15.0
14532,36.432055961340666,128.17689738236368,51.400001525878906,38774.4,15.0
14533,36.43204305320978,128.17687064409256,51.400001525878906,38777.2,15.0
14534,36.43203064799309,128.1768440734595,51.400001525878906,38780.0,15.0
14535,36.43201790750027,128.1768186762929,51.59999847412109,38782.7,15.0
14536,36.43200491555035,128.17679244093597,51.59999847412109,38785.4,15.0
14537,36.43198974430561,128.17676704376936,51.59999847412109,38788.2,15.0
14538,36.43197666853666,128.17674265243113,51.59999847412109,38790.9,15.0
14539,36.43196334131062,128.1767164170742,51.79999923706055,38793.6,15.0
14540,36.43194917589426,128.1766878347844,51.79999923706055,38796.6,15.0
14541,36.431936267763376,128.1766625214368,52.0,38799.3,15.0
14542,36.43192327581346,128.17663854919374,52.0,38801.9,15.0
14543,36.43191313371062,128.1766149122268,52.20000076293945,38804.3,15.0
14544,36.431899555027485,128.17658599466083,52.20000076293945,38807.3,15.0
14545,36.43188421614468,128.1765591725707,52.20000076293945,38810.2,15.0
14546,36.43186812289059,128.176533523947,52.400001525878906,38813.2,15.0
14547,36.43185186199844,128.17650645039976,52.59999847412109,38816.2,15.0
14548,36.43183786422014,128.17648264579475,52.79999923706055,38818.8,15.0
14549,36.431826297193766,128.17646068520844,53.0,38821.2,15.0
14550,36.431813137605786,128.176435707137,53.0,38823.8,15.0
14551,36.43179897218943,128.17641022615135,53.20000076293945,38826.6,15.0
14552,36.43178396858275,128.17638558335602,53.20000076293945,38829.4,15.0
14553,36.43177038989961,128.1763620302081,53.400001525878906,38832.0,15.0
14554,36.43175479955971,128.17633789032698,53.400001525878906,38834.7,15.0
14555,36.43174046650529,128.17631064914167,53.59999847412109,38837.6,15.0
14556,36.431724121794105,128.17628206685183,53.79999923706055,38840.8,15.0
14557,36.43170777708292,128.17625558003783,54.0,38843.8,15.0
14558,36.431690845638514,128.176229596138,54.20000076293945,38846.8,15.0
14559,36.43167718313634,128.17620570771396,54.400001525878906,38849.4,15.0
14560,36.431663101539016,128.17618265748024,54.400001525878906,38852.0,15.0
14561,36.4316466730088,128.1761585175991,54.59999847412109,38854.8,15.0
14562,36.43163007684052,128.17613689228892,54.79999923706055,38857.5,15.0
14563,36.43161331303418,128.1761140935123,55.0,38860.2,15.0
14564,36.43159663304687,128.17609179764986,55.20000076293945,38863.0,15.0
14565,36.431577522307634,128.1760690826923,55.20000076293945,38865.9,15.0
14566,36.4315586630255,128.1760487984866,55.400001525878906,38868.7,15.0
14567,36.43153787590563,128.17602910101414,55.400001525878906,38871.6,15.0
14568,36.43151759169996,128.17601107992232,55.59999847412109,38874.3,15.0
14569,36.43149789422751,128.17599574103951,55.79999923706055,38876.9,15.0
14570,36.431476352736354,128.1759793125093,55.79999923706055,38879.7,15.0
14571,36.43145573325455,128.1759621296078,55.79999923706055,38882.5,15.0
14572,36.43143519759178,128.17594670690596,56.0,38885.2,15.0
14573,36.43141063861549,128.17593002691865,56.0,38888.3,15.0
14574,36.43138683401048,128.17591343075037,56.0,38891.3,15.0
14575,36.43136319704354,128.17589599639177,56.0,38894.4,15.0
14576,36.431340146809816,128.17587981931865,56.20000076293945,38897.3,15.0
14577,36.43131726421416,128.17586389370263,56.20000076293945,38900.2,15.0
14578,36.43129538744688,128.17584863863885,56.20000076293945,38903.0,15.0
14579,36.431271666660905,128.1758312880993,56.0,38906.1,15.0
14580,36.43125062808394,128.1758162844926,56.0,38908.8,15.0
14581,36.43122824840248,128.1758006941527,56.0,38911.6,15.0
14582,36.43120662309229,128.1757858581841,56.0,38914.4,15.0
14583,36.43118633888662,128.1757716089487,56.0,38917.0,15.0
14584,36.431166557595134,128.17576004192233,56.0,38919.4,15.0
14585,36.43114627338946,128.17574394866824,56.0,38922.1,15.0
14586,36.43112439662218,128.17572869360447,55.79999923706055,38924.9,15.0
14587,36.431102184578776,128.1757150311023,55.79999923706055,38927.6,15.0
14588,36.431078128516674,128.17569935694337,55.79999923706055,38930.6,15.0
14589,36.431052815169096,128.1756835989654,55.79999923706055,38933.8,15.0
14590,36.43102800473571,128.17566784098744,55.59999847412109,38936.9,15.0
14591,36.43100327812135,128.17565023899078,55.59999847412109,38940.1,15.0
14592,36.43097888678312,128.17563322372737,55.59999847412109,38943.2,15.0
14593,36.430956088006496,128.17561369389296,55.400001525878906,38946.2,15.0
14594,36.43093605525792,128.175592655316,55.20000076293945,38949.2,15.0
14595,36.430915519595146,128.17557237111032,55.20000076293945,38952.1,15.0
14596,36.430896827951074,128.17555175162852,55.20000076293945,38954.9,15.0
14597,36.430878136307,128.17553146742284,55.0,38957.6,15.0
14598,36.430858271196485,128.175508081913,54.79999923706055,38960.7,15.0
14599,36.4308400824666,128.17548184655607,54.79999923706055,38963.8,15.0
14600,36.430822648108006,128.1754541862756,54.59999847412109,38966.9,15.0
14601,36.43080923706293,128.17542518489063,54.59999847412109,38969.9,15.0
14602,36.43079607747495,128.1753968540579,54.59999847412109,38972.8,15.0
14603,36.43078442662954,128.1753696128726,54.400001525878906,38975.6,15.0
14604,36.43077461980283,128.17534295842052,54.400001525878906,38978.2,15.0
14605,36.43076280131936,128.17531454376876,54.20000076293945,38981.1,15.0
14606,36.43075341358781,128.17528302781284,54.20000076293945,38984.1,15.0
14607,36.43074268475175,128.17525310441852,54.20000076293945,38987.0,15.0
14608,36.43073371611536,128.17522360011935,54.20000076293945,38989.8,15.0
14609,36.430724831298,128.1751934252679,54.20000076293945,38992.7,15.0
14610,36.43071644939482,128.1751647591591,54.20000076293945,38995.4,15.0
14611,36.430709743872285,128.17513659596443,54.20000076293945,38998.1,15.0
14612,36.43070102669299,128.1751085165888,54.20000076293945,39000.7,15.0
14613,36.43069113604725,128.1750805210322,54.20000076293945,39003.5,15.0
14614,36.43068199977279,128.17505101673305,54.20000076293945,39006.3,15.0
14615,36.43067345023155,128.17502000369132,54.20000076293945,39009.2,15.0
14616,36.43066347576678,128.17498882301152,54.0,39012.2,15.0
14617,36.430654507130384,128.17496174946427,54.0,39014.9,15.0
14618,36.43064612522721,128.1749343406409,54.0,39017.5,15.0
14619,36.43063581548631,128.17490416578948,54.0,39020.4,15.0
14620,36.43062391318381,128.17487365566194,54.0,39023.5,15.0
14621,36.430612513795495,128.17484247498214,54.0,39026.5,15.0
14622,36.43060388043523,128.174815652892,54.0,39029.1,15.0
14623,36.43059373833239,128.17478757351637,54.0,39031.9,15.0
14624,36.43058535642922,128.17475890740752,54.0,39034.6,15.0
14625,36.43057563342154,128.17473015747964,54.0,39037.4,15.0
14626,36.43056708388031,128.17470392212272,54.0,39039.9,15.0
14627,36.43055895343423,128.17468053661287,54.0,39042.2,15.0
14628,36.43054939806461,128.17465270869434,54.0,39044.9,15.0
14629,36.43053900450468,128.17462127655745,54.0,39047.9,15.0
14630,36.430528443306684,128.17458984442055,54.0,39051.0,15.0
14631,36.43051980994642,128.17456210032103,54.0,39053.6,15.0
14632,36.43051058985293,128.17453251220286,54.0,39056.5,15.0
14633,36.43050237558782,128.174501163885,54.0,39059.4,15.0
14634,36.43049357458949,128.1744723301381,54.0,39062.2,15.0
14635,36.430484354496,128.17444257438183,54.0,39065.0,15.0
14636,36.43047463148832,128.1744097173214,54.0,39068.2,15.0
14637,36.43046272918582,128.17437820136547,54.0,39071.3,15.0
14638,36.43045233562589,128.1743484456092,54.20000076293945,39074.2,15.0
14639,36.430442947894335,128.1743175163865,54.20000076293945,39077.2,15.0
14640,36.430436158552766,128.17428432404995,54.20000076293945,39080.2,15.0
14641,36.43043146468699,128.17425347864628,54.20000076293945,39083.0,15.0
14642,36.430424423888326,128.17422405816615,54.20000076293945,39085.8,15.0
14643,36.43041453324258,128.17419631406665,54.20000076293945,39088.5,15.0
14644,36.43040455877781,128.17416773177683,54.20000076293945,39091.3,15.0
14645,36.43039416521788,128.1741388142109,54.20000076293945,39094.1,15.0
14646,36.43038460984826,128.17410956136882,54.20000076293945,39096.9,15.0
14647,36.43037664704025,128.1740813143551,54.20000076293945,39099.6,15.0
14648,36.43036751076579,128.17405197769403,54.20000076293945,39102.4,15.0
14649,36.43035736866295,128.17402138374746,54.400001525878906,39105.4,15.0
14650,36.43034806475043,128.17399313673377,54.400001525878906,39108.1,15.0
14651,36.430339431390166,128.17396589554846,54.400001525878906,39110.7,15.0
14652,36.43032979220152,128.1739374808967,54.400001525878906,39113.5,15.0
14653,36.43031990155578,128.17390847951174,54.400001525878906,39116.3,15.0
14654,36.43030783161521,128.17387729883194,54.400001525878906,39119.4,15.0
14655,36.43029651604593,128.17384595051408,54.400001525878906,39122.5,15.0
14656,36.43028670921922,128.17381594330072,54.400001525878906,39125.4,15.0
14657,36.43027614802122,128.17378384061158,54.400001525878906,39128.5,15.0
14658,36.43026592209935,128.17375073209405,54.400001525878906,39131.7,15.0
14659,36.43025611527264,128.17371896468103,54.400001525878906,39134.7,15.0
14660,36.43024605698884,128.17368853837252,54.59999847412109,39137.6,15.0
14661,36.43023633398116,128.173658112064,54.59999847412109,39140.6,15.0
14662,36.43022510223091,128.1736282724887,54.59999847412109,39143.5,15.0
14663,36.430217223241925,128.1736015342176,54.59999847412109,39146.1,15.0
14664,36.43020682968199,128.1735737901181,54.59999847412109,39148.8,15.0
14665,36.43019635230303,128.1735447049141,54.400001525878906,39151.7,15.0
14666,36.43018520437181,128.17351737990975,54.400001525878906,39154.4,15.0
14667,36.43017397262156,128.1734913121909,54.400001525878906,39157.0,15.0
14668,36.43016240559518,128.17346532829106,54.400001525878906,39159.7,15.0
14669,36.43014899455011,128.17344001494348,54.400001525878906,39162.4,15.0
14670,36.43013692460954,128.17341294139624,54.400001525878906,39165.2,15.0
14671,36.43012401647866,128.17338519729674,54.400001525878906,39168.0,15.0
14672,36.430110689252615,128.1733631528914,54.59999847412109,39170.5,15.0
14673,36.430095853284,128.17334211431444,54.59999847412109,39173.0,15.0
14674,36.43007732927799,128.17331738770008,54.59999847412109,39176.0,15.0
14675,36.43005721271038,128.17329224199057,54.59999847412109,39179.2,15.0
14676,36.43003709614277,128.1732675153762,54.59999847412109,39182.4,15.0
14677,36.4300181530416,128.17324429750445,54.59999847412109,39185.3,15.0
14678,36.4299993775785,128.17322032526135,54.59999847412109,39188.3,15.0
14679,36.42998177558184,128.17319811321795,54.59999847412109,39191.1,15.0
