id,ym,ShannonBD,PI,Temp,Wind,Pop,Duration,Carbon,Water,Green,Farm,Grass,Ndvi,Nightlight,LAI,desert_gobi,poverty_county,north_region
110106,202106,3.3276,0.0,12.4691,1.9409,8.4873,1.1346,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202107,3.0835,0.0,12.4691,1.9409,8.4873,4.2677,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202108,3.2602,0.0,12.4691,1.9409,8.4873,2.1459,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202109,3.2044,0.0,12.4691,1.9409,8.4873,1.4683,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202110,2.8336,0.0,12.4691,1.9409,8.4873,1.0689,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202111,3.1685,0.0,12.4691,1.9409,8.4873,3.8902,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202112,3.0639,0.0,12.4691,1.9409,8.4873,1.3568,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202201,2.9849,0.0,12.5685,1.9815,8.4963,2.0503,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202202,2.8438,0.0,12.5685,1.9815,8.4963,1.4271,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202203,3.1728,0.0,12.5685,1.9815,8.4963,1.4927,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202204,3.7409,0.0,12.5685,1.9815,8.4963,1.2756,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202205,3.8173,0.0,12.5685,1.9815,8.4963,1.3348,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202206,3.0677,0.0,12.5685,1.9815,8.4963,1.8325,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202207,3.0588,0.0,12.5685,1.9815,8.4963,1.4441,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202208,3.1851,0.0,12.5685,1.9815,8.4963,0.9784,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202209,3.6285,0.0,12.5685,1.9815,8.4963,1.3536,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202210,3.0068,0.0,12.5685,1.9815,8.4963,1.1971,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202211,2.7571,0.0,12.5685,1.9815,8.4963,1.2972,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202212,2.8026,0.0,12.5685,1.9815,8.4963,1.1588,15.5127,0.0149,0.0314,0.1731,0.0007,55.0786,62.5733,0.1529,0,0,1
110106,202301,2.9928,0.0,13.2715,1.9848,8.5014,3.8987,15.5611,0.0152,0.0316,0.1723,0.0007,53.1326,62.6645,0.1486,0,0,1
110106,202302,2.9077,0.0,13.2715,1.9848,8.5014,3.4411,15.5611,0.0152,0.0316,0.1723,0.0007,53.1326,62.6645,0.1486,0,0,1
110106,202303,3.263,0.0,13.2715,1.9848,8.5014,1.4751,15.5611,0.0152,0.0316,0.1723,0.0007,53.1326,62.6645,0.1486,0,0,1
