iso3,year,net,net_std,imm,imm_std,emi,emi_std,imm_pop,imm_pop_std,emi_pop,emi_pop_std
SLE,2009,-10566.019,5158.264,15405.075,3870.6367,25971.09,5809.632,105038.02,29960.002,206360.86,48075.926
SLE,2010,-8812.332,5729.9653,14792.721,3433.49,23605.047,5246.383,100089.81,27901.621,211461.88,48317.75
SLE,2011,-6843.96,4857.5303,14770.518,3666.9714,21614.477,5187.3193,92630.93,27313.639,212179.56,47886.06
SLE,2012,-3530.992,4841.1406,16377.109,4992.9272,19908.102,5162.0996,89238.164,26439.69,214863.94,47442.344
SLE,2013,-2726.5613,8582.095,18296.986,9612.531,21023.547,5103.8984,88603.914,26338.014,216917.16,45871.81
SLE,2014,-6270.2705,5851.8213,15147.513,3213.851,21417.785,6195.517,88671.18,28251.738,218805.12,42740.164
SLE,2015,-20475.91,15350.101,11365.315,2410.585,31841.229,14349.047,89833.89,27191.623,225311.47,43689.066
SLE,2016,-6172.3237,3859.5403,13108.845,2302.604,19281.172,3828.184,86033.73,27982.217,240925.81,47131.66
SLE,2017,-6420.407,4654.4507,13500.3125,2058.4338,19920.727,4548.4814,86019.805,27306.723,245842.98,47425.098
SLE,2018,-6142.715,4351.5464,13763.83,2060.7266,19906.54,4277.0903,86209.414,26598.93,251142.94,48766.945
SLE,2019,-5445.1294,3309.9812,13232.192,2093.814,18677.326,3461.718,87409.84,26742.654,257101.67,49895.88
SLE,2020,-5347.559,4524.176,12539.075,3047.1855,17886.639,3239.5303,88603.695,27287.879,262339.66,50242.914
SLE,2021,-5089.6763,2662.2324,12820.746,2250.776,17910.418,2433.582,90282.85,28404.766,267790.0,50658.8
SLE,2022,-6858.5605,4104.9707,12851.738,2307.1477,19710.3,3914.8955,91361.46,29029.527,272307.97,50417.89
SLE,2023,-6515.03,4382.557,13785.996,2978.1567,20301.023,3011.8254,92384.305,29486.426,278574.62,50774.008
SLE,2024,,,,,,,93381.81,30230.549,284488.22,50959.223
SLV,1990,-30916.705,39202.336,39289.04,14188.403,70205.734,42638.47,35181.383,4313.474,988353.5,79010.414
SLV,1991,-5851.71,19804.498,33657.582,15560.723,39509.31,13351.667,34898.0,3927.4685,1011238.25,79255.695
SLV,1992,-73.38501,16290.778,36300.637,15989.72,36374.03,7086.1216,35299.42,3772.5178,1009539.5,74943.74
SLV,1993,4667.6436,11273.723,39232.645,16648.89,34565.008,6878.3843,35854.137,3662.982,1002278.75,71569.336
SLV,1994,10709.649,13251.77,41367.043,18457.252,30657.402,5322.4316,36521.617,3494.9329,990312.94,60647.49
SLV,1995,21838.143,21367.12,53406.266,30490.285,31568.105,6502.2505,37405.33,3310.4172,972643.5,58994.227
SLV,1996,11173.23,19380.393,39048.207,23165.494,27874.984,6108.8003,38320.734,3147.0376,944704.6,58425.78
SLV,1997,428.07373,14298.949,29400.068,17118.254,28972.008,5756.466,38664.598,3094.2708,929183.25,52207.34
SLV,1998,-849.6157,11519.148,26882.477,15012.343,27732.09,5262.236,39052.848,2977.2107,921820.5,44951.04
SLV,1999,-695.2516,15281.126,27328.928,18636.906,28024.176,5594.329,39473.125,2879.9988,915758.25,39606.797
SLV,2000,-25640.96,12957.451,19487.258,8845.939,45128.215,11661.134,40333.426,2812.4365,911781.3,37839.387
SLV,2001,-75368.836,27579.451,18416.268,7072.415,93785.12,25210.559,41168.668,2688.138,930927.4,39023.21
SLV,2002,-41584.684,14753.287,16912.346,3816.3516,58497.03,15877.693,42267.824,2598.9653,999910.44,42437.57
SLV,2003,-45027.895,9413.126,17293.26,5257.242,62321.15,9277.027,43152.414,2536.2742,1034304.1,39761.707
SLV,2004,-44181.402,11422.543,16657.166,4084.9282,60838.58,10607.293,44094.375,2400.935,1072001.9,35768.2
SLV,2005,-52521.668,9912.374,16843.164,4468.4795,69364.836,8047.0537,44840.98,2242.5767,1108550.0,29628.316
SLV,2006,-61707.11,9279.81,16007.174,4335.5244,77714.28,9108.881,45732.047,2144.3062,1153200.9,28812.34
SLV,2007,-56959.188,11020.318,14867.954,3777.0435,71827.13,9811.953,46582.082,2106.0203,1206857.2,30326.002
SLV,2008,-55142.42,14597.256,15236.573,2773.3389,70379.0,13913.67,47485.05,2087.7073,1255512.9,26945.574
SLV,2009,-36223.72,10206.142,18313.857,3948.1663,54537.57,10984.85,48671.188,2126.1274,1302130.9,25001.35
SLV,2010,-38257.35,9064.961,23367.36,7735.6826,61624.71,8145.8374,50281.566,2226.796,1330121.8,26556.64
SLV,2011,-48515.76,12012.749,21718.084,6149.7656,70233.85,10664.145,51223.76,2261.4016,1359259.8,28146.791
SLV,2012,-45356.64,10606.386,22644.143,7117.686,68000.78,8312.17,52386.54,2359.705,1398530.6,27814.234
SLV,2013,-47834.516,9875.934,21667.248,5901.551,69501.76,8265.084,53625.383,2543.7769,1434414.9,29693.932
SLV,2014,-46793.945,13235.373,23307.055,5356.344,70101.01,11499.535,54921.086,2751.789,1472442.9,31565.578
SLV,2015,-41206.32,9024.326,29251.256,5456.033,70457.56,8723.6045,56090.48,2963.2268,1509132.0,36983.574
SLV,2016,-48885.95,11732.574,24582.53,7349.4375,73468.484,9078.67,57290.31,3246.1072,1539707.6,38092.145
SLV,2017,-45084.934,8042.7373,28599.854,4960.759,73684.79,8049.348,58456.508,3468.9734,1577696.0,43959.344
SLV,2018,-50543.734,12516.156,27782.408,6690.087,78326.14,9713.552,59658.355,3838.4592,1611466.5,45029.11
SLV,2019,-55483.605,13482.213,30747.889,6237.055,86231.51,12769.56,61080.02,4168.69,1650655.5,51872.742
SLV,2020,-27258.404,7880.399,22392.645,5303.3237,49651.047,7297.672,62699.527,4524.9385,1694696.0,60192.36
SLV,2021,-39741.08,15174.322,34047.78,7476.594,73788.86,10015.537,63839.855,4732.0415,1707188.2,59261.645
SLV,2022,-81245.47,18966.578,27340.857,6478.116,108586.33,15976.129,66390.18,5171.853,1733045.5,59617.414
SLV,2023,-77331.36,12643.931,27376.383,7794.002,104707.73,14431.903,67165.94,5188.7886,1799884.9,66828.32
SLV,2024,,,,,,,68747.97,5428.6934,1864080.9,73485.81
SMR,1990,66.901146,110.78978,274.0095,82.35464,207.10834,33.336105,2810.9817,836.6804,2692.966,278.0462
SMR,1991,88.146454,138.69339,343.77008,93.29165,255.62367,39.890842,2972.6174,807.2004,2776.9602,269.69717
SMR,1992,70.85133,90.9451,346.38397,66.11119,275.5325,35.756996,3176.85,736.0214,2890.8025,256.31964
SMR,1993,150.27808,169.76419,457.96606,111.59678,307.688,35.803696,3372.8909,717.7701,3013.5566,249.92213
SMR,1994,188.54617,126.61548,527.91034,87.26671,339.36438,45.73502,3668.2583,643.87415,3155.5144,236.43927
SMR,1995,217.94084,156.36086,567.75183,97.86185,349.81085,51.839504,4024.489,582.7565,3323.629,200.73746
SMR,1996,165.79958,146.67723,524.6518,79.29931,358.85236,45.92079,4399.886,508.97565,3484.2136,180.50166
SMR,1997,105.56117,144.2777,505.63333,67.53167,400.07217,52.53629,4728.3003,464.99442,3651.066,165.04051
SMR,1998,209.76653,188.79523,613.8885,94.00488,404.12183,53.2365,4972.3457,462.77832,3799.3254,178.74794
SMR,1999,327.3733,201.5631,750.39105,135.33586,423.01776,53.842068,5359.0254,423.49918,3982.1323,170.4809
SMR,2000,211.61406,194.19202,655.2696,106.70344,443.6554,58.41025,5864.653,398.68152,4166.9243,167.99701
SMR,2001,295.55325,215.00108,771.346,108.58938,475.7923,62.25922,6266.275,388.93488,4365.1978,173.81812
SMR,2002,213.92407,159.8128,692.9198,87.5039,478.99585,64.47151,6757.8955,390.0315,4570.5005,184.2534
SMR,2003,274.0555,232.47244,765.1975,106.39365,491.142,61.657146,7158.8457,404.1221,4768.4023,199.02287
SMR,2004,303.8498,276.41568,822.885,122.64552,519.0352,64.80506,7622.429,424.58444,4970.0654,221.25044
SMR,2005,247.23746,263.366,795.4918,105.986786,548.25415,64.41715,8132.6006,474.56558,5192.0757,243.49077
SMR,2006,286.18408,287.3355,863.3592,112.6295,577.175,68.167274,8601.064,521.4753,5430.8545,272.82007
SMR,2007,514.1027,421.75992,1113.1013,164.39333,598.99854,63.22653,9118.425,585.389,5680.4365,302.82553
SMR,2008,366.9719,303.12704,982.82416,130.9544,615.85266,57.3261,9875.664,690.85144,5944.087,334.10568
SMR,2009,274.70062,267.9855,927.87366,142.83858,653.1727,77.47637,10448.705,749.4836,6172.9653,362.05508
SMR,2010,247.32625,327.19113,972.16125,164.25493,724.8352,78.67735,10838.622,777.87665,6323.982,372.1949
SMR,2011,179.51862,297.38904,959.9536,124.891136,780.4353,83.04439,11256.201,831.8642,6531.7554,394.51538
SMR,2012,220.972,313.17755,972.7357,139.56635,751.7637,70.343376,11598.476,868.47986,6739.5244,416.97794
SMR,2013,342.45596,328.5148,1089.6309,160.81407,747.1749,59.55625,11968.69,921.92474,6941.933,436.17374
SMR,2014,326.3344,329.75186,1103.2472,155.66249,776.9128,61.7015,12513.829,1001.0835,7182.612,460.03824
SMR,2015,387.21597,419.03214,1193.8413,178.24522,806.62524,63.596313,13057.412,1079.7512,7439.501,484.56113
SMR,2016,418.41806,531.109,1262.3784,242.26813,843.9605,67.3447,13683.184,1177.4503,7711.992,509.6301
SMR,2017,362.8095,467.27054,1247.3451,201.19043,884.5354,69.874214,14357.498,1318.516,8009.415,537.2303
SMR,2018,431.03375,532.3227,1336.1584,223.4792,905.125,77.10594,14976.87,1439.1746,8308.691,564.59094
SMR,2019,530.9795,602.4415,1429.7483,271.72037,898.76855,71.60292,15659.425,1586.1384,8606.857,593.3907
SMR,2020,408.1565,373.2485,1129.4225,150.69786,721.266,64.694565,16440.918,1783.1509,8904.25,622.8769
SMR,2021,697.79944,533.90607,1482.9316,213.25499,785.13196,64.41868,16884.246,1867.7151,9033.523,635.41455
SMR,2022,945.53906,903.8312,1805.4081,354.3444,859.8689,71.62167,17762.809,1946.5846,9297.315,655.7478
SMR,2023,643.2414,621.9208,1545.1537,276.88168,901.9127,74.640785,18922.43,2160.8108,9568.834,685.496
SMR,2024,,,,,,,19732.916,2371.618,9810.333,709.7699
SOM,1990,-207468.16,144716.45,53338.586,43175.332,260806.72,156534.97,408241.34,76363.64,632360.3,126136.73
SOM,1991,-135752.73,66284.195,15754.971,8180.5703,151507.69,73561.72,192175.33,136967.95,621581.25,122857.8
SOM,1992,-182728.62,116620.3,26743.953,38099.176,209472.58,139479.58,169764.36,127927.76,734501.1,118911.89
SOM,1993,-66044.67,62663.406,29547.033,18120.521,95591.7,59170.47,93423.42,81935.77,837908.9,115599.97
SOM,1994,-109729.2,58564.383,23488.762,14540.541,133217.98,69228.41,49136.754,39118.812,850113.25,109429.22
SOM,1995,-21076.602,17744.512,28087.434,13733.93,49164.01,16380.613,29917.611,23243.004,930467.75,92139.836
SOM,1996,3876.919,29732.59,49310.688,34553.395,45433.79,14470.5,24660.172,18777.414,935450.7,88208.44
SOM,1997,-28048.904,21322.078,24376.688,10736.439,52425.586,14612.737,22953.521,16758.047,919220.5,88373.89
SOM,1998,-9597.819,19154.168,35904.94,16337.457,45502.77,14592.941,21223.814,16266.285,935416.5,83184.836
SOM,1999,30782.889,40205.137,73212.805,40923.293,42429.93,9906.302,21638.434,14671.677,935397.5,76923.266
SOM,2000,37142.85,55690.113,82677.305,55369.293,45534.453,11362.824,23441.326,14008.84,896637.6,66424.34
SOM,2001,-9046.284,30407.436,44905.973,33541.234,53952.26,12744.505,25775.725,13227.267,857022.56,74255.16
SOM,2002,-12471.683,20479.9,37924.246,20796.68,50395.93,11105.418,29091.936,11971.267,861636.6,73318.164
SOM,2003,-21236.555,21277.805,33311.094,19545.193,54547.66,12669.004,31675.092,11640.971,869248.44,66885.59
SOM,2004,-48662.105,19078.604,23268.951,16470.78,71931.05,16343.351,33894.734,11075.145,885482.7,61274.87
SOM,2005,-71987.99,26749.295,25169.676,9580.1875,97157.66,26113.404,37125.99,10205.673,930367.44,59243.965
SOM,2006,-85006.1,27196.734,22018.242,5800.296,107024.33,25887.291,41881.32,10036.25,999910.56,59132.973
SOM,2007,-90507.17,22788.846,28586.072,8182.8276,119093.25,22484.21,45284.62,10724.147,1080915.0,66417.47
SOM,2008,-83924.984,22891.195,29055.273,9706.448,112980.25,31437.852,53345.44,11150.354,1171578.8,75916.39
SOM,2009,-116655.93,43082.906,27546.69,6856.0527,144202.62,36736.414,62048.367,11007.792,1255900.8,75413.49
SOM,2010,-126519.79,41009.625,25833.336,7449.6753,152353.12,38122.96,69729.914,11040.911,1371614.2,68030.91
SOM,2011,-206065.14,113005.914,25991.04,12703.823,232056.19,84326.61,72599.64,10997.165,1492046.8,78580.17
SOM,2012,-113182.32,36898.617,38199.68,16725.457,151382.0,37995.504,65167.965,14832.839,1683262.8,103144.164
SOM,2013,-55454.168,40686.074,54189.406,21767.44,109643.58,29456.816,67496.6,14378.987,1788226.2,98143.9
SOM,2014,-46923.03,31192.527,48761.887,23038.328,95684.92,24762.766,69343.516,14051.747,1833487.5,89200.89
SOM,2015,-25026.934,40605.145,65917.69,23269.662,90944.64,33104.438,72478.5,13613.034,1871404.4,84715.29
SOM,2016,-49579.516,22996.906,40405.367,13522.243,89984.89,23309.604,80692.32,14238.234,1892178.2,92563.125
SOM,2017,99210.01,76751.914,173403.36,66606.71,74193.45,20541.252,87503.98,14906.024,1936171.0,98073.4
SOM,2018,-60005.21,33232.363,40511.92,12728.285,100517.14,22110.533,95275.82,16081.878,1832447.2,98549.414
SOM,2019,-53416.87,16302.633,33585.086,9638.871,87001.97,15850.77,102238.56,16226.168,1887644.5,98143.56
SOM,2020,-75729.99,38250.508,31959.842,6916.016,107689.83,40576.438,108583.1,16498.49,1935271.8,97896.98
SOM,2021,-86845.59,46930.566,31044.38,7494.0073,117889.97,43130.52,114514.15,16708.025,2003621.8,109288.586
SOM,2022,-124605.36,42576.336,32577.97,6969.3257,157183.34,39367.676,121682.46,17544.482,2083612.0,114937.59
SOM,2023,-57427.664,29481.975,31570.145,6099.6387,88997.8,26410.322,127460.43,17919.707,2200847.8,117497.73
SOM,2024,,,,,,,135004.38,19788.53,2251849.8,114116.85
SPM,1990,47.73169,107.990166,192.42903,35.535576,144.69733,27.906452,718.729,311.0424,361.11618,125.74577
SPM,1991,66.047104,113.28182,253.92484,47.586292,187.87766,30.013638,844.9872,305.42075,427.6861,111.91184
SPM,1992,64.7019,134.16307,282.64328,36.290794,217.94144,54.39854,1003.8674,281.56857,520.72284,93.728806
SPM,1993,96.38916,117.190605,313.0797,34.358273,216.69055,29.801186,1194.0128,260.19437,644.40076,82.33733
SPM,1994,115.86825,124.328705,356.0789,42.169373,240.21066,33.364872,1410.2367,248.01855,762.40027,85.57846
SPM,1995,108.032906,133.75174,362.94,37.707573,254.90714,34.315968,1656.8351,229.05316,892.0029,93.09117
SPM,1996,97.73545,142.1361,372.6473,41.689774,274.91174,37.994453,1901.1207,219.88953,1029.0481,106.16313
SPM,1997,105.988304,140.25276,389.70398,40.487206,283.7157,37.682243,2144.037,216.01283,1174.3159,119.03603
SPM,1998,113.78898,152.24545,406.863,42.423866,293.07404,42.870274,2401.0757,215.85399,1325.3018,141.23784
SPM,1999,143.64632,167.60855,437.46762,46.273537,293.82123,40.829197,2668.7554,222.95769,1479.5212,168.82927
SPM,2000,147.20316,173.59306,446.69675,49.298367,299.49377,38.640526,2962.442,239.23079,1633.3993,197.90166
SPM,2001,109.04425,150.39731,415.24246,46.093536,306.19806,34.00337,3259.4434,261.98325,1789.7212,226.2773
SPM,2002,123.45074,158.21004,424.87094,46.937977,301.4203,31.16926,3516.0796,282.97214,1945.6824,251.0683
SPM,2003,118.239136,167.54321,421.60587,49.203514,303.3667,32.91652,3775.511,309.17984,2092.173,271.92722
SPM,2004,124.33786,178.38206,433.20673,54.51014,308.8689,33.796196,4022.1055,336.83032,2233.3484,293.81775
SPM,2005,147.74734,174.9334,442.17023,57.8422,294.4228,31.386137,4274.06,369.30386,2373.6765,315.75217
SPM,2006,153.44675,172.65535,435.5976,54.846077,282.1508,28.283878,4531.48,405.07205,2497.8213,333.99368
SPM,2007,175.41937,166.48338,434.26794,53.066307,258.84854,26.227205,4777.4365,440.22046,2606.189,348.2762
SPM,2008,171.35541,168.67915,426.0473,48.698723,254.6918,27.063934,5020.6816,472.87527,2693.504,358.43774
SPM,2009,155.12051,173.02391,421.3689,42.92365,266.2483,47.78111,5247.9453,503.30704,2769.3704,369.75394
SPM,2010,227.87198,187.21252,460.15414,52.915237,232.28214,24.261065,5445.718,525.40814,2837.6152,391.81958
SPM,2011,235.09657,187.45378,471.7753,53.30309,236.67892,23.462055,5701.5376,561.01733,2891.7407,399.5284
SPM,2012,193.98582,184.09138,448.5804,50.729584,254.59448,28.6281,5958.8506,594.6446,2943.3926,404.73065
SPM,2013,201.44264,186.2996,446.01132,51.886143,244.56854,24.054075,6174.4087,623.0208,2996.853,414.0947
SPM,2014,185.15692,177.4721,433.3612,53.454643,248.20422,25.025839,6384.7544,651.3648,3042.068,419.44287
SPM,2015,170.19006,180.85515,417.43796,48.383377,247.24796,25.577671,6570.2446,676.5651,3085.6184,425.60233
SPM,2016,165.94731,178.97299,412.83493,47.337006,246.88763,25.355165,6728.837,697.348,3123.5732,430.41205
SPM,2017,216.39601,175.89429,449.79495,53.24374,233.39908,21.602917,6879.3145,716.92,3158.5977,435.2043
SPM,2018,211.06682,179.15533,446.61594,61.962402,235.54909,23.673529,7069.166,741.30334,3184.5679,434.8399
SPM,2019,204.35268,175.95168,440.06595,52.83961,235.71313,24.168497,7248.666,764.9887,3208.3918,435.76147
SPM,2020,179.53732,191.90833,412.28732,47.018955,232.74991,35.30778,7410.407,785.4355,3226.2358,435.74255
SPM,2021,251.02986,185.39816,468.08002,58.36533,217.05005,61.976322,7528.1255,798.69836,3235.2769,441.88556
SPM,2022,228.8458,176.3631,448.70972,54.04074,219.86388,20.750706,7726.446,824.08624,3254.3237,480.5151
SPM,2023,187.10074,193.28342,423.08804,46.935806,235.98717,24.427338,7886.3247,846.40967,3260.9258,480.7268
SPM,2024,,,,,,,8002.7173,861.5215,3269.7559,481.0288
SRB,1990,56274.742,75384.375,126916.164,81443.375,70641.41,24107.996,1006531.06,69834.984,431911.78,36196.043
SRB,1991,14704.195,44244.016,77174.21,46818.895,62470.008,17568.58,1059277.2,91823.24,446184.62,35939.74
SRB,1992,27744.693,53692.21,107572.58,47108.773,79827.914,19322.19,1082636.8,93677.2,462143.38,35548.535
SRB,1993,20760.066,48547.87,105634.23,45428.734,84874.17,15190.388,1131324.9,75046.914,490159.12,33755.086
SRB,1994,19075.367,25603.57,71840.83,31603.816,52765.44,12411.615,1176927.9,49828.914,522891.03,32451.47
SRB,1995,32045.473,39021.94,80502.36,37739.656,48456.85,11938.995,1194996.8,40771.51,530049.8,31291.076
SRB,1996,33226.574,32740.39,76273.39,32106.348,43046.83,6895.237,1226684.8,51351.66,537851.44,29693.637
SRB,1997,40950.984,35795.367,86524.68,33593.176,45573.734,10338.2,1258071.2,59386.04,544597.44,28411.988
SRB,1998,26327.387,32400.154,70789.99,28759.543,44462.586,8464.827,1299778.0,73557.22,554502.0,28289.611
SRB,1999,29054.281,79133.61,91708.59,72368.016,62654.348,11265.3955,1321623.2,79514.81,560376.8,27650.584
SRB,2000,-35028.707,16241.265,30296.129,7104.5635,65324.82,13395.216,1360633.1,40110.605,582867.5,26714.729
SRB,2001,-50363.312,19075.496,28668.44,6013.664,79031.76,14682.947,1326235.2,38352.53,595757.6,25010.732
SRB,2002,-61736.49,16684.525,27207.186,5101.432,88943.68,16479.592,1276765.9,37503.863,608974.25,23540.139
SRB,2003,-67158.45,17781.836,27155.49,4775.408,94313.96,15533.418,1216642.1,32330.256,621946.1,22672.229
SRB,2004,-69625.42,16024.29,24744.229,4360.393,94369.66,15056.707,1150892.1,29318.934,634128.56,21756.428
SRB,2005,-65674.7,14009.897,24116.305,3905.4246,89791.01,12669.805,1089028.5,24856.23,652186.6,21033.967
SRB,2006,-50718.734,11389.334,24651.834,3386.1006,75370.55,12926.937,1030181.2,23040.186,668233.4,21959.555
SRB,2007,-54785.258,18529.508,23436.188,3815.4236,78221.43,14869.395,985412.75,25300.137,682499.9,23303.291
SRB,2008,-40302.0,14376.288,24834.922,3423.4192,65136.934,14337.281,944579.5,27064.314,703895.4,25439.037
SRB,2009,-17162.299,11980.095,33814.67,6134.7173,50976.965,10642.557,914010.56,29803.238,720378.0,27510.285
SRB,2010,-20281.568,10192.522,30165.738,4574.5757,50447.29,11332.129,904793.9,27944.0,734562.56,26898.64
SRB,2011,-34814.266,17765.732,32613.264,5283.248,67427.52,19657.049,889562.06,28158.395,745561.4,27678.496
SRB,2012,-38366.434,14292.678,35099.58,5983.3057,73466.04,16242.079,873387.1,29294.928,769762.4,32046.514
SRB,2013,-37422.6,15198.18,33376.633,4539.426,70799.25,16481.06,860527.6,29463.725,800024.9,34421.582
SRB,2014,-41327.105,19285.727,32775.46,4782.9526,74102.57,17279.1,849475.5,29202.457,830676.4,37826.72
SRB,2015,-32190.996,10765.734,30567.49,4905.714,62758.484,11374.336,838215.1,29338.969,864649.1,44158.953
SRB,2016,-25072.037,8009.4116,28340.361,3344.5825,53412.4,7314.072,827722.5,29404.406,889479.44,48329.47
SRB,2017,-28357.676,11157.128,28757.102,3593.806,57114.797,11550.76,817113.56,29774.402,906956.6,49116.855
SRB,2018,-22619.688,7183.9893,28119.934,3285.2522,50739.61,6341.035,807556.44,30169.84,928422.0,52551.4
SRB,2019,-20005.98,7124.988,29400.05,3177.1323,49406.023,6354.5044,798274.0,30862.012,944054.5,53209.98
SRB,2020,-20868.12,12367.631,30694.617,3812.7927,51562.758,8384.104,790565.0,31565.602,958483.75,55238.914
SRB,2021,-23593.865,13352.514,24882.871,4015.6704,48476.74,11281.105,783769.44,31815.773,975428.9,57815.883
SRB,2022,-30552.916,12316.334,29433.172,4206.934,59986.086,10780.631,773248.25,31796.688,993546.7,59790.516
SRB,2023,-21712.127,9152.575,31367.912,3428.4285,53080.035,9042.112,768690.0,31985.17,1020899.3,62057.086
SRB,2024,,,,,,,763410.1,32101.191,1037324.25,64708.21
SSD,1990,31984.59,119284.125,88324.54,121251.39,56339.953,43358.113,1254562.2,184251.75,1035039.1,359553.03
SSD,1991,655.5254,135320.44,63809.848,63003.438,63154.344,107623.84,1213586.4,176685.19,998862.4,340547.16
SSD,1992,6692.0005,72157.46,43457.94,62856.04,36765.977,21567.084,1169845.4,163704.38,949647.3,315126.66
SSD,1993,-33060.188,37545.695,18596.064,25375.912,51656.258,31945.346,1117871.1,155353.1,931281.44,311354.4
SSD,1994,-3130.4543,21944.049,15101.828,21291.887,18232.283,8637.66,1069042.8,148063.23,953332.8,311948.12
SSD,1995,-6757.829,38829.215,22792.59,43066.496,29550.422,14098.3,1051385.0,145061.28,946621.25,305451.6
SSD,1996,-14963.441,16756.107,11816.532,6006.3877,26779.977,15546.629,1020462.9,140122.27,945045.75,288928.6
SSD,1997,7292.256,15842.721,23425.465,12151.254,16133.209,7716.5957,992182.9,135560.88,949922.0,284418.4
SSD,1998,-36465.94,36434.156,8068.096,4532.287,44534.04,27373.701,969275.94,130715.305,936140.6,279784.5
SSD,1999,-1499.3845,11169.139,14389.953,7048.161,15889.334,8307.294,920814.06,123053.47,963339.9,275481.62
SSD,2000,-2249.818,10801.63,17522.164,6796.5947,19771.988,9297.162,906385.56,120455.58,955677.2,270986.84
SSD,2001,3935.0962,10448.511,22240.85,10407.233,18305.754,7001.454,894035.9,118020.65,949169.3,266442.28
SSD,2002,3466.185,7179.1216,20282.25,7027.483,16816.062,5361.3804,883010.9,115900.266,937493.75,262349.7
SSD,2003,13227.639,13982.64,28790.902,12675.408,15563.264,4650.838,872665.75,114123.74,926676.7,258398.84
SSD,2004,16338.443,13171.969,29929.652,13855.019,13591.207,4154.0586,864211.7,112715.266,906576.6,254016.97
SSD,2005,27100.496,16966.352,39515.777,17395.64,12415.255,2802.6096,856642.06,111210.375,884090.6,250026.39
SSD,2006,17988.492,12919.524,29015.473,13555.055,11026.981,2625.1191,849717.2,110079.78,852101.94,246740.45
SSD,2007,11743.839,12271.607,23003.004,11741.085,11259.158,4114.8945,842692.9,109058.03,830346.25,243636.11
SSD,2008,8136.2417,10048.271,20097.771,10285.074,11961.525,3789.2659,836576.75,108130.664,814679.5,240549.92
SSD,2009,5518.423,6741.6646,17139.113,6589.5464,11620.684,2873.9426,830735.06,107295.945,802823.0,237774.48
SSD,2010,5894.398,6419.1484,17009.21,5758.583,11114.809,2739.98,824729.9,106226.57,793656.8,235593.84
SSD,2011,8809.791,13965.189,22118.07,13454.965,13308.271,2911.0933,819593.44,105328.23,784822.44,233676.58
SSD,2012,-96533.36,210988.11,123130.336,96185.23,219663.72,124298.58,823660.2,104321.94,782411.44,232007.22
SSD,2013,4387.4136,54181.312,41599.086,20983.977,37211.67,47430.844,922241.7,26987.756,979894.0,226711.61
SSD,2014,-113187.945,87292.49,33663.926,12622.761,146851.88,68920.15,932193.44,22728.61,987506.75,222017.95
SSD,2015,-303596.62,179609.08,19366.643,8986.077,322963.3,152357.4,930935.56,17961.955,1109122.0,216114.86
SSD,2016,-418665.0,139807.36,24943.059,34300.32,443608.1,144345.81,909355.8,17574.887,1403920.0,212014.31
SSD,2017,-458327.0,132469.12,17595.955,6511.4785,475922.94,127926.75,884020.4,17571.383,1810281.4,132716.16
SSD,2018,-184285.11,95646.7,28108.744,10831.418,212393.92,87755.836,854623.8,16023.844,2250030.5,113864.96
SSD,2019,-8252.509,11852.41,30395.25,5977.4077,38647.75,11031.092,847727.8,15675.871,2423623.5,117366.26
SSD,2020,-5419.8115,22147.03,36320.438,8881.826,41740.258,17077.895,851096.56,14229.529,2427881.5,114341.3
SSD,2021,-12965.525,28752.418,37378.86,7985.6807,50344.387,19676.178,857505.75,15448.321,2432309.0,117646.016
SSD,2022,-10780.333,16784.924,36983.61,9607.435,47763.93,12886.814,865546.06,16758.014,2446035.2,120402.87
SSD,2023,-688627.0,246740.58,30432.008,6830.437,719058.94,245591.52,873311.3,20819.951,2458178.2,119287.086
SSD,2024,,,,,,,876183.9,21622.041,3143501.2,222876.77
STP,1990,-478.8202,429.9245,824.7055,228.17712,1303.5256,480.61844,3016.7231,792.0722,12422.731,5078.996
STP,1991,-768.545,1068.5653,1448.2048,169.30948,2216.75,1098.0255,3256.584,746.03107,12966.911,4969.918
STP,1992,-737.67737,728.23334,1848.8419,164.07126,2586.519,657.25745,3814.2344,665.7884,14134.825,4718.7188
STP,1993,-613.02856,619.11194,2236.9119,170.92981,2849.9404,449.092,4514.581,589.54816,15393.374,4590.1396
STP,1994,-778.82465,874.5932,2486.5913,165.00116,3265.4158,800.0891,5323.3496,551.8835,16626.715,4453.3335
STP,1995,-1168.1968,1303.9651,2744.6682,202.33026,3912.8657,1110.3442,6151.231,586.52325,18056.88,4479.6533
STP,1996,-1436.5408,1837.6288,2907.542,207.83452,4344.081,1765.3502,6987.407,637.9825,19886.818,4551.0273
STP,1997,-1477.8558,1296.4423,3082.431,196.46486,4560.286,1206.3605,7840.2056,680.50555,21994.08,5181.4434
STP,1998,-1551.5807,1102.391,3277.1035,207.4822,4828.6836,917.7735,8712.803,719.80145,24156.277,5554.7246
STP,1999,-1485.8323,1141.6705,3436.8335,190.02544,4922.6646,877.6581,9652.388,773.0477,26450.648,5480.347
STP,2000,-1508.4506,1405.1256,3568.4768,189.80316,5076.926,1153.2222,10619.645,831.9972,28697.514,5766.622
STP,2001,-1201.7711,1033.1316,3745.8909,210.99333,4947.6616,737.1677,11567.166,892.3967,30938.285,6503.6006
STP,2002,-1069.8939,1118.5002,3877.0835,209.31052,4946.9775,812.99744,12567.396,952.1016,32922.938,6903.411
