case,log10_Ljet,beta,halfOpenAngle_deg,inclination_deg
1,36.7099,0.5313,0.4661,27.5528
1,37.0362,0.4882,0.9798,29.2156
1,37.0645,0.4581,1.0652,27.5373
1,36.6916,0.4155,0.4689,29.9959
1,37.167,0.4317,1.3471,26.8638
1,36.5839,0.4052,0.3656,26.4191
1,36.5095,0.3684,0.2985,27.6741
1,37.0797,0.5204,1.1284,26.4849
1,36.8318,0.477,0.6683,28.0851
1,36.2187,0.3923,0.1446,28.4363
1,37.0759,0.4681,1.0962,29.089
1,36.9841,0.4423,0.8178,25.858
1,37.132,0.5263,1.1455,27.1008
1,36.3965,0.448,0.2439,28.1415
1,37.3308,0.6236,1.9514,26.7099
1,36.935,0.399,0.8588,26.7933
1,36.9665,0.528,0.8949,26.7359
1,36.7819,0.4941,0.6134,27.8912
1,37.0995,0.4988,1.0257,26.7138
1,36.6587,0.4618,0.382,26.3353
1,35.8326,0.5688,0.062,27.0913
1,37.1467,0.4319,1.3757,28.1397
1,36.9177,0.5227,0.7678,26.2932
1,36.1675,0.4755,0.14,28.1806
1,37.2615,0.5769,1.632,27.5484
1,36.7646,0.4448,0.5778,27.5243
1,37.1442,0.5721,1.2244,26.431
1,37.1056,0.4876,1.1539,29.0728
1,37.0296,0.5323,0.8829,27.5888
1,37.1193,0.4142,1.1348,27.0654
1,37.3305,0.6108,2.0434,28.1732
1,36.9995,0.6741,0.9767,28.3365
1,37.1263,0.5061,1.2805,27.8779
1,36.6265,0.6296,0.3924,26.8107
1,36.907,0.5166,0.7667,26.7988
1,36.7769,0.5251,0.5868,27.0736
1,36.9537,0.4964,0.826,29.7094
1,36.6414,0.4724,0.4021,28.0846
1,36.1472,0.4314,0.1281,28.0416
1,36.9812,0.5269,0.8634,28.4201
1,35.8597,0.4436,0.0688,26.7614
1,36.6399,0.4221,0.4116,27.6731
1,36.9601,0.6036,0.8624,27.3804
1,35.7835,0.4284,0.0554,26.5616
1,37.1282,0.4419,1.3597,27.1072
1,36.4369,0.4767,0.2352,27.7701
1,36.6607,0.4728,0.3755,25.7361
1,36.8638,0.4457,0.6376,27.5998
1,36.9423,0.4466,0.7768,26.607
1,37.1896,0.5792,1.476,26.9638
1,36.8742,0.5171,0.7487,29.1204
1,37.111,0.5209,1.0528,28.0692
1,37.1989,0.4464,1.4889,27.1
1,36.7471,0.5146,0.5165,26.9245
1,36.6585,0.4645,0.4308,27.1816
1,37.2509,0.495,1.6403,26.7355
1,37.1937,0.5019,1.2762,25.1144
1,37.195,0.5195,1.2594,26.5229
1,36.9121,0.4068,0.7835,28.6416
1,36.6705,0.5083,0.4453,28.0221
1,37.0033,0.4024,0.9631,26.8552
1,36.483,0.391,0.3363,29.5462
1,36.3512,0.402,0.2292,29.1936
1,35.9252,0.4496,0.079,26.9384
1,36.7413,0.4793,0.5669,28.2467
1,36.8257,0.4508,0.6508,28.2473
1,35.8906,0.5684,0.0661,26.4025
1,36.568,0.4352,0.3416,26.5134
1,36.7927,0.6138,0.5742,28.4624
1,37.1764,0.4087,1.3803,27.2006
1,37.1785,0.3973,1.404,27.262
1,37.0814,0.4836,1.1975,27.669
1,37.105,0.3841,1.4225,28.9565
1,36.8374,0.4466,0.6229,26.1938
1,36.9602,0.5807,0.8749,29.3888
1,37.1934,0.3681,1.251,28.0649
1,36.4822,0.4704,0.3035,27.4842
1,37.0914,0.5321,1.1982,26.6084
1,36.9708,0.4175,0.915,27.9382
1,37.1155,0.5757,1.1538,29.1901
1,36.7207,0.5272,0.4784,27.0039
1,37.0377,0.5039,0.9779,27.0094
1,37.0976,0.5906,1.1002,26.2221
1,36.7929,0.4182,0.6731,29.164
1,36.3552,0.4556,0.233,28.0766
1,35.9083,0.415,0.075,26.1673
1,36.9796,0.5502,0.8597,26.7696
1,37.0439,0.4806,1.0239,27.0312
1,35.8762,0.4434,0.0656,25.4331
1,37.2223,0.5619,1.4627,27.8383
1,37.2671,0.5964,1.5895,28.1455
1,37.1962,0.5196,1.3914,26.1051
1,37.2502,0.5007,1.566,26.8554
1,36.6497,0.4752,0.3839,27.2781
1,36.0994,0.4329,0.1244,27.0092
1,36.8518,0.46,0.701,28.8232
1,36.3063,0.491,0.1842,27.2507
1,36.6616,0.4628,0.4174,25.1805
1,35.9388,0.3576,0.0905,27.7058
1,36.8451,0.4592,0.7021,28.9978
1,36.7838,0.4824,0.5499,28.3356
1,36.568,0.4352,0.3416,26.5134
1,35.9026,0.5696,0.0645,26.4857
1,37.028,0.4533,0.9617,26.3177
1,36.8073,0.4716,0.6026,27.6682
1,35.8598,0.4296,0.0706,28.4431
1,37.1039,0.5807,1.1671,27.3051
1,37.3541,0.6267,1.9339,25.7251
1,36.7049,0.4713,0.458,27.3543
1,37.0264,0.4687,0.9081,27.1325
1,37.1085,0.5279,1.2314,27.7833
1,37.2082,0.5006,1.3905,26.2704
1,37.092,0.424,1.21,28.6397
1,36.754,0.4177,0.5385,28.602
1,37.0536,0.5034,1.0253,27.6106
1,36.7252,0.5469,0.4521,27.9485
1,36.9235,0.4827,0.7423,27.509
1,37.0386,0.5623,1.096,27.7662
1,36.914,0.5177,0.7465,28.5833
1,37.2076,0.5332,1.5936,27.7086
1,36.809,0.6121,0.6617,28.3755
1,37.0446,0.5016,0.9809,27.0501
1,36.6164,0.421,0.3711,27.5154
1,36.6954,0.4629,0.4704,26.8139
1,35.866,0.4665,0.0714,26.4446
1,36.925,0.501,0.7395,27.773
1,37.1671,0.567,1.3126,25.132
1,37.1712,0.4276,1.3781,29.0957
1,37.0192,0.4925,0.8853,26.4009
1,36.6334,0.4653,0.4161,27.4871
1,36.7992,0.508,0.5714,25.9577
1,36.6943,0.5428,0.4988,29.0796
1,37.2479,0.5076,1.7507,28.2443
1,36.8346,0.5195,0.6659,27.4131
1,36.8791,0.416,0.7755,27.9527
1,37.2177,0.4941,1.6674,27.5492
1,36.3544,0.4825,0.2334,28.1354
1,37.0307,0.3767,1.0446,28.2682
1,36.9527,0.3931,0.899,27.1546
1,36.6484,0.4696,0.4536,28.3371
1,36.483,0.391,0.3363,29.5462
1,37.2479,0.5404,1.5995,25.5699
1,36.2503,0.4055,0.1599,27.6059
1,37.0096,0.451,0.9756,27.023
1,35.7598,0.446,0.0541,26.668
1,37.187,0.536,1.3003,27.0847
1,36.8536,0.5056,0.7376,27.8001
1,36.2012,0.4045,0.1542,28.8475
1,36.0674,0.4385,0.1039,26.4631
1,36.5954,0.5569,0.3863,27.162
1,37.1837,0.4977,1.4553,26.0826
1,36.9659,0.4834,0.842,27.7162
1,36.9811,0.4818,0.823,27.7113
1,37.1575,0.4577,1.1928,27.9227
1,37.2528,0.5379,1.6467,26.9169
1,35.9343,0.4794,0.0839,26.7723
1,37.1542,0.5436,1.3075,29.4618
1,36.5924,0.6337,0.3608,26.4476
1,37.0857,0.6083,1.1419,26.4607
1,36.697,0.5077,0.4508,27.2734
1,36.8336,0.4569,0.6624,27.1544
1,35.7598,0.446,0.0541,26.668
1,36.1151,0.4355,0.1242,25.698
1,36.9898,0.3862,0.9446,26.5889
1,36.5601,0.6155,0.3466,27.443
1,36.9898,0.4087,1.0338,28.8177
1,36.6445,0.4278,0.4524,28.042
1,37.0499,0.3727,1.1487,27.9599
1,37.1856,0.4929,1.6259,27.439
1,35.91,0.5915,0.0753,26.9386
1,36.7013,0.454,0.4459,28.2908
1,36.8603,0.4962,0.6396,26.5373
1,35.8738,0.4135,0.0709,26.8692
1,36.5261,0.4528,0.3288,28.3681
1,36.418,0.4373,0.2311,26.7844
1,36.9405,0.4126,0.7967,28.2625
1,37.2439,0.5354,1.5014,27.2866
1,36.7645,0.4247,0.5651,26.7827
1,36.9328,0.4297,0.7449,27.5795
1,36.8527,0.5308,0.5914,24.7111
1,36.7929,0.4182,0.6731,29.164
1,35.9728,0.3916,0.0902,28.6644
1,36.1134,0.4434,0.1185,26.6479
1,36.5587,0.4058,0.3788,28.8429
1,37.2218,0.622,1.6385,28.7513
1,35.9434,0.5512,0.0801,26.3557
1,37.0319,0.4693,0.9741,27.0144
1,37.2099,0.4448,1.4483,26.2484
1,37.1828,0.4318,1.5502,28.3986
1,37.143,0.3635,1.3527,27.943
1,37.2452,0.6206,1.4946,26.6638
1,36.7143,0.5253,0.5067,27.4115
1,37.1638,0.3727,1.3627,26.6782
1,36.9191,0.509,0.7605,26.7615
1,37.203,0.4931,1.5404,27.3954
1,37.2325,0.5329,1.5856,27.415
1,37.1181,0.4619,1.1132,25.5352
1,36.4231,0.4989,0.2179,25.2986
1,37.2954,0.5905,1.6814,28.2228
1,35.9872,0.5507,0.0926,27.2085
1,37.1175,0.5498,1.2821,27.6138
1,36.8946,0.6005,0.7844,28.3864
1,36.8621,0.6445,0.6925,29.2564
1,37.1765,0.5033,1.5319,30.3351
1,36.0792,0.4442,0.106,27.2199
1,36.8618,0.4444,0.7336,26.4878
1,37.1571,0.5478,1.3145,27.1891
1,36.9958,0.3913,0.8948,26.9058
1,36.0933,0.4438,0.1116,26.6196
1,35.838,0.4737,0.0602,26.8254
1,36.9152,0.4686,0.7542,27.2023
1,36.8212,0.4622,0.5827,27.0622
1,36.7617,0.4806,0.5614,26.7565
1,37.0798,0.4636,1.0545,26.1088
1,36.8867,0.4686,0.6192,24.8173
1,37.1062,0.5125,1.2229,27.6393
1,37.2576,0.4861,1.5872,27.2137
1,37.1707,0.4558,1.291,26.8421
1,37.2627,0.452,1.6032,27.0754
1,36.5739,0.4415,0.3591,26.6787
1,35.9589,0.3863,0.0941,27.718
1,37.1416,0.4981,1.3502,27.7119
1,35.9649,0.6074,0.0799,26.3336
1,36.8256,0.4149,0.6589,28.5794
1,37.0977,0.4686,1.1176,27.9093
1,36.3547,0.4738,0.1984,26.4021
1,36.7142,0.4841,0.493,28.8492
1,37.1876,0.4194,1.4492,27.5538
1,35.8797,0.4483,0.0711,27.051
1,36.384,0.366,0.2446,27.8383
1,36.0474,0.5217,0.1062,27.3938
1,37.019,0.4485,0.9405,26.5606
1,36.8264,0.4801,0.6075,27.6467
1,37.0153,0.4588,0.9225,27.1395
1,37.1802,0.5244,1.4526,27.719
1,35.9728,0.4129,0.0814,25.9672
1,36.2119,0.4633,0.1635,27.8887
1,37.0873,0.5101,1.1516,27.4758
1,37.0891,0.5576,1.2645,27.6894
1,37.0331,0.3996,0.8401,26.9337
1,36.1788,0.4593,0.1319,26.7755
1,36.856,0.4692,0.6565,26.9663
1,36.7496,0.4164,0.491,27.6665
1,36.363,0.4116,0.2046,27.6406
1,37.2036,0.4614,1.462,27.4884
1,37.2895,0.5195,1.6722,27.2946
1,36.2592,0.4469,0.1692,26.8767
1,37.162,0.4342,1.3624,28.394
1,37.1427,0.5888,1.2436,28.0969
1,37.0967,0.4182,1.0849,26.9303
1,37.1814,0.4446,1.518,28.3966
1,36.9838,0.4701,0.9042,29.0842
1,37.0786,0.4715,1.146,29.3618
1,36.9008,0.3905,0.6687,26.0017
1,37.1871,0.5057,1.418,27.9907
1,36.1942,0.484,0.1276,25.8714
1,37.2748,0.5591,1.6505,28.841
1,37.3354,0.5434,2.103,27.7018
1,36.7718,0.4903,0.5725,28.0131
1,36.5656,0.4161,0.3706,28.4761
1,36.9587,0.5747,0.8134,26.7986
1,37.0355,0.4059,1.1053,27.367
1,36.5789,0.4574,0.3385,27.6973
1,37.1545,0.4882,1.4086,27.8304
1,36.9866,0.4747,0.9832,27.1016
1,35.7548,0.5929,0.0461,26.3734
1,36.4692,0.5208,0.2595,26.9267
1,36.2139,0.4476,0.1627,28.1065
1,36.9172,0.4853,0.7208,28.2735
1,36.7596,0.4694,0.5582,28.7547
1,36.0983,0.4658,0.1133,27.9756
1,37.2499,0.5142,1.499,27.2592
1,35.8077,0.4367,0.0585,26.2182
1,37.0261,0.4127,0.9338,26.4228
1,37.2209,0.506,1.4524,27.2497
1,36.859,0.4825,0.699,27.1176
1,35.8664,0.5516,0.0589,26.5053
1,36.4694,0.3981,0.2717,28.1179
1,36.1786,0.5362,0.1229,27.4218
1,37.1365,0.4895,1.2245,27.2664
1,35.8549,0.4553,0.0607,26.8256
1,36.6808,0.4958,0.4472,27.3322
1,36.6931,0.4054,0.4774,28.2009
1,35.8366,0.4593,0.0607,26.7959
1,37.0106,0.4288,0.9942,27.4316
1,36.9629,0.4803,0.8256,27.0714
1,36.8638,0.4031,0.7036,27.8189
1,36.8244,0.5025,0.6348,26.8349
1,36.9582,0.3775,0.8345,25.6598
1,37.109,0.4589,1.2141,26.8429
1,36.9116,0.4918,0.8271,28.0283
1,37.1139,0.4272,1.2871,28.461
1,35.8652,0.4236,0.0694,26.8312
1,37.0026,0.4502,0.8879,26.7567
1,36.677,0.3834,0.4494,28.0737
1,36.7645,0.4247,0.5651,26.7827
1,36.8221,0.3737,0.6607,27.2107
1,36.8786,0.4478,0.768,27.5085
1,36.6991,0.3935,0.5077,28.2559
1,36.9063,0.413,0.7368,28.0538
1,36.8718,0.4362,0.6636,26.7913
1,37.2124,0.6093,1.4403,27.2585
1,36.8081,0.4103,0.6129,26.2967
1,37.1242,0.5578,1.0516,25.8581
1,35.8726,0.4981,0.0667,26.3398
1,36.8657,0.5468,0.6516,27.2494
1,36.2682,0.4928,0.1802,27.0255
1,37.1566,0.3711,1.309,26.8626
1,36.2308,0.479,0.1555,28.421
1,37.1344,0.4083,1.2564,26.7652
1,36.2401,0.5103,0.1534,27.0768
1,37.148,0.4784,1.113,25.0081
1,37.0632,0.4556,1.0504,27.6848
1,36.9071,0.511,0.7582,27.5521
1,36.9829,0.4862,0.8594,28.1493
1,36.6552,0.4091,0.4443,27.8353
1,36.8297,0.4882,0.615,27.7013
1,37.1175,0.5652,1.1185,27.0139
1,36.9688,0.396,0.9204,26.7563
1,37.1323,0.4501,1.2814,27.6651
1,36.6611,0.3969,0.4564,27.4614
1,37.0888,0.4768,1.1755,27.306
1,36.801,0.4383,0.564,25.5391
1,37.1905,0.6225,1.3562,25.9021
1,37.2386,0.5151,1.6813,26.7738
1,36.7744,0.482,0.5461,27.3571
1,37.1344,0.5327,1.2981,28.2394
1,35.9108,0.5502,0.0698,26.8079
1,37.1839,0.501,1.2993,28.2617
1,37.2833,0.5392,1.64,26.8232
1,37.0692,0.5463,1.0732,26.1093
1,37.1126,0.5147,1.1975,27.475
1,37.3772,0.7058,2.3479,29.0474
1,37.0781,0.4012,1.0817,28.1704
1,37.2232,0.5528,1.4156,26.8756
1,36.0577,0.5245,0.1084,28.2759
1,36.9214,0.5021,0.8476,28.329
1,36.8657,0.4856,0.6758,27.8723
1,37.1701,0.5044,1.3478,24.9168
1,35.9845,0.4187,0.0827,26.6264
1,35.8906,0.5684,0.0661,26.4025
1,37.2304,0.4884,1.5543,27.2659
1,36.8917,0.486,0.727,26.7049
1,35.8598,0.4121,0.0736,28.1683
1,37.1667,0.4913,1.3963,26.4767
1,35.8755,0.449,0.0621,26.5526
1,36.6052,0.3924,0.4319,28.1942
1,36.6184,0.4809,0.3863,26.5032
1,37.0241,0.4802,0.9478,26.9004
1,36.5407,0.4779,0.3292,28.3187
1,37.1151,0.6064,1.1315,26.9098
1,36.3559,0.5937,0.1912,26.1219
1,37.0988,0.5003,1.0556,26.7445
1,37.0303,0.4845,1.0268,25.8143
1,37.1529,0.504,1.4222,27.8739
1,35.6585,0.507,0.0385,27.9573
1,37.0764,0.4856,1.1163,27.2177
1,37.1321,0.4982,1.3323,27.799
1,36.6844,0.4155,0.4045,25.3026
1,37.1383,0.456,1.241,24.6483
1,37.1437,0.4336,1.3107,27.3911
1,36.9328,0.4297,0.7449,27.5795
1,36.2339,0.4251,0.1747,29.1564
1,37.0505,0.5004,0.9647,27.4741
1,37.1227,0.4826,1.156,26.1068
1,36.8537,0.5159,0.7023,28.4412
1,36.9964,0.434,0.9291,27.3727
1,35.8549,0.4553,0.0607,26.8256
1,37.0426,0.4527,0.9896,27.8397
1,37.1775,0.5355,1.3068,26.8462
1,37.263,0.5372,1.6894,26.554
1,37.0503,0.4627,1.0716,27.0956
1,36.7776,0.484,0.5642,27.8082
1,36.3032,0.434,0.1928,28.6857
1,37.2797,0.5761,1.6569,26.8159
1,36.6071,0.4396,0.3649,28.47
1,37.1957,0.4195,1.5317,27.2351
1,35.8069,0.5823,0.0563,26.7714
1,36.9629,0.4077,0.9166,29.1551
1,37.1017,0.4085,1.1765,27.9955
1,36.9681,0.522,0.8495,26.4565
1,36.9369,0.5129,0.8013,27.9769
1,37.2328,0.5461,1.6339,28.1833
1,37.1286,0.4179,1.2262,24.3559
1,36.7106,0.4441,0.4956,29.4027
1,36.1506,0.4267,0.1378,27.0638
1,36.8951,0.4683,0.7619,28.3706
1,37.1846,0.4945,1.3296,26.4454
1,37.1056,0.4728,1.2096,27.3377
1,36.6838,0.5258,0.4662,27.0944
1,36.8886,0.438,0.7144,28.255
1,37.0943,0.4531,1.1067,27.7184
1,36.842,0.4178,0.623,27.6079
1,37.0538,0.5536,1.0082,26.8572
1,36.7396,0.5152,0.5156,27.5875
1,36.0679,0.6196,0.1054,27.5954
1,37.0781,0.4695,1.1455,27.1927
1,36.3316,0.6245,0.1816,26.9231
1,37.0602,0.476,0.9813,27.1731
1,36.8249,0.47,0.6571,28.0512
1,36.6938,0.4563,0.4646,28.7528
1,36.0663,0.5911,0.1034,27.5171
1,35.8856,0.5046,0.0704,26.4842
1,36.5314,0.4804,0.3237,28.5336
1,37.1579,0.3908,1.3577,26.1195
1,36.0402,0.4621,0.0936,27.4603
1,37.1533,0.4591,1.2867,26.417
1,36.3348,0.4795,0.2141,27.0352
1,36.2656,0.4996,0.1576,26.9124
1,36.5612,0.5197,0.3542,26.6044
1,37.0676,0.4379,1.1064,26.9266
1,37.0235,0.4538,0.9517,25.1992
1,37.1248,0.4264,1.2172,27.119
1,37.0259,0.4356,0.8538,27.3508
1,37.1173,0.5416,1.194,27.481
1,37.2078,0.4522,1.4693,27.3005
1,37.2484,0.512,1.64,26.0778
1,36.32,0.5104,0.1821,26.7305
1,36.8,0.5682,0.6153,29.1482
1,35.7945,0.5983,0.0486,27.0563
1,37.011,0.3767,1.0602,29.1477
1,37.2076,0.4995,1.4374,27.6409
1,35.789,0.4881,0.0614,27.2424
1,36.7334,0.5065,0.4686,27.6221
1,36.9209,0.4351,0.7977,27.2619
1,36.3679,0.6663,0.2154,27.0359
1,36.9507,0.4246,0.7946,27.3694
1,37.1975,0.4475,1.4182,26.16
1,37.2476,0.5341,1.6501,27.1039
1,35.8319,0.4676,0.0664,27.2224
1,36.2524,0.4534,0.1741,27.4695
1,36.3128,0.4305,0.2011,28.9661
1,36.3111,0.5057,0.1681,25.9416
1,36.9347,0.5294,0.7498,28.0782
1,36.7615,0.4509,0.5425,26.8488
1,36.8796,0.4737,0.7376,25.7501
1,36.7022,0.4047,0.4961,27.6255
1,37.088,0.4977,1.2355,27.0601
1,37.0193,0.5905,0.846,27.1973
1,36.6965,0.4614,0.4915,27.7023
1,36.5702,0.4205,0.3705,28.4378
1,37.1462,0.4956,1.2128,27.5252
1,36.5304,0.3508,0.2962,27.6585
1,36.6344,0.4042,0.3987,27.5465
1,36.3158,0.3878,0.1871,27.5123
1,36.7902,0.3928,0.5761,26.577
1,36.9322,0.4687,0.7825,27.1579
1,36.7269,0.4739,0.5028,27.756
1,37.0294,0.4796,0.9766,27.8704
1,37.0591,0.511,1.0633,28.9536
1,37.2304,0.5804,1.4823,25.7123
1,36.9285,0.4189,0.7229,26.0239
1,36.334,0.4093,0.22,26.8958
1,36.6265,0.4353,0.4381,27.7793
1,37.129,0.3844,1.2368,28.2501
1,37.1547,0.5469,1.3511,29.4373
1,37.1411,0.4918,1.19,27.0784
1,37.0249,0.4605,0.9209,26.9622
1,36.7795,0.463,0.5583,27.1946
1,36.9552,0.5248,0.7522,26.97
1,36.7969,0.3953,0.578,27.8474
1,36.9306,0.4002,0.7688,27.3332
1,37.0332,0.4737,1.0183,27.897
1,36.1503,0.5869,0.1246,26.4081
1,37.0025,0.5428,0.9491,27.8042
1,37.1206,0.4579,1.2629,28.8121
1,37.2518,0.6083,1.5882,28.2233
1,36.7477,0.4424,0.5505,27.2521
1,37.0726,0.4708,1.1476,28.5422
1,37.0844,0.4693,1.2793,28.192
1,36.9811,0.5957,0.8781,28.2663
1,36.9579,0.5116,0.734,27.8701
1,37.1626,0.4742,1.301,27.8851
1,37.1362,0.5387,1.2307,26.3239
1,37.1816,0.4538,1.4122,25.8355
1,37.2304,0.5157,1.6257,26.2302
1,36.7385,0.3997,0.5133,27.0543
1,37.0263,0.4101,0.9614,27.6301
1,37.0413,0.4928,1.0432,26.9515
1,36.1123,0.5197,0.1193,27.3434
1,36.9905,0.4096,0.9484,27.5038
1,37.2058,0.5169,1.4734,26.2551
1,36.8241,0.4605,0.66,27.8925
1,37.1622,0.4265,1.2232,27.88
1,36.1078,0.4695,0.1136,27.8116
1,36.7787,0.4822,0.5971,30.2972
1,35.8903,0.4718,0.0735,27.1883
1,36.9035,0.4306,0.7808,28.2258
1,36.5188,0.4376,0.29,27.145
1,37.2182,0.5034,1.4024,26.6484
1,37.1838,0.4548,1.416,28.0681
1,36.3349,0.5989,0.1925,27.2909
1,37.1457,0.4685,1.1799,26.9286
1,37.0384,0.4404,1.0119,26.2255
1,37.1291,0.4975,1.2094,27.8801
1,37.0401,0.4706,1.0875,29.0817
1,37.0395,0.4572,1.09,28.5076
1,37.2646,0.5393,1.5348,25.4112
1,36.2107,0.4666,0.1427,27.0082
1,37.0208,0.4832,0.9897,27.2658
1,37.109,0.3785,1.2116,28.8682
1,36.3564,0.5025,0.212,26.5001
1,35.8847,0.4823,0.0758,26.4034
1,36.1869,0.4197,0.1467,27.046
1,36.8709,0.4948,0.681,26.9824
1,37.1067,0.4942,1.1895,27.0527
1,37.1561,0.3887,1.3984,30.124
1,37.1736,0.5029,1.3024,25.7461
1,37.1334,0.4641,1.3137,27.2368
1,37.2377,0.4477,1.4832,28.2667
1,37.1585,0.4795,1.3366,27.0439
1,35.8771,0.4818,0.0644,26.5217
1,36.2388,0.3964,0.1739,29.0241
1,36.8362,0.469,0.6505,28.2089
1,37.0694,0.3792,0.9965,26.1848
1,35.9053,0.4671,0.0676,25.4741
1,36.8429,0.4803,0.7046,29.0635
1,35.9466,0.5515,0.0776,26.039
1,35.9122,0.5572,0.0706,26.4835
1,37.1634,0.379,1.2613,27.1449
1,37.0149,0.4961,0.8763,27.3446
1,36.3905,0.5035,0.2077,28.2577
1,37.1104,0.4809,1.1415,26.7327
1,36.035,0.4923,0.0962,27.2997
1,37.0515,0.4797,1.2122,30.0181
1,36.624,0.4497,0.3966,27.8436
1,37.0846,0.4832,1.2301,28.3558
1,37.1412,0.4849,1.218,26.132
1,37.222,0.5909,1.5633,28.0057
1,37.1918,0.5877,1.4765,28.5984
1,36.8877,0.428,0.7147,28.1992
1,36.8702,0.4505,0.719,25.1972
1,36.609,0.3913,0.4276,27.9103
1,36.7303,0.5622,0.511,27.6842
1,37.1746,0.4443,1.3701,27.865
1,37.0365,0.4275,1.1363,28.0568
1,37.0156,0.3858,0.8722,26.8398
1,37.1138,0.5276,1.1765,27.0936
1,37.2116,0.4739,1.4289,26.6317
1,36.8252,0.5042,0.5941,27.6085
1,35.8626,0.6013,0.0614,26.1956
1,36.7535,0.4924,0.5217,27.2345
1,37.0523,0.448,0.9958,27.4165
1,37.0853,0.3989,0.9768,27.2664
1,36.7475,0.4294,0.5384,28.5031
1,36.9447,0.4879,0.8324,27.8112
1,37.1723,0.4781,1.4331,27.1054
1,36.763,0.495,0.5101,25.9833
1,37.2049,0.4786,1.523,28.1233
1,36.8648,0.5081,0.6689,26.7293
1,37.1142,0.528,1.2361,27.743
1,37.2061,0.5115,1.6024,26.5664
1,36.4669,0.3875,0.3058,26.6411
1,36.7251,0.4141,0.4949,29.0207
1,36.5136,0.5527,0.2903,25.9381
1,37.2966,0.5891,1.6898,25.0215
1,37.1354,0.5049,1.3572,27.4219
1,36.755,0.4898,0.5612,27.2704
1,36.38,0.4605,0.2025,27.1626
1,36.9086,0.4388,0.9172,29.9124
1,36.779,0.449,0.5529,26.3869
1,37.0541,0.5266,1.0916,28.5556
1,36.9392,0.4331,0.8523,27.1333
1,37.0273,0.4257,1.0158,27.2022
1,36.8095,0.4581,0.6088,27.7999
1,37.0424,0.4888,1.0823,27.2531
1,36.1021,0.5529,0.1081,27.3523
1,37.0348,0.4849,1.0676,27.6307
1,36.7776,0.3981,0.5657,27.2138
1,37.1543,0.5559,1.3448,28.0269
1,37.1319,0.4209,1.3617,28.1734
1,36.925,0.4422,0.722,27.1618
1,36.9351,0.397,0.8774,26.8853
1,36.9037,0.4346,0.8137,27.0468
1,37.2033,0.5946,1.5629,27.3282
1,37.1612,0.4271,1.334,27.6706
1,37.1753,0.4042,1.4986,27.8624
1,37.0355,0.4859,1.1019,27.5904
1,36.1293,0.4504,0.1222,27.7949
1,35.8679,0.4374,0.0646,26.0663
1,37.0497,0.4286,0.9903,27.0775
1,35.922,0.5636,0.0684,26.0387
1,37.1751,0.4817,1.4098,28.572
1,36.6887,0.4877,0.5002,28.8458
1,36.8471,0.4996,0.6476,28.3739
1,36.7737,0.452,0.6538,29.8215
1,36.4615,0.5335,0.2961,27.7983
1,37.0195,0.4503,0.9886,28.6107
1,37.1458,0.4819,1.2032,27.9985
1,36.5563,0.4235,0.3364,27.1278
1,37.141,0.4911,1.229,26.9578
1,36.9737,0.4764,0.9453,28.1249
1,36.4713,0.5893,0.2753,27.0587
1,36.7139,0.4848,0.5089,27.4401
1,36.7842,0.4759,0.6178,26.9148
1,37.2102,0.6766,1.4266,26.605
1,37.2733,0.5926,1.4669,26.071
1,35.9316,0.5466,0.0734,28.0656
1,37.0069,0.4156,1.0209,28.5631
1,37.0852,0.4961,1.1506,27.5912
1,37.09,0.5163,1.172,26.462
1,37.0167,0.4937,1.0267,27.622
1,36.6097,0.4739,0.4173,26.5142
1,36.9091,0.4595,0.6188,25.0047
1,36.656,0.523,0.4272,27.6316
1,37.2479,0.5404,1.5995,25.5699
1,37.203,0.7343,1.6965,27.4573
1,36.0894,0.3871,0.1245,27.7883
1,37.2117,0.4231,1.5311,29.0094
1,37.1107,0.4504,1.24,27.4866
1,37.1303,0.4192,1.1373,27.769
1,36.8256,0.3971,0.7016,30.9351
1,37.2344,0.5516,1.482,26.54
1,36.9574,0.4745,0.8741,27.7762
1,37.2017,0.494,1.4792,28.3475
1,36.5896,0.435,0.3529,26.9024
1,37.0758,0.6052,1.0943,27.3473
1,36.913,0.456,0.7189,26.5922
1,37.0287,0.4518,0.8365,26.0735
1,36.6711,0.445,0.4341,28.251
1,36.5316,0.4868,0.317,28.5542
1,36.0939,0.4793,0.1134,27.7751
1,36.9742,0.4704,0.8676,29.4999
1,37.0124,0.427,1.0427,27.0816
1,36.4617,0.4564,0.2731,27.5898
1,37.0937,0.4579,1.126,25.8657
1,37.0926,0.5619,1.0467,25.8186
1,37.1123,0.4857,1.1701,26.6098
1,36.4145,0.45,0.2449,26.7871
1,36.341,0.4414,0.2013,25.8056
1,37.122,0.4691,1.2313,26.2686
1,37.0855,0.4523,1.0567,27.4327
1,37.1433,0.5459,1.2591,27.9591
1,36.8613,0.517,0.6877,28.0487
1,36.2578,0.4459,0.1689,28.2923
1,36.6538,0.5019,0.4069,27.2667
1,36.9645,0.4544,0.9436,28.628
1,36.7377,0.4837,0.5115,27.6082
1,36.5271,0.4315,0.3286,25.2202
1,36.8668,0.4914,0.7125,25.9937
1,37.0164,0.5319,1.0145,28.702
1,36.8747,0.4668,0.7261,27.8463
1,37.0082,0.4788,1.0125,27.4239
1,37.1237,0.5358,1.3434,28.8875
1,36.4193,0.4749,0.2153,24.8449
1,37.1923,0.4701,1.3457,28.5187
