city,storm_type_code,storm_type,domain,urban_or_rural,hour,count
Houston,IS,isolated,north,rural,0,61
Houston,IS,isolated,north,rural,1,80
Houston,IS,isolated,north,rural,2,45
Houston,IS,isolated,north,rural,3,41
Houston,IS,isolated,north,rural,4,22
Houston,IS,isolated,north,rural,5,17
Houston,IS,isolated,north,rural,6,13
Houston,IS,isolated,north,rural,7,2
Houston,IS,isolated,north,rural,8,2
Houston,IS,isolated,north,rural,9,2
Houston,IS,isolated,north,rural,10,1
Houston,IS,isolated,north,rural,11,0
Houston,IS,isolated,north,rural,12,0
Houston,IS,isolated,north,rural,13,0
Houston,IS,isolated,north,rural,14,0
Houston,IS,isolated,north,rural,15,0
Houston,IS,isolated,north,rural,16,0
Houston,IS,isolated,north,rural,17,0
Houston,IS,isolated,north,rural,18,0
Houston,IS,isolated,north,rural,19,0
Houston,IS,isolated,north,rural,20,0
Houston,IS,isolated,north,rural,21,0
Houston,IS,isolated,north,rural,22,0
Houston,IS,isolated,north,rural,23,1
Houston,TS,tropical,north,rural,0,0
Houston,TS,tropical,north,rural,1,0
Houston,TS,tropical,north,rural,2,0
Houston,TS,tropical,north,rural,3,0
Houston,TS,tropical,north,rural,4,0
Houston,TS,tropical,north,rural,5,0
Houston,TS,tropical,north,rural,6,0
Houston,TS,tropical,north,rural,7,0
Houston,TS,tropical,north,rural,8,1
Houston,TS,tropical,north,rural,9,0
Houston,TS,tropical,north,rural,10,0
Houston,TS,tropical,north,rural,11,0
Houston,TS,tropical,north,rural,12,0
Houston,TS,tropical,north,rural,13,1
Houston,TS,tropical,north,rural,14,0
Houston,TS,tropical,north,rural,15,1
Houston,TS,tropical,north,rural,16,0
Houston,TS,tropical,north,rural,17,0
Houston,TS,tropical,north,rural,18,1
Houston,TS,tropical,north,rural,19,0
Houston,TS,tropical,north,rural,20,1
Houston,TS,tropical,north,rural,21,0
Houston,TS,tropical,north,rural,22,0
Houston,TS,tropical,north,rural,23,0
Houston,WF,warm_front,north,rural,0,5
Houston,WF,warm_front,north,rural,1,1
Houston,WF,warm_front,north,rural,2,8
Houston,WF,warm_front,north,rural,3,10
Houston,WF,warm_front,north,rural,4,15
Houston,WF,warm_front,north,rural,5,12
Houston,WF,warm_front,north,rural,6,9
Houston,WF,warm_front,north,rural,7,20
Houston,WF,warm_front,north,rural,8,12
Houston,WF,warm_front,north,rural,9,4
Houston,WF,warm_front,north,rural,10,9
Houston,WF,warm_front,north,rural,11,8
Houston,WF,warm_front,north,rural,12,4
Houston,WF,warm_front,north,rural,13,3
Houston,WF,warm_front,north,rural,14,9
Houston,WF,warm_front,north,rural,15,2
Houston,WF,warm_front,north,rural,16,4
Houston,WF,warm_front,north,rural,17,3
Houston,WF,warm_front,north,rural,18,3
Houston,WF,warm_front,north,rural,19,0
Houston,WF,warm_front,north,rural,20,5
Houston,WF,warm_front,north,rural,21,0
Houston,WF,warm_front,north,rural,22,1
Houston,WF,warm_front,north,rural,23,0
Houston,CF,cold_front,north,rural,0,4
Houston,CF,cold_front,north,rural,1,5
Houston,CF,cold_front,north,rural,2,15
Houston,CF,cold_front,north,rural,3,10
Houston,CF,cold_front,north,rural,4,14
Houston,CF,cold_front,north,rural,5,20
Houston,CF,cold_front,north,rural,6,26
Houston,CF,cold_front,north,rural,7,18
Houston,CF,cold_front,north,rural,8,13
Houston,CF,cold_front,north,rural,9,18
Houston,CF,cold_front,north,rural,10,21
Houston,CF,cold_front,north,rural,11,13
Houston,CF,cold_front,north,rural,12,11
Houston,CF,cold_front,north,rural,13,6
Houston,CF,cold_front,north,rural,14,13
Houston,CF,cold_front,north,rural,15,3
Houston,CF,cold_front,north,rural,16,8
Houston,CF,cold_front,north,rural,17,5
Houston,CF,cold_front,north,rural,18,2
Houston,CF,cold_front,north,rural,19,5
Houston,CF,cold_front,north,rural,20,2
Houston,CF,cold_front,north,rural,21,1
Houston,CF,cold_front,north,rural,22,3
Houston,CF,cold_front,north,rural,23,1
Houston,SC,single_cell,south,rural,0,2394
Houston,SC,single_cell,south,rural,1,783
Houston,SC,single_cell,south,rural,2,111
Houston,SC,single_cell,south,rural,3,22
Houston,SC,single_cell,south,rural,4,5
Houston,SC,single_cell,south,rural,5,0
Houston,SC,single_cell,south,rural,6,0
Houston,SC,single_cell,south,rural,7,0
Houston,SC,single_cell,south,rural,8,0
Houston,SC,single_cell,south,rural,9,0
Houston,SC,single_cell,south,rural,10,0
Houston,SC,single_cell,south,rural,11,0
Houston,SC,single_cell,south,rural,12,0
Houston,SC,single_cell,south,rural,13,0
Houston,SC,single_cell,south,rural,14,0
Houston,SC,single_cell,south,rural,15,0
Houston,SC,single_cell,south,rural,16,0
Houston,SC,single_cell,south,rural,17,0
Houston,SC,single_cell,south,rural,18,0
Houston,SC,single_cell,south,rural,19,0
Houston,SC,single_cell,south,rural,20,0
Houston,SC,single_cell,south,rural,21,0
Houston,SC,single_cell,south,rural,22,0
Houston,SC,single_cell,south,rural,23,0
Houston,IS,isolated,south,rural,0,53
Houston,IS,isolated,south,rural,1,80
Houston,IS,isolated,south,rural,2,52
Houston,IS,isolated,south,rural,3,36
Houston,IS,isolated,south,rural,4,33
Houston,IS,isolated,south,rural,5,18
Houston,IS,isolated,south,rural,6,12
Houston,IS,isolated,south,rural,7,6
Houston,IS,isolated,south,rural,8,4
Houston,IS,isolated,south,rural,9,2
Houston,IS,isolated,south,rural,10,2
Houston,IS,isolated,south,rural,11,4
Houston,IS,isolated,south,rural,12,1
Houston,IS,isolated,south,rural,13,1
Houston,IS,isolated,south,rural,14,0
Houston,IS,isolated,south,rural,15,1
Houston,IS,isolated,south,rural,16,0
Houston,IS,isolated,south,rural,17,0
Houston,IS,isolated,south,rural,18,2
Houston,IS,isolated,south,rural,19,1
Houston,IS,isolated,south,rural,20,0
Houston,IS,isolated,south,rural,21,0
Houston,IS,isolated,south,rural,22,1
Houston,IS,isolated,south,rural,23,0
Houston,TS,tropical,south,rural,0,0
Houston,TS,tropical,south,rural,1,0
Houston,TS,tropical,south,rural,2,0
Houston,TS,tropical,south,rural,3,0
Houston,TS,tropical,south,rural,4,0
Houston,TS,tropical,south,rural,5,0
Houston,TS,tropical,south,rural,6,0
Houston,TS,tropical,south,rural,7,0
Houston,TS,tropical,south,rural,8,0
Houston,TS,tropical,south,rural,9,1
Houston,TS,tropical,south,rural,10,0
Houston,TS,tropical,south,rural,11,0
Houston,TS,tropical,south,rural,12,0
Houston,TS,tropical,south,rural,13,0
Houston,TS,tropical,south,rural,14,0
Houston,TS,tropical,south,rural,15,2
Houston,TS,tropical,south,rural,16,3
Houston,TS,tropical,south,rural,17,0
Houston,TS,tropical,south,rural,18,0
Houston,TS,tropical,south,rural,19,0
Houston,TS,tropical,south,rural,20,2
Houston,TS,tropical,south,rural,21,2
Houston,TS,tropical,south,rural,22,0
Houston,TS,tropical,south,rural,23,0
Houston,WF,warm_front,south,rural,0,4
Houston,WF,warm_front,south,rural,1,3
Houston,WF,warm_front,south,rural,2,5
Houston,WF,warm_front,south,rural,3,7
Houston,WF,warm_front,south,rural,4,11
Houston,WF,warm_front,south,rural,5,8
Houston,WF,warm_front,south,rural,6,13
Houston,WF,warm_front,south,rural,7,8
Houston,WF,warm_front,south,rural,8,8
Houston,WF,warm_front,south,rural,9,6
Houston,WF,warm_front,south,rural,10,10
Houston,WF,warm_front,south,rural,11,10
Houston,WF,warm_front,south,rural,12,8
Houston,WF,warm_front,south,rural,13,2
Houston,WF,warm_front,south,rural,14,5
Houston,WF,warm_front,south,rural,15,4
Houston,WF,warm_front,south,rural,16,1
Houston,WF,warm_front,south,rural,17,3
Houston,WF,warm_front,south,rural,18,2
Houston,WF,warm_front,south,rural,19,1
Houston,WF,warm_front,south,rural,20,3
Houston,WF,warm_front,south,rural,21,1
Houston,WF,warm_front,south,rural,22,1
Houston,WF,warm_front,south,rural,23,1
Houston,CF,cold_front,south,rural,0,0
Houston,CF,cold_front,south,rural,1,7
Houston,CF,cold_front,south,rural,2,6
Houston,CF,cold_front,south,rural,3,2
Houston,CF,cold_front,south,rural,4,4
Houston,CF,cold_front,south,rural,5,6
Houston,CF,cold_front,south,rural,6,7
Houston,CF,cold_front,south,rural,7,8
Houston,CF,cold_front,south,rural,8,11
Houston,CF,cold_front,south,rural,9,13
Houston,CF,cold_front,south,rural,10,12
Houston,CF,cold_front,south,rural,11,10
Houston,CF,cold_front,south,rural,12,10
Houston,CF,cold_front,south,rural,13,8
Houston,CF,cold_front,south,rural,14,9
Houston,CF,cold_front,south,rural,15,10
Houston,CF,cold_front,south,rural,16,5
Houston,CF,cold_front,south,rural,17,2
Houston,CF,cold_front,south,rural,18,3
Houston,CF,cold_front,south,rural,19,0
Houston,CF,cold_front,south,rural,20,1
Houston,CF,cold_front,south,rural,21,0
Houston,CF,cold_front,south,rural,22,0
Houston,CF,cold_front,south,rural,23,1
Houston,SC,single_cell,east,rural,0,2984
Houston,SC,single_cell,east,rural,1,1205
Houston,SC,single_cell,east,rural,2,181
Houston,SC,single_cell,east,rural,3,41
Houston,SC,single_cell,east,rural,4,11
Houston,SC,single_cell,east,rural,5,0
Houston,SC,single_cell,east,rural,6,0
Houston,SC,single_cell,east,rural,7,0
Houston,SC,single_cell,east,rural,8,0
Houston,SC,single_cell,east,rural,9,0
Houston,SC,single_cell,east,rural,10,0
Houston,SC,single_cell,east,rural,11,0
Houston,SC,single_cell,east,rural,12,0
Houston,SC,single_cell,east,rural,13,0
Houston,SC,single_cell,east,rural,14,0
Houston,SC,single_cell,east,rural,15,0
Houston,SC,single_cell,east,rural,16,0
Houston,SC,single_cell,east,rural,17,0
Houston,SC,single_cell,east,rural,18,0
Houston,SC,single_cell,east,rural,19,0
Houston,SC,single_cell,east,rural,20,0
Houston,SC,single_cell,east,rural,21,0
Houston,SC,single_cell,east,rural,22,0
Houston,SC,single_cell,east,rural,23,0
Houston,IS,isolated,east,rural,0,102
Houston,IS,isolated,east,rural,1,129
Houston,IS,isolated,east,rural,2,80
Houston,IS,isolated,east,rural,3,63
Houston,IS,isolated,east,rural,4,46
Houston,IS,isolated,east,rural,5,36
Houston,IS,isolated,east,rural,6,19
Houston,IS,isolated,east,rural,7,5
Houston,IS,isolated,east,rural,8,5
Houston,IS,isolated,east,rural,9,2
Houston,IS,isolated,east,rural,10,2
Houston,IS,isolated,east,rural,11,0
Houston,IS,isolated,east,rural,12,0
Houston,IS,isolated,east,rural,13,0
Houston,IS,isolated,east,rural,14,1
Houston,IS,isolated,east,rural,15,0
Houston,IS,isolated,east,rural,16,0
Houston,IS,isolated,east,rural,17,0
Houston,IS,isolated,east,rural,18,0
Houston,IS,isolated,east,rural,19,0
Houston,IS,isolated,east,rural,20,0
Houston,IS,isolated,east,rural,21,0
Houston,IS,isolated,east,rural,22,0
Houston,IS,isolated,east,rural,23,0
Houston,TS,tropical,east,rural,0,0
Houston,TS,tropical,east,rural,1,0
Houston,TS,tropical,east,rural,2,0
Houston,TS,tropical,east,rural,3,0
Houston,TS,tropical,east,rural,4,0
Houston,TS,tropical,east,rural,5,0
Houston,TS,tropical,east,rural,6,0
Houston,TS,tropical,east,rural,7,0
Houston,TS,tropical,east,rural,8,0
Houston,TS,tropical,east,rural,9,0
Houston,TS,tropical,east,rural,10,0
Houston,TS,tropical,east,rural,11,0
Houston,TS,tropical,east,rural,12,1
Houston,TS,tropical,east,rural,13,0
Houston,TS,tropical,east,rural,14,0
Houston,TS,tropical,east,rural,15,0
Houston,TS,tropical,east,rural,16,1
Houston,TS,tropical,east,rural,17,0
Houston,TS,tropical,east,rural,18,0
Houston,TS,tropical,east,rural,19,0
Houston,TS,tropical,east,rural,20,0
Houston,TS,tropical,east,rural,21,2
Houston,TS,tropical,east,rural,22,0
Houston,TS,tropical,east,rural,23,0
Houston,WF,warm_front,east,rural,0,20
Houston,WF,warm_front,east,rural,1,14
Houston,WF,warm_front,east,rural,2,12
Houston,WF,warm_front,east,rural,3,12
Houston,WF,warm_front,east,rural,4,18
Houston,WF,warm_front,east,rural,5,11
Houston,WF,warm_front,east,rural,6,22
Houston,WF,warm_front,east,rural,7,11
Houston,WF,warm_front,east,rural,8,12
Houston,WF,warm_front,east,rural,9,4
Houston,WF,warm_front,east,rural,10,15
Houston,WF,warm_front,east,rural,11,11
Houston,WF,warm_front,east,rural,12,5
Houston,WF,warm_front,east,rural,13,11
Houston,WF,warm_front,east,rural,14,7
Houston,WF,warm_front,east,rural,15,3
Houston,WF,warm_front,east,rural,16,3
Houston,WF,warm_front,east,rural,17,4
Houston,WF,warm_front,east,rural,18,1
Houston,WF,warm_front,east,rural,19,4
Houston,WF,warm_front,east,rural,20,2
Houston,WF,warm_front,east,rural,21,2
Houston,WF,warm_front,east,rural,22,2
Houston,WF,warm_front,east,rural,23,0
Houston,CF,cold_front,east,rural,0,6
Houston,CF,cold_front,east,rural,1,9
Houston,CF,cold_front,east,rural,2,9
Houston,CF,cold_front,east,rural,3,10
Houston,CF,cold_front,east,rural,4,13
Houston,CF,cold_front,east,rural,5,24
Houston,CF,cold_front,east,rural,6,20
Houston,CF,cold_front,east,rural,7,26
Houston,CF,cold_front,east,rural,8,13
Houston,CF,cold_front,east,rural,9,20
Houston,CF,cold_front,east,rural,10,19
Houston,CF,cold_front,east,rural,11,21
Houston,CF,cold_front,east,rural,12,12
Houston,CF,cold_front,east,rural,13,15
Houston,CF,cold_front,east,rural,14,6
Houston,CF,cold_front,east,rural,15,4
Houston,CF,cold_front,east,rural,16,10
Houston,CF,cold_front,east,rural,17,2
Houston,CF,cold_front,east,rural,18,3
Houston,CF,cold_front,east,rural,19,2
Houston,CF,cold_front,east,rural,20,3
Houston,CF,cold_front,east,rural,21,1
Houston,CF,cold_front,east,rural,22,0
Houston,CF,cold_front,east,rural,23,3
Houston,SC,single_cell,west,rural,0,1749
Houston,SC,single_cell,west,rural,1,730
Houston,SC,single_cell,west,rural,2,132
Houston,SC,single_cell,west,rural,3,21
Houston,SC,single_cell,west,rural,4,2
Houston,SC,single_cell,west,rural,5,0
Houston,SC,single_cell,west,rural,6,0
Houston,SC,single_cell,west,rural,7,0
Houston,SC,single_cell,west,rural,8,0
Houston,SC,single_cell,west,rural,9,0
Houston,SC,single_cell,west,rural,10,0
Houston,SC,single_cell,west,rural,11,0
Houston,SC,single_cell,west,rural,12,0
Houston,SC,single_cell,west,rural,13,0
Houston,SC,single_cell,west,rural,14,0
Houston,SC,single_cell,west,rural,15,0
Houston,SC,single_cell,west,rural,16,0
Houston,SC,single_cell,west,rural,17,0
Houston,SC,single_cell,west,rural,18,0
Houston,SC,single_cell,west,rural,19,0
Houston,SC,single_cell,west,rural,20,0
Houston,SC,single_cell,west,rural,21,0
Houston,SC,single_cell,west,rural,22,0
Houston,SC,single_cell,west,rural,23,0
Houston,IS,isolated,west,rural,0,62
Houston,IS,isolated,west,rural,1,97
Houston,IS,isolated,west,rural,2,57
Houston,IS,isolated,west,rural,3,51
Houston,IS,isolated,west,rural,4,33
Houston,IS,isolated,west,rural,5,21
Houston,IS,isolated,west,rural,6,9
Houston,IS,isolated,west,rural,7,6
Houston,IS,isolated,west,rural,8,7
Houston,IS,isolated,west,rural,9,1
Houston,IS,isolated,west,rural,10,3
Houston,IS,isolated,west,rural,11,0
Houston,IS,isolated,west,rural,12,0
Houston,IS,isolated,west,rural,13,0
Houston,IS,isolated,west,rural,14,0
Houston,IS,isolated,west,rural,15,1
Houston,IS,isolated,west,rural,16,0
Houston,IS,isolated,west,rural,17,0
Houston,IS,isolated,west,rural,18,0
Houston,IS,isolated,west,rural,19,0
Houston,IS,isolated,west,rural,20,0
Houston,IS,isolated,west,rural,21,0
Houston,IS,isolated,west,rural,22,0
Houston,IS,isolated,west,rural,23,0
Houston,TS,tropical,west,rural,0,0
Houston,TS,tropical,west,rural,1,0
Houston,TS,tropical,west,rural,2,0
Houston,TS,tropical,west,rural,3,0
Houston,TS,tropical,west,rural,4,0
Houston,TS,tropical,west,rural,5,0
Houston,TS,tropical,west,rural,6,0
Houston,TS,tropical,west,rural,7,0
Houston,TS,tropical,west,rural,8,0
Houston,TS,tropical,west,rural,9,0
Houston,TS,tropical,west,rural,10,0
Houston,TS,tropical,west,rural,11,1
Houston,TS,tropical,west,rural,12,0
Houston,TS,tropical,west,rural,13,1
Houston,TS,tropical,west,rural,14,1
Houston,TS,tropical,west,rural,15,0
Houston,TS,tropical,west,rural,16,0
Houston,TS,tropical,west,rural,17,3
Houston,TS,tropical,west,rural,18,1
Houston,TS,tropical,west,rural,19,0
Houston,TS,tropical,west,rural,20,0
Houston,TS,tropical,west,rural,21,1
Houston,TS,tropical,west,rural,22,0
Houston,TS,tropical,west,rural,23,1
Houston,WF,warm_front,west,rural,0,2
Houston,WF,warm_front,west,rural,1,9
Houston,WF,warm_front,west,rural,2,7
Houston,WF,warm_front,west,rural,3,14
Houston,WF,warm_front,west,rural,4,6
Houston,WF,warm_front,west,rural,5,15
Houston,WF,warm_front,west,rural,6,9
Houston,WF,warm_front,west,rural,7,9
Houston,WF,warm_front,west,rural,8,12
Houston,WF,warm_front,west,rural,9,13
Houston,WF,warm_front,west,rural,10,5
Houston,WF,warm_front,west,rural,11,6
Houston,WF,warm_front,west,rural,12,8
Houston,WF,warm_front,west,rural,13,9
Houston,WF,warm_front,west,rural,14,6
Houston,WF,warm_front,west,rural,15,1
Houston,WF,warm_front,west,rural,16,5
Houston,WF,warm_front,west,rural,17,0
Houston,WF,warm_front,west,rural,18,0
Houston,WF,warm_front,west,rural,19,5
Houston,WF,warm_front,west,rural,20,0
Houston,WF,warm_front,west,rural,21,1
Houston,WF,warm_front,west,rural,22,0
Houston,WF,warm_front,west,rural,23,0
Houston,CF,cold_front,west,rural,0,7
Houston,CF,cold_front,west,rural,1,8
Houston,CF,cold_front,west,rural,2,7
Houston,CF,cold_front,west,rural,3,8
Houston,CF,cold_front,west,rural,4,17
Houston,CF,cold_front,west,rural,5,15
Houston,CF,cold_front,west,rural,6,19
Houston,CF,cold_front,west,rural,7,18
Houston,CF,cold_front,west,rural,8,20
Houston,CF,cold_front,west,rural,9,20
Houston,CF,cold_front,west,rural,10,15
Houston,CF,cold_front,west,rural,11,13
Houston,CF,cold_front,west,rural,12,15
Houston,CF,cold_front,west,rural,13,9
Houston,CF,cold_front,west,rural,14,3
Houston,CF,cold_front,west,rural,15,4
Houston,CF,cold_front,west,rural,16,6
Houston,CF,cold_front,west,rural,17,4
Houston,CF,cold_front,west,rural,18,6
Houston,CF,cold_front,west,rural,19,1
Houston,CF,cold_front,west,rural,20,1
Houston,CF,cold_front,west,rural,21,1
Houston,CF,cold_front,west,rural,22,1
Houston,CF,cold_front,west,rural,23,1
