anio,mes,dia,periodo,fuerza,inclinacion,latitud
1773,3,20,1755-1784,0.711,-0.039,0.524
1773,3,21,1755-1784,-0.433,0.245,0.201
1773,3,22,1755-1784,0.124,-0.374,0.88
1773,3,23,1755-1784,2.069,-0.094,0.739
1773,3,24,1755-1784,1.551,-0.207,0.646
1773,3,25,1755-1784,1.638,0.41,0.155
1773,3,26,1755-1784,0.782,1.453,-0.466
1773,3,27,1755-1784,-1.04,1.676,-0.414
1773,3,28,1755-1784,-1.382,-2.343,-0.299
1773,3,29,1755-1784,-0.761,-3.07,0.03
1773,3,30,1755-1784,-0.167,-2.959,-0.072
1773,3,31,1755-1784,0.487,0.813,0.019
1773,4,1,1755-1784,-0.584,1.304,-0.84
1773,4,2,1755-1784,-0.798,1.035,-0.779
1773,4,3,1755-1784,-2.022,0.661,-1.236
1773,4,4,1755-1784,-0.467,-0.042,-1.503
1773,4,5,1755-1784,0.132,-0.167,-1.462
1773,4,6,1755-1784,0.05,-0.667,-1.084
1773,4,7,1755-1784,-0.394,-0.229,-0.411
1773,4,8,1755-1784,-0.264,-0.52,0.156
1773,4,9,1755-1784,-1.59,0.092,0.748
1773,4,10,1755-1784,-1.112,-0.108,0.672
1773,4,11,1755-1784,-0.423,-0.313,0.313
1773,4,12,1755-1784,-0.408,-0.397,-0.159
1773,4,13,1755-1784,-0.131,-0.248,-0.205
1773,4,14,1755-1784,-0.784,-0.238,-0.254
1773,4,15,1755-1784,-0.661,-0.943,-0.606
1773,4,16,1755-1784,-1.003,-0.499,-0.779
1773,4,17,1755-1784,-1.155,0.401,-0.193
1773,4,18,1755-1784,-0.848,-0.415,0.048
1773,4,19,1755-1784,-0.178,0.036,0.048
1773,4,20,1755-1784,0.649,-0.19,0.377
1773,4,21,1755-1784,0.934,-0.544,0.444
1773,4,22,1755-1784,1.336,0.979,0.608
1773,4,23,1755-1784,0.245,0.836,0.882
1773,4,24,1755-1784,0.007,0.896,0.963
1773,4,25,1755-1784,-0.728,0.687,0.571
1773,4,26,1755-1784,-1.805,0.516,0.752
1773,4,27,1755-1784,-0.781,0.655,0.966
1773,4,28,1755-1784,0.578,0.907,0.51
1773,4,29,1755-1784,1.042,1.089,0.191
1773,4,30,1755-1784,0.642,1.219,-0.077
1773,11,1,1755-1784,-1.355,1.254,-0.926
1773,11,2,1755-1784,-0.455,0.71,-0.225
1773,11,3,1755-1784,-0.04,-0.66,0.0
1773,11,4,1755-1784,-0.505,-0.524,-0.361
1773,11,5,1755-1784,-1.179,0.121,-0.249
1773,11,6,1755-1784,-1.009,-0.208,-0.169
1773,11,7,1755-1784,-0.344,-0.874,-0.411
1773,11,8,1755-1784,-0.489,-1.01,-1.023
1773,11,9,1755-1784,-0.838,-1.294,-1.574
1773,11,10,1755-1784,-1.141,-0.421,-1.353
1773,11,11,1755-1784,0.122,-0.574,-1.261
1773,11,12,1755-1784,-0.515,-1.608,-2.411
1773,11,13,1755-1784,-2.128,0.531,-1.963
1773,11,14,1755-1784,-1.225,0.84,-0.696
1773,11,15,1755-1784,-0.576,-0.636,-0.576
1773,11,16,1755-1784,-2.623,0.425,-0.757
1773,11,17,1755-1784,-3.0,0.177,0.282
1773,11,18,1755-1784,-1.527,0.088,0.441
1773,11,19,1755-1784,-1.7,0.664,0.377
1773,11,20,1755-1784,-2.03,0.724,0.497
1773,11,21,1755-1784,-1.011,0.279,0.418
1773,11,22,1755-1784,-1.189,-0.08,-0.01
1773,11,23,1755-1784,-2.539,0.076,-0.392
1773,11,24,1755-1784,-3.311,-0.418,-0.738
1773,11,25,1755-1784,-3.606,-0.018,-0.943
1773,11,26,1755-1784,-2.269,0.834,-0.212
1773,11,27,1755-1784,-0.887,0.773,0.827
1773,11,28,1755-1784,0.128,0.342,1.003
1773,11,29,1755-1784,0.254,0.317,1.021
1773,11,30,1755-1784,1.342,1.262,0.691
1773,12,1,1755-1784,2.341,1.254,0.64
1773,12,2,1755-1784,3.2,1.523,0.301
1773,12,3,1755-1784,2.6,1.042,0.242
1773,12,4,1755-1784,2.191,0.46,-0.056
1773,12,5,1755-1784,1.916,0.39,-0.691
1773,12,6,1755-1784,0.651,0.086,-1.119
1773,12,7,1755-1784,-2.43,0.676,-0.99
1773,12,8,1755-1784,-1.744,0.702,-0.727
1773,12,9,1755-1784,-2.15,0.581,-0.582
1773,12,10,1755-1784,-2.077,0.425,-0.536
1773,12,11,1755-1784,-0.525,-0.198,-0.053
1773,12,12,1755-1784,-0.858,-0.943,0.269
1773,12,13,1755-1784,-0.714,-1.434,0.25
1773,12,14,1755-1784,-1.08,-0.971,0.269
1773,12,15,1755-1784,-0.743,-0.965,0.415
1773,12,16,1755-1784,-0.657,-1.238,0.243
1773,12,17,1755-1784,-1.008,-0.914,-0.489
1773,12,18,1755-1784,-1.344,-0.114,-0.999
1773,12,19,1755-1784,-0.681,-0.349,-1.011
1773,12,20,1755-1784,-0.546,-0.646,-1.49
1773,12,21,1755-1784,0.082,-0.711,-0.962
1773,12,22,1755-1784,0.552,-0.479,-1.357
1773,12,23,1755-1784,-1.192,-0.276,-1.501
1773,12,24,1755-1784,-0.983,-0.58,-1.006
1773,12,25,1755-1784,-1.743,-0.303,-0.464
1773,12,26,1755-1784,-1.826,0.019,-0.009
1773,12,27,1755-1784,-0.942,-0.436,0.605
1773,12,28,1755-1784,1.086,-0.702,0.186
1773,12,29,1755-1784,2.141,0.91,-0.922
1773,12,30,1755-1784,1.954,1.683,-2.115
1773,12,31,1755-1784,-0.559,2.28,-2.376
1774,1,1,1755-1784,-0.68,1.843,-1.996
1774,1,2,1755-1784,-1.429,0.853,-1.817
1774,1,3,1755-1784,-2.749,1.569,-1.002
1774,1,4,1755-1784,-0.436,1.282,-0.196
1774,1,5,1755-1784,0.236,1.225,0.237
1774,1,6,1755-1784,2.646,0.322,0.18
1774,1,7,1755-1784,1.189,0.26,-0.976
1774,1,8,1755-1784,-0.254,1.35,-0.781
1774,1,9,1755-1784,0.468,0.039,-1.145
1774,1,10,1755-1784,-0.58,0.461,-0.26
1774,1,11,1755-1784,-0.716,0.096,-0.417
1774,1,12,1755-1784,-1.161,0.095,-0.557
1774,1,13,1755-1784,-0.556,-0.417,-1.15
1774,1,14,1755-1784,-1.26,-1.855,-2.2
1774,1,15,1755-1784,-1.331,-0.197,-1.915
1774,1,16,1755-1784,0.108,-0.776,-1.578
1774,1,17,1755-1784,-0.15,-0.908,-2.049
1774,1,18,1755-1784,0.287,0.415,-2.541
1774,1,19,1755-1784,-0.406,2.016,-1.06
1774,1,20,1755-1784,0.932,0.858,-0.993
1774,1,21,1755-1784,-0.37,0.657,-0.586
1774,1,22,1755-1784,0.787,-0.342,-0.39
1774,1,23,1755-1784,1.043,-1.816,-1.655
1774,1,24,1755-1784,-0.607,-0.812,-2.599
1774,1,25,1755-1784,0.43,0.954,-1.786
1774,1,26,1755-1784,0.464,-0.51,-1.123
1774,1,27,1755-1784,0.528,-0.607,-1.088
1774,1,28,1755-1784,0.088,0.067,-1.264
1774,1,29,1755-1784,-0.795,-0.09,-0.935
1774,1,30,1755-1784,-1.298,1.004,-0.524
1774,1,31,1755-1784,-1.011,0.975,0.014
1774,2,1,1755-1784,-2.03,0.897,0.097
1774,2,2,1755-1784,-2.568,1.022,0.856
1774,2,3,1755-1784,-2.021,1.002,1.227
1774,2,4,1755-1784,-0.314,0.789,1.585
1774,2,5,1755-1784,1.044,1.444,1.077
1774,2,6,1755-1784,1.576,1.71,0.406
1774,2,7,1755-1784,1.099,1.625,-0.615
1774,2,8,1755-1784,0.019,0.547,-1.946
1774,2,9,1755-1784,0.888,1.281,-0.61
1774,2,10,1755-1784,0.929,0.968,-0.124
1774,2,11,1755-1784,2.123,-1.195,-0.97
1774,2,12,1755-1784,1.736,0.801,-1.177
1774,2,13,1755-1784,0.347,-0.23,0.046
1774,2,14,1755-1784,1.661,-0.637,0.131
1774,2,15,1755-1784,2.723,-0.532,-0.414
1774,2,16,1755-1784,2.155,-1.477,-1.342
1774,2,17,1755-1784,2.723,0.13,-1.316
1774,2,18,1755-1784,1.993,0.935,-0.375
1774,2,19,1755-1784,1.536,0.124,0.548
1774,2,20,1755-1784,1.838,-0.145,0.548
1774,2,21,1755-1784,1.489,-1.565,0.059
1774,2,22,1755-1784,1.787,-0.362,-0.036
1774,2,23,1755-1784,1.745,-1.058,-0.795
1774,2,24,1755-1784,2.196,-0.451,-1.903
1774,2,25,1755-1784,2.957,-0.655,-2.037
1774,2,26,1755-1784,3.259,0.51,-1.145
1774,2,27,1755-1784,2.431,1.51,-0.026
1774,2,28,1755-1784,2.82,-0.518,-0.098
1774,3,1,1755-1784,2.771,1.011,-0.577
1774,3,2,1755-1784,1.477,0.137,-1.17
1774,3,3,1755-1784,-1.536,0.858,-1.392
1774,3,4,1755-1784,-0.315,-0.784,-1.436
1774,3,5,1755-1784,0.945,-0.756,-1.841
1774,3,6,1755-1784,1.342,-0.501,-1.238
1774,3,7,1755-1784,1.929,-1.054,-0.333
1774,3,8,1755-1784,1.23,-0.942,-0.167
1774,3,9,1755-1784,0.789,-0.551,0.47
1774,3,10,1755-1784,-0.961,-0.369,0.465
1774,3,11,1755-1784,-0.432,0.366,-0.136
1774,3,12,1755-1784,-0.853,0.953,-0.895
1774,3,13,1755-1784,-1.325,0.366,0.422
1774,3,14,1755-1784,0.767,-0.556,1.246
1774,3,15,1755-1784,0.893,-1.247,1.082
1774,3,16,1755-1784,-0.034,-1.129,0.38
1774,3,17,1755-1784,-0.628,-0.982,-0.118
1774,3,18,1755-1784,-0.292,-1.165,-0.318
1774,3,19,1755-1784,-0.901,-1.037,-0.451
1774,3,20,1755-1784,-1.629,-0.528,-0.049
1774,3,21,1755-1784,-1.937,-0.501,0.87
1774,3,22,1755-1784,-1.713,-0.47,1.808
1774,3,23,1755-1784,-0.812,-0.693,2.038
1774,3,24,1755-1784,0.559,-0.516,1.95
1774,3,25,1755-1784,0.894,-0.654,1.521
1774,3,26,1755-1784,0.686,-0.529,1.058
1774,3,27,1755-1784,0.362,-0.453,0.945
1774,3,28,1755-1784,0.048,-0.659,0.761
1774,3,29,1755-1784,-0.127,-0.043,0.855
1774,3,30,1755-1784,-0.879,-0.212,0.66
1774,3,31,1755-1784,-1.952,-0.65,0.365
1774,4,1,1755-1784,-1.773,-1.094,-0.05
1774,4,2,1755-1784,-1.112,-1.258,-0.563
1774,4,3,1755-1784,-0.677,-1.482,-0.746
1774,4,4,1755-1784,0.088,-0.981,-0.214
1774,4,5,1755-1784,0.898,-0.583,0.113
1774,4,6,1755-1784,0.976,-1.378,-0.292
1774,4,7,1755-1784,0.158,-1.491,-0.651
1774,4,8,1755-1784,-0.57,-0.975,-0.754
1774,4,9,1755-1784,-1.379,-0.207,-0.83
1774,4,10,1755-1784,-0.738,0.167,-0.79
1774,4,11,1755-1784,-0.448,-0.263,0.235
1774,4,12,1755-1784,-0.683,-0.352,1.032
1774,4,13,1755-1784,-0.747,-0.113,1.246
1774,4,14,1755-1784,-1.438,-0.116,1.321
1774,4,15,1755-1784,-0.895,-0.648,0.652
1774,4,16,1755-1784,0.092,-0.44,0.116
1774,4,17,1755-1784,0.587,0.532,-0.251
1774,4,18,1755-1784,1.157,0.092,-0.839
1774,4,19,1755-1784,0.21,1.309,-0.945
1774,4,20,1755-1784,0.658,0.461,-0.462
1774,4,21,1755-1784,0.392,0.77,0.351
1774,4,22,1755-1784,1.37,0.352,0.467
1774,4,23,1755-1784,1.899,0.75,0.413
1774,4,24,1755-1784,2.702,0.964,0.343
1774,4,25,1755-1784,1.295,0.537,0.025
1774,4,26,1755-1784,1.196,-0.05,-0.703
1774,4,27,1755-1784,0.193,-0.241,-0.633
1774,4,28,1755-1784,-0.188,-0.254,-0.306
1774,4,29,1755-1784,-0.467,-0.196,0.179
1774,4,30,1755-1784,-0.281,-0.099,0.324
1774,11,1,1755-1784,-1.139,-1.335,0.798
1774,11,2,1755-1784,-0.849,-0.677,1.025
1774,11,3,1755-1784,-0.613,-0.502,0.791
1774,11,4,1755-1784,-0.359,0.124,0.399
1774,11,5,1755-1784,-0.935,-0.576,-0.28
1774,11,6,1755-1784,-2.444,-0.98,-1.39
1774,11,7,1755-1784,-2.23,0.054,-0.83
1774,11,8,1755-1784,-0.759,-0.194,-0.995
1774,11,9,1755-1784,-0.77,0.307,-1.171
1774,11,10,1755-1784,-0.894,1.699,-0.277
1774,11,11,1755-1784,1.701,0.019,0.517
1774,11,12,1755-1784,-0.357,0.625,0.071
1774,11,13,1755-1784,-0.869,1.713,0.306
1774,11,14,1755-1784,0.731,1.172,0.474
1774,11,15,1755-1784,2.065,1.388,-0.13
1774,11,16,1755-1784,1.34,0.884,0.156
1774,11,17,1755-1784,2.464,0.79,-0.007
1774,11,18,1755-1784,1.251,0.258,-1.127
1774,11,19,1755-1784,-1.061,1.647,-1.175
1774,11,20,1755-1784,-1.506,1.356,-0.269
1774,11,21,1755-1784,-1.313,1.052,0.249
1774,11,22,1755-1784,-1.598,0.386,0.058
1774,11,23,1755-1784,-0.463,0.595,-0.148
1774,11,24,1755-1784,-2.36,-0.155,-1.224
1774,11,25,1755-1784,-5.207,0.931,-0.932
1774,11,26,1755-1784,-3.852,0.571,0.119
1774,11,27,1755-1784,-1.908,0.801,0.517
1774,11,28,1755-1784,0.274,-0.687,-0.093
1774,11,29,1755-1784,-0.423,-0.582,-1.485
1774,11,30,1755-1784,-1.142,0.838,-2.048
1774,12,1,1755-1784,0.631,0.954,-1.381
1774,12,2,1755-1784,1.467,-1.024,-0.831
1774,12,3,1755-1784,0.592,-2.588,-0.627
1774,12,4,1755-1784,-0.287,-1.866,0.324
1774,12,5,1755-1784,-1.775,-1.274,0.945
1774,12,6,1755-1784,-3.433,-0.256,1.296
1774,12,7,1755-1784,-3.682,0.896,1.245
1774,12,8,1755-1784,-2.481,-0.573,0.731
1774,12,9,1755-1784,-0.079,-2.079,0.694
1774,12,10,1755-1784,0.666,-2.483,0.008
1774,12,11,1755-1784,0.039,-2.51,0.433
1774,12,12,1755-1784,-0.026,-2.174,0.95
1774,12,13,1755-1784,1.096,-0.579,1.126
1774,12,14,1755-1784,2.429,-0.349,0.588
1774,12,15,1755-1784,1.513,0.36,0.108
1774,12,16,1755-1784,0.024,0.287,0.856
1774,12,17,1755-1784,-0.433,-0.316,0.959
1774,12,18,1755-1784,0.698,0.261,1.081
1774,12,19,1755-1784,1.323,1.149,0.804
1774,12,20,1755-1784,0.104,0.331,1.205
1774,12,21,1755-1784,0.847,0.156,1.05
1774,12,22,1755-1784,2.7,1.816,0.59
1774,12,23,1755-1784,0.232,1.692,1.605
1774,12,24,1755-1784,1.235,1.664,1.721
1774,12,25,1755-1784,2.063,1.513,1.734
1774,12,26,1755-1784,0.807,1.364,1.69
1774,12,27,1755-1784,0.714,0.963,1.769
1774,12,28,1755-1784,1.492,1.267,1.042
1774,12,29,1755-1784,-0.712,1.71,1.118
1774,12,30,1755-1784,0.28,0.325,2.137
1774,12,31,1755-1784,1.779,-0.638,1.425
1775,1,1,1755-1784,1.851,-0.364,-0.119
1775,1,2,1755-1784,0.67,1.982,-0.178
1775,1,3,1755-1784,0.548,0.162,0.3
1775,1,4,1755-1784,2.643,1.121,-0.831
1775,1,5,1755-1784,0.811,1.595,-0.637
1775,1,6,1755-1784,1.175,0.827,-0.204
1775,1,7,1755-1784,1.038,0.152,0.438
1775,1,8,1755-1784,3.704,0.478,-0.199
1775,1,9,1755-1784,1.554,1.134,0.255
1775,1,10,1755-1784,1.528,0.074,0.817
1775,1,11,1755-1784,2.574,-0.316,-0.03
1775,1,12,1755-1784,1.527,-0.363,-0.374
1775,1,13,1755-1784,0.784,-0.674,0.006
1775,1,14,1755-1784,0.464,-1.345,0.415
1775,1,15,1755-1784,-0.34,-1.417,0.63
1775,1,16,1755-1784,-0.738,-1.351,0.793
1775,1,17,1755-1784,-0.893,-1.488,0.762
1775,1,18,1755-1784,-1.828,-0.497,0.85
1775,1,19,1755-1784,-1.364,-0.614,0.724
1775,1,20,1755-1784,-0.235,-0.894,0.542
1775,1,21,1755-1784,-0.574,-1.546,0.241
1775,1,22,1755-1784,-1.619,-1.802,-0.026
1775,1,23,1755-1784,-2.437,-1.398,0.069
1775,1,24,1755-1784,-3.212,-0.584,1.531
1775,1,25,1755-1784,-3.707,0.143,1.571
1775,1,26,1755-1784,-0.56,-1.877,0.678
1775,1,27,1755-1784,1.268,-1.309,0.389
1775,1,28,1755-1784,0.852,-0.951,0.023
1775,1,29,1755-1784,1.275,-1.362,-0.408
1775,1,30,1755-1784,1.767,-0.647,-0.561
1775,1,31,1755-1784,2.133,-1.585,-0.848
1775,2,1,1755-1784,2.247,-2.164,-1.253
1775,2,2,1755-1784,2.764,-0.106,-1.117
1775,2,3,1755-1784,3.33,0.282,-1.175
1775,2,4,1755-1784,2.396,0.194,-1.447
1775,2,5,1755-1784,0.404,2.3,-1.26
1775,2,6,1755-1784,0.145,0.394,1.054
1775,2,7,1755-1784,2.046,-0.972,1.008
1775,2,8,1755-1784,3.765,-0.256,-0.777
1775,2,9,1755-1784,2.54,0.006,-1.719
1775,2,10,1755-1784,0.602,0.819,-1.153
1775,2,11,1755-1784,0.793,-1.397,-2.035
1775,2,12,1755-1784,1.406,-0.782,-2.656
1775,2,13,1755-1784,-0.217,-0.611,-2.704
1775,2,14,1755-1784,-2.021,0.7,-1.906
1775,2,15,1755-1784,-0.556,-0.461,-1.411
1775,2,16,1755-1784,0.633,-0.328,-0.398
1775,2,17,1755-1784,1.378,0.077,-0.409
1775,2,18,1755-1784,1.09,1.554,-0.185
1775,2,19,1755-1784,1.768,0.764,0.544
1775,2,20,1755-1784,1.062,0.258,1.43
1775,2,21,1755-1784,1.92,-0.27,1.146
1775,2,22,1755-1784,1.897,1.124,1.279
1775,2,23,1755-1784,2.156,0.162,1.172
1775,2,24,1755-1784,3.567,0.12,0.736
1775,2,25,1755-1784,1.355,-0.762,0.997
1775,2,26,1755-1784,0.556,-0.658,1.197
1775,2,27,1755-1784,0.064,-0.59,1.33
1775,2,28,1755-1784,1.215,-0.798,1.244
1775,3,1,1755-1784,2.771,-1.002,0.976
1775,3,2,1755-1784,2.228,-0.901,0.335
1775,3,3,1755-1784,0.921,-0.293,-0.164
1775,3,4,1755-1784,0.437,-1.49,-1.066
1775,3,5,1755-1784,-0.203,-1.506,-1.28
1775,3,6,1755-1784,-0.908,-0.702,-0.611
1775,3,7,1755-1784,-0.039,-0.931,-0.088
1775,3,8,1755-1784,1.049,-0.9,-0.463
1775,3,9,1755-1784,0.712,-0.76,0.07
1775,3,10,1755-1784,1.323,-0.938,-0.029
1775,3,11,1755-1784,1.652,-0.417,-0.103
1775,3,12,1755-1784,2.65,-0.231,-1.381
1775,3,13,1755-1784,1.879,2.197,-0.493
1775,3,14,1755-1784,1.05,1.34,1.666
1775,3,15,1755-1784,1.914,0.956,1.823
1775,3,16,1755-1784,2.233,0.923,1.536
1775,3,17,1755-1784,2.159,0.903,1.124
1775,3,18,1755-1784,1.901,0.826,-0.082
1775,3,19,1755-1784,-0.93,-0.674,-1.034
1775,3,20,1755-1784,0.33,1.123,-0.887
1775,3,21,1755-1784,1.689,0.954,-0.315
1775,3,22,1755-1784,1.981,0.552,0.361
1775,3,23,1755-1784,3.066,1.398,-0.063
1775,3,24,1755-1784,2.594,1.728,-0.3
1775,3,25,1755-1784,2.285,1.28,-1.288
1775,3,26,1755-1784,0.891,1.406,-1.357
1775,3,27,1755-1784,-0.854,1.837,-1.236
1775,3,28,1755-1784,0.633,-0.566,-1.431
1775,3,29,1755-1784,0.574,-0.253,-1.498
1775,3,30,1755-1784,1.379,0.796,-0.996
1775,3,31,1755-1784,0.497,0.308,-0.167
1775,4,1,1755-1784,0.663,0.307,0.465
1775,4,2,1755-1784,1.295,0.234,1.03
1775,4,3,1755-1784,1.978,0.237,0.911
1775,4,4,1755-1784,2.253,-0.096,0.633
1775,4,5,1755-1784,1.07,0.771,0.743
1775,4,6,1755-1784,-0.441,0.579,0.976
1775,4,7,1755-1784,-0.608,0.618,1.094
1775,4,8,1755-1784,0.027,1.178,0.974
1775,4,9,1755-1784,-0.971,1.476,0.771
1775,4,10,1755-1784,-0.129,1.119,0.739
1775,4,11,1755-1784,1.677,1.397,0.163
1775,4,12,1755-1784,1.425,1.476,0.3
1775,4,13,1755-1784,1.288,0.833,0.84
1775,4,14,1755-1784,0.844,-0.48,1.34
1775,4,15,1755-1784,2.082,-1.442,0.415
1775,4,16,1755-1784,1.769,-0.767,-0.57
1775,4,17,1755-1784,0.631,0.505,-1.081
1775,4,18,1755-1784,0.682,0.764,-1.366
1775,4,19,1755-1784,0.219,0.83,-1.12
1775,4,20,1755-1784,0.204,0.609,0.103
1775,4,21,1755-1784,0.79,-0.542,0.697
1775,4,22,1755-1784,0.063,-1.4,0.166
1775,4,23,1755-1784,0.094,-0.673,0.274
1775,4,24,1755-1784,0.299,-0.258,0.873
1775,4,25,1755-1784,1.024,-0.131,1.256
1775,4,26,1755-1784,0.763,-0.324,1.232
1775,4,27,1755-1784,0.465,-0.669,1.107
1775,4,28,1755-1784,0.92,-0.541,0.959
1775,4,29,1755-1784,0.984,-0.402,0.685
1775,4,30,1755-1784,-0.222,-0.528,0.678
1775,11,1,1755-1784,-0.346,-1.424,0.12
1775,11,2,1755-1784,-0.464,-0.62,0.151
1775,11,3,1755-1784,-0.283,0.129,0.022
1775,11,4,1755-1784,-0.466,0.197,-0.295
1775,11,5,1755-1784,-0.893,-0.583,-0.57
1775,11,6,1755-1784,-1.131,-1.013,-0.798
1775,11,7,1755-1784,-1.533,-0.704,-1.223
1775,11,8,1755-1784,-1.603,0.016,-1.332
1775,11,9,1755-1784,-0.494,0.907,-0.838
1775,11,10,1755-1784,0.533,0.702,0.104
1775,11,11,1755-1784,1.219,-0.398,-0.095
1775,11,12,1755-1784,1.159,-1.108,-0.619
1775,11,13,1755-1784,0.822,-1.793,-1.758
1775,11,14,1755-1784,-0.048,1.1,-2.067
1775,11,15,1755-1784,2.067,1.51,-1.7
1775,11,16,1755-1784,2.795,1.588,-1.487
1775,11,17,1755-1784,1.177,0.276,-1.255
1775,11,18,1755-1784,0.525,-0.282,-1.666
1775,11,19,1755-1784,-2.197,1.942,-0.303
1775,11,20,1755-1784,-2.866,1.036,0.509
1775,11,21,1755-1784,-2.557,0.965,1.092
1775,11,22,1755-1784,-1.413,1.286,1.148
1775,11,23,1755-1784,-1.767,0.73,0.773
1775,11,24,1755-1784,-2.041,0.903,0.571
1775,11,25,1755-1784,-1.329,0.512,0.474
1775,11,26,1755-1784,-0.937,0.375,0.45
1775,11,27,1755-1784,-1.912,0.326,0.328
1775,11,28,1755-1784,-2.051,-0.123,0.021
1775,11,29,1755-1784,-1.457,-0.961,0.004
1775,11,30,1755-1784,-0.54,-0.645,0.589
1775,12,1,1755-1784,0.745,0.026,1.048
1775,12,2,1755-1784,1.201,0.367,0.847
1775,12,3,1755-1784,3.14,0.492,0.82
1775,12,4,1755-1784,2.332,1.476,0.668
1775,12,5,1755-1784,0.638,0.793,1.202
1775,12,6,1755-1784,0.745,2.017,0.648
1775,12,7,1755-1784,0.756,1.814,1.018
1775,12,8,1755-1784,2.2,1.947,0.588
1775,12,9,1755-1784,0.725,2.818,0.157
1775,12,10,1755-1784,-0.448,1.705,1.242
1775,12,11,1755-1784,3.365,1.422,1.249
1775,12,12,1755-1784,2.151,1.065,1.222
1775,12,13,1755-1784,3.447,1.236,0.774
1775,12,14,1755-1784,1.371,1.994,-0.152
1775,12,15,1755-1784,-1.685,1.206,0.811
1775,12,16,1755-1784,-2.132,0.837,1.399
1775,12,17,1755-1784,0.578,1.014,1.409
1775,12,18,1755-1784,1.032,0.849,1.687
1775,12,19,1755-1784,-0.05,0.333,1.384
1775,12,20,1755-1784,0.019,-0.359,1.046
1775,12,21,1755-1784,0.129,-2.129,-0.311
1775,12,22,1755-1784,-0.121,-1.212,-0.801
1775,12,23,1755-1784,0.882,-1.607,-1.449
1775,12,24,1755-1784,1.281,-1.935,-2.592
1775,12,25,1755-1784,0.781,-0.309,-2.765
1775,12,26,1755-1784,1.448,0.75,-1.836
1775,12,27,1755-1784,0.882,1.022,-0.719
1775,12,28,1755-1784,-0.242,0.515,-0.021
1775,12,29,1755-1784,-0.997,-0.045,-0.218
1775,12,30,1755-1784,-1.213,0.015,0.304
1775,12,31,1755-1784,-0.776,0.067,0.888
1776,1,1,1755-1784,-0.709,-1.148,0.884
1776,1,2,1755-1784,-0.975,-1.614,0.227
1776,1,3,1755-1784,-1.717,0.478,0.564
1776,1,4,1755-1784,-1.127,-1.479,0.304
1776,1,5,1755-1784,-1.673,-1.611,-0.358
1776,1,6,1755-1784,-2.246,-0.96,-0.274
1776,1,7,1755-1784,-2.457,-2.003,-0.486
1776,1,8,1755-1784,-3.589,-0.961,-0.563
1776,1,9,1755-1784,-3.251,-0.394,-0.381
1776,1,10,1755-1784,-1.52,-0.215,-0.264
1776,1,11,1755-1784,-2.141,-0.276,-0.911
1776,1,12,1755-1784,-3.651,-0.182,-1.847
1776,1,13,1755-1784,-4.051,0.175,-1.668
1776,1,14,1755-1784,-4.676,0.653,-1.529
1776,1,15,1755-1784,-3.214,0.896,-0.991
1776,1,16,1755-1784,-1.715,0.573,-0.752
1776,1,17,1755-1784,-2.692,0.231,-0.365
1776,1,18,1755-1784,-2.579,0.159,0.184
1776,1,19,1755-1784,-0.641,-0.164,0.365
1776,1,20,1755-1784,-1.402,-0.418,-0.027
1776,1,21,1755-1784,-1.259,-0.366,-0.439
1776,1,22,1755-1784,-0.575,-0.117,-1.213
1776,1,23,1755-1784,-0.983,0.501,-1.112
1776,1,24,1755-1784,-1.314,0.811,-0.476
1776,1,25,1755-1784,-2.332,0.17,0.089
1776,1,26,1755-1784,-2.751,-0.557,0.415
1776,1,27,1755-1784,-2.567,-0.763,0.587
1776,1,28,1755-1784,-1.772,0.294,0.505
1776,1,29,1755-1784,-1.944,-0.285,0.605
1776,1,30,1755-1784,-0.992,-0.1,0.868
1776,1,31,1755-1784,0.192,0.379,0.831
1776,2,1,1755-1784,1.067,-0.723,0.87
1776,2,2,1755-1784,1.134,-0.837,0.122
1776,2,3,1755-1784,0.543,-1.264,-0.521
1776,2,4,1755-1784,1.505,-1.359,-1.143
1776,2,5,1755-1784,2.11,-1.117,-1.627
1776,2,6,1755-1784,1.875,-0.53,-2.437
1776,2,7,1755-1784,1.738,-0.457,-2.541
1776,2,8,1755-1784,1.844,0.666,-1.2
1776,2,9,1755-1784,1.137,-0.135,-0.578
1776,2,10,1755-1784,0.91,-1.6,-1.906
1776,2,11,1755-1784,1.222,-1.728,-2.193
1776,2,12,1755-1784,-0.815,-0.597,-1.849
1776,2,13,1755-1784,-0.193,0.367,-0.844
1776,2,14,1755-1784,0.814,-0.963,-0.502
1776,2,15,1755-1784,0.478,0.489,-0.054
1776,2,16,1755-1784,-0.025,-0.311,-0.077
1776,2,17,1755-1784,1.145,-0.59,-0.382
1776,2,18,1755-1784,-0.478,-0.83,-1.08
1776,2,19,1755-1784,0.017,-0.286,-1.018
1776,2,20,1755-1784,0.294,-0.113,-0.143
1776,2,21,1755-1784,2.219,-0.762,-0.613
1776,2,22,1755-1784,2.641,0.106,-1.179
1776,2,23,1755-1784,0.078,0.25,-1.508
1776,2,24,1755-1784,0.001,-0.565,-1.851
1776,2,25,1755-1784,-0.717,0.575,-1.414
1776,2,26,1755-1784,0.185,-1.396,-1.377
1776,2,27,1755-1784,2.236,-0.855,-1.539
1776,2,28,1755-1784,0.857,-1.041,-1.628
1776,2,29,1755-1784,0.491,-0.304,-1.4
1776,3,1,1755-1784,0.198,0.155,-1.064
1776,3,2,1755-1784,-0.762,1.013,-0.918
