pipeline,valor
Juniper,7.697
Juniper,5.842
Juniper,7.455
Juniper,4.577
Juniper,2.905
Juniper,8.332
Juniper,9.372
Juniper,6.001
Juniper,4.754
Juniper,10.557
Juniper,10.345
Juniper,6.892
Juniper,10.337
Juniper,6.87
Juniper,14.593
Juniper,4.565
Juniper,9.812
Juniper,12.223
Juniper,15.191
Juniper,6.094
Juniper,5.747
Juniper,15.433
Juniper,8.045
Juniper,5.836
Juniper,6.173
Juniper,7.989
Juniper,6.099
Juniper,5.695
Juniper,8.862
Juniper,4.064
Juniper,11.857
Juniper,5.914
Juniper,6.256
Juniper,7.073
Juniper,4.309
Juniper,6.781
Juniper,9.162
Juniper,3.901
Juniper,14.612
Juniper,9.565
Juniper,3.757
Juniper,4.8
Juniper,6.106
Juniper,12.025
Juniper,8.197
Juniper,1.974
Juniper,7.584
Juniper,4.153
Juniper,12.176
Juniper,13.934
Juniper,14.223
Juniper,7.596
Juniper,3.084
Juniper,13.963
Juniper,7.167
Juniper,4.962
Juniper,6.551
Juniper,11.322
Juniper,8.039
Juniper,9.414
Juniper,4.169
Juniper,11.214
Juniper,2.769
Juniper,2.728
Juniper,8.855
Juniper,5.065
Juniper,5.558
Juniper,3.564
Juniper,10.698
Juniper,7.578
Juniper,3.833
Juniper,9.118
Juniper,3.848
Juniper,2.817
Juniper,5.733
Juniper,8.908
Juniper,8.447
Juniper,4.925
Juniper,3.769
Juniper,9.086
Juniper,8.691
Juniper,4.659
Juniper,13.568
Juniper,8.223
Juniper,9.616
Juniper,15.888
Juniper,7.358
Juniper,4.989
Juniper,4.567
Juniper,6.511
Juniper,9.033
Juniper,1.836
Juniper,7.947
Juniper,7.505
Juniper,9.349
Juniper,4.995
Juniper,10.156
Juniper,3.503
Juniper,11.281
Juniper,8.412
Juniper,10.902
Juniper,7.876
Juniper,13.67
Juniper,6.466
Juniper,3.481
Juniper,5.635
Juniper,11.662
Juniper,5.783
Juniper,13.677
Juniper,9.266
Juniper,8.313
Juniper,4.057
Juniper,4.519
Juniper,3.386
Juniper,8.345
Juniper,4.384
Juniper,4.947
Juniper,8.918
Juniper,6.503
Juniper,4.679
Juniper,6.782
Juniper,7.755
Juniper,3.468
Juniper,8.12
Juniper,4.813
Juniper,7.048
Juniper,6.406
Juniper,9.828
Juniper,7.688
Juniper,8.683
Juniper,8.057
Juniper,2.921
Juniper,6.753
Juniper,7.779
Juniper,6.194
Juniper,5.534
Juniper,5.243
Juniper,9.253
Juniper,5.761
Juniper,5.579
Juniper,3.928
Juniper,5.614
Juniper,7.216
Juniper,5.323
Juniper,5.544
Juniper,9.509
Juniper,10.499
Juniper,10.893
Juniper,4.233
Juniper,7.735
Juniper,8.999
Juniper,6.372
Juniper,4.481
Juniper,6.776
Juniper,6.121
Juniper,10.49
Juniper,4.933
Juniper,7.163
Juniper,5.07
Juniper,9.389
Juniper,10.105
Juniper,4.923
Juniper,8.661
Juniper,4.21
Juniper,5.35
Juniper,10.853
Juniper,10.128
Juniper,11.14
Juniper,9.611
Juniper,11.742
Juniper,13.66
Juniper,4.984
Juniper,6.467
Juniper,7.618
Juniper,7.063
Juniper,7.961
Juniper,5.222
Juniper,6.075
Juniper,5.697
Juniper,3.669
Juniper,7.221
Juniper,6.616
Juniper,4.799
Juniper,3.966
Juniper,2.735
Juniper,6.657
Juniper,3.329
Juniper,5.303
Juniper,8.358
Juniper,3.763
Juniper,5.52
Juniper,7.189
Juniper,5.483
Juniper,14.709
Juniper,9.369
Juniper,9.165
Juniper,3.202
Juniper,4.048
Juniper,3.569
Juniper,8.054
Juniper,5.06
Juniper,12.961
Juniper,5.095
Juniper,8.675
Juniper,5.579
Juniper,7.648
Juniper,6.295
Juniper,10.736
Juniper,7.343
Juniper,11.833
Juniper,5.769
Juniper,3.14
Juniper,4.431
Juniper,6.059
Juniper,7.653
Juniper,4.862
Juniper,8.2
Juniper,7.474
Juniper,6.427
Juniper,7.663
Juniper,12.246
Juniper,8.674
Juniper,5.858
Juniper,4.577
Juniper,9.972
Juniper,8.772
Juniper,6.295
Juniper,4.276
Juniper,5.688
Juniper,4.904
Juniper,14.643
Juniper,4.277
Juniper,13.812
Juniper,3.335
Juniper,7.141
Juniper,6.714
Juniper,7.306
Juniper,12.396
Juniper,9.666
Juniper,9.013
Juniper,5.71
Juniper,6.863
Juniper,9.825
Juniper,7.235
Juniper,4.463
Juniper,11.371
Juniper,7.016
Juniper,5.116
Juniper,6.338
Juniper,2.751
Juniper,3.042
Juniper,3.201
Juniper,3.222
Juniper,6.325
Juniper,5.888
Juniper,11.119
Juniper,4.004
Juniper,4.213
Juniper,5.4
Juniper,8.608
Juniper,6.46
Juniper,7.925
Juniper,15.396
Juniper,8.236
Juniper,2.323
Juniper,5.227
Juniper,5.916
Juniper,8.024
Juniper,3.536
Juniper,10.799
Juniper,5.661
Juniper,6.366
Juniper,3.41
Juniper,8.671
Juniper,4.847
Juniper,7.73
Juniper,11.395
Juniper,6.437
Juniper,7.145
Juniper,7.55
Juniper,13.282
Juniper,6.644
Juniper,5.14
Juniper,6.935
Juniper,4.151
Juniper,4.035
Juniper,6.939
Juniper,11.986
Juniper,3.321
Juniper,4.91
Juniper,14.499
Juniper,2.6
Juniper,5.938
Juniper,4.054
Juniper,9.535
Juniper,8.192
Juniper,10.376
Juniper,10.46
Juniper,7.993
Juniper,9.623
Juniper,1.808
Juniper,9.204
Juniper,11.606
Juniper,7.742
Juniper,4.915
Juniper,3.237
Juniper,11.576
Juniper,11.617
Juniper,6.791
Juniper,7.856
Juniper,3.539
Juniper,4.096
Juniper,9.483
Juniper,11.939
Juniper,6.661
Juniper,4.615
Juniper,4.746
Juniper,6.489
Juniper,8.785
Juniper,2.972
Juniper,7.722
Juniper,8.542
Juniper,5.724
Juniper,5.716
Juniper,5.451
Juniper,7.489
Juniper,7.224
Juniper,5.313
Juniper,7.622
Juniper,8.903
Juniper,8.854
Juniper,4.677
Juniper,3.192
Juniper,6.524
Juniper,13.222
Juniper,2.854
Juniper,7.642
Juniper,6.462
Juniper,5.247
Juniper,4.424
Juniper,10.694
Juniper,4.595
Juniper,6.67
Juniper,8.375
Juniper,4.946
Juniper,2.892
Juniper,11.589
Juniper,3.202
Juniper,3.446
Juniper,4.263
Juniper,6.357
Juniper,5.578
Juniper,7.545
Juniper,4.067
Juniper,7.651
Juniper,6.594
Juniper,5.536
Juniper,3.91
Juniper,9.74
Juniper,13.279
Juniper,3.622
Juniper,5.291
Juniper,5.475
Juniper,5.931
Juniper,2.878
Juniper,15.164
Juniper,7.059
Juniper,11.202
Juniper,8.726
Juniper,9.823
Juniper,7.194
Juniper,13.567
Juniper,3.864
Juniper,10.672
Juniper,9.16
Juniper,3.762
Juniper,7.029
Juniper,6.117
Juniper,3.939
Juniper,6.124
Juniper,7.343
Juniper,3.217
Juniper,8.896
Juniper,4.527
Juniper,8.396
Juniper,4.783
Juniper,11.632
Juniper,4.341
Juniper,6.985
Juniper,11.301
Juniper,5.065
Juniper,4.741
Juniper,3.073
Juniper,3.943
Juniper,6.52
Juniper,4.297
Juniper,6.048
Juniper,8.603
Juniper,6.526
Juniper,5.538
Juniper,7.179
Juniper,3.711
Juniper,3.077
Juniper,10.069
Juniper,10.323
Juniper,2.576
Juniper,5.167
Juniper,12.853
Juniper,3.757
Juniper,9.73
Juniper,6.969
Juniper,6.212
Juniper,5.763
Juniper,6.632
Juniper,5.098
Juniper,10.923
Juniper,5.712
Juniper,6.621
Juniper,10.574
Juniper,5.059
Juniper,7.925
Juniper,7.131
Juniper,7.9
Juniper,3.521
Juniper,6.367
Juniper,3.769
Juniper,9.119
Juniper,7.548
Juniper,8.166
Juniper,10.797
Juniper,10.156
Juniper,3.855
Juniper,8.723
Juniper,8.819
Juniper,9.599
Juniper,6.433
Juniper,5.901
Juniper,11.431
Juniper,5.003
Juniper,7.235
Juniper,9.218
Juniper,4.763
Juniper,7.487
Juniper,7.415
Juniper,4.381
Juniper,8.659
Juniper,5.438
Juniper,9.497
Juniper,6.997
Juniper,5.97
Juniper,9.417
Juniper,5.49
Juniper,1.621
Juniper,7.478
Juniper,9.554
Juniper,4.712
Juniper,9.61
Juniper,4.345
Juniper,8.339
Juniper,9.147
Juniper,3.629
Juniper,9.351
Juniper,10.659
Juniper,6.13
Juniper,6.13
Juniper,4.382
Juniper,5.659
Juniper,10.373
Juniper,3.086
Juniper,15.717
Juniper,7.919
Juniper,5.766
Juniper,4.432
Juniper,6.831
Juniper,5.984
Juniper,4.334
Juniper,5.297
Juniper,4.361
Juniper,4.476
Juniper,6.748
Juniper,11.705
Juniper,11.265
Juniper,5.28
Juniper,9.626
Juniper,2.934
Juniper,4.239
Juniper,6.01
Juniper,3.983
Juniper,8.87
Juniper,5.26
Juniper,4.468
Juniper,8.944
Juniper,8.514
Juniper,10.531
Juniper,7.511
Juniper,6.848
Juniper,6.438
Juniper,8.86
Juniper,9.645
Juniper,7.546
Juniper,7.146
Juniper,4.916
Juniper,4.881
Juniper,4.264
Juniper,4.187
Juniper,2.884
Juniper,3.041
Juniper,12.305
Juniper,4.483
Juniper,6.32
Juniper,12.01
Juniper,7.088
Juniper,3.721
Juniper,6.468
Juniper,7.028
Juniper,8.511
Juniper,8.163
Juniper,8.015
Juniper,6.856
Juniper,9.466
Juniper,6.206
Juniper,4.391
Juniper,9.908
Juniper,8.385
Juniper,3.844
Juniper,9.96
Juniper,9.008
Juniper,7.043
Juniper,4.523
Juniper,5.742
Juniper,7.694
Juniper,3.487
Juniper,9.965
Juniper,12.473
Juniper,9.092
Juniper,3.952
Juniper,6.883
Juniper,8.541
Juniper,9.594
Juniper,5.625
Juniper,7.785
Juniper,7.753
Juniper,11.02
Juniper,10.11
Juniper,6.081
Juniper,8.077
Juniper,7.707
Juniper,7.52
Juniper,8.396
Juniper,15.674
Juniper,15.674
Juniper,4.776
Juniper,13.664
Juniper,5.462
Juniper,7.255
Juniper,7.743
Juniper,5.768
Juniper,10.094
Juniper,3.983
Juniper,11.44
Juniper,11.44
Juniper,5.281
Juniper,5.278
Juniper,5.729
Juniper,4.325
Juniper,6.289
Juniper,9.347
Juniper,11.677
Juniper,9.472
Juniper,9.472
Juniper,5.703
Juniper,4.745
Juniper,9.614
Juniper,5.527
Juniper,9.692
Juniper,3.513
Juniper,3.499
Juniper,8.966
Juniper,7.07
Juniper,8.718
Juniper,4.964
Juniper,2.957
Juniper,6.451
Juniper,4.806
Juniper,7.339
Juniper,7.339
Juniper,8.651
Juniper,5.802
Juniper,10.997
Juniper,7.057
Juniper,11.114
Juniper,8.92
Juniper,8.261
Juniper,5.759
Juniper,8.823
Juniper,8.823
Juniper,3.323
Juniper,11.825
Juniper,13.911
Juniper,7.412
Juniper,4.072
Juniper,3.427
Juniper,8.465
Juniper,6.324
Juniper,10.028
Juniper,14.525
Juniper,5.607
Juniper,6.527
Juniper,7.161
Juniper,7.18
Juniper,7.664
Juniper,9.482
Juniper,3.685
Juniper,3.803
Juniper,5.66
Juniper,4.112
Juniper,7.15
Juniper,4.723
Juniper,9.451
Juniper,5.232
Juniper,5.358
Juniper,8.297
Juniper,4.711
Juniper,7.15
Juniper,8.204
Juniper,5.192
Juniper,7.104
Juniper,4.906
Juniper,6.277
Juniper,13.01
Juniper,8.091
Juniper,8.091
Juniper,3.562
Juniper,4.876
Juniper,6.557
Juniper,5.452
Juniper,7.386
Juniper,12.097
Juniper,1.507
Juniper,8.04
Juniper,5.279
Juniper,4.283
Juniper,8.631
Juniper,7.672
Juniper,7.672
Juniper,6.346
Juniper,4.443
Juniper,7.999
Juniper,7.402
Juniper,9.944
Juniper,7.888
Juniper,3.558
Juniper,3.558
Juniper,4.356
Juniper,1.276
Juniper,5.365
Juniper,5.365
Juniper,4.015
Juniper,11.483
Juniper,11.483
Juniper,9.583
Juniper,7.912
Juniper,7.061
Juniper,5.029
Juniper,10.776
Juniper,3.189
Juniper,10.347
Juniper,11.128
Juniper,11.128
Juniper,4.953
Juniper,6.13
Juniper,6.13
Juniper,5.82
Juniper,5.919
Juniper,11.254
Juniper,6.395
Juniper,9.686
Juniper,4.695
Juniper,4.695
Juniper,3.603
Juniper,7.633
Juniper,7.652
Juniper,5.728
Juniper,7.636
Juniper,3.385
Juniper,11.04
Juniper,7.07
Juniper,3.036
Juniper,3.036
Juniper,11.144
Juniper,6.557
Juniper,7.152
Juniper,7.152
Juniper,4.769
Juniper,11.56
Juniper,3.678
Juniper,3.678
Juniper,2.76
Juniper,6.336
Juniper,4.834
Juniper,6.686
Juniper,5.254
Juniper,5.705
Juniper,13.74
Juniper,5.555
Juniper,6.14
Juniper,6.454
Juniper,2.24
Juniper,2.24
Juniper,5.764
Juniper,4.686
Juniper,4.504
Juniper,5.354
Juniper,5.354
Juniper,11.963
Juniper,5.868
Juniper,4.705
Juniper,4.705
Juniper,4.883
Juniper,13.777
Juniper,3.821
Juniper,3.821
Juniper,6.888
Juniper,6.864
Juniper,9.348
Juniper,6.237
Juniper,6.564
Juniper,5.689
Juniper,7.599
Juniper,2.357
Juniper,4.651
Juniper,11.463
Juniper,6.634
Juniper,6.634
Juniper,5.987
Juniper,6.628
Juniper,2.692
Juniper,7.302
Juniper,10.053
Juniper,8.199
Juniper,12.001
Juniper,12.001
Juniper,4.098
Juniper,4.688
Juniper,5.83
Juniper,5.593
Juniper,14.403
Juniper,14.403
Juniper,3.958
Juniper,6.281
Juniper,4.825
Juniper,5.766
Juniper,6.847
Juniper,13.821
Juniper,5.991
Juniper,2.243
Juniper,4.259
Juniper,10.078
Juniper,10.674
Juniper,6.949
Juniper,6.949
Juniper,4.134
Juniper,4.958
Juniper,4.881
Juniper,6.105
Juniper,5.464
Juniper,5.464
Juniper,9.352
Juniper,3.249
Juniper,5.906
Juniper,4.596
Juniper,12.142
Juniper,4.084
Juniper,13.615
Juniper,15.154
Juniper,15.154
Juniper,6.005
Juniper,6.091
Juniper,8.08
Juniper,5.836
Juniper,5.836
Juniper,6.368
Juniper,6.368
Juniper,5.73
Juniper,3.634
Juniper,3.634
Juniper,6.233
Juniper,4.609
Juniper,4.609
Juniper,10.017
Juniper,8.818
Juniper,5.966
Juniper,6.597
Juniper,6.208
Juniper,6.208
Juniper,9.458
Juniper,5.017
Juniper,3.635
Juniper,7.769
Juniper,6.701
Juniper,4.717
Juniper,6.481
Juniper,5.492
Juniper,4.442
Juniper,6.24
Juniper,6.24
Juniper,4.397
Juniper,7.773
Juniper,7.773
Juniper,5.661
Juniper,6.702
Juniper,6.702
Juniper,5.161
Juniper,12.637
Juniper,12.637
Juniper,4.835
Juniper,11.012
Juniper,8.187
Juniper,6.161
Juniper,2.831
Juniper,7.687
Juniper,9.907
Juniper,9.907
Juniper,6.028
Juniper,6.495
Juniper,7.48
Juniper,8.812
Juniper,4.766
Juniper,4.658
Juniper,9.217
Juniper,9.217
Juniper,4.667
Juniper,8.262
Juniper,4.927
Juniper,6.628
Juniper,3.761
Juniper,3.742
Juniper,6.446
Juniper,10.446
Juniper,3.53
Juniper,10.206
Juniper,11.769
Juniper,7.076
Juniper,7.027
Juniper,11.072
Juniper,10.143
Juniper,11.89
Juniper,11.653
Juniper,4.018
Juniper,4.018
Juniper,11.066
Juniper,11.066
Juniper,7.447
Juniper,7.447
Juniper,15.988
Juniper,6.327
Juniper,3.746
Juniper,4.391
Juniper,2.768
Juniper,2.768
Juniper,6.062
Juniper,9.044
Juniper,5.921
Juniper,4.05
Juniper,5.569
Juniper,5.569
Juniper,5.778
Juniper,3.852
Juniper,9.958
Juniper,7.6
Juniper,2.964
Juniper,6.796
Juniper,9.032
Juniper,2.629
Juniper,2.629
Juniper,6.387
Juniper,6.387
Juniper,13.908
Juniper,8.286
Juniper,7.024
Juniper,4.659
Juniper,8.728
Juniper,8.728
Juniper,7.301
Juniper,7.301
Juniper,6.345
Juniper,7.475
Juniper,4.164
Juniper,6.069
Juniper,7.613
Juniper,7.618
Juniper,7.618
Juniper,7.117
Juniper,5.081
Juniper,5.081
Juniper,5.717
Juniper,5.717
Juniper,5.872
Juniper,5.172
Juniper,13.682
Juniper,5.135
Juniper,5.577
Juniper,8.365
Juniper,4.037
Juniper,9.262
Juniper,9.262
Juniper,6.857
Juniper,7.437
Juniper,10.379
Juniper,6.164
Juniper,6.522
Juniper,4.533
Juniper,7.638
Juniper,4.652
Juniper,6.0
Juniper,6.0
Juniper,18.057
Juniper,7.035
Juniper,7.035
Juniper,9.869
Juniper,2.538
Juniper,6.799
Juniper,3.821
Juniper,7.897
Juniper,5.897
Juniper,4.79
Juniper,4.79
Juniper,5.437
Juniper,12.206
Juniper,14.305
Juniper,4.891
Juniper,4.946
Juniper,5.519
Juniper,8.992
Juniper,7.615
Juniper,15.007
Juniper,6.554
Juniper,5.133
Juniper,5.133
Juniper,6.679
Juniper,5.707
Juniper,8.108
Juniper,11.456
Juniper,4.77
Juniper,5.086
Juniper,5.086
Juniper,4.104
Juniper,3.145
Juniper,4.302
Juniper,5.582
Juniper,3.346
Juniper,10.76
Juniper,5.127
Juniper,5.127
Juniper,3.826
Juniper,4.775
Juniper,7.688
Juniper,5.903
Juniper,5.998
Juniper,6.664
Juniper,4.778
Juniper,8.93
Juniper,10.918
Juniper,10.918
Juniper,5.745
Juniper,10.032
Juniper,10.032
Juniper,6.655
Juniper,7.851
Juniper,5.578
Juniper,6.997
Juniper,5.904
Juniper,4.708
Juniper,4.708
Juniper,3.845
Juniper,8.661
Juniper,15.215
Juniper,6.575
Juniper,4.594
Juniper,8.045
Juniper,8.045
Juniper,6.704
Juniper,4.601
Juniper,10.637
Juniper,10.637
Juniper,7.372
Juniper,6.813
Juniper,6.813
Juniper,6.227
Juniper,6.262
Juniper,6.262
Juniper,11.669
Juniper,6.59
Juniper,4.112
Juniper,3.217
Juniper,4.78
Juniper,6.181
Juniper,14.175
Juniper,14.175
Juniper,14.928
Juniper,14.928
Juniper,7.532
Juniper,7.532
Juniper,12.504
Juniper,5.864
Juniper,4.932
Juniper,4.932
Juniper,7.718
Juniper,6.949
Juniper,6.773
Juniper,9.129
Juniper,5.269
Juniper,3.797
Juniper,3.797
Juniper,4.014
Juniper,3.423
Juniper,3.424
Juniper,5.268
Juniper,5.691
Juniper,5.691
Juniper,8.311
Juniper,10.149
Juniper,8.602
Juniper,11.138
Juniper,11.138
Juniper,7.871
Juniper,7.871
Juniper,6.568
Juniper,8.172
Juniper,7.229
Juniper,10.462
Juniper,7.773
Juniper,6.428
Juniper,8.785
Juniper,9.284
Juniper,14.307
Juniper,7.135
Juniper,7.135
Juniper,9.523
Juniper,8.614
Juniper,5.383
Juniper,4.053
Juniper,8.611
Juniper,5.646
Juniper,3.691
Juniper,3.691
Juniper,6.026
Juniper,5.138
Juniper,9.165
Juniper,9.165
Juniper,5.836
Juniper,5.888
Juniper,5.888
Juniper,10.028
Juniper,6.805
Juniper,3.655
Juniper,3.054
Juniper,3.054
Juniper,5.203
Juniper,5.203
Juniper,8.909
Juniper,8.909
Juniper,4.83
Juniper,4.83
Juniper,4.263
Juniper,4.263
Juniper,8.341
Juniper,8.341
Juniper,9.648
Juniper,6.934
Juniper,7.083
Juniper,11.936
Juniper,8.166
Juniper,3.01
Juniper,6.474
Juniper,5.737
Juniper,3.217
Juniper,3.217
Juniper,4.902
Juniper,4.445
Juniper,6.226
Juniper,15.122
Juniper,4.357
Juniper,3.188
Juniper,4.912
Juniper,6.66
Juniper,6.814
Juniper,6.814
Juniper,7.823
Juniper,2.826
Juniper,6.009
Juniper,6.41
Juniper,5.775
Juniper,3.481
Juniper,3.481
Juniper,6.095
Juniper,5.768
Juniper,4.304
Juniper,4.304
Juniper,4.284
Juniper,4.284
Juniper,7.473
Juniper,7.473
Juniper,7.094
Juniper,3.315
Juniper,3.969
Juniper,3.043
Juniper,5.228
Juniper,5.228
Juniper,11.118
Juniper,11.118
Juniper,9.218
Juniper,9.218
Juniper,3.865
Juniper,6.427
Juniper,4.74
Juniper,4.578
Juniper,8.404
Juniper,5.019
Juniper,9.3
Juniper,4.975
Juniper,5.359
Juniper,5.359
Juniper,4.538
Juniper,9.949
Juniper,7.634
Juniper,7.634
Juniper,9.498
Juniper,4.751
Juniper,3.23
Juniper,3.23
Juniper,4.871
Juniper,3.503
Juniper,3.503
Juniper,4.567
Juniper,3.508
Juniper,6.595
Juniper,9.0
Juniper,3.413
Juniper,12.635
Juniper,13.975
Juniper,13.975
Juniper,11.908
Juniper,15.569
Juniper,15.569
Juniper,10.751
Juniper,10.751
Juniper,10.55
Juniper,10.55
Juniper,5.62
Juniper,4.465
Juniper,8.165
Juniper,8.165
Juniper,9.922
Juniper,6.599
Juniper,6.599
Juniper,5.363
Juniper,7.22
Juniper,9.113
Juniper,5.897
Juniper,8.444
Juniper,3.354
Juniper,8.591
Juniper,8.591
Juniper,6.297
Juniper,8.035
Juniper,8.035
Juniper,10.521
Juniper,7.075
Juniper,11.861
Juniper,9.803
Juniper,7.384
Juniper,8.195
Juniper,8.195
Juniper,5.037
Juniper,11.213
Juniper,11.213
Juniper,10.46
Juniper,10.46
Juniper,8.085
Juniper,14.496
Juniper,14.496
Juniper,8.449
Juniper,5.777
Juniper,6.376
Juniper,6.376
Juniper,2.096
Juniper,5.98
Juniper,5.98
Juniper,5.342
Juniper,5.342
Juniper,12.96
Juniper,4.29
Juniper,4.29
Juniper,4.188
Juniper,4.188
Juniper,7.56
Juniper,7.56
Juniper,14.593
Juniper,5.907
Juniper,5.907
Juniper,3.413
Juniper,7.232
Juniper,13.725
Juniper,7.474
Juniper,14.506
Juniper,13.526
Juniper,13.526
Juniper,13.184
Juniper,8.171
Juniper,5.214
Juniper,5.214
Juniper,9.934
Juniper,8.296
Juniper,6.402
Juniper,4.474
Juniper,4.474
Juniper,7.736
Juniper,7.736
Juniper,5.381
Juniper,4.033
Juniper,4.033
Juniper,9.813
Juniper,2.732
Juniper,4.577
Juniper,4.577
Juniper,10.16
Juniper,9.735
Juniper,9.171
Juniper,11.827
Juniper,11.827
Juniper,3.709
Juniper,7.49
Juniper,7.49
Juniper,4.94
Juniper,4.037
Juniper,7.469
Juniper,8.278
Juniper,13.426
Juniper,3.887
Juniper,5.383
Juniper,5.383
Juniper,2.778
Juniper,8.269
Juniper,4.303
Juniper,8.258
Juniper,5.432
Juniper,4.037
Juniper,4.037
Juniper,3.265
Juniper,9.134
Juniper,4.678
Juniper,5.989
Juniper,7.52
Juniper,10.561
Juniper,8.9
Juniper,5.345
Juniper,5.345
Juniper,8.051
Juniper,5.281
Juniper,5.281
Juniper,10.72
Juniper,4.624
Juniper,10.994
Juniper,10.994
Juniper,10.766
Juniper,9.903
Juniper,9.903
Juniper,10.258
Juniper,4.217
Juniper,5.755
Juniper,5.375
Juniper,5.375
Juniper,6.756
Juniper,3.608
Juniper,3.245
Juniper,3.245
Juniper,5.012
Juniper,5.596
Juniper,5.596
Juniper,3.828
Juniper,3.828
Juniper,10.045
Juniper,11.323
Juniper,13.158
Juniper,13.158
Juniper,9.281
Juniper,5.367
Juniper,5.367
Juniper,10.475
Juniper,7.879
Juniper,7.717
Juniper,7.453
Juniper,6.24
Juniper,5.328
Juniper,8.064
Juniper,8.064
Juniper,3.809
Juniper,3.809
Juniper,7.678
Juniper,6.002
Juniper,5.819
Juniper,6.796
Juniper,6.796
Juniper,4.533
Juniper,9.079
Juniper,9.079
Juniper,5.154
Juniper,5.154
Juniper,7.951
Juniper,4.343
Juniper,4.343
Juniper,10.528
Juniper,4.889
Juniper,1.508
Juniper,7.05
Juniper,7.05
Juniper,5.251
Juniper,5.251
Juniper,8.807
Juniper,8.807
Juniper,4.19
Juniper,3.66
Juniper,11.067
Juniper,11.067
Juniper,10.78
Juniper,4.574
Juniper,5.375
Juniper,8.317
Juniper,4.216
Juniper,6.602
Juniper,1.095
Juniper,8.34
Juniper,6.388
Juniper,8.202
Juniper,8.202
Juniper,5.226
Juniper,4.661
Juniper,4.661
Juniper,8.975
Juniper,8.975
Juniper,5.352
Juniper,4.165
Juniper,4.165
Juniper,10.667
Juniper,5.335
Juniper,1.944
Juniper,1.944
Juniper,6.82
Juniper,7.02
Juniper,10.526
Juniper,10.526
Juniper,7.591
Juniper,7.591
Juniper,11.393
Juniper,6.188
Juniper,2.834
Juniper,2.834
Juniper,4.832
Juniper,4.832
Juniper,8.696
Juniper,5.373
Juniper,6.682
Juniper,4.808
Juniper,4.808
Juniper,5.138
Juniper,5.138
Juniper,7.188
Juniper,14.291
Juniper,2.051
Juniper,2.051
Juniper,8.299
Juniper,8.264
Juniper,8.154
Juniper,8.086
Juniper,8.086
Juniper,3.305
Juniper,7.65
Juniper,7.65
Juniper,3.841
Juniper,3.841
Juniper,4.507
Juniper,4.507
Juniper,4.103
Juniper,4.103
Juniper,5.518
Juniper,2.086
Juniper,2.086
Juniper,5.485
Juniper,4.486
Juniper,10.024
Juniper,8.383
Juniper,4.788
Juniper,4.788
Juniper,7.994
Juniper,7.994
Juniper,2.448
Juniper,2.448
Juniper,10.564
Juniper,10.564
Juniper,9.346
Juniper,8.954
Juniper,7.37
Juniper,7.37
Juniper,11.154
Juniper,9.968
Juniper,10.122
Juniper,13.387
Juniper,13.387
Juniper,6.04
Juniper,10.698
Juniper,4.983
Juniper,6.098
Juniper,6.098
Juniper,1.624
Juniper,1.624
Juniper,5.504
Juniper,3.378
Juniper,3.397
Juniper,3.397
Juniper,6.353
Juniper,6.353
Juniper,6.51
Juniper,7.811
Juniper,7.811
Juniper,5.25
Juniper,5.25
Juniper,4.358
Juniper,10.681
Juniper,10.681
Juniper,11.61
Juniper,11.585
Juniper,9.193
Juniper,5.618
Juniper,3.276
Juniper,4.844
Juniper,6.127
Juniper,8.065
Juniper,8.065
Juniper,5.918
Juniper,5.918
Juniper,13.711
Juniper,3.86
Juniper,6.328
Juniper,6.328
Juniper,10.669
Juniper,2.559
Juniper,6.879
Juniper,6.879
Juniper,11.695
Juniper,9.413
Juniper,2.321
Juniper,7.237
Juniper,12.894
Juniper,3.616
Juniper,3.616
Juniper,2.091
Juniper,7.249
Juniper,6.091
Juniper,6.091
Juniper,12.332
Juniper,12.332
Juniper,11.131
Juniper,5.665
Juniper,5.585
Juniper,6.764
Juniper,6.764
Juniper,10.563
Juniper,10.563
Juniper,6.963
Juniper,6.963
Juniper,6.3
Juniper,6.3
Juniper,4.499
Juniper,10.308
Juniper,10.308
Juniper,5.303
Juniper,5.303
Juniper,13.976
Juniper,2.853
Juniper,4.838
Juniper,5.634
Juniper,5.24
Juniper,5.728
Juniper,4.472
Juniper,5.124
Juniper,4.786
Juniper,4.786
Juniper,4.278
Juniper,4.278
Juniper,10.026
Juniper,10.026
Juniper,10.195
Juniper,10.195
Juniper,6.569
Juniper,6.808
Juniper,6.283
Juniper,5.397
Juniper,5.397
Juniper,4.377
Juniper,4.377
Juniper,12.21
Juniper,4.681
Juniper,5.342
Juniper,6.813
Juniper,4.268
Juniper,4.268
Juniper,5.663
Juniper,6.656
Juniper,9.524
Juniper,9.524
Juniper,6.007
Juniper,6.007
Juniper,6.941
Juniper,6.941
Juniper,14.079
Juniper,4.775
Juniper,4.775
Juniper,6.777
Juniper,6.777
Juniper,4.125
Juniper,4.125
Juniper,4.765
Juniper,4.765
Juniper,5.555
Juniper,7.241
Juniper,3.991
Juniper,3.991
Juniper,12.122
Juniper,4.868
Juniper,8.457
Juniper,8.457
Juniper,4.408
Juniper,4.408
Juniper,4.349
Juniper,5.901
Juniper,5.901
Juniper,4.101
Juniper,4.101
Juniper,12.356
Juniper,12.356
Juniper,6.309
Juniper,7.421
Juniper,7.421
Juniper,7.541
Juniper,11.068
Juniper,3.6
Juniper,3.6
Juniper,5.549
Juniper,6.255
Juniper,6.255
Juniper,7.69
Juniper,7.69
Juniper,4.287
