time_utc,t_min,lat,lon,x_m,y_m,elev_m,dist_km,vel_kmh
2026-03-24T08:59:03.000Z,0,46.2336,6.04692,0,0,438.2,0,0
2026-03-24T08:59:04.000Z,0.0167,46.2336,6.04691,-0.9,-6,438.5,0.0061,21.8702
2026-03-24T08:59:05.000Z,0.0333,46.2335,6.04689,-2,-10.9,440.2,0.0112,18.426
2026-03-24T08:59:06.000Z,0.05,46.2335,6.04688,-2.8,-14.4,441.7,0.0147,12.7145
2026-03-24T08:59:07.000Z,0.0667,46.2335,6.04688,-3.2,-16.5,442.8,0.0169,7.7851
2026-03-24T08:59:08.000Z,0.0833,46.2335,6.04687,-3.6,-17.4,442.8,0.0179,3.4889
2026-03-24T08:59:09.000Z,0.1,46.2335,6.04687,-4,-19,442.5,0.0196,6.1621
2026-03-24T08:59:10.000Z,0.1167,46.2334,6.04686,-4.3,-20.2,442.7,0.0208,4.5405
2026-03-24T08:59:11.000Z,0.1333,46.2334,6.04686,-4.7,-21.6,442.3,0.0222,4.9992
2026-03-24T08:59:12.000Z,0.15,46.2334,6.04685,-5.2,-23.2,442.3,0.024,6.3096
2026-03-24T08:59:13.000Z,0.1667,46.2334,6.04685,-5.7,-24.4,442.4,0.0253,4.7063
2026-03-24T08:59:14.000Z,0.1833,46.2334,6.04684,-6.2,-26.2,442.8,0.0271,6.6917
2026-03-24T08:59:15.000Z,0.2,46.2334,6.04683,-6.9,-27.4,443.2,0.0285,4.9291
2026-03-24T08:59:16.000Z,0.2167,46.2334,6.04682,-7.5,-28.7,443.2,0.03,5.2898
2026-03-24T08:59:17.000Z,0.2333,46.2334,6.04682,-7.9,-30,443,0.0313,4.7063
2026-03-24T08:59:18.000Z,0.25,46.2333,6.04681,-8.5,-30.8,442.9,0.0324,3.8939
2026-03-24T08:59:19.000Z,0.2667,46.2333,6.0468,-9.2,-31.6,443,0.0334,3.572
2026-03-24T08:59:20.000Z,0.2833,46.2333,6.04679,-9.7,-31.6,442.8,0.0339,1.9383
2026-03-24T08:59:21.000Z,0.3,46.2333,6.04679,-10.2,-30.8,442.6,0.0348,3.2576
2026-03-24T08:59:22.000Z,0.3167,46.2334,6.04678,-10.6,-30,442.2,0.0358,3.6077
2026-03-24T08:59:23.000Z,0.3333,46.2334,6.04678,-11.2,-30,441.7,0.0363,1.9383
2026-03-24T08:59:24.000Z,0.35,46.2334,6.04677,-11.6,-30.4,441.3,0.0369,2.1168
2026-03-24T08:59:25.000Z,0.3667,46.2333,6.04676,-12.1,-32.1,441.3,0.0387,6.3096
2026-03-24T08:59:26.000Z,0.3833,46.2333,6.04676,-12.6,-33.7,441.6,0.0404,6.2301
2026-03-24T08:59:27.000Z,0.4,46.2333,6.04675,-13.2,-36.7,442.1,0.0435,11.0328
2026-03-24T08:59:28.000Z,0.4167,46.2333,6.04674,-13.8,-38.8,442.1,0.0457,7.9218
2026-03-24T08:59:29.000Z,0.4333,46.2333,6.04673,-14.4,-40.5,442.1,0.0475,6.4001
2026-03-24T08:59:31.000Z,0.4667,46.2332,6.04672,-15.4,-43.4,442.1,0.0506,5.6959
2026-03-24T08:59:32.000Z,0.4833,46.2332,6.04671,-16,-45.1,442.1,0.0524,6.4001
2026-03-24T08:59:33.000Z,0.5,46.2332,6.0467,-16.6,-46.4,442.1,0.0539,5.2898
2026-03-24T08:59:34.000Z,0.5167,46.2332,6.0467,-17.1,-49.7,445.2,0.0572,12.1234
2026-03-24T08:59:35.000Z,0.5333,46.2332,6.04669,-17.6,-51.8,446.3,0.0594,7.8488
2026-03-24T08:59:36.000Z,0.55,46.2331,6.04669,-18,-53.6,447.3,0.0612,6.5528
2026-03-24T08:59:37.000Z,0.5667,46.2331,6.04668,-18.5,-54.8,448.3,0.0625,4.7063
2026-03-24T08:59:38.000Z,0.5833,46.2331,6.04667,-18.9,-56.2,448.8,0.064,5.0828
2026-03-24T08:59:39.000Z,0.6,46.2331,6.04667,-19.5,-57.4,449,0.0653,4.811
2026-03-24T08:59:40.000Z,0.6167,46.2331,6.04666,-20.1,-58.6,449.1,0.0667,4.9291
2026-03-24T08:59:41.000Z,0.6333,46.2331,6.04665,-20.6,-60.4,449.4,0.0685,6.6168
2026-03-24T08:59:42.000Z,0.65,46.2331,6.04665,-21,-62,449.7,0.0702,6.2301
2026-03-24T08:59:43.000Z,0.6667,46.2331,6.04664,-21.5,-63.2,449.9,0.0715,4.7063
2026-03-24T08:59:44.000Z,0.6833,46.233,6.04664,-21.9,-65,450,0.0734,6.5528
2026-03-24T08:59:45.000Z,0.7,46.233,6.04663,-22.3,-66.7,449.9,0.0751,6.2301
2026-03-24T08:59:46.000Z,0.7167,46.233,6.04662,-22.7,-67.9,449.8,0.0764,4.6158
2026-03-24T08:59:47.000Z,0.7333,46.233,6.04662,-23.1,-69.2,449.9,0.0778,4.9992
2026-03-24T08:59:48.000Z,0.75,46.233,6.04662,-23.4,-70.9,450,0.0795,6.1058
2026-03-24T08:59:49.000Z,0.7667,46.233,6.04661,-23.7,-72.1,450.2,0.0807,4.5405
2026-03-24T08:59:50.000Z,0.7833,46.233,6.04661,-24,-73.8,450.4,0.0825,6.4999
2026-03-24T08:59:51.000Z,0.8,46.2329,6.0466,-24.3,-75.1,450.5,0.0838,4.481
2026-03-24T08:59:52.000Z,0.8167,46.2329,6.0466,-24.6,-77.2,450.3,0.0859,7.7307
2026-03-24T08:59:53.000Z,0.8333,46.2329,6.0466,-24.9,-78.5,450.2,0.0873,4.8749
2026-03-24T08:59:54.000Z,0.85,46.2329,6.04659,-25,-80.6,450.2,0.0894,7.6259
2026-03-24T08:59:55.000Z,0.8667,46.2329,6.04659,-25.3,-82.2,450.4,0.0911,6.0617
2026-03-24T08:59:56.000Z,0.8833,46.2329,6.04659,-25.5,-84.3,450.5,0.0932,7.651
2026-03-24T08:59:57.000Z,0.9,46.2328,6.04659,-25.6,-86,450.5,0.0949,6.03
2026-03-24T08:59:58.000Z,0.9167,46.2328,6.04659,-25.8,-88.1,450.4,0.097,7.6259
2026-03-24T08:59:59.000Z,0.9333,46.2328,6.04658,-26,-89.9,450.3,0.0988,6.4585
2026-03-24T09:00:00.000Z,0.95,46.2328,6.04658,-26.2,-92,450.2,0.1009,7.6259
2026-03-24T09:00:01.000Z,0.9667,46.2328,6.04658,-26.3,-93.6,450.2,0.1026,6.0109
2026-03-24T09:00:02.000Z,0.9833,46.2328,6.04658,-26.3,-95.7,450.1,0.1047,7.6108
2026-03-24T09:00:03.000Z,1,46.2327,6.04658,-26.4,-97.4,450,0.1064,6.0109
2026-03-24T09:00:04.000Z,1.0167,46.2327,6.04658,-26.5,-99.2,450.2,0.1081,6.4108
2026-03-24T09:00:05.000Z,1.0333,46.2327,6.04657,-26.6,-100.8,450.3,0.1098,6.03
2026-03-24T09:00:06.000Z,1.05,46.2327,6.04657,-26.9,-102.5,450.3,0.1115,6.0617
2026-03-24T09:00:07.000Z,1.0667,46.2327,6.04657,-27,-103.8,450.6,0.1128,4.8116
2026-03-24T09:00:08.000Z,1.0833,46.2327,6.04657,-27,-105,450.7,0.1141,4.412
2026-03-24T09:00:09.000Z,1.1,46.2327,6.04657,-27.1,-106.7,450.7,0.1157,6.0109
2026-03-24T09:00:10.000Z,1.1167,46.2326,6.04657,-27,-108,450.8,0.1171,4.8116
2026-03-24T09:00:11.000Z,1.1333,46.2326,6.04657,-27,-108.8,451.3,0.1178,2.8158
2026-03-24T09:00:12.000Z,1.15,46.2326,6.04657,-26.7,-110.1,451.8,0.1192,4.8749
2026-03-24T09:00:13.000Z,1.1667,46.2326,6.04658,-26.5,-110.5,452.1,0.1197,1.8039
2026-03-24T09:00:14.000Z,1.1833,46.2326,6.04658,-26.2,-110.9,452.5,0.1202,1.6337
2026-03-24T09:00:15.000Z,1.2,46.2326,6.04659,-25.8,-111.3,452.7,0.1207,2.1168
2026-03-24T09:00:16.000Z,1.2167,46.2326,6.04659,-25.5,-111.3,452.8,0.121,1.1076
2026-03-24T09:00:17.000Z,1.2333,46.2326,6.04659,-25.1,-110.9,453,0.1216,2.1168
2026-03-24T09:00:18.000Z,1.25,46.2326,6.0466,-24.8,-110.5,453.1,0.1221,1.6337
2026-03-24T09:00:19.000Z,1.2667,46.2326,6.0466,-24.3,-110.1,453,0.1228,2.5141
2026-03-24T09:00:20.000Z,1.2833,46.2326,6.04661,-23.6,-110.1,452.2,0.1234,2.2152
2026-03-24T09:00:21.000Z,1.3,46.2326,6.04662,-22.9,-110.5,451.7,0.1243,3.1986
2026-03-24T09:00:22.000Z,1.3167,46.2326,6.04664,-21.9,-110.5,450,0.1253,3.5997
2026-03-24T09:00:23.000Z,1.3333,46.2326,6.04665,-21,-111.3,449.5,0.1264,4.1388
2026-03-24T09:00:24.000Z,1.35,46.2326,6.04666,-20.2,-112.6,449.4,0.128,5.6879
2026-03-24T09:00:25.000Z,1.3667,46.2326,6.04667,-19.4,-114.3,449.5,0.1299,6.6122
2026-03-24T09:00:26.000Z,1.3833,46.2326,6.04668,-18.6,-114.7,449.4,0.1307,3.1986
2026-03-24T09:00:27.000Z,1.4,46.2326,6.04669,-17.9,-114.3,449.2,0.1316,2.9622
2026-03-24T09:00:28.000Z,1.4167,46.2326,6.04669,-17.4,-114.7,449.1,0.1323,2.5141
2026-03-24T09:00:29.000Z,1.4333,46.2326,6.0467,-16.9,-115.5,449.5,0.1332,3.2576
2026-03-24T09:00:30.000Z,1.45,46.2326,6.04671,-16.6,-117.3,449.8,0.135,6.5528
2026-03-24T09:00:31.000Z,1.4667,46.2325,6.04671,-16.4,-119.4,450.4,0.1371,7.6259
2026-03-24T09:00:32.000Z,1.4833,46.2325,6.04671,-16.4,-121.5,450.7,0.1392,7.6057
2026-03-24T09:00:33.000Z,1.5,46.2325,6.04671,-16.6,-123.6,450.8,0.1413,7.6259
2026-03-24T09:00:34.000Z,1.5167,46.2325,6.0467,-16.9,-126.1,450.9,0.1439,9.2733
2026-03-24T09:00:35.000Z,1.5333,46.2325,6.0467,-17.1,-127.8,451.1,0.1456,6.0617
2026-03-24T09:00:36.000Z,1.55,46.2325,6.04669,-17.4,-129.4,451.1,0.1473,6.1058
2026-03-24T09:00:37.000Z,1.5667,46.2324,6.04669,-17.7,-131.2,450.9,0.1491,6.4999
2026-03-24T09:00:38.000Z,1.5833,46.2324,6.04669,-18,-132.9,451.1,0.1508,6.1058
2026-03-24T09:00:39.000Z,1.6,46.2324,6.04668,-18.3,-134.5,451.2,0.1525,6.1058
2026-03-24T09:00:40.000Z,1.6167,46.2324,6.04668,-18.6,-136.6,451.2,0.1546,7.651
2026-03-24T09:00:41.000Z,1.6333,46.2324,6.04667,-18.9,-138.7,451.3,0.1568,7.7307
2026-03-24T09:00:42.000Z,1.65,46.2324,6.04667,-19.1,-140.4,451.1,0.1584,6.03
2026-03-24T09:00:43.000Z,1.6667,46.2323,6.04667,-19.3,-142.2,451,0.1602,6.4287
2026-03-24T09:00:44.000Z,1.6833,46.2323,6.04667,-19.2,-143.8,451,0.1619,6.0109
2026-03-24T09:00:45.000Z,1.7,46.2323,6.04667,-19,-145,451.1,0.1631,4.438
2026-03-24T09:00:46.000Z,1.7167,46.2323,6.04667,-18.9,-146.8,451.2,0.1649,6.4108
2026-03-24T09:00:47.000Z,1.7333,46.2323,6.04668,-18.8,-148,451.2,0.1661,4.438
2026-03-24T09:00:48.000Z,1.75,46.2323,6.04668,-18.6,-149.3,451.2,0.1675,4.8354
2026-03-24T09:00:49.000Z,1.7667,46.2323,6.04668,-18.6,-151,451.2,0.1692,6.0109
2026-03-24T09:00:50.000Z,1.7833,46.2322,6.04668,-18.6,-153.1,451.1,0.1713,7.6057
2026-03-24T09:00:51.000Z,1.8,46.2322,6.04668,-18.6,-154.8,450.9,0.1729,6.0109
2026-03-24T09:00:52.000Z,1.8167,46.2322,6.04667,-18.9,-156.1,451.1,0.1743,4.8749
2026-03-24T09:00:53.000Z,1.8333,46.2322,6.04667,-19.3,-157.3,451.2,0.1756,4.6159
2026-03-24T09:00:54.000Z,1.85,46.2322,6.04666,-19.7,-159,451.1,0.1773,6.2301
2026-03-24T09:00:55.000Z,1.8667,46.2322,6.04666,-20.3,-160.3,451.2,0.1787,5.18
2026-03-24T09:00:56.000Z,1.8833,46.2322,6.04665,-20.9,-161.5,451.3,0.1802,5.0596
2026-03-24T09:00:57.000Z,1.9,46.2322,6.04664,-21.7,-163.2,451.3,0.182,6.6123
2026-03-24T09:00:58.000Z,1.9167,46.2321,6.04662,-22.7,-164.9,451.1,0.184,7.3471
2026-03-24T09:00:59.000Z,1.9333,46.2321,6.04661,-23.8,-166.6,451.1,0.186,7.1472
2026-03-24T09:01:00.000Z,1.95,46.2321,6.04659,-25.3,-169.1,450.8,0.189,10.6041
2026-03-24T09:01:01.000Z,1.9667,46.2321,6.04657,-26.8,-171.7,450.7,0.1919,10.7442
2026-03-24T09:01:02.000Z,1.9833,46.2321,6.04655,-28.4,-173.8,450.8,0.1946,9.574
2026-03-24T09:01:03.000Z,2,46.232,6.04653,-30.1,-176.8,450.6,0.1981,12.4067
2026-03-24T09:01:04.000Z,2.0167,46.232,6.0465,-32,-179.2,450.6,0.2012,11.2018
2026-03-24T09:01:05.000Z,2.0333,46.232,6.04648,-33.9,-182.2,450.6,0.2047,12.6879
2026-03-24T09:01:06.000Z,2.05,46.232,6.04646,-35.7,-184.7,450.7,0.2078,11.3549
2026-03-24T09:01:07.000Z,2.0667,46.2319,6.04643,-37.6,-187.7,450.6,0.2114,12.6879
2026-03-24T09:01:08.000Z,2.0833,46.2319,6.04641,-39.4,-190.6,450.6,0.2148,12.3486
2026-03-24T09:01:09.000Z,2.1,46.2319,6.04638,-41.3,-193.6,450.6,0.2183,12.6879
2026-03-24T09:01:07.000Z,2.1167,46.2319,6.04636,-43,-196.1,450.5,0.2214,11.1951
2026-03-24T09:01:08.000Z,2.1333,46.2318,6.04634,-44.7,-199.1,450.4,0.2249,12.4068
2026-03-24T09:01:09.000Z,2.15,46.2318,6.04632,-46.4,-201.6,450.2,0.2279,10.8895
2026-03-24T09:01:10.000Z,2.1667,46.2318,6.0463,-48,-204.1,450.1,0.2308,10.5533
2026-03-24T09:01:11.000Z,2.1833,46.2318,6.04628,-49.6,-206.6,449.9,0.2339,10.8895
2026-03-24T09:01:12.000Z,2.2,46.2317,6.04626,-51.2,-209.1,449.6,0.2369,10.8895
2026-03-24T09:01:13.000Z,2.2167,46.2317,6.04623,-53,-211.7,449.5,0.24,11.1951
2026-03-24T09:01:14.000Z,2.2333,46.2317,6.04621,-54.7,-213.8,449.3,0.2427,9.9201
2026-03-24T09:01:15.000Z,2.25,46.2317,6.04619,-56.6,-215.9,449.2,0.2456,10.1002
2026-03-24T09:01:16.000Z,2.2667,46.2317,6.04616,-58.5,-218,449.2,0.2484,10.2845
2026-03-24T09:01:17.000Z,2.2833,46.2316,6.04613,-60.7,-219.8,449,0.2512,10.0567
2026-03-24T09:01:18.000Z,2.3,46.2316,6.0461,-62.9,-221.4,448.9,0.254,10.027
2026-03-24T09:01:19.000Z,2.3167,46.2316,6.04607,-65.1,-222.6,448.9,0.2565,9.1583
2026-03-24T09:01:20.000Z,2.3333,46.2316,6.04604,-67.5,-223.1,448.9,0.2589,8.4601
2026-03-24T09:01:21.000Z,2.35,46.2316,6.04601,-69.8,-224,448.8,0.2614,8.9031
2026-03-24T09:01:22.000Z,2.3667,46.2316,6.04599,-71.9,-224.7,448.8,0.2636,8.2442
2026-03-24T09:01:23.000Z,2.3833,46.2316,6.04596,-73.8,-226.1,448.7,0.2659,8.2001
2026-03-24T09:01:24.000Z,2.4,46.2316,6.04594,-75.4,-227.7,448.6,0.2682,8.3588
2026-03-24T09:01:25.000Z,2.4167,46.2316,6.04593,-76.4,-229.4,448.7,0.2702,7.0009
2026-03-24T09:01:26.000Z,2.4333,46.2315,6.04592,-76.8,-231.9,448.6,0.2728,9.3556
2026-03-24T09:01:27.000Z,2.45,46.2315,6.04592,-76.7,-234,448.3,0.2749,7.6259
2026-03-24T09:01:28.000Z,2.4667,46.2315,6.04593,-75.9,-236.6,448.1,0.2776,9.6143
2026-03-24T09:01:29.000Z,2.4833,46.2315,6.04595,-74.8,-238.7,448,0.28,8.666
2026-03-24T09:01:30.000Z,2.5,46.2314,6.04597,-73.4,-240.8,447.8,0.2825,9.0934
2026-03-24T09:01:31.000Z,2.5167,46.2314,6.04598,-72,-242.9,447.6,0.285,9.0934
2026-03-24T09:01:32.000Z,2.5333,46.2314,6.046,-70.8,-245.4,447.4,0.2879,10.2175
2026-03-24T09:01:33.000Z,2.55,46.2314,6.04602,-69.6,-247.5,447.3,0.2903,8.666
2026-03-24T09:01:34.000Z,2.5667,46.2314,6.04603,-68.7,-249.3,447.3,0.2923,7.2155
2026-03-24T09:01:35.000Z,2.5833,46.2314,6.04604,-67.9,-251.4,447.3,0.2945,8.0941
2026-03-24T09:01:36.000Z,2.6,46.2313,6.04605,-67.1,-253,447.2,0.2964,6.6123
2026-03-24T09:01:37.000Z,2.6167,46.2313,6.04606,-66.4,-255.6,446.9,0.299,9.6143
2026-03-24T09:01:38.000Z,2.6333,46.2313,6.04607,-65.7,-258.1,446.7,0.3017,9.5383
2026-03-24T09:01:39.000Z,2.65,46.2313,6.04608,-65,-260.7,446.5,0.3043,9.5383
2026-03-24T09:01:40.000Z,2.6667,46.2313,6.04608,-64.4,-262.8,446.4,0.3065,7.9218
2026-03-24T09:01:41.000Z,2.6833,46.2312,6.04609,-63.8,-265.3,446.2,0.3092,9.4697
2026-03-24T09:01:42.000Z,2.7,46.2312,6.0461,-63.1,-267.4,446,0.3114,7.9218
2026-03-24T09:01:43.000Z,2.7167,46.2312,6.04611,-62.5,-269.5,445.8,0.3136,7.9218
2026-03-24T09:01:44.000Z,2.7333,46.2312,6.04612,-61.9,-272,445.7,0.3162,9.4697
2026-03-24T09:01:45.000Z,2.75,46.2311,6.04612,-61.3,-274.6,445.7,0.3188,9.4697
2026-03-24T09:01:46.000Z,2.7667,46.2311,6.04613,-60.6,-277,445.5,0.3214,9.1525
2026-03-24T09:01:47.000Z,2.7833,46.2311,6.04614,-59.8,-280,445.3,0.3245,11.2292
2026-03-24T09:01:48.000Z,2.8,46.2311,6.04616,-58.8,-283.4,445.1,0.3281,12.9209
2026-03-24T09:01:49.000Z,2.8167,46.231,6.04617,-57.6,-286.7,444.9,0.3316,12.7071
2026-03-24T09:01:50.000Z,2.8333,46.231,6.04619,-56.2,-290.6,444.6,0.3357,14.8708
2026-03-24T09:01:51.000Z,2.85,46.231,6.04621,-54.6,-294.8,444.4,0.3403,16.2851
2026-03-24T09:01:52.000Z,2.8667,46.2309,6.04624,-52.7,-298.1,444.2,0.3441,13.8615
2026-03-24T09:01:53.000Z,2.8833,46.2309,6.04626,-50.6,-301.6,444,0.3481,14.4876
2026-03-24T09:01:54.000Z,2.9,46.2309,6.04629,-48.3,-304.9,443.8,0.3522,14.6024
2026-03-24T09:01:55.000Z,2.9167,46.2308,6.04633,-45.7,-307.9,443.6,0.3562,14.3338
2026-03-24T09:01:56.000Z,2.9333,46.2308,6.04636,-42.8,-310.8,443.5,0.3603,14.8926
2026-03-24T09:01:57.000Z,2.95,46.2308,6.0464,-39.7,-313.4,443.3,0.3643,14.4033
2026-03-24T09:01:58.000Z,2.9667,46.2308,6.04645,-36.3,-315.8,443.1,0.3685,15.0336
2026-03-24T09:01:59.000Z,2.9833,46.2308,6.04649,-32.8,-317.9,442.9,0.3726,14.8358
2026-03-24T09:02:00.000Z,3,46.2307,6.04654,-29.1,-320.1,442.8,0.3769,15.5167
2026-03-24T09:02:01.000Z,3.0167,46.2307,6.04659,-25.6,-322.6,442.9,0.3812,15.2589
2026-03-24T09:02:02.000Z,3.0333,46.2307,6.04664,-21.9,-323.9,442.8,0.3852,14.3939
2026-03-24T09:02:03.000Z,3.05,46.2307,6.04669,-17.9,-326,443,0.3897,16.2846
2026-03-24T09:02:04.000Z,3.0667,46.2307,6.04674,-13.5,-327.2,444.3,0.3942,16.3866
2026-03-24T09:02:05.000Z,3.0833,46.2307,6.04681,-8.8,-328.1,446,0.399,17.1925
2026-03-24T09:02:06.000Z,3.1,46.2306,6.04687,-3.9,-329.7,446.4,0.4041,18.4499
2026-03-24T09:02:07.000Z,3.1167,46.2306,6.04694,1.2,-333.2,445.5,0.4103,22.3206
2026-03-24T09:02:08.000Z,3.1333,46.2306,6.04701,6.6,-336.5,444.8,0.4167,22.8024
2026-03-24T09:02:09.000Z,3.15,46.2305,6.04708,12.3,-340.4,444.2,0.4236,24.8233
2026-03-24T09:02:10.000Z,3.1667,46.2305,6.04716,18.2,-343.7,443.7,0.4304,24.4715
2026-03-24T09:02:11.000Z,3.1833,46.2305,6.04724,24.6,-347.4,443.3,0.4377,26.4733
2026-03-24T09:02:12.000Z,3.2,46.2304,6.04732,31,-351.7,442.7,0.4454,27.7845
2026-03-24T09:02:13.000Z,3.2167,46.2304,6.04741,37.6,-355.9,442.1,0.4533,28.2581
2026-03-24T09:02:14.000Z,3.2333,46.2304,6.04749,44.3,-360.1,441.6,0.4612,28.4918
2026-03-24T09:02:15.000Z,3.25,46.2303,6.04758,51.2,-364.3,441.2,0.4693,29.1977
2026-03-24T09:02:16.000Z,3.2667,46.2303,6.04767,58.1,-368.5,440.8,0.4774,29.1977
2026-03-24T09:02:17.000Z,3.2833,46.2303,6.04777,65.1,-372.7,440.3,0.4855,29.1977
2026-03-24T09:02:18.000Z,3.3,46.2302,6.04786,72.1,-377.4,439.9,0.4939,30.2929
2026-03-24T09:02:19.000Z,3.3167,46.2302,6.04795,79.2,-381.6,439.5,0.5022,29.6719
2026-03-24T09:02:20.000Z,3.3333,46.2301,6.04804,86.3,-386.2,439.1,0.5107,30.7552
2026-03-24T09:02:21.000Z,3.35,46.2301,6.04814,93.6,-390.5,438.7,0.5192,30.5905
2026-03-24T09:02:22.000Z,3.3667,46.2301,6.04823,100.9,-395.2,438.3,0.5279,31.2205
2026-03-24T09:02:23.000Z,3.3833,46.23,6.04833,108.4,-399.8,437.9,0.5367,31.6886
2026-03-24T09:02:24.000Z,3.4,46.23,6.04842,115.9,-404,437.5,0.5453,30.8689
2026-03-24T09:02:25.000Z,3.4167,46.2299,6.04852,123.4,-408.7,437.1,0.5541,31.6886
2026-03-24T09:02:26.000Z,3.4333,46.2299,6.04862,130.7,-413.3,436.7,0.5628,31.4542
2026-03-24T09:02:27.000Z,3.45,46.2298,6.04871,138.1,-418,436.3,0.5716,31.4542
2026-03-24T09:02:28.000Z,3.4667,46.2298,6.04881,145.5,-422.6,436,0.5802,31.2206
2026-03-24T09:02:29.000Z,3.4833,46.2298,6.0489,152.7,-427.1,435.7,0.5888,30.7723
2026-03-24T09:02:30.000Z,3.5,46.2297,6.049,159.9,-431.4,435.3,0.5971,30.1157
2026-03-24T09:02:31.000Z,3.5167,46.2297,6.04909,167,-436.1,435,0.6057,30.7554
2026-03-24T09:02:32.000Z,3.5333,46.2296,6.04918,173.8,-440.3,434.6,0.6137,28.7266
2026-03-24T09:02:33.000Z,3.55,46.2296,6.04926,180,-443.6,434.4,0.6207,25.4427
2026-03-24T09:02:34.000Z,3.5667,46.2296,6.04933,185.5,-447,434.2,0.6272,23.2497
2026-03-24T09:02:35.000Z,3.5833,46.2296,6.0494,190.7,-449.9,433.9,0.6331,21.2733
2026-03-24T09:02:36.000Z,3.6,46.2295,6.04946,195.4,-452.9,433.6,0.6387,20.0538
2026-03-24T09:02:37.000Z,3.6167,46.2295,6.04951,199.4,-455.4,433.4,0.6435,17.3254
2026-03-24T09:02:38.000Z,3.6333,46.2295,6.04956,203,-457.5,433.2,0.6476,14.8361
2026-03-24T09:02:39.000Z,3.65,46.2295,6.0496,206,-459.6,433,0.6513,13.2092
2026-03-24T09:02:40.000Z,3.6667,46.2295,6.04963,208.8,-461,433,0.6543,11.066
2026-03-24T09:02:41.000Z,3.6833,46.2294,6.04967,211.4,-461.7,432.8,0.6572,10.089
2026-03-24T09:02:42.000Z,3.7,46.2294,6.0497,214,-462.2,432.6,0.6597,9.2775
2026-03-24T09:02:43.000Z,3.7167,46.2294,6.04973,216.3,-461.7,432.5,0.6621,8.4604
2026-03-24T09:02:44.000Z,3.7333,46.2295,6.04976,218.5,-461,432.6,0.6644,8.2445
2026-03-24T09:02:45.000Z,3.75,46.2295,6.04978,220.6,-459.2,432.7,0.6672,10.0569
2026-03-24T09:02:46.000Z,3.7667,46.2295,6.04981,222.7,-456.6,432.9,0.6705,11.8604
2026-03-24T09:02:47.000Z,3.7833,46.2295,6.04984,224.9,-453.3,433,0.6745,14.4467
2026-03-24T09:02:48.000Z,3.8,46.2296,6.04988,227.7,-449.9,433.1,0.6789,15.9177
2026-03-24T09:02:49.000Z,3.8167,46.2296,6.04992,230.7,-445.7,433.5,0.6841,18.6554
2026-03-24T09:02:50.000Z,3.8333,46.2296,6.04995,233.7,-441.1,433.8,0.6896,19.9825
2026-03-24T09:02:51.000Z,3.85,46.2297,6.05,236.9,-436.9,433.9,0.6949,19.1483
2026-03-24T09:02:52.000Z,3.8667,46.2297,6.05004,240.2,-432.2,434.2,0.7007,20.6022
2026-03-24T09:02:53.000Z,3.8833,46.2298,6.05009,243.7,-427.1,434.4,0.7068,22.2341
2026-03-24T09:02:54.000Z,3.9,46.2298,6.05013,247.4,-421.7,434.6,0.7134,23.6942
2026-03-24T09:02:55.000Z,3.9167,46.2299,6.05018,251.2,-416.2,434.8,0.7201,24.1809
2026-03-24T09:02:56.000Z,3.9333,46.2299,6.05023,255,-411.2,434.9,0.7264,22.5522
2026-03-24T09:02:57.000Z,3.95,46.23,6.05028,258.6,-405.7,435,0.733,23.8746
2026-03-24T09:02:58.000Z,3.9667,46.23,6.05032,262.1,-400.6,435.1,0.7393,22.3904
2026-03-24T09:02:59.000Z,3.9833,46.2301,6.05037,265.7,-395.2,435.2,0.7458,23.54
2026-03-24T09:03:00.000Z,4,46.2301,6.05042,269.4,-390.1,435.3,0.7521,22.5491
2026-03-24T09:03:01.000Z,4.0167,46.2301,6.05046,272.8,-384.6,435.3,0.7586,23.5772
2026-03-24T09:03:02.000Z,4.0333,46.2302,6.05051,276.3,-379.9,435.3,0.7644,20.9272
2026-03-24T09:03:03.000Z,4.05,46.2302,6.05055,279.7,-374.8,435.3,0.7706,22.234
2026-03-24T09:03:04.000Z,4.0667,46.2303,6.0506,283.1,-370.2,435.3,0.7764,20.7634
2026-03-24T09:03:05.000Z,4.0833,46.2303,6.05064,286.3,-365.7,435.3,0.7819,19.9566
2026-03-24T09:03:06.000Z,4.1,46.2304,6.05068,289.2,-361.4,435.3,0.7871,18.827
2026-03-24T09:03:07.000Z,4.1167,46.2304,6.05071,292,-357.6,435.4,0.7918,16.8706
2026-03-24T09:03:08.000Z,4.1333,46.2304,6.05075,294.5,-354.3,435.4,0.796,15.0905
2026-03-24T09:03:09.000Z,4.15,46.2305,6.05077,296.8,-350.9,435.5,0.8001,14.7811
2026-03-24T09:03:10.000Z,4.1667,46.2305,6.0508,298.8,-348.3,435.4,0.8034,11.8603
2026-03-24T09:03:11.000Z,4.1833,46.2305,6.05083,300.8,-345.8,435.3,0.8067,11.6878
2026-03-24T09:03:12.000Z,4.2,46.2305,6.05085,302.6,-344.1,435.2,0.8091,8.7532
2026-03-24T09:03:13.000Z,4.2167,46.2305,6.05087,304,-342.5,435.2,0.8113,7.8038
2026-03-24T09:03:14.000Z,4.2333,46.2305,6.05088,304.9,-342,435.2,0.8123,3.6886
2026-03-24T09:03:15.000Z,4.25,46.2305,6.05089,305.3,-341.6,435.2,0.8129,2.1168
2026-03-24T09:03:16.000Z,4.2667,46.2305,6.05089,305.4,-341.6,435.3,0.813,0.2769
