source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot
504823004210743296,27.908177737376363,56.50856608760163,131.20605866170422,-5.393081790011082,0.6550954194492994,0.59300053,-1.7178434236100617,0.47282752,-0.8307011215620623,0.5592168,20.202745,20.99654,18.75733,2.2392101,1.1535479,
505545520783577728,27.43070232203285,56.39061384368427,130.9750566435633,-5.568219600678439,,,,,,,21.192501,21.873293,20.186886,1.6864071,,
504821870337965696,27.99304967031941,56.44361462160441,131.267035012609,-5.445339446647879,0.6144396480671623,0.32501972,1.6543639757162052,0.27561826,0.916140351464548,0.3446082,19.759172,21.064383,18.711746,2.3526363,1.0239314,
505544691857825920,27.458550834446736,56.31573844095646,131.00710480611784,-5.637697072958293,0.0544043683532705,0.9987184,0.3842616740851354,0.5688181,-1.7421030888472897,0.8976505,20.39062,20.949123,19.355116,1.5940075,1.1614518,
504821213203938432,28.009496404895195,56.41033083461169,131.2837271487291,-5.475578919620779,0.1047833791598738,0.18688151,-1.4096715504050208,0.14110236,-2.5388487472999266,0.18120068,18.880365,19.46545,18.072464,1.3929863,0.9401668,980.1746
505569916199480832,27.44971272393142,56.44261000786055,130.97359112557916,-5.515190823083906,0.230923496531625,1.2315601,-0.226350118084917,0.9494426,-0.333720577922488,1.0585964,20.68311,21.063519,19.807772,1.2557468,1.0064788,
505574344314254208,27.75100811496488,56.54509928928946,131.11286770699516,-5.377553292241484,-0.415495369329289,0.9004885,-1.2087208015694295,0.741312,0.1564215405500041,0.93231237,20.63793,21.236952,19.852076,1.3848763,1.0212023,
505573863272655104,27.824677214699648,56.535575571073096,131.1547710741376,-5.377467482445877,0.4739526951915189,0.18439136,-1.1287843941773106,0.13344428,-1.505979125189969,0.17887226,18.69541,19.424517,17.898159,1.5263577,1.0733049,649.5257
505545280271544704,27.444548137609004,56.33504062368857,130.9951336544872,-5.620640498242738,0.0809563056025833,0.40265965,-0.4339153281770704,0.2497264,0.692240916181118,0.33864495,,,15.621458,,1.0709687,
505571565472318336,27.65862354394401,56.54212227264051,131.0637548624787,-5.392116350772541,-0.0265955877390157,0.14340533,1.6966635712642362,0.10660704,0.1284794242879529,0.14777711,18.34398,18.763668,17.469011,1.2946568,1.09091,
505545314631271296,27.436119325263945,56.35274409692164,130.98655555730778,-5.604443148399001,0.2838400823158274,0.053561747,-0.7669235025064473,0.03421365,0.1786674364712904,0.04618539,16.374525,16.952572,15.645612,1.3069601,1.0136918,1239.7175
505570427298557568,27.482707398848945,56.47714368853943,130.98361145035622,-5.4774359417317084,-0.143928608246578,0.37635857,-1.2319017481005057,0.28825828,1.297929461760165,0.33859515,19.849142,20.34063,19.152401,1.1882286,1.0390776,
505570465960729344,27.504724686007247,56.492519842566914,130.99201934586048,-5.459711144101124,0.7735628072472639,0.2888635,-0.1201124263042815,0.23219383,-3.018775420290915,0.25861514,19.472853,20.22374,18.68146,1.5422802,0.97788376,
