lon,lat,rmse_aod,diff_lon,diff_lat,rmse_aod_diff_vs_cams,du_lon,du_lat,rmse_duaod,du_diff_lon,du_diff_lat,rmse_duaod_diff_vs_cams
74.26406,31.47987,0.2658155305614461,74.26406,31.47987,0.01745343807276659,9.496,42.129,0.0500643776222749,9.496,42.129,0.003764383846846998
124.842531,6.496011,0.0917699041253457,124.842531,6.496011,0.0171592535763623,120.873611,23.468611,0.0190332537838496,120.873611,23.468611,0.0036582912774
6.942019,46.812408,0.0731341192713725,6.942019,46.812408,0.0168536999595956,12.515773,41.901695,0.0567265533298755,12.515773,41.901695,0.003136923237184702
28.278441,-25.750126,0.1202365737029032,28.278441,-25.750126,0.01649615505577999,25.669762,35.337712,0.0469454979969591,25.669762,35.337712,0.003057540112092298
-14.414722,-7.976389,0.0897078710751102,-14.414722,-7.976389,0.0141987385027717,-117.68,34.38,0.0101183314083212,-117.68,34.38,0.002933088521933599
135.356917,33.69345,0.0848337300769072,135.356917,33.69345,0.0128105670899063,23.3868,42.6539,0.0392618411560877,23.3868,42.6539,0.002867916109745294
13.350636,42.368386,0.0708506117439292,13.350636,42.368386,0.01192060529907581,-155.576755,19.536006,0.0171288464920011,-155.576755,19.536006,0.002726917273158699
25.132861,35.336111,0.0388544845427281,25.132861,35.336111,0.0118084286890293,26.030703,44.348292,0.0377162250670617,26.030703,44.348292,0.002438330571512805
-119.400111,49.941294,0.1998509015961101,-119.400111,49.941294,0.01149286447044151,11.0119,47.8019,0.0267350563883844,11.0119,47.8019,0.001975177491913602
-76.612052,39.28123,0.2380587280615331,-76.612052,39.28123,0.01125672916538942,29.4466,44.5458,0.0410609800578974,29.4466,44.5458,0.001808481582466902
-8.4208,43.363,0.1248508320978845,-8.4208,43.363,0.01101270703669679,28.19319,43.044624,0.0538862510894782,28.19319,43.044624,0.001603069111748096
-28.02917,39.09109,0.1285653310718319,-28.02917,39.09109,0.01098721440168211,8.48647,48.05614,0.0306675070065086,8.48647,48.05614,0.001460569581134601
-72.8847,40.866,0.2186618291739256,-72.8847,40.866,0.0109720142887052,9.84369,46.81281,0.0253817258908128,9.84369,46.81281,0.001398114688922699
