reach_id,continente,n_nodos,n_marea,n_probable_marea,n_sin_marea,n_probable_sin_marea,pct_tidal,amplitud_media_m,amplitud_max_m,amplitud_mediana_m,es_tidal
61630200091,Sudamérica,99,0,99,0,0,100.0,,,,sí
61630200101,Sudamérica,99,0,99,0,0,100.0,,,,sí
61630200111,Sudamérica,99,0,99,0,0,100.0,,,,sí
61630200121,Sudamérica,99,0,18,0,81,18.2,,,,sí
61630200131,Sudamérica,99,0,0,0,99,0.0,,,,no
61630200141,Sudamérica,99,0,0,0,99,0.0,,,,no
61630200151,Sudamérica,47,0,0,0,47,0.0,,,,no
61630300016,Sudamérica,1,1,0,0,0,100.0,0.9691,0.9691,0.9691,sí
61630800013,Sudamérica,47,47,0,0,0,100.0,1.1002,1.1360,1.0974,sí
61630800023,Sudamérica,47,47,0,0,0,100.0,1.1561,1.1953,1.1424,sí
61630800033,Sudamérica,47,47,0,0,0,100.0,1.2495,1.3006,1.2440,sí
61630800043,Sudamérica,47,47,0,0,0,100.0,1.3038,1.3276,1.3041,sí
61630800053,Sudamérica,47,47,0,0,0,100.0,1.3321,1.3783,1.3321,sí
61630800063,Sudamérica,47,47,0,0,0,100.0,1.2381,1.2906,1.2467,sí
61630800073,Sudamérica,47,47,0,0,0,100.0,1.1093,1.1758,1.1228,sí
61630800081,Sudamérica,94,94,0,0,0,100.0,0.9160,1.1264,0.9519,sí
61630800091,Sudamérica,94,94,0,0,0,100.0,0.6409,0.7356,0.6448,sí
61630800101,Sudamérica,94,94,0,0,0,100.0,0.5143,0.5637,0.5086,sí
61630800111,Sudamérica,94,94,0,0,0,100.0,0.4634,0.5463,0.4586,sí
61630800121,Sudamérica,99,99,0,0,0,100.0,0.3548,0.4839,0.3359,sí
61630800131,Sudamérica,52,5,47,0,0,100.0,0.3374,0.3514,0.3402,sí
61630800141,Sudamérica,52,0,52,0,0,100.0,,,,sí
61630800151,Sudamérica,52,0,52,0,0,100.0,,,,sí
61630800161,Sudamérica,52,0,52,0,0,100.0,,,,sí
61630800171,Sudamérica,96,0,96,0,0,100.0,,,,sí
61630800181,Sudamérica,58,0,58,0,0,100.0,,,,sí
61630800191,Sudamérica,63,0,63,0,0,100.0,,,,sí
61630800201,Sudamérica,53,0,53,0,0,100.0,,,,sí
61630800211,Sudamérica,52,0,52,0,0,100.0,,,,sí
61630800221,Sudamérica,52,0,42,0,10,80.8,,,,sí
61630800231,Sudamérica,52,0,0,23,29,0.0,,,,no
61630800244,Sudamérica,2,0,0,2,0,0.0,,,,no
61630800251,Sudamérica,50,0,0,50,0,0.0,,,,no
61630900016,Sudamérica,1,1,0,0,0,100.0,0.7555,0.7555,0.7555,sí
61630900025,Sudamérica,21,21,0,0,0,100.0,0.7837,0.8436,0.7704,sí
61630900036,Sudamérica,1,1,0,0,0,100.0,0.9378,0.9378,0.9378,sí
61630900045,Sudamérica,30,30,0,0,0,100.0,0.9609,0.9968,0.9625,sí
61630900055,Sudamérica,54,54,0,0,0,100.0,1.0355,1.0653,1.0293,sí
61630900066,Sudamérica,1,1,0,0,0,100.0,0.9962,0.9962,0.9962,sí
61630900073,Sudamérica,46,46,0,0,0,100.0,1.0172,1.0562,1.0183,sí
61640100015,Sudamérica,50,50,0,0,0,100.0,1.1087,1.1478,1.1077,sí
61640100025,Sudamérica,50,50,0,0,0,100.0,1.1406,1.1471,1.1410,sí
61640100035,Sudamérica,50,50,0,0,0,100.0,1.1372,1.1533,1.1403,sí
61640100045,Sudamérica,50,50,0,0,0,100.0,1.0748,1.1067,1.0783,sí
61640100055,Sudamérica,50,50,0,0,0,100.0,1.0642,1.0940,1.0650,sí
61640100065,Sudamérica,50,50,0,0,0,100.0,1.0575,1.1140,1.0651,sí
61640100075,Sudamérica,50,50,0,0,0,100.0,0.9835,1.0370,0.9874,sí
61640100085,Sudamérica,50,9,41,0,0,100.0,0.9699,0.9742,0.9708,sí
61640100095,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100105,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100115,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100125,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100135,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100145,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640100155,Sudamérica,50,0,50,0,0,100.0,,,,sí
61640300011,Sudamérica,52,0,52,0,0,100.0,,,,sí
61640300021,Sudamérica,52,0,52,0,0,100.0,,,,sí
61640300031,Sudamérica,52,0,52,0,0,100.0,,,,sí
61640300041,Sudamérica,90,0,90,0,0,100.0,,,,sí
61640300051,Sudamérica,93,0,93,0,0,100.0,,,,sí
61640300061,Sudamérica,54,0,25,0,29,46.3,,,,sí
61640300071,Sudamérica,54,0,0,0,54,0.0,,,,no
61640300081,Sudamérica,54,0,0,0,54,0.0,,,,no
61640300091,Sudamérica,54,0,0,38,16,0.0,,,,no
61640300101,Sudamérica,54,0,0,54,0,0.0,,,,no
61640300111,Sudamérica,94,0,0,94,0,0.0,,,,no
61640300124,Sudamérica,2,0,0,2,0,0.0,,,,no
61640300131,Sudamérica,49,0,0,49,0,0.0,,,,no
61650100015,Sudamérica,68,68,0,0,0,100.0,0.8461,1.0634,0.8273,sí
61650200011,Sudamérica,54,0,54,0,0,100.0,,,,sí
61650200036,Sudamérica,1,1,0,0,0,100.0,0.9750,0.9750,0.9750,sí
61650200045,Sudamérica,48,48,0,0,0,100.0,0.8888,0.9859,0.8798,sí
61650200055,Sudamérica,49,49,0,0,0,100.0,0.6831,0.7587,0.7167,sí
61650200065,Sudamérica,49,30,19,0,0,100.0,0.6867,0.7351,0.6981,sí
61650200075,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650200085,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650200093,Sudamérica,81,0,81,0,0,100.0,,,,sí
61650200101,Sudamérica,97,0,97,0,0,100.0,,,,sí
61650200111,Sudamérica,98,0,98,0,0,100.0,,,,sí
61650200121,Sudamérica,98,0,98,0,0,100.0,,,,sí
61650200131,Sudamérica,98,0,54,0,44,55.1,,,,sí
61650200141,Sudamérica,98,0,0,85,13,0.0,,,,no
61650200151,Sudamérica,58,0,0,0,58,0.0,,,,no
61650200161,Sudamérica,58,0,0,0,58,0.0,,,,no
61650200171,Sudamérica,77,0,0,0,77,0.0,,,,no
61650200181,Sudamérica,89,0,0,0,89,0.0,,,,no
61650200191,Sudamérica,84,0,0,0,84,0.0,,,,no
61650200201,Sudamérica,58,0,0,0,58,0.0,,,,no
61650200211,Sudamérica,57,0,0,0,57,0.0,,,,no
61650200224,Sudamérica,2,0,0,2,0,0.0,,,,no
61650200231,Sudamérica,91,0,0,91,0,0.0,,,,no
61650200301,Sudamérica,43,0,43,0,0,100.0,,,,sí
61650200313,Sudamérica,37,0,37,0,0,100.0,,,,sí
61650400016,Sudamérica,1,1,0,0,0,100.0,0.9432,0.9432,0.9432,sí
61650400023,Sudamérica,45,45,0,0,0,100.0,0.9430,0.9488,0.9438,sí
61650400035,Sudamérica,56,56,0,0,0,100.0,0.9674,0.9866,0.9619,sí
61650400045,Sudamérica,56,56,0,0,0,100.0,1.0054,1.0333,0.9985,sí
61650400055,Sudamérica,56,56,0,0,0,100.0,1.0911,1.1650,1.1188,sí
61650400061,Sudamérica,61,61,0,0,0,100.0,1.0829,1.1250,1.0756,sí
61650400071,Sudamérica,72,72,0,0,0,100.0,0.9343,1.1226,0.9150,sí
61650400081,Sudamérica,52,52,0,0,0,100.0,0.8455,0.8869,0.8597,sí
61650400091,Sudamérica,52,23,29,0,0,100.0,0.8967,0.9147,0.8979,sí
61650400101,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400111,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400121,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400131,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400141,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400151,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400161,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400171,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400184,Sudamérica,2,0,0,2,0,0.0,,,,no
61650400191,Sudamérica,26,0,0,26,0,0.0,,,,no
61650400771,Sudamérica,89,7,82,0,0,100.0,0.8394,0.8869,0.8360,sí
61650400781,Sudamérica,91,0,91,0,0,100.0,,,,sí
61650400791,Sudamérica,92,0,92,0,0,100.0,,,,sí
61650400801,Sudamérica,84,0,84,0,0,100.0,,,,sí
61650400811,Sudamérica,52,52,0,0,0,100.0,1.0668,1.1800,1.0753,sí
61650400821,Sudamérica,52,24,28,0,0,100.0,0.9230,0.9613,0.9236,sí
61650400831,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400841,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400851,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650400861,Sudamérica,95,0,95,0,0,100.0,,,,sí
61650400871,Sudamérica,36,0,36,0,0,100.0,,,,sí
61650400905,Sudamérica,49,27,22,0,0,100.0,1.0155,1.0897,1.0134,sí
61650400915,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400925,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400935,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400945,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400955,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400965,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400975,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400985,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650400995,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650401005,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650401015,Sudamérica,48,0,48,0,0,100.0,,,,sí
61650600016,Sudamérica,1,1,0,0,0,100.0,0.9679,0.9679,0.9679,sí
61650600023,Sudamérica,45,45,0,0,0,100.0,0.9706,0.9888,0.9761,sí
61650600033,Sudamérica,46,46,0,0,0,100.0,0.9575,1.0051,0.9527,sí
61650600043,Sudamérica,46,46,0,0,0,100.0,0.9361,1.0345,0.9190,sí
61650600053,Sudamérica,46,46,0,0,0,100.0,0.8640,0.9247,0.8622,sí
61650600063,Sudamérica,46,46,0,0,0,100.0,0.9414,1.1404,0.8634,sí
61650600073,Sudamérica,54,54,0,0,0,100.0,1.0512,1.1404,1.0720,sí
61650600081,Sudamérica,62,62,0,0,0,100.0,0.8685,0.9445,0.8822,sí
61650600091,Sudamérica,54,54,0,0,0,100.0,0.6894,0.7596,0.7074,sí
61650600101,Sudamérica,54,54,0,0,0,100.0,0.5455,0.6064,0.5413,sí
61650600111,Sudamérica,54,54,0,0,0,100.0,0.4276,0.4810,0.4171,sí
61650600121,Sudamérica,52,52,0,0,0,100.0,0.3723,0.4123,0.3629,sí
61650600131,Sudamérica,52,52,0,0,0,100.0,0.3944,0.4476,0.4050,sí
61650600141,Sudamérica,75,75,0,0,0,100.0,0.5320,0.6200,0.5332,sí
61650600151,Sudamérica,96,25,71,0,0,100.0,0.5922,0.6501,0.5908,sí
61650600161,Sudamérica,96,0,96,0,0,100.0,,,,sí
61650600171,Sudamérica,53,0,53,0,0,100.0,,,,sí
61650600181,Sudamérica,53,0,53,0,0,100.0,,,,sí
61650600191,Sudamérica,63,0,63,0,0,100.0,,,,sí
61650600201,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600211,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600221,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600231,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600241,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600251,Sudamérica,50,0,44,0,6,88.0,,,,sí
61650600261,Sudamérica,54,0,0,39,15,0.0,,,,no
61650600271,Sudamérica,54,0,0,54,0,0.0,,,,no
61650600281,Sudamérica,54,0,0,54,0,0.0,,,,no
61650600291,Sudamérica,54,0,0,54,0,0.0,,,,no
61650600301,Sudamérica,54,0,0,54,0,0.0,,,,no
61650600314,Sudamérica,2,0,0,2,0,0.0,,,,no
61650600321,Sudamérica,51,0,0,51,0,0.0,,,,no
61650600481,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650600491,Sudamérica,23,0,23,0,0,100.0,,,,sí
61650800015,Sudamérica,49,49,0,0,0,100.0,0.9573,0.9830,0.9567,sí
61650800025,Sudamérica,49,49,0,0,0,100.0,1.0046,1.0311,1.0137,sí
61650800035,Sudamérica,49,49,0,0,0,100.0,0.9157,0.9434,0.9144,sí
61650800045,Sudamérica,49,49,0,0,0,100.0,0.8886,0.9057,0.8878,sí
61650800055,Sudamérica,50,50,0,0,0,100.0,0.9272,0.9975,0.9181,sí
61650800065,Sudamérica,49,49,0,0,0,100.0,1.0436,1.0881,1.0328,sí
61650800075,Sudamérica,49,49,0,0,0,100.0,1.0638,1.0948,1.0771,sí
61650800085,Sudamérica,50,50,0,0,0,100.0,1.0550,1.0723,1.0606,sí
61650800095,Sudamérica,49,49,0,0,0,100.0,0.9445,1.0234,0.9815,sí
61650800105,Sudamérica,49,14,35,0,0,100.0,0.6988,0.7941,0.6679,sí
61650800115,Sudamérica,50,0,50,0,0,100.0,,,,sí
61650800125,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650800135,Sudamérica,49,0,49,0,0,100.0,,,,sí
61650800145,Sudamérica,49,0,0,0,49,0.0,,,,no
61650800155,Sudamérica,49,0,0,28,21,0.0,,,,no
61650800164,Sudamérica,1,0,0,1,0,0.0,,,,no
61650800173,Sudamérica,73,0,0,73,0,0.0,,,,no
61650800823,Sudamérica,1,0,1,0,0,100.0,,,,sí
61650800833,Sudamérica,10,0,10,0,0,100.0,,,,sí
61650800841,Sudamérica,4,0,4,0,0,100.0,,,,sí
61650900016,Sudamérica,1,1,0,0,0,100.0,0.8618,0.8618,0.8618,sí
61650900025,Sudamérica,38,38,0,0,0,100.0,0.8941,0.9370,0.8855,sí
61650900036,Sudamérica,1,1,0,0,0,100.0,0.9386,0.9386,0.9386,sí
61650900045,Sudamérica,10,10,0,0,0,100.0,0.9476,0.9703,0.9438,sí
61650900055,Sudamérica,49,49,0,0,0,100.0,0.8836,0.9386,0.8748,sí
61650900065,Sudamérica,49,49,0,0,0,100.0,0.8484,0.8839,0.8514,sí
61650900075,Sudamérica,50,24,26,0,0,100.0,0.8781,0.9369,0.8676,sí
61650900085,Sudamérica,45,0,45,0,0,100.0,,,,sí
61650900095,Sudamérica,44,0,44,0,0,100.0,,,,sí
61650900105,Sudamérica,45,0,45,0,0,100.0,,,,sí
61650900111,Sudamérica,91,0,91,0,0,100.0,,,,sí
61650900121,Sudamérica,98,0,98,0,0,100.0,,,,sí
61650900131,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650900141,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650900151,Sudamérica,75,0,75,0,0,100.0,,,,sí
61650900161,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650900171,Sudamérica,52,0,52,0,0,100.0,,,,sí
61650900181,Sudamérica,35,0,35,0,0,100.0,,,,sí
61650900201,Sudamérica,93,0,93,0,0,100.0,,,,sí
61650900211,Sudamérica,34,0,34,0,0,100.0,,,,sí
61650900233,Sudamérica,89,0,89,0,0,100.0,,,,sí
61650900241,Sudamérica,51,0,51,0,0,100.0,,,,sí
61650900251,Sudamérica,51,0,51,0,0,100.0,,,,sí
61650900261,Sudamérica,51,0,51,0,0,100.0,,,,sí
61650900271,Sudamérica,16,0,16,0,0,100.0,,,,sí
61650900331,Sudamérica,22,0,22,0,0,100.0,,,,sí
61660100015,Sudamérica,48,48,0,0,0,100.0,0.8803,0.9382,0.8971,sí
61660100025,Sudamérica,48,48,0,0,0,100.0,0.7489,0.7882,0.7531,sí
61660100035,Sudamérica,48,48,0,0,0,100.0,0.5949,0.6689,0.5998,sí
61660100045,Sudamérica,48,48,0,0,0,100.0,0.5405,0.5606,0.5399,sí
61660100055,Sudamérica,48,48,0,0,0,100.0,0.5376,0.5683,0.5352,sí
61660100065,Sudamérica,48,48,0,0,0,100.0,0.5976,0.6727,0.5891,sí
61660100075,Sudamérica,48,16,32,0,0,100.0,0.6512,0.6619,0.6527,sí
61660100084,Sudamérica,2,0,0,2,0,0.0,,,,no
61660100095,Sudamérica,46,0,0,46,0,0.0,,,,no
61660100155,Sudamérica,76,76,0,0,0,100.0,0.9879,1.2135,0.9930,sí
61670100016,Sudamérica,1,1,0,0,0,100.0,0.9005,0.9005,0.9005,sí
61670100025,Sudamérica,32,32,0,0,0,100.0,0.8961,0.9174,0.8940,sí
61670100035,Sudamérica,21,21,0,0,0,100.0,0.8818,0.8941,0.8863,sí
61670100045,Sudamérica,48,48,0,0,0,100.0,0.9152,0.9687,0.9402,sí
61670100055,Sudamérica,6,6,0,0,0,100.0,0.9510,0.9624,0.9513,sí
61670100065,Sudamérica,10,10,0,0,0,100.0,0.9776,1.0015,0.9745,sí
61670100075,Sudamérica,51,51,0,0,0,100.0,0.9491,1.0026,0.9735,sí
61670100085,Sudamérica,49,49,0,0,0,100.0,0.8683,1.0227,0.9518,sí
61670100106,Sudamérica,1,1,0,0,0,100.0,0.8070,0.8070,0.8070,sí
61670100113,Sudamérica,57,0,57,0,0,100.0,,,,sí
61670200013,Sudamérica,45,0,45,0,0,100.0,,,,sí
61670200023,Sudamérica,13,0,13,0,0,100.0,,,,sí
61670200031,Sudamérica,94,0,94,0,0,100.0,,,,sí
61670200041,Sudamérica,89,0,89,0,0,100.0,,,,sí
61670200051,Sudamérica,62,0,62,0,0,100.0,,,,sí
61670200061,Sudamérica,62,0,62,0,0,100.0,,,,sí
61670200074,Sudamérica,2,0,0,2,0,0.0,,,,no
61670200081,Sudamérica,55,0,0,55,0,0.0,,,,no
61670200373,Sudamérica,1,0,1,0,0,100.0,,,,sí
61670200385,Sudamérica,90,0,90,0,0,100.0,,,,sí
61670300016,Sudamérica,1,1,0,0,0,100.0,0.8231,0.8231,0.8231,sí
61670300026,Sudamérica,1,1,0,0,0,100.0,1.2126,1.2126,1.2126,sí
61670300035,Sudamérica,37,0,37,0,0,100.0,,,,sí
61670300045,Sudamérica,1,0,1,0,0,100.0,,,,sí
61670300053,Sudamérica,32,0,32,0,0,100.0,,,,sí
61670300061,Sudamérica,24,0,24,0,0,100.0,,,,sí
61670300095,Sudamérica,7,0,7,0,0,100.0,,,,sí
61670300105,Sudamérica,45,0,45,0,0,100.0,,,,sí
61670300115,Sudamérica,45,0,38,0,7,84.4,,,,sí
61670300125,Sudamérica,19,0,0,0,19,0.0,,,,no
61670400015,Sudamérica,48,6,42,0,0,100.0,0.8227,0.8231,0.8228,sí
61670400025,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400035,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400045,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400055,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400065,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400075,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400085,Sudamérica,49,0,49,0,0,100.0,,,,sí
61670400093,Sudamérica,50,0,39,0,11,78.0,,,,sí
61670400103,Sudamérica,39,0,0,0,39,0.0,,,,no
61670400113,Sudamérica,23,0,22,0,1,95.7,,,,sí
61670400121,Sudamérica,2,0,0,0,2,0.0,,,,no
61670400133,Sudamérica,30,0,0,0,30,0.0,,,,no
61670400143,Sudamérica,40,0,0,0,40,0.0,,,,no
61670400151,Sudamérica,8,0,0,0,8,0.0,,,,no
61670400163,Sudamérica,75,0,0,0,75,0.0,,,,no
61670400171,Sudamérica,1,0,0,0,1,0.0,,,,no
61670400183,Sudamérica,47,0,0,47,0,0.0,,,,no
61670400191,Sudamérica,1,0,0,1,0,0.0,,,,no
61670400203,Sudamérica,20,0,0,20,0,0.0,,,,no
61670400211,Sudamérica,41,0,0,41,0,0.0,,,,no
61670400243,Sudamérica,6,0,6,0,0,100.0,,,,sí
61670400253,Sudamérica,8,0,7,0,1,87.5,,,,sí
61670400273,Sudamérica,10,0,10,0,0,100.0,,,,sí
61670400283,Sudamérica,27,0,27,0,0,100.0,,,,sí
61670400291,Sudamérica,6,0,6,0,0,100.0,,,,sí
61670400303,Sudamérica,69,0,69,0,0,100.0,,,,sí
61670400313,Sudamérica,46,0,33,0,13,71.7,,,,sí
61670400321,Sudamérica,35,0,0,31,4,0.0,,,,no
61670400433,Sudamérica,5,0,0,5,0,0.0,,,,no
61670400441,Sudamérica,11,0,0,11,0,0.0,,,,no
61670400453,Sudamérica,9,0,0,9,0,0.0,,,,no
61670400483,Sudamérica,9,0,0,9,0,0.0,,,,no
61670400491,Sudamérica,3,0,0,3,0,0.0,,,,no
61670500016,Sudamérica,1,1,0,0,0,100.0,1.0292,1.0292,1.0292,sí
61670500025,Sudamérica,69,69,0,0,0,100.0,1.0112,1.0546,1.0029,sí
61670500033,Sudamérica,11,11,0,0,0,100.0,0.9649,0.9942,0.9785,sí
61670500041,Sudamérica,39,39,0,0,0,100.0,0.8928,0.9212,0.9049,sí
61670500051,Sudamérica,68,3,65,0,0,100.0,0.7558,0.7623,0.7526,sí
61670500061,Sudamérica,93,0,93,0,0,100.0,,,,sí
61670500071,Sudamérica,93,0,93,0,0,100.0,,,,sí
61670500081,Sudamérica,48,0,48,0,0,100.0,,,,sí
61670500101,Sudamérica,38,1,37,0,0,100.0,1.0477,1.0477,1.0477,sí
61670500131,Sudamérica,11,3,8,0,0,100.0,1.0025,1.0031,1.0022,sí
61670500156,Sudamérica,1,1,0,0,0,100.0,0.8078,0.8078,0.8078,sí
61670500165,Sudamérica,41,33,8,0,0,100.0,0.8176,0.8291,0.8192,sí
61670600015,Sudamérica,51,51,0,0,0,100.0,1.1927,1.2120,1.1895,sí
61670600025,Sudamérica,51,51,0,0,0,100.0,1.1493,1.2091,1.1341,sí
61670600035,Sudamérica,51,51,0,0,0,100.0,1.1178,1.1576,1.1397,sí
61670600041,Sudamérica,56,20,36,0,0,100.0,1.1929,1.2971,1.1545,sí
61670600051,Sudamérica,56,0,56,0,0,100.0,,,,sí
61670600061,Sudamérica,82,0,27,0,55,32.9,,,,sí
61670600071,Sudamérica,51,0,0,0,51,0.0,,,,no
61670600081,Sudamérica,51,0,0,0,51,0.0,,,,no
61670600091,Sudamérica,51,0,0,0,51,0.0,,,,no
61670600101,Sudamérica,63,0,0,8,55,0.0,,,,no
61670600111,Sudamérica,42,0,0,42,0,0.0,,,,no
61670600121,Sudamérica,53,0,0,53,0,0.0,,,,no
61670600131,Sudamérica,95,0,0,95,0,0.0,,,,no
61670600141,Sudamérica,90,0,0,90,0,0.0,,,,no
61670600151,Sudamérica,90,0,0,90,0,0.0,,,,no
61670600161,Sudamérica,75,0,0,75,0,0.0,,,,no
61670600181,Sudamérica,11,0,0,11,0,0.0,,,,no
61670600191,Sudamérica,49,0,0,49,0,0.0,,,,no
61670600201,Sudamérica,49,0,0,49,0,0.0,,,,no
61670600211,Sudamérica,48,0,0,48,0,0.0,,,,no
61670600231,Sudamérica,26,18,8,0,0,100.0,1.1427,1.2279,1.1437,sí
61670600244,Sudamérica,2,0,0,2,0,0.0,,,,no
61670600251,Sudamérica,31,0,0,31,0,0.0,,,,no
61670700016,Sudamérica,1,1,0,0,0,100.0,1.1867,1.1867,1.1867,sí
61670700025,Sudamérica,7,7,0,0,0,100.0,1.1861,1.1881,1.1867,sí
61670700036,Sudamérica,1,1,0,0,0,100.0,1.2094,1.2094,1.2094,sí
61670700045,Sudamérica,42,42,0,0,0,100.0,1.0733,1.2094,1.0730,sí
61670700055,Sudamérica,51,51,0,0,0,100.0,0.9468,1.0100,0.9941,sí
61670700065,Sudamérica,34,26,8,0,0,100.0,0.6833,0.8071,0.6754,sí
61670700106,Sudamérica,1,1,0,0,0,100.0,1.1911,1.1911,1.1911,sí
61670700115,Sudamérica,47,47,0,0,0,100.0,0.9568,1.1884,0.9607,sí
61670700125,Sudamérica,49,49,0,0,0,100.0,1.2821,1.4724,1.3073,sí
61670700135,Sudamérica,20,12,8,0,0,100.0,1.2677,1.3073,1.2699,sí
61670800016,Sudamérica,1,1,0,0,0,100.0,1.3592,1.3592,1.3592,sí
61670800025,Sudamérica,91,91,0,0,0,100.0,1.2496,1.3601,1.2358,sí
61670800035,Sudamérica,47,47,0,0,0,100.0,1.2213,1.2720,1.2124,sí
61670800045,Sudamérica,47,47,0,0,0,100.0,1.1082,1.1451,1.1155,sí
61670800055,Sudamérica,47,47,0,0,0,100.0,1.1477,1.1856,1.1427,sí
61670800065,Sudamérica,47,47,0,0,0,100.0,1.2011,1.3650,1.2453,sí
61670800074,Sudamérica,2,0,0,2,0,0.0,,,,no
61670800085,Sudamérica,64,0,0,64,0,0.0,,,,no
61670900016,Sudamérica,1,1,0,0,0,100.0,1.1237,1.1237,1.1237,sí
61670900025,Sudamérica,50,50,0,0,0,100.0,1.0971,1.1212,1.1129,sí
61670900035,Sudamérica,52,52,0,0,0,100.0,1.0665,1.1074,1.0740,sí
61670900045,Sudamérica,52,52,0,0,0,100.0,1.1727,1.2098,1.1746,sí
61670900055,Sudamérica,51,51,0,0,0,100.0,1.2968,1.3352,1.3191,sí
61670900065,Sudamérica,51,51,0,0,0,100.0,1.1761,1.3014,1.1543,sí
61670900075,Sudamérica,51,51,0,0,0,100.0,1.0511,1.2120,1.1144,sí
61670900085,Sudamérica,52,52,0,0,0,100.0,0.9183,1.0353,0.9256,sí
61670900095,Sudamérica,52,22,30,0,0,100.0,0.8241,0.9454,0.8125,sí
61670900105,Sudamérica,51,0,51,0,0,100.0,,,,sí
61670900115,Sudamérica,51,0,51,0,0,100.0,,,,sí
61670900125,Sudamérica,52,0,52,0,0,100.0,,,,sí
61670900135,Sudamérica,51,0,19,0,32,37.3,,,,sí
61670900145,Sudamérica,52,0,0,0,52,0.0,,,,no
61670900151,Sudamérica,66,0,0,0,66,0.0,,,,no
61670900161,Sudamérica,98,0,0,0,98,0.0,,,,no
61670900171,Sudamérica,96,0,0,75,21,0.0,,,,no
61670900181,Sudamérica,48,0,0,48,0,0.0,,,,no
61670900191,Sudamérica,48,0,0,48,0,0.0,,,,no
61670900201,Sudamérica,48,0,0,48,0,0.0,,,,no
61670900211,Sudamérica,79,0,0,79,0,0.0,,,,no
61670900231,Sudamérica,78,0,0,78,0,0.0,,,,no
61670900251,Sudamérica,79,0,0,0,79,0.0,,,,no
61670900261,Sudamérica,88,0,0,87,1,0.0,,,,no
61670900281,Sudamérica,60,0,0,0,60,0.0,,,,no
61670900306,Sudamérica,1,1,0,0,0,100.0,2.2778,2.2778,2.2778,sí
61670900315,Sudamérica,48,48,0,0,0,100.0,2.5768,2.6630,2.5648,sí
61670900325,Sudamérica,49,49,0,0,0,100.0,2.5291,2.6609,2.5695,sí
61670900335,Sudamérica,49,31,7,0,11,77.6,1.8314,2.3543,1.9950,sí
61670900345,Sudamérica,49,0,0,0,49,0.0,,,,no
61670900355,Sudamérica,49,0,0,0,49,0.0,,,,no
61670900365,Sudamérica,49,0,0,0,49,0.0,,,,no
61670900375,Sudamérica,49,0,0,0,49,0.0,,,,no
61670900385,Sudamérica,49,0,0,0,49,0.0,,,,no
61670900395,Sudamérica,37,0,0,0,37,0.0,,,,no
61670900443,Sudamérica,45,45,0,0,0,100.0,2.5894,2.9367,2.6459,sí
61670900453,Sudamérica,56,56,0,0,0,100.0,1.5480,1.9423,1.5938,sí
61670900461,Sudamérica,64,62,2,0,0,100.0,1.1607,1.3393,1.1939,sí
61670900471,Sudamérica,85,0,85,0,0,100.0,,,,sí
61670900481,Sudamérica,52,0,52,0,0,100.0,,,,sí
61670900491,Sudamérica,52,0,47,0,5,90.4,,,,sí
