masa_final_source_Msun,espin_final,masa_1_source_Msun,masa_2_source_Msun
61.381,0.6788,34.209,30.201
62.682,0.6862,33.701,32.167
62.964,0.6791,34.709,31.396
63.535,0.6865,34.251,32.513
63.815,0.6866,33.580,33.483
62.353,0.6764,34.891,30.558
61.364,0.6697,33.426,30.957
61.845,0.6844,32.721,32.257
61.981,0.6799,32.565,32.523
62.914,0.6756,33.303,32.735
62.238,0.6758,33.814,31.519
61.352,0.6670,32.559,31.798
62.666,0.6586,32.991,32.700
61.743,0.6751,33.148,31.652
60.914,0.6642,32.533,31.355
62.320,0.6788,32.741,32.704
61.429,0.6604,33.274,31.133
63.623,0.6745,34.023,32.766
63.326,0.6804,33.309,33.201
62.556,0.6697,32.855,32.788
61.648,0.6813,32.424,32.329
62.076,0.6743,33.008,32.154
62.861,0.6688,33.587,32.365
61.881,0.6820,33.781,31.212
62.964,0.6728,33.294,32.791
62.518,0.6647,34.632,30.928
63.819,0.6899,34.024,33.064
62.492,0.6745,34.680,30.911
62.935,0.6881,33.867,32.280
63.002,0.6700,33.823,32.281
62.960,0.6811,33.657,32.463
63.317,0.6760,33.365,33.101
62.335,0.6844,33.146,32.347
63.202,0.6731,33.401,32.937
61.378,0.6789,33.285,31.162
63.195,0.6772,34.382,31.969
62.089,0.6764,33.729,31.447
62.647,0.6724,34.827,30.913
62.919,0.6854,33.621,32.491
63.477,0.6764,34.088,32.547
63.492,0.6818,34.188,32.487
63.423,0.6896,34.053,32.614
61.457,0.6721,32.272,32.219
62.328,0.6690,34.235,31.166
63.503,0.6715,34.265,32.374
63.147,0.6675,33.968,32.273
64.249,0.6868,34.722,32.796
63.321,0.6740,34.108,32.366
62.714,0.6697,34.235,31.572
63.543,0.6771,35.062,31.662
62.781,0.6704,33.087,32.793
62.941,0.6793,34.473,31.627
62.645,0.6846,32.942,32.880
63.240,0.6829,33.955,32.479
62.204,0.6754,32.790,32.513
62.332,0.6800,35.213,30.236
63.512,0.6827,33.504,33.212
63.372,0.6796,34.389,32.162
62.310,0.6769,32.802,32.618
62.193,0.6592,33.001,32.197
62.896,0.6814,34.849,31.205
63.590,0.6790,34.860,31.913
61.770,0.6683,33.212,31.592
62.665,0.6857,33.625,32.221
62.275,0.6677,33.798,31.521
63.364,0.6741,33.508,33.004
61.550,0.6648,32.722,31.834
62.470,0.6716,32.905,32.654
61.890,0.6684,34.005,30.924
62.647,0.6727,34.559,31.182
62.612,0.6736,33.181,32.543
62.751,0.6790,34.148,31.745
63.431,0.6882,34.729,31.937
61.690,0.6672,33.570,31.130
62.948,0.6803,34.518,31.588
62.285,0.6654,32.868,32.461
64.213,0.6854,34.307,33.162
61.616,0.6660,33.613,31.011
62.539,0.6734,35.912,29.703
62.503,0.6701,34.166,31.408
61.244,0.6624,32.125,32.100
62.893,0.6744,33.577,32.440
61.037,0.6726,32.575,31.500
62.193,0.6675,33.527,31.725
62.546,0.6771,32.995,32.679
63.064,0.6757,35.237,30.958
62.789,0.6784,33.414,32.522
63.900,0.6895,34.053,33.116
62.790,0.6808,34.100,31.847
63.402,0.6801,34.576,32.008
63.612,0.6880,34.237,32.610
63.045,0.6851,34.969,31.265
63.650,0.6853,33.827,33.058
63.196,0.6690,34.897,31.407
61.941,0.6634,32.750,32.228
62.992,0.6715,35.050,31.045
62.600,0.6686,33.244,32.440
61.733,0.6808,33.048,31.762
62.605,0.6780,34.037,31.700
63.202,0.6866,34.117,32.299
62.410,0.6771,34.283,31.238
60.788,0.6721,33.581,30.180
63.066,0.6796,33.550,32.689
63.867,0.6843,33.758,33.343
61.550,0.6730,32.519,32.071
63.835,0.6790,33.744,33.293
62.850,0.6801,35.241,30.753
63.384,0.6737,33.461,33.070
62.321,0.6750,33.926,31.493
62.663,0.6664,33.045,32.688
62.833,0.6828,33.652,32.354
62.102,0.6715,34.007,31.165
62.574,0.6836,33.119,32.621
63.346,0.6808,36.126,30.383
62.389,0.6834,34.283,31.254
61.489,0.6759,33.590,30.964
63.497,0.6864,34.458,32.264
63.454,0.6822,33.648,32.996
62.750,0.6764,33.585,32.278
64.293,0.6879,34.653,32.927
62.612,0.6776,33.604,32.138
62.765,0.6715,34.317,31.543
61.691,0.6799,32.885,31.894
62.288,0.6710,33.858,31.505
63.283,0.6803,33.960,32.505
62.019,0.6719,34.243,30.836
63.988,0.6894,33.836,33.444
62.904,0.6886,33.975,32.139
61.281,0.6634,33.017,31.236
61.821,0.6746,33.199,31.693
63.379,0.6701,33.253,33.252
62.109,0.6682,33.726,31.430
63.247,0.6767,34.201,32.203
62.012,0.6755,33.797,31.299
64.133,0.6724,35.116,32.200
62.382,0.6680,33.573,31.868
63.289,0.6769,33.234,33.216
63.982,0.6855,33.810,33.413
61.704,0.6761,32.777,32.003
63.086,0.6870,35.137,31.149
62.297,0.6653,34.125,31.211
62.467,0.6602,35.320,30.199
62.719,0.6657,33.752,32.030
61.915,0.6630,32.507,32.423
63.379,0.6760,33.422,33.114
62.759,0.6763,33.108,32.825
62.262,0.6681,33.682,31.657
63.580,0.6871,35.196,31.611
63.157,0.6822,34.329,32.010
62.663,0.6698,33.407,32.347
62.382,0.6746,33.334,32.144
63.066,0.6716,33.440,32.750
61.529,0.6720,33.754,30.824
63.374,0.6816,33.311,33.263
63.679,0.6809,35.030,31.848
61.938,0.6742,34.401,30.605
62.063,0.6820,33.034,32.159
62.871,0.6803,33.077,32.956
63.306,0.6888,33.274,33.269
61.676,0.6688,33.067,31.643
62.953,0.6784,33.085,33.022
63.151,0.6834,33.410,32.935
64.071,0.6764,35.084,32.183
62.261,0.6720,33.347,32.001
61.099,0.6745,33.865,30.262
61.824,0.6751,34.230,30.672
62.063,0.6773,32.599,32.566
63.106,0.6765,33.373,32.882
61.512,0.6707,32.480,32.100
63.194,0.6748,34.817,31.511
62.016,0.6731,33.026,32.072
63.352,0.6649,33.280,33.161
62.835,0.6820,33.748,32.254
61.798,0.6728,34.193,30.663
61.501,0.6689,33.655,30.858
63.610,0.6789,34.389,32.412
62.504,0.6791,33.223,32.415
62.501,0.6668,33.118,32.445
63.719,0.6870,34.259,32.703
62.147,0.6819,33.035,32.241
62.282,0.6817,33.555,31.865
63.129,0.6823,33.401,32.915
61.972,0.6791,33.205,31.878
63.500,0.6727,33.573,33.077
62.636,0.6629,33.177,32.505
62.345,0.6839,33.256,32.245
61.971,0.6737,33.198,31.850
63.735,0.6857,33.866,33.107
62.068,0.6825,32.762,32.440
62.562,0.6798,34.621,31.075
62.754,0.6720,33.812,32.047
62.202,0.6591,34.363,30.844
62.434,0.6752,33.302,32.239
61.977,0.6805,33.106,31.991
62.724,0.6760,34.106,31.744
63.848,0.6762,33.802,33.231
62.865,0.6808,34.644,31.374
62.798,0.6839,33.466,32.501
61.195,0.6770,32.178,32.088
63.393,0.6852,34.051,32.557
64.549,0.6812,34.177,33.612
64.228,0.6842,33.793,33.689
61.665,0.6781,33.354,31.393
62.806,0.6733,33.771,32.150
61.656,0.6517,32.502,32.105
62.090,0.6719,34.462,30.690
62.176,0.6603,34.423,30.758
62.400,0.6758,33.243,32.266
62.711,0.6827,33.614,32.264
61.183,0.6794,33.692,30.534
62.412,0.6773,33.379,32.150
61.037,0.6700,33.052,31.008
62.074,0.6741,33.581,31.576
62.392,0.6838,33.738,31.809
62.591,0.6679,32.869,32.798
62.560,0.6689,34.726,30.899
62.770,0.6793,33.328,32.591
61.782,0.6729,32.595,32.238
63.732,0.6863,34.236,32.735
63.569,0.6754,33.562,33.175
61.326,0.6700,33.153,31.198
63.834,0.6756,34.043,32.970
61.697,0.6769,33.187,31.596
62.222,0.6810,32.869,32.487
63.311,0.6852,34.435,32.083
62.156,0.6793,33.087,32.193
62.436,0.6847,33.232,32.372
61.506,0.6693,33.993,30.525
61.926,0.6753,33.567,31.443
62.365,0.6789,33.297,32.191
63.980,0.6876,33.918,33.324
62.647,0.6856,33.805,31.981
62.445,0.6796,33.431,32.147
62.433,0.6742,35.690,29.821
61.105,0.6732,32.098,32.042
62.274,0.6795,33.144,32.262
63.845,0.6766,34.211,32.820
62.109,0.6748,33.398,31.790
61.930,0.6673,33.811,31.155
62.467,0.6818,33.773,31.825
62.474,0.6736,33.649,31.931
61.685,0.6727,33.113,31.626
62.594,0.6857,33.013,32.748
63.748,0.6882,34.835,32.160
63.485,0.6828,33.555,33.137
63.636,0.6922,33.617,33.290
62.287,0.6725,32.991,32.383
61.716,0.6679,34.037,30.702
62.398,0.6802,33.205,32.375
61.877,0.6707,34.585,30.332
61.176,0.6596,33.909,30.217
62.748,0.6855,34.161,31.767
61.868,0.6791,33.386,31.584
62.265,0.6758,34.170,31.193
64.060,0.6858,35.715,31.588
61.333,0.6612,35.118,29.160
63.872,0.6766,34.299,32.763
63.321,0.6630,33.548,32.860
63.368,0.6848,33.855,32.727
62.883,0.6787,34.086,31.947
63.154,0.6835,33.322,33.027
62.617,0.6630,33.449,32.209
62.098,0.6728,33.095,32.085
62.820,0.6881,33.965,32.063
64.336,0.6860,34.297,33.309
62.778,0.6819,34.399,31.538
63.694,0.6894,34.080,32.873
62.563,0.6756,33.314,32.366
62.678,0.6733,33.596,32.190
61.838,0.6711,33.192,31.701
62.093,0.6797,34.633,30.569
62.966,0.6817,33.091,33.048
63.138,0.6832,35.031,31.291
62.218,0.6821,33.987,31.369
62.780,0.6773,35.118,30.787
64.121,0.6849,34.114,33.260
63.444,0.6852,33.560,33.108
62.957,0.6793,34.332,31.780
61.762,0.6647,33.669,31.083
63.402,0.6692,33.869,32.654
62.138,0.6708,32.617,32.583
62.615,0.6805,33.918,31.848
62.857,0.6748,33.134,32.830
63.631,0.6725,34.292,32.491
62.121,0.6664,33.962,31.200
63.449,0.6854,33.539,33.121
62.228,0.6816,33.117,32.242
63.137,0.6706,33.125,33.122
62.037,0.6783,33.898,31.243
61.104,0.6632,32.797,31.284
62.862,0.6786,34.215,31.791
63.493,0.6795,33.702,32.976
63.136,0.6762,33.198,33.098
61.834,0.6690,33.665,31.220
62.141,0.6787,32.957,32.299
61.691,0.6691,32.804,31.921
63.850,0.6862,34.590,32.500
63.756,0.6826,33.501,33.475
62.543,0.6604,33.608,31.969
61.782,0.6767,34.865,29.986
63.789,0.6865,33.807,33.232
62.728,0.6848,34.205,31.698
61.871,0.6746,33.155,31.777
62.709,0.6722,33.311,32.504
61.495,0.6822,32.417,32.163
63.106,0.6870,33.557,32.763
62.740,0.6740,35.116,30.727
63.373,0.6800,34.298,32.246
63.815,0.6791,33.960,33.057
63.767,0.6750,34.350,32.585
63.228,0.6762,33.417,32.946
63.615,0.6854,33.615,33.221
62.317,0.6696,33.769,31.614
63.726,0.6806,34.318,32.609
63.160,0.6901,33.222,33.172
62.801,0.6817,33.158,32.809
64.026,0.6870,33.897,33.376
62.619,0.6757,35.207,30.529
62.870,0.6721,34.153,31.828
62.588,0.6846,33.209,32.557
63.475,0.6773,34.048,32.593
63.218,0.6797,35.119,31.268
63.132,0.6857,33.365,32.974
63.349,0.6867,33.967,32.601
61.763,0.6854,33.552,31.339
61.437,0.6735,32.528,31.947
62.804,0.6735,34.268,31.649
62.431,0.6762,34.295,31.243
61.404,0.6706,32.378,32.049
63.662,0.6773,33.617,33.228
61.910,0.6712,33.123,31.841
61.386,0.6698,33.389,31.016
61.690,0.6705,32.662,32.069
62.079,0.6597,32.929,32.156
62.801,0.6781,33.144,32.813
62.862,0.6790,35.520,30.487
62.322,0.6820,33.438,32.025
63.398,0.6817,33.354,33.233
62.318,0.6737,33.352,32.056
63.090,0.6734,34.309,31.904
62.823,0.6856,34.175,31.832
62.976,0.6770,33.154,32.969
61.843,0.6772,34.571,30.356
63.137,0.6791,34.806,31.489
62.355,0.6732,33.541,31.906
62.593,0.6846,33.595,32.167
62.531,0.6726,34.257,31.364
62.261,0.6634,34.243,31.060
61.834,0.6839,32.604,32.361
62.232,0.6821,34.083,31.281
62.682,0.6751,34.158,31.639
62.720,0.6781,34.459,31.394
63.075,0.6741,33.405,32.805
62.059,0.6658,33.282,31.817
62.703,0.6886,33.511,32.394
61.785,0.6825,32.799,32.101
62.087,0.6741,33.408,31.761
63.120,0.6812,35.058,31.228
61.891,0.6747,33.835,31.135
63.232,0.6790,34.205,32.194
63.434,0.6691,33.307,33.258
61.830,0.6646,33.939,30.905
63.182,0.6766,33.552,32.770
63.506,0.6702,33.752,32.889
64.089,0.6869,34.986,32.360
61.619,0.6808,32.857,31.863
62.938,0.6802,33.837,32.262
63.292,0.6826,34.114,32.371
63.164,0.6841,34.625,31.734
63.155,0.6809,34.313,32.020
61.751,0.6740,32.699,32.100
62.185,0.6806,34.041,31.266
62.994,0.6876,33.562,32.641
62.625,0.6775,33.829,31.923
62.390,0.6731,35.003,30.462
63.061,0.6755,33.673,32.529
63.214,0.6737,33.311,33.046
61.213,0.6699,32.812,31.418
64.045,0.6886,35.279,32.031
63.242,0.6827,34.582,31.852
62.468,0.6875,33.081,32.541
63.556,0.6778,33.461,33.275
62.946,0.6855,33.230,32.911
62.359,0.6751,32.877,32.582
63.379,0.6740,33.594,32.937
62.990,0.6805,33.898,32.260
63.676,0.6786,34.325,32.542
62.724,0.6712,33.281,32.570
62.987,0.6680,33.384,32.722
62.122,0.6714,33.655,31.536
62.457,0.6773,33.748,31.814
62.145,0.6880,32.980,32.267
62.609,0.6779,32.898,32.835
62.469,0.6760,33.938,31.646
62.934,0.6786,34.254,31.830
62.846,0.6806,33.132,32.862
63.629,0.6839,34.071,32.779
63.076,0.6809,33.646,32.627
62.673,0.6708,33.650,32.112
63.711,0.6875,34.321,32.634
63.175,0.6817,33.328,33.036
61.974,0.6647,33.161,31.840
62.574,0.6793,33.709,32.002
61.861,0.6737,34.539,30.377
63.116,0.6842,33.888,32.424
63.300,0.6682,33.493,32.922
62.894,0.6851,34.693,31.385
63.401,0.6647,33.662,32.835
62.362,0.6769,33.691,31.784
61.830,0.6743,32.617,32.288
63.531,0.6768,34.000,32.707
62.132,0.6763,33.593,31.634
61.485,0.6737,32.967,31.566
61.269,0.6638,32.284,31.975
62.886,0.6611,33.254,32.686
62.959,0.6735,34.059,32.023
61.660,0.6679,32.716,31.972
63.030,0.6858,34.958,31.264
62.872,0.6723,33.727,32.267
63.096,0.6792,34.147,32.112
61.307,0.6588,32.560,31.712
63.179,0.6742,33.562,32.755
62.581,0.6609,33.011,32.602
62.374,0.6647,33.300,32.120
62.994,0.6678,34.862,31.212
62.544,0.6842,33.516,32.191
63.035,0.6766,33.379,32.808
62.721,0.6799,33.628,32.242
62.382,0.6769,33.961,31.534
62.890,0.6832,33.376,32.696
62.644,0.6814,34.142,31.653
62.367,0.6742,33.169,32.297
62.687,0.6615,32.955,32.765
62.578,0.6794,34.285,31.428
62.861,0.6828,33.668,32.364
63.881,0.6911,35.066,32.093
61.928,0.6632,33.853,31.082
62.309,0.6684,33.552,31.813
62.262,0.6784,33.591,31.796
63.498,0.6741,33.664,32.978
62.937,0.6813,33.972,32.132
63.122,0.6782,33.961,32.321
62.877,0.6804,33.601,32.438
62.697,0.6737,34.422,31.393
62.191,0.6802,33.263,32.051
61.875,0.6734,33.311,31.625
63.380,0.6730,34.990,31.494
63.721,0.6811,34.292,32.639
61.653,0.6658,33.706,30.955
62.026,0.6790,33.764,31.366
61.807,0.6717,32.868,31.995
62.520,0.6749,33.390,32.234
63.117,0.6864,34.213,32.108
63.433,0.6695,33.853,32.707
61.838,0.6909,32.648,32.293
61.780,0.6767,33.585,31.273
63.994,0.6805,34.491,32.722
62.140,0.6707,32.635,32.573
62.910,0.6701,33.336,32.674
64.132,0.6790,33.868,33.481
62.262,0.6612,33.517,31.757
62.704,0.6791,32.995,32.849
63.195,0.6812,35.301,31.065
62.691,0.6758,34.338,31.476
62.356,0.6853,33.122,32.398
63.775,0.6823,34.982,32.009
63.299,0.6703,34.572,31.844
61.386,0.6714,32.915,31.504
62.338,0.6803,33.763,31.707
63.303,0.6804,34.525,31.960
62.029,0.6754,33.059,32.060
62.974,0.6620,33.351,32.685
63.296,0.6855,33.969,32.540
62.705,0.6858,33.748,32.157
62.480,0.6596,33.207,32.303
61.620,0.6611,32.709,31.914
62.388,0.6802,33.165,32.361
63.252,0.6796,33.945,32.481
62.841,0.6829,34.205,31.807
62.247,0.6754,34.330,31.008
62.619,0.6846,34.160,31.626
62.262,0.6848,32.997,32.418
61.975,0.6704,32.949,32.075
63.623,0.6846,33.458,33.391
64.265,0.6831,33.785,33.730
62.689,0.6727,34.467,31.321
62.578,0.6762,33.812,31.884
63.650,0.6847,34.928,31.950
62.882,0.6721,33.153,32.844
62.515,0.6667,33.613,31.965
62.945,0.6725,33.060,32.997
62.995,0.6787,34.590,31.549
62.105,0.6641,32.882,32.255
64.433,0.6885,34.058,33.668
62.488,0.6671,33.159,32.398
63.201,0.6813,33.647,32.737
63.137,0.6762,34.469,31.814
63.441,0.6774,33.573,33.041
61.919,0.6737,33.342,31.649
63.245,0.6792,33.477,32.939
62.391,0.6679,34.166,31.283
62.572,0.6755,33.118,32.572
62.185,0.6748,33.453,31.829
64.181,0.6865,34.002,33.446
62.901,0.6793,33.389,32.667
62.403,0.6755,34.496,31.002
64.210,0.6881,34.769,32.716
63.425,0.6700,33.632,32.922
62.276,0.6701,33.794,31.552
63.591,0.6793,34.015,32.764
63.341,0.6769,33.489,33.017
62.889,0.6905,33.366,32.747
63.091,0.6845,33.709,32.582
61.717,0.6822,33.327,31.494
63.127,0.6825,34.509,31.798
62.875,0.6805,33.364,32.674
62.428,0.6749,34.163,31.349
61.219,0.6684,33.254,30.914
61.737,0.6713,33.522,31.265
62.417,0.6718,34.891,30.602
63.405,0.6797,34.212,32.376
62.151,0.6709,34.490,30.719
62.969,0.6770,34.779,31.331
61.745,0.6738,33.160,31.631
62.483,0.6771,33.060,32.543
61.802,0.6694,33.388,31.451
62.576,0.6749,33.221,32.470
61.463,0.6798,32.691,31.846
61.493,0.6730,34.748,29.765
62.435,0.6786,33.027,32.536
62.820,0.6790,33.139,32.832
62.017,0.6758,34.269,30.829
61.595,0.6734,33.365,31.281
63.638,0.6787,34.056,32.773
61.283,0.6713,32.875,31.423
63.300,0.6799,34.219,32.259
62.164,0.6720,32.784,32.459
62.652,0.6805,35.273,30.514
62.116,0.6674,32.582,32.567
62.630,0.6730,34.875,30.848
61.775,0.6817,33.996,30.862
63.171,0.6779,33.325,33.008
62.401,0.6765,34.000,31.509
63.192,0.6738,34.752,31.571
62.945,0.6765,33.305,32.784
61.989,0.6724,32.722,32.333
62.530,0.6651,32.838,32.750
63.057,0.6807,33.908,32.320
61.894,0.6785,32.716,32.277
63.377,0.6818,33.714,32.853
62.384,0.6837,33.764,31.776
62.615,0.6744,33.949,31.776
62.025,0.6808,33.180,31.967
63.239,0.6774,35.004,31.382
62.972,0.6825,33.717,32.434
63.291,0.6828,33.322,33.167
62.838,0.6744,33.976,32.000
62.638,0.6790,33.216,32.561
62.799,0.6850,34.367,31.607
62.972,0.6803,35.191,30.934
63.835,0.6844,33.714,33.355
62.537,0.6650,33.411,32.174
61.113,0.6537,32.497,31.544
62.412,0.6706,33.193,32.300
62.518,0.6759,32.912,32.724
62.735,0.6670,34.000,31.805
63.422,0.6870,33.425,33.226
62.447,0.6799,33.302,32.283
62.887,0.6723,33.725,32.274
62.713,0.6741,34.367,31.453
63.795,0.6738,35.378,31.577
62.914,0.6803,34.476,31.592
61.933,0.6729,32.998,31.999
62.024,0.6582,32.897,32.123
62.851,0.6813,34.776,31.232
61.475,0.6617,32.662,31.811
63.476,0.6706,34.538,32.064
62.735,0.6653,35.122,30.680
62.702,0.6776,33.228,32.611
62.229,0.6697,32.928,32.369
62.253,0.6696,33.677,31.635
63.618,0.6835,33.451,33.385
61.728,0.6704,33.857,30.906
61.409,0.6794,32.628,31.863
62.865,0.6780,34.606,31.397
62.754,0.6889,33.320,32.641
62.870,0.6734,33.606,32.383
63.284,0.6771,34.189,32.256
63.110,0.6824,34.337,31.957
62.043,0.6765,33.945,31.190
63.049,0.6826,34.123,32.112
63.178,0.6821,34.868,31.490
62.393,0.6789,34.891,30.617
63.890,0.6794,34.390,32.700
61.944,0.6729,32.841,32.175
63.185,0.6807,34.447,31.909
63.487,0.6840,33.442,33.262
63.660,0.6820,36.155,30.689
62.406,0.6722,32.928,32.568
62.835,0.6799,33.506,32.486
62.914,0.6831,34.951,31.132
63.014,0.6830,33.327,32.873
62.106,0.6706,32.629,32.546
62.556,0.6840,33.051,32.686
62.002,0.6651,32.953,32.080
63.119,0.6745,33.839,32.419
61.593,0.6735,32.367,32.274
62.813,0.6727,33.641,32.280
63.138,0.6631,33.711,32.504
62.829,0.6816,34.178,31.814
62.959,0.6785,33.695,32.423
62.975,0.6771,34.894,31.213
63.009,0.6722,33.972,32.153
62.571,0.6889,33.147,32.616
62.955,0.6757,33.237,32.857
62.258,0.6735,34.387,30.958
62.513,0.6763,33.849,31.779
62.756,0.6751,33.644,32.234
61.637,0.6711,33.157,31.529
63.256,0.6774,34.527,31.887
63.400,0.6862,33.751,32.874
62.632,0.6659,32.875,32.826
62.340,0.6826,34.333,31.145
61.554,0.6759,32.552,32.057
61.897,0.6786,34.423,30.561
62.284,0.6785,33.407,31.996
62.326,0.6809,32.742,32.723
62.691,0.6804,34.628,31.203
62.643,0.6818,33.322,32.476
63.275,0.6812,33.443,33.019
63.152,0.6880,33.877,32.495
62.004,0.6659,33.766,31.266
62.247,0.6683,32.992,32.316
63.692,0.6802,34.642,32.250
63.165,0.6744,33.203,33.104
63.531,0.6812,33.972,32.758
62.653,0.6860,33.155,32.691
62.483,0.6765,32.915,32.687
62.643,0.6717,33.507,32.239
64.055,0.6795,35.088,32.177
63.294,0.6753,33.334,33.113
62.419,0.6707,33.768,31.722
62.373,0.6636,34.440,30.962
62.181,0.6611,32.633,32.566
62.518,0.6711,33.550,32.055
62.411,0.6799,33.912,31.630
62.853,0.6789,33.277,32.728
61.957,0.6758,32.890,32.156
62.555,0.6825,35.290,30.409
63.318,0.6836,33.893,32.627
62.056,0.6713,33.732,31.391
62.852,0.6810,33.559,32.455
62.362,0.6696,34.647,30.781
63.955,0.6838,35.307,31.873
62.903,0.6717,34.470,31.537
61.972,0.6779,34.593,30.466
61.339,0.6610,32.290,32.021
61.906,0.6752,32.931,32.052
62.905,0.6716,33.408,32.609
63.449,0.6821,33.508,33.143
62.579,0.6826,34.058,31.676
62.356,0.6771,33.724,31.745
62.113,0.6742,35.620,29.545
63.218,0.6853,33.731,32.695
62.798,0.6719,34.704,31.193
62.394,0.6700,32.820,32.649
62.266,0.6797,33.796,31.599
63.336,0.6779,33.817,32.691
64.271,0.6758,34.302,33.174
62.890,0.6834,33.817,32.249
63.995,0.6715,33.653,33.504
63.050,0.6612,33.090,33.018
62.442,0.6725,33.056,32.475
61.459,0.6811,32.730,31.818
61.934,0.6777,34.970,30.049
62.950,0.6766,33.041,33.041
61.918,0.6653,32.742,32.204
61.441,0.6676,32.703,31.754
62.330,0.6723,32.751,32.666
62.215,0.6644,33.116,32.137
62.288,0.6764,32.870,32.525
63.085,0.6709,33.709,32.489
62.474,0.6774,33.347,32.250
61.926,0.6688,33.022,31.948
62.011,0.6734,33.022,32.073
63.199,0.6826,33.722,32.667
62.290,0.6739,34.527,30.848
61.480,0.6677,32.448,32.054
61.782,0.6697,34.030,30.784
62.529,0.6798,33.357,32.357
62.531,0.6731,34.088,31.538
62.777,0.6686,32.950,32.917
62.885,0.6745,34.934,31.068
63.066,0.6835,33.837,32.420
62.987,0.6674,35.524,30.535
63.901,0.6776,34.818,32.274
62.574,0.6756,34.262,31.424
62.404,0.6777,34.151,31.369
61.278,0.6670,32.544,31.727
61.719,0.6794,33.416,31.391
61.610,0.6738,33.260,31.402
63.271,0.6728,33.721,32.684
62.359,0.6623,33.124,32.268
61.113,0.6563,32.934,31.110
62.014,0.6737,34.047,31.049
61.891,0.6706,32.575,32.373
62.957,0.6836,33.599,32.544
63.517,0.6848,34.703,32.030
62.499,0.6805,33.699,31.943
63.570,0.6799,35.189,31.564
63.575,0.6784,34.137,32.614
61.702,0.6805,32.694,32.100
62.490,0.6793,32.849,32.774
62.092,0.6623,33.552,31.550
62.417,0.6845,34.075,31.500
63.943,0.6910,34.830,32.393
63.845,0.6793,34.276,32.771
62.955,0.6757,33.382,32.693
62.469,0.6793,33.427,32.177
63.556,0.6804,34.160,32.592
62.617,0.6829,34.660,31.115
63.104,0.6784,33.439,32.827
62.548,0.6690,33.375,32.253
62.651,0.6702,33.628,32.113
62.613,0.6874,33.540,32.264
62.478,0.6830,33.705,31.929
61.645,0.6763,33.427,31.293
62.406,0.6743,33.907,31.589
63.069,0.6838,33.499,32.762
62.149,0.6719,35.115,30.087
62.914,0.6644,33.544,32.441
