h1_optimo,h1_filtro_adaptado,l1_optimo,l1_filtro_adaptado
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.7046,15.5849,18.4439,17.2072
15.5870,15.9497,17.8346,16.7379
15.8731,15.5920,18.6379,17.2035
14.8283,15.9553,16.9873,16.7441
15.8731,15.5920,18.6379,17.2035
14.8283,15.9553,16.9873,16.7441
15.7153,15.5840,18.4573,17.2075
14.8283,15.9553,16.9873,16.7441
15.7153,15.5840,18.4573,17.2075
14.8283,15.9553,16.9873,16.7441
15.7153,15.5840,18.4573,17.2075
14.8283,15.9553,16.9873,16.7441
15.7153,15.5840,18.4573,17.2075
14.6797,15.9534,16.8119,16.7828
15.7153,15.5840,18.4573,17.2075
14.6797,15.9534,16.8119,16.7828
14.8956,15.4702,17.5029,17.2285
14.6797,15.9534,16.8119,16.7828
14.8956,15.4702,17.5029,17.2285
14.6797,15.9534,16.8119,16.7828
14.8956,15.4702,17.5029,17.2285
14.6797,15.9534,16.8119,16.7828
14.8956,15.4702,17.5029,17.2285
14.6797,15.9534,16.8119,16.7828
14.8956,15.4702,17.5029,17.2285
14.6797,15.9534,16.8119,16.7828
14.8600,15.4232,17.4550,17.2335
14.6797,15.9534,16.8119,16.7828
14.8600,15.4232,17.4550,17.2335
14.6797,15.9534,16.8119,16.7828
14.8600,15.4232,17.4550,17.2335
14.6797,15.9534,16.8119,16.7828
14.8600,15.4232,17.4550,17.2335
14.6797,15.9534,16.8119,16.7828
14.8600,15.4232,17.4550,17.2335
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.0581,15.4036,17.7127,17.2271
14.6797,15.9534,16.8119,16.7828
15.4360,15.3801,18.1778,17.2192
14.6797,15.9534,16.8119,16.7828
15.2976,15.2995,17.9860,17.2218
14.6797,15.9534,16.8119,16.7828
15.2976,15.2995,17.9860,17.2218
16.0558,15.9356,18.3862,16.7813
14.9559,15.4386,17.7135,17.0641
16.0558,15.9356,18.3862,16.7813
14.9559,15.4386,17.7135,17.0641
16.0558,15.9356,18.3862,16.7813
14.9559,15.4386,17.7135,17.0641
16.0558,15.9356,18.3862,16.7813
14.9175,15.4465,17.6548,17.1428
16.0558,15.9356,18.3862,16.7813
14.9175,15.4465,17.6548,17.1428
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.0558,15.9356,18.3862,16.7813
14.5168,15.4383,17.1726,17.1605
16.4589,15.9406,18.8358,16.7630
14.5168,15.4383,17.1726,17.1605
16.4589,15.9406,18.8358,16.7630
14.5168,15.4383,17.1726,17.1605
16.4589,15.9406,18.8358,16.7630
14.5168,15.4383,17.1726,17.1605
16.4589,15.9406,18.8358,16.7630
14.5168,15.4383,17.1726,17.1605
15.0573,15.9003,17.2604,16.8764
14.5168,15.4383,17.1726,17.1605
15.0573,15.9003,17.2604,16.8764
14.5168,15.4383,17.1726,17.1605
15.0573,15.9003,17.2604,16.8764
14.5168,15.4383,17.1726,17.1605
15.0573,15.9003,17.2604,16.8764
14.5168,15.4383,17.1726,17.1605
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.0463,15.9004,17.2481,16.8766
15.2470,15.4610,18.0249,17.1453
15.4884,15.9508,17.7642,16.8642
15.2470,15.4610,18.0249,17.1453
15.4884,15.9508,17.7642,16.8642
15.2470,15.4610,18.0249,17.1453
15.4884,15.9508,17.7642,16.8642
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2470,15.4610,18.0249,17.1453
15.7111,15.9526,18.0433,16.8533
15.2467,15.4618,18.0377,17.1263
15.7111,15.9526,18.0433,16.8533
15.2467,15.4618,18.0377,17.1263
15.7111,15.9526,18.0433,16.8533
15.2467,15.4618,18.0377,17.1263
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2407,15.4433,17.9857,17.1939
15.7111,15.9526,18.0433,16.8533
15.2521,15.4545,18.0095,17.1720
15.7111,15.9526,18.0433,16.8533
15.2521,15.4545,18.0095,17.1720
15.7111,15.9526,18.0433,16.8533
15.2521,15.4545,18.0095,17.1720
15.6213,15.9461,17.9322,16.8580
15.2521,15.4545,18.0095,17.1720
15.6213,15.9461,17.9322,16.8580
15.2521,15.4545,18.0095,17.1720
15.6213,15.9461,17.9322,16.8580
15.2521,15.4545,18.0095,17.1720
15.6213,15.9461,17.9322,16.8580
15.2521,15.4545,18.0095,17.1720
15.6213,15.9461,17.9322,16.8580
15.2521,15.4545,18.0095,17.1720
14.0581,15.7071,16.1547,16.9857
15.2521,15.4545,18.0095,17.1720
14.0581,15.7071,16.1547,16.9857
15.2521,15.4545,18.0095,17.1720
14.0581,15.7071,16.1547,16.9857
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.2521,15.4545,18.0095,17.1720
14.7153,15.7233,16.9009,16.9447
15.1975,15.4535,17.9345,17.1798
14.7153,15.7233,16.9009,16.9447
15.1975,15.4535,17.9345,17.1798
14.7153,15.7233,16.9009,16.9447
15.1975,15.4535,17.9345,17.1798
14.7153,15.7233,16.9009,16.9447
15.1975,15.4535,17.9345,17.1798
14.7153,15.7233,16.9009,16.9447
15.1975,15.4535,17.9345,17.1798
15.2570,15.7302,17.4968,16.9315
15.1975,15.4535,17.9345,17.1798
15.2570,15.7302,17.4968,16.9315
15.1975,15.4535,17.9345,17.1798
15.2570,15.7302,17.4968,16.9315
15.1975,15.4535,17.9345,17.1798
15.2570,15.7302,17.4968,16.9315
15.1975,15.4535,17.9345,17.1798
14.8172,15.7284,17.0117,16.9424
15.1975,15.4535,17.9345,17.1798
15.3975,15.7102,17.6614,16.9300
15.1975,15.4535,17.9345,17.1798
15.3975,15.7102,17.6614,16.9300
15.1975,15.4535,17.9345,17.1798
15.2860,15.7017,17.5266,16.9241
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1975,15.4535,17.9345,17.1798
14.7809,15.6951,16.9710,16.9362
15.1957,15.4469,17.9457,17.1764
14.1500,15.7351,16.2783,17.0003
15.1243,15.4572,17.8875,17.1419
14.1500,15.7351,16.2783,17.0003
15.1243,15.4572,17.8875,17.1419
14.5480,15.7417,16.7537,17.0279
15.1243,15.4572,17.8875,17.1419
14.5480,15.7417,16.7537,17.0279
15.1243,15.4572,17.8875,17.1419
14.6157,15.6831,16.8046,17.0184
15.1243,15.4572,17.8875,17.1419
14.6157,15.6831,16.8046,17.0184
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.6283,15.6586,16.8173,17.0135
15.1243,15.4572,17.8875,17.1419
14.8660,15.7340,17.1479,17.0724
15.1243,15.4572,17.8875,17.1419
14.8660,15.7340,17.1479,17.0724
15.1243,15.4572,17.8875,17.1419
15.9283,15.9177,18.4303,17.0676
15.1243,15.4572,17.8875,17.1419
15.9283,15.9177,18.4303,17.0676
15.1243,15.4572,17.8875,17.1419
15.9283,15.9177,18.4303,17.0676
15.1243,15.4572,17.8875,17.1419
15.9283,15.9177,18.4303,17.0676
15.1243,15.4572,17.8875,17.1419
15.7425,15.9104,18.2307,17.0790
15.1243,15.4572,17.8875,17.1419
15.0658,15.8393,17.3964,17.0942
15.1243,15.4572,17.8875,17.1419
15.4371,15.8798,17.8719,17.0944
15.1243,15.4572,17.8875,17.1419
15.4371,15.8798,17.8719,17.0944
15.1243,15.4572,17.8875,17.1419
15.4371,15.8798,17.8719,17.0944
15.1243,15.4572,17.8875,17.1419
15.4371,15.8798,17.8719,17.0944
15.1243,15.4572,17.8875,17.1419
16.1428,15.8975,18.7179,17.0965
15.1243,15.4572,17.8875,17.1419
16.1428,15.8975,18.7179,17.0965
15.1243,15.4572,17.8875,17.1419
16.1428,15.8975,18.7179,17.0965
15.1243,15.4572,17.8875,17.1419
16.1428,15.8975,18.7179,17.0965
15.1243,15.4572,17.8875,17.1419
16.0296,15.8976,18.5839,17.0964
15.1243,15.4572,17.8875,17.1419
16.0296,15.8976,18.5839,17.0964
15.1243,15.4572,17.8875,17.1419
16.0296,15.8976,18.5839,17.0964
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.1243,15.4572,17.8875,17.1419
15.7632,15.8824,18.2638,17.1106
15.0862,15.4587,17.8574,17.1168
15.7632,15.8824,18.2638,17.1106
15.0862,15.4587,17.8574,17.1168
15.7632,15.8824,18.2638,17.1106
14.8960,15.3069,17.4767,17.2237
15.8294,15.8850,18.3459,17.1090
14.8960,15.3069,17.4767,17.2237
15.8294,15.8850,18.3459,17.1090
14.8960,15.3069,17.4767,17.2237
15.8294,15.8850,18.3459,17.1090
14.8960,15.3069,17.4767,17.2237
15.8119,15.8842,18.3262,17.1098
15.1074,15.2680,17.7424,17.2174
15.8355,15.8866,18.3481,17.1072
14.8755,15.3150,17.4512,17.2248
15.8355,15.8866,18.3481,17.1072
14.8755,15.3150,17.4512,17.2248
15.8355,15.8866,18.3481,17.1072
14.8755,15.3150,17.4512,17.2248
15.8355,15.8866,18.3481,17.1072
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.8855,15.8889,18.4119,17.1056
14.8755,15.3150,17.4512,17.2248
15.7437,15.8598,18.2151,17.1182
14.8755,15.3150,17.4512,17.2248
15.7437,15.8598,18.2151,17.1182
14.8755,15.3150,17.4512,17.2248
15.7437,15.8598,18.2151,17.1182
14.8755,15.3150,17.4512,17.2248
16.1126,15.8078,18.6360,17.1309
14.8755,15.3150,17.4512,17.2248
16.1126,15.8078,18.6360,17.1309
14.8755,15.3150,17.4512,17.2248
16.1126,15.8078,18.6360,17.1309
14.8755,15.3150,17.4512,17.2248
16.1126,15.8078,18.6360,17.1309
15.9236,15.4160,18.8259,17.1624
16.1126,15.8078,18.6360,17.1309
15.9236,15.4160,18.8259,17.1624
16.1126,15.8078,18.6360,17.1309
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.7827,15.8008,18.2703,17.1366
15.9236,15.4160,18.8259,17.1624
15.4113,15.8410,17.8425,17.1225
15.9236,15.4160,18.8259,17.1624
15.1048,15.8466,17.5029,17.1204
15.9236,15.4160,18.8259,17.1624
15.1048,15.8466,17.5029,17.1204
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.4248,15.8410,17.8736,17.1323
16.1143,15.4091,19.0768,17.1485
15.3958,15.8395,17.8413,17.1330
16.0699,15.4126,19.0376,17.1302
15.3958,15.8395,17.8413,17.1330
16.0699,15.4126,19.0376,17.1302
15.3958,15.8395,17.8413,17.1330
15.7471,15.3897,18.6156,17.1812
15.3958,15.8395,17.8413,17.1330
15.7471,15.3897,18.6156,17.1812
15.3958,15.8395,17.8413,17.1330
15.7471,15.3897,18.6156,17.1812
15.3958,15.8395,17.8413,17.1330
15.7471,15.3897,18.6156,17.1812
15.3653,15.8470,17.8012,17.1296
15.7471,15.3897,18.6156,17.1812
15.8815,15.8895,18.4321,17.1040
15.7471,15.3897,18.6156,17.1812
16.4505,15.9037,19.0928,17.0744
15.7471,15.3897,18.6156,17.1812
16.0276,15.8821,18.5854,17.1120
15.7471,15.3897,18.6156,17.1812
16.0276,15.8821,18.5854,17.1120
15.7471,15.3897,18.6156,17.1812
15.6359,15.8886,18.1434,17.1057
15.7471,15.3897,18.6156,17.1812
15.6359,15.8886,18.1434,17.1057
15.7471,15.3897,18.6156,17.1812
15.2907,15.8936,17.7498,17.0981
15.7471,15.3897,18.6156,17.1812
15.2907,15.8936,17.7498,17.0981
15.7471,15.3897,18.6156,17.1812
15.2907,15.8936,17.7498,17.0981
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2797,15.8924,17.7243,17.1001
15.7471,15.3897,18.6156,17.1812
15.2652,15.8934,17.6979,17.0990
15.7471,15.3897,18.6156,17.1812
15.2629,15.8933,17.6948,17.0991
15.7471,15.3897,18.6156,17.1812
15.2629,15.8933,17.6948,17.0991
15.7471,15.3897,18.6156,17.1812
16.1607,15.9048,18.7390,17.0863
15.7471,15.3897,18.6156,17.1812
16.1607,15.9048,18.7390,17.0863
15.7471,15.3897,18.6156,17.1812
16.1388,15.9013,18.6958,17.0914
15.7471,15.3897,18.6156,17.1812
16.1388,15.9013,18.6958,17.0914
15.7471,15.3897,18.6156,17.1812
16.1388,15.9013,18.6958,17.0914
15.7471,15.3897,18.6156,17.1812
15.1598,15.8407,17.5954,17.1438
15.7471,15.3897,18.6156,17.1812
15.1598,15.8407,17.5954,17.1438
15.7471,15.3897,18.6156,17.1812
14.8787,15.8363,17.2556,17.1489
15.7471,15.3897,18.6156,17.1812
14.7559,15.8295,17.1232,17.1539
15.7471,15.3897,18.6156,17.1812
14.9159,15.8313,17.3017,17.1519
15.7471,15.3897,18.6156,17.1812
14.9159,15.8313,17.3017,17.1519
15.7471,15.3897,18.6156,17.1812
14.9735,15.8564,17.3806,17.1378
15.7471,15.3897,18.6156,17.1812
14.9735,15.8564,17.3806,17.1378
15.7471,15.3897,18.6156,17.1812
14.9735,15.8564,17.3806,17.1378
15.8474,15.3947,18.7374,17.1767
14.9735,15.8564,17.3806,17.1378
15.8474,15.3947,18.7374,17.1767
15.1037,15.8578,17.5585,17.1353
15.8474,15.3947,18.7374,17.1767
15.1037,15.8578,17.5585,17.1353
15.8474,15.3947,18.7374,17.1767
15.1352,15.8589,17.6039,17.1325
15.8474,15.3947,18.7374,17.1767
15.1352,15.8589,17.6039,17.1325
15.8474,15.3947,18.7374,17.1767
15.0900,15.8582,17.5273,17.1316
15.8474,15.3947,18.7374,17.1767
15.0900,15.8582,17.5273,17.1316
15.8474,15.3947,18.7374,17.1767
15.0900,15.8582,17.5273,17.1316
15.8474,15.3947,18.7374,17.1767
15.0900,15.8582,17.5273,17.1316
15.8474,15.3947,18.7374,17.1767
14.9467,15.8418,17.3683,17.1490
15.8474,15.3947,18.7374,17.1767
14.7550,15.8396,17.2089,17.1214
15.8474,15.3947,18.7374,17.1767
14.7668,15.8400,17.2217,17.1213
15.8474,15.3947,18.7374,17.1767
14.7668,15.8400,17.2217,17.1213
15.8474,15.3947,18.7374,17.1767
14.7668,15.8400,17.2217,17.1213
15.8474,15.3947,18.7374,17.1767
14.7668,15.8400,17.2217,17.1213
15.2549,15.3653,18.0497,17.1835
14.7668,15.8400,17.2217,17.1213
15.2549,15.3653,18.0497,17.1835
14.7772,15.8462,17.2303,17.1074
15.0513,15.3917,17.8312,17.1180
14.7772,15.8462,17.2303,17.1074
15.0513,15.3917,17.8312,17.1180
14.7772,15.8462,17.2303,17.1074
15.0513,15.3917,17.8312,17.1180
14.7772,15.8462,17.2303,17.1074
15.0513,15.3917,17.8312,17.1180
14.6096,15.8467,17.0438,17.0903
15.0513,15.3917,17.8312,17.1180
14.6096,15.8467,17.0438,17.0903
15.0513,15.3917,17.8312,17.1180
15.3550,15.8554,17.8924,17.0806
15.0513,15.3917,17.8312,17.1180
14.5021,15.7624,16.8382,17.1713
15.0505,15.3916,17.8326,17.1150
14.5143,15.7630,16.8518,17.1711
15.0505,15.3916,17.8326,17.1150
14.5143,15.7630,16.8518,17.1711
15.0505,15.3916,17.8326,17.1150
14.9838,15.7995,17.4228,17.1762
15.0505,15.3916,17.8326,17.1150
14.9838,15.7995,17.4228,17.1762
15.0505,15.3916,17.8326,17.1150
14.9838,15.7995,17.4228,17.1762
15.0505,15.3916,17.8326,17.1150
14.7498,15.7793,17.1790,17.1848
15.0505,15.3916,17.8326,17.1150
14.6650,15.7753,17.0568,17.1870
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
15.0430,15.8025,17.5957,17.0818
15.0743,15.3924,17.8711,17.0959
14.7680,15.7954,17.1883,17.1774
15.0743,15.3924,17.8711,17.0959
14.7635,15.8229,17.2057,17.1548
15.0743,15.3924,17.8711,17.0959
14.7635,15.8229,17.2057,17.1548
15.0743,15.3924,17.8711,17.0959
14.7635,15.8229,17.2057,17.1548
15.0743,15.3924,17.8711,17.0959
14.7635,15.8229,17.2057,17.1548
15.0743,15.3924,17.8711,17.0959
14.7332,15.8225,17.1665,17.1564
15.0743,15.3924,17.8711,17.0959
14.7332,15.8225,17.1665,17.1564
15.0743,15.3924,17.8711,17.0959
14.7332,15.8225,17.1665,17.1564
15.0743,15.3924,17.8711,17.0959
14.7332,15.8225,17.1665,17.1564
15.0743,15.3924,17.8711,17.0959
14.7332,15.8225,17.1665,17.1564
15.0743,15.3924,17.8711,17.0959
14.8789,15.8265,17.3386,17.1451
15.0743,15.3924,17.8711,17.0959
14.8086,15.8092,17.2765,17.1558
15.0743,15.3924,17.8711,17.0959
14.8086,15.8092,17.2765,17.1558
15.0743,15.3924,17.8711,17.0959
14.8086,15.8092,17.2765,17.1558
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.7809,15.8164,17.2206,17.1556
15.0743,15.3924,17.8711,17.0959
14.5333,15.8122,16.9619,17.1480
15.0743,15.3924,17.8711,17.0959
14.4974,15.8107,16.9032,17.1583
15.0743,15.3924,17.8711,17.0959
14.4974,15.8107,16.9032,17.1583
15.0743,15.3924,17.8711,17.0959
14.4656,15.8130,16.8637,17.1564
15.0743,15.3924,17.8711,17.0959
14.4656,15.8130,16.8637,17.1564
15.0743,15.3924,17.8711,17.0959
14.4656,15.8130,16.8637,17.1564
15.0743,15.3924,17.8711,17.0959
14.3550,15.8239,16.7337,17.1400
15.0743,15.3924,17.8711,17.0959
14.1567,15.7663,16.5066,17.1903
15.0743,15.3924,17.8711,17.0959
14.1567,15.7663,16.5066,17.1903
15.0743,15.3924,17.8711,17.0959
14.8112,15.7681,17.3308,17.0782
15.0743,15.3924,17.8711,17.0959
14.8112,15.7681,17.3308,17.0782
15.0743,15.3924,17.8711,17.0959
14.8112,15.7681,17.3308,17.0782
15.0743,15.3924,17.8711,17.0959
14.8112,15.7681,17.3308,17.0782
15.0743,15.3924,17.8711,17.0959
14.8112,15.7681,17.3308,17.0782
16.3591,15.8402,19.0149,17.1495
15.6368,15.9048,18.1351,17.0849
16.1913,15.8610,18.8080,17.1337
15.6368,15.9048,18.1351,17.0849
16.1913,15.8610,18.8080,17.1337
15.6368,15.9048,18.1351,17.0849
16.4479,15.8692,19.1088,17.1244
15.6368,15.9048,18.1351,17.0849
16.4479,15.8692,19.1088,17.1244
15.6368,15.9048,18.1351,17.0849
14.9276,15.8426,17.3871,17.1403
15.6368,15.9048,18.1351,17.0849
15.0040,15.8437,17.4545,17.1371
15.5601,15.9042,18.0400,17.0862
15.0040,15.8437,17.4545,17.1371
15.5601,15.9042,18.0400,17.0862
15.0040,15.8437,17.4545,17.1371
15.5601,15.9042,18.0400,17.0862
15.0040,15.8437,17.4545,17.1371
15.5601,15.9042,18.0400,17.0862
15.0040,15.8437,17.4545,17.1371
15.5208,15.9027,17.9973,17.0876
15.0040,15.8437,17.4545,17.1371
15.5208,15.9027,17.9973,17.0876
15.0040,15.8437,17.4545,17.1371
15.5208,15.9027,17.9973,17.0876
15.0040,15.8437,17.4545,17.1371
15.5208,15.9027,17.9973,17.0876
15.0040,15.8437,17.4545,17.1371
