Population,IID,Average_ROH_length_Mb,Total_ROH_length_Mb,ROH_count,FROH
PUR,HG01171,0.77670045,77.670045,100,0.0278518396005505
PUR,HG01173,0.744871524590164,90.874326,122,0.0325867862128847
PUR,HG01174,1.12849545669291,143.318923,127,0.0513929875426188
PUR,HG01176,0.753272,86.62628,115,0.031063471841073
PUR,HG01177,0.969171033613445,115.331353,119,0.041356875030399
PUR,HG01182,0.740695336633663,74.810229,101,0.0268263330939032
PUR,HG01183,1.06789942857143,112.12944,105,0.0402086953519796
PUR,HG01187,0.996638574468085,93.684026,94,0.0335943215339427
PUR,HG01188,0.841614781609195,73.220486,87,0.0262562643236057
PUR,HG01190,0.82633218,82.633218,100,0.0296315926354017
PUR,HG01191,1.00424938888889,108.458934,108,0.0388924820761297
PUR,HG01197,0.774265140740741,104.525794,135,0.0374820904070312
PUR,HG01198,2.02184751376147,220.381379,109,0.0790269507228445
PUR,HG01200,1.02500818012422,165.026317,161,0.0591770805714557
PUR,HG01204,0.795848087378641,81.972353,103,0.0293946118794665
PUR,HG01205,0.722115638297872,67.87887,94,0.024340804740188
PUR,HG01241,1.11990427777778,40.316554,36,0.0144571848162948
PUR,HG01242,0.686057288135593,40.47738,59,0.0145148556977214
PUR,HG01247,0.909524025,72.761922,80,0.0260918270431254
PUR,HG01248,0.794007368421053,90.51684,114,0.0324585946722277
PUR,HG01286,0.830563085106383,78.07293,94,0.0279963108493758
PUR,HG01302,0.757040436363636,83.274448,110,0.029861532441759
PUR,HG01303,0.959787538461539,99.817904,104,0.0357938797572622
PUR,HG01305,0.836711804123711,81.161045,97,0.0291036835005446
PUR,HG01308,0.92588938961039,71.293483,77,0.0255652568899705
PUR,HG01311,0.790784271929825,90.149407,114,0.0323268362191465
PUR,HG01312,0.82776054887218,110.092153,133,0.0394781409826048
PUR,HG01323,0.797424963636364,87.716746,110,0.0314545039837974
PUR,HG01325,1.07842839285714,120.78398,112,0.0433121422457795
PUR,HG01326,0.738781909836066,90.131393,122,0.0323203765468422
PUR,HG01392,0.720488168067227,85.738092,119,0.0307449749261924
PUR,HG01393,0.733968836956522,67.525133,92,0.02421395756011
PUR,HG01395,0.821863298507463,110.129682,134,0.0394915985734736
PUR,HG01396,0.887290174757282,91.390888,103,0.0327720210993552
PUR,HG01398,1.80644262727273,198.708689,110,0.0712553022631011
PUR,HG01402,0.751212476744186,64.604273,86,0.0231665611769141
PUR,HG01403,0.824572010638298,77.509769,94,0.0277943659446022
PUR,HG01405,0.769164770992366,100.760585,131,0.0361319174139481
PUR,HG01412,0.73843925862069,85.658954,116,0.0307165966899971
PUR,HG01413,0.851090893129771,111.492907,131,0.0399804398512076
PUR,HG01414,0.804371513761468,87.676495,109,0.0314400703061066
Palestinian,HGDP00675,1.20321291176471,163.636956,136,0.0586788671389894
Palestinian,HGDP00676,0.867996840909091,114.575583,132,0.0410858621216912
Palestinian,HGDP00677,1.74409940127389,273.823606,157,0.098190893968921
Palestinian,HGDP00678,2.42398680540541,448.437559,185,0.160806021988662
Palestinian,HGDP00679,0.939856,144.737824,154,0.0519017937762325
Palestinian,HGDP00680,0.709488305084746,83.71962,118,0.0300211674611369
Palestinian,HGDP00682,0.806353666666667,99.181501,123,0.0355656708734215
Palestinian,HGDP00683,0.754866325581395,97.377756,129,0.0349188627452648
Palestinian,HGDP00684,0.886211760273973,129.386917,146,0.046397084728015
Palestinian,HGDP00685,0.783823144067797,92.491131,118,0.0331665591939016
Palestinian,HGDP00686,0.700285254237288,82.63366,118,0.0296317511329679
Palestinian,HGDP00687,1.36138752258065,211.015066,155,0.0756682678828314
Palestinian,HGDP00688,1.036494544,129.561818,125,0.046459802788729
Palestinian,HGDP00689,0.766533824427481,100.415931,131,0.0360083273229975
Palestinian,HGDP00691,0.782153201612903,96.986997,124,0.0347787397803499
Palestinian,HGDP00692,0.721353083333333,69.249896,96,0.0248324433923889
Palestinian,HGDP00693,1.24239957232704,197.541532,159,0.0708367693582642
Palestinian,HGDP00694,0.706575317460318,89.02849,126,0.0319248845981641
Palestinian,HGDP00696,0.77038132231405,93.21614,121,0.0334265414608998
Palestinian,HGDP00697,1.10062932116788,150.786217,137,0.0540706977813363
Palestinian,HGDP00698,1.56535485234899,233.237873,149,0.083637183776185
Palestinian,HGDP00699,0.923392603053435,120.964431,131,0.0433768504908662
Palestinian,HGDP00700,0.73749725,82.599692,112,0.0296195704874237
Palestinian,HGDP00722,1.23147663448276,178.564112,145,0.0640316225623241
Palestinian,HGDP00723,0.788040141509434,83.532255,106,0.0299539799124911
Palestinian,HGDP00724,1.72833146896552,250.608063,145,0.0898659911073908
Palestinian,HGDP00725,0.816102615384615,106.09334,130,0.0380441995156133
Palestinian,HGDP00726,1.04662301408451,148.620468,142,0.0532940779948658
Palestinian,HGDP00727,1.34315828402367,226.99375,169,0.0813980926022052
Palestinian,HGDP00729,0.809992385185185,109.348972,135,0.0392116423858011
Palestinian,HGDP00730,0.755164677419355,93.64042,124,0.0335786847808338
Palestinian,HGDP00731,0.705095666666667,84.61148,120,0.0303409811250294
Palestinian,HGDP00732,0.806678174193548,125.035117,155,0.0448365650247796
Palestinian,HGDP00733,0.764000461538462,99.32006,130,0.0356153569917083
Palestinian,HGDP00734,1.12311725,157.236415,140,0.0563836857561443
Palestinian,HGDP00735,1.1308181986755,170.753548,151,0.0612308185236778
Palestinian,HGDP00736,0.859074363013699,125.424857,146,0.0449763225846718
Palestinian,HGDP00737,0.85173195,119.242473,140,0.042759370508527
Palestinian,HGDP00738,1.34675146341463,220.86724,164,0.0792011764831124
Palestinian,HGDP00739,0.726725840336134,86.480375,119,0.0310111515075787
Palestinian,HGDP00740,0.799642613636364,105.552825,132,0.0378503752802637
Palestinian,HGDP00741,0.910019016528926,110.112301,121,0.0394853658897652
Palestinian,HGDP00745,1.37807517880795,208.089352,151,0.0746191308951409
Palestinian,HGDP00746,0.747199625,89.663955,120,0.0321527571229162
Palikur-Arukwayene,IAGD0012,1.44580898427673,459.767257,318,0.164868758548409
PapuanHighlands,HGDP00548,0.899104494145199,383.917619,427,0.137669701932234
PapuanHighlands,HGDP00549,0.887645945107399,371.923651,419,0.133368763611546
PapuanHighlands,HGDP00550,0.91834740942928,370.094006,403,0.132712667956316
PapuanHighlands,HGDP00551,0.816051888372093,350.902312,430,0.125830684265553
PapuanHighlands,HGDP00552,0.867350577889447,345.20553,398,0.123787865074406
PapuanHighlands,HGDP00553,0.857733231981982,380.833555,444,0.136563781936362
PapuanHighlands,HGDP00554,0.918760446555819,386.798148,421,0.138702635950397
PapuanHighlands,HGDP00555,0.867732146987952,360.108841,415,0.129132069876773
PapuanHighlands,HGDP00556,0.966729865060241,401.192894,415,0.14386447352475
PapuanSepik,HGDP00540,0.993825279120879,452.190502,455,0.162151796494986
PapuanSepik,HGDP00541,0.964785224637681,399.421083,414,0.143229116666459
PapuanSepik,HGDP00542,0.838173769230769,348.680288,416,0.125033884726727
PapuanSepik,HGDP00543,0.915829350961539,380.98501,416,0.136618092454229
PapuanSepik,HGDP00544,0.814163023411371,243.434744,299,0.0872936978868631
PapuanSepik,HGDP00545,1.0033739040404,397.336066,396,0.14248144671148
PapuanSepik,HGDP00546,0.928437316159251,396.442734,427,0.142161105200489
PapuanSepik,HGDP00547,0.857364892420538,350.662241,409,0.125744596778611
Pathan,HGDP00213,0.757194845070423,107.521668,142,0.0385563861939263
Pathan,HGDP00214,0.739953128440367,80.654891,109,0.0289221808373084
Pathan,HGDP00216,0.812810469230769,105.665361,130,0.0378907297646893
Pathan,HGDP00218,0.741265463235294,100.812103,136,0.0361503913452113
Pathan,HGDP00222,0.73172309352518,101.70951,139,0.0364721941177011
Pathan,HGDP00224,1.68874051764706,287.085888,170,0.102946639263021
Pathan,HGDP00226,0.742432650793651,93.546514,126,0.0335450108612483
Pathan,HGDP00228,0.728446193548387,90.327328,124,0.0323906372270328
Pathan,HGDP00230,0.744933365079365,93.861604,126,0.0336579995448488
Pathan,HGDP00232,0.732954293650794,92.352241,126,0.0331167543817359
Pathan,HGDP00234,2.09983562735849,445.165153,212,0.159632564099976
Pathan,HGDP00237,0.728987203389831,86.02049,118,0.0308462405273584
Pathan,HGDP00239,0.686260716535433,87.155111,127,0.0312531062900784
Pathan,HGDP00241,0.934396702531646,147.634679,158,0.052940582163777
Pathan,HGDP00243,1.57691252777778,227.075404,144,0.0814273730553161
Pathan,HGDP00244,1.14237368918919,169.071306,148,0.0606275803724278
Pathan,HGDP00247,0.946105865853658,155.161362,164,0.0556395888096491
Pathan,HGDP00248,1.02246753968254,128.83091,126,0.0461977051888273
Pathan,HGDP00251,2.90826467379679,543.845494,187,0.195018523117505
Pathan,HGDP00254,0.700962868852459,85.51747,122,0.0306658616907572
Pathan,HGDP00258,1.58405518181818,243.944498,154,0.0874764914805032
Pathan,HGDP00259,1.92619026404494,342.861867,178,0.122947446790191
Pathan,HGDP00262,1.45521704268293,238.655595,164,0.0855799343455244
Pathan,HGDP00264,0.688101346153846,89.453175,130,0.0320771731477685
Piapoco,HGDP00702,1.3914362293578,454.999647,327,0.163159132797607
Piapoco,HGDP00703,0.811509138339921,205.311812,253,0.0736231278856909
Piapoco,HGDP00704,0.932699647249191,288.204191,309,0.103347653525093
Piapoco,HGDP00706,0.847566630718954,259.355389,306,0.0930027102979838
Piapoco,HGDP00708,1.29211412250712,453.532057,351,0.162632867088872
Piapoco,HGDP00710,1.48895326253687,504.755156,339,0.181001049277914
Piapoco,HGDP00970,0.847355926984127,266.917117,315,0.0957142837927461
Pima,HGDP01037,1.13554896296296,337.258042,297,0.120937961215031
Pima,HGDP01041,0.995692232352941,338.535359,340,0.121395996590227
Pima,HGDP01043,1.05292122333333,315.876367,300,0.113270668341812
Pima,HGDP01044,1.39845748852459,426.529534,305,0.152949984332641
Pima,HGDP01047,0.88563787544484,248.864243,281,0.0892406715915822
Pima,HGDP01050,1.66991525483871,517.673729,310,0.185633543350294
Pima,HGDP01053,1.16450674522293,365.655118,314,0.131120919212244
Pima,HGDP01055,1.11098643369176,309.965215,279,0.11115097783103
Pima,HGDP01056,1.44895341964286,486.848349,336,0.174579815502113
Pima,HGDP01057,1.02444447515528,329.871121,322,0.118289072073356
Pima,HGDP01058,2.37113917175573,621.238463,262,0.222771005542336
Pima,HGDP01059,1.01955151041667,293.630835,288,0.105293603450284
Pima,HGDP01060,0.983510022813688,258.663136,263,0.0927544740632938
Piratapuya,IAGD0085,0.962463883233533,321.462937,334,0.115273966415828
Polish,ND15865,0.721468034285714,126.256906,175,0.0452746885156791
Qom,IAGD0025,0.927939579268293,304.364182,328,0.109142493444117
Qom,IAGD0026,0.897968709375,287.349987,320,0.103041342993225
Quechua,NA11200,0.823428184952978,262.673591,319,0.0941925902557748
Quechua,NA11201,0.822888620300752,218.888373,266,0.0784915710454585
Quechua,Peru60,0.818462409252669,229.987937,281,0.0824717834447695
Relli,R3,0.720320932835821,96.523005,134,0.0346123560636939
Relli,R6,1.55459483908046,270.499502,174,0.0969988976024512
Russian,HGDP00879,0.748459982352941,127.238197,170,0.0456265714009466
Russian,HGDP00880,0.721316543859649,123.345129,171,0.0442305492216105
Russian,HGDP00881,0.766991050314465,121.951577,159,0.043730832930999
Russian,HGDP00882,0.730081246268657,97.830887,134,0.0350813517966106
Russian,HGDP00883,0.877509808510638,123.728883,141,0.0443681602511145
Russian,HGDP00884,0.763034271523179,115.218175,151,0.0413162903300513
Russian,HGDP00885,0.782730231788079,118.192265,151,0.0423827745536359
Russian,HGDP00886,0.780092581081081,115.453702,148,0.0414007483759505
Russian,HGDP00887,0.769437715328467,105.412967,137,0.0378002233512562
Russian,HGDP00888,0.770349903225807,119.404235,155,0.0428173770318587
Russian,HGDP00889,0.748914272,93.614284,125,0.0335693126261016
Russian,HGDP00890,0.760421537037037,123.188289,162,0.0441743076870144
Russian,HGDP00891,0.727124142857143,122.156856,168,0.0438044442927713
Russian,HGDP00892,0.77931550887574,131.704321,169,0.0472280867507082
Russian,HGDP00893,0.724345951807229,120.241428,166,0.0431175875589764
Russian,HGDP00894,0.764772252873563,133.070372,174,0.0477179414088093
Russian,HGDP00895,0.828574483660131,126.771896,153,0.0454593596958733
Russian,HGDP00896,0.730930165644172,119.141617,163,0.0427232043760785
Russian,HGDP00897,0.718350412162162,106.315861,148,0.0381239937168366
Russian,HGDP00898,0.759207193103448,110.085043,145,0.0394755913950571
Russian,HGDP00899,0.77109214893617,108.723993,141,0.0389875300544421
Russian,HGDP00900,0.774042538461539,140.875742,182,0.0505168829217561
Russian,HGDP00901,0.770752090909091,118.695822,154,0.0425633459540224
Russian,HGDP00902,0.821233770700637,128.933702,157,0.0462345655549597
Russian,HGDP00903,0.771740213333333,115.761032,150,0.041510954387347
STU,HG03642,0.726727115702479,87.933981,121,0.0315324026688777
STU,HG03643,0.764126331081081,113.090697,148,0.0405533942095495
STU,HG03644,0.711248212598425,90.328523,127,0.0323910657442085
STU,HG03645,0.717328711111111,96.839376,135,0.0347258041033631
STU,HG03646,0.727215078571429,101.810111,140,0.036508268809246
STU,HG03672,1.24452127083333,179.211063,144,0.0642636138722482
STU,HG03673,0.715007113636364,94.380939,132,0.0338442288063221
STU,HG03679,0.992505684210526,150.860864,152,0.0540974655818528
STU,HG03680,0.802166030534351,105.08375,131,0.0376821688415958
STU,HG03681,0.896814391025641,139.903045,156,0.050168081774236
STU,HG03684,1.0575270173913,121.615607,115,0.043610356851056
STU,HG03685,0.814170945578231,119.683129,147,0.0429173861274316
STU,HG03686,1.1494366056338,163.219998,142,0.0585293494280603
STU,HG03687,1.18943449456522,218.855947,184,0.0784799433484372
STU,HG03689,1.26888557575758,209.36612,165,0.0750769694034502
STU,HG03690,2.05522361676647,343.222344,167,0.123076710878859
STU,HG03691,0.754918542372881,89.080388,118,0.0319434947943032
STU,HG03692,0.993770259259259,160.990782,162,0.057729970897161
STU,HG03693,0.964632959016394,117.685221,122,0.0422009527437165
STU,HG03694,0.749082637931035,86.893586,116,0.0311593255751125
STU,HG03695,1.09738564583333,158.023533,144,0.0566659397999356
STU,HG03696,2.80195084795322,479.133595,171,0.171813368141799
STU,HG03697,1.01966417037037,137.654663,135,0.0493618304733032
STU,HG03698,0.93562681884058,129.116501,138,0.0463001157735432
STU,HG03711,1.28119922093023,220.366266,172,0.0790215313252906
STU,HG03733,1.31669319411765,223.837843,170,0.080266410297164
STU,HG03736,0.755632368852459,92.187149,122,0.0330575537477807
STU,HG03738,1.36032911413043,250.300557,184,0.0897557219838412
STU,HG03740,1.84343722941176,313.384329,170,0.11237704400241
STU,HG03741,1.12467248295455,197.942357,176,0.0709805019080251
STU,HG03743,1.0208521875,163.33635,160,0.058571072298714
STU,HG03744,0.729289463087248,108.66413,149,0.0389660636747843
STU,HG03745,1.15534055882353,157.126316,136,0.0563442051598838
STU,HG03746,0.782766874074074,105.673528,135,0.0378936583837473
STU,HG03750,0.937180544776119,125.582193,134,0.0450327419807903
STU,HG03752,1.47968689221557,247.107711,167,0.0886107936570807
STU,HG03753,0.984528472,123.066059,125,0.0441304770138845
STU,HG03754,0.768778496402878,106.860211,139,0.0383191931516581
STU,HG03755,0.776037393700787,98.556749,127,0.0353416399423962
STU,HG03756,1.88307044360902,250.448369,133,0.0898087261518578
STU,HG03757,0.719990671641791,96.47875,134,0.0345964865845205
STU,HG03760,0.742384551470588,100.964299,136,0.0362049675795864
STU,HG03836,1.39225126111111,250.605227,180,0.0898649741411059
STU,HG03837,2.56320710497238,463.940486,181,0.166365244159102
STU,HG03838,1.46203958709677,226.616136,155,0.0812626833262235
STU,HG03844,1.10346324431818,194.209531,176,0.0696419411925168
STU,HG03846,0.700961813793103,101.639463,145,0.0364470758393674
STU,HG03848,0.726239729323308,96.589884,133,0.0346363383232722
STU,HG03849,0.827860475524476,118.384048,143,0.0424515463607606
STU,HG03850,0.880332615942029,121.485901,138,0.0435638453457874
STU,HG03851,0.789274053435115,103.394901,131,0.0370765614744628
STU,HG03854,1.48279126060606,244.660558,165,0.0877332647096724
STU,HG03856,0.711849956834532,98.947144,139,0.0354816323799036
STU,HG03857,0.716609905511811,91.009458,127,0.0326352434371453
STU,HG03858,1.76178492655367,311.835932,177,0.111821801567801
STU,HG03884,1.29849183435583,211.654169,163,0.075897444964475
STU,HG03885,0.842967378787879,111.271694,132,0.039901114688031
STU,HG03886,0.748823525925926,101.091176,135,0.0362504646287126
STU,HG03887,0.76179649044586,119.602049,157,0.0428883115060018
STU,HG03888,0.760338774647887,107.968106,142,0.0387164751904963
STU,HG03890,0.738778264900662,111.555518,151,0.0400028916410737
STU,HG03894,0.977175868571429,171.005777,175,0.0613212657694675
STU,HG03895,1.63155545930233,280.627539,172,0.100630728406623
STU,HG03896,1.83320261458333,351.974902,192,0.126215306221639
STU,HG03897,0.799205181818182,114.286341,143,0.0409821423183907
STU,HG03898,1.42902419879518,237.218017,166,0.0850644306932569
STU,HG03899,1.07504980952381,180.608368,168,0.0647646759578057
STU,HG03900,1.35763296774194,210.43311,155,0.0754595832455741
STU,HG03943,0.840814953642384,126.963058,151,0.0455279088175034
STU,HG03944,1.24047475796178,194.754537,157,0.0698373758635452
STU,HG03945,0.945886330827068,125.802882,133,0.0451118792418747
STU,HG03947,0.72289275,104.096556,144,0.0373281691890576
STU,HG03949,1.05582434027778,152.038705,144,0.0545198296812549
STU,HG03950,0.705907824817518,96.709372,137,0.0346791857377444
STU,HG03951,0.75246486259542,98.572897,131,0.0353474304824412
STU,HG03953,1.0541142,126.493704,120,0.0453596023317291
STU,HG03955,1.4821544556213,250.484103,169,0.0898215400704835
STU,HG03985,1.35019910322581,209.280861,155,0.0750463962269765
STU,HG03986,0.743163825757576,98.097625,132,0.0351770018505197
STU,HG03989,1.00082015540541,148.121383,148,0.0531151102169144
STU,HG03990,0.743906051282051,116.049344,156,0.0416143407002932
STU,HG03991,0.879776924528302,139.884531,159,0.0501614428060422
STU,HG03995,0.879233703448276,127.488887,145,0.0457164667739886
STU,HG03998,0.689235692913386,87.532933,127,0.0313885901531501
STU,HG03999,0.669014366412214,87.640882,131,0.0314272997770861
STU,HG04003,0.699420288461539,109.109565,156,0.0391257930038
STU,HG04006,0.711659067226891,84.687429,119,0.0303682158120419
STU,HG04029,1.1246687804878,184.44568,164,0.0661407044939198
STU,HG04033,0.722701601449275,99.732821,138,0.0357633696929416
STU,HG04035,1.04045926623377,160.230727,154,0.0574574214226809
STU,HG04038,0.950982039473684,144.54927,152,0.0518341798619617
STU,HG04039,0.805297595041322,97.441009,121,0.0349415447510529
STU,HG04042,0.721898201438849,100.34385,139,0.0359824796689856
STU,HG04047,0.725896386206897,105.254976,145,0.0377435690775226
STU,HG04075,1.02746240131579,156.174285,152,0.0560028146700656
STU,HG04099,0.770838110294118,104.833983,136,0.0375926044487657
STU,HG04100,0.738763547008547,86.435335,117,0.0309950005338589
STU,HG04106,1.16048208125,185.677133,160,0.0665822934157702
STU,HG04107,1.096515775,175.442524,160,0.0629122467685415
STU,HG04210,0.7180506,93.346578,130,0.0334733154553505
STU,HG04227,0.756855626865672,101.418654,134,0.0363678955472695
STU,HG04229,0.772113312,96.514164,125,0.034609185753777
Saami,Utsa21,0.938445222727273,206.457949,220,0.0740341231913362
Saami,Utsa22,1.20591039906103,256.858915,213,0.0921074952454504
Saharawi,SAH31,1.20037295833333,144.044755,120,0.051653264930651
Saharawi,SAH41,0.993687017391304,114.274007,115,0.0409777194473903
Samaritan,Sam02,1.96243420833333,423.885789,216,0.152001959110243
San,HGDP00987,1.28855392857143,126.278285,98,0.0452823548493193
San,HGDP00991,1.30829892222222,117.746903,90,0.04222307140182
San,HGDP00992,1.43715533333333,103.475184,72,0.0371053502982449
San,HGDP01029,0.985596739583333,94.617287,96,0.0339289812560717
San,HGDP01032,1.03812335483871,96.545472,93,0.0346204125451895
San,HGDP01036,1.54268496153846,120.329427,78,0.0431491432769241
Sardinian,HGDP00665,0.803116011111111,144.560882,180,0.0518383438296978
Sardinian,HGDP00666,0.785421543010753,146.088407,186,0.0523861017366982
Sardinian,HGDP00667,0.77907767948718,121.536118,156,0.0435818527491464
Sardinian,HGDP00668,0.87782949197861,164.154115,187,0.058864316104752
Sardinian,HGDP00669,0.757474189473684,143.920096,190,0.0516085632380903
Sardinian,HGDP00670,0.815294574358974,158.982442,195,0.0570097966840088
Sardinian,HGDP00671,0.807841655913979,150.258548,186,0.053881480015978
Sardinian,HGDP00672,1.08049723899371,171.799061,159,0.0616057308901673
Sardinian,HGDP00673,0.75152238764045,133.770985,178,0.0479691754707705
Sardinian,HGDP00674,0.888769946808511,167.08875,188,0.0599166520897017
Sardinian,HGDP01062,0.776070536458333,149.005543,192,0.0534321627241097
Sardinian,HGDP01063,0.987748310160428,184.708934,187,0.0662351052140714
Sardinian,HGDP01064,0.812851966292135,144.68765,178,0.0518838017923201
Sardinian,HGDP01065,0.868793931937173,165.939641,191,0.0595045910492897
Sardinian,HGDP01066,0.800878202185792,146.560711,183,0.0525554660682201
Sardinian,HGDP01067,1.02594391370558,202.110951,197,0.0724753254458229
Sardinian,HGDP01068,0.891963526946108,148.957909,167,0.0534150815633156
Sardinian,HGDP01069,0.936617914772727,164.844753,176,0.0591119732137191
Sardinian,HGDP01070,0.99601192893401,196.21435,197,0.0703608528040156
Sardinian,HGDP01071,0.802615553333333,120.392333,150,0.043171700851365
Sardinian,HGDP01072,0.756181555555556,122.501412,162,0.0439279992417276
Sardinian,HGDP01073,0.787155530864198,127.519196,162,0.045727335332214
Sardinian,HGDP01074,0.76836556626506,127.548684,166,0.045737909486589
Sardinian,HGDP01075,0.853614286549708,145.968043,171,0.0523429401958278
Sardinian,HGDP01076,0.952056806629834,172.322282,181,0.0617933536392933
Sardinian,HGDP01077,0.731576115789474,138.999462,190,0.0498440643389199
Sardinian,HGDP01078,0.813847447368421,123.704812,152,0.0443595285884056
Sardinian,HGDP01079,1.10863577142857,194.01126,175,0.0695708428419307
She,HGDP01327,0.810068903553299,159.583574,197,0.0572253576772174
She,HGDP01328,0.718201834196891,138.612954,193,0.049705465747657
She,HGDP01329,0.894364892018779,190.499722,213,0.0683116341839824
She,HGDP01330,0.907889623188406,187.933152,207,0.0673912832821182
She,HGDP01331,0.893554266990291,184.072179,206,0.0660067701059245
She,HGDP01332,0.78341636407767,161.383771,206,0.0578708935217427
She,HGDP01333,0.885103820895522,177.905868,201,0.0637955816754413
She,HGDP01334,0.800997983050847,141.776643,177,0.0508399386139213
She,HGDP01336,0.771302371428571,161.973498,210,0.0580823647757135
Shipibo-Conibo,IAGD0072,0.939076671195652,345.580215,368,0.123922224035067
Shipibo-Conibo,IAGD0073,0.840781711864407,248.030605,295,0.0889417358582383
Shipibo-Conibo,IAGD0074,0.941915602409639,312.71598,332,0.112137379545601
Sindhi,HGDP00163,1.85185997777778,250.001097,135,0.0896483380897443
Sindhi,HGDP00165,1.02241011111111,128.823674,126,0.0461951104187155
Sindhi,HGDP00167,0.75919442962963,102.491248,135,0.0367525189377222
Sindhi,HGDP00169,1.10903176027397,161.918637,146,0.0580626920721335
Sindhi,HGDP00171,1.70904104093567,292.246018,171,0.104797019458861
Sindhi,HGDP00173,0.692256131313131,68.533357,99,0.0245754983977576
Sindhi,HGDP00175,0.750779351851852,40.542085,54,0.0145380583787724
Sindhi,HGDP00177,0.701009567010309,67.997928,97,0.0243834979601953
Sindhi,HGDP00179,1.44120061452514,257.97491,179,0.0925076818776973
Sindhi,HGDP00181,1.88556281609195,328.08793,174,0.117649634440622
Sindhi,HGDP00183,0.764021110294118,103.906871,136,0.0372601497074849
Sindhi,HGDP00185,0.6837664375,76.581841,112,0.0274616185924298
Sindhi,HGDP00187,0.693776417322835,88.109605,127,0.0315953799914479
Sindhi,HGDP00189,0.795599898648649,117.748785,148,0.0422237462715478
Sindhi,HGDP00191,1.85144100995025,372.139643,201,0.133446216567045
Sindhi,HGDP00192,1.55983594039735,235.535227,151,0.0844609960337121
Sindhi,HGDP00195,0.705124614814815,95.191823,135,0.0341350051423298
Sindhi,HGDP00197,0.831147674418605,107.21805,129,0.038447511275213
Sindhi,HGDP00199,1.56688490540541,231.898966,148,0.0831570627333292
Sindhi,HGDP00201,0.873096461538462,124.852794,143,0.0447711854958828
Sindhi,HGDP00205,0.759808467213115,92.696633,122,0.0332402505216405
Sindhi,HGDP00206,1.78295691975309,288.839021,162,0.103575298344066
Sindhi,HGDP00208,1.57297412345679,254.821808,162,0.0913770054225958
Sindhi,HGDP00210,0.730524427631579,111.039713,152,0.0398179282085797
Sirionó,IAGD0110,2.11438237028302,896.498125,424,0.321476857386837
Sirionó,IAGD0111,1.97714191646192,804.69676,407,0.288557642609872
Sirionó,IAGD0112,1.63996705896806,667.466593,407,0.239348032912327
Sirionó,IAGD0113,1.7823334241573,634.510699,356,0.227530320259003
Somali,Ayodo_81S,2.10616987755102,206.404648,98,0.0740150098909313
Surui,HGDP00832,1.95554442091153,729.418069,373,0.261563322894061
Surui,HGDP00837,2.01354103438395,702.725821,349,0.251991702202015
Surui,HGDP00838,1.27294590857143,445.531068,350,0.159763778210737
Surui,HGDP00843,1.62904921551724,566.909127,348,0.203288952301908
Surui,HGDP00845,1.79221128571429,639.819429,357,0.229433987193181
Surui,HGDP00846,1.76004736842105,601.9362,342,0.215849372717176
Surui,HGDP00849,1.58142814973262,591.454128,374,0.212090587872576
Surui,HGDP00852,1.8888995922619,634.670263,336,0.227587538597604
TSI,NA20502,0.88187288372093,151.682136,172,0.0543919669692592
TSI,NA20503,0.784271935714286,109.798071,140,0.0393726855950946
TSI,NA20504,0.761212716216216,112.659482,148,0.0403987640556292
TSI,NA20505,0.734820224358974,114.631955,156,0.041106076657449
TSI,NA20506,0.73530426618705,102.207293,139,0.0366506950091565
TSI,NA20507,0.802847779874214,127.652797,159,0.0457752435524613
TSI,NA20508,0.717920755952381,120.610687,168,0.0432500008006458
TSI,NA20509,0.7363681375,117.818902,160,0.042248889651306
TSI,NA20510,0.770662762962963,104.039473,135,0.037307699694545
TSI,NA20511,0.724752870588235,123.207988,170,0.0441813715864661
TSI,NA20512,0.741002556962025,117.078404,158,0.041983353156245
TSI,NA20513,0.737636406451613,114.333643,155,0.0409991044267143
TSI,NA20514,0.754245348314607,134.255672,178,0.04814298024429
TSI,NA20515,0.739043333333333,108.63937,147,0.0389571849423398
TSI,NA20516,0.725824310734463,128.470903,177,0.0460686096382959
TSI,NA20517,0.777756913793103,135.329703,174,0.0485281189311289
TSI,NA20518,0.74028958041958,105.86141,143,0.0379610313243427
TSI,NA20519,0.743284652173913,119.668829,161,0.0429122582649939
TSI,NA20520,0.769458809210526,116.957739,152,0.0419400836792491
TSI,NA20521,0.707870098765432,114.674956,162,0.0411214964625317
TSI,NA20522,0.805920313333333,120.888047,150,0.0433494598164299
TSI,NA20524,0.711795239766082,121.716986,171,0.0436467105270049
TSI,NA20525,0.695048011428571,121.633402,175,0.0436167379917608
TSI,NA20527,0.749801308724832,111.720395,149,0.0400620151777965
TSI,NA20528,0.736980045454545,113.494927,154,0.0406983477643174
TSI,NA20529,0.768314455128205,119.857055,156,0.0429797545611613
TSI,NA20530,0.760438496598639,111.784459,147,0.0400849880015173
TSI,NA20531,0.724433129032258,112.287135,155,0.0402652434825466
TSI,NA20532,0.744734367647059,101.283874,136,0.036319564547315
TSI,NA20533,0.74029650310559,119.187737,161,0.0427397426289194
TSI,NA20534,0.783745369127517,116.77806,149,0.0418756522670156
TSI,NA20535,0.729999527607362,118.989923,163,0.0426688081547764
TSI,NA20536,0.769099313609468,129.977784,169,0.0466089647766136
TSI,NA20538,0.8427434375,121.355055,144,0.043516925045891
TSI,NA20539,0.760322842857143,106.445198,140,0.0381703729017388
TSI,NA20540,0.778148571428571,103.49376,133,0.037112011499129
