Population1,Population2,Lat.1,Long.1,Lat.2,Long.2,Distance_Km,Pairwise_outf3,Comparison
Guarani-Mbya,Tehuelche-Mapuche,-23.1,-55,-43.248889,-67.304722,2512.50556837727,0.890687652472387,SA-SA
Guarani-Mbya,Tiryó,-23.1,-55,1.6104,-55.48645,2751.25471085048,0.891199609105153,SA-SA
Guarani-Mbya,Tsimané,-23.1,-55,-14.766111,-67.083889,1573.26475093159,0.889978518409352,SA-SA
Guarani-Mbya,Tukano,-23.1,-55,-0.118056,-67.085,2873.15342192287,0.891146159882891,SA-SA
Guarani-Mbya,Tupiniquim,-23.1,-55,-19.882494,-40.177846,1575.65131138483,0.890247589756362,SA-SA
Guarani-Mbya,Wai-Wai,-23.1,-55,-1.072778,-57.056667,2462.11446831629,0.889859138846863,SA-SA
Guarani-Mbya,Wichi,-23.1,-55,-24.256519,-61.242163,649.202127239285,0.893469289137008,SA-SA
Guarani-Mbya,Xipaya,-23.1,-55,-5.44348,-54.68033,1965.81448537553,0.889993186833162,SA-SA
Guarani-Mbya,Yahua,-23.1,-55,-3.690556,-70.265556,2714.70618291359,0.889652307901647,SA-SA
Guarani-Mbya,Yaminahua,-23.1,-55,-13.266667,-69.45,1877.48179189929,0.892630282421353,SA-SA
Guarani-Mbya,Yaqui,-23.1,-55,27.566667,-110.233333,8186.05866119259,0.893957560672685,NA-SA
Guarani-Mbya,Yine,-23.1,-55,-13.154167,-72.525278,2156.23900371315,0.890591430026568,SA-SA
Guarani-Mbya,Yuracaré,-23.1,-55,-17.414203,-66.166447,1326.06499827861,0.892072953827711,SA-SA
Guarani-Mbya,Zapotec,-23.1,-55,16.5,-97.2,6365.88538778829,0.896941028484145,NA-SA
Guarayo,Karitiana,-15.890556,-63.1875,-10,-63,656.048816292477,0.892859926885125,SA-SA
Guarayo,Kichwa,-15.890556,-63.1875,-0.466389,-76.986944,2290.20197176751,0.89306144797973,SA-SA
Guarayo,Manoki-Irantxe,-15.890556,-63.1875,-11.474444,-58.52,704.539179129445,0.891841121029428,SA-SA
Guarayo,Matsiguenga,-15.890556,-63.1875,-11.253056,-74.637222,1341.76305496397,0.891212753545221,SA-SA
Guarayo,Maya,-15.890556,-63.1875,19,-91,4936.01488476611,0.902461317671865,NA-SA
Guarayo,Mekranoti,-15.890556,-63.1875,-8.44843,-53.3606,1351.98795832289,0.891134753134743,SA-SA
Guarayo,Mixe,-15.890556,-63.1875,16.95,-96.58,5176.76335986736,0.898817076476396,NA-SA
Guarayo,Mixtec,-15.890556,-63.1875,17,-97,5213.27953392002,0.905810380664028,NA-SA
Guarayo,Movima,-15.890556,-63.1875,-13.754722,-62.5775,246.654572261638,0.895288704833518,SA-SA
Guarayo,Munduruku,-15.890556,-63.1875,-7.635278,-48.423889,1851.37986072615,0.892243778216106,SA-SA
Guarayo,Nahua-Xochitlán,-15.890556,-63.1875,19.968611,-97.628889,5488.88581583763,0.895916420418415,NA-SA
Guarayo,Palikur-Arukwayene,-15.890556,-63.1875,3.383056,-51.298611,2513.37157417058,0.894780466686501,SA-SA
Guarayo,Piapoco,-15.890556,-63.1875,3,-68,2168.60450753378,0.89286838027456,SA-SA
Guarayo,Pima,-15.890556,-63.1875,29,-108,6941.13536080364,0.898219498969051,NA-SA
Guarayo,Piratapuya,-15.890556,-63.1875,0.866667,-68.433333,1952.53687404777,0.893627128125209,SA-SA
Guarayo,Qom,-15.890556,-63.1875,-21.535278,-64.729444,649.035783767797,0.894467273614196,SA-SA
Guarayo,Quechua,-15.890556,-63.1875,-13.5,-72,985.383864596204,0.898077937512331,SA-SA
Guarayo,Shipibo-Conibo,-15.890556,-63.1875,-11.554444,-73.148333,1180.04281667772,0.889136084391217,SA-SA
Guarayo,Sirionó,-15.890556,-63.1875,-14,-65.5,325.799037971776,0.89415370647742,SA-SA
Guarayo,Surui,-15.890556,-63.1875,-11,-62,559.37910212108,0.893314785602636,SA-SA
Guarayo,Tehuelche,-15.890556,-63.1875,-43.248889,-65.304722,3052.14653928571,0.893990340572186,SA-SA
Guarayo,Tehuelche-Mapuche,-15.890556,-63.1875,-43.248889,-67.304722,3070.51352892775,0.894575514052883,SA-SA
Guarayo,Tiryó,-15.890556,-63.1875,1.6104,-55.48645,2124.411222437,0.894030666769543,SA-SA
Guarayo,Tsimané,-15.890556,-63.1875,-14.766111,-67.083889,436.627432550421,0.893768853126419,SA-SA
Guarayo,Tukano,-15.890556,-63.1875,-0.118056,-67.085,1807.24646928495,0.892822476721262,SA-SA
Guarayo,Tupiniquim,-15.890556,-63.1875,-19.882494,-40.177846,2475.6135169446,0.893611677403112,SA-SA
Guarayo,Wai-Wai,-15.890556,-63.1875,-1.072778,-57.056667,1781.51622153472,0.892413158084226,SA-SA
Guarayo,Wichi,-15.890556,-63.1875,-24.256519,-61.242163,953.193321543846,0.894902440464675,SA-SA
Guarayo,Xipaya,-15.890556,-63.1875,-5.44348,-54.68033,1488.58257510425,0.892763486216645,SA-SA
Guarayo,Yahua,-15.890556,-63.1875,-3.690556,-70.265556,1563.58491283111,0.89009741437101,SA-SA
Guarayo,Yaminahua,-15.890556,-63.1875,-13.266667,-69.45,735.120609334142,0.893910941190933,SA-SA
Guarayo,Yaqui,-15.890556,-63.1875,27.566667,-110.233333,7011.18681652336,0.894917905721793,NA-SA
Guarayo,Yine,-15.890556,-63.1875,-13.154167,-72.525278,1051.1833713405,0.892166985501114,SA-SA
Guarayo,Yuracaré,-15.890556,-63.1875,-17.414203,-66.166447,360.134130669697,0.892490866185658,SA-SA
Guarayo,Zapotec,-15.890556,-63.1875,16.5,-97.2,5191.3663237046,0.898728667962144,NA-SA
Karitiana,Kichwa,-10,-63,-0.466389,-76.986944,1877.40632180249,0.89357356400758,SA-SA
Karitiana,Manoki-Irantxe,-10,-63,-11.474444,-58.52,516.721809215156,0.892972787528541,SA-SA
Karitiana,Matsiguenga,-10,-63,-11.253056,-74.637222,1280.74870443452,0.892899926507239,SA-SA
Karitiana,Maya,-10,-63,19,-91,4456.93119274686,0.903559022561844,NA-SA
Karitiana,Mekranoti,-10,-63,-8.44843,-53.3606,1073.10109731861,0.891806045298662,SA-SA
Karitiana,Mixe,-10,-63,16.95,-96.58,4760.13865399962,0.899344601141189,NA-SA
Karitiana,Mixtec,-10,-63,17,-97,4799.40187498693,0.906740384393767,NA-SA
Karitiana,Movima,-10,-63,-13.754722,-62.5775,420.499154762752,0.895545828126258,SA-SA
Karitiana,Munduruku,-10,-63,-7.635278,-48.423889,1624.67135568546,0.892748287601452,SA-SA
Karitiana,Nahua-Xochitlán,-10,-63,19.968611,-97.628889,5052.32914683345,0.89645475700146,NA-SA
Karitiana,Palikur-Arukwayene,-10,-63,3.383056,-51.298611,1975.54731767709,0.892753029813541,SA-SA
Karitiana,Piapoco,-10,-63,3,-68,1549.69608701669,0.894839686135946,SA-SA
Karitiana,Pima,-10,-63,29,-108,6494.45375592685,0.899271102977514,NA-SA
Karitiana,Piratapuya,-10,-63,0.866667,-68.433333,1351.18475055143,0.894502159560436,SA-SA
Karitiana,Qom,-10,-63,-21.535278,-64.729444,1297.34322349305,0.895105463810756,SA-SA
Karitiana,Quechua,-10,-63,-13.5,-72,1055.23011906109,0.899595012853895,SA-SA
Karitiana,Shipibo-Conibo,-10,-63,-11.554444,-73.148333,1123.1029301071,0.891455888311759,SA-SA
Karitiana,Sirionó,-10,-63,-14,-65.5,521.862046655282,0.894276583295673,SA-SA
Karitiana,Surui,-10,-63,-11,-62,156.115905187302,0.893059451807124,SA-SA
Karitiana,Tehuelche,-10,-63,-43.248889,-65.304722,3707.99403735204,0.896284775343148,SA-SA
Karitiana,Tehuelche-Mapuche,-10,-63,-43.248889,-67.304722,3724.72409620533,0.893773494602343,SA-SA
Karitiana,Tiryó,-10,-63,1.6104,-55.48645,1537.48654382737,0.893884219267098,SA-SA
Karitiana,Tsimané,-10,-63,-14.766111,-67.083889,691.760543047747,0.893750803547188,SA-SA
Karitiana,Tukano,-10,-63,-0.118056,-67.085,1189.44337276197,0.893876628109418,SA-SA
Karitiana,Tupiniquim,-10,-63,-19.882494,-40.177846,2685.51871088223,0.893459096371814,SA-SA
Karitiana,Wai-Wai,-10,-63,-1.072778,-57.056667,1191.77683015086,0.894334808565029,SA-SA
Karitiana,Wichi,-10,-63,-24.256519,-61.242163,1597.93513948035,0.894979382516553,SA-SA
Karitiana,Xipaya,-10,-63,-5.44348,-54.68033,1048.35079557673,0.891403006614526,SA-SA
Karitiana,Yahua,-10,-63,-3.690556,-70.265556,1066.52902538302,0.893213903434796,SA-SA
Karitiana,Yaminahua,-10,-63,-13.266667,-69.45,791.606617943812,0.895265016189225,SA-SA
Karitiana,Yaqui,-10,-63,27.566667,-110.233333,6587.29651435361,0.896386760050697,NA-SA
Karitiana,Yine,-10,-63,-13.154167,-72.525278,1096.32822387367,0.893576275636832,SA-SA
Karitiana,Yuracaré,-10,-63,-17.414203,-66.166447,893.460192939613,0.893424402967022,SA-SA
Karitiana,Zapotec,-10,-63,16.5,-97.2,4783.92287043858,0.900599550138587,NA-SA
Kichwa,Manoki-Irantxe,-0.466389,-76.986944,-11.474444,-58.52,2380.80438839308,0.894296215924967,SA-SA
Kichwa,Matsiguenga,-0.466389,-76.986944,-11.253056,-74.637222,1228.55149577843,0.892288258073066,SA-SA
Kichwa,Maya,-0.466389,-76.986944,19,-91,2653.50516736209,0.901941124199505,NA-SA
Kichwa,Mekranoti,-0.466389,-76.986944,-8.44843,-53.3606,2766.41921982826,0.89179110094627,SA-SA
Kichwa,Mixe,-0.466389,-76.986944,16.95,-96.58,2894.65700141202,0.896742207361709,NA-SA
Kichwa,Mixtec,-0.466389,-76.986944,17,-97,2932.56615386789,0.906378353241958,NA-SA
Kichwa,Movima,-0.466389,-76.986944,-13.754722,-62.5775,2170.16618331993,0.894886538291422,SA-SA
Kichwa,Munduruku,-0.466389,-76.986944,-7.635278,-48.423889,3268.32947045895,0.891579879075945,SA-SA
Kichwa,Nahua-Xochitlán,-0.466389,-76.986944,19.968611,-97.628889,3200.36312501607,0.8942418909233,NA-SA
Kichwa,Palikur-Arukwayene,-0.466389,-76.986944,3.383056,-51.298611,2890.07473054868,0.892116103363712,SA-SA
Kichwa,Piapoco,-0.466389,-76.986944,3,-68,1071.89044511287,0.892670492322512,SA-SA
Kichwa,Pima,-0.466389,-76.986944,29,-108,4651.76132388916,0.898155228974366,NA-SA
Kichwa,Piratapuya,-0.466389,-76.986944,0.866667,-68.433333,963.650745623612,0.89369016138234,SA-SA
Kichwa,Qom,-0.466389,-76.986944,-21.535278,-64.729444,2696.66603910094,0.893379407498487,SA-SA
Kichwa,Quechua,-0.466389,-76.986944,-13.5,-72,1551.56470551232,0.897151793761264,SA-SA
Kichwa,Shipibo-Conibo,-0.466389,-76.986944,-11.554444,-73.148333,1305.20027043764,0.890252872580182,SA-SA
Kichwa,Sirionó,-0.466389,-76.986944,-14,-65.5,1967.47777676332,0.893737808318195,SA-SA
Kichwa,Surui,-0.466389,-76.986944,-11,-62,2030.36754203788,0.893687106415483,SA-SA
Kichwa,Tehuelche,-0.466389,-76.986944,-43.248889,-65.304722,4902.55431464802,0.892596424615184,SA-SA
Kichwa,Tehuelche-Mapuche,-0.466389,-76.986944,-43.248889,-67.304722,4859.16419309629,0.893081628109605,SA-SA
Kichwa,Tiryó,-0.466389,-76.986944,1.6104,-55.48645,2404.31270862823,0.893743998331694,SA-SA
Kichwa,Tsimané,-0.466389,-76.986944,-14.766111,-67.083889,1929.06659042176,0.893293286505147,SA-SA
Kichwa,Tukano,-0.466389,-76.986944,-0.118056,-67.085,1102.9451324346,0.891804388562242,SA-SA
Kichwa,Tupiniquim,-0.466389,-76.986944,-19.882494,-40.177846,4554.89664532344,0.894029321535387,SA-SA
Kichwa,Wai-Wai,-0.466389,-76.986944,-1.072778,-57.056667,2219.44249976857,0.892132241976267,SA-SA
Kichwa,Wichi,-0.466389,-76.986944,-24.256519,-61.242163,3145.69223577903,0.892701579424863,SA-SA
Kichwa,Xipaya,-0.466389,-76.986944,-5.44348,-54.68033,2540.1874512654,0.892673895583955,SA-SA
Kichwa,Yahua,-0.466389,-76.986944,-3.690556,-70.265556,829.317953573412,0.889690532369753,SA-SA
Kichwa,Yaminahua,-0.466389,-76.986944,-13.266667,-69.45,1649.61882889195,0.894494494871818,SA-SA
Kichwa,Yaqui,-0.466389,-76.986944,27.566667,-110.233333,4728.18122994246,0.894580498220515,NA-SA
Kichwa,Yine,-0.466389,-76.986944,-13.154167,-72.525278,1495.67333635567,0.892640056127375,SA-SA
Kichwa,Yuracaré,-0.466389,-76.986944,-17.414203,-66.166447,2227.99917140489,0.890989701921513,SA-SA
Kichwa,Zapotec,-0.466389,-76.986944,16.5,-97.2,2914.11208772029,0.897261397838469,NA-SA
Manoki-Irantxe,Matsiguenga,-11.474444,-58.52,-11.253056,-74.637222,1758.93283245439,0.892225996283265,SA-SA
Manoki-Irantxe,Maya,-11.474444,-58.52,19,-91,4920.30488334127,0.90298703567686,NA-SA
Manoki-Irantxe,Mekranoti,-11.474444,-58.52,-8.44843,-53.3606,658.316497580976,0.893756382769767,SA-SA
Manoki-Irantxe,Mixe,-11.474444,-58.52,16.95,-96.58,5248.43586184558,0.898778795280413,NA-SA
Manoki-Irantxe,Mixtec,-11.474444,-58.52,17,-97,5288.49376436299,0.906396187861656,NA-SA
Manoki-Irantxe,Movima,-11.474444,-58.52,-13.754722,-62.5775,508.610273679649,0.89646519526047,SA-SA
Manoki-Irantxe,Munduruku,-11.474444,-58.52,-7.635278,-48.423889,1187.60080257867,0.890445668218916,SA-SA
Manoki-Irantxe,Nahua-Xochitlán,-11.474444,-58.52,19.968611,-97.628889,5532.60711211093,0.895520294490986,NA-SA
Manoki-Irantxe,Palikur-Arukwayene,-11.474444,-58.52,3.383056,-51.298611,1837.06940903584,0.889838570505777,SA-SA
Manoki-Irantxe,Piapoco,-11.474444,-58.52,3,-68,1922.97530065588,0.893125447728868,SA-SA
Manoki-Irantxe,Pima,-11.474444,-58.52,29,-108,6966.79348812014,0.899565279869001,NA-SA
Manoki-Irantxe,Piratapuya,-11.474444,-58.52,0.866667,-68.433333,1757.82042944747,0.894925820384194,SA-SA
Manoki-Irantxe,Qom,-11.474444,-58.52,-21.535278,-64.729444,1300.80806932857,0.892823708233417,SA-SA
Manoki-Irantxe,Quechua,-11.474444,-58.52,-13.5,-72,1482.0956063504,0.898913488416082,SA-SA
Manoki-Irantxe,Shipibo-Conibo,-11.474444,-58.52,-11.554444,-73.148333,1595.4966430056,0.891578938705155,SA-SA
Manoki-Irantxe,Sirionó,-11.474444,-58.52,-14,-65.5,808.267032720127,0.893356098036118,SA-SA
Manoki-Irantxe,Surui,-11.474444,-58.52,-11,-62,383.614701111729,0.894257537141818,SA-SA
Manoki-Irantxe,Tehuelche,-11.474444,-58.52,-43.248889,-65.304722,3597.20778837571,0.896879689944242,SA-SA
Manoki-Irantxe,Tehuelche-Mapuche,-11.474444,-58.52,-43.248889,-67.304722,3637.27673762018,0.89562334464437,SA-SA
Manoki-Irantxe,Tiryó,-11.474444,-58.52,1.6104,-55.48645,1494.7803872747,0.892754107915688,SA-SA
Manoki-Irantxe,Tsimané,-11.474444,-58.52,-14.766111,-67.083889,997.954886768062,0.892567251858981,SA-SA
Manoki-Irantxe,Tukano,-11.474444,-58.52,-0.118056,-67.085,1579.52843088661,0.896843872795932,SA-SA
Manoki-Irantxe,Tupiniquim,-11.474444,-58.52,-19.882494,-40.177846,2174.78015970617,0.894148648895949,SA-SA
Manoki-Irantxe,Wai-Wai,-11.474444,-58.52,-1.072778,-57.056667,1169.1429968927,0.892445057282884,SA-SA
Manoki-Irantxe,Wichi,-11.474444,-58.52,-24.256519,-61.242163,1451.67402315558,0.893851197614669,SA-SA
Manoki-Irantxe,Xipaya,-11.474444,-58.52,-5.44348,-54.68033,793.281224955059,0.890527155060495,SA-SA
Manoki-Irantxe,Yahua,-11.474444,-58.52,-3.690556,-70.265556,1558.14198584317,0.890636089893079,SA-SA
Manoki-Irantxe,Yaminahua,-11.474444,-58.52,-13.266667,-69.45,1204.96572874387,0.895464055849018,SA-SA
Manoki-Irantxe,Yaqui,-11.474444,-58.52,27.566667,-110.233333,7068.65458695288,0.895554989987313,NA-SA
Manoki-Irantxe,Yine,-11.474444,-58.52,-13.154167,-72.525278,1534.39018584062,0.894062531235648,SA-SA
Manoki-Irantxe,Yuracaré,-11.474444,-58.52,-17.414203,-66.166447,1056.34523345208,0.891969891622742,SA-SA
Manoki-Irantxe,Zapotec,-11.474444,-58.52,16.5,-97.2,5275.10519728003,0.898805334865174,NA-SA
Matsiguenga,Maya,-11.253056,-74.637222,19,-91,3816.5555631436,0.90156895406769,NA-SA
Matsiguenga,Mekranoti,-11.253056,-74.637222,-8.44843,-53.3606,2353.72914620662,0.894178504982193,SA-SA
Matsiguenga,Mixe,-11.253056,-74.637222,16.95,-96.58,3960.62686854708,0.896858813038408,NA-SA
Matsiguenga,Mixtec,-11.253056,-74.637222,17,-97,3993.25667347564,0.903028864259847,NA-SA
Matsiguenga,Movima,-11.253056,-74.637222,-13.754722,-62.5775,1339.67130606228,0.893327746749801,SA-SA
Matsiguenga,Munduruku,-11.253056,-74.637222,-7.635278,-48.423889,2905.34128682975,0.890831592122527,SA-SA
Matsiguenga,Nahua-Xochitlán,-11.253056,-74.637222,19.968611,-97.628889,4292.62915527258,0.893502646467903,NA-SA
Matsiguenga,Palikur-Arukwayene,-11.253056,-74.637222,3.383056,-51.298611,3055.31694755876,0.891006525627991,SA-SA
Matsiguenga,Piapoco,-11.253056,-74.637222,3,-68,1748.6166926055,0.889901292132127,SA-SA
Matsiguenga,Pima,-11.253056,-74.637222,29,-108,5738.48031440285,0.895834371987247,NA-SA
Matsiguenga,Piratapuya,-11.253056,-74.637222,0.866667,-68.433333,1513.75794084338,0.89228157646949,SA-SA
Matsiguenga,Qom,-11.253056,-74.637222,-21.535278,-64.729444,1557.45615292001,0.890299140360101,SA-SA
Matsiguenga,Quechua,-11.253056,-74.637222,-13.5,-72,380.497169041417,0.896597836496499,SA-SA
Matsiguenga,Shipibo-Conibo,-11.253056,-74.637222,-11.554444,-73.148333,165.897874126879,0.885561603401688,SA-SA
Matsiguenga,Sirionó,-11.253056,-74.637222,-14,-65.5,1038.4355215236,0.892341910754283,SA-SA
Matsiguenga,Surui,-11.253056,-74.637222,-11,-62,1380.50818050201,0.892015610166532,SA-SA
Matsiguenga,Tehuelche,-11.253056,-74.637222,-43.248889,-65.304722,3674.00643333058,0.893172545484169,SA-SA
Matsiguenga,Tehuelche-Mapuche,-11.253056,-74.637222,-43.248889,-67.304722,3631.47492368357,0.892530857317856,SA-SA
Matsiguenga,Tiryó,-11.253056,-74.637222,1.6104,-55.48645,2558.02119455736,0.89212810440267,SA-SA
Matsiguenga,Tsimané,-11.253056,-74.637222,-14.766111,-67.083889,907.642979264548,0.88911807575479,SA-SA
Matsiguenga,Tukano,-11.253056,-74.637222,-0.118056,-67.085,1494.67078520039,0.890131234466819,SA-SA
Matsiguenga,Tupiniquim,-11.253056,-74.637222,-19.882494,-40.177846,3809.86765996999,0.89341908374514,SA-SA
Matsiguenga,Wai-Wai,-11.253056,-74.637222,-1.072778,-57.056667,2249.34285793002,0.891927500948112,SA-SA
Matsiguenga,Wichi,-11.253056,-74.637222,-24.256519,-61.242163,2024.81335603568,0.89334659387203,SA-SA
Matsiguenga,Xipaya,-11.253056,-74.637222,-5.44348,-54.68033,2290.0246058677,0.89204320494013,SA-SA
Matsiguenga,Yahua,-11.253056,-74.637222,-3.690556,-70.265556,970.14693084292,0.888304185671579,SA-SA
Matsiguenga,Yaminahua,-11.253056,-74.637222,-13.266667,-69.45,607.12327719032,0.889418205143097,SA-SA
Matsiguenga,Yaqui,-11.253056,-74.637222,27.566667,-110.233333,5780.52187519089,0.893206688529948,NA-SA
Matsiguenga,Yine,-11.253056,-74.637222,-13.154167,-72.525278,312.384742285608,0.887236461689035,SA-SA
Matsiguenga,Yuracaré,-11.253056,-74.637222,-17.414203,-66.166447,1141.93810670875,0.894615919730203,SA-SA
Matsiguenga,Zapotec,-11.253056,-74.637222,16.5,-97.2,3964.23842289256,0.897601635893108,NA-SA
Maya,Mekranoti,19,-91,-8.44843,-53.3606,5137.4130865672,0.901697387441197,NA-SA
Maya,Mixe,19,-91,16.95,-96.58,633.324178290453,0.904185125419456,NA-NA
Maya,Mixtec,19,-91,17,-97,673.046763424147,0.908890824538419,NA-NA
Maya,Movima,19,-91,-13.754722,-62.5775,4796.66216519928,0.903389845557084,NA-SA
Maya,Munduruku,19,-91,-7.635278,-48.423889,5532.24237365148,0.901734312189318,NA-SA
Maya,Nahua-Xochitlán,19,-91,19.968611,-97.628889,703.918413014292,0.902268791176227,NA-NA
Maya,Palikur-Arukwayene,19,-91,3.383056,-51.298611,4653.77337247632,0.901814992193545,NA-SA
Maya,Piapoco,19,-91,3,-68,3072.45940023568,0.902514768898216,NA-SA
Maya,Pima,19,-91,29,-108,2052.37413138266,0.904715694038814,NA-NA
Maya,Piratapuya,19,-91,0.866667,-68.433333,3184.20092222932,0.902479547475763,NA-SA
Maya,Qom,19,-91,-21.535278,-64.729444,5343.0445608345,0.900525705567868,NA-SA
Maya,Quechua,19,-91,-13.5,-72,4175.02338061737,0.904888204235973,NA-SA
Maya,Shipibo-Conibo,19,-91,-11.554444,-73.148333,3925.07368440086,0.90044629996115,NA-SA
Maya,Sirionó,19,-91,-14,-65.5,4616.45237907954,0.902394715871505,NA-SA
Maya,Surui,19,-91,-11,-62,4613.03257234781,0.903007344851339,NA-SA
Maya,Tehuelche,19,-91,-43.248889,-65.304722,7411.23651860755,0.902162921208613,NA-SA
Maya,Tehuelche-Mapuche,19,-91,-43.248889,-67.304722,7341.25820077886,0.902069567885386,NA-SA
Maya,Tiryó,19,-91,1.6104,-55.48645,4327.95283605851,0.902563102920051,NA-SA
Maya,Tsimané,19,-91,-14.766111,-67.083889,4582.51440200878,0.900822436509518,NA-SA
Maya,Tukano,19,-91,-0.118056,-67.085,3369.49519430347,0.903391306602204,NA-SA
Maya,Tupiniquim,19,-91,-19.882494,-40.177846,7034.62855045809,0.9025640993015,NA-SA
Maya,Wai-Wai,19,-91,-1.072778,-57.056667,4331.17208175549,0.901940111988552,NA-SA
Maya,Wichi,19,-91,-24.256519,-61.242163,5797.0703787104,0.902106039161055,NA-SA
Maya,Xipaya,19,-91,-5.44348,-54.68033,4822.59872458622,0.903608536281015,NA-SA
Maya,Yahua,19,-91,-3.690556,-70.265556,3397.00874056797,0.899882656752316,NA-SA
Maya,Yaminahua,19,-91,-13.266667,-69.45,4299.77619386062,0.902672544648351,NA-SA
Maya,Yaqui,19,-91,27.566667,-110.233333,2181.8082028214,0.902367129842585,NA-NA
Maya,Yine,19,-91,-13.154167,-72.525278,4113.16303340629,0.901054662168617,NA-SA
Maya,Yuracaré,19,-91,-17.414203,-66.166447,4879.81741497409,0.901987024440322,NA-SA
Maya,Zapotec,19,-91,16.5,-97.2,713.721164494031,0.905568796238501,NA-NA
Mekranoti,Mixe,-8.44843,-53.3606,16.95,-96.58,5533.46838111975,0.896823955102109,NA-SA
Mekranoti,Mixtec,-8.44843,-53.3606,17,-97,5575.77087371594,0.904995698926919,NA-SA
Mekranoti,Movima,-8.44843,-53.3606,-13.754722,-62.5775,1166.92660149546,0.895385241119055,SA-SA
Mekranoti,Munduruku,-8.44843,-53.3606,-7.635278,-48.423889,551.617557782724,0.889779487834427,SA-SA
Mekranoti,Nahua-Xochitlán,-8.44843,-53.3606,19.968611,-97.628889,5789.5048755965,0.893604071470588,NA-SA
Mekranoti,Palikur-Arukwayene,-8.44843,-53.3606,3.383056,-51.298611,1336.81859849143,0.892886779850306,SA-SA
Mekranoti,Piapoco,-8.44843,-53.3606,3,-68,2065.19190519677,0.893825938187394,SA-SA
Mekranoti,Pima,-8.44843,-53.3606,29,-108,7187.67442364471,0.896110611369414,NA-SA
Mekranoti,Piratapuya,-8.44843,-53.3606,0.866667,-68.433333,1967.72390251015,0.894345333955267,SA-SA
Mekranoti,Qom,-8.44843,-53.3606,-21.535278,-64.729444,1899.62744947103,0.892617911237774,SA-SA
Mekranoti,Quechua,-8.44843,-53.3606,-13.5,-72,2112.15327384251,0.898495131011126,SA-SA
Mekranoti,Shipibo-Conibo,-8.44843,-53.3606,-11.554444,-73.148333,2196.05580856712,0.892999258390402,SA-SA
Mekranoti,Sirionó,-8.44843,-53.3606,-14,-65.5,1461.88059160975,0.889808138274755,SA-SA
Mekranoti,Surui,-8.44843,-53.3606,-11,-62,989.450374110392,0.892791344604197,SA-SA
Mekranoti,Tehuelche,-8.44843,-53.3606,-43.248889,-65.304722,4045.01244252502,0.891621495527219,SA-SA
Mekranoti,Tehuelche-Mapuche,-8.44843,-53.3606,-43.248889,-67.304722,4105.26349725951,0.890822323962457,SA-SA
Mekranoti,Tiryó,-8.44843,-53.3606,1.6104,-55.48645,1144.32715465186,0.893521676056672,SA-SA
Mekranoti,Tsimané,-8.44843,-53.3606,-14.766111,-67.083889,1652.54543706598,0.892358549148754,SA-SA
Mekranoti,Tukano,-8.44843,-53.3606,-0.118056,-67.085,1782.37277861132,0.89304543058745,SA-SA
Mekranoti,Tupiniquim,-8.44843,-53.3606,-19.882494,-40.177846,1906.86204457027,0.89093469856368,SA-SA
Mekranoti,Wai-Wai,-8.44843,-53.3606,-1.072778,-57.056667,917.612282450305,0.89168786400766,SA-SA
Mekranoti,Wichi,-8.44843,-53.3606,-24.256519,-61.242163,1949.28576090615,0.893479430141875,SA-SA
Mekranoti,Xipaya,-8.44843,-53.3606,-5.44348,-54.68033,364.909432193834,0.891526392377895,SA-SA
Mekranoti,Yahua,-8.44843,-53.3606,-3.690556,-70.265556,1944.20270956389,0.891084521923693,SA-SA
Mekranoti,Yaminahua,-8.44843,-53.3606,-13.266667,-69.45,1838.21003577963,0.895169609933829,SA-SA
Mekranoti,Yaqui,-8.44843,-53.3606,27.566667,-110.233333,7315.82333581195,0.89316674664847,NA-SA
Mekranoti,Yine,-8.44843,-53.3606,-13.154167,-72.525278,2159.1131748877,0.894235442424311,SA-SA
Mekranoti,Yuracaré,-8.44843,-53.3606,-17.414203,-66.166447,1709.25638769485,0.888604056141649,SA-SA
Mekranoti,Zapotec,-8.44843,-53.3606,16.5,-97.2,5569.62194661522,0.895729381350999,NA-SA
Mixe,Mixtec,16.95,-96.58,17,-97,45.0622690068597,0.904470314304116,NA-NA
Mixe,Movima,16.95,-96.58,-13.754722,-62.5775,5064.74783261881,0.898548533817225,NA-SA
Mixe,Munduruku,16.95,-96.58,-7.635278,-48.423889,5964.25254831194,0.898195233237131,NA-SA
Mixe,Nahua-Xochitlán,16.95,-96.58,19.968611,-97.628889,353.806452596261,0.89668882404029,NA-NA
Mixe,Palikur-Arukwayene,16.95,-96.58,3.383056,-51.298611,5169.88015885848,0.896569411690199,NA-SA
Mixe,Piapoco,16.95,-96.58,3,-68,3488.58706501868,0.898545319141388,NA-SA
Mixe,Pima,16.95,-96.58,29,-108,1777.85373768498,0.899928468810582,NA-NA
Mixe,Piratapuya,16.95,-96.58,0.866667,-68.433333,3565.77628678927,0.900215230136782,NA-SA
Mixe,Qom,16.95,-96.58,-21.535278,-64.729444,5515.82376542124,0.895187408144555,NA-SA
Mixe,Quechua,16.95,-96.58,-13.5,-72,4334.98293634596,0.901162240228208,NA-SA
Mixe,Shipibo-Conibo,16.95,-96.58,-11.554444,-73.148333,4088.40912858331,0.89652631137649,NA-SA
Mixe,Sirionó,16.95,-96.58,-14,-65.5,4851.61693003946,0.896808357429894,NA-SA
Mixe,Surui,16.95,-96.58,-11,-62,4915.19479009773,0.899114320744417,NA-SA
