lon,lat,persistence_years,intensity_esi
-45.6518,-15.8179,5.86,-2.623
-45.2167,-15.8179,5.28,-2.583
-44.7816,-15.8179,6.13,-2.712
-44.3464,-15.8179,6.29,-2.495
-43.9113,-15.8179,6.89,-2.464
-43.4761,-15.8179,7.0,-2.376
-43.041,-15.8179,6.92,-2.448
-42.6058,-15.8179,6.95,-2.371
-42.1707,-15.8179,6.94,-2.217
-41.7355,-15.8179,6.88,-2.24
-41.3004,-15.8179,6.74,-2.288
-40.8653,-15.8179,6.65,-2.454
-40.4301,-15.8179,5.55,-2.855
-39.995,-15.8179,2.34,-2.98
-72.1956,-16.2508,3.13,-1.217
-71.7605,-16.2508,4.71,-1.179
-71.3253,-16.2508,5.37,-1.869
-70.8902,-16.2508,5.43,-2.049
-70.455,-16.2508,6.68,-2.149
-70.0199,-16.2508,6.05,-2.169
-69.5848,-16.2508,4.69,-2.176
-69.1496,-16.2508,5.79,-2.23
-68.7145,-16.2508,5.18,-2.308
-68.2793,-16.2508,5.16,-2.124
-67.8442,-16.2508,5.47,-1.801
-67.409,-16.2508,5.84,-1.712
-66.9739,-16.2508,6.46,-1.967
-66.5388,-16.2508,6.74,-2.057
-66.1036,-16.2508,6.58,-2.12
-65.6685,-16.2508,5.38,-1.947
-65.2333,-16.2508,3.93,-1.911
-64.7982,-16.2508,4.79,-1.963
-64.363,-16.2508,4.03,-1.621
-63.9279,-16.2508,3.01,-1.598
-63.4927,-16.2508,2.01,-1.455
-63.0576,-16.2508,2.77,-1.821
-62.6225,-16.2508,1.69,-1.376
-62.1873,-16.2508,1.24,-1.045
-61.7522,-16.2508,1.22,-0.781
-61.317,-16.2508,1.54,-1.203
-60.8819,-16.2508,1.83,-1.31
-60.4467,-16.2508,2.31,-1.502
-60.0116,-16.2508,2.01,-1.508
-59.5764,-16.2508,2.19,-1.977
-59.1413,-16.2508,2.54,-2.309
-58.7062,-16.2508,2.87,-2.623
-58.271,-16.2508,2.6,-2.59
-57.8359,-16.2508,2.58,-2.349
-57.4007,-16.2508,2.37,-2.174
-56.9656,-16.2508,2.59,-2.407
-56.5304,-16.2508,3.0,-2.295
-56.0953,-16.2508,3.0,-2.661
-55.6602,-16.2508,3.05,-2.528
-55.225,-16.2508,2.4,-2.083
-54.7899,-16.2508,1.85,-2.013
-54.3547,-16.2508,1.92,-1.91
-53.9196,-16.2508,1.47,-1.999
-53.4844,-16.2508,1.16,-1.71
-53.0493,-16.2508,1.59,-1.476
-52.6141,-16.2508,1.66,-1.667
-52.179,-16.2508,1.13,-1.195
-51.7439,-16.2508,1.1,-1.709
-51.3087,-16.2508,1.06,-2.453
-50.8736,-16.2508,1.04,-2.774
-50.4384,-16.2508,1.03,-2.859
-50.0033,-16.2508,1.04,-2.551
-49.5681,-16.2508,1.2,-2.196
-49.133,-16.2508,2.37,-2.161
-48.6979,-16.2508,2.96,-1.912
-48.2627,-16.2508,3.11,-2.173
-47.8276,-16.2508,3.13,-2.39
-47.3924,-16.2508,2.67,-2.815
-46.9573,-16.2508,3.4,-3.004
-46.5221,-16.2508,5.85,-2.953
-46.087,-16.2508,6.13,-2.537
-45.6518,-16.2508,5.74,-2.463
-45.2167,-16.2508,6.18,-2.48
-44.7816,-16.2508,6.69,-2.614
-44.3464,-16.2508,6.96,-2.623
-43.9113,-16.2508,6.91,-2.578
-43.4761,-16.2508,6.99,-2.377
-43.041,-16.2508,6.99,-2.485
-42.6058,-16.2508,6.96,-2.469
-42.1707,-16.2508,6.95,-2.312
-41.7355,-16.2508,6.98,-2.331
-41.3004,-16.2508,6.93,-2.504
-40.8653,-16.2508,6.86,-2.621
-40.4301,-16.2508,5.87,-3.091
-39.995,-16.2508,3.91,-3.325
-72.1956,-16.6837,1.58,-1.055
-71.7605,-16.6837,1.86,-1.047
-71.3253,-16.6837,4.13,-1.177
-70.8902,-16.6837,5.55,-1.52
-70.455,-16.6837,5.18,-2.252
-70.0199,-16.6837,5.37,-2.348
-69.5848,-16.6837,3.5,-2.039
-69.1496,-16.6837,3.74,-2.088
-68.7145,-16.6837,4.54,-1.966
-68.2793,-16.6837,5.56,-2.053
-67.8442,-16.6837,5.09,-1.976
-67.409,-16.6837,3.84,-1.475
-66.9739,-16.6837,4.08,-1.281
-66.5388,-16.6837,4.55,-1.591
-66.1036,-16.6837,6.26,-2.297
-65.6685,-16.6837,4.89,-2.402
-65.2333,-16.6837,5.92,-2.459
-64.7982,-16.6837,5.73,-2.269
-64.363,-16.6837,3.01,-1.987
-63.9279,-16.6837,3.17,-1.912
-63.4927,-16.6837,1.62,-1.693
-63.0576,-16.6837,2.0,-1.792
-62.6225,-16.6837,1.37,-1.694
-62.1873,-16.6837,1.12,-0.861
-61.7522,-16.6837,1.06,-0.466
-61.317,-16.6837,1.21,-0.798
-60.8819,-16.6837,1.46,-1.298
-60.4467,-16.6837,1.83,-1.338
-60.0116,-16.6837,1.73,-1.502
-59.5764,-16.6837,2.11,-1.807
-59.1413,-16.6837,2.64,-1.887
-58.7062,-16.6837,2.65,-2.144
-58.271,-16.6837,2.54,-2.353
-57.8359,-16.6837,2.47,-2.319
-57.4007,-16.6837,2.83,-2.58
-56.9656,-16.6837,3.71,-2.642
-56.5304,-16.6837,3.5,-2.602
-56.0953,-16.6837,3.54,-2.8
-55.6602,-16.6837,3.0,-2.513
-55.225,-16.6837,2.87,-2.25
-54.7899,-16.6837,1.45,-2.09
-54.3547,-16.6837,1.25,-1.956
-53.9196,-16.6837,1.25,-2.059
-53.4844,-16.6837,1.06,-1.703
-53.0493,-16.6837,1.16,-1.721
-52.6141,-16.6837,1.2,-1.991
-52.179,-16.6837,1.34,-1.763
-51.7439,-16.6837,1.2,-1.686
-51.3087,-16.6837,1.38,-2.378
-50.8736,-16.6837,1.2,-2.814
-50.4384,-16.6837,1.15,-2.897
-50.0033,-16.6837,1.04,-2.452
-49.5681,-16.6837,1.13,-2.057
-49.133,-16.6837,1.58,-1.863
-48.6979,-16.6837,3.41,-2.062
-48.2627,-16.6837,3.03,-2.003
-47.8276,-16.6837,3.31,-2.159
-47.3924,-16.6837,3.01,-2.463
-46.9573,-16.6837,2.88,-2.635
-46.5221,-16.6837,6.29,-2.755
-46.087,-16.6837,5.99,-2.33
-45.6518,-16.6837,5.77,-2.309
-45.2167,-16.6837,6.58,-2.51
-44.7816,-16.6837,6.79,-2.567
-44.3464,-16.6837,6.97,-2.576
-43.9113,-16.6837,6.93,-2.51
-43.4761,-16.6837,6.79,-2.451
-43.041,-16.6837,6.87,-2.485
-42.6058,-16.6837,6.94,-2.401
-42.1707,-16.6837,6.75,-2.324
-41.7355,-16.6837,6.99,-2.458
-41.3004,-16.6837,6.93,-2.696
-40.8653,-16.6837,6.69,-2.86
-40.4301,-16.6837,5.18,-3.349
-39.995,-16.6837,3.58,-3.572
-72.1956,-17.1166,1.79,-0.628
-71.7605,-17.1166,1.89,-0.975
-71.3253,-17.1166,2.22,-1.102
-70.8902,-17.1166,2.67,-1.096
-70.455,-17.1166,4.47,-1.933
-70.0199,-17.1166,3.73,-2.518
-69.5848,-17.1166,2.52,-2.001
-69.1496,-17.1166,1.77,-1.732
-68.7145,-17.1166,2.11,-1.551
-68.2793,-17.1166,3.91,-1.898
-67.8442,-17.1166,2.65,-1.739
-67.409,-17.1166,3.55,-1.672
-66.9739,-17.1166,2.62,-1.34
-66.5388,-17.1166,3.15,-1.685
-66.1036,-17.1166,5.77,-2.435
-65.6685,-17.1166,5.02,-2.189
-65.2333,-17.1166,3.64,-2.139
-64.7982,-17.1166,3.78,-2.08
-64.363,-17.1166,2.49,-1.809
-63.9279,-17.1166,2.26,-1.648
-63.4927,-17.1166,1.97,-1.853
-63.0576,-17.1166,1.38,-1.652
-62.6225,-17.1166,1.37,-1.772
-62.1873,-17.1166,1.19,-1.374
-61.7522,-17.1166,1.26,-0.875
-61.317,-17.1166,1.03,-0.557
-60.8819,-17.1166,1.08,-0.921
-60.4467,-17.1166,1.66,-1.342
-60.0116,-17.1166,2.06,-1.49
-59.5764,-17.1166,3.12,-1.721
-59.1413,-17.1166,2.97,-1.943
-58.7062,-17.1166,2.67,-2.119
-58.271,-17.1166,2.72,-2.217
-57.8359,-17.1166,2.77,-2.378
-57.4007,-17.1166,3.47,-2.843
-56.9656,-17.1166,4.0,-2.856
-56.5304,-17.1166,5.25,-2.88
-56.0953,-17.1166,4.32,-2.634
-55.6602,-17.1166,3.68,-2.351
-55.225,-17.1166,2.71,-1.683
-54.7899,-17.1166,1.77,-1.782
-54.3547,-17.1166,1.12,-1.497
-53.9196,-17.1166,1.06,-1.608
-53.4844,-17.1166,1.51,-1.935
-53.0493,-17.1166,2.15,-1.701
-52.6141,-17.1166,1.44,-1.909
-52.179,-17.1166,1.63,-1.94
-51.7439,-17.1166,1.78,-1.642
-51.3087,-17.1166,2.02,-2.019
-50.8736,-17.1166,1.81,-2.669
-50.4384,-17.1166,1.54,-2.729
-50.0033,-17.1166,1.63,-2.763
-49.5681,-17.1166,1.23,-2.558
-49.133,-17.1166,1.12,-2.189
-48.6979,-17.1166,1.94,-2.116
-48.2627,-17.1166,3.02,-2.182
-47.8276,-17.1166,3.7,-2.339
-47.3924,-17.1166,2.86,-2.295
-46.9573,-17.1166,4.44,-2.463
-46.5221,-17.1166,6.09,-2.621
-46.087,-17.1166,4.74,-2.199
-45.6518,-17.1166,5.4,-2.267
-45.2167,-17.1166,6.45,-2.465
-44.7816,-17.1166,6.75,-2.496
-44.3464,-17.1166,6.9,-2.408
-43.9113,-17.1166,6.91,-2.477
-43.4761,-17.1166,6.95,-2.527
-43.041,-17.1166,6.99,-2.476
-42.6058,-17.1166,6.83,-2.399
-42.1707,-17.1166,6.97,-2.367
-41.7355,-17.1166,6.97,-2.526
-41.3004,-17.1166,6.93,-2.79
-40.8653,-17.1166,6.91,-3.118
-40.4301,-17.1166,5.96,-3.297
-39.995,-17.1166,3.42,-3.408
-71.7605,-17.5494,1.06,-0.719
-71.3253,-17.5494,1.81,-0.682
-70.8902,-17.5494,1.81,-0.874
-70.455,-17.5494,1.6,-1.295
-70.0199,-17.5494,2.54,-1.564
-69.5848,-17.5494,1.55,-1.525
-69.1496,-17.5494,1.48,-1.362
-68.7145,-17.5494,1.48,-1.206
-68.2793,-17.5494,1.35,-1.226
-67.8442,-17.5494,1.16,-1.194
-67.409,-17.5494,1.12,-1.366
-66.9739,-17.5494,1.72,-1.432
-66.5388,-17.5494,1.49,-1.482
-66.1036,-17.5494,2.21,-1.939
-65.6685,-17.5494,2.52,-1.656
-65.2333,-17.5494,3.27,-1.922
-64.7982,-17.5494,2.56,-1.989
-64.363,-17.5494,1.58,-1.735
-63.9279,-17.5494,1.85,-1.778
-63.4927,-17.5494,1.75,-1.628
-63.0576,-17.5494,1.06,-1.591
-62.6225,-17.5494,1.2,-1.596
-62.1873,-17.5494,1.31,-1.514
-61.7522,-17.5494,1.52,-1.511
-61.317,-17.5494,1.77,-1.103
-60.8819,-17.5494,1.91,-1.212
-60.4467,-17.5494,1.68,-1.387
-60.0116,-17.5494,2.68,-1.651
-59.5764,-17.5494,3.41,-1.956
-59.1413,-17.5494,3.26,-2.208
-58.7062,-17.5494,2.98,-2.571
-58.271,-17.5494,2.81,-2.631
-57.8359,-17.5494,3.45,-2.767
-57.4007,-17.5494,4.59,-2.634
-56.9656,-17.5494,4.55,-2.908
-56.5304,-17.5494,4.26,-2.391
-56.0953,-17.5494,3.75,-2.416
-55.6602,-17.5494,3.62,-2.34
-55.225,-17.5494,2.55,-1.899
-54.7899,-17.5494,1.68,-1.606
-54.3547,-17.5494,1.19,-1.469
-53.9196,-17.5494,1.19,-1.692
-53.4844,-17.5494,1.6,-1.713
-53.0493,-17.5494,1.63,-1.781
-52.6141,-17.5494,1.28,-1.716
-52.179,-17.5494,1.94,-1.934
-51.7439,-17.5494,1.93,-1.595
-51.3087,-17.5494,2.16,-1.562
-50.8736,-17.5494,2.33,-2.313
-50.4384,-17.5494,1.96,-2.731
-50.0033,-17.5494,2.26,-2.639
-49.5681,-17.5494,1.51,-2.552
-49.133,-17.5494,1.54,-2.424
-48.6979,-17.5494,2.72,-2.114
-48.2627,-17.5494,3.0,-1.956
-47.8276,-17.5494,3.22,-2.092
-47.3924,-17.5494,2.43,-2.009
-46.9573,-17.5494,3.67,-2.173
-46.5221,-17.5494,5.29,-2.358
-46.087,-17.5494,4.78,-2.243
-45.6518,-17.5494,5.43,-2.309
-45.2167,-17.5494,5.57,-2.361
-44.7816,-17.5494,6.25,-2.349
-44.3464,-17.5494,6.63,-2.311
-43.9113,-17.5494,6.7,-2.407
-43.4761,-17.5494,6.93,-2.436
-43.041,-17.5494,6.86,-2.57
-42.6058,-17.5494,6.88,-2.587
-42.1707,-17.5494,6.71,-2.475
-41.7355,-17.5494,6.77,-2.699
-41.3004,-17.5494,6.93,-2.845
-40.8653,-17.5494,6.92,-2.967
-40.4301,-17.5494,5.86,-3.189
-39.995,-17.5494,3.49,-3.316
-71.3253,-17.9823,3.46,-0.365
-70.8902,-17.9823,2.11,-0.663
-70.455,-17.9823,2.38,-1.098
-70.0199,-17.9823,1.92,-1.075
-69.5848,-17.9823,1.69,-1.13
-69.1496,-17.9823,1.56,-1.627
-68.7145,-17.9823,1.55,-1.225
-68.2793,-17.9823,1.77,-0.996
-67.8442,-17.9823,1.21,-1.013
-67.409,-17.9823,1.03,-1.273
-66.9739,-17.9823,1.28,-1.321
-66.5388,-17.9823,1.17,-1.415
-66.1036,-17.9823,1.36,-1.402
-65.6685,-17.9823,2.05,-1.621
-65.2333,-17.9823,1.55,-1.975
-64.7982,-17.9823,1.48,-1.484
-64.363,-17.9823,1.16,-1.1
-63.9279,-17.9823,1.16,-1.419
-63.4927,-17.9823,1.61,-1.533
-63.0576,-17.9823,1.4,-1.655
-62.6225,-17.9823,1.18,-1.538
-62.1873,-17.9823,1.21,-1.609
-61.7522,-17.9823,1.37,-1.43
-61.317,-17.9823,1.69,-1.225
-60.8819,-17.9823,2.0,-1.124
-60.4467,-17.9823,1.65,-1.283
-60.0116,-17.9823,2.18,-1.744
-59.5764,-17.9823,3.48,-1.831
-59.1413,-17.9823,3.43,-2.138
-58.7062,-17.9823,3.32,-2.448
-58.271,-17.9823,3.17,-2.678
-57.8359,-17.9823,2.51,-2.725
-57.4007,-17.9823,3.27,-2.595
-56.9656,-17.9823,3.25,-2.645
-56.5304,-17.9823,2.86,-2.464
-56.0953,-17.9823,4.12,-2.534
-55.6602,-17.9823,3.88,-2.298
-55.225,-17.9823,2.54,-1.971
-54.7899,-17.9823,1.66,-1.705
-54.3547,-17.9823,1.09,-2.116
-53.9196,-17.9823,1.33,-2.211
-53.4844,-17.9823,1.96,-2.048
-53.0493,-17.9823,1.48,-1.774
-52.6141,-17.9823,1.28,-1.96
-52.179,-17.9823,1.6,-2.129
-51.7439,-17.9823,1.28,-1.511
-51.3087,-17.9823,1.79,-1.387
-50.8736,-17.9823,2.54,-1.598
-50.4384,-17.9823,3.24,-2.07
-50.0033,-17.9823,2.46,-1.906
-49.5681,-17.9823,1.59,-1.937
-49.133,-17.9823,2.79,-2.009
-48.6979,-17.9823,4.98,-2.017
-48.2627,-17.9823,4.24,-1.834
-47.8276,-17.9823,3.47,-2.037
-47.3924,-17.9823,2.19,-1.79
-46.9573,-17.9823,2.18,-1.92
-46.5221,-17.9823,4.88,-2.301
-46.087,-17.9823,4.16,-2.285
-45.6518,-17.9823,3.94,-2.077
-45.2167,-17.9823,4.92,-2.23
-44.7816,-17.9823,6.36,-2.313
-44.3464,-17.9823,6.79,-2.331
-43.9113,-17.9823,6.77,-2.467
-43.4761,-17.9823,6.98,-2.501
-43.041,-17.9823,6.68,-2.688
-42.6058,-17.9823,6.8,-2.715
-42.1707,-17.9823,6.91,-2.682
-41.7355,-17.9823,6.87,-2.644
-41.3004,-17.9823,6.78,-2.665
-40.8653,-17.9823,6.86,-2.973
-40.4301,-17.9823,6.07,-3.185
-39.995,-17.9823,5.46,-3.066
-70.8902,-18.4152,1.36,-0.247
-70.455,-18.4152,1.82,-0.678
-70.0199,-18.4152,1.46,-0.903
-69.5848,-18.4152,1.83,-0.815
-69.1496,-18.4152,2.43,-2.226
-68.7145,-18.4152,1.98,-1.356
-68.2793,-18.4152,1.94,-1.011
-67.8442,-18.4152,1.44,-0.953
-67.409,-18.4152,1.04,-1.287
-66.9739,-18.4152,1.05,-1.7
-66.5388,-18.4152,1.16,-1.485
-66.1036,-18.4152,1.13,-1.379
-65.6685,-18.4152,1.74,-1.787
-65.2333,-18.4152,1.59,-1.932
-64.7982,-18.4152,1.07,-1.374
-64.363,-18.4152,1.02,-0.867
-63.9279,-18.4152,1.1,-0.956
-63.4927,-18.4152,1.75,-1.12
-63.0576,-18.4152,1.63,-1.469
-62.6225,-18.4152,1.94,-1.615
-62.1873,-18.4152,1.66,-1.336
-61.7522,-18.4152,1.35,-1.43
-61.317,-18.4152,1.26,-1.403
-60.8819,-18.4152,1.68,-1.439
-60.4467,-18.4152,1.55,-1.667
-60.0116,-18.4152,2.91,-1.851
-59.5764,-18.4152,3.13,-1.726
-59.1413,-18.4152,2.94,-2.101
-58.7062,-18.4152,3.08,-2.349
-58.271,-18.4152,2.99,-2.394
-57.8359,-18.4152,3.43,-2.591
-57.4007,-18.4152,3.41,-2.54
-56.9656,-18.4152,2.83,-2.096
-56.5304,-18.4152,3.48,-2.457
-56.0953,-18.4152,3.64,-2.752
-55.6602,-18.4152,3.88,-2.409
-55.225,-18.4152,2.94,-1.632
-54.7899,-18.4152,2.24,-1.106
-54.3547,-18.4152,1.57,-1.469
-53.9196,-18.4152,1.28,-1.689
-53.4844,-18.4152,1.16,-2.015
-53.0493,-18.4152,1.33,-2.017
-52.6141,-18.4152,1.1,-2.027
-52.179,-18.4152,1.24,-1.951
-51.7439,-18.4152,1.12,-1.485
-51.3087,-18.4152,1.55,-1.708
-50.8736,-18.4152,2.54,-1.936
-50.4384,-18.4152,3.41,-1.78
-50.0033,-18.4152,2.88,-1.825
-49.5681,-18.4152,3.21,-1.971
-49.133,-18.4152,4.09,-1.973
-48.6979,-18.4152,5.89,-2.098
-48.2627,-18.4152,4.28,-1.945
-47.8276,-18.4152,4.19,-1.928
-47.3924,-18.4152,3.41,-1.896
-46.9573,-18.4152,1.94,-1.9
-46.5221,-18.4152,3.37,-1.956
-46.087,-18.4152,3.24,-2.008
-45.6518,-18.4152,4.4,-2.077
-45.2167,-18.4152,5.91,-2.204
-44.7816,-18.4152,5.99,-2.08
-44.3464,-18.4152,6.74,-2.246
-43.9113,-18.4152,6.88,-2.344
-43.4761,-18.4152,6.86,-2.503
-43.041,-18.4152,6.89,-2.509
-42.6058,-18.4152,6.89,-2.629
-42.1707,-18.4152,6.86,-2.669
-41.7355,-18.4152,6.67,-2.589
-41.3004,-18.4152,6.89,-2.535
-40.8653,-18.4152,6.26,-2.896
-40.4301,-18.4152,6.6,-3.163
-39.995,-18.4152,6.0,-3.113
-70.455,-18.8481,1.53,-0.489
-70.0199,-18.8481,2.04,-0.666
-69.5848,-18.8481,1.23,-0.677
-69.1496,-18.8481,1.61,-2.016
-68.7145,-18.8481,2.26,-1.676
-68.2793,-18.8481,2.1,-1.447
-67.8442,-18.8481,1.63,-1.407
-67.409,-18.8481,1.45,-1.448
-66.9739,-18.8481,1.53,-1.657
-66.5388,-18.8481,1.29,-1.456
-66.1036,-18.8481,1.2,-1.151
-65.6685,-18.8481,1.62,-1.683
-65.2333,-18.8481,1.93,-1.619
-64.7982,-18.8481,2.0,-1.267
-64.363,-18.8481,1.23,-0.899
-63.9279,-18.8481,1.09,-0.866
-63.4927,-18.8481,1.25,-0.932
-63.0576,-18.8481,2.24,-1.182
-62.6225,-18.8481,2.87,-1.314
-62.1873,-18.8481,2.04,-1.224
-61.7522,-18.8481,1.15,-1.355
-61.317,-18.8481,1.59,-1.46
-60.8819,-18.8481,1.57,-1.513
-60.4467,-18.8481,2.29,-1.704
-60.0116,-18.8481,2.36,-1.963
-59.5764,-18.8481,2.73,-1.865
-59.1413,-18.8481,1.75,-1.862
-58.7062,-18.8481,1.85,-2.127
-58.271,-18.8481,3.36,-2.392
-57.8359,-18.8481,4.54,-2.242
-57.4007,-18.8481,4.34,-2.262
-56.9656,-18.8481,2.97,-2.274
-56.5304,-18.8481,2.68,-2.04
-56.0953,-18.8481,2.0,-2.32
-55.6602,-18.8481,1.51,-2.104
-55.225,-18.8481,2.5,-1.888
-54.7899,-18.8481,2.86,-1.765
-54.3547,-18.8481,1.33,-1.824
-53.9196,-18.8481,1.33,-1.88
-53.4844,-18.8481,1.35,-1.842
-53.0493,-18.8481,1.4,-2.17
-52.6141,-18.8481,1.06,-1.747
-52.179,-18.8481,1.1,-2.003
-51.7439,-18.8481,1.14,-1.641
-51.3087,-18.8481,1.48,-1.556
-50.8736,-18.8481,1.87,-1.857
-50.4384,-18.8481,1.92,-1.938
-50.0033,-18.8481,2.9,-2.008
-49.5681,-18.8481,4.2,-2.073
-49.133,-18.8481,4.66,-2.066
-48.6979,-18.8481,3.38,-1.965
-48.2627,-18.8481,2.94,-1.829
-47.8276,-18.8481,2.83,-1.932
-47.3924,-18.8481,3.09,-1.867
-46.9573,-18.8481,3.16,-1.889
-46.5221,-18.8481,4.22,-1.754
-46.087,-18.8481,4.29,-1.925
-45.6518,-18.8481,5.53,-2.196
-45.2167,-18.8481,6.42,-2.136
-44.7816,-18.8481,6.41,-2.102
-44.3464,-18.8481,6.56,-2.341
-43.9113,-18.8481,6.58,-2.324
-43.4761,-18.8481,6.9,-2.211
-43.041,-18.8481,6.9,-2.284
-42.6058,-18.8481,6.86,-2.314
-42.1707,-18.8481,6.9,-2.45
-41.7355,-18.8481,6.61,-2.369
-41.3004,-18.8481,6.57,-2.374
-40.8653,-18.8481,6.7,-2.794
-40.4301,-18.8481,5.17,-3.036
-39.995,-18.8481,5.38,-3.087
-70.455,-19.2809,3.21,-0.549
-70.0199,-19.2809,2.68,-0.704
-69.5848,-19.2809,1.41,-1.085
-69.1496,-19.2809,2.32,-1.673
-68.7145,-19.2809,3.07,-2.21
-68.2793,-19.2809,3.53,-1.809
-67.8442,-19.2809,3.45,-1.89
-67.409,-19.2809,3.39,-2.072
-66.9739,-19.2809,2.31,-1.667
-66.5388,-19.2809,1.8,-1.583
-66.1036,-19.2809,1.9,-1.889
-65.6685,-19.2809,1.5,-1.675
-65.2333,-19.2809,2.18,-1.6
-64.7982,-19.2809,3.82,-1.451
-64.363,-19.2809,2.92,-1.264
-63.9279,-19.2809,1.28,-1.352
-63.4927,-19.2809,1.35,-1.032
-63.0576,-19.2809,2.18,-1.218
-62.6225,-19.2809,2.43,-1.495
-62.1873,-19.2809,2.37,-1.626
-61.7522,-19.2809,2.0,-1.353
-61.317,-19.2809,2.11,-1.461
-60.8819,-19.2809,2.32,-1.569
-60.4467,-19.2809,2.73,-1.886
-60.0116,-19.2809,2.25,-1.672
-59.5764,-19.2809,1.98,-1.822
-59.1413,-19.2809,2.03,-1.936
-58.7062,-19.2809,1.17,-1.919
-58.271,-19.2809,1.97,-2.183
-57.8359,-19.2809,3.71,-2.112
-57.4007,-19.2809,3.26,-1.999
-56.9656,-19.2809,2.3,-1.902
-56.5304,-19.2809,1.35,-1.793
-56.0953,-19.2809,1.66,-1.675
-55.6602,-19.2809,1.74,-1.695
-55.225,-19.2809,1.78,-2.149
-54.7899,-19.2809,1.46,-1.582
-54.3547,-19.2809,1.29,-1.371
-53.9196,-19.2809,1.11,-1.66
-53.4844,-19.2809,1.4,-2.178
-53.0493,-19.2809,1.61,-2.283
-52.6141,-19.2809,1.41,-2.371
-52.179,-19.2809,1.23,-2.567
-51.7439,-19.2809,1.22,-2.027
-51.3087,-19.2809,1.24,-1.815
-50.8736,-19.2809,1.19,-2.129
-50.4384,-19.2809,1.64,-2.137
-50.0033,-19.2809,1.62,-2.057
-49.5681,-19.2809,2.16,-2.271
-49.133,-19.2809,2.55,-2.18
-48.6979,-19.2809,2.23,-1.886
-48.2627,-19.2809,2.1,-1.966
-47.8276,-19.2809,2.78,-2.068
-47.3924,-19.2809,3.89,-2.009
-46.9573,-19.2809,5.52,-2.197
-46.5221,-19.2809,5.83,-2.207
-46.087,-19.2809,6.1,-2.162
-45.6518,-19.2809,6.45,-2.213
-45.2167,-19.2809,6.63,-2.328
-44.7816,-19.2809,5.81,-2.286
-44.3464,-19.2809,5.81,-2.345
-43.9113,-19.2809,6.2,-2.255
-43.4761,-19.2809,6.89,-2.232
-43.041,-19.2809,6.9,-2.202
-42.6058,-19.2809,6.93,-2.235
-42.1707,-19.2809,6.81,-2.353
-41.7355,-19.2809,6.21,-2.266
-41.3004,-19.2809,6.15,-2.356
-40.8653,-19.2809,6.66,-2.813
-40.4301,-19.2809,5.27,-3.066
-39.995,-19.2809,4.71,-3.183
-70.455,-19.7138,3.54,-0.674
-70.0199,-19.7138,3.3,-0.823
-69.5848,-19.7138,1.69,-1.228
-69.1496,-19.7138,1.73,-1.054
-68.7145,-19.7138,2.22,-2.19
-68.2793,-19.7138,3.05,-2.006
-67.8442,-19.7138,3.08,-1.206
-67.409,-19.7138,3.85,-2.052
-66.9739,-19.7138,2.46,-1.906
-66.5388,-19.7138,2.14,-1.883
-66.1036,-19.7138,2.4,-2.268
-65.6685,-19.7138,1.71,-1.741
-65.2333,-19.7138,2.49,-1.579
-64.7982,-19.7138,4.33,-1.607
-64.363,-19.7138,4.11,-1.505
-63.9279,-19.7138,2.7,-1.538
-63.4927,-19.7138,3.11,-1.305
-63.0576,-19.7138,2.34,-1.639
-62.6225,-19.7138,1.74,-1.856
-62.1873,-19.7138,1.72,-1.799
-61.7522,-19.7138,1.96,-1.663
-61.317,-19.7138,2.64,-1.613
-60.8819,-19.7138,2.83,-1.673
-60.4467,-19.7138,2.15,-1.673
-60.0116,-19.7138,2.24,-1.781
-59.5764,-19.7138,2.27,-2.157
-59.1413,-19.7138,2.94,-2.128
-58.7062,-19.7138,2.15,-2.036
-58.271,-19.7138,1.36,-1.922
-57.8359,-19.7138,1.6,-1.51
-57.4007,-19.7138,2.15,-1.488
-56.9656,-19.7138,1.68,-1.427
-56.5304,-19.7138,2.14,-1.388
-56.0953,-19.7138,2.53,-1.201
-55.6602,-19.7138,1.7,-1.413
-55.225,-19.7138,1.59,-1.431
-54.7899,-19.7138,1.41,-1.658
-54.3547,-19.7138,2.0,-1.415
-53.9196,-19.7138,2.07,-1.868
-53.4844,-19.7138,1.52,-1.879
-53.0493,-19.7138,1.66,-2.035
-52.6141,-19.7138,1.96,-2.197
-52.179,-19.7138,1.38,-1.913
-51.7439,-19.7138,1.06,-1.827
-51.3087,-19.7138,1.1,-1.752
-50.8736,-19.7138,1.29,-2.192
-50.4384,-19.7138,1.17,-2.252
-50.0033,-19.7138,1.24,-2.273
-49.5681,-19.7138,1.84,-2.287
-49.133,-19.7138,1.9,-2.165
-48.6979,-19.7138,1.96,-2.139
-48.2627,-19.7138,2.24,-2.372
-47.8276,-19.7138,3.39,-2.232
-47.3924,-19.7138,4.53,-2.189
-46.9573,-19.7138,5.85,-2.469
-46.5221,-19.7138,6.65,-2.579
-46.087,-19.7138,6.6,-2.535
-45.6518,-19.7138,6.75,-2.56
-45.2167,-19.7138,6.75,-2.589
-44.7816,-19.7138,6.53,-2.423
-44.3464,-19.7138,6.62,-2.438
-43.9113,-19.7138,6.19,-2.315
-43.4761,-19.7138,6.64,-2.219
-43.041,-19.7138,6.76,-2.177
-42.6058,-19.7138,6.86,-2.224
-42.1707,-19.7138,6.4,-2.294
-41.7355,-19.7138,6.14,-2.269
-41.3004,-19.7138,6.36,-2.4
-40.8653,-19.7138,6.35,-2.786
-40.4301,-19.7138,6.16,-3.114
