lon,lat,density,wmo_class,baseline,tile_area_km2,density_delta,density_percent,continent
17.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Africa
18.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
19.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
20.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
21.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Africa
22.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
23.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
24.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
25.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
26.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
27.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
28.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
29.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
30.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
31.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
32.5,-18.83698271,0,3,0.004,11653.87481,0.004,100.0,Africa
33.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
34.5,-18.83698271,0,2,0.00173913,11653.87481,0.00173913,100.0,Africa
35.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Africa
-18.83698271,,0,5,0.04,11653.87481,0.04,100.0,Africa
-18.83698271,,0,5,0.04,11653.87481,0.04,100.0,Africa
-18.83698271,,0,5,0.04,11653.87481,0.04,100.0,Africa
-18.83698271,,0,5,0.04,11653.87481,0.04,100.0,Africa
-18.83698271,,0,5,0.04,11653.87481,0.04,100.0,Africa
122.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
123.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
124.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
125.5,-18.83698271,4,1,0.00173913,11653.87481,0.001395897,80.26407493,Oceania
126.5,-18.83698271,3,1,0.00173913,11653.87481,0.001481705,85.1980562,Oceania
127.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
128.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
129.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
130.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
131.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
132.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
133.5,-18.83698271,2,1,0.00173913,11653.87481,0.001567514,90.13203746,Oceania
134.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
135.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
136.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
137.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
138.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
139.5,-18.83698271,2,1,0.00173913,11653.87481,0.001567514,90.13203746,Oceania
140.5,-18.83698271,0,1,0.00173913,11653.87481,0.00173913,100.0,Oceania
141.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
142.5,-18.83698271,1,1,0.00173913,11653.87481,0.001653322,95.06601873,Oceania
143.5,-18.83698271,5,2,0.00173913,11653.87481,0.001310089,75.33009366,Oceania
144.5,-18.83698271,10,2,0.00173913,11653.87481,0.000881047,50.66018732,Oceania
145.5,-18.83698271,17,2,0.00173913,11653.87481,0.000280388,16.12231844,Oceania
-70.5,-17.83698271,0,7,0.0001,11721.0777,0.0001,100.0,South America
-69.5,-17.83698271,17,3,0.004,11721.0777,0.002549621,63.74053555,South America
-68.5,-17.83698271,0,7,0.0001,11721.0777,0.0001,100.0,South America
-67.5,-17.83698271,0,7,0.0001,11721.0777,0.0001,100.0,South America
-66.5,-17.83698271,0,3,0.004,11721.0777,0.004,100.0,South America
-65.5,-17.83698271,0,3,0.004,11721.0777,0.004,100.0,South America
-64.5,-17.83698271,0,3,0.004,11721.0777,0.004,100.0,South America
-63.5,-17.83698271,0,6,0.066666667,11721.0777,0.066666667,100.0,South America
-62.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-61.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-60.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,South America
-59.5,-17.83698271,0,3,0.004,11721.0777,0.004,100.0,South America
-58.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-57.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-56.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-55.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,South America
-54.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,South America
-53.5,-17.83698271,2,2,0.00173913,11721.0777,0.001568498,90.1886155,South America
-52.5,-17.83698271,3,2,0.00173913,11721.0777,0.001483181,85.28292325,South America
-51.5,-17.83698271,6,2,0.00173913,11721.0777,0.001227232,70.56584651,South America
-50.5,-17.83698271,4,2,0.00173913,11721.0777,0.001397865,80.377231,South America
-49.5,-17.83698271,4,2,0.00173913,11721.0777,0.001397865,80.377231,South America
-48.5,-17.83698271,4,2,0.00173913,11721.0777,0.001397865,80.377231,South America
-47.5,-17.83698271,4,2,0.00173913,11721.0777,0.001397865,80.377231,South America
-46.5,-17.83698271,6,2,0.00173913,11721.0777,0.001227232,70.56584651,South America
-45.5,-17.83698271,3,2,0.00173913,11721.0777,0.001483181,85.28292325,South America
-44.5,-17.83698271,6,3,0.004,11721.0777,0.003488102,87.20254196,South America
-43.5,-17.83698271,3,3,0.004,11721.0777,0.003744051,93.60127098,South America
-42.5,-17.83698271,5,3,0.004,11721.0777,0.003573418,89.33545163,South America
-41.5,-17.83698271,12,3,0.004,11721.0777,0.002976203,74.40508392,South America
-40.5,-17.83698271,15,2,0.00173913,11721.0777,0.000459385,26.41461626,South America
-39.5,-17.83698271,5,1,0.00173913,11721.0777,0.001312549,75.47153875,South America
12.5,-17.83698271,0,7,0.0001,11721.0777,0.0001,100.0,Africa
13.5,-17.83698271,0,3,0.004,11721.0777,0.004,100.0,Africa
14.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
15.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
16.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
17.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
18.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
22.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
23.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
24.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
27.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
28.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
29.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
30.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
31.5,-17.83698271,0,6,0.066666667,11721.0777,0.066666667,100.0,Africa
32.5,-17.83698271,2,3,0.004,11721.0777,0.003829367,95.73418065,Africa
33.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
34.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
35.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Africa
36.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Africa
-17.83698271,,0,5,0.04,11721.0777,0.04,100.0,Africa
-17.83698271,,0,5,0.04,11721.0777,0.04,100.0,Africa
-17.83698271,,0,5,0.04,11721.0777,0.04,100.0,Africa
-17.83698271,,0,5,0.04,11721.0777,0.04,100.0,Africa
-17.83698271,,0,5,0.04,11721.0777,0.04,100.0,Africa
122.5,-17.83698271,5,1,0.00173913,11721.0777,0.001312549,75.47153875,Oceania
123.5,-17.83698271,3,1,0.00173913,11721.0777,0.001483181,85.28292325,Oceania
124.5,-17.83698271,4,1,0.00173913,11721.0777,0.001397865,80.377231,Oceania
125.5,-17.83698271,4,1,0.00173913,11721.0777,0.001397865,80.377231,Oceania
126.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Oceania
127.5,-17.83698271,3,2,0.00173913,11721.0777,0.001483181,85.28292325,Oceania
128.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Oceania
129.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Oceania
130.5,-17.83698271,2,1,0.00173913,11721.0777,0.001568498,90.1886155,Oceania
131.5,-17.83698271,2,1,0.00173913,11721.0777,0.001568498,90.1886155,Oceania
132.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Oceania
133.5,-17.83698271,4,1,0.00173913,11721.0777,0.001397865,80.377231,Oceania
134.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Oceania
135.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Oceania
136.5,-17.83698271,0,1,0.00173913,11721.0777,0.00173913,100.0,Oceania
137.5,-17.83698271,0,2,0.00173913,11721.0777,0.00173913,100.0,Oceania
138.5,-17.83698271,1,1,0.00173913,11721.0777,0.001653814,95.09430775,Oceania
139.5,-17.83698271,3,1,0.00173913,11721.0777,0.001483181,85.28292325,Oceania
140.5,-17.83698271,1,1,0.00173913,11721.0777,0.001653814,95.09430775,Oceania
141.5,-17.83698271,5,1,0.00173913,11721.0777,0.001312549,75.47153875,Oceania
142.5,-17.83698271,7,1,0.00173913,11721.0777,0.001141916,65.66015426,Oceania
143.5,-17.83698271,6,1,0.00173913,11721.0777,0.001227232,70.56584651,Oceania
144.5,-17.83698271,6,2,0.00173913,11721.0777,0.001227232,70.56584651,Oceania
145.5,-17.83698271,67,3,0.004,11721.0777,-0.001716198,-42.90494812,Oceania
177.5,-17.83698271,0,5,0.04,11721.0777,0.04,100.0,Oceania
178.5,-17.83698271,0,5,0.04,11721.0777,0.04,100.0,Oceania
-71.5,-16.83698271,0,7,0.0001,11784.72515,0.0001,100.0,South America
-70.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,South America
-69.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,South America
-68.5,-16.83698271,0,6,0.066666667,11784.72515,0.066666667,100.0,South America
-67.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,South America
-66.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,South America
-65.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,South America
-64.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,South America
-63.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,South America
-62.5,-16.83698271,1,1,0.00173913,11784.72515,0.001654275,95.12080263,South America
-61.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,South America
-60.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,South America
-59.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,South America
-58.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,South America
-57.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,South America
-56.5,-16.83698271,2,1,0.00173913,11784.72515,0.001569419,90.24160525,South America
-55.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,South America
-54.5,-16.83698271,5,2,0.00173913,11784.72515,0.001314852,75.60401313,South America
-53.5,-16.83698271,3,2,0.00173913,11784.72515,0.001484564,85.36240788,South America
-52.5,-16.83698271,1,2,0.00173913,11784.72515,0.001654275,95.12080263,South America
-51.5,-16.83698271,3,2,0.00173913,11784.72515,0.001484564,85.36240788,South America
-50.5,-16.83698271,5,2,0.00173913,11784.72515,0.001314852,75.60401313,South America
-49.5,-16.83698271,11,6,0.066666667,11784.72515,0.065733255,98.59988249,South America
-48.5,-16.83698271,3,2,0.00173913,11784.72515,0.001484564,85.36240788,South America
-47.5,-16.83698271,2,2,0.00173913,11784.72515,0.001569419,90.24160525,South America
-46.5,-16.83698271,10,2,0.00173913,11784.72515,0.000890574,51.20802627,South America
-45.5,-16.83698271,9,2,0.00173913,11784.72515,0.00097543,56.08722364,South America
-44.5,-16.83698271,1,2,0.00173913,11784.72515,0.001654275,95.12080263,South America
-43.5,-16.83698271,2,3,0.004,11784.72515,0.003830289,95.75721968,South America
-42.5,-16.83698271,7,3,0.004,11784.72515,0.003406011,85.15026886,South America
-41.5,-16.83698271,5,3,0.004,11784.72515,0.003575722,89.39304919,South America
-40.5,-16.83698271,3,3,0.004,11784.72515,0.003745433,93.63582951,South America
-39.5,-16.83698271,2,3,0.004,11784.72515,0.003830289,95.75721968,South America
-16.83698271,,0,3,0.004,11784.72515,0.004,100.0,Africa
-16.83698271,,0,3,0.004,11784.72515,0.004,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,1,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,1,2,0.00173913,11784.72515,0.001654275,95.12080263,Africa
28.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,Africa
29.5,-16.83698271,1,2,0.00173913,11784.72515,0.001654275,95.12080263,Africa
30.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,Africa
31.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,Africa
32.5,-16.83698271,0,3,0.004,11784.72515,0.004,100.0,Africa
33.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
34.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
35.5,-16.83698271,1,3,0.004,11784.72515,0.003915144,97.87860984,Africa
36.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
37.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
38.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
-16.83698271,,0,5,0.04,11784.72515,0.04,100.0,Africa
124.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
125.5,-16.83698271,1,2,0.00173913,11784.72515,0.001654275,95.12080263,Oceania
126.5,-16.83698271,2,2,0.00173913,11784.72515,0.001569419,90.24160525,Oceania
127.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Oceania
128.5,-16.83698271,8,3,0.004,11784.72515,0.003321155,83.0288787,Oceania
129.5,-16.83698271,2,2,0.00173913,11784.72515,0.001569419,90.24160525,Oceania
130.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Oceania
131.5,-16.83698271,2,1,0.00173913,11784.72515,0.001569419,90.24160525,Oceania
132.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
133.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
134.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
135.5,-16.83698271,1,1,0.00173913,11784.72515,0.001654275,95.12080263,Oceania
136.5,-16.83698271,1,2,0.00173913,11784.72515,0.001654275,95.12080263,Oceania
137.5,-16.83698271,0,2,0.00173913,11784.72515,0.00173913,100.0,Oceania
138.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
141.5,-16.83698271,1,1,0.00173913,11784.72515,0.001654275,95.12080263,Oceania
142.5,-16.83698271,0,1,0.00173913,11784.72515,0.00173913,100.0,Oceania
143.5,-16.83698271,2,1,0.00173913,11784.72515,0.001569419,90.24160525,Oceania
144.5,-16.83698271,3,2,0.00173913,11784.72515,0.001484564,85.36240788,Oceania
145.5,-16.83698271,63,3,0.004,11784.72515,-0.001345903,-33.64758022,Oceania
-73.5,-15.83698271,0,7,0.0001,11844.79881,0.0001,100.0,South America
-72.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-71.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-70.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-69.5,-15.83698271,0,8,0.125,11844.79881,0.125,100.0,South America
-68.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-67.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-66.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-65.5,-15.83698271,0,1,0.00173913,11844.79881,0.00173913,100.0,South America
-64.5,-15.83698271,0,1,0.00173913,11844.79881,0.00173913,100.0,South America
-63.5,-15.83698271,1,1,0.00173913,11844.79881,0.001654705,95.14554862,South America
-62.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,South America
-61.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,South America
-60.5,-15.83698271,1,2,0.00173913,11844.79881,0.001654705,95.14554862,South America
-59.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,South America
-58.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,South America
-57.5,-15.83698271,0,1,0.00173913,11844.79881,0.00173913,100.0,South America
-56.5,-15.83698271,4,2,0.00173913,11844.79881,0.001401429,80.58219446,South America
-55.5,-15.83698271,4,2,0.00173913,11844.79881,0.001401429,80.58219446,South America
-54.5,-15.83698271,2,2,0.00173913,11844.79881,0.00157028,90.29109723,South America
-53.5,-15.83698271,1,2,0.00173913,11844.79881,0.001654705,95.14554862,South America
-52.5,-15.83698271,4,2,0.00173913,11844.79881,0.001401429,80.58219446,South America
-51.5,-15.83698271,4,2,0.00173913,11844.79881,0.001401429,80.58219446,South America
-50.5,-15.83698271,6,2,0.00173913,11844.79881,0.001232579,70.87329169,South America
-49.5,-15.83698271,6,3,0.004,11844.79881,0.003493449,87.33621378,South America
-48.5,-15.83698271,7,6,0.066666667,11844.79881,0.06607569,99.11353496,South America
-47.5,-15.83698271,9,6,0.066666667,11844.79881,0.065906839,98.86025924,South America
-46.5,-15.83698271,2,3,0.004,11844.79881,0.00383115,95.77873793,South America
-45.5,-15.83698271,7,2,0.00173913,11844.79881,0.001148154,66.01884031,South America
-44.5,-15.83698271,5,2,0.00173913,11844.79881,0.001317004,75.72774308,South America
-43.5,-15.83698271,4,3,0.004,11844.79881,0.003662299,91.55747585,South America
-42.5,-15.83698271,2,3,0.004,11844.79881,0.00383115,95.77873793,South America
-41.5,-15.83698271,4,3,0.004,11844.79881,0.003662299,91.55747585,South America
-40.5,-15.83698271,4,3,0.004,11844.79881,0.003662299,91.55747585,South America
-39.5,-15.83698271,8,3,0.004,11844.79881,0.003324598,83.11495171,South America
-15.83698271,,0,7,0.0001,11844.79881,0.0001,100.0,Africa
-15.83698271,,0,3,0.004,11844.79881,0.004,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
-15.83698271,,1,1,0.00173913,11844.79881,0.001654705,95.14554862,Africa
-15.83698271,,1,6,0.066666667,11844.79881,0.066582241,99.87336214,Africa
29.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,Africa
30.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,Africa
31.5,-15.83698271,0,1,0.00173913,11844.79881,0.00173913,100.0,Africa
32.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,Africa
33.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,Africa
-15.83698271,,0,3,0.004,11844.79881,0.004,100.0,Africa
-15.83698271,,2,3,0.004,11844.79881,0.00383115,95.77873793,Africa
36.5,-15.83698271,0,3,0.004,11844.79881,0.004,100.0,Africa
37.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
38.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
39.5,-15.83698271,0,2,0.00173913,11844.79881,0.00173913,100.0,Africa
