evento_id,fecha_hora_utc,lat_grados,lon_grados,profundidad_km,magnitud_ml
1245,2024-03-18 15:17:15,41.3608,129.1042,-2.1,1.1
1246,2024-03-18 16:18:47,41.1878,129.1522,2.3,1.0
1247,2024-03-21 16:16:10,41.1925,129.019,5.9,1.0
1248,2024-03-23 17:50:09,41.3538,129.0173,-2.1,1.2
1249,2024-03-23 17:51:19,41.4452,128.9622,-2.1,1.2
1250,2024-03-24 20:13:20,41.0795,129.1373,-2.1,1.0
1251,2024-03-25 06:02:33,41.6062,129.5382,-2.1,1.8
1252,2024-03-26 03:36:56,41.4207,129.0455,-2.1,1.6
1253,2024-03-27 00:43:09,41.3852,129.0743,-2.1,3.0
1254,2024-03-27 00:45:05,41.3775,129.0922,-2.1,2.7
1255,2024-03-27 02:14:27,41.357,129.1038,-2.1,2.9
1256,2024-03-27 02:28:53,41.4608,129.088,-2.1,2.1
1257,2024-03-27 04:06:26,41.4882,128.9517,-2.1,1.9
1258,2024-03-27 04:07:15,41.417,129.0702,-2.1,1.5
1259,2024-03-27 04:20:42,41.3452,129.1468,-2.1,2.0
1260,2024-03-27 12:59:51,41.3553,129.0617,-2.1,1.3
1261,2024-03-27 13:14:44,41.3607,129.002,5.9,1.3
1262,2024-03-27 20:12:46,41.2807,129.1205,-2.1,1.5
1263,2024-03-28 00:12:30,41.3032,129.1147,-2.1,1.4
1264,2024-03-28 10:24:33,41.345,129.0607,-2.1,1.6
1265,2024-03-28 10:43:08,41.4463,128.984,-2.1,1.2
1266,2024-03-28 10:48:50,41.5588,129.1955,-2.1,1.2
1267,2024-03-28 17:44:01,41.3413,129.0567,-2.1,1.0
1268,2024-03-28 21:27:45,41.428,128.9538,-2.1,1.0
1269,2024-03-29 17:27:34,41.3163,129.1363,-2.1,1.8
1270,2024-03-29 18:04:44,41.5047,128.8742,4.3,1.3
1271,2024-03-29 18:31:07,41.3303,129.1907,-2.1,1.2
1272,2024-03-30 15:46:26,41.3708,129.007,5.9,1.0
1273,2024-03-31 09:35:29,41.3222,129.139,-2.1,1.7
1274,2024-03-31 14:52:13,41.2525,129.129,-2.1,1.1
1275,2024-04-08 20:54:02,41.338,129.0638,-2.1,1.3
1276,2024-04-10 13:13:18,41.2827,129.0843,6.0,1.3
1277,2024-04-13 09:10:45,41.4532,128.8965,-2.1,1.2
1278,2024-04-13 15:32:19,41.3597,129.0693,-2.1,1.1
1279,2024-04-13 17:56:07,41.3207,129.1223,-2.1,1.0
1280,2024-04-14 02:25:47,41.3793,129.128,-2.1,1.7
1281,2024-04-16 15:08:07,41.4055,129.0672,-2.1,1.2
1282,2024-04-18 05:12:13,41.3585,128.9827,5.0,1.5
1283,2024-04-22 22:52:16,41.357,129.143,-2.1,1.5
1284,2024-04-25 18:12:26,41.4278,128.9808,6.0,1.2
1285,2024-04-29 08:16:26,41.2863,129.1405,-2.1,1.9
1286,2024-04-29 16:54:45,41.3432,129.1573,-2.1,2.7
1287,2024-04-29 20:10:18,41.4467,128.9612,-2.1,1.5
1288,2024-04-30 14:35:30,41.4363,129.0152,-2.1,1.2
1289,2024-05-02 17:55:31,41.3458,129.1428,-2.1,0.9
1290,2024-05-05 00:44:10,41.6532,129.0837,6.0,1.7
1291,2024-05-05 20:52:53,41.3412,128.9327,5.4,1.3
1292,2024-05-06 09:22:56,41.2337,129.1283,6.0,1.3
1293,2024-05-06 09:34:08,41.2533,129.167,3.3,1.1
1294,2024-05-08 20:41:26,41.4248,129.0635,-2.1,2.3
1295,2024-05-09 03:15:26,41.5285,129.0075,5.9,1.9
1296,2024-05-09 03:42:45,41.25,129.0263,-2.1,1.6
1297,2024-05-11 03:39:00,41.3678,129.0715,-2.1,1.8
1298,2024-05-16 13:10:54,41.415,128.9483,4.9,1.4
1299,2024-05-19 15:45:43,41.276,129.0428,4.3,1.2
1300,2024-05-22 03:29:19,41.3398,129.0643,-2.1,2.5
1301,2024-05-23 10:40:21,41.3587,129.0123,-2.1,1.4
1302,2024-05-23 15:45:40,41.502,128.8548,-2.0,1.2
1303,2024-05-25 11:06:28,41.3498,129.0452,-2.1,1.4
1304,2024-05-27 22:19:51,41.4765,129.3702,3.6,1.5
1305,2024-06-01 02:55:29,41.3893,129.1055,-2.1,1.2
1306,2024-06-01 02:57:30,41.5787,128.9687,-0.9,1.4
1307,2024-06-01 03:15:26,41.4293,129.07,-2.1,1.9
1308,2024-06-09 19:18:54,41.3017,129.1522,-2.1,1.5
1309,2024-06-12 12:17:19,41.428,129.0107,-2.0,1.3
1310,2024-06-21 15:07:18,41.3862,129.0623,-2.1,1.5
1311,2024-06-25 16:46:01,41.437,128.9843,4.7,1.1
1312,2024-07-08 05:43:01,41.2682,128.9752,5.9,1.3
1313,2024-07-08 16:10:38,41.2672,129.0515,-2.1,1.0
1314,2024-07-09 10:56:41,41.0302,129.0953,6.0,1.2
1315,2024-07-12 06:32:25,41.5628,129.6188,6.0,1.8
1316,2024-07-13 02:55:01,41.4055,129.0833,0.6,1.6
1317,2024-07-15 16:26:24,41.6123,129.0177,-2.1,1.2
1318,2024-07-22 19:20:12,41.3453,129.0358,-2.1,1.0
1319,2024-07-27 03:50:56,41.3308,128.9963,-2.1,3.3
1320,2024-07-27 04:51:16,41.6505,128.6762,4.7,1.9
1321,2024-08-02 11:24:20,41.3137,129.1077,-2.1,1.6
1322,2024-08-05 00:07:13,41.1613,129.0703,-0.3,2.2
1323,2024-08-06 15:22:12,41.3407,129.1495,-2.1,1.8
1324,2024-08-08 09:04:02,41.0987,128.5397,3.4,2.0
1325,2024-08-12 21:51:24,41.3562,128.9967,6.0,2.3
1326,2024-08-15 12:47:10,41.4435,129.0108,6.0,1.7
1327,2024-08-26 15:15:20,41.3008,129.0415,4.7,3.0
1328,2024-08-26 15:27:13,41.364,128.987,-2.1,2.2
1329,2024-08-29 07:35:18,41.3993,129.0365,-1.1,2.3
1330,2024-08-29 16:51:53,41.3383,128.8568,-2.1,2.2
1331,2024-08-31 10:58:08,41.421,129.031,4.7,2.1
1332,2024-08-31 14:19:11,41.448,128.8407,-2.1,1.5
1333,2024-09-05 16:43:36,41.3542,129.0342,-2.1,2.2
1334,2024-09-11 15:08:43,41.2862,129.0532,-2.1,1.7
1335,2024-09-11 16:17:45,41.4102,128.9692,-2.1,1.5
1336,2024-09-15 20:32:39,41.267,129.0087,0.5,1.5
1337,2024-09-16 10:27:22,41.1383,129.1845,3.7,1.6
1338,2024-09-22 06:07:19,41.3137,129.0908,-2.1,2.0
1339,2024-09-29 22:52:41,41.5867,129.1608,-1.4,2.3
1340,2024-10-04 04:23:31,41.3422,129.0012,-1.8,2.4
1341,2024-10-06 13:57:29,41.3008,129.087,-1.9,1.8
1342,2024-10-19 15:49:37,41.2972,129.052,-2.1,1.5
1343,2024-10-21 06:33:07,41.3263,129.1222,-2.1,2.2
1344,2024-10-21 12:06:58,41.303,129.1267,-2.1,1.8
1345,2024-10-21 12:34:20,41.3753,129.1297,6.0,1.5
1346,2024-10-21 16:47:03,41.3217,129.1247,-2.1,2.0
1347,2024-10-28 05:11:43,41.3425,129.1392,-2.1,2.1
1348,2024-11-02 00:14:26,41.4538,129.1243,5.2,1.9
1349,2024-11-02 12:24:55,41.3382,129.1172,-2.1,2.0
1350,2024-11-02 12:26:50,41.31,128.954,-2.1,1.4
1351,2024-11-03 02:39:33,41.3568,129.1558,-2.1,1.8
1352,2024-11-03 18:30:32,41.3767,129.0273,-2.1,1.3
1353,2024-11-04 04:05:05,41.392,128.9728,-2.1,1.7
1354,2024-11-09 04:23:11,41.287,129.0722,-2.1,3.4
1355,2024-11-09 11:45:55,41.3535,129.0518,-2.1,2.3
1356,2024-11-13 10:54:16,41.4183,129.0273,-2.1,2.0
1357,2024-11-14 15:52:46,41.358,129.046,-1.7,1.4
1358,2024-12-02 14:04:22,41.3455,129.1167,-2.1,2.4
1359,2024-12-02 14:19:13,41.1777,129.1888,-2.1,1.4
1360,2024-12-02 16:10:18,41.4698,129.0582,5.1,1.3
1361,2024-12-02 18:42:12,41.504,128.9418,5.4,1.2
1362,2024-12-05 10:44:09,41.3763,129.082,-2.1,1.4
1363,2024-12-19 16:39:17,41.3343,129.1085,-2.1,1.4
1364,2024-12-19 16:49:06,41.256,129.1182,-2.1,1.3
1365,2024-12-19 17:58:30,41.0932,129.1053,6.0,1.3
1366,2024-12-19 21:53:34,41.3245,129.1312,-2.1,1.5
1367,2024-12-26 20:26:15,41.3415,129.1138,0.6,1.4
1368,2024-12-26 23:52:11,41.3382,129.0398,-2.1,2.0
1369,2025-01-03 16:58:18,41.1605,129.113,5.8,1.5
1370,2025-01-04 12:08:14,41.2495,129.13,-2.1,1.4
1371,2025-01-08 13:50:42,41.3702,129.3172,-2.1,1.6
1372,2025-01-15 03:03:34,41.1883,129.2155,-1.6,1.5
1373,2025-01-20 13:29:20,41.4135,129.1207,-2.1,1.5
1374,2025-01-21 21:54:26,41.2457,129.0745,4.5,1.1
1375,2025-01-27 14:59:21,41.3773,129.015,-2.1,1.2
1376,2025-01-28 13:10:27,41.448,129.049,-2.1,1.1
1377,2025-01-29 22:07:49,41.3645,129.0865,0.6,1.1
1378,2025-02-02 17:40:13,41.3033,129.1405,-2.1,1.0
1379,2025-02-05 18:32:18,41.3477,128.9868,0.5,1.4
1380,2025-02-05 20:34:55,41.3338,129.0353,-2.1,1.2
1381,2025-02-15 18:30:47,41.4612,128.9743,-2.1,1.0
1382,2025-02-16 18:59:24,41.4625,128.953,-2.1,1.2
1383,2025-02-17 18:23:11,41.0595,129.2028,4.9,1.6
1384,2025-02-17 20:16:48,41.1877,129.1528,0.7,1.2
1385,2025-03-07 09:59:09,41.4957,129.0335,-2.1,1.2
1386,2025-03-17 13:15:18,41.2827,129.206,-2.1,1.1
1387,2025-03-24 04:04:32,41.3397,129.2175,-2.1,1.2
1388,2025-03-27 05:30:20,41.4342,128.9947,-2.1,1.8
1389,2025-03-31 12:19:43,41.4257,129.2573,-2.1,2.0
1390,2025-03-31 14:58:51,41.3902,129.2557,-2.1,2.1
1391,2025-04-13 16:41:24,41.3707,129.1348,-1.8,1.5
1392,2025-04-15 16:40:39,41.1835,129.1615,2.1,1.5
1393,2025-04-16 13:56:36,41.4532,129.0918,5.2,1.3
1394,2025-04-18 12:26:17,41.3005,129.107,-2.1,2.0
1395,2025-04-18 12:35:28,41.3558,129.0225,-2.1,1.6
1396,2025-04-18 15:01:37,41.3403,129.1323,-2.1,1.4
1397,2025-04-19 15:37:59,41.3837,129.0717,-2.1,1.1
1398,2025-04-28 05:46:06,41.4143,129.1705,-1.0,1.9
1399,2025-05-01 07:26:06,41.3577,129.1462,-2.1,2.2
