lat,lon,elev_m,shoreline
59.123497,-114.7371521,-2754,Deuteronilus
59.1495552,-114.3166351,-2791,Deuteronilus
59.1707878,-113.973999,-2778,Deuteronilus
59.2688103,-82.7770233,-3380,Deuteronilus
59.131443,-82.3865662,-3402,Deuteronilus
58.9863014,-81.9740143,-3400,Deuteronilus
58.5549812,-117.5687714,-2704,Deuteronilus
58.7156715,-117.1825027,-2697,Deuteronilus
58.8374863,-116.7939072,-2707,Deuteronilus
58.9012489,-81.7266922,-3400,Deuteronilus
58.7874107,-81.3374176,-3410,Deuteronilus
58.6748161,-80.9518433,-3420,Deuteronilus
58.5480118,-80.5176086,-3410,Deuteronilus
58.1321678,-117.6138611,-2586,Deuteronilus
58.4463501,-80.1694641,-3438,Deuteronilus
58.3348465,-79.7876358,-3446,Deuteronilus
58.2588882,-79.4701462,-3445,Deuteronilus
58.222435,-79.0897598,-3435,Deuteronilus
58.1815186,-78.6627884,-3454,Deuteronilus
58.1402283,-78.2319412,-3471,Deuteronilus
58.1025391,-77.8087463,-3464,Deuteronilus
58.0785294,-77.3714142,-3479,Deuteronilus
58.0576172,-76.9904404,-3516,Deuteronilus
57.6470108,-117.3917389,-2516,Deuteronilus
57.9975967,-117.5630112,-2572,Deuteronilus
58.0218735,-76.3393021,-3514,Deuteronilus
58.001812,-75.9738846,-3545,Deuteronilus
57.9794312,-75.6371918,-3554,Deuteronilus
57.949501,-75.1992035,-3599,Deuteronilus
57.9224968,-74.8040466,-3617,Deuteronilus
57.8958931,-74.4147263,-3633,Deuteronilus
57.8707504,-74.0468216,-3650,Deuteronilus
57.8477364,-73.7100601,-3645,Deuteronilus
57.7829056,-73.3384171,-3664,Deuteronilus
57.6978645,-72.9757767,-3670,Deuteronilus
57.6195068,-72.6416168,-3684,Deuteronilus
57.4413261,-117.2814636,-2499,Deuteronilus
57.5531693,-72.3587189,-3692,Deuteronilus
57.4734726,-72.0188675,-3683,Deuteronilus
57.3697319,-71.5764847,-3712,Deuteronilus
57.2771263,-71.181572,-3729,Deuteronilus
57.1898613,-70.8094406,-3742,Deuteronilus
57.1173668,-117.1077805,-2448,Deuteronilus
57.1189156,-70.4756622,-3721,Deuteronilus
57.0575676,-70.1318207,-3761,Deuteronilus
56.9814796,-69.7053833,-3782,Deuteronilus
56.9108772,-69.3096771,-3810,Deuteronilus
56.8389053,-68.9062881,-3822,Deuteronilus
56.7583618,-68.4548798,-3837,Deuteronilus
56.6199722,-116.8219223,-2373,Deuteronilus
56.704895,-68.15522,-3856,Deuteronilus
56.6277809,-67.7230148,-3873,Deuteronilus
56.5636902,-67.3638077,-3886,Deuteronilus
56.4941139,-66.9738617,-3907,Deuteronilus
56.4324226,-66.6281052,-3910,Deuteronilus
56.3473244,-66.2375336,-3872,Deuteronilus
56.1277771,-116.8495178,-2280,Deuteronilus
56.2624397,-65.9247208,-3904,Deuteronilus
56.155056,-65.5289993,-3923,Deuteronilus
56.0665894,-65.2029953,-3904,Deuteronilus
55.9750595,-64.8656921,-3887,Deuteronilus
55.88097,-64.518959,-3888,Deuteronilus
55.5945435,-117.3331757,-2206,Deuteronilus
55.8640938,-64.4567795,-3908,Deuteronilus
55.7459717,-64.0214844,-3959,Deuteronilus
55.6488152,-63.6634483,-3981,Deuteronilus
55.5450096,-63.2809143,-4018,Deuteronilus
55.4701385,-62.9143982,-4034,Deuteronilus
55.0540199,-118.7849731,-2135,Deuteronilus
55.1896782,-118.3819046,-2140,Deuteronilus
55.3070068,-118.0441208,-2164,Deuteronilus
55.440918,-117.6586151,-2171,Deuteronilus
55.386528,-62.4900131,-4047,Deuteronilus
55.3217468,-62.1612129,-4041,Deuteronilus
55.2509422,-61.8018265,-4082,Deuteronilus
55.1763725,-61.4233246,-4085,Deuteronilus
55.1078262,-61.0754051,-4099,Deuteronilus
55.0229034,-60.6391716,-4109,Deuteronilus
55.0787735,162.1925812,-3987,Deuteronilus
55.106781,162.5471497,-3941,Deuteronilus
55.106781,163.013382,-3873,Deuteronilus
55.106781,163.4113312,-3890,Deuteronilus
55.106781,163.819046,-3881,Deuteronilus
55.106781,164.1857758,-3945,Deuteronilus
55.106781,164.6288757,-3965,Deuteronilus
55.106781,165.0733643,-3908,Deuteronilus
54.5902939,-122.0359192,-2186,Deuteronilus
54.6614151,-121.6096039,-2161,Deuteronilus
54.7245255,-121.231308,-2159,Deuteronilus
54.7928352,-120.808342,-2175,Deuteronilus
54.8444138,-120.4054947,-2184,Deuteronilus
54.8930206,-120.0258942,-2182,Deuteronilus
54.9480705,-119.5959396,-2157,Deuteronilus
54.9971733,-119.2124634,-2133,Deuteronilus
54.957531,-60.2961693,-4116,Deuteronilus
54.8866806,-59.9244232,-4133,Deuteronilus
54.8052368,-59.4971085,-4133,Deuteronilus
54.7384033,-59.1464424,-4068,Deuteronilus
54.6657257,-58.7651138,-4075,Deuteronilus
54.5888023,159.470459,-4033,Deuteronilus
54.6534653,159.8296967,-4031,Deuteronilus
54.7153587,160.1735687,-4028,Deuteronilus
54.7879715,160.5769806,-4037,Deuteronilus
54.8581657,160.9669495,-3983,Deuteronilus
54.9262848,161.3453979,-3944,Deuteronilus
54.9771118,161.6277924,-3887,Deuteronilus
54.8623466,165.605423,-3971,Deuteronilus
54.6688118,165.2953644,-3905,Deuteronilus
54.2153168,-126.094841,-2328,Deuteronilus
54.2665291,-125.7642212,-2330,Deuteronilus
54.2987442,-125.3417206,-2341,Deuteronilus
54.3273964,-124.96595,-2305,Deuteronilus
54.350853,-124.6583252,-2294,Deuteronilus
54.3793564,-124.2845001,-2288,Deuteronilus
54.4139481,-123.8308411,-2269,Deuteronilus
54.4454231,-123.4180756,-2329,Deuteronilus
54.4697685,-123.0987701,-2283,Deuteronilus
54.4985695,-122.7210464,-2246,Deuteronilus
54.5415993,-122.3278046,-2175,Deuteronilus
54.5623703,-58.2228279,-4110,Deuteronilus
54.4951744,-57.8702431,-4076,Deuteronilus
54.4246864,-57.500412,-4084,Deuteronilus
54.3483582,-57.099926,-4061,Deuteronilus
54.2811584,-56.7473412,-4119,Deuteronilus
54.1931114,-56.3799057,-4168,Deuteronilus
54.1703148,46.2007828,-3753,Deuteronilus
54.1985435,46.5881233,-3712,Deuteronilus
54.2267723,46.9754639,-3733,Deuteronilus
54.249752,47.3589897,-3709,Deuteronilus
54.249752,47.7350845,-3692,Deuteronilus
54.249752,48.1326103,-3683,Deuteronilus
54.249752,48.4970093,-3711,Deuteronilus
54.249752,48.9335098,-3720,Deuteronilus
54.2474518,49.3390694,-3703,Deuteronilus
54.2393875,49.7705536,-3715,Deuteronilus
54.2315445,50.1903229,-3668,Deuteronilus
54.2231865,50.6374245,-3695,Deuteronilus
54.2146492,51.0942879,-3795,Deuteronilus
54.2075348,51.4750099,-3797,Deuteronilus
54.2000198,51.8772087,-3728,Deuteronilus
54.1638718,158.1590729,-4022,Deuteronilus
54.2841148,158.4703674,-4009,Deuteronilus
54.425457,158.8362579,-3961,Deuteronilus
54.5500755,159.2553101,-3989,Deuteronilus
54.5064011,164.9657135,-3906,Deuteronilus
54.3534431,164.6552429,-3893,Deuteronilus
54.1995583,164.3597412,-3894,Deuteronilus
53.8770332,-126.4306335,-2318,Deuteronilus
54.1438103,-56.203537,-4167,Deuteronilus
54.0420685,-55.8395386,-4158,Deuteronilus
53.9266891,-55.426754,-4106,Deuteronilus
53.8401527,-55.1171684,-4127,Deuteronilus
53.7310791,40.4687767,-3683,Deuteronilus
53.8220558,40.8034973,-3568,Deuteronilus
53.9177933,41.157074,-3241,Deuteronilus
53.9383888,41.647644,-3444,Deuteronilus
53.9464645,42.0127869,-3630,Deuteronilus
53.954628,42.3818359,-3649,Deuteronilus
53.962059,42.7176933,-3697,Deuteronilus
53.9700089,43.0769806,-3707,Deuteronilus
53.9792099,43.4928932,-3733,Deuteronilus
54.00037,43.8689461,-3744,Deuteronilus
54.027607,44.2426643,-3780,Deuteronilus
54.0504456,44.5560379,-3789,Deuteronilus
54.0781059,44.9355965,-3790,Deuteronilus
54.1064796,45.3248825,-3756,Deuteronilus
54.1337128,45.6986008,-3771,Deuteronilus
54.1002274,52.3954201,-3733,Deuteronilus
54.000843,52.7198181,-3716,Deuteronilus
53.8820381,53.1076012,-3806,Deuteronilus
53.7855072,53.4226761,-3794,Deuteronilus
53.8164978,157.2598114,-3952,Deuteronilus
53.9444771,157.5911255,-3932,Deuteronilus
54.0731621,157.9242554,-4010,Deuteronilus
54.1401482,164.6550293,-3904,Deuteronilus
54.0780296,165.008606,-3914,Deuteronilus
54.0354958,165.3600311,-3853,Deuteronilus
54.0354958,165.8382416,-3944,Deuteronilus
54.0354958,166.2500916,-3935,Deuteronilus
54.0354958,166.68927,-3881,Deuteronilus
54.0354958,167.1128235,-3875,Deuteronilus
54.0209541,167.4868164,-3925,Deuteronilus
53.9977875,167.8525238,-3908,Deuteronilus
53.9758492,168.1987762,-3859,Deuteronilus
53.9516983,168.5800476,-3938,Deuteronilus
53.9260674,168.9846497,-3971,Deuteronilus
53.904377,169.3270111,-3995,Deuteronilus
53.8817024,169.6849365,-4025,Deuteronilus
53.8406143,170.1371155,-4052,Deuteronilus
53.8064308,170.4803619,-3986,Deuteronilus
53.7716637,170.829422,-4024,Deuteronilus
53.7369003,171.1784821,-3966,Deuteronilus
53.5046082,-126.3081131,-2233,Deuteronilus
53.6539726,-54.4510841,-4164,Deuteronilus
53.5401649,-54.0439301,-4198,Deuteronilus
53.4334221,-53.6861687,-4156,Deuteronilus
53.3232117,39.192646,-3747,Deuteronilus
53.4176636,39.4773026,-3641,Deuteronilus
53.5403328,39.8469849,-3701,Deuteronilus
53.6649399,40.2262611,-3715,Deuteronilus
53.6627083,53.8337975,-3788,Deuteronilus
53.5517921,54.2180748,-3717,Deuteronilus
53.437088,54.6154747,-3747,Deuteronilus
53.3353729,54.9678879,-3770,Deuteronilus
53.369976,156.1038666,-3994,Deuteronilus
53.5056915,156.4552002,-3976,Deuteronilus
53.6385918,156.7992554,-4020,Deuteronilus
53.7079124,171.4733582,-3899,Deuteronilus
53.6743927,171.8307648,-4049,Deuteronilus
53.6375885,172.2231445,-4091,Deuteronilus
53.6013336,172.6096954,-4080,Deuteronilus
53.5661697,172.9846039,-4077,Deuteronilus
53.5240822,173.4333038,-4153,Deuteronilus
53.3757362,173.7406464,-4094,Deuteronilus
53.2409592,-126.2213821,-2259,Deuteronilus
53.1373367,-53.1593781,-4112,Deuteronilus
52.9355125,-52.8009415,-4100,Deuteronilus
52.8707428,36.5189629,-3700,Deuteronilus
52.9070129,36.9514389,-3701,Deuteronilus
52.9460487,37.4168854,-3696,Deuteronilus
52.9795532,37.816391,-3680,Deuteronilus
53.0145187,38.2333527,-3686,Deuteronilus
53.1275597,38.6030045,-3744,Deuteronilus
53.2496109,38.9708366,-3743,Deuteronilus
53.2125511,55.3934059,-3737,Deuteronilus
53.1162453,55.7270699,-3683,Deuteronilus
53.0635338,56.1578827,-3710,Deuteronilus
52.9096336,155.1364899,-4048,Deuteronilus
53.0503998,155.4169006,-4050,Deuteronilus
53.1902924,155.6955719,-4033,Deuteronilus
53.1454887,173.8314972,-4179,Deuteronilus
52.9318504,173.7001038,-4172,Deuteronilus
52.4565125,-126.9064941,-2288,Deuteronilus
52.5167732,-126.5074692,-2252,Deuteronilus
52.8360901,-126.260704,-2238,Deuteronilus
52.7002144,-52.383049,-4059,Deuteronilus
52.5012589,-52.0297089,-4046,Deuteronilus
52.6734276,29.2736225,-3518,Deuteronilus
52.5127335,30.6573658,-3413,Deuteronilus
52.5127335,35.2371101,-3640,Deuteronilus
52.6135826,35.6231499,-3745,Deuteronilus
52.7316399,35.9785004,-3677,Deuteronilus
52.8216209,56.8011971,-3668,Deuteronilus
52.6475372,57.6381378,-3475,Deuteronilus
52.5812073,59.7478065,-3638,Deuteronilus
52.474514,60.2061195,-3612,Deuteronilus
52.4707184,154.2621613,-4037,Deuteronilus
52.6560745,154.6313934,-4039,Deuteronilus
52.825695,154.9692841,-4036,Deuteronilus
52.7508316,173.3170776,-4164,Deuteronilus
52.583992,172.9640656,-4107,Deuteronilus
52.454689,172.6904755,-4123,Deuteronilus
52.0673294,-129.0471191,-2359,Deuteronilus
52.1478882,-128.6889954,-2329,Deuteronilus
52.2391624,-128.2832642,-2312,Deuteronilus
52.3100853,-127.8761139,-2284,Deuteronilus
52.3814049,-127.4038391,-2300,Deuteronilus
52.4145813,-51.9075165,-4030,Deuteronilus
52.1858673,-51.6088219,-3997,Deuteronilus
52.0038757,27.104269,-3417,Deuteronilus
52.4056053,27.8809509,-3388,Deuteronilus
52.2627678,32.6035347,-3235,Deuteronilus
52.2806244,33.6123276,-3541,Deuteronilus
52.4064369,60.4869347,-3658,Deuteronilus
52.3171959,60.8550339,-3667,Deuteronilus
52.2118568,61.2895393,-3636,Deuteronilus
52.0959358,61.7676888,-3628,Deuteronilus
52.0172768,62.0921478,-3622,Deuteronilus
52.205101,153.7971497,-4015,Deuteronilus
52.397274,154.11586,-4038,Deuteronilus
52.2761726,172.3127594,-4021,Deuteronilus
52.1018257,171.9438629,-3826,Deuteronilus
51.6863174,-130.6188812,-2356,Deuteronilus
51.8549461,-130.1442413,-2351,Deuteronilus
51.9262924,-129.7721405,-2367,Deuteronilus
51.9559669,-51.3085747,-4015,Deuteronilus
51.6810379,-50.9495163,-4019,Deuteronilus
51.9859962,62.2211685,-3654,Deuteronilus
51.8847961,62.6385994,-3620,Deuteronilus
51.7923355,63.0199814,-3612,Deuteronilus
51.6966591,63.4146423,-3529,Deuteronilus
51.6216774,63.7239189,-3520,Deuteronilus
51.719677,153.3259583,-3982,Deuteronilus
51.9711838,171.677597,-3982,Deuteronilus
51.7787399,171.33815,-3922,Deuteronilus
51.6007271,171.0241699,-3941,Deuteronilus
51.3492165,-130.9855957,-2323,Deuteronilus
51.525795,-50.7467728,-4042,Deuteronilus
51.2492256,-50.4678459,-3979,Deuteronilus
51.5297279,64.0098953,-3511,Deuteronilus
51.3224983,64.4022446,-3488,Deuteronilus
51.1452637,64.7378082,-3553,Deuteronilus
51.2481995,152.8682861,-4011,Deuteronilus
51.557869,153.1688843,-3975,Deuteronilus
51.3648415,170.6084442,-3879,Deuteronilus
51.1502457,170.3306274,-3758,Deuteronilus
51.0007057,-130.8875885,-2342,Deuteronilus
50.9107361,-50.1980896,-4011,Deuteronilus
50.8522415,25.7205238,-3579,Deuteronilus
51.0025673,65.0079803,-3559,Deuteronilus
50.8235168,65.3469849,-3570,Deuteronilus
50.7340965,65.7145996,-3559,Deuteronilus
50.7052841,155.308609,-3971,Deuteronilus
50.7591476,154.9599457,-3980,Deuteronilus
50.8195801,154.5708771,-3985,Deuteronilus
50.9075623,154.1572876,-3950,Deuteronilus
51.0045891,153.7077484,-3898,Deuteronilus
51.0921593,153.3020172,-3953,Deuteronilus
51.0250626,170.1708984,-3861,Deuteronilus
50.7542305,169.8253632,-3926,Deuteronilus
50.5215607,-130.7419281,-2263,Deuteronilus
50.5173569,-49.8845863,-4028,Deuteronilus
50.5219307,25.5598316,-3738,Deuteronilus
50.6464043,66.3924561,-3559,Deuteronilus
50.5986862,66.7613144,-3578,Deuteronilus
50.5464706,67.1649323,-3528,Deuteronilus
50.5024223,67.5028381,-3524,Deuteronilus
50.3906898,67.9171295,-3508,Deuteronilus
50.2816467,68.3101654,-3584,Deuteronilus
50.3762741,156.8156738,-3914,Deuteronilus
50.5029144,156.440094,-3842,Deuteronilus
50.5877419,156.0695343,-3911,Deuteronilus
50.6377335,155.7458954,-3962,Deuteronilus
50.6847496,155.4415283,-3961,Deuteronilus
50.5055313,169.5214539,-3975,Deuteronilus
50.0162621,-130.9281158,-2189,Deuteronilus
50.1615181,-49.6181984,-4030,Deuteronilus
49.8506165,23.9842606,-3848,Deuteronilus
49.9293556,24.4272461,-3743,Deuteronilus
49.9951401,24.7973595,-3737,Deuteronilus
50.0657005,25.1943207,-3416,Deuteronilus
50.2273865,68.5057449,-3578,Deuteronilus
50.1376495,68.8292007,-3562,Deuteronilus
50.021347,69.2505569,-3587,Deuteronilus
49.9363022,69.6702652,-3653,Deuteronilus
49.8586235,70.0596848,-3612,Deuteronilus
50.1076164,157.3444214,-3879,Deuteronilus
50.1888046,169.6918945,-3962,Deuteronilus
49.4292603,-131.4650726,-2182,Deuteronilus
49.6929626,-131.1696167,-2185,Deuteronilus
49.6110344,-49.5614777,-4003,Deuteronilus
49.4610558,22.2661514,-3819,Deuteronilus
49.574234,22.6896439,-3923,Deuteronilus
49.6704292,23.1218204,-3941,Deuteronilus
49.7428932,23.4473801,-3697,Deuteronilus
49.8230057,23.828928,-3797,Deuteronilus
49.7729454,70.4891891,-3654,Deuteronilus
49.6733398,70.8814163,-3631,Deuteronilus
49.4898491,156.8448181,-3855,Deuteronilus
49.8074532,157.105423,-3894,Deuteronilus
49.5670776,169.9951935,-3998,Deuteronilus
49.1257286,-131.8314972,-2205,Deuteronilus
49.3404922,-49.5376816,-3983,Deuteronilus
48.9941368,20.6972466,-3795,Deuteronilus
49.1014175,21.0577221,-4675,Deuteronilus
49.2159233,21.4424763,-3846,Deuteronilus
49.3226471,21.8010845,-3792,Deuteronilus
49.3325005,71.1187134,-3648,Deuteronilus
48.9962807,71.3604202,-3614,Deuteronilus
49.0708656,156.4491577,-3896,Deuteronilus
49.339901,156.7003632,-3866,Deuteronilus
49.173748,170.1313782,-4024,Deuteronilus
48.692791,-132.3303223,-2277,Deuteronilus
48.9254494,-132.0732727,-2222,Deuteronilus
48.6190376,-49.5034142,-3916,Deuteronilus
48.6729507,13.4461803,-4046,Deuteronilus
48.7161789,13.829278,-4002,Deuteronilus
48.7571182,14.2450132,-3994,Deuteronilus
48.7940369,14.6199512,-4034,Deuteronilus
48.8365059,15.0512276,-3964,Deuteronilus
48.8734283,15.4261656,-4025,Deuteronilus
48.8657761,15.7656679,-3985,Deuteronilus
48.7858124,16.1646919,-4015,Deuteronilus
48.7173271,16.5064392,-3993,Deuteronilus
48.5655327,19.9212933,-3827,Deuteronilus
48.7654343,20.2448235,-3882,Deuteronilus
48.9495201,20.5500088,-3808,Deuteronilus
48.8644066,71.6771164,-3563,Deuteronilus
48.6958275,72.0892181,-3616,Deuteronilus
48.5822639,157.7550354,-3849,Deuteronilus
48.7612267,157.413559,-3849,Deuteronilus
48.8803253,157.0114136,-3785,Deuteronilus
48.9458389,170.2102814,-3970,Deuteronilus
48.6375275,170.4894257,-4052,Deuteronilus
48.2678185,-132.5893402,-2284,Deuteronilus
48.4813423,-49.4968719,-3935,Deuteronilus
48.1533585,-49.4464149,-3907,Deuteronilus
48.2739868,12.6028843,-4029,Deuteronilus
48.4254723,12.9205742,-4032,Deuteronilus
48.473381,16.8354416,-3902,Deuteronilus
48.1359253,17.0619812,-3856,Deuteronilus
48.2795143,19.458395,-3877,Deuteronilus
48.4917183,19.801836,-3911,Deuteronilus
48.4974213,72.7456284,-3606,Deuteronilus
48.4591599,73.1521301,-3581,Deuteronilus
48.4238167,73.5276642,-3584,Deuteronilus
48.3803291,73.8254242,-3613,Deuteronilus
48.3084297,74.2072601,-3570,Deuteronilus
48.2322197,74.6120148,-3616,Deuteronilus
48.1611938,74.9785614,-3642,Deuteronilus
48.2369995,157.98349,-3786,Deuteronilus
48.5243874,170.7336884,-3987,Deuteronilus
48.3595924,171.0894623,-3942,Deuteronilus
48.2120171,171.4080811,-3892,Deuteronilus
47.7157478,-132.8868561,-2281,Deuteronilus
48.0669518,-132.7117767,-2250,Deuteronilus
47.7825851,-49.2957497,-3924,Deuteronilus
47.9461098,12.2514362,-4019,Deuteronilus
47.8816299,17.0782604,-3881,Deuteronilus
47.8051376,18.8360157,-3872,Deuteronilus
48.081646,19.1431427,-3977,Deuteronilus
48.040863,75.5818024,-3672,Deuteronilus
47.9650879,75.9616928,-3692,Deuteronilus
47.903019,76.2728577,-3708,Deuteronilus
47.8412743,76.6044464,-3721,Deuteronilus
47.7817955,76.9408264,-3725,Deuteronilus
47.7175598,77.3041153,-3719,Deuteronilus
47.753727,157.7298889,-3788,Deuteronilus
48.0832405,157.9966888,-3755,Deuteronilus
47.9668808,171.9373169,-3914,Deuteronilus
47.7448425,172.3221436,-3918,Deuteronilus
47.4521103,-132.9994049,-2218,Deuteronilus
47.528801,-49.192627,-3910,Deuteronilus
47.3064194,11.767271,-3918,Deuteronilus
47.6255455,12.0086956,-4066,Deuteronilus
47.4120369,17.105547,-3831,Deuteronilus
47.3198738,17.5510921,-3757,Deuteronilus
47.2442513,17.916666,-3949,Deuteronilus
47.3739052,18.2291718,-3769,Deuteronilus
47.5462494,18.5423737,-3867,Deuteronilus
47.6366692,77.7615891,-3740,Deuteronilus
47.508625,78.0850983,-3739,Deuteronilus
47.3154259,78.3970871,-3738,Deuteronilus
47.5114059,157.6243744,-3781,Deuteronilus
47.6000175,172.5605316,-3959,Deuteronilus
47.306778,172.7828522,-3923,Deuteronilus
46.9852791,-133.2004852,-2143,Deuteronilus
47.1580276,-49.0419617,-3859,Deuteronilus
46.8458405,11.4685488,-3955,Deuteronilus
47.1815796,11.684473,-3931,Deuteronilus
47.110981,78.7272339,-3718,Deuteronilus
46.903862,79.0095139,-3725,Deuteronilus
46.9582138,157.696991,-3699,Deuteronilus
47.2195587,172.7645721,-3915,Deuteronilus
46.8251724,172.6819305,-3915,Deuteronilus
46.4983978,-134.5435944,-2187,Deuteronilus
46.6208687,-134.1604156,-2167,Deuteronilus
46.7246056,-133.8203888,-2168,Deuteronilus
46.7708397,-48.8593216,-3862,Deuteronilus
46.3992386,-48.6414413,-3905,Deuteronilus
46.6640472,11.351634,-4026,Deuteronilus
46.6075974,79.3960495,-3758,Deuteronilus
46.5193558,157.848175,-3774,Deuteronilus
46.7493324,172.6660309,-3916,Deuteronilus
46.4367218,172.7250366,-3916,Deuteronilus
45.9906311,-137.1495514,-2389,Deuteronilus
46.0636177,-136.7811279,-2345,Deuteronilus
46.204071,-136.3665466,-2324,Deuteronilus
46.2331581,-135.9939117,-2267,Deuteronilus
46.2630043,-135.6115875,-2252,Deuteronilus
46.2883034,-135.2874756,-2234,Deuteronilus
46.3706055,-134.9434357,-2225,Deuteronilus
46.0427017,-48.4323959,-3883,Deuteronilus
46.1730232,11.1256628,-4040,Deuteronilus
46.1949272,79.524147,-3805,Deuteronilus
46.0909004,158.2977295,-3738,Deuteronilus
46.3650475,158.0204163,-3757,Deuteronilus
46.0367165,172.9660187,-3899,Deuteronilus
45.5400391,-140.0153351,-2788,Deuteronilus
45.580658,-139.6316223,-2746,Deuteronilus
45.6740837,-139.2091217,-2672,Deuteronilus
45.728447,-138.8149261,-2617,Deuteronilus
45.8370361,-138.4445496,-2507,Deuteronilus
45.9401474,-138.0595551,-2503,Deuteronilus
45.9401474,-137.7133789,-2463,Deuteronilus
45.7991982,-48.2583771,-3885,Deuteronilus
45.5348892,5.1185355,-4171,Deuteronilus
45.6228218,5.5227766,-4155,Deuteronilus
45.6941605,5.8507462,-4176,Deuteronilus
45.7642593,6.1729951,-4120,Deuteronilus
45.826767,6.5826097,-4075,Deuteronilus
45.738472,6.982657,-4136,Deuteronilus
45.6422234,7.4187269,-4089,Deuteronilus
45.6220779,11.0153742,-4006,Deuteronilus
45.8572388,79.5590744,-3747,Deuteronilus
45.5273132,79.5932007,-3770,Deuteronilus
45.8386841,158.5528717,-3747,Deuteronilus
45.7117081,173.1618195,-3930,Deuteronilus
45.1176491,-145.4325256,-3531,Deuteronilus
45.2140274,-145.0763397,-3510,Deuteronilus
45.2997475,-144.7595215,-3462,Deuteronilus
45.3626404,-144.3607178,-3353,Deuteronilus
45.373558,-143.9221191,-3310,Deuteronilus
45.3818054,-143.590744,-3313,Deuteronilus
45.3923836,-143.165802,-3141,Deuteronilus
45.4023781,-142.7642365,-3142,Deuteronilus
45.4116058,-142.3938599,-3150,Deuteronilus
45.4207954,-142.0366821,-3104,Deuteronilus
45.4312553,-141.6306915,-2919,Deuteronilus
45.4420128,-141.2129822,-2993,Deuteronilus
45.4527245,-140.797226,-2925,Deuteronilus
45.4864159,-140.3920288,-2845,Deuteronilus
45.3136826,-47.8132095,-3858,Deuteronilus
45.1009216,3.7385218,-4086,Deuteronilus
45.2348328,4.1280527,-4141,Deuteronilus
45.350338,4.464046,-4073,Deuteronilus
45.4780693,4.8573041,-4182,Deuteronilus
45.4447289,7.8024011,-3905,Deuteronilus
45.2458344,8.1424322,-3851,Deuteronilus
45.0902596,8.5216455,-3911,Deuteronilus
45.0902596,8.89849,-3963,Deuteronilus
45.0902596,9.2362833,-4025,Deuteronilus
45.0902596,9.6795149,-4017,Deuteronilus
45.1273422,10.0788975,-4013,Deuteronilus
45.2883186,10.4140587,-3920,Deuteronilus
45.4408607,10.7316723,-3933,Deuteronilus
45.3332405,79.6132812,-3737,Deuteronilus
45.1915894,158.0007935,-3707,Deuteronilus
45.4413261,158.2546234,-3741,Deuteronilus
45.2500343,173.4399567,-4029,Deuteronilus
44.9233856,-145.5826569,-3552,Deuteronilus
44.8883209,-47.4231949,-3850,Deuteronilus
44.6630898,-47.0810432,-3854,Deuteronilus
44.7766914,2.7492771,-4258,Deuteronilus
44.8925056,3.1210899,-4182,Deuteronilus
45.0152435,3.489296,-4068,Deuteronilus
44.8620758,79.6470947,-3733,Deuteronilus
44.6751366,157.4654388,-3697,Deuteronilus
44.952774,157.7580566,-3699,Deuteronilus
44.9399338,173.6187592,-3979,Deuteronilus
44.324379,-145.6750031,-3562,Deuteronilus
44.609333,-46.9859962,-3832,Deuteronilus
44.4221458,-46.6550293,-3911,Deuteronilus
44.2397575,-46.33255,-3888,Deuteronilus
44.2865448,0.5552431,-4039,Deuteronilus
44.3536453,0.9665418,-4070,Deuteronilus
44.4232368,1.3904055,-4173,Deuteronilus
44.487133,1.7795895,-4215,Deuteronilus
44.589653,2.1487992,-4165,Deuteronilus
44.4802704,79.602211,-3640,Deuteronilus
44.2585068,120.1388092,-4833,Deuteronilus
44.3780212,120.586998,-4868,Deuteronilus
44.473938,120.9466782,-4821,Deuteronilus
44.5251236,121.3354492,-4848,Deuteronilus
44.5555382,121.6981888,-4880,Deuteronilus
44.5921326,122.1346436,-4894,Deuteronilus
44.6271019,122.5516968,-4897,Deuteronilus
44.6259422,123.1099243,-4900,Deuteronilus
44.5236511,123.5243683,-4906,Deuteronilus
44.4376297,123.8728714,-4894,Deuteronilus
44.3939247,124.221405,-4881,Deuteronilus
44.3939247,124.587677,-4905,Deuteronilus
44.3939247,124.9929199,-4859,Deuteronilus
44.3939247,125.3747864,-4865,Deuteronilus
44.3939247,125.7976761,-4859,Deuteronilus
44.3939247,126.2636108,-4893,Deuteronilus
44.3939247,126.6379242,-4861,Deuteronilus
44.3939247,127.014183,-4785,Deuteronilus
44.3939247,127.4118881,-4745,Deuteronilus
44.3939247,127.7822952,-4742,Deuteronilus
44.362381,128.1519775,-4713,Deuteronilus
44.3052444,128.5214233,-4723,Deuteronilus
44.2436485,128.9197235,-4702,Deuteronilus
44.4166908,157.1921387,-3689,Deuteronilus
44.6322861,157.4201202,-3702,Deuteronilus
44.3040733,173.949173,-3988,Deuteronilus
44.0052567,-145.5979614,-3566,Deuteronilus
44.1332054,-46.1441536,-3844,Deuteronilus
43.9335403,-45.7911224,-3903,Deuteronilus
43.8391914,-2.9953256,-4247,Deuteronilus
43.969326,-2.6210613,-4235,Deuteronilus
44.0725403,-2.2619169,-4147,Deuteronilus
44.0725403,-1.8958217,-4239,Deuteronilus
44.0725403,-1.4713072,-4268,Deuteronilus
44.0725403,-1.0565293,-4211,Deuteronilus
44.0875549,-0.6663914,-4161,Deuteronilus
44.161396,-0.2130804,-4120,Deuteronilus
44.2103043,79.5704651,-3646,Deuteronilus
43.8380127,79.5602112,-3641,Deuteronilus
