plot,years,condition,outbreak,herbi,shift,shift_herbi
JLM,2019-2020,LM,0.0,0.126117379674851,-0.14142260518925,0.332301081432008
D5,2020-2021,HC,1.0,0.24059221449922,0.00885777435419,0.095214637787913
GHC,2019-2020,HC,1.0,0.200039784091659,-0.0193038074561019,0.010684705168298
NHC,2017-2018,HC,1.0,0.248347487277676,-0.164034674228929,-0.100046509611489
ALC,2017-2018,LC,0.0,0.0166601706662197,0.0483282829787799,0.128700301151113
JLM,2020-2021,LM,0.0,0.0397783187482825,0.060526599625106,0.18318864418966
SLC,2019-2020,LC,0.0,0.047959551228576,0.134087982102294,0.241351430419012
THC,2020-2021,HC,1.0,0.477023996760867,0.05230192151253,-0.055358445476579
HLM,2017-2018,LM,0.0,0.202001193365052,-0.329386909768179,-0.173347948512341
OHC,2017-2018,HC,1.0,0.0148742741328671,0.438466517707517,0.30287090941325
SLM,2020-2021,LM,0.0,0.232901895120646,0.212748525910517,0.061074091658544
JLC,2018-2019,LC,0.0,0.302910958563722,0.347348531081587,-0.235002048617843
B1,2017-2018,HC,1.0,0.113599623744768,0.0360062216000601,-0.02367506993338
D10,2018-2019,HC,1.0,0.244954167085842,0.12724385602423,-7.20294907239905e-05
DHC,2019-2020,HC,1.0,0.0837038704783681,0.063978758091299,0.164086195901888
DHM,2019-2020,HM,0.0,0.275576091283585,0.163444094858746,-0.00738421470456302
FLC,2018-2019,LC,0.0,0.414507140906656,0.22062076624761,-0.115640312799101
D9,2018-2019,HC,1.0,0.153151623963915,0.00657434161260007,0.216413178025195
DLM,2017-2018,LM,0.0,0.0352092896959613,0.13384953642456,0.0562264016129361
MLM,2017-2018,LM,0.0,0.161065204766888,-0.259751904953688,0.047113423748322
D1,2018-2019,HC,1.0,0.250762470133043,-0.101230058022507,0.022799253087413
FLM,2017-2018,LM,0.0,0.226984333133234,-0.384882018463679,0.056425708963149
D7,2018-2019,HC,1.0,0.019984807490762,0.076185147633463,0.47974252068933
DLC,2018-2019,LC,0.0,0.237131604653379,0.25479677954735,-0.158378571804881
MHM,2020-2021,HM,0.0,0.0868946184762671,-0.11337780115136,0.0455613560557019
MHM,2020-2021,HM,0.0,0.202719019936597,0.108964973064551,-0.050595148930064
BHM,2019-2020,HM,0.0,0.288300032054387,-0.202574805858644,0.045135543569817
OLM,2018-2019,LM,0.0,0.246881629345389,0.052959931495899,-0.030518249917052
FLC,2019-2020,LC,0.0,0.144823244816644,0.00326495730496901,0.40096144095544
FHM,2020-2021,HM,0.0,0.0814949984081066,0.26616297055706,0.186037921853895
NHM,2020-2021,HM,0.0,0.145431226702261,0.12950742824015,-0.0956508836548092
MHM,2020-2021,HM,0.0,0.236872369754201,-0.128833510193168,-0.136951219904055
GHM,2019-2020,HM,0.0,0.276019939373799,-0.0312063311370001,-0.017964626582181
BLC,2020-2021,LC,0.0,0.322360678263131,-0.22456127744734,0.04047067540076
OHM,2020-2021,HM,0.0,0.373674563984955,-0.0672187846285099,-0.291846302930547
FHM,2019-2020,HM,0.0,0.16583125218218,-0.100388299808036,0.00804939080227798
MHM,2017-2018,HM,0.0,0.126369251772111,-0.798404560745452,-0.01336191721975
D9,2017-2018,HC,1.0,0.267106815729959,-0.39764608254123,-0.126697468047922
OHM,2018-2019,HM,0.0,0.408550922552323,0.33010381839362,-0.188001730457985
HHM,2018-2019,HM,0.0,0.359586069130682,0.0790745380287399,-0.139547942105819
DLM,2017-2018,LM,0.0,0.206444103528937,-0.167746999147515,-0.107096928397661
MLC,2019-2020,LC,0.0,0.152059365784846,-0.160248349805064,0.00913592092426199
NLM,2020-2021,LM,0.0,-0.0167976737607687,-0.0350648404875601,0.169607196729599
SLC,2019-2020,LC,0.0,0.00518460724018355,-0.1444070938067,0.326989725704573
DHM,2017-2018,HM,0.0,0.317655505005565,-0.12883994643672,0.108541327833113
SHC,2020-2021,HC,1.0,0.342801705797227,-0.359108823180074,-0.149500215225524
NHM,2018-2019,HM,0.0,0.339593274430676,0.10927280704767,-0.079241128603083
DLC,2017-2018,LC,0.0,0.348700154156333,-0.228820255816456,0.00373644376440502
ALC,2017-2018,LC,0.0,0.168388614547918,0.43816348955201,0.283017847205515
MLM,2019-2020,LM,0.0,0.210440204090328,-0.22533311434619,0.0738264328005
DLC,2019-2020,LC,0.0,0.00314559780624402,-0.229303615218639,0.0675958364903888
OLC,2019-2020,LC,0.0,0.117507170005309,0.081635480304915,0.372223448000638
NLC,2019-2020,LC,0.0,0.514281524415745,-0.033002769354704,-0.221095156469472
MLC,2017-2018,LC,0.0,0.25462098798881,-0.056652331083337,0.094600736463259
DLC,2017-2018,LC,0.0,0.375735769446443,0.02906426268303,-0.096155636019627
OHM,2019-2020,HM,0.0,0.389733883999735,-0.07133351367824,-0.20948984831847
OLM,2017-2018,LM,0.0,0.110901131337561,0.205236554896,0.024483343032788
D8,2017-2018,HC,1.0,0.0799661046125859,0.44733071324784,0.78358957998128
FHM,2017-2018,HM,0.0,-0.00574830824755646,0.588448994878016,0.191577770668387
F1,2019-2020,HC,1.0,0.304327695806485,0.22737037746513,-0.016769622191907
FHM,2017-2018,HM,0.0,0.197553820966633,0.315097582438434,0.027459482446245
AHM,2020-2021,HM,0.0,0.274041243243991,-0.060893722542448,0.059332902214702
JLC,2018-2019,LC,0.0,0.0958005902605148,-0.363866321008665,-0.0476553391067045
D9,2018-2019,HC,1.0,0.11885665979282,0.042102553742596,0.109055328612364
SHC,2017-2018,HC,1.0,0.0948644649464945,-0.414122710803461,0.106169262809531
MHC,2019-2020,HC,1.0,0.0644879417854062,0.055023159004623,0.348952701932444
BHM,2018-2019,HM,0.0,0.423793344119416,0.09817260244528,-0.40159693375388
MLC,2019-2020,LC,0.0,0.31792517091434,-0.0655881553573598,-0.177939428744507
F1,2019-2020,HC,1.0,0.284902698424976,-0.303961869152017,-0.27138742214144
AHC,2017-2018,HC,1.0,0.103981691902208,0.246922274487727,0.299515765054991
THM,2019-2020,HM,0.0,0.37091762656929,-0.16498163783733,-0.113507549698173
OLC,2017-2018,LC,0.0,0.357797450780895,-0.453852459880591,-0.192567330285912
THC,2018-2019,HC,1.0,0.424181935011254,0.17165719552131,-0.153924010823341
BLM,2020-2021,LM,0.0,0.200145109780144,0.06840374914833,0.135103032576564
MLM,2019-2020,LM,0.0,0.233482272678784,-0.114974907871562,-0.160220360901136
GLC,2019-2020,LC,0.0,0.211676057232576,-0.211798136889534,0.160954563941615
NHM,2019-2020,HM,0.0,0.18661214902878,-0.306603291619305,0.054425752180806
NLM,2018-2019,LM,0.0,0.077148344121141,0.0896210495627601,0.162094864736915
ALC,2018-2019,LC,0.0,0.208957627659427,0.176163165676072,-0.05997985997288
TLC,2017-2018,LC,0.0,0.0946443941840234,-0.20703460212668,0.224656992334004
AHC,2020-2021,HC,1.0,0.183612102806692,-0.0258529177714801,-0.102742628615798
OHM,2020-2021,HM,0.0,0.197921630915249,-0.432785950678377,-0.004019018798505
NLM,2018-2019,LM,0.0,0.270380774302389,0.17974551562475,0.122425455623796
BLM,2018-2019,LM,0.0,0.247218309525463,0.31679270329597,0.136848380527169
DLC,2018-2019,LC,0.0,0.193750135986903,0.4059101320078,0.092908315623088
D8,2018-2019,HC,1.0,0.157716916743723,-0.273432208108302,0.035697674718868
GHC,2017-2018,HC,1.0,0.106447862987108,0.119289200702532,0.265498803582038
JHC,2020-2021,HC,1.0,0.0804166798913171,0.14205419517851,-0.063550740062615
OHC,2018-2019,HC,1.0,0.336631304041535,-0.00920600388063009,0.056237792401193
BHC,2019-2020,HC,1.0,0.066132343747856,0.308915886776666,0.435477119854517
NLM,2018-2019,LM,0.0,0.254184592906161,-0.00558102043006803,-0.271044237473118
SLC,2020-2021,LC,0.0,0.347376265286662,-0.0214760340890351,-0.16633523473267
FHC,2017-2018,HC,1.0,0.20578921587632,-0.0562575926917499,0.12947521947392
HHM,2017-2018,HM,0.0,0.295442780972637,0.128722546571466,0.119619888709648
BHC,2019-2020,HC,1.0,0.20345135389921,0.370171182053314,0.326880559565006
TLM,2019-2020,LM,0.0,0.324843965833864,-0.10668722379176,-0.103969192475017
GLC,2019-2020,LC,0.0,0.203475424965293,0.307527660443573,0.443173896202971
NHM,2017-2018,HM,0.0,0.162138827872119,-0.11292913760078,0.250580336565064
OLM,2017-2018,LM,0.0,0.14372387991085,-0.083193861638321,0.099472267840027
SHC,2019-2020,HC,1.0,0.195346472330266,0.272399544291816,-0.076921178091856
FLC,2018-2019,LC,0.0,0.214008964800629,0.318377369578692,0.430270352091914
OLC,2019-2020,LC,0.0,0.262924623916389,-0.429727475941353,-0.023642457604762
GHM,2017-2018,HM,0.0,0.172770936616234,0.113173532351819,0.27119455457516
GLM,2018-2019,LM,0.0,0.269267421603779,0.134138469725202,-0.077848101121084
FHM,2017-2018,HM,0.0,0.337728442966236,-0.00458123689247003,0.052246808592002
BHM,2018-2019,HM,0.0,0.384937532979411,-0.25897057125313,0.153302101555944
MLC,2018-2019,LC,0.0,0.252430263955991,0.267701370167266,0.159349516966584
OLM,2018-2019,LM,0.0,0.243639262855077,-0.211654845137878,0.282082091207594
MLC,2017-2018,LC,0.0,0.498521813921325,-0.469908257699547,-0.240601191096231
JHM,2019-2020,HM,0.0,0.222275076827756,0.29246153037393,0.108748343242346
TLC,2020-2021,LC,0.0,0.348748073574197,0.43377558060487,-0.237018072858865
SLC,2019-2020,LC,0.0,0.00486532260414574,-0.13605100463143,0.116168499483593
OLM,2020-2021,LM,0.0,0.52766863396067,0.2539271857947,-0.19406108843729
OHC,2018-2019,HC,1.0,0.229301001927748,0.354942990513171,0.04433897389035
D9,2019-2020,HC,1.0,0.456548471910574,0.075738160948748,-0.329409058261508
D5,2020-2021,HC,1.0,0.157879135157064,0.00965832646985998,0.150550317493848
JLM,2020-2021,LM,0.0,0.37163696602409,0.11945550197951,-0.176411964391378
NLC,2019-2020,LC,0.0,0.220121643997743,0.0881767577398821,-0.022493489641129
HHM,2017-2018,HM,0.0,-0.00469057880460055,0.05414860474362,0.0924749300175783
BHC,2020-2021,HC,1.0,0.4405324924632,-0.18420019193271,-0.324913958679648
D8,2020-2021,HC,1.0,0.0983746863127313,0.372703727790735,0.163424799814302
GHM,2019-2020,HM,0.0,0.342378304205651,-0.43710679638288,0.028099455242612
OHM,2018-2019,HM,0.0,0.198034883882665,-0.24139135033172,0.127424591514072
BHM,2020-2021,HM,0.0,0.251122803120232,-0.337958203326798,-0.229597512593478
NHM,2017-2018,HM,0.0,0.241007426338399,-0.154223490297312,0.124250187748432
GHM,2017-2018,HM,0.0,0.310009263619401,-0.14659813050182,0.213889343423759
DLC,2018-2019,LC,0.0,0.246734575522777,-0.106223547659405,-0.015152963103531
SHM,2017-2018,HM,0.0,0.0757698689643275,0.481056785630083,0.344545714640752
NLM,2017-2018,LM,0.0,0.0783512491977978,-0.28591178122067,0.43261463822973
SHM,2020-2021,HM,0.0,0.260743855553262,-0.136194990376782,0.031526467008045
MHM,2017-2018,HM,0.0,0.213685704308362,0.22593560318915,0.482171840846142
DHM,2018-2019,HM,0.0,0.348277240916789,0.22553801186048,-0.182616559954592
FHC,2018-2019,HC,1.0,0.384838404342444,0.27158719368934,0.273915309061137
D8,2019-2020,HC,1.0,0.559470881416592,-0.06666815641893,-0.348241175635253
FLM,2018-2019,LM,0.0,0.23782333741878,0.142295177436077,0.031588497986568
OHM,2020-2021,HM,0.0,0.259567952019345,-0.361822743723617,-0.067156632418731
GHM,2018-2019,HM,0.0,0.300138003680733,0.239381334708226,-0.3166015308628
TLC,2017-2018,LC,0.0,0.493335397594682,-0.10615328496418,-0.296103833214216
DLM,2020-2021,LM,0.0,0.166937057331975,0.120369725275079,0.165901063874972
FLC,2020-2021,LC,0.0,0.288001090579732,-0.254554088858087,-0.031672246218645
DLC,2018-2019,LC,0.0,0.0525340657239339,0.261976291176278,0.403352391797602
OLC,2019-2020,LC,0.0,0.27151461197262,0.155962004366234,0.211331699909977
FHM,2019-2020,HM,0.0,0.413951874730617,-0.0764210411874999,-0.211106619857869
AHC,2018-2019,HC,1.0,0.311183977679507,0.497209605659588,0.413749221122903
ALC,2017-2018,LC,0.0,0.350317159043344,-0.564556963899143,-0.112796406738863
OHC,2017-2018,HC,1.0,0.229667454130816,-0.463627053082692,-0.024798070971524
FLC,2020-2021,LC,0.0,0.328735906241737,-0.0851830481162399,0.0836805821258
FLC,2019-2020,LC,0.0,0.17580213573035,0.0124061278710599,-0.065258342227857
THM,2020-2021,HM,0.0,0.381724162403895,0.00512403266627004,-0.2431232908682
FHM,2018-2019,HM,0.0,0.243700773606967,-0.28180197245758,0.030382335581693
AHM,2017-2018,HM,0.0,0.23984998826187,0.05387702106151,-0.01485086586033
FLC,2017-2018,LC,0.0,0.217833530875458,-0.169882444729605,0.061804845324727
SLC,2018-2019,LC,0.0,0.231692901671095,0.160396885697778,0.08671206059627
GLC,2020-2021,LC,0.0,0.307955997591666,-0.162127784327726,-0.279752883433468
GHC,2017-2018,HC,1.0,0.551691299271167,0.07205142289815,-0.408664128881808
HHM,2020-2021,HM,0.0,0.196116929525766,0.097127161317408,0.120911856998182
ALC,2018-2019,LC,0.0,0.229185247133998,0.23305228755143,-0.126120074935121
MLM,2017-2018,LM,0.0,0.376865234794479,0.443935442722746,-0.118389920525773
SHM,2020-2021,HM,0.0,0.475118577582259,-0.2622802067177,-0.306244535272248
JLM,2019-2020,LM,0.0,0.289630931840093,0.331312869581617,-0.069220537969682
GHC,2019-2020,HC,1.0,0.432578624596538,-0.447445813285604,-0.369696926626521
OLM,2020-2021,LM,0.0,0.313356556079172,0.17143948626835,-0.038821685295591
HHM,2019-2020,HM,0.0,0.013648081818104,0.281873920124778,0.0576819535863872
GLC,2019-2020,LC,0.0,0.154348038342229,0.16892054256912,-0.036713946446629
HHM,2017-2018,HM,0.0,0.119496314316097,-0.00844116204799006,-0.120000203593125
SHM,2017-2018,HM,0.0,0.227994493336571,-0.00192393276782998,-0.182031606397272
OLM,2017-2018,LM,0.0,0.328917942018188,0.0871667094425601,-0.256218001026733
DHM,2020-2021,HM,0.0,0.498253394369482,-0.110044053696558,-0.192460358890765
MHC,2017-2018,HC,1.0,0.356419650418847,-0.109111966302402,-0.147228234000493
SLM,2019-2020,LM,0.0,0.147053901262245,0.14445331961308,-0.146750265894484
BHM,2017-2018,HM,0.0,0.395676701752211,0.343651126828459,0.100484120683814
TLC,2020-2021,LC,0.0,0.502469324036628,-0.421833781124065,-0.483764104749448
MLC,2018-2019,LC,0.0,0.370688578988497,-0.0901464971482341,-0.277697060074724
MLM,2019-2020,LM,0.0,0.468377743730557,0.025248948250878,-0.136018558091326
GHM,2019-2020,HM,0.0,0.18042409366936,-0.13507499618636,0.053225079545894
MHC,2017-2018,HC,1.0,-0.00118066855797483,0.234101789478826,0.225638614742081
HHM,2019-2020,HM,0.0,0.182789855906849,-0.18980906251245,0.256045131130608
SLM,2017-2018,LM,0.0,-0.00859525473629308,-0.387359410443346,0.195871791316887
AHC,2017-2018,HC,1.0,0.285698813317523,0.263576520717081,-0.148715289146781
NHC,2018-2019,HC,1.0,0.176448779808433,-0.337524302717094,0.092650984806484
MHM,2018-2019,HM,0.0,0.273143624783829,0.012061897939568,-0.106592267118079
B1,2020-2021,HC,1.0,0.864000227496563,-0.47642851354066,-0.235449203180329
AHC,2017-2018,HC,1.0,0.16232137415543,0.261274565324668,0.045774842361308
MHC,2018-2019,HC,1.0,0.0946923293769486,0.44300446085071,0.261816355550311
FLM,2018-2019,LM,0.0,0.105814702129041,0.187469778064567,-0.0823548430483308
ALC,2020-2021,LC,0.0,0.320669893609854,-0.465438980983798,-0.121966713555716
AHC,2018-2019,HC,1.0,0.037106293845001,0.136952995194384,0.118932594342769
BHC,2020-2021,HC,1.0,0.203134258559601,-0.0593379262281499,-0.089405557650646
NHM,2017-2018,HM,0.0,0.219445095440577,-0.673300761183475,-0.1543182991633
GLC,2018-2019,LC,0.0,0.16720647132279,-0.0805840200809159,-0.046888277107099
MHC,2020-2021,HC,1.0,0.248567451552331,0.023608748937511,-0.092686757983696
GLM,2019-2020,LM,0.0,0.259232301079314,0.0497837859738,-0.059531861696227
D10,2018-2019,HC,1.0,0.116336402017171,-0.056713361885222,0.421846081248015
TLM,2019-2020,LM,0.0,0.224342596705619,-0.10838411218037,0.058861637102407
SHC,2020-2021,HC,1.0,0.271854688750166,-0.21992843934178,-0.145160991715112
MHM,2017-2018,HM,0.0,0.432299303891077,0.0507596681385201,-0.014197904888983
JLC,2018-2019,LC,0.0,0.209815414148912,-0.0403118399533801,-0.088746694582152
MLM,2017-2018,LM,0.0,0.197974191651463,0.104671298496333,0.299141088220617
D1,2020-2021,HC,1.0,0.183790331585539,-0.19958324382472,0.01328526209514
D7,2020-2021,HC,1.0,0.315848432439575,-0.380141674387044,-0.311382527625367
D5,2017-2018,HC,1.0,0.138788742734157,0.10873283152096,0.106793117973295
TLM,2018-2019,LM,0.0,0.418093666749188,-0.46908784932186,-0.047164451625027
JLM,2017-2018,LM,0.0,0.386469669385014,-0.060836267906497,-0.318587987555961
D6,2017-2018,HC,1.0,0.505836788911815,-0.01918524872219,-0.202689116073253
NLM,2020-2021,LM,0.0,0.131696417451649,0.028029068306634,0.149417090236086
SLC,2018-2019,LC,0.0,0.250791002986491,0.176886614648386,-0.052559731442373
MHM,2020-2021,HM,0.0,0.169931397235215,-0.061681240719072,-0.031227626075678
TLM,2018-2019,LM,0.0,0.100532777722036,0.221258701264881,0.179575730216078
D4,2020-2021,HC,1.0,0.253757497764016,0.01456831182054,-0.182255267715968
AHC,2020-2021,HC,1.0,0.173059084004124,0.15063902116087,0.17020747061128
NLM,2020-2021,LM,0.0,0.263913577442442,0.24644572122304,0.054799309361854
D7,2020-2021,HC,1.0,0.28964443854987,-0.0261038548767099,-0.131679640061424
BHC,2018-2019,HC,1.0,0.399333194603041,-0.708348905363215,-0.161745016887949
DLC,2018-2019,LC,0.0,0.388014065469217,-0.062248455273863,-0.204139758662173
MLC,2017-2018,LC,0.0,0.0798738311445779,-0.02284142689933,0.0666541418841681
MLC,2020-2021,LC,0.0,0.534272928552651,-0.30567029531945,-0.411294563225907
FHC,2020-2021,HC,1.0,0.416712637603522,-0.147951097609618,-0.276896176594754
NLC,2017-2018,LC,0.0,0.184801439018849,0.060720827950519,0.168500415175037
D4,2018-2019,HC,1.0,0.214793468260692,0.14396165616051,0.070407311130604
BHC,2017-2018,HC,1.0,0.311695326788817,-0.17902909545427,-0.215591274220397
ALC,2019-2020,LC,0.0,0.193514700941059,0.10468832333092,-0.031178436192039
HLC,2018-2019,LC,0.0,0.20539485091643,-0.377521301085499,-0.061047171456906
THM,2017-2018,HM,0.0,0.317349804077669,-0.331181871530686,-0.065611838173905
D8,2020-2021,HC,1.0,0.201554590971393,0.179110911316049,-0.095109342165445
AHC,2019-2020,HC,1.0,0.0669267969971252,0.408975167774769,-0.0080891929549229
GLM,2018-2019,LM,0.0,0.25251774984738,0.48352141013975,0.089910010753668
NHC,2018-2019,HC,1.0,0.154320303939997,0.06962944016411,0.082414101676721
D9,2020-2021,HC,1.0,0.130081748698659,0.0181539958839101,0.233132993121634
MLM,2020-2021,LM,0.0,0.466878692200725,-0.13060698084916,0.084730493589946
JHM,2018-2019,HM,0.0,0.437139637233289,-0.03547119793047,-0.245292470880464
HLC,2018-2019,LC,0.0,0.389085034535988,-0.142919717192389,-0.195068631153793
JLM,2017-2018,LM,0.0,0.15818188710975,-0.08090466352573,0.227048417698663
BLC,2020-2021,LC,0.0,0.267040390137964,-0.34996050472018,-0.189910050031698
D9,2017-2018,HC,1.0,-0.0042643171900183,0.15308507776346,0.233479264752228
D8,2018-2019,HC,1.0,0.231413821941595,0.336688809347755,0.00417637543763902
SHC,2018-2019,HC,1.0,0.150228347304612,0.21648520145432,0.486241075358305
FHM,2018-2019,HM,0.0,0.490468384588817,0.09244913785765,-0.334399317735792
FHM,2017-2018,HM,0.0,0.242777506782811,0.24887250371977,0.362198400871232
GLC,2020-2021,LC,0.0,0.0386791845154089,0.473097984738825,0.0885740668297551
FHM,2018-2019,HM,0.0,0.163400216488377,0.121239627300644,0.312573802523531
GLC,2018-2019,LC,0.0,0.222798636348472,-0.17517496426858,0.15563072062094
HLC,2020-2021,LC,0.0,0.375486861350427,-0.032372705978729,-0.377412174046313
OHC,2019-2020,HC,1.0,0.445366664153762,0.507186555923521,-0.147966749680405
D9,2018-2019,HC,1.0,0.351731074817555,-0.13106621194865,-0.045755226589532
ALC,2020-2021,LC,0.0,0.0633438091387244,0.23087588630987,0.0832979554867796
SHC,2019-2020,HC,1.0,0.572038060058282,-0.15994881158547,-0.44288348683928
SLC,2018-2019,LC,0.0,0.213727355107372,-0.286557760756745,-0.072266121099347
BLM,2017-2018,LM,0.0,0.26227168662573,0.16941636442187,0.02236430854706
SHM,2017-2018,HM,0.0,0.159939913946175,-0.459669345624258,0.315323075032996
ALC,2018-2019,LC,0.0,0.0901457428726191,-0.08606016518268,0.321864156941837
D5,2017-2018,HC,1.0,0.406640012599231,-0.05679236641844,-0.137536571636267
MLM,2019-2020,LM,0.0,0.455871225733667,-0.674884061446282,-0.444596100706041
DLC,2018-2019,LC,0.0,0.536127792432986,-0.219929650040601,-0.222448075747343
BHC,2017-2018,HC,1.0,0.622348383310465,0.03450924527745,-0.01796096366722
NLC,2017-2018,LC,0.0,0.177550662690033,-0.26515718477646,0.162300286540841
D5,2019-2020,HC,1.0,0.249019190488657,0.34603804822708,-0.211212555649106
JHC,2019-2020,HC,1.0,0.207889391726962,-0.27105334988502,-0.136365497791835
