frecuencia_hz,sensibilidad_min_ft,sensibilidad_mediana_ft
1040.745,114394.76196506551,208700.17587018432
1041.245,113316.98051494274,196053.38996659807
1041.745,153256.05640914888,225621.26577339665
1042.245,79481.87913652153,180488.91094978945
1042.745,98926.51743935118,169633.67094701537
1043.245,126240.96943597804,191548.18493294757
1043.745,101307.84348765024,194124.45862919674
1044.245,117903.47731690369,208651.53930351243
1044.745,94619.36317378306,193070.56915126735
1045.245,100434.51027414703,201889.168657982
1045.745,109046.91660867477,187092.34891859675
1046.245,99780.50235123895,190220.6144033093
1046.745,115095.95933147748,174401.02924889495
1047.245,137388.79983978055,215942.50848346832
1047.745,106287.53550004704,180102.03555827017
1048.245,97818.2217770857,187862.14767094405
1048.745,78625.55161784914,161956.7538553492
1049.245,118840.61901716667,203496.6230890854
1049.745,137723.55065206034,281671.0711757412
1050.245,123523.16930033913,203062.77023455338
1050.745,125703.65153382008,189335.3869620887
1051.245,95593.81027731675,225275.4390668697
1051.745,104565.03713874999,181938.07201219024
1052.245,106197.54962936863,215618.7062268005
1052.745,100365.87186771476,213639.03156588867
1053.245,131877.20674158214,235740.54551650508
1053.745,139817.09524020646,194332.07019229507
1054.245,105870.33594936163,226659.76440394024
1054.745,102610.10146201082,210110.45476392197
1055.245,134229.53700132293,220388.0086406905
1055.745,103098.90619993069,210556.9658706066
1056.245,119603.55007844961,191719.44771938707
1056.745,106246.87532948727,180740.8739985514
1057.245,153423.57334037745,217478.1012801014
1057.745,124228.21206721623,187254.85674740296
1058.245,123295.81350697845,179597.1606034025
1058.745,131621.14937162344,187034.06602911605
1059.245,108987.15919145061,196468.79629523205
1059.745,116567.85907767303,229801.09241986676
1060.245,88574.33770349092,218506.24810620985
1060.745,100429.6644586199,211557.62921271712
1061.245,97075.01917840847,204901.34670595813
1061.745,122746.08711931497,182918.17756002786
1062.245,89472.48551290292,227555.6505512031
1062.745,101389.95957355619,174827.1714787655
1063.245,124472.76731201008,219901.36769112328
1063.745,156876.02769523632,242331.0832811021
1064.245,109190.22123069435,203823.99471579958
1064.745,122346.80378696106,207458.4834074397
1065.245,121752.52324211255,201851.9449516692
1065.745,113873.08892630287,185266.36901702292
1066.245,126015.15373023416,201512.18157176342
1066.745,96447.00193818497,201017.36603046776
1067.245,89763.96694017298,174402.21521932684
1067.745,66136.19727387326,182131.6002582754
1068.245,98508.85802982732,192889.46621077566
1068.745,125086.93442950513,203166.76513775543
1069.245,141578.79394164644,196872.65593025484
1069.745,143888.533765941,218329.79214566608
1070.245,159838.6727994364,235440.312458185
1070.745,172888.44185108828,240432.3714157935
1071.245,66983.3413636691,228033.0583506882
1071.745,93429.53106994214,208862.0097474067
1072.245,108339.40190214422,174601.9198470248
1072.745,137333.64808958306,193191.00969642604
1073.245,96268.88712964358,216783.24063452525
1073.745,78338.94877214865,194448.4641491847
1074.245,111291.66305771265,218522.09839234944
1074.745,137034.92970593684,221189.1199332333
1075.245,124286.7337304208,209291.25500906596
1075.745,94727.50894366544,222897.40418500724
1076.245,89670.21511577528,217757.88890250793
1076.745,109217.25464921838,218101.18199449882
1077.245,117465.95916978197,182391.97823703958
1077.745,127948.89198685283,210228.29804190178
1078.245,141301.15802712084,229981.3466145633
1078.745,162364.50056330283,238530.4254424626
1079.245,105433.21453797143,208045.52157956664
1079.745,115019.5669025641,192294.29476962477
1080.245,146422.29648817188,229771.52798234537
1080.745,137096.24272863963,205526.06232484797
1081.245,112304.50293980127,188183.57053075908
1081.745,134833.35383807204,250057.79325550864
1082.245,124367.01409081645,220158.40231654444
1082.745,113458.6487691737,227358.0299894594
1083.245,119804.8296349846,198949.4527348989
1083.745,129279.59385543076,204961.7992289182
1084.245,148242.59620674522,216275.44320921935
1084.745,82711.02102818714,194797.24858401832
1085.245,118474.54743161717,206008.7879401748
1085.745,126212.42416551127,193096.0672258694
1086.245,138041.10165001845,231731.92253452633
1086.745,116845.34914973704,207054.36702774095
1087.245,123274.80407505123,247815.90899441912
1087.745,98789.41213595579,193475.6691715034
1088.245,110240.01613931879,198642.8374438196
1088.745,79750.24986055153,180750.31429920526
1089.245,86938.62481789812,230652.22398241144
1089.745,155908.14317515012,230566.09541155954
1090.245,148388.6790249261,238497.46815841077
1090.745,109417.88864158049,239012.17472823788
1091.245,112698.29718919343,225205.78109696205
1091.745,95721.90650413597,223777.46230837057
1092.245,97103.62401895771,205663.64919471694
1092.745,124449.49190752847,203530.59642264343
1093.245,138124.78363377074,208854.20306798178
1093.745,128339.98318574988,231219.20836131115
1094.245,140560.39358188462,203605.91028888288
1094.745,147099.0910810828,198175.016129088
1095.245,132397.9152629191,218565.30117577175
1095.745,120807.3557585507,212556.5333361975
1096.245,99982.32610867625,212432.5222919445
1096.745,141327.7235106971,205420.759978188
1097.245,104698.27954663186,230628.62148394762
1097.745,111477.31259504016,224323.20062532843
1098.245,140118.67100687843,266315.58047314675
1098.745,131665.01248382853,205729.2837315861
1099.245,136262.14153709094,229978.18517232517
1099.745,118889.54315655855,239971.99825870112
1100.245,75320.54456806395,195001.6824603068
1100.745,153731.81183199034,234859.5285057989
1101.245,92563.91352407647,183337.42826398142
1101.745,101625.98658633055,212477.27617599373
1102.245,137297.1748393067,210705.50451713463
1102.745,146955.35681816234,227751.14649148018
1103.245,157921.4771376676,219488.87875348266
1103.745,117700.33817785962,202487.39187151642
1104.245,158161.6893000042,236317.126864255
1104.745,105349.52221212044,211114.94152417796
1105.245,164849.3203727825,228391.96426876617
1105.745,109145.19085066058,205635.4007806388
1106.245,82419.59429818377,214859.9850071827
1106.745,100050.60160965136,193584.49421072783
1107.245,164209.5352575334,226147.6979648769
1107.745,132204.6177643562,202860.1438115716
1108.245,96260.37599603957,226462.523655908
1108.745,103377.81179696452,209499.5000338143
1109.245,101793.57580112903,209368.03612339898
1109.745,126782.56008172824,223965.21004160025
1110.245,122166.82487257547,186148.7514235986
1110.745,121637.37200002471,226568.5999778594
1111.245,103375.3650382296,201575.20982738194
1111.745,108306.11233048022,209778.3034791346
1112.245,141743.06177174844,251903.6009658433
1112.745,136586.89219177247,223310.23745180818
1113.245,116323.2683624873,243220.50362611184
1113.745,111255.3372043115,211391.39198179528
1114.245,108305.00072313548,205627.96805558453
1114.745,153859.00424810982,229832.70171783125
1115.245,103997.92651856744,226185.48653605906
1115.745,120782.50125945325,247048.90659531124
1116.245,159447.32912083765,246032.01487350225
1116.745,149369.31531924807,233414.33763114415
1117.245,138584.4064709361,244836.5719691284
1117.745,178113.05593415376,224488.03635334218
1118.245,132399.3728998157,245723.69970596314
1118.745,89460.21927976662,195117.28142400837
1119.245,136945.02671992138,231061.89682867457
1119.745,106852.64359323515,225580.8411694509
1120.245,100270.72586762969,230630.38353705738
1120.745,140658.14334949147,229804.425445873
1121.245,106747.88587800709,206764.34563738716
1121.745,135872.05181453787,285968.94368496933
1122.245,123020.8682193897,219744.84956566422
1122.745,134508.64130451006,209895.2999735495
1123.245,154143.03955671043,239781.62653463875
1123.745,92671.25849513324,230566.47660006495
1124.245,150282.14989416546,230677.27838103857
1124.745,145588.32996907193,209453.84577057877
1125.245,163657.06211537472,244711.04571676522
1125.745,155067.55964970993,232840.334650592
1126.245,157560.72177075729,215424.0026329619
1126.745,159065.3694992565,231395.66906253347
1127.245,119216.5731980475,223862.72292545898
1127.745,171752.82692947684,234395.39612100687
1128.245,171447.71115587247,225505.97301301028
1128.745,126157.46158940358,233562.36785785167
1129.245,119716.8636673327,247378.35300207319
1129.745,80286.4499821296,238957.4722746379
1130.245,95563.9502520383,238348.4041592491
1130.745,153030.71394368255,219981.96893893107
1131.245,129734.1971258465,260081.89957231085
1131.745,98415.77116276143,243251.05409155152
1132.245,172832.4173092642,253237.644790362
1132.745,128969.5043506141,233133.0770658409
1133.245,143561.9525226394,235108.5379123093
1133.745,96240.47621196693,221517.94207317164
1134.245,110108.00860635859,221750.8397181956
1134.745,96899.22795062813,200329.47977445944
1135.245,124221.80882544052,257141.43355692615
1135.745,132705.97493786627,222964.69252614654
1136.245,178947.71239471383,264297.4641183169
1136.745,116224.2739929393,220557.80927028877
1137.245,116004.30663923298,252944.25963491172
1137.745,174197.66453444285,251235.665652094
1138.245,125324.94298984563,248675.1784629778
1138.745,66291.23523974876,201632.19858294254
1139.245,167467.70746494108,263701.3369074972
1139.745,191172.23356060046,254515.13214910362
1140.245,158189.35788621916,238806.58177000046
1140.745,142374.01998488925,196143.41993952368
1141.245,148837.96067390853,246692.371785481
1141.745,145871.60914631982,233165.6381804166
1142.245,147318.1799349736,228964.83352133876
1142.745,159516.38882288238,262786.7184797521
1143.245,163344.7571151049,249165.44880744256
1143.745,135285.34026584466,243684.89104566985
1144.245,161318.55445652368,253014.148029285
1144.745,169305.27223441922,239899.12998354304
1145.245,142133.6724628344,259429.59112990537
1145.745,152199.5242496915,256709.08595623623
1146.245,99092.08966763638,226788.39113080892
1146.745,117112.09835915938,211250.08711033425
1147.245,133298.9682759584,226284.69184316014
1147.745,127146.80579534832,242565.43132672564
1148.245,170238.6974100853,226627.71672987984
1148.745,159446.9707288292,273995.0888468567
1149.245,152137.47062631184,241603.5711812855
1149.745,180639.19001079557,343627.53891163436
1150.245,153336.8189148438,224131.24200731236
1150.745,134967.3244788316,216214.44420589184
1151.245,155320.73362160666,238667.7403534595
1151.745,131757.83193280126,223764.74442526023
1152.245,136384.83618979517,248842.7654102465
1152.745,135340.27516974558,233657.8774936148
1153.245,131338.68790428332,308282.6001886277
1153.745,151170.2722762561,241956.12104584716
1154.245,124320.1071187989,222522.14133830066
1154.745,154722.78583052458,246236.90268272004
1155.245,139758.84092928603,240474.5869976371
1155.745,138427.90658442545,264477.6899945892
1156.245,155095.31565870615,226897.6972167483
1156.745,137455.0912128407,227157.48623174743
1157.245,137838.7225521944,255669.52785995998
1157.745,155060.98158752595,274661.5388068423
1158.245,155189.23234646732,226580.6346291114
1158.745,144961.20937804517,217072.7477966549
1159.245,152704.54003611513,225917.47362605084
1159.745,158374.70531611392,274611.190376195
1160.245,66668.94624851075,239257.48651433835
1160.745,129230.1189006134,244746.2587508053
1161.245,171521.73183937796,258196.0796130062
1161.745,165823.13797033887,270105.51451780373
1162.245,153303.92045202196,259575.47463771803
1162.745,112680.19833592606,238616.77139733447
1163.245,145091.93849475245,250901.24376906847
1163.745,160148.88949372186,235660.70606002462
1164.245,156636.90228366575,231330.4363585973
1164.745,109777.4301097823,234122.4412791332
1165.245,180899.67699319855,263550.4555560816
1165.745,122251.84688051585,220041.24616470415
1166.245,138287.70131136378,249220.89989285212
1166.745,173670.4039439854,222933.12432077763
1167.245,153799.05694901862,239001.81915595022
1167.745,170469.66894586038,263405.8137023938
1168.245,183103.28032664317,273965.4366143332
1168.745,173783.72580275426,265885.0181864898
1169.245,153572.2311842663,231163.7291963145
1169.745,159881.79234290548,256984.9575172086
1170.245,168327.63632863646,266081.9572029422
1170.745,199380.63404371703,271055.8005721723
1171.245,148390.01125794882,250290.42855180474
1171.745,142611.52445128871,242337.09159307188
1172.245,187084.8793285967,249499.01255503515
1172.745,146444.20211658019,253106.17480122237
1173.245,141102.3036672006,255456.52876281165
1173.745,134479.48402013903,277868.76378294325
1174.245,132704.5035170187,240129.63822362502
1174.745,158739.32696036025,277525.06749551237
1175.245,102466.54482298002,247814.05942812836
1175.745,137015.38323311805,240197.06562371133
1176.245,131311.8349988791,252475.4043724039
1176.745,118804.79440437783,255042.31108887936
1177.245,127170.43018290495,259077.45182954293
1177.745,176715.75943755134,249233.39144720888
1178.245,180416.28674918626,239443.4984831214
1178.745,174561.41374643162,267894.0016494959
1179.245,157118.08670242145,264387.4126087633
1179.745,174159.83750447698,261745.64922567294
1180.245,161127.6193322531,253990.63322636412
1180.745,123619.01892196125,266655.3655674573
1181.245,185240.9790340459,265727.35016207176
1181.745,198784.45825027485,279343.2574623398
1182.245,136328.29118852064,263377.60268932144
1182.745,201121.8233276722,280906.8486887346
1183.245,158353.5735402868,241778.48847207706
1183.745,141758.3383121778,246054.22227560997
1184.245,130689.39872512776,258164.1515670724
1184.745,118556.91001467346,195622.8468242339
1185.245,147399.5897282316,287110.3093401075
1185.745,157937.224358376,263432.26679686084
1186.245,103102.77417791315,259122.8737698203
1186.745,129181.73625436725,279792.6599074615
1187.245,137571.0403651985,270910.08450096264
1187.745,149852.01456727277,237624.85201063898
1188.245,120558.76679618261,266899.6656089132
1188.745,165349.4158389877,270398.3385152713
1189.245,173957.8026699053,279255.26014139643
1189.745,137812.3929916852,205628.63783973432
1190.245,159835.3781495568,276521.3053692137
1190.745,166562.85812484732,250923.6268158853
1191.245,118354.30425563619,240122.88669479673
1191.745,210541.897669595,270659.43553301005
1192.245,173719.91735151422,276554.6852280518
1192.745,148329.9116126897,216304.0106248833
1193.245,168840.25855241084,262676.92464267474
1193.745,176896.48433506672,288048.5107073608
1194.245,125948.70252178486,266333.57871900394
1194.745,135941.83764935145,254394.6512453119
1195.245,132124.92890689094,247586.06882760956
1195.745,176036.507491202,274279.8946974748
1196.245,134169.3253716153,268932.372450617
1196.745,160286.91992437688,255048.9272866406
1197.245,115584.8407559769,242590.12123650004
1197.745,175741.51356625822,258197.39395850076
1198.245,178604.60473996378,241245.89920570777
1198.745,140971.14831887503,262869.71304395556
1199.245,180606.66776603708,263758.7835146232
1199.745,181254.91050237184,282423.6783251193
1200.0,298945.83007800777,298945.83007800777
