organo,tecnologia,sexo,horas_sueno,edad_biol_gap,gap_ci_inferior,gap_ci_superior
Endocrine,Prot,male,5.21212121212121,0.427848840134489,0.424281530427245,0.431416149841732
Endocrine,Prot,male,5.27272727272727,0.426948254895751,0.423481937864658,0.430414571926844
Endocrine,Prot,male,5.33333333333333,0.426081068094946,0.422701840911731,0.42946029527816
Endocrine,Prot,male,5.39393939393939,0.42524887013388,0.421946799367389,0.42855094090037
Endocrine,Prot,male,5.45454545454546,0.424453251414359,0.421222470460158,0.42768403236856
Endocrine,Prot,male,5.51515151515152,0.423695795728026,0.420534400707301,0.426857190748751
Endocrine,Prot,male,5.57575757575758,0.422977287036757,0.419886528942665,0.426068045130849
Endocrine,Prot,male,5.63636363636364,0.422296955914036,0.419279657752962,0.425314254075111
Endocrine,Prot,male,5.6969696969697,0.421653854458938,0.418713606087502,0.424594102830374
Endocrine,Prot,male,5.75757575757576,0.421047034770536,0.418187589756781,0.423906479784291
Endocrine,Prot,male,5.81818181818182,0.420475548947904,0.417700310818944,0.423250787076863
Endocrine,Prot,male,5.87878787878788,0.419938449090115,0.417250037292294,0.422626860887935
Endocrine,Prot,male,5.93939393939394,0.419434787296243,0.416834675235574,0.422034899356912
Endocrine,Prot,male,6.0,0.418963615665362,0.416451837280191,0.421475394050534
Endocrine,Prot,male,6.06060606060606,0.418523986296547,0.416098913123248,0.420949059469845
Endocrine,Prot,male,6.12121212121212,0.418114951288869,0.415773148295737,0.420456754282001
Endocrine,Prot,male,6.18181818181818,0.417735562741404,0.415471737339262,0.419999388143547
Endocrine,Prot,male,6.24242424242424,0.417384872753225,0.415191935655625,0.419577809850826
Endocrine,Prot,male,6.3030303030303,0.417061933423406,0.414931189962604,0.419192676884208
Endocrine,Prot,male,6.36363636363636,0.416765796851021,0.414687280272058,0.418844313429984
Endocrine,Prot,male,6.42424242424242,0.416495515135142,0.414458457801211,0.418532572469073
Endocrine,Prot,male,6.48484848484848,0.416250140374845,0.414243556350383,0.418256724399307
Endocrine,Prot,male,6.54545454545454,0.416028724669203,0.414042053591112,0.418015395747294
Endocrine,Prot,male,6.6060606060606,0.415830320117289,0.413854066053574,0.417806574181004
Endocrine,Prot,male,6.66666666666667,0.415653978818177,0.413680275817896,0.417627681818459
Endocrine,Prot,male,6.72727272727273,0.415498752870942,0.413521802128999,0.417475703612885
Endocrine,Prot,male,6.78787878787879,0.415363694374657,0.413380040610659,0.417347348138654
Endocrine,Prot,male,6.84848484848485,0.415247855428395,0.413256493075996,0.417239217780793
Endocrine,Prot,male,6.90909090909091,0.41515028813123,0.41315260356825,0.41714797269421
Endocrine,Prot,male,6.96969696969697,0.415070044582237,0.413069605410025,0.417070483754449
Endocrine,Prot,male,7.03030303030303,0.415006195981685,0.413008356419914,0.417004035543456
Endocrine,Prot,male,7.09090909090909,0.414958252857381,0.412968811280821,0.41694769443394
Endocrine,Prot,male,7.15151515151515,0.414926165064662,0.412949954188365,0.416902375940959
Endocrine,Prot,male,7.21212121212121,0.414909901560066,0.4129502763118,0.416869526808331
Endocrine,Prot,male,7.27272727272727,0.414909431300127,0.412967921214722,0.416850941385533
Endocrine,Prot,male,7.33333333333333,0.414924723241384,0.413000806178325,0.416848640304443
Endocrine,Prot,male,7.3939393939394,0.414955746340371,0.413046747900826,0.416864744779916
Endocrine,Prot,male,7.45454545454546,0.415002469553625,0.413103599378853,0.416901339728396
Endocrine,Prot,male,7.51515151515152,0.415064861837681,0.413169397313785,0.416960326361577
Endocrine,Prot,male,7.57575757575758,0.415142892149077,0.413242510335481,0.417043273962673
Endocrine,Prot,male,7.63636363636364,0.415236529444348,0.413321770157311,0.417151288731384
Endocrine,Prot,male,7.6969696969697,0.41534574268003,0.413406564228093,0.417284921131968
Endocrine,Prot,male,7.75757575757576,0.41547050081266,0.413496872480589,0.41744412914473
Endocrine,Prot,male,7.81818181818182,0.415610772798773,0.413593241955135,0.417628303642411
Endocrine,Prot,male,7.87878787878788,0.415766527594907,0.413696706922128,0.417836348267685
Endocrine,Prot,male,7.93939393939394,0.415937734157596,0.413808672614759,0.418066795700433
Endocrine,Prot,male,8.0,0.416124361443378,0.41393078402158,0.418317938865175
Endocrine,Prot,male,8.06060606060606,0.416326378408788,0.414064797665072,0.418587959152504
Endocrine,Prot,male,8.12121212121212,0.416543754010362,0.414212467073695,0.418875040947029
Endocrine,Prot,male,8.18181818181818,0.416776457204637,0.414375445240281,0.419177469168993
Endocrine,Prot,male,8.24242424242424,0.417024456948149,0.414555201859975,0.419493712036323
Endocrine,Prot,male,8.3030303030303,0.417287722197434,0.414752950056746,0.419822494338122
Endocrine,Prot,male,8.36363636363636,0.417566221909028,0.414969576181229,0.420162867636826
Endocrine,Prot,male,8.42424242424243,0.417859925039467,0.415205566409152,0.420514283669782
Endocrine,Prot,male,8.48484848484848,0.418168800545287,0.41546092482069,0.420876676269885
Endocrine,Prot,male,8.54545454545455,0.41849277657267,0.415734936787754,0.421250616357585
Endocrine,Prot,male,8.6060606060606,0.418831426066547,0.416025046937954,0.421637805195139
Endocrine,Prot,male,8.66666666666667,0.419184139080997,0.416327655878688,0.422040622283306
Endocrine,Prot,male,8.72727272727273,0.419550304158604,0.416638914206927,0.42246169411028
Endocrine,Prot,male,8.78787878787879,0.419929309841952,0.416954869007131,0.422903750676773
Endocrine,Prot,male,8.84848484848485,0.420320544673624,0.41727162340994,0.423369465937308
Endocrine,Prot,male,8.90909090909091,0.420723397196205,0.417585506072529,0.423861288319881
Endocrine,Prot,male,8.96969696969697,0.421137255952278,0.417893233571851,0.424381278332705
Endocrine,Prot,male,9.03030303030303,0.421561509484427,0.418192044443581,0.424930974525273
Endocrine,Prot,male,9.09090909090909,0.421995546335235,0.418479785897618,0.425511306772852
Endocrine,Prot,male,9.15151515151515,0.422438755047287,0.418754942942675,0.426122567151899
Endocrine,Prot,male,9.21212121212121,0.422890524163166,0.419016611573502,0.42676443675283
Endocrine,Prot,male,9.27272727272727,0.423350242225456,0.419264428205151,0.42743605624576
Endocrine,Prot,male,9.33333333333333,0.42381729777674,0.419498473205123,0.428136122348358
Endocrine,Prot,male,9.3939393939394,0.424291079359603,0.419719166404749,0.428862992314457
Endocrine,Prot,male,9.45454545454546,0.424770975516629,0.419927168471887,0.429614782561371
Endocrine,Prot,male,9.51515151515152,0.4252563747904,0.420123296491697,0.430389453089104
Endocrine,Prot,male,9.57575757575758,0.425746665723502,0.420308457049628,0.431184874397376
Endocrine,Prot,male,9.63636363636364,0.426241236858516,0.420483596533684,0.431998877183349
Endocrine,Prot,male,9.6969696969697,0.426739476738029,0.420649666386842,0.432829287089215
Endocrine,Prot,male,9.75757575757576,0.427240773904622,0.420807600293258,0.433673947515985
Endocrine,Prot,male,9.81818181818182,0.42774451690088,0.420958300308207,0.434530733493554
Endocrine,Prot,male,9.87878787878788,0.428250094269387,0.421102629351283,0.435397559187491
Endocrine,Prot,male,9.93939393939394,0.428756894552727,0.421241408016223,0.43627238108923
Endocrine,Prot,male,10.0,0.429264306293482,0.421375414166357,0.437153198420607
Eye,Prot,female,4.0,0.387218399289235,0.385581933045133,0.388854865533336
Eye,Prot,female,4.06060606060606,0.387268648198429,0.385660656266077,0.388876640130781
Eye,Prot,female,4.12121212121212,0.387318897430913,0.385739229904022,0.388898564957803
Eye,Prot,female,4.18181818181818,0.387369147309976,0.385817642834781,0.388920651785171
Eye,Prot,female,4.24242424242424,0.387419398158909,0.385895884203923,0.388942912113895
Eye,Prot,female,4.3030303030303,0.387469650301,0.385973943449886,0.388965357152115
Eye,Prot,female,4.36363636363636,0.387519904059541,0.386051810324043,0.388987997795038
Eye,Prot,female,4.42424242424242,0.387570159757819,0.386129474907166,0.389010844608472
Eye,Prot,female,4.48484848484848,0.387620417719126,0.386206927621684,0.389033907816568
Eye,Prot,female,4.54545454545454,0.38767067826675,0.386284159238997,0.389057197294504
Eye,Prot,female,4.60606060606061,0.387720941723982,0.386361160881067,0.389080722566898
Eye,Prot,female,4.66666666666667,0.387771208414112,0.386437924015351,0.389104492812873
Eye,Prot,female,4.72727272727273,0.387821478660428,0.386514440442061,0.389128516878796
Eye,Prot,female,4.78787878787879,0.387871752786221,0.386590702272598,0.389152803299844
Eye,Prot,female,4.84848484848485,0.387922031114781,0.386666701897867,0.389177360331695
Eye,Prot,female,4.90909090909091,0.387972313969396,0.386742431945023,0.38920219599377
Eye,Prot,female,4.96969696969697,0.388022601673358,0.386817885221056,0.38922731812566
Eye,Prot,female,5.03030303030303,0.388072894549955,0.386893054641418,0.389252734458492
Eye,Prot,female,5.09090909090909,0.388123192922478,0.38696793314172,0.389278452703237
Eye,Prot,female,5.15151515151515,0.388173497114216,0.387042513570313,0.389304480658119
Eye,Prot,female,5.21212121212121,0.388223807448459,0.387116788559365,0.389330826337552
Eye,Prot,female,5.27272727272727,0.388274124248496,0.387190750371784,0.389357498125208
Eye,Prot,female,5.33333333333333,0.388324447837617,0.387264390721149,0.389384504954086
Eye,Prot,female,5.39393939393939,0.388374778539113,0.387337700561555,0.389411856516671
Eye,Prot,female,5.45454545454546,0.388425116676272,0.38741066984407,0.389439563508475
Eye,Prot,female,5.51515151515152,0.388475462569358,0.387483287223709,0.389467637915008
Eye,Prot,female,5.57575757575758,0.388525816172438,0.387555538191156,0.389496094153719
Eye,Prot,female,5.63636363636364,0.388576176728365,0.387627403145804,0.389524950310927
Eye,Prot,female,5.6969696969697,0.388626543398283,0.387698859855056,0.389554226941511
Eye,Prot,female,5.75757575757576,0.388676915343334,0.387769883869828,0.389583946816841
Eye,Prot,female,5.81818181818182,0.38872729172466,0.38784044861694,0.389614134832381
Eye,Prot,female,5.87878787878788,0.388777671703404,0.387910525501571,0.389644817905236
Eye,Prot,female,5.93939393939394,0.388828054440706,0.387980084022538,0.389676024858873
Eye,Prot,female,6.0,0.38887843909771,0.38804909190348,0.389707786291939
Eye,Prot,female,6.06060606060606,0.388928824835557,0.388117515243263,0.389740134427851
Eye,Prot,female,6.12121212121212,0.38897921081539,0.388185318689061,0.389773102941718
Eye,Prot,female,6.18181818181818,0.38902959619835,0.388252465635527,0.389806726761174
Eye,Prot,female,6.24242424242424,0.389079980145581,0.38831891845318,0.389841041837982
Eye,Prot,female,6.3030303030303,0.389130361818224,0.388384638748564,0.389876084887884
Eye,Prot,female,6.36363636363636,0.389180740377421,0.388449587657797,0.389911893097046
Eye,Prot,female,6.42424242424242,0.389231114984315,0.388513726173701,0.389948503794929
Eye,Prot,female,6.48484848484848,0.389281484800047,0.388577015504915,0.38998595409518
Eye,Prot,female,6.54545454545454,0.389331848985761,0.388639417462992,0.390024280508529
Eye,Prot,female,6.6060606060606,0.389382206702597,0.388700894870812,0.390063518534382
Eye,Prot,female,6.66666666666667,0.389432557111698,0.388761411982542,0.390103702240854
Eye,Prot,female,6.72727272727273,0.389482899374206,0.388820934902334,0.390144863846078
Eye,Prot,female,6.78787878787879,0.389533232651264,0.38887943198595,0.390187033316579
Eye,Prot,female,6.84848484848485,0.389583556104013,0.388936874207196,0.390230238000831
Eye,Prot,female,6.90909090909091,0.389633868893597,0.38899323546957,0.390274502317623
Eye,Prot,female,6.96969696969697,0.389684170181155,0.389048492843333,0.390319847518978
Eye,Prot,female,7.03030303030303,0.389734459182585,0.389102626646158,0.390366291719013
Eye,Prot,female,7.09090909090909,0.3897847363731,0.389155619095145,0.390413853651055
Eye,Prot,female,7.15151515151515,0.38983500348723,0.389207454543263,0.390462552431198
Eye,Prot,female,7.21212121212121,0.389885262314262,0.389258121555612,0.390512403072912
Eye,Prot,female,7.27272727272727,0.38993551464348,0.389307613654987,0.390563415631973
Eye,Prot,female,7.33333333333333,0.389985762264168,0.389355929840765,0.390615594687571
Eye,Prot,female,7.3939393939394,0.390036006965612,0.389403074919896,0.390668939011328
Eye,Prot,female,7.45454545454546,0.390086250537096,0.389449059638017,0.390723441436176
Eye,Prot,female,7.51515151515152,0.390136494767906,0.389493900610895,0.390779088924916
Eye,Prot,female,7.57575757575758,0.390186741447325,0.389537620068224,0.390835862826425
Eye,Prot,female,7.63636363636364,0.390236992364639,0.389580245432167,0.390893739297111
Eye,Prot,female,7.6969696969697,0.390287249309132,0.38962180876074,0.390952689857525
Eye,Prot,female,7.75757575757576,0.39033751407009,0.389662346090794,0.391012682049386
Eye,Prot,female,7.81818181818182,0.390387788436797,0.389701896716656,0.391073680156938
Eye,Prot,female,7.87878787878788,0.390438074198538,0.389740502438931,0.391135645958145
Eye,Prot,female,7.93939393939394,0.390488373144598,0.389778206814109,0.391198539475086
Eye,Prot,female,8.0,0.390538687064261,0.389815054430208,0.391262319698314
Eye,Prot,female,8.06060606060606,0.390589017746812,0.389851090227584,0.391326945266041
Eye,Prot,female,8.12121212121212,0.390639366981537,0.389886358877956,0.391392375085118
Eye,Prot,female,8.18181818181818,0.39068973655772,0.389920904229029,0.391458568886411
Eye,Prot,female,8.24242424242424,0.390740128264645,0.389954768817378,0.391525487711912
Eye,Prot,female,8.3030303030303,0.390790543891598,0.389987993448464,0.391593094334732
Eye,Prot,female,8.36363636363636,0.390840985227864,0.390020616839912,0.391661353615815
Eye,Prot,female,8.42424242424243,0.390891454062726,0.390052675322397,0.391730232803055
Eye,Prot,female,8.48484848484848,0.390941952185471,0.390084202591456,0.391799701779486
Eye,Prot,female,8.54545454545455,0.390992481170015,0.39011522905415,0.39186973328588
Eye,Prot,female,8.6060606060606,0.391043040715783,0.390145778400339,0.391940303031226
Eye,Prot,female,8.66666666666667,0.391093629557035,0.390175870071745,0.392011389042324
Eye,Prot,female,8.72727272727273,0.391144246420053,0.390205521688658,0.392082971151449
Eye,Prot,female,8.78787878787879,0.391194890031123,0.390234749371747,0.392155030690499
Eye,Prot,female,8.84848484848485,0.391245559116526,0.390263568013362,0.392227550219689
Eye,Prot,female,8.90909090909091,0.391296252402546,0.390291991516848,0.392300513288243
Eye,Prot,female,8.96969696969697,0.391346968615466,0.390320033005741,0.392373904225191
Eye,Prot,female,9.03030303030303,0.39139770648157,0.39034770500499,0.39244770795815
Eye,Prot,female,9.09090909090909,0.391448464727141,0.390375019596482,0.392521909857801
Eye,Prot,female,9.15151515151515,0.391499242078463,0.390401988551154,0.392596495605772
Eye,Prot,female,9.21212121212121,0.391550037261818,0.390428623439959,0.392671451083676
Eye,Prot,female,9.27272727272727,0.39160084900349,0.390454935725854,0.392746762281126
Eye,Prot,female,9.33333333333333,0.391651676029762,0.390480936838845,0.392822415220678
Eye,Prot,female,9.3939393939394,0.391702517066917,0.390506638236023,0.392898395897812
Eye,Prot,female,9.45454545454546,0.39175337084124,0.390532051448327,0.392974690234153
Eye,Prot,female,9.51515151515152,0.391804236079013,0.390557188115666,0.393051284042359
Eye,Prot,female,9.57575757575758,0.391855111506519,0.390582060011858,0.39312816300118
Eye,Prot,female,9.63636363636364,0.391905995850042,0.390606679060694,0.39320531263939
Eye,Prot,female,9.6969696969697,0.391956887835865,0.390631057344322,0.393282718327409
Eye,Prot,female,9.75757575757576,0.392007786190272,0.390655207104991,0.393360365275552
Eye,Prot,female,9.81818181818182,0.392058689639545,0.390679140741099,0.393438238537991
Eye,Prot,female,9.87878787878788,0.392109596909968,0.39070287079834,0.393516323021597
Eye,Prot,female,9.93939393939394,0.392160506727825,0.390726409956699,0.393594603498951
Eye,Prot,female,10.0,0.392211417819399,0.390749771013894,0.393673064624903
Eye,Prot,male,4.0,0.38530373321663,0.381325395750081,0.389282070683179
Eye,Prot,male,4.06060606060606,0.385148891423051,0.381340345960159,0.388957436885943
Eye,Prot,male,4.12121212121212,0.384994470937576,0.381353635524346,0.388635306350806
Eye,Prot,male,4.18181818181818,0.384840893068308,0.381365171180345,0.38831661495627
Eye,Prot,male,4.24242424242424,0.384688579123351,0.381374850921967,0.388002307324734
Eye,Prot,male,4.3030303030303,0.384537950410808,0.381382564999388,0.387693335822228
Eye,Prot,male,4.36363636363636,0.384389428238784,0.381388197678217,0.387390658799351
Eye,Prot,male,4.42424242424242,0.384243433915382,0.381391630057864,0.387095237772899
Eye,Prot,male,4.48484848484848,0.384100388748705,0.381392744325899,0.386808033171511
Eye,Prot,male,4.54545454545454,0.383960714046857,0.381391429899839,0.386529998193876
Eye,Prot,male,4.60606060606061,0.383824831117943,0.381387591964231,0.386262070271654
Eye,Prot,male,4.66666666666667,0.383693161270064,0.38138116292037,0.386005159619759
Eye,Prot,male,4.72727272727273,0.383566125811327,0.381372117187289,0.385760134435364
Eye,Prot,male,4.78787878787879,0.383444146049832,0.381360489573899,0.385527802525766
Eye,Prot,male,4.84848484848485,0.383327643293686,0.381346397031971,0.385308889555401
Eye,Prot,male,4.90909090909091,0.38321703885099,0.381330062970268,0.385104014731712
Eye,Prot,male,4.96969696969697,0.383112754029849,0.381311842491855,0.384913665567844
Eye,Prot,male,5.03030303030303,0.383015210138367,0.381292246034073,0.384738174242662
Eye,Prot,male,5.09090909090909,0.382924828484647,0.381271958175718,0.384577698793576
Eye,Prot,male,5.15151515151515,0.382842030376792,0.381251848126986,0.384432212626599
Eye,Prot,male,5.21212121212121,0.382767237122907,0.381232968889105,0.38430150535671
Eye,Prot,male,5.27272727272727,0.382700870031095,0.381216543323829,0.384185196738362
Eye,Prot,male,5.33333333333333,0.38264335040946,0.381203937171667,0.384082763647253
Eye,Prot,male,5.39393939393939,0.382595099566105,0.38119662089779,0.38399357823442
Eye,Prot,male,5.45454545454546,0.382556538809134,0.381196123538598,0.383916954079671
Eye,Prot,male,5.51515151515152,0.382528087070907,0.381203978480423,0.383852195661391
Eye,Prot,male,5.57575757575758,0.382509875818775,0.381221234253646,0.383798517383903
Eye,Prot,male,5.63636363636364,0.382501478220278,0.381247948135527,0.38375500830503
Eye,Prot,male,5.6969696969697,0.382502403297874,0.381283890420168,0.38372091617558
Eye,Prot,male,5.75757575757576,0.382512160074018,0.381328659726025,0.383695660422011
Eye,Prot,male,5.81818181818182,0.382530257571167,0.381381705007205,0.383678810135129
Eye,Prot,male,5.87878787878788,0.382556204811777,0.381442347533171,0.383670062090383
Eye,Prot,male,5.93939393939394,0.382589510818304,0.381509803005818,0.383669218630791
Eye,Prot,male,6.0,0.382629684613205,0.381583204438665,0.383676164787745
Eye,Prot,male,6.06060606060606,0.382676235218937,0.38166162668159,0.383690843756283
Eye,Prot,male,6.12121212121212,0.382728671657954,0.381744113490506,0.383713229825402
Eye,Prot,male,6.18181818181818,0.382786502952714,0.381829707741776,0.383743298163653
Eye,Prot,male,6.24242424242424,0.382849238125674,0.381917484706137,0.383780991545211
Eye,Prot,male,6.3030303030303,0.382916386199289,0.382006587224119,0.383826185174458
Eye,Prot,male,6.36363636363636,0.382987456196015,0.382096260313272,0.383878652078758
Eye,Prot,male,6.42424242424242,0.383061957138309,0.382185881539652,0.383938032736967
Eye,Prot,male,6.48484848484848,0.383139398048628,0.382274982903131,0.384003813194126
Eye,Prot,male,6.54545454545454,0.383219287949428,0.382363260459182,0.384075315439673
Eye,Prot,male,6.6060606060606,0.383301135863164,0.382450569521866,0.384151702204462
Eye,Prot,male,6.66666666666667,0.383384450812294,0.382536905638513,0.384231995986075
Eye,Prot,male,6.72727272727273,0.383468741819273,0.382622373783154,0.384315109855392
Eye,Prot,male,6.78787878787879,0.383553517906559,0.382707149580024,0.384399886233093
Eye,Prot,male,6.84848484848485,0.383638288096606,0.382791436444051,0.384485139749161
Eye,Prot,male,6.90909090909091,0.383722561411872,0.382875421446033,0.384569701377711
Eye,Prot,male,6.96969696969697,0.383805846874813,0.382959230953155,0.384652462796471
Eye,Prot,male,7.03030303030303,0.383887665729421,0.383042886745535,0.384732444713306
Eye,Prot,male,7.09090909090909,0.383967820314985,0.383126293750924,0.384809346879046
Eye,Prot,male,7.15151515151515,0.384046394066097,0.383209222559731,0.384883565572464
Eye,Prot,male,7.21212121212121,0.384123482638884,0.383291307974874,0.384955657302895
Eye,Prot,male,7.27272727272727,0.384199181689471,0.383372088616295,0.385026274762647
Eye,Prot,male,7.33333333333333,0.384273586873984,0.383451046260558,0.38509612748741
Eye,Prot,male,7.3939393939394,0.384346793848548,0.383527645223128,0.385165942473969
Eye,Prot,male,7.45454545454546,0.384418898269291,0.383601372486302,0.385236424052279
Eye,Prot,male,7.51515151515152,0.384489995792337,0.383671777657247,0.385308213927426
Eye,Prot,male,7.57575757575758,0.384560182073812,0.383738510209392,0.385381853938232
Eye,Prot,male,7.63636363636364,0.384629552769843,0.383801350293194,0.385457755246492
Eye,Prot,male,7.6969696969697,0.384698203536555,0.383860229210313,0.385536177862798
Eye,Prot,male,7.75757575757576,0.384766230030075,0.3839152366883,0.38561722337185
Eye,Prot,male,7.81818181818182,0.384833727906528,0.383966614138842,0.385700841674213
Eye,Prot,male,7.87878787878788,0.384900792822039,0.384014735432724,0.385786850211355
Eye,Prot,male,7.93939393939394,0.384967520432736,0.384060078545613,0.385874962319859
Eye,Prot,male,8.0,0.385034006394743,0.384103192176633,0.385964820612854
Eye,Prot,male,8.06060606060606,0.385100346364188,0.384144661079404,0.386056031648971
Eye,Prot,male,8.12121212121212,0.385166635997194,0.38418507274602,0.386148199248369
Eye,Prot,male,8.18181818181818,0.38523297094989,0.384224986754687,0.386240955145093
Eye,Prot,male,8.24242424242424,0.3852994468784,0.384264906930469,0.38633398682633
Eye,Prot,male,8.3030303030303,0.38536615943885,0.384305255673003,0.386427063204697
Eye,Prot,male,8.36363636363636,0.385433204287366,0.384346349405402,0.38652005916933
Eye,Prot,male,8.42424242424243,0.385500677080074,0.384388374042693,0.386612980117456
Eye,Prot,male,8.48484848484848,0.385568673473101,0.384431359607807,0.386705987338394
Eye,Prot,male,8.54545454545455,0.385637280569561,0.384475114159815,0.386799446979306
Eye,Prot,male,8.6060606060606,0.385706511029704,0.384518921036342,0.386894101023065
Eye,Prot,male,8.66666666666667,0.385776339183622,0.38456178220811,0.386990896159133
Eye,Prot,male,8.72727272727273,0.385846739044629,0.384602652915306,0.387090825173952
Eye,Prot,male,8.78787878787879,0.385917684626039,0.3846404904691,0.387194878782979
Eye,Prot,male,8.84848484848485,0.385989149941167,0.384674301838811,0.387303998043523
Eye,Prot,male,8.90909090909091,0.386061109003327,0.384703188588186,0.387419029418468
Eye,Prot,male,8.96969696969697,0.386133535825832,0.384726385227593,0.387540686424072
Eye,Prot,male,9.03030303030303,0.386206404421997,0.384743287188572,0.387669521655423
Eye,Prot,male,9.09090909090909,0.386279688805137,0.384753465895597,0.387805911714676
Eye,Prot,male,9.15151515151515,0.386353362988564,0.384756670414467,0.387950055562661
Eye,Prot,male,9.21212121212121,0.386427400985594,0.384752817236455,0.388101984734732
Eye,Prot,male,9.27272727272727,0.38650177680954,0.384741971282103,0.388261582336976
Eye,Prot,male,9.33333333333333,0.386576464473716,0.384724321842876,0.388428607104556
Eye,Prot,male,9.3939393939394,0.386651437991437,0.384700156957418,0.388602719025455
Eye,Prot,male,9.45454545454546,0.386726671376017,0.38466983893368,0.388783503818353
Eye,Prot,male,9.51515151515152,0.386802138640769,0.384633782738268,0.388970494543271
Eye,Prot,male,9.57575757575758,0.386877813799009,0.384592438061622,0.389163189536396
Eye,Prot,male,9.63636363636364,0.38695367086405,0.384546275179894,0.389361066548205
Eye,Prot,male,9.6969696969697,0.387029683849205,0.384495774302898,0.389563593395512
Eye,Prot,male,9.75757575757576,0.387105826767791,0.384441417883775,0.389770235651806
Eye,Prot,male,9.81818181818182,0.387182073633119,0.384383685305848,0.389980461960391
Eye,Prot,male,9.87878787878788,0.387258398458506,0.384323049393885,0.390193747523127
Eye,Prot,male,9.93939393939394,0.387334775257264,0.384259974273327,0.390409576241201
Eye,Prot,male,10.0,0.387411178042708,0.384194914191235,0.390627441894181
Heart,MRI,female,4.0,0.532664777615063,0.527440945435001,0.537888609795124
Heart,MRI,female,4.06060606060606,0.532727475061914,0.527646036988465,0.537808913135362
Heart,MRI,female,4.12121212121212,0.532790111604429,0.527850677183825,0.537729546025033
Heart,MRI,female,4.18181818181818,0.532852626338273,0.528054699641888,0.537650553034658
Heart,MRI,female,4.24242424242424,0.532914958359109,0.528257937116954,0.537571979601265
Heart,MRI,female,4.3030303030303,0.532977046762603,0.528460221432722,0.537493872092484
Heart,MRI,female,4.36363636363636,0.533038830644417,0.528661383409946,0.537416277878888
Heart,MRI,female,4.42424242424242,0.533100249100217,0.528861252785027,0.537339245415408
Heart,MRI,female,4.48484848484848,0.533161241225667,0.529059658118648,0.537262824332687
Heart,MRI,female,4.54545454545454,0.533221746116431,0.529256426693535,0.537187065539326
Heart,MRI,female,4.60606060606061,0.533281702868173,0.529451384400378,0.537112021335967
Heart,MRI,female,4.66666666666667,0.533341050576557,0.529644355610953,0.537037745542161
Heart,MRI,female,4.72727272727273,0.533399728337248,0.529835163037561,0.536964293636935
Heart,MRI,female,4.78787878787879,0.53345767524591,0.530023627578013,0.536891722913807
Heart,MRI,female,4.84848484848485,0.533514830398207,0.530209568145632,0.536820092650782
Heart,MRI,female,4.90909090909091,0.533571132889803,0.530392801484143,0.536749464295463
Heart,MRI,female,4.96969696969697,0.533626521816363,0.530573141967931,0.536679901664796
Heart,MRI,female,5.03030303030303,0.533680936273551,0.530750401389057,0.536611471158046
Heart,MRI,female,5.09090909090909,0.533734315357031,0.530924388733765,0.536544241980297
Heart,MRI,female,5.15151515151515,0.533786598162467,0.531094909953097,0.536478286371838
Heart,MRI,female,5.21212121212121,0.533837723785524,0.531261767734868,0.536413679836181
Heart,MRI,female,5.27272727272727,0.533887631321866,0.531424761287948,0.536350501355785
Heart,MRI,female,5.33333333333333,0.533936259867157,0.531583686154672,0.536288833579642
Heart,MRI,female,5.39393939393939,0.533983548517061,0.531738334073859,0.536228762960263
Heart,MRI,female,5.45454545454546,0.534029436367243,0.531888492925502,0.536170379808983
Heart,MRI,female,5.51515151515152,0.534073862513366,0.532033946799296,0.536113778227437
Heart,MRI,female,5.57575757575758,0.534116766051096,0.532174476242954,0.536059055859238
Heart,MRI,female,5.63636363636364,0.534158086076096,0.532309858762935,0.536006313389256
Heart,MRI,female,5.6969696969697,0.53419776168403,0.532439869669284,0.535955653698777
Heart,MRI,female,5.75757575757576,0.534235731970563,0.532564283376675,0.535907180564451
Heart,MRI,female,5.81818181818182,0.534271936031359,0.532682875292907,0.535860996769811
Heart,MRI,female,5.87878787878788,0.534306312962083,0.532795424439626,0.535817201484539
Heart,MRI,female,5.93939393939394,0.534338801858398,0.532901716951206,0.535775886765589
Heart,MRI,female,6.0,0.534369341815968,0.533001550576869,0.535737133055067
Heart,MRI,female,6.06060606060606,0.534397871930459,0.533094740256751,0.535701003604167
Heart,MRI,female,6.12121212121212,0.534424331297533,0.53318112474286,0.535667537852207
Heart,MRI,female,6.18181818181818,0.534448659012857,0.53326057408322,0.535636743942493
Heart,MRI,female,6.24242424242424,0.534470794172093,0.533332997584495,0.53560859075969
Heart,MRI,female,6.3030303030303,0.534490675870906,0.533398351635571,0.53558300010624
Heart,MRI,female,6.36363636363636,0.53450824320496,0.533456646554509,0.53555983985541
Heart,MRI,female,6.42424242424242,0.534523435269919,0.533507951476547,0.535538919063291
Heart,MRI,female,6.48484848484848,0.534536191161448,0.533552396299178,0.535519986023718
Heart,MRI,female,6.54545454545454,0.534546449975211,0.533590169889381,0.535502730061041
Heart,MRI,female,6.6060606060606,0.534554150806872,0.533621514137078,0.535486787476666
Heart,MRI,female,6.66666666666667,0.534559232752096,0.533646713943918,0.535471751560274
Heart,MRI,female,6.72727272727273,0.534561634906546,0.533666083751837,0.535457186061255
Heart,MRI,female,6.78787878787879,0.534561296365887,0.533679951612791,0.535442641118984
Heart,MRI,female,6.84848484848485,0.534558156225783,0.533688641985984,0.535427670465583
Heart,MRI,female,6.90909090909091,0.534552153581899,0.533692458397477,0.53541184876632
